"CountryName","RegionName","SumCases","SumCost","AvgCases","AvgCost","PrescriptionIndex"
"Afghanistan","",5132541.53510488,3060,57028.2392789431,34,6
"Albania","",215448.544844318,1530,2393.87272049242,17,6
"Algeria","",5402739.83662643,3060,60030.4426291826,34,6
"Andorra","",893.422607689384,1530,9.92691786321538,17,6
"Angola","",4145542.92513445,3060,46061.5880570495,34,6
"Argentina","",2271967.83562653,1710,25244.087062517,19,6
"Aruba","",2410.23550047961,1530,26.7803944497734,17,6
"Australia","",2157263.3351094,3060,23969.5926123267,34,6
"Austria","",420262.990361882,2610,4669.58878179869,29,6
"Azerbaijan","",882422.194577259,3060,9804.69105085843,34,6
"Bahamas","",32489.364271473,3060,360.9929363497,34,6
"Bahrain","",53877.2247588693,2475,598.635830654103,27.5,6
"Bangladesh","",19195495.6665379,3060,213283.285183754,34,6
"Barbados","",9543.51573699194,1530,106.039063744355,17,6
"Belarus","",747855.727560959,1530,8309.50808401066,17,6
"Belgium","",374436.098676104,2430,4160.40109640115,27,6
"Belize","",27792.5465237508,3060,308.80607248612,34,6
"Benin","",1475330.44746782,3060,16392.5605274203,34,6
"Bermuda","",6662.94973930316,3060,74.0327748811463,34,6
"Bhutan","",97199.0258547355,3060,1079.98917616373,34,6
"Bolivia","",952200.472268013,1530,10580.0052474224,17,6
"Bosnia and Herzegovina","",208862.354765223,3060,2320.6928307247,34,6
"Botswana","",213276.494481752,1530,2369.73882757502,17,6
"Brazil","",10642544.4465046,1800,118250.493850051,20,6
"Brunei","",45625.1070478306,3060,506.945633864785,34,6
"Bulgaria","",496422.228589321,3060,5515.80253988134,34,6
"Burkina Faso","",2851171.56249002,3060,31679.6840276669,34,6
"Burundi","",1650012.89623591,2700,18333.4766248434,30,6
"Cambodia","",1707133.8582011,3060,18968.1539800122,34,6
"Cameroon","",0,0,0,0,6
"Canada","",2880984.23003586,1755,32010.9358892874,19.5,6
"Cape Verde","",39702.764531894,1530,441.141828132156,17,6
"Central African Republic","",467925.44658173,3060,5199.17162868589,34,6
"Chad","",2200353.71483329,3060,24448.3746092587,34,6
"Chile","",1104711.52935806,2700,12274.5725484229,30,6
"China","",46079865.5960158,3060,511998.506622397,34,6
"Colombia","",2652867.80245418,1710,29476.3089161575,19,6
"Comoros","",75751.1845325413,1530,841.679828139348,17,6
"Congo","",423675.108190328,3060,4707.50120211476,34,6
"Costa Rica","",298926.23046533,1755,3321.40256072589,19.5,6
"Cote d'Ivoire","",3558217.27788283,3060,39535.7475320314,34,6
"Croatia","",146775.035270105,2475,1630.83372522339,27.5,6
"Cuba","",1392137.86563196,3060,15468.1985070217,34,6
"Cyprus","",72490.6698516047,1575,805.451887240052,17.5,6
"Czech Republic","",135924.849189271,1530,1510.27610210301,17,6
"Democratic Republic of Congo","",11328047.7441491,3060,125867.197157212,34,6
"Denmark","",339040.043448969,2610,3767.11159387743,29,6
"Djibouti","",118401.750195349,3060,1315.57500217055,34,6
"Dominica","",8900.82398567311,3060,98.8980442852568,34,6
"Dominican Republic","",932690.885843647,2520,10363.2320649294,28,6
"Ecuador","",1792798.10796949,3060,19919.9789774388,34,6
"Egypt","",13154467.1642895,3060,146160.746269883,34,6
"El Salvador","",702358.7468612,3060,7803.98607623555,34,6
"Eritrea","",682620.460280926,3060,7584.67178089918,34,6
"Estonia","",69380.7831777341,1530,770.897590863712,17,6
"Eswatini","",104998.933143993,1530,1166.65481271104,17,6
"Ethiopia","",14020240.6141744,3060,155780.451268605,34,6
"Faeroe Islands","",5445.48606746506,3060,60.5054007496118,34,6
"Fiji","",103156.903144848,3060,1146.18781272053,34,6
"Finland","",629582.859177639,3060,6995.36510197376,34,6
"France","",3095946.03530965,1665,34399.4003923294,18.5,6
"Gabon","",268575.462308699,3060,2984.17180342999,34,6
"Gambia","",315353.965282707,2700,3503.93294758564,30,6
"Georgia","",87024.0931446091,1710,966.934368273434,19,6
"Germany","",5749645.22575088,1800,63884.9469527875,20,6
"Ghana","",3942041.1095481,3060,43800.4567727566,34,6
"Greece","",1041044.2882893,3060,11567.15875877,34,6
"Greenland","",7281.53801912647,1530,80.9059779902941,17,6
"Guam","",8208.22536199688,3060,91.2025040221876,34,6
"Guatemala","",1990454.24051617,3060,22116.1582279575,34,6
"Guinea","",1561786.51832414,3060,17353.1835369349,34,6
"Guyana","",84436.6891690199,1530,938.185435211332,17,6
"Haiti","",1437910.32134887,3060,15976.7813483208,34,6
"Honduras","",943858.562585857,3060,10487.3173620651,34,6
"Hong Kong","",930332.748313165,3060,10337.0305368129,34,6
"Hungary","",563531.974416263,2385,6261.46638240292,26.5,6
"Iceland","",32056.612765442,2340,356.184586282689,26,6
"India","",159730785.033639,3060,1774786.50037377,34,6
"Indonesia","",33181447.2792067,3060,368682.747546741,34,6
"Iran","",8070220.9501973,3060,89669.1216688589,34,6
"Iraq","",4164069.31831544,3060,46267.4368701716,34,6
"Ireland","",56113.3357645499,1530,623.481508494999,17,6
"Israel","",182827.80000211,1530,2031.42000002344,17,6
"Italy","",3113487.04905929,1755,34594.3005451032,19.5,6
"Jamaica","",327317.163498391,3060,3636.85737220435,34,6
"Japan","",14492320.49133,1665,161025.783237,18.5,6
"Jordan","",729102.331841579,3060,8101.13702046199,34,6
"Kazakhstan","",2021361.100651,3060,22459.5677850111,34,6
"Kenya","",6927641.91999986,3060,76973.7991111095,34,6
"Kosovo","",126969.800433213,2700,1410.77556036904,30,6
"Kuwait","",257390.450905344,3060,2859.89389894826,34,6
"Kyrgyz Republic","",688187.080884187,3060,7646.52312093541,34,6
"Laos","",0,0,0,0,6
"Latvia","",94054.7433994559,1530,1045.0527044384,17,6
"Lebanon","",227047.29916177,1530,2522.74776846411,17,6
"Lesotho","",34444.7575664661,1530,382.71952851629,17,6
"Liberia","",0,0,0,0,6
"Libya","",673788.63118947,3060,7486.54034654966,34,6
"Lithuania","",72484.3084500592,1665,805.381205000658,18.5,6
"Luxembourg","",10263.999607091,1710,114.044440078789,19,6
"Macao","",0,0,0,0,6
"Madagascar","",3000285.85371888,3060,33336.5094857653,34,6
"Malawi","",2328814.03471946,2340,25875.7114968829,26,6
"Malaysia","",3519764.86711426,3060,39108.4985234917,34,6
"Mali","",2477643.31406292,3060,27529.3701562547,34,6
"Mauritania","",587893.982954497,3060,6532.15536616108,34,6
"Mauritius","",174719.980054741,3060,1941.33311171935,34,6
"Mexico","",12277613.4789406,3060,136417.927543785,34,6
"Moldova","",78510.4200150947,3060,872.338000167719,34,6
"Monaco","",1590.06365555679,1530,17.6673739506311,17,6
"Mongolia","",426225.789541901,3060,4735.84210602113,34,6
"Morocco","",3969976.11243638,3060,44110.8456937376,34,6
"Mozambique","",3964218.76877108,3060,44046.8752085675,34,6
"Myanmar","",6748381.25728249,3060,74982.0139698055,34,6
"Namibia","",227897.478783041,1530,2532.19420870045,17,6
"Nepal","",3175054.91676364,3060,35278.3879640404,34,6
"Netherlands","",561366.555025648,2205,6237.40616695164,24.5,6
"New Zealand","",636597.996807827,3060,7073.31107564253,34,6
"Nicaragua","",870538.179083959,3060,9672.64643426621,34,6
"Niger","",3198475.76253804,3060,35538.619583756,34,6
"Nigeria","",27188580.0210969,3060,302095.333567743,34,6
"Norway","",508192.176593119,1755,5646.57973992354,19.5,6
"Oman","",435931.1327412,3060,4843.67925268,34,6
"Pakistan","",28113488.6425766,3060,312372.096028628,34,6
"Palestine","",293388.274209965,3060,3259.86971344405,34,6
"Panama","",80336.4869583262,1530,892.627632870291,17,6
