"CountryName","RegionName","SumCases","SumCost","AvgCases","AvgCost","PrescriptionIndex"
"Afghanistan","",7918821.8292874,0,87986.9092143044,0,0
"Albania","",404208.031235421,0,4491.20034706023,0,0
"Algeria","",8962273.20656146,0,99580.8134062385,0,0
"Andorra","",1522.14208859594,0,16.9126898732882,0,0
"Angola","",6817574.69399122,0,75750.8299332358,0,0
"Argentina","",5175617.40444124,0,57506.8600493471,0,0
"Aruba","",6247.78170069293,0,69.4197966743659,0,0
"Australia","",4986131.59061795,0,55401.4621179773,0,0
"Austria","",1051072.76965062,0,11678.5863294514,0,0
"Azerbaijan","",1687647.79903988,0,18751.6422115542,0,0
"Bahamas","",65993.5874972299,0,733.262083302554,0,0
"Bahrain","",163093.012032633,0,1812.14457814036,0,0
"Bangladesh","",33299041.6555918,0,369989.351728798,0,0
"Barbados","",28558.1709341966,0,317.313010379962,0,0
"Belarus","",1359777.14653134,0,15108.6349614593,0,0
"Belgium","",1105113.21856446,0,12279.0357618274,0,0
"Belize","",57678.7824649965,0,640.875360722183,0,0
"Benin","",2445332.03913026,0,27170.3559903362,0,0
"Bermuda","",11277.6846021893,0,125.307606690992,0,0
"Bhutan","",155770.574763509,0,1730.78416403899,0,0
"Bolivia","",1767721.39435681,0,19641.3488261867,0,0
"Bosnia and Herzegovina","",446720.635093338,0,4963.5626121482,0,0
"Botswana","",388576.79507617,0,4317.51994529078,0,0
"Brazil","",24909406.0948971,0,276771.17883219,0,0
"Brunei","",88659.9903174488,0,985.111003527208,0,0
"Bulgaria","",1014913.86357572,0,11276.8207063969,0,0
"Burkina Faso","",4351063.15589446,0,48345.1461766051,0,0
"Burundi","",2491459.96519628,0,27682.8885021809,0,0
"Cambodia","",3134573.74283253,0,34828.5971425837,0,0
"Cameroon","",0,0,0,0,0
"Canada","",5571997.13935417,0,61911.0793261575,0,0
"Cape Verde","",76105.0392039995,0,845.611546711106,0,0
"Central African Republic","",929936.31562811,0,10332.6257292012,0,0
"Chad","",3440124.2762261,0,38223.6030691789,0,0
"Chile","",2502926.30983851,0,27810.292331539,0,0
"China","",227644492.51291,0,2529383.25014345,0,0
"Colombia","",5961470.1287797,0,66238.5569864411,0,0
"Comoros","",145829.961509988,0,1620.33290566653,0,0
"Congo","",1008626.63044505,0,11206.9625605006,0,0
"Costa Rica","",630459.008069724,0,7005.10008966361,0,0
"Cote d'Ivoire","",5431190.9213694,0,60346.5657929934,0,0
"Croatia","",410762.851222257,0,4564.0316802473,0,0
"Cuba","",2245033.21681575,0,24944.813520175,0,0
"Cyprus","",149260.951637021,0,1658.45501818912,0,0
"Czech Republic","",358845.655235275,0,3987.17394705861,0,0
"Democratic Republic of Congo","",18658957.0708617,0,207321.745231796,0,0
"Denmark","",755113.754234703,0,8390.15282483003,0,0
"Djibouti","",196850.481809674,0,2187.22757566304,0,0
"Dominica","",14131.6100509139,0,157.017889454599,0,0
"Dominican Republic","",1738635.46851661,0,19318.1718724068,0,0
"Ecuador","",3130232.43271928,0,34780.3603635476,0,0
"Egypt","",20985423.7910917,0,233171.375456574,0,0
"El Salvador","",1188487.64868031,0,13205.4183186701,0,0
"Eritrea","",1247509.78872258,0,13861.2198746954,0,0
