"CountryName","RegionName","SumCases","SumCost","AvgCases","AvgCost","PrescriptionIndex"
"Afghanistan","",6172257.00530332,369.9,68580.6333922591,4.11,7
"Albania","",272657.708767197,55.5,3029.5300974133,0.616666666666667,7
"Algeria","",5446948.58069771,2532,60521.6508966412,28.1333333333333,7
"Andorra","",1270.27345747425,0,14.1141495274917,0,7
"Angola","",4175935.12862054,2701.8,46399.2792068949,30.02,7
"Argentina","",3694623.78147491,130.8,41051.3753497212,1.45333333333333,7
"Aruba","",3743.78912961257,4.8,41.5976569956952,0.0533333333333333,7
"Australia","",2392307.8579131,1792.65,26581.1984212567,19.9183333333333,7
"Austria","",591739.335217968,97.2,6574.88150242187,1.08,7
"Azerbaijan","",955456.727633882,1453.95,10616.1858625987,16.155,7
"Bahamas","",35846.6272702272,1543.65,398.295858558081,17.1516666666667,7
"Bahrain","",100275.977284489,264.15,1114.17752538322,2.935,7
"Bangladesh","",19662204.7708035,2400.45,218468.941897816,26.6716666666667,7
"Barbados","",13625.9331030865,3,151.399256700961,0.0333333333333333,7
"Belarus","",1001804.87506238,52.2,11131.1652784709,0.58,7
"Belgium","",673679.659505731,206.1,7485.32955006368,2.29,7
"Belize","",36967.0067550815,586.8,410.744519500906,6.52,7
"Benin","",1480954.28805263,2786.4,16455.0476450292,30.96,7
"Bermuda","",7890.58554043514,702.3,87.6731726715016,7.80333333333333,7
"Bhutan","",97815.275570262,2680.8,1086.83639522513,29.7866666666667,7
"Bolivia","",1277588.04860606,31.95,14195.4227622895,0.355,7
"Bosnia and Herzegovina","",268399.237340674,652.8,2982.21374822971,7.25333333333333,7
"Botswana","",288123.791709742,41.25,3201.37546344158,0.458333333333333,7
"Brazil","",16118236.5687863,251.1,179091.517430959,2.79,7
"Brunei","",46739.5033895802,2445.3,519.32781543978,27.17,7
"Bulgaria","",631193.500158937,667.65,7013.26111287708,7.41833333333333,7
"Burkina Faso","",2880108.90394589,2437.05,32001.2100438432,27.0783333333333,7
"Burundi","",2109504.70440933,118.2,23438.9411601036,1.31333333333333,7
"Cambodia","",1776208.7947244,2195.1,19735.6532747156,24.39,7
"Cameroon","",0,0,0,0,7
"Canada","",3615977.88397967,111.6,40177.5320442186,1.24,7
"Cape Verde","",50913.7322819121,93.6,565.70813646569,1.04,7
"Central African Republic","",492339.90242207,2389.5,5470.44336024523,26.55,7
"Chad","",2207746.20006751,2865.3,24530.5133340835,31.8366666666667,7
"Chile","",1676298.49066708,319.5,18625.5387851897,3.55,7
"China","",88515315.3928528,597.45,983503.504365031,6.63833333333333,7
"Colombia","",3665424.30428843,201.9,40726.9367143159,2.24333333333333,7
"Comoros","",99587.3125149068,0,1106.52569461008,0,7
"Congo","",461642.821721812,2007,5129.36468579792,22.3,7
"Costa Rica","",411382.954883838,232.65,4570.92172093154,2.585,7
"Cote d'Ivoire","",3860248.82438784,850.2,42891.6536043093,9.44666666666667,7
