"CountryName","RegionName","Date","PredictedDailyNewCases","PredictedDailyNewDeaths","PredictedDailyNewHospital","PredictedDailyNewICU","Cost","C1_School.closing","C2_Workplace.closing","C3_Cancel.public.events","C4_Restrictions.on.gatherings","C5_Close.public.transport","C6_Stay.at.home.requirements","C7_Restrictions.on.internal.movement","C8_International.travel.controls","H1_Public.information.campaigns","H2_Testing.policy","H3_Contact.tracing","H6_Facial.Coverings"
"Albania","",2021-03-01,4784.84716540164,42.3139916234092,1242.41796892033,372.7253906761,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-02,5279.60840939214,44.1127494168734,1275.23700582413,382.57110174724,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-03,5335.07468246359,44.9469019989255,1282.49121714023,384.747365142069,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-04,5286.39908136944,45.7633782053165,1288.19874930105,386.459624790315,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-05,5231.83290370076,46.6240744728367,1293.97091466605,388.191274399814,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-06,5178.60687882033,46.6482800065432,1277.85542875388,383.356628626164,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-07,5039.46280933577,44.0748185976223,1196.21179135041,358.863537405123,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-08,4641.42825525463,49.6967187568133,1319.90210234803,395.97063070441,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-09,5070.4420167816,51.0094802329653,1333.7686706159,400.130601184769,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-10,5055.50082779291,51.2996486856092,1321.59977034236,396.479931102708,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-11,4938.25509401549,51.527949972042,1307.95822592519,392.387467777557,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-12,4818.70942772223,51.7588365866418,1294.65171970508,388.395515911525,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-13,4704.42532531585,51.1142171501552,1259.86570233394,377.959710700183,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-14,4508.33243424748,47.8484716540164,1160.35706381366,348.107119144098,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-15,4058.71280402663,52.7960840939214,1267.6105041954,380.28315125862,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-16,4444.74559341191,53.3507468246359,1263.87520694823,379.162562084468,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-17,4384.9643992064,52.8639908136944,1234.56377350387,370.369132051162,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-18,4226.90802025985,52.3183290370076,1204.67735693056,361.403207079167,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-19,4071.81607540353,51.7860687882033,1176.10633132896,352.831899398689,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-20,3927.15341450661,50.3946280933577,1127.08310856187,338.124932568561,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-21,3705.61497975128,46.4142825525463,1014.67820100666,304.403460301997,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-22,3236.18074369458,50.704420167816,1111.18639835298,333.355919505893,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-23,3610.35648528557,50.5550082779291,1096.2410998016,328.87232994048,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-24,3537.42250607769,49.3825509401549,1056.72700506496,317.018101519488,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-25,3369.7703473134,48.1870942772223,1017.95401885088,305.386205655265,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-26,3209.39254195193,47.0442532531585,981.788353626653,294.536506087996,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-27,3063.39928300922,45.0833243424748,926.403744937819,277.921123481346,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-28,2844.0690645073,40.5871280402663,809.045185923645,242.713555777093,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-29,2380.73519104902,44.4474559341191,902.589121321393,270.776736396418,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-30,2766.55159223889,43.849643992064,884.355626519423,265.306687955827,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-03-31,2703.3408640547,42.2690802025985,842.44258682835,252.732776048505,34,3,3,2,4,2,3,2,4,2,3,2,4
"Albania","",2021-04-01,2930.98042531399,40.7181607540353,802.348135487983,240.704440646395,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-02,2804.69185996229,39.2715341450661,765.849820752306,229.754946225692,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-03,2668.68196980299,37.0561497975128,711.017266126825,213.305179838048,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-04,2456.75244105344,32.3618074369458,595.183797762255,178.555139328677,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-05,2001.84527706196,36.1035648528557,691.637898059724,207.491369417917,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-06,2399.11248595574,35.3742250607769,675.835216013674,202.750564804102,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-07,2344.24344643901,33.697703473134,732.745106328499,219.82353189855,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-08,2580.39276764794,32.0939254195193,701.172964990572,210.351889497172,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-09,2460.78498212865,30.6339928300922,667.170492450747,200.151147735224,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-10,2332.06565036875,28.440690645073,614.18811026336,184.256433079008,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-11,2128.04472708146,23.8073519104902,500.461319265489,150.138395779647,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-12,1682.17205438445,27.6655159223889,599.778121488936,179.933436446681,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-13,2091.12175983885,27.033408640547,586.060861609752,175.818258482925,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-14,2045.28678406454,29.3098042531399,645.098191911986,193.529457573596,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-15,2290.6316718997,28.0469185996229,615.196245532164,184.558873659649,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-16,2178.36890212506,26.6868196980299,583.016412592187,174.904923777656,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-17,2056.91489027962,24.5675244105344,532.011181770364,159.603354531109,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-18,1859.69657952999,20.0184527706196,420.543013596113,126.162904078834,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-19,1420.26141344468,23.9911248595574,522.780439959713,156.834131987914,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-20,1836.39060443095,23.4424344643901,511.321696016136,153.396508804841,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-21,1793.89046104339,25.8039276764794,572.657917974925,171.797375392478,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-22,2041.19825775068,24.6078498212865,544.592225531266,163.37766765938,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-23,1929.88600965814,23.3206565036875,514.228722569906,154.268616770972,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-24,1809.84577911355,21.2804472708146,464.924144882496,139.477243464749,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-25,1614.48840171365,16.8217205438445,355.06535336117,106.519606008351,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-26,1177.70070897771,20.9112175983885,459.097651107738,137.729295332321,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-27,1598.36340748877,20.4528678406454,448.472615260847,134.541784578254,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-28,1558.10526691293,22.906316718997,510.299564437669,153.089869331301,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-29,1807.66475043535,21.7836890212506,482.471502414536,144.741450724361,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-04-30,1697.29902796912,20.5691489027962,452.461444778388,135.738433433516,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-01,1578.60191164656,18.5969657952999,403.622100428413,121.086630128524,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-02,1384.99470321646,14.2026141344468,294.425177244427,88.3275531733282,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-03,950.645506692234,18.3639060443095,399.590851872194,119.877255561658,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-04,1375.38724910268,17.9389046104339,389.526316728234,116.85789501847,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-05,1337.20900096877,20.4119825775068,451.916187608838,135.574856282652,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-06,1588.8759554527,19.2988600965814,424.324756992281,127.297427097684,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-07,1479.52269359534,18.0984577911355,394.65047791164,118.395143373492,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-08,1362.23783970377,16.1448840171365,346.248675804116,103.874602741235,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-09,1170.46873807985,11.7770070897771,237.661376673058,71.2984130019175,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-10,738.634574568962,15.9836340748877,343.846812275669,103.154043682701,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-11,1167.38458143179,15.5810526691293,334.302250242194,100.290675072658,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-12,1131.57530093229,18.0766475043535,397.218988863175,119.165696658953,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-13,1385.70445218068,16.9729902796912,369.880673398834,110.96420201965,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-14,1277.94067868845,15.7860191164656,340.559459925941,102.167837977782,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania","",2021-05-15,1162.62988267302,13.8499470321646,292.617184519963,87.785155355989,0,0,0,0,0,0,0,0,0,0,0,0,0
"Algeria","",2021-02-15,2519.24231290747,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-16,2707.05787308549,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-17,2940.70007865555,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-18,3188.22817277643,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-19,3453.29643467991,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-20,3707.39351795525,NA,NA,NA,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-21,3977.9953552634,NA,629.810578226866,188.94317346806,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-22,4276.60920907503,NA,676.764468271373,203.029340481412,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-23,4601.28817954831,NA,735.175019663889,220.552505899167,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-24,4981.69026926622,NA,797.057043194108,239.117112958232,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-25,5386.45757888754,NA,863.324108669977,258.997232600993,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-26,5819.82949486244,NA,926.848379488813,278.054513846644,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-27,6253.85250780996,NA,994.498838815849,298.349651644755,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-02-28,6716.61196241793,25.1924231290747,1069.15230226876,320.745690680627,34,3,3,2,4,2,3,2,4,2,3,2,4
"Algeria","",2021-03-01,7220.30287869619,27.0705787308549,1150.32204488708,345.096613466123,34,3,3,2,4,2,3,2,4,2,3,2,4
