"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2020-04-12","Romania","RO",,,,2000,0,,,,,,,,,,,,,,,,,,,,,,,"world-g-sheet",,
"2020-04-12","Romania","RO",,,,300,4,,,,,,,,,,,,,,,,,,,,,,,"world-g-sheet",,
"2020-04-13","Romania","RO",,,,100,2,,,,,,,,,,,,,,,,,,,,,,,"world-g-sheet",,
"2020-04-16","Romania","RO",,,,70,1,,,,,,,,,,,,,,,,,,,,,,,"world-g-sheet",,
