ISO2,ISO_3,country_agg,date,first_date,count,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
VA,VAT,Vatican City,2020-07-06,2020-04-23,100,0.03,0.0334344809563718,0.0234696534676358,0.000181994809978365,0.02,0.0274394957835608,0.0052515938640341,8.68890371608211e-05,0.0113636363636364,0.00262817654258653,0.0303245877482621,0.0335958923560844,0.0237061299702987,0.000183511336838604,0.0203245877482621,0.0276340856573715,0.0053618428407436,8.80456549844885e-05,0.011572458690828,0.002663383725055,,,,,
VA,VAT,Vatican City,2020-07-07,2020-04-27,100,0.03,0.0334344809563718,0.0236871168790308,0.000183660671176168,0.02,0.0274394957835608,0.00530025370123659,8.76919824127945e-05,0.0113636363636364,0.00262817654258653,0.0304344272637768,0.0336505134871589,0.0237601485029781,0.000183825853683418,0.0204344272637768,0.0276999342840615,0.00539324801841341,8.83406360447925e-05,0.0116054911146937,0.00266840808762976,,,,,
VA,VAT,Vatican City,2020-07-11,2020-05-02,100,0.03,0.0334344809563718,0.0236045543724643,0.00018302825214087,0.02,0.0274394957835608,0.00528177942962102,8.7387139578109e-05,0.0113636363636364,0.00262817654258653,0.0312610635960892,0.034061584232023,0.0241530095739467,0.000186093080082386,0.0212610635960892,0.0281955015396134,0.00562567784380722,9.05059926906803e-05,0.0117673192695405,0.00269179484269041,,,,,
VA,VAT,Vatican City,2020-07-12,2020-05-02,100,0.03,0.0334344809563718,0.0234340157396893,0.000181721773962969,0.02,0.0274394957835608,0.0052436195292758,8.67574473816494e-05,0.0116279069767442,0.00268893746770561,0.0316046288165057,0.034232432772724,0.0243075747738926,0.000186970939035139,0.0216046288165057,0.0284014683798425,0.00571991686075332,9.1371784506793e-05,0.0118144960365509,0.00269834161417206,,,,,
VA,VAT,Vatican City,2020-07-13,2020-05-06,100,0.03,0.0334344809563718,0.0233029608199336,0.000180717618404114,0.02,0.0274394957835608,0.0052142945452751,8.6273527290703e-05,0.0117916803144448,0.00270758308457649,0.0320193197587113,0.0344386508009396,0.0244876476577595,0.000187982448571534,0.0220193197587113,0.0286500749848247,0.00583191763548015,9.23914215112421e-05,0.0118638421342112,0.00270512099502835,,,,,
VA,VAT,Vatican City,2020-07-14,2020-05-07,100,0.03,0.0334344809563718,0.023127037857633,0.000179369463854985,0.02,0.0274394957835608,0.00517492984180241,8.56239095053535e-05,0.0117916803144448,0.00270758308457649,0.0325118596814121,0.0346835816671327,0.0246922254545503,0.000189115020546235,0.0225118596814121,0.0289453519381855,0.00596242365454917,9.35660097573775e-05,0.011914885197961,0.00271210152944864,,,,,
VA,VAT,Vatican City,2020-07-15,2020-05-08,100,0.03,0.0334344809563718,0.023391921812148,0.000181399261146902,0.02,0.0274394957835608,0.00523420054863795,8.66020171798162e-05,0.0116561437591064,0.00267664497710112,0.0330844433489501,0.0349683167864486,0.0249177565706965,0.000190340761286327,0.0230844433489501,0.0292886149978939,0.00611078746627656,9.48831881789483e-05,0.0119668545672604,0.00271922419860855,0.000459975933447996,0.000201937766732968,0.000459975933447995,0.000124824104255495,6.57326460720524e-05
VA,VAT,Vatican City,2020-07-16,2020-05-08,100,0.03,0.0334344809563718,0.0250289492522072,0.000193931310430364,0.02,0.0274394957835608,0.00560050349688238,9.26455890873321e-05,0.0124655981868221,0.00276689048010159,0.0337330449640573,0.0352908542054081,0.0251574654880681,0.000191612819952753,0.0237330449640573,0.0296774507044568,0.00627452364552638,9.63131721026596e-05,0.0120186620401147,0.00272639786405869,0.000549769616713428,0.000232886164181659,0.000549769616713425,0.000146879271185494,6.88618209034964e-05
VA,VAT,Vatican City,2020-07-18,2020-05-09,100,0.04,0.0384072934108425,0.0284491457348284,0.000211000101715632,0.03,0.0334344809563718,0.00814395400340506,0.000114066274985774,0.0126105470029479,0.00279885819650342,0.0352010484780803,0.0360208648211822,0.025632916735735,0.000193997384566561,0.0252010484780803,0.0305575166344771,0.0066265224985366,9.92846498014472e-05,0.012116079057231,0.00274036988014996,0.000656664146998525,0.000246651193631383,0.000656664146998525,0.000166807442454897,5.8126631281746e-05
VA,VAT,Vatican City,2020-07-21,2020-05-09,100,0.04,0.0384072934108425,0.0280087524267902,0.00020778089258684,0.03,0.0334344809563718,0.00801788544312207,0.000112307663594435,0.0124467736652473,0.00278085499307083,0.0374058695464026,0.0371172809880254,0.0261104428354772,0.000195839103673677,0.0274058695464027,0.0318793035958064,0.00708882729467148,0.000102808966280567,0.0122252861324277,0.00275808438343618,0.000966873454982822,0.000300478010264111,0.000966873454982824,0.00022815173898636,6.84650159794766e-05
