ISO2,ISO_3,country_agg,date,first_date,count,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
BL,BLM,Saint Barthélemy,2020-07-09,2020-04-30,100,0,0,0,0,0,0,0,0,0.0157326940365598,0.00298547245105022,0,0,0,0,0,0,0,0,0.015705293099923,0.00298039520536893,,,,,
BL,BLM,Saint Barthélemy,2020-07-10,2020-05-02,100,0,0,0,0,0,0,0,0,0.0157326940365598,0.00298547245105022,0,0,0,0,0,0,0,0,0.0156996012332216,0.00297936558069326,,,,,
BL,BLM,Saint Barthélemy,2020-07-12,2020-05-02,100,0,0,0,0,0,0,0,0,0.0157326940365598,0.00298547245105022,0,0,0,0,0,0,0,0,0.0156850677496256,0.00297678107310724,,,,,
BL,BLM,Saint Barthélemy,2020-07-13,2020-05-05,100,0,0,0,0,0,0,0,0,0.0157326940365598,0.00298547245105022,0,0,0,0,0,0,0,0,0.015675986132251,0.00297519808477903,,,,,
BL,BLM,Saint Barthélemy,2020-07-14,2020-05-05,100,0,0,0,0,0,0,0,0,0.0157326940365598,0.00298547245105022,0,0,0,0,0,0,0,0,0.0156655424153929,0.00297340799741009,,,,,
BL,BLM,Saint Barthélemy,2020-07-15,2020-05-06,100,0,0,0,0,0,0,0,0,0.0157326940365598,0.00298547245105022,0,0,0,0,0,0,0,0,0.0156536661677933,0.00297141096370391,,,,,
BL,BLM,Saint Barthélemy,2020-07-17,2020-05-09,100,0,0,0,0,0,0,0,0,0.0155670867309118,0.0029542949304525,0,0,0,0,0,0,0,0,0.0156256607706026,0.00296685883256671,0,0,0,0,-1.32720548867259e-05
BL,BLM,Saint Barthélemy,2020-07-18,2020-05-09,100,0,0,0,0,0,0,0,0,0.0155670867309118,0.0029542949304525,0,0,0,0,0,0,0,0,0.0156098258989942,0.00296437863222226,0,0,0,0,-1.49625557045568e-05
BL,BLM,Saint Barthélemy,2020-07-19,2020-05-10,100,0,0,0,0,0,0,0,0,0.0155670867309118,0.0029542949304525,0,0,0,0,0,0,0,0,0.0155931710281457,0.00296184092764946,0,0,0,0,-1.5316120246649e-05
BL,BLM,Saint Barthélemy,2020-07-23,2020-05-10,100,0,0,0,0,0,0,0,0,0.0155670867309118,0.0029542949304525,0,0,0,0,0,0,0,0,0.0155272596320268,0.00295253126679947,0,0,0,0,-2.47877500373656e-05
