ISO2,ISO_3,country_agg,date,first_date,count,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
GG,GGY,Guernsey,2020-08-22,2020-04-25,100,0,0,0,0,0,0,0,0,0.00489251297257228,0.00166516818220584,1.40103391401517e-05,2.73221163512212e-05,8.82522990827783e-05,4.3631798008838e-07,0,0,0,0,0.00490673445337414,0.0016763902252653,,,,,
GG,GGY,Guernsey,2020-08-24,2020-04-25,100,0,0,0,0,0,0,0,0,0.00494456098291879,0.00168283872608835,3.88017582591291e-05,7.56688430724454e-05,0.00024362011271145,1.20458133365985e-06,0,0,0,0,0.00489764184296529,0.00167675392932542,,,,,
GG,GGY,Guernsey,2020-08-30,2020-04-27,100,0,0,0,0,0,0,0,0,0.00499772830531577,0.0017008883238104,0.000477289359232691,0.000930780852319477,0.00297427152452095,1.47099274161518e-05,0,0,0,0,0.00483892606529029,0.00167198054266593,,,,,
GG,GGY,Guernsey,2020-08-31,2020-04-28,100,0,0,0,0,0,0,0,0,0.00499772830531577,0.0017008883238104,0.000673717792017461,0.00131384370622662,0.00419228561533056,2.07348721234173e-05,0,0,0,0,0.00482482940604436,0.00167022570355073,,,,,
GG,GGY,Guernsey,2020-09-01,2020-04-28,100,0,0,0,0,0,0,0,0,0.00469483568075117,0.00164879161217385,0.00093065865590265,0.00181491424479307,0.00578245045722183,2.86011731329249e-05,0,0,0,0,0.00480963584061312,0.00166823405538412,,,,,
GG,GGY,Guernsey,2020-09-02,2020-05-01,100,0,0,0,0,0,0,0,0,0.00469483568075117,0.00164879161217385,0.00125698247223506,0.00245129122245359,0.00779809348750434,3.85728905495789e-05,0,0,0,0,0.00479342166098891,0.00166603554940445,,,,,
GG,GGY,Guernsey,2020-09-07,2020-05-03,100,0,0,0,0,0,0,0,0,0.00469483568075117,0.00164879161217385,0.00397997881843607,0.00776151406935381,0.0244904748304593,0.000121173674342372,0,0,0,0,0.00470040797460343,0.00165291603253225,0.00066099474654932,0.00406703708856275,0,0,-3.43877464617851e-05
GG,GGY,Guernsey,2020-09-08,2020-05-03,100,0,0,0,0,0,0,0,0,0.00469483568075117,0.00164879161217385,0.00467204578207562,0.00911114122071992,0.0287009176879739,0.000142013984339091,0,0,0,0,0.00468023123984904,0.00165000064079505,0.000772207337302749,0.00474288292921041,0,0,-3.62351005193741e-05
GG,GGY,Guernsey,2020-09-10,2020-05-10,100,0.01,0.0195013954179879,0.0639233281416497,0.000315884631616605,0,0,0,0,0.00474586650336804,0.00166667053211174,0.00605006636218305,0.0117984736433999,0.0370446399185915,0.000183319371893309,0,0,0,0,0.00463876519644776,0.00164385683787403,0.000928796167158393,0.00567839473234508,0,0,-3.3360144807089e-05
GG,GGY,Guernsey,2020-09-12,2020-05-11,100,0.01,0.0195013954179879,0.0611114464671492,0.000302442621167745,0,0,0,0,0.00474586650336804,0.00166667053211174,0.00729591641255742,0.014228055089787,0.0445379536543798,0.000220423333241684,0,0,0,0,0.00459601553427719,0.00163722732231451,0.00110369977008999,0.00672427800650821,0,0,-3.81356452945284e-05
