ISO2,ISO_3,country_agg,date,first_date,count,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
GY,GUY,Guyana,2020-09-01,2020-04-27,100,0.04,0.0384072934108425,0.0389938157099981,0.000217682011519047,0.04,0.0384072934108425,0.0389938157099981,0.000217682011519047,0.0083149499406075,0.00231844380071742,0.04,0.0384072934108425,0.0387349089164274,0.000216265328637744,0.04,0.0384072934108425,0.0387349089164274,0.000216265328637744,0.00832388623724423,0.00232110930293694,,,,,
GY,GUY,Guyana,2020-09-03,2020-04-29,100,0.04,0.0384072934108425,0.0384385676150751,0.000214644334280127,0.04,0.0384072934108425,0.0384385676150751,0.000214644334280127,0.0083149499406075,0.00231844380071742,0.04,0.0384072934108425,0.0387622643126636,0.000216414715390217,0.04,0.0384072934108425,0.0387622643126636,0.000216414715390217,0.00832593431318658,0.00232196956983874,,,,,
GY,GUY,Guyana,2020-09-09,2020-05-05,100,0.04,0.0384072934108425,0.0385525487183988,0.000215268054957525,0.04,0.0384072934108425,0.0385525487183988,0.000215268054957525,0.0083149499406075,0.00231844380071742,0.04,0.0384072934108425,0.0391611548129779,0.000218594611494663,0.04,0.0384072934108425,0.0391611548129779,0.000218594611494663,0.0083040300683968,0.00232011601301394,,,,,
GY,GUY,Guyana,2020-09-10,2020-05-07,100,0.04,0.0384072934108425,0.0384907180843596,0.000214929718462049,0.04,0.0384072934108425,0.0384907180843596,0.000214929718462049,0.0084163517691515,0.00234659752420012,0.04,0.0384072934108425,0.039279959572274,0.000219243899077632,0.04,0.0384072934108425,0.039279959572274,0.000219243899077632,0.00829174456558144,0.00231835631480233,,,,,
GY,GUY,Guyana,2020-09-14,2020-05-11,100,0.04,0.0384072934108425,0.0400075076300191,0.000223223097877642,0.04,0.0384072934108425,0.0400075076300191,0.000223223097877642,0.0083149499406075,0.00231844380071742,0.04,0.0384072934108425,0.039835139988321,0.000222277917341567,0.04,0.0384072934108425,0.039835139988321,0.000222277917341567,0.00820535142286793,0.00230538237040176,,,,,
GY,GUY,Guyana,2020-09-16,2020-05-12,100,0.04,0.0384072934108425,0.0407862726849176,0.00022747591836124,0.04,0.0384072934108425,0.0407862726849176,0.00022747591836124,0.0083149499406075,0.00231844380071742,0.04,0.0384072934108425,0.0401188903667741,0.000223828463488473,0.04,0.0384072934108425,0.0401188903667741,0.000223828463488473,0.00813780780774073,0.00229524829665688,,,,,
GY,GUY,Guyana,2020-09-19,2020-05-16,100,0.04,0.0384072934108425,0.0411765200088287,0.000229605710998326,0.04,0.0384072934108425,0.0411765200088287,0.000229605710998326,0.00763617851688444,0.00222255935656281,0.04,0.0384072934108425,0.0404925950945291,0.000225870401119023,0.04,0.0384072934108425,0.0404925950945291,0.000225870401119023,0.00800751099514284,0.00227600442721527,0,0.000292947696350285,0,0.000292947696350285,-5.27292070168983e-05
GY,GUY,Guyana,2020-09-25,2020-05-17,100,0.04,0.0384072934108425,0.0410329348563619,0.000228822192531554,0.04,0.0384072934108425,0.0410329348563619,0.000228822192531554,0.00763617851688444,0.00222255935656281,0.04,0.0384072934108425,0.0408479589783589,0.00022781220295808,0.04,0.0384072934108425,0.0408479589783589,0.00022781220295808,0.00773573545269704,0.00223681300806223,-1.15648231731787e-18,0.000347615777615891,-1.15648231731787e-18,0.000347615777615891,-9.83664767482573e-05
GY,GUY,Guyana,2020-09-30,2020-05-17,100,0.04,0.0384072934108425,0.0407671662356589,0.000227371621057564,0.04,0.0384072934108425,0.0407671662356589,0.000227371621057564,0.00763617851688444,0.00222255935656281,0.04,0.0384072934108425,0.0407528597795348,0.000227293211267738,0.04,0.0384072934108425,0.0407528597795348,0.000227293211267738,0.00765963730708915,0.00222664294423796,-1.15648231731787e-18,0.000265284161092824,-1.15648231731787e-18,0.000265284161092824,-0.000107398793551275
GY,GUY,Guyana,2020-10-03,2020-05-18,100,0.04,0.0384072934108425,0.0407392491819785,0.000227219225022127,0.04,0.0384072934108425,0.0407392491819785,0.000227219225022127,0.00763617851688444,0.00222255935656281,0.0400010626204752,0.0384077513079572,0.040624476692676,0.00022659152409942,0.04,0.0384072934108425,0.0406243326547331,0.000226591141329884,0.00767097649788475,0.00222944577833955,1.77103412537146e-07,0.000224086186733674,2.31296463463574e-18,0.000224062180409845,-0.000103461344616115
