ISO2,ISO_3,country_agg,date,first_date,count,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
PW,PLW,Palau,2020-06-29,2020-04-24,100,0.02,0.0274394957835608,0.00587681599285666,9.27368592490937e-05,0,0,0,0,0.00212024837195214,0.00110945557473783,0.0247183383302061,0.0302681326165499,0.00995850663046098,0.000119202913378652,0,0,0,0,0.00212683583800957,0.00110964762743056,,,,,
PW,PLW,Palau,2020-07-02,2020-04-24,100,0.02,0.0274394957835608,0.00587116697995181,9.26479803804805e-05,0,0,0,0,0.00212024837195214,0.00110945557473783,0.025988189939331,0.0310294067733874,0.0110722347474467,0.000126449290744963,0,0,0,0,0.00213518710045961,0.00111094393082715,,,,,
PW,PLW,Palau,2020-07-03,2020-04-28,100,0.02,0.0274394957835608,0.00598101558974945,9.43761949139962e-05,0,0,0,0,0.00212024837195214,0.00110945557473783,0.026419395901446,0.0312879141083181,0.0114517820544236,0.000128921937542518,0,0,0,0,0.00213896707935481,0.00111157114120794,,,,,
PW,PLW,Palau,2020-07-04,2020-05-01,100,0.03,0.0334344809563718,0.014339999524467,0.000146745402639488,0,0,0,0,0.00212024837195214,0.00110945557473783,0.0268471601276337,0.0315443581276635,0.011828599060271,0.000131377040088675,0,0,0,0,0.00214313982979749,0.00111227180343727,,,,,
PW,PLW,Palau,2020-07-05,2020-05-03,100,0.03,0.0334344809563718,0.0142584505727859,0.000145916924274692,0,0,0,0,0.00212024837195214,0.00110945557473783,0.0272659398296964,0.0317954159381175,0.012197361388576,0.000133778360336941,0,0,0,0,0.00214754614591074,0.00111301009693776,,,,,
PW,PLW,Palau,2020-07-06,2020-05-04,100,0.03,0.0334344809563718,0.0147045677764543,0.000150448304976822,0,0,0,0,0.00209769253820797,0.00109766526132803,0.0276697557937708,0.0320375030098345,0.0125521380899197,0.000136084931672421,0,0,0,0,0.00215192966925096,0.00111372764541602,,,,,
PW,PLW,Palau,2020-07-08,2020-05-05,100,0.03,0.0334344809563718,0.014702257390528,0.000150424842858542,0,0,0,0,0.00209769253820797,0.00109766526132803,0.028406904562207,0.0324794226035276,0.0131938124137688,0.000140233162619422,0,0,0,0,0.00215915347277751,0.00111476471474108,0.000614761038666831,0.000539217630551305,0,0,5.38627246132291e-06
PW,PLW,Palau,2020-07-09,2020-05-09,100,0.03,0.0334344809563718,0.014681943183136,0.000150218548375496,0,0,0,0,0.00209769253820797,0.00109766526132803,0.0287279727998862,0.0326719025359623,0.0134679357983717,0.000141984741155522,0,0,0,0,0.00216107367185455,0.00111487399644203,0.000456630476759184,0.000399283508487489,0,0,4.31442856582257e-06
PW,PLW,Palau,2020-07-11,2020-05-09,100,0.03,0.0334344809563718,0.0147598984492601,0.000151010174911141,0,0,0,0,0.00269703326341025,0.00124426159558829,0.0292515783554333,0.032985803290153,0.0138979448954822,0.000144667139542951,0,0,0,0,0.00215926924151802,0.00111375938512278,0.00047203040899787,0.000407693806843093,0,0,3.38369369386894e-06
PW,PLW,Palau,2020-07-12,2020-05-10,100,0.03,0.0334344809563718,0.0148011270805486,0.000151428821191881,0,0,0,0,0.00209769253820797,0.00109766526132803,0.0294502629143692,0.0331049143886417,0.0140497859742429,0.000145569538140991,0,0,0,0,0.00215493052654572,0.00111239723316202,0.000433850464455912,0.000370197818995314,0,0,1.96511612470516e-06
