"date","region","population","sample_size","reach","p_cases","p_cases_error"
"2020/04/13","ROAB",342376,0,0,NA,NA
"2020/04/14","ROAB",342376,0,0,NA,NA
"2020/04/15","ROAB",342376,0,0,NA,NA
"2020/04/16","ROAB",342376,0,0,NA,NA
"2020/04/17","ROAB",342376,0,0,NA,NA
"2020/04/18","ROAB",342376,0,0,NA,NA
"2020/04/19","ROAB",342376,0,0,NA,NA
"2020/04/20","ROAB",342376,0,0,NA,NA
"2020/04/21","ROAB",342376,0,0,NA,NA
"2020/04/22","ROAB",342376,0,0,NA,NA
"2020/04/23","ROAB",342376,0,0,NA,NA
"2020/04/24","ROAB",342376,0,0,NA,NA
"2020/04/25","ROAB",342376,0,0,NA,NA
"2020/04/26","ROAB",342376,0,0,NA,NA
"2020/04/27","ROAB",342376,0,0,NA,NA
"2020/04/13","ROAG",612431,0,0,NA,NA
"2020/04/14","ROAG",612431,0,0,NA,NA
"2020/04/15","ROAG",612431,0,0,NA,NA
"2020/04/16","ROAG",612431,0,0,NA,NA
"2020/04/17","ROAG",612431,0,0,NA,NA
"2020/04/18","ROAG",612431,0,0,NA,NA
"2020/04/19","ROAG",612431,0,0,NA,NA
"2020/04/20","ROAG",612431,0,0,NA,NA
"2020/04/21","ROAG",612431,0,0,NA,NA
"2020/04/22","ROAG",612431,0,0,NA,NA
"2020/04/23","ROAG",612431,0,0,NA,NA
"2020/04/24","ROAG",612431,0,0,NA,NA
"2020/04/25","ROAG",612431,0,0,NA,NA
"2020/04/26","ROAG",612431,0,0,NA,NA
"2020/04/27","ROAG",612431,0,0,NA,NA
"2020/04/13","ROAR",430629,0,0,NA,NA
"2020/04/14","ROAR",430629,0,0,NA,NA
"2020/04/15","ROAR",430629,0,0,NA,NA
"2020/04/16","ROAR",430629,0,0,NA,NA
"2020/04/17","ROAR",430629,0,0,NA,NA
"2020/04/18","ROAR",430629,0,0,NA,NA
"2020/04/19","ROAR",430629,0,0,NA,NA
"2020/04/20","ROAR",430629,0,0,NA,NA
"2020/04/21","ROAR",430629,0,0,NA,NA
"2020/04/22","ROAR",430629,0,0,NA,NA
"2020/04/23","ROAR",430629,0,0,NA,NA
"2020/04/24","ROAR",430629,0,0,NA,NA
"2020/04/25","ROAR",430629,0,0,NA,NA
"2020/04/26","ROAR",430629,0,0,NA,NA
"2020/04/27","ROAR",430629,0,0,NA,NA
"2020/04/13","ROBC",616168,0,0,NA,NA
"2020/04/14","ROBC",616168,0,0,NA,NA
"2020/04/15","ROBC",616168,0,0,NA,NA
"2020/04/16","ROBC",616168,0,0,NA,NA
"2020/04/17","ROBC",616168,0,0,NA,NA
"2020/04/18","ROBC",616168,0,0,NA,NA
"2020/04/19","ROBC",616168,0,0,NA,NA
"2020/04/20","ROBC",616168,0,0,NA,NA
"2020/04/21","ROBC",616168,0,0,NA,NA
"2020/04/22","ROBC",616168,0,0,NA,NA
"2020/04/23","ROBC",616168,0,0,NA,NA
"2020/04/24","ROBC",616168,0,0,NA,NA
"2020/04/25","ROBC",616168,0,0,NA,NA
"2020/04/26","ROBC",616168,0,0,NA,NA
"2020/04/27","ROBC",616168,0,0,NA,NA
"2020/04/13","ROBH",575398,0,0,NA,NA
"2020/04/14","ROBH",575398,0,0,NA,NA
"2020/04/15","ROBH",575398,0,0,NA,NA
"2020/04/16","ROBH",575398,0,0,NA,NA
"2020/04/17","ROBH",575398,0,0,NA,NA
"2020/04/18","ROBH",575398,0,0,NA,NA
"2020/04/19","ROBH",575398,0,0,NA,NA
"2020/04/20","ROBH",575398,0,0,NA,NA
"2020/04/21","ROBH",575398,0,0,NA,NA
"2020/04/22","ROBH",575398,0,0,NA,NA
"2020/04/23","ROBH",575398,0,0,NA,NA
"2020/04/24","ROBH",575398,0,0,NA,NA
"2020/04/25","ROBH",575398,0,0,NA,NA
"2020/04/26","ROBH",575398,0,0,NA,NA
"2020/04/27","ROBH",575398,0,0,NA,NA
"2020/04/13","ROBN",286225,0,0,NA,NA
"2020/04/14","ROBN",286225,0,0,NA,NA
"2020/04/15","ROBN",286225,0,0,NA,NA
"2020/04/16","ROBN",286225,0,0,NA,NA
"2020/04/17","ROBN",286225,0,0,NA,NA
"2020/04/18","ROBN",286225,0,0,NA,NA
"2020/04/19","ROBN",286225,0,0,NA,NA
"2020/04/20","ROBN",286225,0,0,NA,NA
"2020/04/21","ROBN",286225,0,0,NA,NA
"2020/04/22","ROBN",286225,0,0,NA,NA
"2020/04/23","ROBN",286225,0,0,NA,NA
"2020/04/24","ROBN",286225,0,0,NA,NA
"2020/04/25","ROBN",286225,0,0,NA,NA
"2020/04/26","ROBN",286225,0,0,NA,NA
"2020/04/27","ROBN",286225,0,0,NA,NA
"2020/04/13","ROBR",321212,0,0,NA,NA
"2020/04/14","ROBR",321212,0,0,NA,NA
"2020/04/15","ROBR",321212,0,0,NA,NA
"2020/04/16","ROBR",321212,0,0,NA,NA
"2020/04/17","ROBR",321212,0,0,NA,NA
"2020/04/18","ROBR",321212,0,0,NA,NA
"2020/04/19","ROBR",321212,0,0,NA,NA
"2020/04/20","ROBR",321212,0,0,NA,NA
"2020/04/21","ROBR",321212,0,0,NA,NA
"2020/04/22","ROBR",321212,0,0,NA,NA
"2020/04/23","ROBR",321212,0,0,NA,NA
"2020/04/24","ROBR",321212,0,0,NA,NA
"2020/04/25","ROBR",321212,0,0,NA,NA
"2020/04/26","ROBR",321212,0,0,NA,NA
"2020/04/27","ROBR",321212,0,0,NA,NA
"2020/04/13","ROBT",412626,0,0,NA,NA
"2020/04/14","ROBT",412626,0,0,NA,NA
"2020/04/15","ROBT",412626,0,0,NA,NA
"2020/04/16","ROBT",412626,0,0,NA,NA
"2020/04/17","ROBT",412626,0,0,NA,NA
"2020/04/18","ROBT",412626,0,0,NA,NA
"2020/04/19","ROBT",412626,0,0,NA,NA
"2020/04/20","ROBT",412626,0,0,NA,NA
"2020/04/21","ROBT",412626,0,0,NA,NA
"2020/04/22","ROBT",412626,0,0,NA,NA
"2020/04/23","ROBT",412626,0,0,NA,NA
"2020/04/24","ROBT",412626,0,0,NA,NA
"2020/04/25","ROBT",412626,0,0,NA,NA
"2020/04/26","ROBT",412626,0,0,NA,NA
"2020/04/27","ROBT",412626,0,0,NA,NA
"2020/04/13","ROBV",549217,0,0,NA,NA
"2020/04/14","ROBV",549217,0,0,NA,NA
"2020/04/15","ROBV",549217,0,0,NA,NA
"2020/04/16","ROBV",549217,0,0,NA,NA
"2020/04/17","ROBV",549217,0,0,NA,NA
"2020/04/18","ROBV",549217,0,0,NA,NA
"2020/04/19","ROBV",549217,0,0,NA,NA
"2020/04/20","ROBV",549217,0,0,NA,NA
"2020/04/21","ROBV",549217,0,0,NA,NA
"2020/04/22","ROBV",549217,0,0,NA,NA
"2020/04/23","ROBV",549217,0,0,NA,NA
"2020/04/24","ROBV",549217,0,0,NA,NA
"2020/04/25","ROBV",549217,0,0,NA,NA
"2020/04/26","ROBV",549217,0,0,NA,NA
"2020/04/27","ROBV",549217,0,0,NA,NA
"2020/04/13","ROBZ",451069,0,0,NA,NA
"2020/04/14","ROBZ",451069,0,0,NA,NA
"2020/04/15","ROBZ",451069,0,0,NA,NA
"2020/04/16","ROBZ",451069,0,0,NA,NA
"2020/04/17","ROBZ",451069,0,0,NA,NA
"2020/04/18","ROBZ",451069,0,0,NA,NA
"2020/04/19","ROBZ",451069,0,0,NA,NA
"2020/04/20","ROBZ",451069,0,0,NA,NA
"2020/04/21","ROBZ",451069,0,0,NA,NA
"2020/04/22","ROBZ",451069,0,0,NA,NA
"2020/04/23","ROBZ",451069,0,0,NA,NA
"2020/04/24","ROBZ",451069,0,0,NA,NA
"2020/04/25","ROBZ",451069,0,0,NA,NA
"2020/04/26","ROBZ",451069,0,0,NA,NA
"2020/04/27","ROBZ",451069,0,0,NA,NA
"2020/04/13","ROCJ",691106,0,0,NA,NA
"2020/04/14","ROCJ",691106,0,0,NA,NA
"2020/04/15","ROCJ",691106,0,0,NA,NA
"2020/04/16","ROCJ",691106,0,0,NA,NA
"2020/04/17","ROCJ",691106,0,0,NA,NA
"2020/04/18","ROCJ",691106,0,0,NA,NA
"2020/04/19","ROCJ",691106,0,0,NA,NA
"2020/04/20","ROCJ",691106,0,0,NA,NA
"2020/04/21","ROCJ",691106,0,0,NA,NA
"2020/04/22","ROCJ",691106,0,0,NA,NA
"2020/04/23","ROCJ",691106,0,0,NA,NA
"2020/04/24","ROCJ",691106,0,0,NA,NA
"2020/04/25","ROCJ",691106,0,0,NA,NA
"2020/04/26","ROCJ",691106,0,0,NA,NA
"2020/04/27","ROCJ",691106,0,0,NA,NA
"2020/04/13","ROCL",306691,0,0,NA,NA
"2020/04/14","ROCL",306691,0,0,NA,NA
"2020/04/15","ROCL",306691,0,0,NA,NA
"2020/04/16","ROCL",306691,0,0,NA,NA
"2020/04/17","ROCL",306691,0,0,NA,NA
"2020/04/18","ROCL",306691,0,0,NA,NA
"2020/04/19","ROCL",306691,0,0,NA,NA
"2020/04/20","ROCL",306691,0,0,NA,NA
"2020/04/21","ROCL",306691,0,0,NA,NA
"2020/04/22","ROCL",306691,0,0,NA,NA
"2020/04/23","ROCL",306691,0,0,NA,NA
"2020/04/24","ROCL",306691,0,0,NA,NA
"2020/04/25","ROCL",306691,0,0,NA,NA
"2020/04/26","ROCL",306691,0,0,NA,NA
"2020/04/27","ROCL",306691,0,0,NA,NA
"2020/04/13","ROCS",295579,0,0,NA,NA
"2020/04/14","ROCS",295579,0,0,NA,NA
"2020/04/15","ROCS",295579,0,0,NA,NA
"2020/04/16","ROCS",295579,0,0,NA,NA
"2020/04/17","ROCS",295579,0,0,NA,NA
"2020/04/18","ROCS",295579,0,0,NA,NA
"2020/04/19","ROCS",295579,0,0,NA,NA
"2020/04/20","ROCS",295579,0,0,NA,NA
"2020/04/21","ROCS",295579,0,0,NA,NA
"2020/04/22","ROCS",295579,0,0,NA,NA
"2020/04/23","ROCS",295579,0,0,NA,NA
"2020/04/24","ROCS",295579,0,0,NA,NA
"2020/04/25","ROCS",295579,0,0,NA,NA
"2020/04/26","ROCS",295579,0,0,NA,NA
"2020/04/27","ROCS",295579,0,0,NA,NA
"2020/04/13","ROCT",684082,0,0,NA,NA
"2020/04/14","ROCT",684082,0,0,NA,NA
"2020/04/15","ROCT",684082,0,0,NA,NA
"2020/04/16","ROCT",684082,0,0,NA,NA
"2020/04/17","ROCT",684082,0,0,NA,NA
"2020/04/18","ROCT",684082,0,0,NA,NA
"2020/04/19","ROCT",684082,0,0,NA,NA
"2020/04/20","ROCT",684082,0,0,NA,NA
"2020/04/21","ROCT",684082,0,0,NA,NA
"2020/04/22","ROCT",684082,0,0,NA,NA
"2020/04/23","ROCT",684082,0,0,NA,NA
"2020/04/24","ROCT",684082,0,0,NA,NA
"2020/04/25","ROCT",684082,0,0,NA,NA
"2020/04/26","ROCT",684082,0,0,NA,NA
