"date","country","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active"
2020-02-22,"South America","OWID_SAM",NA,0,0,NA,NA,NA,0,0,0,NA,NA,NA
2020-02-23,"South America","OWID_SAM",NA,2,0,2,NA,NA,0,0,0,NA,NA,NA
2020-02-24,"South America","OWID_SAM",NA,0,0,2,NA,NA,0,0,0,NA,NA,NA
2020-02-25,"South America","OWID_SAM",NA,0,0,2,NA,NA,0,0,0,NA,NA,NA
2020-02-26,"South America","OWID_SAM",NA,1,0,3,NA,NA,0,0,0,NA,NA,NA
2020-02-27,"South America","OWID_SAM",NA,0,0,3,NA,NA,0,0,0,NA,NA,NA
2020-02-28,"South America","OWID_SAM",NA,0,0,3,NA,NA,0,0,0,NA,NA,NA
2020-02-29,"South America","OWID_SAM",NA,1,0,4,NA,NA,0,0,0,NA,NA,NA
2020-03-01,"South America","OWID_SAM",NA,13,0,17,NA,NA,0,0,0,NA,NA,NA
2020-03-02,"South America","OWID_SAM",NA,0,0,17,NA,NA,0,0,0,NA,NA,NA
2020-03-03,"South America","OWID_SAM",NA,3,0,20,NA,NA,0,0,0,NA,NA,NA
2020-03-04,"South America","OWID_SAM",NA,5,0,25,NA,NA,0,0,0,NA,NA,NA
2020-03-05,"South America","OWID_SAM",NA,6,0,31,NA,NA,0,0,0,NA,NA,NA
2020-03-06,"South America","OWID_SAM",NA,12,1,43,1,NA,3.07142857142857,NA,30.7142857142857,NA,NA,NA
2020-03-07,"South America","OWID_SAM",NA,6,0,49,1,NA,3.5,15.7857142857143,35,NA,NA,NA
2020-03-08,"South America","OWID_SAM",NA,25,2,74,3,NA,5.14285714285714,20.9285714285714,51.4285714285714,NA,NA,NA
2020-03-09,"South America","OWID_SAM",NA,7,0,81,3,NA,5.64285714285714,26.5714285714286,56.4285714285714,NA,NA,NA
2020-03-10,"South America","OWID_SAM",NA,26,0,107,3,NA,7.5,34.0714285714286,75,NA,NA,NA
2020-03-11,"South America","OWID_SAM",NA,29,0,136,3,NA,9.5,43.5714285714286,95,NA,NA,NA
2020-03-12,"South America","OWID_SAM",NA,20,2,156,5,NA,10.9285714285714,54.5,109.285714285714,NA,NA,NA
2020-03-13,"South America","OWID_SAM",NA,154,1,310,6,NA,21.9285714285714,76.4285714285714,219.285714285714,NA,NA,NA
2020-03-14,"South America","OWID_SAM",NA,78,2,388,8,NA,27.4285714285714,103.857142857143,274.285714285714,NA,NA,NA
2020-03-15,"South America","OWID_SAM",NA,66,2,454,10,NA,31.2142857142857,135.071428571429,312.142857142857,NA,NA,NA
2020-03-16,"South America","OWID_SAM",NA,235,0,689,10,NA,48,183.071428571429,480,NA,NA,NA
2020-03-17,"South America","OWID_SAM",NA,291,5,980,15,NA,68.5714285714286,251.642857142857,685.714285714286,NA,NA,NA
2020-03-18,"South America","OWID_SAM",NA,240,8,1220,23,NA,85.3571428571429,337,853.571428571429,NA,NA,NA
2020-03-19,"South America","OWID_SAM",NA,473,10,1693,33,NA,118.714285714286,455.714285714286,1187.14285714286,NA,NA,NA
2020-03-20,"South America","OWID_SAM",NA,644,14,2337,47,NA,163.857142857143,619.571428571429,1638.57142857143,NA,NA,NA
2020-03-21,"South America","OWID_SAM",NA,711,11,3048,58,NA,214.214285714286,833.785714285714,2142.14285714286,NA,NA,NA
2020-03-22,"South America","OWID_SAM",NA,1132,24,4180,82,NA,293.285714285714,1127.07142857143,2932.85714285714,NA,NA,NA
2020-03-23,"South America","OWID_SAM",NA,817,21,4997,103,NA,351.142857142857,1478.21428571429,3511.42857142857,NA,NA,NA
2020-03-24,"South America","OWID_SAM",NA,841,30,5838,133,NA,409.357142857143,1887.57142857143,4093.57142857143,NA,NA,NA
2020-03-25,"South America","OWID_SAM",NA,817,30,6655,163,NA,465.642857142857,2353.21428571429,4656.42857142857,NA,NA,NA
2020-03-26,"South America","OWID_SAM",NA,1120,34,7775,197,NA,544.214285714286,2897.42857142857,5442.14285714286,NA,NA,NA
2020-03-27,"South America","OWID_SAM",NA,1176,31,8951,228,NA,617.214285714286,3514.64285714286,6172.14285714286,NA,NA,NA
2020-03-28,"South America","OWID_SAM",NA,1331,54,10282,282,NA,706.714285714286,4221.35714285714,7067.14285714286,NA,NA,NA
2020-03-29,"South America","OWID_SAM",NA,1031,51,11313,333,NA,775.642857142857,4997,7756.42857142857,NA,NA,NA
2020-03-30,"South America","OWID_SAM",NA,984,54,12297,387,NA,829.142857142857,5826.14285714286,8291.42857142857,NA,NA,NA
2020-03-31,"South America","OWID_SAM",NA,2199,97,14496,484,NA,965.428571428571,6791.57142857143,9654.28571428571,NA,NA,NA
2020-04-01,"South America","OWID_SAM",NA,2381,88,16877,572,NA,1118.35714285714,7909.92857142857,11183.5714285714,NA,NA,NA
2020-04-02,"South America","OWID_SAM",NA,2307,152,19184,724,NA,1249.35714285714,9159.28571428571,12493.5714285714,NA,NA,NA
2020-04-03,"South America","OWID_SAM",NA,2010,103,21194,827,NA,1346.92857142857,10506.2142857143,13469.2857142857,NA,NA,NA
2020-04-04,"South America","OWID_SAM",NA,2421,180,23615,1007,NA,1469.07142857143,11975.2857142857,14690.7142857143,NA,NA,NA
2020-04-05,"South America","OWID_SAM",NA,1914,122,25529,1129,NA,1524.92857142857,13500.2142857143,15249.2857142857,NA,NA,NA
2020-04-06,"South America","OWID_SAM",NA,2003,151,27532,1280,NA,1609.64285714286,15109.8571428571,16096.4285714286,NA,NA,NA
2020-04-07,"South America","OWID_SAM",NA,2868,208,30400,1488,NA,1754.42857142857,16864.2857142857,17544.2857142857,NA,NA,NA
2020-04-08,"South America","OWID_SAM",NA,5080,252,35480,1740,NA,2058.92857142857,18923.2142857143,20589.2857142857,NA,NA,NA
2020-04-09,"South America","OWID_SAM",NA,4106,296,39586,2036,NA,2272.21428571429,21195.4285714286,22722.1428571429,NA,NA,NA
2020-04-10,"South America","OWID_SAM",NA,5371,243,44957,2279,NA,2571.85714285714,23767.2857142857,25718.5714285714,NA,NA,NA
2020-04-11,"South America","OWID_SAM",NA,3070,218,48027,2497,NA,2696.07142857143,26463.3571428571,26960.7142857143,NA,NA,NA
2020-04-12,"South America","OWID_SAM",NA,2888,237,50915,2734,NA,2828.71428571429,29292.0714285714,28287.1428571429,NA,NA,NA
2020-04-13,"South America","OWID_SAM",NA,4073,250,54988,2984,NA,3049.35714285714,32341.4285714286,30493.5714285714,NA,NA,NA
2020-04-14,"South America","OWID_SAM",NA,3056,359,58044,3343,NA,3110.57142857143,35452,31105.7142857143,NA,NA,NA
2020-04-15,"South America","OWID_SAM",NA,5206,378,63250,3721,NA,3312.35714285714,38764.3571428571,33123.5714285714,NA,NA,NA
2020-04-16,"South America","OWID_SAM",NA,4363,365,67613,4086,NA,3459.21428571429,42223.5714285714,34592.1428571429,NA,NA,NA
2020-04-17,"South America","OWID_SAM",NA,5270,422,72883,4508,NA,3692.07142857143,45915.6428571429,36920.7142857143,NA,NA,NA
2020-04-18,"South America","OWID_SAM",NA,5721,415,78604,4923,NA,3927.78571428571,49843.4285714286,39277.8571428571,NA,NA,NA
2020-04-19,"South America","OWID_SAM",NA,4331,310,82935,5233,NA,4100.42857142857,53943.8571428571,41004.2857142857,NA,NA,NA
2020-04-20,"South America","OWID_SAM",NA,4203,383,87138,5616,NA,4257.57142857143,58201.4285714286,42575.7142857143,NA,NA,NA
2020-04-21,"South America","OWID_SAM",NA,4782,407,91920,6023,NA,4394.28571428571,62595.7142857143,43942.8571428571,NA,NA,NA
2020-04-22,"South America","OWID_SAM",NA,5348,432,97268,6455,NA,4413.42857142857,67009.1428571429,44134.2857142857,NA,NA,NA
2020-04-23,"South America","OWID_SAM",NA,7424,730,104692,7185,NA,4650.42857142857,71659.5714285714,46504.2857142857,NA,NA,NA
2020-04-24,"South America","OWID_SAM",NA,17387,663,122079,7848,NA,5508.71428571429,77168.2857142857,55087.1428571429,NA,NA,NA
2020-04-25,"South America","OWID_SAM",NA,10863,669,132942,8517,NA,6065.35714285714,83233.6428571429,60653.5714285714,NA,NA,NA
2020-04-26,"South America","OWID_SAM",NA,6881,551,139823,9068,NA,6350.57142857143,89584.2142857143,63505.7142857143,NA,NA,NA
2020-04-27,"South America","OWID_SAM",NA,6944,735,146767,9803,NA,6555.64285714286,96139.8571428571,65556.4285714286,NA,NA,NA
2020-04-28,"South America","OWID_SAM",NA,10379,1038,157146,10841,NA,7078.71428571429,103218.571428571,70787.1428571429,NA,NA,NA
2020-04-29,"South America","OWID_SAM",NA,10622,815,167768,11656,NA,7465.57142857143,110684.142857143,74655.7142857143,NA,NA,NA
2020-04-30,"South America","OWID_SAM",NA,12480,885,180248,12541,NA,8045.35714285714,118729.5,80453.5714285714,NA,NA,NA
2020-05-01,"South America","OWID_SAM",NA,11624,1001,191872,13542,NA,8499.21428571429,127228.714285714,84992.1428571429,NA,NA,NA
2020-05-02,"South America","OWID_SAM",NA,11347,1105,203219,14647,NA,8901.07142857143,136129.785714286,89010.7142857143,NA,NA,NA
2020-05-03,"South America","OWID_SAM",NA,12072,941,215291,15588,NA,9454,145583.785714286,94540,NA,NA,NA
2020-05-04,"South America","OWID_SAM",NA,12088,807,227379,16395,NA,10017.2142857143,155601,100172.142857143,NA,NA,NA
2020-05-05,"South America","OWID_SAM",NA,12953,1034,240332,17429,NA,10600.8571428571,166201.857142857,106008.571428571,NA,NA,NA
2020-05-06,"South America","OWID_SAM",NA,16464,1195,256796,18624,NA,11394.8571428571,177596.714285714,113948.571428571,NA,NA,NA
2020-05-07,"South America","OWID_SAM",NA,13711,1153,270507,19777,NA,11843.9285714286,189440.642857143,118439.285714286,NA,NA,NA
2020-05-08,"South America","OWID_SAM",NA,15492,1377,285999,21154,NA,11708.5714285714,201149.214285714,117085.714285714,NA,NA,NA
2020-05-09,"South America","OWID_SAM",NA,16974,1171,302973,22325,NA,12145.0714285714,213294.285714286,121450.714285714,NA,NA,NA
2020-05-10,"South America","OWID_SAM",NA,12061,1431,315034,23756,NA,12515.0714285714,225809.357142857,125150.714285714,NA,NA,NA
2020-05-11,"South America","OWID_SAM",NA,10654,1108,325688,24864,NA,12780.0714285714,238589.428571429,127800.714285714,NA,NA,NA
2020-05-12,"South America","OWID_SAM",NA,15526,1543,341214,26407,NA,13147.7142857143,251737.142857143,131477.142857143,NA,NA,NA
2020-05-13,"South America","OWID_SAM",NA,20060,1304,361274,27711,NA,13821.8571428571,265559,138218.571428571,NA,NA,NA
2020-05-14,"South America","OWID_SAM",NA,21211,1352,382485,29063,NA,14445.5,280004.5,144455,NA,NA,NA
2020-05-15,"South America","OWID_SAM",NA,25660,1828,408145,30891,NA,15448.0714285714,295452.571428571,154480.714285714,NA,NA,NA
2020-05-16,"South America","OWID_SAM",NA,25411,1354,433556,32245,NA,16452.6428571429,311905.214285714,164526.428571429,NA,NA,NA
2020-05-17,"South America","OWID_SAM",NA,15279,1062,448835,33307,NA,16681.7142857143,328586.928571429,166817.142857143,NA,NA,NA
2020-05-18,"South America","OWID_SAM",NA,20915,1392,469750,34699,NA,17312.2142857143,345899.142857143,173122.142857143,NA,NA,NA
2020-05-19,"South America","OWID_SAM",NA,26626,1863,496376,36562,NA,18288.8571428571,364188,182888.571428571,NA,NA,NA
2020-05-20,"South America","OWID_SAM",NA,33768,1725,530144,38287,NA,19524.8571428571,383712.857142857,195248.571428571,NA,NA,NA
2020-05-21,"South America","OWID_SAM",NA,28927,1760,559071,40047,NA,20611.7142857143,404324.571428571,206117.142857143,NA,NA,NA
2020-05-22,"South America","OWID_SAM",NA,31513,1778,590584,41825,NA,21756.0714285714,426080.642857143,217560.714285714,NA,NA,NA
2020-05-23,"South America","OWID_SAM",NA,33500,1694,624084,43519,NA,22936.5,449017.142857143,229365,NA,NA,NA
2020-05-24,"South America","OWID_SAM",NA,25085,1297,649169,44816,NA,23866.7857142857,472883.928571429,238667.857142857,NA,NA,NA
2020-05-25,"South America","OWID_SAM",NA,24155,1487,673324,46303,NA,24831.1428571429,497715.071428571,248311.428571429,NA,NA,NA
2020-05-26,"South America","OWID_SAM",NA,28211,1736,701535,48039,NA,25737.2142857143,523452.285714286,257372.142857143,NA,NA,NA
2020-05-27,"South America","OWID_SAM",NA,33923,1761,735458,49800,NA,26727.4285714286,550179.714285714,267274.285714286,NA,NA,NA
2020-05-28,"South America","OWID_SAM",NA,41998,1901,777456,51701,NA,28212.2142857143,578391.928571429,282122.142857143,NA,NA,NA
2020-05-29,"South America","OWID_SAM",NA,39641,1950,817097,53651,NA,29210.8571428571,607602.785714286,292108.571428571,NA,NA,NA
2020-05-30,"South America","OWID_SAM",NA,56244,1475,873341,55126,NA,31413.2142857143,639016,314132.142857143,NA,NA,NA
2020-05-31,"South America","OWID_SAM",NA,29644,1214,902985,56340,NA,32439.2857142857,671455.285714286,324392.857142857,NA,NA,NA
2020-06-01,"South America","OWID_SAM",NA,28589,1449,931574,57789,NA,32987.4285714286,704442.714285714,329874.285714286,NA,NA,NA
2020-06-02,"South America","OWID_SAM",NA,47537,2267,979111,60056,NA,34481.0714285714,738923.785714286,344810.714285714,NA,NA,NA
2020-06-03,"South America","OWID_SAM",NA,35657,1943,1014768,61999,NA,34616,773539.785714286,346160,NA,NA,NA
2020-06-04,"South America","OWID_SAM",NA,44367,2222,1059135,64221,NA,35718.8571428571,809258.642857143,357188.571428571,NA,NA,NA
2020-06-05,"South America","OWID_SAM",NA,44026,1925,1103161,66146,NA,36612.6428571429,845871.285714286,366126.428571429,NA,NA,NA
2020-06-06,"South America","OWID_SAM",NA,46492,1658,1149653,67804,NA,37540.6428571429,883411.928571429,375406.428571429,NA,NA,NA
2020-06-07,"South America","OWID_SAM",NA,31938,1275,1181591,69079,NA,38030.1428571429,921442.071428571,380301.428571429,NA,NA,NA
2020-06-08,"South America","OWID_SAM",NA,28200,2168,1209791,71247,NA,38319.0714285714,959761.142857143,383190.714285714,NA,NA,NA
2020-06-09,"South America","OWID_SAM",NA,43598,1974,1253389,73221,NA,39418.1428571429,999179.285714286,394181.428571429,NA,NA,NA
2020-06-10,"South America","OWID_SAM",NA,48693,2159,1302082,75380,NA,40473.1428571429,1039652.42857143,404731.428571429,NA,NA,NA
2020-06-11,"South America","OWID_SAM",NA,44223,2162,1346305,77542,NA,40632.0714285714,1080284.5,406320.714285714,NA,NA,NA
2020-06-12,"South America","OWID_SAM",NA,36284,1877,1382589,79419,NA,40392.2857142857,1120676.78571429,403922.857142857,NA,NA,NA
2020-06-13,"South America","OWID_SAM",NA,40324,1799,1422913,81218,NA,39255.1428571429,1159931.92857143,392551.428571429,NA,NA,NA
2020-06-14,"South America","OWID_SAM",NA,37321,1622,1460234,82840,NA,39803.5,1199735.42857143,398035,NA,NA,NA
2020-06-15,"South America","OWID_SAM",NA,37645,1534,1497879,84374,NA,40450.3571428571,1240185.78571429,404503.571428571,NA,NA,NA
2020-06-16,"South America","OWID_SAM",NA,50948,2151,1548827,86525,NA,40694,1280879.78571429,406940,NA,NA,NA
2020-06-17,"South America","OWID_SAM",NA,41700,2183,1590527,88708,NA,41125.6428571429,1322005.42857143,411256.428571429,NA,NA,NA
2020-06-18,"South America","OWID_SAM",NA,40173,2288,1630700,90996,NA,40826.0714285714,1362831.5,408260.714285714,NA,NA,NA
2020-06-19,"South America","OWID_SAM",NA,72749,2159,1703449,93155,NA,42877.7142857143,1405709.21428571,428777.142857143,NA,NA,NA
2020-06-20,"South America","OWID_SAM",NA,77558,1919,1781007,95074,NA,45096.7142857143,1450805.92857143,450967.142857143,NA,NA,NA
2020-06-21,"South America","OWID_SAM",NA,-4032,1763,1776975,96837,NA,42527.4285714286,1493333.35714286,425274.285714286,NA,NA,NA
2020-06-22,"South America","OWID_SAM",NA,41269,1293,1818244,98130,NA,43460.9285714286,1536794.28571429,434609.285714286,NA,NA,NA
2020-06-23,"South America","OWID_SAM",NA,53427,2153,1871671,100283,NA,44163,1580957.28571429,441630,NA,NA,NA
2020-06-24,"South America","OWID_SAM",NA,56191,2038,1927862,102321,NA,44698.5714285714,1625655.85714286,446985.714285714,NA,NA,NA
2020-06-25,"South America","OWID_SAM",NA,58911,2176,1986773,104497,NA,45747.7142857143,1671403.57142857,457477.142857143,NA,NA,NA
2020-06-26,"South America","OWID_SAM",NA,61677,1950,2048450,106447,NA,47561.5,1718965.07142857,475615,NA,NA,NA
2020-06-27,"South America","OWID_SAM",NA,54152,2042,2102602,108489,NA,48549.2142857143,1767514.28571429,485492.142857143,NA,NA,NA
