"date","country","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","countrycode","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active","p_infected","p_daily","p_active"
2020-02-27,"Taiwan","TWN","TW",0,0,32,1,"TW",23568378,1,25.1428571428571,10,1.06680473059526e-06,4.24297336032204e-08,4.24297336032204e-07,1.06680473059526e-06,4.24297336032204e-08,4.24297336032204e-07
2020-02-28,"Taiwan","TWN","TW",2,0,34,1,"TW",23568378,1.14285714285714,26.2857142857143,11.4285714285714,1.11529585471322e-06,4.84911241179661e-08,4.84911241179662e-07,1.11529585471322e-06,4.84911241179661e-08,4.84911241179662e-07
2020-02-29,"Taiwan","TWN","TW",5,0,39,1,"TW",23568378,1.5,27.7857142857143,15,1.17894045511805e-06,6.36446004048306e-08,6.36446004048306e-07,1.17894045511805e-06,6.36446004048306e-08,6.36446004048306e-07
2020-03-01,"Taiwan","TWN","TW",1,0,40,1,"TW",23568378,1.42857142857143,29.2142857142857,14.2857142857143,1.23955436026551e-06,6.06139051474577e-08,6.06139051474577e-07,1.23955436026551e-06,6.06139051474577e-08,6.06139051474577e-07
2020-03-02,"Taiwan","TWN","TW",1,0,41,1,"TW",23568378,1.35714285714286,30.5714285714286,13.5714285714286,1.29713757015559e-06,5.75832098900848e-08,5.75832098900848e-07,1.29713757015559e-06,5.75832098900848e-08,5.75832098900848e-07
2020-03-03,"Taiwan","TWN","TW",1,0,42,1,"TW",23568378,1.42857142857143,32,14.2857142857143,1.35775147530305e-06,6.06139051474577e-08,6.06139051474577e-07,1.35775147530305e-06,6.06139051474577e-08,6.06139051474577e-07
2020-03-04,"Taiwan","TWN","TW",0,0,42,1,"TW",23568378,1.35714285714286,33.3571428571429,13.5714285714286,1.41533468519314e-06,5.75832098900848e-08,5.75832098900848e-07,1.41533468519314e-06,5.75832098900848e-08,5.75832098900848e-07
2020-03-05,"Taiwan","TWN","TW",2,0,44,1,"TW",23568378,1.42857142857143,34.7857142857143,14.2857142857143,1.47594859034059e-06,6.06139051474577e-08,6.06139051474577e-07,1.47594859034059e-06,6.06139051474577e-08,6.06139051474577e-07
2020-03-06,"Taiwan","TWN","TW",1,0,45,1,"TW",23568378,1.35714285714286,36.1428571428571,13.5714285714286,1.53353180023068e-06,5.75832098900848e-08,5.75832098900848e-07,1.53353180023068e-06,5.75832098900848e-08,5.75832098900848e-07
2020-03-07,"Taiwan","TWN","TW",0,0,45,1,"TW",23568378,1.35714285714286,37.5,13.5714285714286,1.59111501012076e-06,5.75832098900848e-08,5.75832098900848e-07,1.59111501012076e-06,5.75832098900848e-08,5.75832098900848e-07
2020-03-08,"Taiwan","TWN","TW",0,0,45,1,"TW",23568378,1.21428571428571,38.7142857142857,12.1428571428571,1.6426368294961e-06,5.1521819375339e-08,5.1521819375339e-07,1.6426368294961e-06,5.1521819375339e-08,5.1521819375339e-07
2020-03-09,"Taiwan","TWN","TW",0,0,45,1,"TW",23568378,1.07142857142857,39.7857142857143,10.7142857142857,1.6880972583567e-06,4.54604288605933e-08,4.54604288605933e-07,1.6880972583567e-06,4.54604288605933e-08,4.54604288605933e-07
2020-03-10,"Taiwan","TWN","TW",2,0,47,1,"TW",23568378,1.14285714285714,40.9285714285714,11.4285714285714,1.73658838247466e-06,4.84911241179661e-08,4.84911241179662e-07,1.73658838247466e-06,4.84911241179661e-08,4.84911241179662e-07
2020-03-11,"Taiwan","TWN","TW",1,0,48,1,"TW",23568378,1.14285714285714,42.0714285714286,11.4285714285714,1.78507950659263e-06,4.84911241179661e-08,4.84911241179662e-07,1.78507950659263e-06,4.84911241179661e-08,4.84911241179662e-07
2020-03-12,"Taiwan","TWN","TW",1,0,49,1,"TW",23568378,1.21428571428571,43.2857142857143,12.1428571428571,1.83660132596797e-06,5.1521819375339e-08,5.1521819375339e-07,1.83660132596797e-06,5.1521819375339e-08,5.1521819375339e-07
2020-03-13,"Taiwan","TWN","TW",1,0,50,1,"TW",23568378,1.14285714285714,44.4285714285714,11.4285714285714,1.88509245008593e-06,4.84911241179661e-08,4.84911241179662e-07,1.88509245008593e-06,4.84911241179661e-08,4.84911241179662e-07
2020-03-14,"Taiwan","TWN","TW",3,0,53,1,"TW",23568378,1,45.4285714285714,10,1.92752218368915e-06,4.24297336032204e-08,4.24297336032204e-07,1.92752218368915e-06,4.24297336032204e-08,4.24297336032204e-07
2020-03-15,"Taiwan","TWN","TW",6,0,59,1,"TW",23568378,1.35714285714286,46.7857142857143,13.5714285714286,1.98510539357924e-06,5.75832098900848e-08,5.75832098900848e-07,1.98510539357924e-06,5.75832098900848e-08,5.75832098900848e-07
2020-03-16,"Taiwan","TWN","TW",8,0,67,1,"TW",23568378,1.85714285714286,48.6428571428571,18.5714285714286,2.06390347027093e-06,7.8798076691695e-08,7.8798076691695e-07,2.06390347027093e-06,7.8798076691695e-08,7.8798076691695e-07
2020-03-17,"Taiwan","TWN","TW",10,0,77,1,"TW",23568378,2.5,51.1428571428571,25,2.16997780427899e-06,1.06074334008051e-07,1.06074334008051e-06,2.16997780427899e-06,1.06074334008051e-07,1.06074334008051e-06
2020-03-18,"Taiwan","TWN","TW",23,0,100,1,"TW",23568378,4.14285714285714,55.2857142857143,41.4285714285714,2.34575812920661e-06,1.75780324927627e-07,1.75780324927627e-06,2.34575812920661e-06,1.75780324927627e-07,1.75780324927627e-06
2020-03-19,"Taiwan","TWN","TW",8,0,108,1,"TW",23568378,4.57142857142857,59.8571428571429,45.7142857142857,2.53972262567848e-06,1.93964496471865e-07,1.93964496471865e-06,2.53972262567848e-06,1.93964496471865e-07,1.93964496471865e-06
2020-03-20,"Taiwan","TWN","TW",27,1,135,2,"TW",23568378,6.42857142857143,66.2857142857143,64.2857142857143,2.81248519884204e-06,2.7276257316356e-07,2.7276257316356e-06,2.81248519884204e-06,2.7276257316356e-07,2.7276257316356e-06
2020-03-21,"Taiwan","TWN","TW",18,0,153,2,"TW",23568378,7.71428571428571,74,77.1428571428571,3.13980028663831e-06,3.27315087796272e-07,3.27315087796272e-06,3.13980028663831e-06,3.27315087796272e-07,3.27315087796272e-06
2020-03-22,"Taiwan","TWN","TW",16,0,169,2,"TW",23568378,8.85714285714286,82.8571428571429,88.5714285714286,3.51560649855255e-06,3.75806211914238e-07,3.75806211914238e-06,3.51560649855255e-06,3.75806211914238e-07,3.75806211914238e-06
2020-03-23,"Taiwan","TWN","TW",26,0,195,2,"TW",23568378,10.7142857142857,93.5714285714286,107.142857142857,3.97021078715848e-06,4.54604288605933e-07,4.54604288605933e-06,3.97021078715848e-06,4.54604288605933e-07,4.54604288605933e-06
2020-03-24,"Taiwan","TWN","TW",20,0,215,2,"TW",23568378,12,105.571428571429,120,4.47936759039712e-06,5.09156803238645e-07,5.09156803238645e-06,4.47936759039712e-06,5.09156803238645e-07,5.09156803238645e-06
2020-03-25,"Taiwan","TWN","TW",20,0,235,2,"TW",23568378,13.3571428571429,118.928571428571,133.571428571429,5.04610760352585e-06,5.66740013128729e-07,5.66740013128729e-06,5.04610760352585e-06,5.66740013128729e-07,5.66740013128729e-06
2020-03-26,"Taiwan","TWN","TW",17,0,252,2,"TW",23568378,14.5,133.428571428571,145,5.66133874077255e-06,6.15231137246696e-07,6.15231137246696e-06,5.66133874077255e-06,6.15231137246696e-07,6.15231137246696e-06
2020-03-27,"Taiwan","TWN","TW",15,0,267,2,"TW",23568378,15.5,148.928571428571,155,6.31899961162246e-06,6.57660870849916e-07,6.57660870849916e-06,6.31899961162246e-06,6.57660870849916e-07,6.57660870849916e-06
2020-03-28,"Taiwan","TWN","TW",16,0,283,2,"TW",23568378,16.4285714285714,165.357142857143,164.285714285714,7.01605952081823e-06,6.97059909195763e-07,6.97059909195763e-06,7.01605952081823e-06,6.97059909195763e-07,6.97059909195763e-06
2020-03-29,"Taiwan","TWN","TW",15,0,298,2,"TW",23568378,17.0714285714286,182.428571428571,170.714285714286,7.74039568733035e-06,7.2433616651212e-07,7.24336166512119e-06,7.74039568733035e-06,7.2433616651212e-07,7.24336166512119e-06
2020-03-30,"Taiwan","TWN","TW",8,3,306,5,"TW",23568378,17.0714285714286,199.5,170.714285714286,8.46473185384247e-06,7.2433616651212e-07,7.24336166512119e-06,8.46473185384247e-06,7.2433616651212e-07,7.24336166512119e-06
2020-03-31,"Taiwan","TWN","TW",16,0,322,5,"TW",23568378,17.5,217,175,9.20725219189882e-06,7.42520338056357e-07,7.42520338056357e-06,9.20725219189882e-06,7.42520338056357e-07,7.42520338056357e-06
2020-04-01,"Taiwan","TWN","TW",7,0,329,5,"TW",23568378,16.3571428571429,233.357142857143,163.571428571429,9.90128140583721e-06,6.94029213938391e-07,6.94029213938391e-06,9.90128140583721e-06,6.94029213938391e-07,6.94029213938391e-06
2020-04-02,"Taiwan","TWN","TW",10,0,339,5,"TW",23568378,16.5,249.857142857143,165,1.06013720102904e-05,7.00090604453136e-07,7.00090604453136e-06,1.06013720102904e-05,7.00090604453136e-07,7.00090604453136e-06
2020-04-03,"Taiwan","TWN","TW",9,0,348,5,"TW",23568378,15.2142857142857,265.071428571429,152.142857142857,1.12469101001108e-05,6.45538089820424e-07,6.45538089820424e-06,1.12469101001108e-05,6.45538089820424e-07,6.45538089820424e-06
2020-04-04,"Taiwan","TWN","TW",7,0,355,5,"TW",23568378,14.4285714285714,279.5,144.285714285714,1.18591105421001e-05,6.12200441989323e-07,6.12200441989323e-06,1.18591105421001e-05,6.12200441989323e-07,6.12200441989323e-06
2020-04-05,"Taiwan","TWN","TW",8,0,363,5,"TW",23568378,13.8571428571429,293.357142857143,138.571428571429,1.24470654220304e-05,5.8795487993034e-07,5.8795487993034e-06,1.24470654220304e-05,5.8795487993034e-07,5.8795487993034e-06
2020-04-06,"Taiwan","TWN","TW",10,0,373,5,"TW",23568378,12.7142857142857,306.071428571429,127.142857142857,1.29865291778428e-05,5.39463755812373e-07,5.39463755812373e-06,1.29865291778428e-05,5.39463755812373e-07,5.39463755812373e-06
2020-04-07,"Taiwan","TWN","TW",3,0,376,5,"TW",23568378,11.5,317.571428571429,115,1.34744711142798e-05,4.87941936437034e-07,4.87941936437034e-06,1.34744711142798e-05,4.87941936437034e-07,4.87941936437034e-06
2020-04-08,"Taiwan","TWN","TW",3,0,379,5,"TW",23568378,10.2857142857143,327.857142857143,102.857142857143,1.39108912313415e-05,4.36420117061695e-07,4.36420117061695e-06,1.39108912313415e-05,4.36420117061695e-07,4.36420117061695e-06
2020-04-09,"Taiwan","TWN","TW",1,0,380,5,"TW",23568378,9.14285714285714,337,91.4285714285714,1.42988202242853e-05,3.87928992943729e-07,3.87928992943729e-06,1.42988202242853e-05,3.87928992943729e-07,3.87928992943729e-06
2020-04-10,"Taiwan","TWN","TW",2,1,382,6,"TW",23568378,8.21428571428571,345.214285714286,82.1428571428571,1.46473501788832e-05,3.48529954597882e-07,3.48529954597882e-06,1.46473501788832e-05,3.48529954597882e-07,3.48529954597882e-06
2020-04-11,"Taiwan","TWN","TW",3,0,385,6,"TW",23568378,7.28571428571429,352.5,72.8571428571429,1.49564810951352e-05,3.09130916252034e-07,3.09130916252034e-06,1.49564810951352e-05,3.09130916252034e-07,3.09130916252034e-06
2020-04-12,"Taiwan","TWN","TW",3,0,388,6,"TW",23568378,6.42857142857143,358.928571428571,64.2857142857143,1.52292436682987e-05,2.7276257316356e-07,2.7276257316356e-06,1.52292436682987e-05,2.7276257316356e-07,2.7276257316356e-06
2020-04-13,"Taiwan","TWN","TW",5,0,393,6,"TW",23568378,6.21428571428571,365.142857142857,62.1428571428571,1.54929141556902e-05,2.63670487391441e-07,2.63670487391441e-06,1.54929141556902e-05,2.63670487391441e-07,2.63670487391441e-06
2020-04-14,"Taiwan","TWN","TW",0,0,393,6,"TW",23568378,5.07142857142857,370.214285714286,50.7142857142857,1.57080935189637e-05,2.15179363273475e-07,2.15179363273475e-06,1.57080935189637e-05,2.15179363273475e-07,2.15179363273475e-06
2020-04-15,"Taiwan","TWN","TW",2,0,395,6,"TW",23568378,4.71428571428571,374.928571428571,47.1428571428571,1.59081194059503e-05,2.0002588698661e-07,2.0002588698661e-06,1.59081194059503e-05,2.0002588698661e-07,2.0002588698661e-06
2020-04-16,"Taiwan","TWN","TW",0,0,395,6,"TW",23568378,4,378.928571428571,40,1.60778383403632e-05,1.69718934412882e-07,1.69718934412882e-06,1.60778383403632e-05,1.69718934412882e-07,1.69718934412882e-06
2020-04-17,"Taiwan","TWN","TW",0,0,395,6,"TW",23568378,3.35714285714286,382.285714285714,33.5714285714286,1.62202810174597e-05,1.42442677096526e-07,1.42442677096526e-06,1.62202810174597e-05,1.42442677096526e-07,1.42442677096526e-06
2020-04-18,"Taiwan","TWN","TW",3,0,398,6,"TW",23568378,3.07142857142857,385.357142857143,30.7142857142857,1.63506009135267e-05,1.30319896067034e-07,1.30319896067034e-06,1.63506009135267e-05,1.30319896067034e-07,1.30319896067034e-06
2020-04-19,"Taiwan","TWN","TW",22,0,420,6,"TW",23568378,4.07142857142857,389.428571428571,40.7142857142857,1.6523350543197e-05,1.72749629670254e-07,1.72749629670254e-06,1.6523350543197e-05,1.72749629670254e-07,1.72749629670254e-06
2020-04-20,"Taiwan","TWN","TW",2,0,422,6,"TW",23568378,3.5,392.928571428571,35,1.66718546108082e-05,1.48504067611271e-07,1.48504067611271e-06,1.66718546108082e-05,1.48504067611271e-07,1.48504067611271e-06
2020-04-21,"Taiwan","TWN","TW",3,0,425,6,"TW",23568378,3.5,396.428571428571,35,1.68203586784195e-05,1.48504067611271e-07,1.48504067611271e-06,1.68203586784195e-05,1.48504067611271e-07,1.48504067611271e-06
2020-04-22,"Taiwan","TWN","TW",1,0,426,6,"TW",23568378,3.35714285714286,399.785714285714,33.5714285714286,1.6962801355516e-05,1.42442677096526e-07,1.42442677096526e-06,1.6962801355516e-05,1.42442677096526e-07,1.42442677096526e-06
2020-04-23,"Taiwan","TWN","TW",1,0,427,6,"TW",23568378,3.35714285714286,403.142857142857,33.5714285714286,1.71052440326126e-05,1.42442677096526e-07,1.42442677096526e-06,1.71052440326126e-05,1.42442677096526e-07,1.42442677096526e-06
2020-04-24,"Taiwan","TWN","TW",1,0,428,6,"TW",23568378,3.28571428571429,406.428571428571,32.8571428571429,1.72446560144517e-05,1.39411981839153e-07,1.39411981839153e-06,1.72446560144517e-05,1.39411981839153e-07,1.39411981839153e-06
2020-04-25,"Taiwan","TWN","TW",1,0,429,6,"TW",23568378,3.14285714285714,409.571428571429,31.4285714285714,1.73780066057761e-05,1.33350591324407e-07,1.33350591324407e-06,1.73780066057761e-05,1.33350591324407e-07,1.33350591324407e-06
2020-04-26,"Taiwan","TWN","TW",0,0,429,6,"TW",23568378,2.92857142857143,412.5,29.2857142857143,1.75022651113284e-05,1.24258505552288e-07,1.24258505552288e-06,1.75022651113284e-05,1.24258505552288e-07,1.24258505552288e-06
2020-04-27,"Taiwan","TWN","TW",0,0,429,6,"TW",23568378,2.57142857142857,415.071428571429,25.7142857142857,1.76113701405938e-05,1.09105029265424e-07,1.09105029265424e-06,1.76113701405938e-05,1.09105029265424e-07,1.09105029265424e-06
2020-04-28,"Taiwan","TWN","TW",0,0,429,6,"TW",23568378,2.57142857142857,417.642857142857,25.7142857142857,1.77204751698593e-05,1.09105029265424e-07,1.09105029265424e-06,1.77204751698593e-05,1.09105029265424e-07,1.09105029265424e-06
2020-04-29,"Taiwan","TWN","TW",0,0,429,6,"TW",23568378,2.42857142857143,420.071428571429,24.2857142857143,1.78235188086099e-05,1.03043638750678e-07,1.03043638750678e-06,1.78235188086099e-05,1.03043638750678e-07,1.03043638750678e-06
2020-04-30,"Taiwan","TWN","TW",0,0,429,6,"TW",23568378,2.42857142857143,422.5,24.2857142857143,1.79265624473606e-05,1.03043638750678e-07,1.03043638750678e-06,1.79265624473606e-05,1.03043638750678e-07,1.03043638750678e-06
2020-05-01,"Taiwan","TWN","TW",0,0,429,6,"TW",23568378,2.42857142857143,424.928571428571,24.2857142857143,1.80296060861113e-05,1.03043638750678e-07,1.03043638750678e-06,1.80296060861113e-05,1.03043638750678e-07,1.03043638750678e-06
2020-05-02,"Taiwan","TWN","TW",3,0,432,6,"TW",23568378,2.42857142857143,427.357142857143,24.2857142857143,1.8132649724862e-05,1.03043638750678e-07,1.03043638750678e-06,1.8132649724862e-05,1.03043638750678e-07,1.03043638750678e-06
2020-05-03,"Taiwan","TWN","TW",4,0,436,6,"TW",23568378,1.14285714285714,428.5,11.4285714285714,1.81811408489799e-05,4.84911241179661e-08,4.84911241179662e-07,1.81811408489799e-05,4.84911241179661e-08,4.84911241179662e-07
2020-05-04,"Taiwan","TWN","TW",2,0,438,6,"TW",23568378,1.14285714285714,429.642857142857,11.4285714285714,1.82296319730979e-05,4.84911241179661e-08,4.84911241179662e-07,1.82296319730979e-05,4.84911241179661e-08,4.84911241179662e-07
2020-05-05,"Taiwan","TWN","TW",0,0,438,6,"TW",23568378,0.928571428571429,430.571428571429,9.28571428571429,1.82690310114437e-05,3.93990383458475e-08,3.93990383458475e-07,1.82690310114437e-05,3.93990383458475e-08,3.93990383458475e-07
2020-05-06,"Taiwan","TWN","TW",1,0,439,6,"TW",23568378,0.928571428571429,431.5,9.28571428571429,1.83084300497896e-05,3.93990383458475e-08,3.93990383458475e-07,1.83084300497896e-05,3.93990383458475e-08,3.93990383458475e-07
2020-05-07,"Taiwan","TWN","TW",1,0,440,6,"TW",23568378,0.928571428571429,432.428571428571,9.28571428571429,1.83478290881354e-05,3.93990383458475e-08,3.93990383458475e-07,1.83478290881354e-05,3.93990383458475e-08,3.93990383458475e-07
2020-05-08,"Taiwan","TWN","TW",0,0,440,6,"TW",23568378,0.857142857142857,433.285714285714,8.57142857142857,1.83841974312239e-05,3.63683430884746e-08,3.63683430884746e-07,1.83841974312239e-05,3.63683430884746e-08,3.63683430884746e-07
2020-05-09,"Taiwan","TWN","TW",0,0,440,6,"TW",23568378,0.785714285714286,434.071428571429,7.85714285714286,1.8417535079055e-05,3.33376478311017e-08,3.33376478311017e-07,1.8417535079055e-05,3.33376478311017e-08,3.33376478311017e-07
2020-05-10,"Taiwan","TWN","TW",0,0,440,6,"TW",23568378,0.785714285714286,434.857142857143,7.85714285714286,1.84508727268861e-05,3.33376478311017e-08,3.33376478311017e-07,1.84508727268861e-05,3.33376478311017e-08,3.33376478311017e-07
2020-05-11,"Taiwan","TWN","TW",0,1,440,7,"TW",23568378,0.785714285714286,435.642857142857,7.85714285714286,1.84842103747172e-05,3.33376478311017e-08,3.33376478311017e-07,1.84842103747172e-05,3.33376478311017e-08,3.33376478311017e-07
2020-05-12,"Taiwan","TWN","TW",0,0,440,7,"TW",23568378,0.785714285714286,436.428571428571,7.85714285714286,1.85175480225483e-05,3.33376478311017e-08,3.33376478311017e-07,1.85175480225483e-05,3.33376478311017e-08,3.33376478311017e-07
