"","date","countrycode","population","cases_daily","deaths","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases_daily","p_cases_contagious","p_cases_active"
"202","2020/07/20","US",329064917,62107,563,3839644,141878,777279,646713,0.011668348102876,0.000188737834972544,0.00236208407473593,0.00196530522273816
"203","2020/07/21","US",329064917,64461,1085,3904105,142963,779231,651157,0.0118642395415249,0.000195891438648867,0.0023680160349637,0.00197881015678131
"204","2020/07/22","US",329064917,70579,1224,3974684,144187,781753,663312,0.0120787230563385,0.000214483514813583,0.00237568017620061,0.00201574815707261
"205","2020/07/23","US",329064917,68445,1070,4043129,145257,790181,672827,0.012286721528567,0.000207998472228506,0.0024012921438234,0.00204466342426896
"206","2020/07/24","US",329064917,73319,1106,4116448,146363,805076,678095,0.0125095316678806,0.000222810139313636,0.00244655676861475,0.00206067242349023
"207","2020/07/25","US",329064917,64953,931,4181401,147294,811099,674958,0.0127069182522426,0.000197386584362015,0.00246486014794461,0.00205113935011188
"208","2020/07/26","US",329064917,54816,531,4236217,147825,797864,653908,0.0128734993648685,0.000166581112625871,0.00242464012047811,0.00198717020933593
"209","2020/07/27","US",329064917,56783,1127,4293000,148952,786557,638455,0.0130460580214329,0.000172558656564413,0.00239027911930216,0.00194020987050406
"210","2020/07/28","US",329064917,66412,1331,4359412,150283,777103,642331,0.0132478783813955,0.000201820359962591,0.00236154922586293,0.00195198870136618
"211","2020/07/29","US",329064917,71873,1411,4431285,151694,776740,653748,0.0134662942509912,0.000218415869595725,0.00236044610006238,0.00198668398308775
"212","2020/07/30","US",329064917,67466,1231,4498751,152925,781670,659107,0.0136713176263637,0.000205023375372465,0.00237542794633437,0.00200296952348767
"213","2020/07/31","US",329064917,68712,1235,4567463,154160,789926,663358,0.0138801274886438,0.000208809862280153,0.00240051722074037,0.00201588794711896
"214","2020/08/01","US",329064917,56201,1093,4623664,155253,784020,648980,0.0140509174972305,0.000170790008586664,0.00238256939435449,0.00197219444089204
"215","2020/08/02","US",329064917,45568,437,4669232,155690,765127,626103,0.0141893947327117,0.000138477235481168,0.00232515519118679,0.0019026732041447
"216","2020/08/03","US",329064917,45501,582,4714733,156272,740049,598285,0.0143276683609514,0.000138273628239743,0.00224894530461295,0.00181813669307081
"217","2020/08/04","US",329064917,58774,1282,4773507,157554,730378,592106,0.0145062774953916,0.000178609134440181,0.00221955596682462,0.00179935924314897
"218","2020/08/05","US",329064917,54466,1439,4827973,158993,711525,591756,0.0146717949880996,0.000165517492707981,0.00216226332021897,0.00179829562323108
"219","2020/08/06","US",329064917,59349,1245,4887322,160238,705921,594322,0.0148521514981191,0.000180356510019572,0.00214523324587653,0.00180609347668624
"220","2020/08/07","US",329064917,59303,1237,4946625,161475,710408,587213,0.0150323682180924,0.00018021671997322,0.00215886885322388,0.00178448983669687
"221","2020/08/08","US",329064917,54134,1078,5000759,162553,707759,569474,0.0151968767913354,0.000164508573243011,0.00215081876990247,0.00173058254034416
"222","2020/08/09","US",329064917,45769,524,5046528,163077,687116,547777,0.0153359648485408,0.000139088057205442,0.00208808646714533,0.00166464722217714
"223","2020/08/10","US",329064917,47606,635,5094134,163712,662849,526671,0.0154806353908582,0.000144670542317339,0.00201434113986694,0.00160050790221432
"224","2020/08/11","US",329064917,48003,1020,5142137,164732,643386,518473,0.0156265123820538,0.000145876991195631,0.00195519475569011,0.00157559488482329
"225","2020/08/12","US",329064917,56040,1498,5198177,166230,630714,528945,0.0157968131254782,0.000170300743424435,0.00191668563683439,0.00160741839276656
"226","2020/08/13","US",329064917,51316,1068,5249493,167298,625829,534760,0.0159527580389252,0.000155944913446972,0.0019018405416947,0.00162508967797378
"227","2020/08/14","US",329064917,65336,1337,5314829,168635,645597,541322,0.0161513085273688,0.000198550488443592,0.00196191379465712,0.00164503103197719
"228","2020/08/15","US",329064917,46951,1000,5361780,169635,647047,533807,0.0162939885809826,0.000142680053613859,0.00196632022003123,0.00162219359288307
"229","2020/08/16","US",329064917,39212,618,5400992,170253,627485,513670,0.0164131504787549,0.000119161897772287,0.00190687298336334,0.00156099898063579
"230","2020/08/17","US",329064917,36652,493,5437644,170746,609671,491019,0.0165245327565564,0.000111382277801435,0.00185273776845679,0.001492164538464
"231","2020/08/18","US",329064917,45033,1227,5482677,171973,595355,481918,0.0166613841730202,0.000136851416463822,0.00180923267490104,0.00146450738168481
"232","2020/08/19","US",329064917,47320,1338,5529997,173311,583372,483469,0.0168051855859189,0.00014380141289872,0.00177281736782654,0.00146922073737809
"233","2020/08/20","US",329064917,44041,1104,5574038,174415,573279,479904,0.016939022399644,0.000133836813725117,0.00174214560830865,0.00145838700878587
"234","2020/08/21","US",329064917,48843,1091,5622881,175506,576353,480744,0.0170874520786426,0.000148429678998567,0.00175148723010177,0.0014609396965888
"235","2020/08/22","US",329064917,43064,909,5665945,176415,571811,467768,0.0172183198733398,0.000130867794697178,0.00173768448248161,0.00142150674786155
"236","2020/08/23","US",329064917,34247,545,5700192,176960,558055,450699,0.0173223935628483,0.000104073689508505,0.00169588118079449,0.00136963552392308
"237","2020/08/24","US",329064917,36482,475,5736674,177435,538497,421845,0.017433259225261,0.000110865662412745,0.0016364460997828,0.00128195069789223
"238","2020/08/25","US",329064917,40354,1235,5777028,178670,527535,415248,0.0175558915628797,0.000122632337618659,0.00160313352395448,0.00126190298189703
"239","2020/08/26","US",329064917,45172,1164,5822200,179834,507371,421208,0.0176931653883966,0.000137273825516927,0.00154185686102782,0.00128001490964167
"240","2020/08/27","US",329064917,45393,1115,5867593,180949,505813,429949,0.0178311108139188,0.000137945425522223,0.00153712223293618,0.00130657805736246
"241","2020/08/28","US",329064917,46832,977,5914425,181926,513433,431748,0.0179734292367606,0.000142318422841776,0.00156027875800567,0.00131204506374042
"242","2020/08/29","US",329064917,42754,902,5957179,182828,519535,427182,0.0181033549681019,0.000129925731341333,0.00157882221154557,0.00129816938218303
"243","2020/08/30","US",329064917,34404,454,5991583,183282,508906,417545,0.0182079057671165,0.00010455079901453,0.00154652159409628,0.00126888336747244
"244","2020/08/31","US",329064917,35362,541,6026945,183823,496948,404064,0.018315367845792,0.000107462078675497,0.00151018225987306,0.00122791576714937
"245","2020/09/01","US",329064917,41846,1028,6068791,184851,494753,402846,0.0184425342431749,0.000127166397382921,0.00150351184353086,0.00122421436983512
"246","2020/09/02","US",329064917,41018,1078,6109809,185929,486928,409617,0.0185671844197235,0.000124650176548599,0.00147973234108089,0.00124479085687521
"247","2020/09/03","US",329064917,44251,1037,6154060,186966,488115,417386,0.0187016594053993,0.000134474985675851,0.00148333953205957,0.00126840018013832
"248","2020/09/04","US",329064917,50382,957,6204442,187923,504250,427414,0.0188547659731226,0.000153106567723231,0.00153237241027429,0.00129887441024289
"249","2020/09/05","US",329064917,43158,762,6247600,188685,510926,425400,0.0189859194257405,0.000131153452617983,0.00155266020047953,0.00129275403734394
"250","2020/09/06","US",329064917,31218,470,6278818,189155,501790,411225,0.0190807882445882,9.48688188476804e-05,0.00152489668170855,0.0012496774306694
"251","2020/09/07","US",329064917,23613,296,6302431,189451,480231,388006,0.0191525461220772,7.17578774889576e-05,0.00145938073368058,0.00117911688531658
"252","2020/09/08","US",329064917,27226,451,6329657,189902,462064,372478,0.0192352835960328,8.27374739556329e-05,0.00140417278211399,0.00113192862793088
"253","2020/09/09","US",329064917,34049,1160,6363706,191062,449281,372123,0.0193387555805592,0.000103471984526385,0.0013653263437986,0.00113084981344274
"254","2020/09/10","US",329064917,36056,916,6399762,191978,442583,372817,0.0194483266655862,0.000109571085026971,0.00134497169748424,0.00113295881979421
"255","2020/09/11","US",329064917,47769,1175,6447531,193153,455948,378740,0.0195934925508938,0.00014516588530767,0.00138558678377738,0.00115095830771896
"256","2020/09/12","US",329064917,41101,702,6488632,193855,461687,378823,0.0197183949573087,0.000124902406414841,0.00140302711151672,0.0011512105375852
"257","2020/09/13","US",329064917,34372,436,6523004,194291,454213,368944,0.0198228485110736,0.000104453553764894,0.0013803142678987,0.00112118910567425
"258","2020/09/14","US",329064917,34423,432,6557427,194723,447618,352985,0.0199274570494551,0.000104608538381501,0.0013602726297316,0.00107269107633252
"259","2020/09/15","US",329064917,39492,1201,6596919,195924,442859,349319,0.0200474698431617,0.000120012793706599,0.00134581043776235,0.00106155041742113
"260","2020/09/16","US",329064917,39030,956,6635949,196880,431507,357131,0.0201660786585767,0.000118608815414984,0.0013113126854541,0.00108529041398843
"261","2020/09/17","US",329064917,45130,861,6681079,197741,433479,378648,0.0203032248497034,0.00013714619112678,0.0013173054239629,0.00115067872762626
"262","2020/09/18","US",329064917,49282,894,6730361,198635,451543,400704,0.0204529886119704,0.000149763762267006,0.00137220036738222,0.00121770501593763
"263","2020/09/19","US",329064917,42202,734,6772563,199369,470132,408857,0.0205812368627556,0.000128248250785118,0.00142869074067838,0.00124248128219636
"264","2020/09/20","US",329064917,38447,266,6811010,199635,481353,411248,0.0206980739912787,0.000116837128523184,0.00146279039524593,0.00124974732569258
"265","2020/09/21","US",329064917,51878,425,6862888,200060,499182,415357,0.0208557267744224,0.000157652783143698,0.00151697119386325,0.00126223422352861
"266","2020/09/22","US",329064917,39866,1033,6902754,201093,502992,414122,0.0209768761219842,0.000121149347561715,0.00152854945639799,0.00125848116467548
"267","2020/09/23","US",329064917,39069,1055,6941823,202148,494292,418819,0.0210956034550471,0.000118727333062977,0.0015021109041533,0.00127275494397356
"268","2020/09/24","US",329064917,47103,899,6988926,203047,500294,431499,0.0212387454235968,0.000143141968549628,0.00152035046628809,0.00131128837414169
"269","2020/09/25","US",329064917,48295,944,7037221,203991,514217,440302,0.0213855097776953,0.000146764354098556,0.00156266126662175,0.00133803993453365
"270","2020/09/26","US",329064917,44673,768,7081894,204759,524467,445945,0.0215212671851007,0.000135757407405421,0.00159381013564567,0.00135518852652408
"271","2020/09/27","US",329064917,37528,315,7119422,205074,522503,438343,0.021635311551611,0.000114044366510211,0.00158784170844928,0.00133208670190751
"272","2020/09/28","US",329064917,33294,358,7152716,205432,516767,422355,0.0217364891560287,0.000101177604417793,0.00157041049745209,0.0012835005440583
"273","2020/09/29","US",329064917,43338,834,7196054,206266,514975,423491,0.0218681896131759,0.000131700457147184,0.00156496476347249,0.00128695275042037
"274","2020/09/30","US",329064917,39443,956,7235497,207222,505136,424487,0.021988053500094,0.000119863886918094,0.00153506488812358,0.00128997950881528
"275","2020/10/01","US",329064917,45650,874,7281147,208096,508584,418259,0.0221267799265274,0.000138726426433359,0.00154554306377182,0.00127105315210494
"276","2020/10/02","US",329064917,54950,861,7336097,208957,525087,433343,0.0222937682536361,0.000166988327108721,0.00159569426235736,0.00131689213165194
"277","2020/10/03","US",329064917,48577,684,7384674,209641,521786,442851,0.0224413895814971,0.00014762132786097,0.00158566280707463,0.00134578612644994
"278","2020/10/04","US",329064917,35738,381,7420412,210022,517658,431486,0.0225499942918558,0.000108604710358716,0.00157311816987163,0.00131124886825903
"279","2020/10/05","US",329064917,39376,480,7459788,210502,517965,422567,0.0226696545715325,0.000119660279676669,0.00157405111648532,0.00128414479383714
"280","2020/10/06","US",329064917,45289,686,7505077,211188,516151,423183,0.0228072839499934,0.000137629378460907,0.0015685385263966,0.00128601676489262
"281","2020/10/07","US",329064917,51056,926,7556133,212114,518912,436711,0.0229624387457871,0.000155154795793682,0.00157692896809173,0.0013271271941761
"282","2020/10/08","US",329064917,58599,989,7614732,213103,532838,462016,0.0231405160702683,0.000178077324481236,0.00161924888516754,0.00140402691423954
"283","2020/10/09","US",329064917,56384,965,7671116,214068,551694,475062,0.0233118622001263,0.000171346129858018,0.00167655064851535,0.00144367258695037
"284","2020/10/10","US",329064917,54953,659,7726069,214727,573353,490572,0.0234788596439772,0.000166997443850874,0.00174237048794843,0.00149080614388315
"285","2020/10/11","US",329064917,45981,471,7772050,215198,575996,490903,0.0236185919509615,0.000139732306984278,0.00175040233778553,0.00149181202443407
"286","2020/10/12","US",329064917,41774,395,7813824,215593,578327,477727,0.0237455395465327,0.000126947595571241,0.00175748604643867,0.00145177129289659
"287","2020/10/13","US",329064917,52231,796,7866055,216389,584908,481381,0.0239042650663364,0.000158725519803741,0.00177748513980905,0.00146287548483936
"288","2020/10/14","US",329064917,59778,989,7925833,217378,589736,505421,0.0240859252704839,0.0001816602041475,0.00179215701684783,0.00153593097862815
"289","2020/10/15","US",329064917,64880,850,7990713,218228,606039,530925,0.0242830900141202,0.000197164743636284,0.00184170043262315,0.00161343544258776
"290","2020/10/16","US",329064917,69147,938,8059860,219166,639448,554783,0.0244932218040126,0.000210131789892388,0.00194322751215682,0.00168593785401924
"291","2020/10/17","US",329064917,56759,763,8116619,219929,656831,560486,0.0246657075266398,0.000172485722627186,0.00199605295510734,0.00170326878085275
"292","2020/10/18","US",329064917,49367,493,8165986,220422,660909,551254,0.0248157295966011,0.000150022069961351,0.00200844564660778,0.00167521352633286
"293","2020/10/19","US",329064917,67717,479,8233703,220901,677570,562587,0.0250215157394004,0.000205786142799295,0.00205907699361339,0.00170965353927414
"294","2020/10/20","US",329064917,61956,924,8295659,221825,680927,569590,0.0252097946983513,0.000188278958950826,0.00206927862808298,0.00173093505437409
"295","2020/10/21","US",329064917,63301,1120,8358960,222945,687844,586910,0.0254021609967008,0.000192366298349575,0.00209029879657454,0.00178356904573939
"296","2020/10/22","US",329064917,76310,914,8435270,223859,709201,621446,0.0256340605279414,0.000231899531240518,0.00215520088396418,0.00188852098140866
"297","2020/10/23","US",329064917,81933,965,8517203,224824,745153,651148,0.0258830478728913,0.000248987344949933,0.00226445592192984,0.00197878280655485
"298","2020/10/24","US",329064917,82767,951,8599970,225775,786146,674137,0.0261345696721599,0.000251521799268562,0.00238903012562716,0.00204864440167592
"299","2020/10/25","US",329064917,62204,462,8662174,226237,796119,671461,0.0263236022817954,0.000189032609635502,0.00241933721545892,0.00204051226767513
"300","2020/10/26","US",329064917,67310,533,8729484,226770,803651,669624,0.0265281515865759,0.000204549304780491,0.00244222631609191,0.00203492978256324
"301","2020/10/27","US",329064917,76838,973,8806322,227743,815609,689703,0.0267616556644354,0.000233504077859506,0.00247856565031513,0.00209594813779556
"302","2020/10/28","US",329064917,79426,1034,8885748,228777,825888,719762,0.0270030244518591,0.00024136878742379,0.00250980264784653,0.002187294855258
"303","2020/10/29","US",329064917,91019,1004,8976767,229781,860148,743064,0.0272796233698775,0.000276598918018356,0.0026139158432377,0.00225810763047706
"304","2020/10/30","US",329064917,99264,1059,9076031,230840,910045,780372,0.0275812781342473,0.000301654764369792,0.00276554853764614,0.00237148343589602
"305","2020/10/31","US",329064917,89754,910,9165785,231750,932082,806825,0.027854032825991,0.000272754691743696,0.00283251708659055,0.00245187182929015
"306","2020/11/01","US",329064917,104900,496,9270685,232246,975026,835415,0.0281728149099529,0.000318782083961871,0.00296302021160159,0.0025387543820115
"307","2020/11/02","US",329064917,85211,574,9355896,232820,996936,838693,0.0284317638151623,0.000258948905209485,0.0030296028184615,0.00254871594227105
"308","2020/11/03","US",329064917,127198,1578,9483094,234398,1047824,883124,0.028818307604636,0.000386543789473613,0.0031842470766946,0.0026837379324761
"309","2020/11/04","US",329064917,104541,1116,9587635,235514,1070432,925461,0.0291359987184535,0.000317691113817521,0.00325295084556218,0.00281239643665812
"310","2020/11/05","US",329064917,129367,1156,9717002,236670,1117032,987518,0.029529133912504,0.00039313519405048,0.0033945642403441,0.00300098232592811
"311","2020/11/06","US",329064917,128033,1237,9845035,237907,1182861,1038713,0.0299182151952103,0.000389081282706293,0.00359461291341489,0.0031565595307749
"312","2020/11/07","US",329064917,127510,1081,9972545,238988,1243061,1086797,0.0303057071258678,0.000387491930657561,0.00377755553929196,0.00330268267400867
"313","2020/11/08","US",329064917,115170,572,10087715,239560,1281393,1110948,0.0306556988571346,0.000349991731266813,0.00389404319269927,0.00337607548725712
"314","2020/11/09","US",329064917,120434,779,10208149,240339,1322401,1132118,0.0310216874319665,0.000365988574831877,0.00401866298010736,0.00344040929771921
"315","2020/11/10","US",329064917,140504,1419,10348653,241758,1371886,1182868,0.0314486670118042,0.000426979579837738,0.00416904364192674,0.00359463418581325
"316","2020/11/11","US",329064917,146750,1436,10495403,243194,1419372,1224718,0.0318946276488052,0.000445960637000996,0.00431334951455794,0.00372181273885238
"317","2020/11/12","US",329064917,164750,1207,10660153,244401,1494368,1304257,0.0323952887387263,0.00050066108992105,0.0045412559127353,0.00396352492356394
"318","2020/11/13","US",329064917,180398,1200,10840551,245601,1569866,1357457,0.0329435027557192,0.000548214016992884,0.00477068784576631,0.00412519515108321
"319","2020/11/14","US",329064917,167926,1348,11008477,246949,1652581,1420842,0.0334538154366666,0.000510312680947389,0.00502205162150421,0.00431781671821308
"320","2020/11/15","US",329064917,136356,778,11144833,247727,1661739,1427831,0.0338681896010203,0.000414374164353716,0.00504988199638432,0.00433905568851632
"321","2020/11/16","US",329064917,162624,834,11307457,248561,1719822,1462422,0.0343623899596687,0.000494200358648382,0.00522639124121518,0.00444417476445841
"322","2020/11/17","US",329064917,163958,1719,11471415,250280,1754413,1498870,0.0348606442296612,0.000498254269992568,0.00533151031715727,0.00455493710379341
"323","2020/11/18","US",329064917,173251,1919,11644666,252199,1799631,1556951,0.0353871391279308,0.000526494898269572,0.00546892393272055,0.00473144027079617
"324","2020/11/19","US",329064917,191510,2057,11836176,254256,1863631,1628027,0.0359691215578597,0.000581982429928864,0.00566341443199185,0.00494743412589316
"325","2020/11/20","US",329064917,198333,1957,12034509,256213,1946794,1685856,0.0365718384983593,0.000602716940499616,0.00591613964122465,0.00512317148655504
"326","2020/11/21","US",329064917,179436,1620,12213945,257833,2005796,1718542,0.037117129080035,0.000545290581675712,0.00609544164806849,0.00522250143122975
"327","2020/11/22","US",329064917,146947,1035,12360892,258868,2012239,1700739,0.0375636883831041,0.000446559303069066,0.00611502137129982,0.00516839964437777
"328","2020/11/23","US",329064917,174089,1099,12534981,259967,2039578,1694430,0.0380927298913485,0.000529041508244405,0.00619810224254322,0.00514922713562929
"329","2020/11/24","US",329064917,175544,2131,12710525,262098,2050372,1702048,0.0386261930195372,0.000533463128188776,0.00623090428081095,0.00517237758287068
"330","2020/11/25","US",329064917,183403,2259,12893928,264357,2053377,1749095,0.0391835389732537,0.000557345953716482,0.00624003621753455,0.00531534937223344
"331","2020/11/26","US",329064917,112526,1388,13006454,265745,1997977,1698997,0.0395254958157694,0.000341956842515667,0.00607168037910283,0.00516310585610073
"332","2020/11/27","US",329064917,207933,1551,13214387,267296,2069554,1742972,0.0401573863311597,0.000631890515390311,0.00628919673013942,0.00529674210149847
"333","2020/11/28","US",329064917,155661,1365,13370048,268661,2062591,1725382,0.0406304267312702,0.000473040400110474,0.00626803677160151,0.00524328760333937
"334","2020/11/29","US",329064917,140328,1039,13510376,269700,2038961,1674200,0.0410568714622349,0.000426444730964742,0.00619622723257369,0.00508774990437525
"335","2020/11/30","US",329064917,160321,1347,13670697,271047,2026031,1636188,0.0415440732018236,0.000487201739588666,0.00615693407389278,0.0049722347034643
"336","2020/12/01","US",329064917,188339,2550,13859036,273597,2022860,1645091,0.0421164192352964,0.000572346033472781,0.0061472976774367,0.00499929015526137
"337","2020/12/02","US",329064917,202894,2818,14061930,276415,2027421,1701038,0.0427329966627831,0.000616577427486747,0.00616115816442383,0.00516930827967905
"338","2020/12/03","US",329064917,223421,2944,14285351,279359,2071406,1750370,0.0434119538789971,0.000678957216213967,0.00629482479896208,0.00531922398764861
"339","2020/12/04","US",329064917,232644,2700,14517995,282059,2157103,1807470,0.0441189389995045,0.000706985120507392,0.00655525061640041,0.00549274597996723
"340","2020/12/05","US",329064917,215811,2358,14733806,284417,2198825,1839878,0.0447747700797895,0.000655831080284988,0.00668204018844099,0.00559123110653574
"341","2020/12/06","US",329064917,181253,1352,14915059,285769,2204534,1908605,0.045325582368296,0.000550812288506587,0.0066993893487588,0.00580008655252666
"342","2020/12/07","US",329064917,194409,1607,15109468,287376,2215540,1895081,0.0459163746100591,0.000590792241763044,0.00673283563680537,0.00575898827889939
"343","2020/12/08","US",329064917,224452,2622,15333920,289998,2327466,1963872,0.0465984649466597,0.000682090336600665,0.00707296913089036,0.00596803821538958
"344","2020/12/09","US",329064917,222648,3176,15556568,293174,2342181,2046192,0.0472750730823122,0.000676608135652456,0.00711768675115251,0.00621820162007729
"345","2020/12/10","US",329064917,231428,2996,15787996,296170,2417948,2117299,0.0479783628833334,0.000703289801021237,0.00734793615206327,0.00643428968150986
"346","2020/12/11","US",329064917,240089,3410,16028085,299580,2517709,2169049,0.0487079727189514,0.000729609835617937,0.00765110125671647,0.00659155348365502
"347","2020/12/12","US",329064917,217797,2469,16245882,302049,2575185,2183952,0.0493698390825419,0.000661866363590501,0.0078257658807183,0.00663684241975877
"348","2020/12/13","US",329064917,187971,1634,16433853,303683,2574817,2148502,0.0499410667956438,0.000571227713101971,0.00782464756034749,0.00652911291664678
"349","2020/12/14","US",329064917,194314,1656,16628167,305339,2566237,2110172,0.050531570340572,0.000590503544928188,0.00779857367778893,0.00641263134106757
"350","2020/12/15","US",329064917,208992,3122,16837159,308461,2551808,2103353,0.0511666790659425,0.000635108725370441,0.00775472518694541,0.00639190898615303
"351","2020/12/16","US",329064917,246644,3670,17083803,312131,2565808,2168744,0.0519162089831655,0.00074952991722299,0.007797269983661,0.00659062661486943
"352","2020/12/17","US",329064917,239900,3498,17323703,315629,2589897,2214235,0.0526452444640277,0.000729035480862276,0.00787047438423829,0.00672886985396866
"353","2020/12/18","US",329064917,251832,2966,17575535,318595,2660476,2241615,0.0534105402673479,0.00076529580332017,0.00808495789905188,0.00681207532068817
"354","2020/12/19","US",329064917,192102,2662,17767637,321257,2658169,2211069,0.053994321734395,0.000583781467047124,0.00807794712433596,0.00671924865208284
"355","2020/12/20","US",329064917,188015,1724,17955652,322981,2621732,2167656,0.0545656831597153,0.00057136142532022,0.00796721821305551,0.00658732027638182
"356","2020/12/21","US",329064917,198703,1923,18154355,324904,2597787,2126270,0.0551695244984138,0.000603841338698528,0.00789445141610158,0.00646155177946241
"357","2020/12/22","US",329064917,198107,3410,18352462,328314,2564466,2106580,0.0557715546443379,0.000602030145924064,0.00779319176100441,0.00640171556179597
"358","2020/12/23","US",329064917,229624,3435,18582086,331749,2554001,2148233,0.0564693622444109,0.000697807600073028,0.0077613895254595,0.00652829544876703
"359","2020/12/24","US",329064917,194155,2897,18776241,334646,2530359,2148074,0.0570593826020049,0.000590020357594061,0.00768954351946306,0.0065278122614329
"360","2020/12/25","US",329064917,97880,1433,18874121,336079,2440268,2036962,0.057356831509328,0.00029744890732305,0.00741576471368414,0.00619015244338551
"361","2020/12/26","US",329064917,226416,1889,19100537,337968,2472370,2016734,0.058044890273125,0.000688058763797053,0.007513319932553,0.00612868128995957
"362","2020/12/27","US",329064917,155845,1436,19256382,339404,2419223,1932679,0.0585184898334209,0.000473599560295879,0.00735181076747844,0.00587324536939318
"363","2020/12/28","US",329064917,174152,2008,19430534,341412,2346731,1854999,0.0590477227932505,0.000529232959829625,0.00713151381008508,0.00563718252590263
"364","2020/12/29","US",329064917,200408,3633,19630942,345045,2307239,1863305,0.0596567454804062,0.000609022687155678,0.00701150101637848,0.00566242374601119
"365","2020/12/30","US",329064917,233701,3731,19864643,348776,2289108,1908991,0.0603669427330656,0.00071019725265942,0.00695640246571773,0.00580125957335039
"366","2020/12/31","US",329064917,235600,3487,20100243,352263,2332606,1945888,0.0610829108835081,0.000715968150442485,0.00708858914911309,0.00591338638509434
"367","2021/01/01","US",329064917,153916,2157,20254159,354420,2298507,1901697,0.0615506483785994,0.00046773749509128,0.00698496521888415,0.00577909373426156
"368","2021/01/02","US",329064917,300462,2512,20554621,356932,2400266,1972535,0.0624637265722253,0.000913078193625849,0.00729420207381147,0.00599436432781438
"369","2021/01/03","US",329064917,208853,1454,20763474,358386,2411012,1987233,0.0630984128885426,0.000634686316317336,0.00732685824420474,0.00603903028653766
"370","2021/01/04","US",329064917,184005,2090,20947479,360476,2365393,2073358,0.0636575882685178,0.000559175379975253,0.00718822602410697,0.00630075675918986
"371","2021/01/05","US",329064917,235042,3713,21182521,364189,2406280,2081984,0.0643718607049198,0.000714272436401964,0.00731247810291487,0.00632697043179477
"372","2021/01/06","US",329064917,255637,3906,21438158,368095,2564037,2181776,0.0651487195762045,0.000776858871284659,0.00779188806687648,0.00663022974278355
"373","2021/01/07","US",329064917,278337,3992,21716495,372087,2615958,2285961,0.0659945617964494,0.000845842220244949,0.00794967152332438,0.00694683900319887
"374","2021/01/08","US",329064917,295257,4112,22011752,376199,2755370,2380810,0.0668918224424392,0.0008972606459898,0.0083733326090183,0.007235076962033
"375","2021/01/09","US",329064917,260967,3324,22272719,379523,2842185,2408076,0.0676848787256163,0.000793056283177097,0.00863715593236577,0.00731793599255067
"376","2021/01/10","US",329064917,213415,2003,22486134,381526,2855192,2385891,0.0683334285678348,0.000648549842218519,0.00867668308742861,0.00725051768432671
"377","2021/01/11","US",329064917,214664,2107,22700798,383633,2836155,2446639,0.0689857740137032,0.00065234544586836,0.00861883128063755,0.00743512563510379
"378","2021/01/12","US",329064917,226967,4477,22927765,388110,2827522,2373144,0.0696755072191424,0.000689733205439217,0.00859259633563429,0.00721178064691716
"379","2021/01/13","US",329064917,230301,4011,23158066,392121,2903907,2394592,0.070375372164028,0.000699864944885632,0.00882472378542864,0.00727695927548545
"380","2021/01/14","US",329064917,235766,3990,23393832,396111,2839211,2446353,0.071091844774203,0.00071647261017497,0.00862811820197776,0.00743425650568517
"381","2021/01/15","US",329064917,242780,3893,23636612,400004,2873138,2454091,0.0718296323275325,0.000737787553329485,0.00873121943898991,0.00745777162261269
"382","2021/01/16","US",329064917,201858,3410,23838470,403414,2890991,2400312,0.0724430614400623,0.000613429112529793,0.00878547317154445,0.00729434186385782
"383","2021/01/17","US",329064917,177931,1901,24016401,405315,2833880,2299906,0.0729837784560911,0.000540717016028786,0.00861191775117127,0.00698921665964166
"384","2021/01/18","US",329064917,143598,1535,24159999,406850,2721841,2148247,0.073420160436003,0.000436381979911885,0.00827144085979849,0.00652833799356374
"385","2021/01/19","US",329064917,176216,2723,24336215,409573,2619720,2063496,0.0739556657144341,0.000535505278431125,0.00796110391798467,0.00627078698881777
"386","2021/01/20","US",329064917,183261,4407,24519476,413980,2507724,2033342,0.0745125801423553,0.000556914427921224,0.00762075769991609,0.00617915157452048
"387","2021/01/21","US",329064917,193856,4208,24713332,418188,2440613,2012534,0.0751016918646481,0.000589111722292778,0.00741681313903177,0.00611591785094489
"388","2021/01/22","US",329064917,190760,3845,24904092,422033,2417958,1976327,0.0756813951090386,0.000579703244390529,0.00734796654120378,0.00600588788989621
"389","2021/01/23","US",329064917,170759,3347,25074851,425380,2374053,1916785,0.0762003170334928,0.000518921924454195,0.00721454301978962,0.00582494486946477
"390","2021/01/24","US",329064917,131198,1900,25206049,427280,2278284,1812217,0.0765990164791709,0.00039869944567807,0.00692350926002847,0.00550717170496787
"391","2021/01/25","US",329064917,151677,1978,25357726,429258,2199660,1721114,0.0770599498457017,0.000460933366530836,0.00668457768167367,0.00523031751816922
"392","2021/01/26","US",329064917,147626,4010,25505352,433268,2111520,1666882,0.0775085725714115,0.000448622725709772,0.00641672779720848,0.0050655111313492
"393","2021/01/27","US",329064917,153961,3963,25659313,437231,2022701,1642912,0.0779764468176351,0.00046787424622358,0.00614681449010257,0.00499266836154399
"394","2021/01/28","US",329064917,168804,3997,25828117,441228,1989647,1668118,0.0784894276651193,0.000512980847484267,0.00604636622505705,0.00506926722911637
"395","2021/01/29","US",329064917,166613,3631,25994730,444859,1978329,1658515,0.0789957502519176,0.000506322586798276,0.00601197179582654,0.00504008453748353
