"date","country","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","icu_patients","hosp_patients","weekly_icu_admissions","weekly_hosp_admissions","countrycode","population","cases_daily","cases_infected","cases_active","p_infected","p_daily","p_active"
2020-01-03,"Tunisia","TUN","TN",0,0,0,0,0,0,0,0,"TN",11694721,0,0,0,0,0,0
2020-01-04,"Tunisia","TUN","TN",0,0,0,0,0,0,0,0,"TN",11694721,0,0,0,0,0,0
2020-01-05,"Tunisia","TUN","TN",0,0,0,0,0,0,0,0,"TN",11694721,0,0,0,0,0,0
2020-01-06,"Tunisia","TUN","TN",0,0,0,0,0,0,0,0,"TN",11694721,0,0,0,0,0,0
2020-01-07,"Tunisia","TUN","TN",0,0,0,0,0,0,0,0,"TN",11694721,0,0,0,0,0,0
2020-01-08,"Tunisia","TUN","TN",0,0,0,0,0,0,0,0,"TN",11694721,0,0,0,0,0,0
2020-01-09,"Tunisia","TUN","TN",0,0,0,0,0,0,0,0,"TN",11694721,0,0,0,0,0,0
2020-01-10,"Tunisia","TUN","TN",0,0,0,0,0,0,0,0,"TN",11694721,0,0,0,0,0,0
2020-01-11,"Tunisia","TUN","TN",9408,440,59813,1317,0,0,0,0,"TN",11694721,0,0,0,0,0,0
2020-01-12,"Tunisia","TUN","TN",0,0,59813,1317,0,0,0,0,"TN",11694721,0,0,0,0,0,0
2020-01-13,"Tunisia","TUN","TN",0,0,59813,1317,0,0,0,0,"TN",11694721,0,0,0,0,0,0
2020-01-14,"Tunisia","TUN","TN",0,0,59813,1317,0,0,0,0,"TN",11694721,0,0,0,0,0,0
2020-01-15,"Tunisia","TUN","TN",0,0,59813,1317,0,0,0,0,"TN",11694721,0,0,0,0,0,0
2020-01-16,"Tunisia","TUN","TN",0,0,59813,1317,NA,NA,NA,NA,"TN",11694721,672,25634.1428571429,6720,0.00219194137740805,5.74618240144421e-05,0.000574618240144421
2020-01-17,"Tunisia","TUN","TN",0,0,59813,1317,NA,NA,NA,NA,"TN",11694721,672,29906.5,6720,0.00255726494030939,5.74618240144421e-05,0.000574618240144421
2020-01-18,"Tunisia","TUN","TN",0,0,59813,1317,NA,NA,NA,NA,"TN",11694721,672,34178.8571428571,6720,0.00292258850321073,5.74618240144421e-05,0.000574618240144421
2020-01-19,"Tunisia","TUN","TN",0,0,0,0,NA,NA,NA,NA,"TN",11694721,672,34178.8571428571,6720,0.00292258850321073,5.74618240144421e-05,0.000574618240144421
2020-01-20,"Tunisia","TUN","TN",0,0,0,0,NA,NA,NA,NA,"TN",11694721,672,34178.8571428571,6720,0.00292258850321073,5.74618240144421e-05,0.000574618240144421
2020-01-21,"Tunisia","TUN","TN",0,0,0,0,NA,NA,NA,NA,"TN",11694721,672,34178.8571428571,6720,0.00292258850321073,5.74618240144421e-05,0.000574618240144421
2020-01-22,"Tunisia","TUN","TN",0,0,0,0,NA,NA,NA,NA,"TN",11694721,672,34178.8571428571,6720,0.00292258850321073,5.74618240144421e-05,0.000574618240144421
2020-01-23,"Tunisia","TUN","TN",0,0,0,0,NA,NA,NA,NA,"TN",11694721,672,34178.8571428571,6720,0.00292258850321073,5.74618240144421e-05,0.000574618240144421
2020-01-24,"Tunisia","TUN","TN",0,0,0,0,NA,NA,NA,NA,"TN",11694721,672,34178.8571428571,6720,0.00292258850321073,5.74618240144421e-05,0.000574618240144421
2020-01-25,"Tunisia","TUN","TN",0,0,0,0,NA,NA,NA,NA,"TN",11694721,0,29906.5,0,0.00255726494030939,0,0
