"date","country","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","countrycode","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active","p_infected","p_daily","p_active"
2020-06-29,"Macao","MAC","MO",0,0,46,0,"MO",683100,0.0714285714285714,45.3571428571429,0.714285714285714,6.63989794424577e-05,1.04565321956626e-07,1.04565321956626e-06,6.63989794424577e-05,1.04565321956626e-07,1.04565321956626e-06
2020-06-30,"Macao","MAC","MO",0,0,46,0,"MO",683100,0.0714285714285714,45.4285714285714,0.714285714285714,6.65035447644143e-05,1.04565321956626e-07,1.04565321956626e-06,6.65035447644143e-05,1.04565321956626e-07,1.04565321956626e-06
2020-07-01,"Macao","MAC","MO",0,0,46,0,"MO",683100,0.0714285714285714,45.5,0.714285714285714,6.6608110086371e-05,1.04565321956626e-07,1.04565321956626e-06,6.6608110086371e-05,1.04565321956626e-07,1.04565321956626e-06
2020-07-02,"Macao","MAC","MO",0,0,46,0,"MO",683100,0.0714285714285714,45.5714285714286,0.714285714285714,6.67126754083276e-05,1.04565321956626e-07,1.04565321956626e-06,6.67126754083276e-05,1.04565321956626e-07,1.04565321956626e-06
2020-07-03,"Macao","MAC","MO",0,0,46,0,"MO",683100,0.0714285714285714,45.6428571428571,0.714285714285714,6.68172407302842e-05,1.04565321956626e-07,1.04565321956626e-06,6.68172407302842e-05,1.04565321956626e-07,1.04565321956626e-06
2020-07-04,"Macao","MAC","MO",0,0,46,0,"MO",683100,0.0714285714285714,45.7142857142857,0.714285714285714,6.69218060522408e-05,1.04565321956626e-07,1.04565321956626e-06,6.69218060522408e-05,1.04565321956626e-07,1.04565321956626e-06
2020-07-05,"Macao","MAC","MO",0,0,46,0,"MO",683100,0.0714285714285714,45.7857142857143,0.714285714285714,6.70263713741975e-05,1.04565321956626e-07,1.04565321956626e-06,6.70263713741975e-05,1.04565321956626e-07,1.04565321956626e-06
2020-07-06,"Macao","MAC","MO",0,0,46,0,"MO",683100,0.0714285714285714,45.8571428571429,0.714285714285714,6.71309366961541e-05,1.04565321956626e-07,1.04565321956626e-06,6.71309366961541e-05,1.04565321956626e-07,1.04565321956626e-06
2020-07-07,"Macao","MAC","MO",0,0,46,0,"MO",683100,0.0714285714285714,45.9285714285714,0.714285714285714,6.72355020181107e-05,1.04565321956626e-07,1.04565321956626e-06,6.72355020181107e-05,1.04565321956626e-07,1.04565321956626e-06
2020-07-08,"Macao","MAC","MO",0,0,46,0,"MO",683100,0.0714285714285714,46,0.714285714285714,6.73400673400673e-05,1.04565321956626e-07,1.04565321956626e-06,6.73400673400673e-05,1.04565321956626e-07,1.04565321956626e-06
2020-07-09,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-07-10,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-07-11,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-07-12,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-07-13,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-07-14,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-07-15,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-07-16,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-07-17,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-07-18,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-07-19,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-07-20,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-07-21,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-07-22,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-07-23,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-07-24,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-07-25,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-07-26,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-07-27,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-07-28,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-07-29,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-07-30,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-07-31,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-01,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-02,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-03,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-04,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-05,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-06,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-07,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-08,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-09,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-10,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-11,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-12,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-13,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-14,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-15,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-16,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-17,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-18,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-19,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-20,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-21,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-22,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-23,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-24,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-25,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-26,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-27,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-28,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-29,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-30,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-08-31,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-01,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-02,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-03,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-04,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-05,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-06,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-07,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-08,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-09,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-10,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-11,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-12,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-13,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-14,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-15,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-16,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-17,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-18,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-19,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-20,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-21,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-22,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-23,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-24,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-25,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-26,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-27,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-28,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-29,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-09-30,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-01,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-02,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-03,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-04,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-05,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-06,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-07,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-08,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-09,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-10,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-11,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-12,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-13,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-14,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-15,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-16,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-17,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-18,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-19,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-20,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-21,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-22,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-23,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-24,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-25,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-26,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-27,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-28,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-29,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-30,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-10-31,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-01,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-02,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-03,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-04,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-05,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-06,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-07,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-08,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-09,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-10,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-11,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-12,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-13,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-14,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-15,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-16,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-17,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-18,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-19,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-20,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-21,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-22,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-23,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-24,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-25,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-26,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-27,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-28,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-29,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-11-30,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-01,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-02,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-03,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-04,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-05,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-06,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-07,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-08,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-09,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-10,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-11,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-12,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-13,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-14,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-15,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-16,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-17,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-18,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-19,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-20,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-21,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-22,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-23,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-24,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-25,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-26,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-27,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-28,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-29,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-30,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2020-12-31,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2021-01-01,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2021-01-02,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2021-01-03,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
2021-01-04,"Macao","MAC","MO",0,0,46,0,"MO",683100,0,46,0,6.73400673400673e-05,0,0,6.73400673400673e-05,0,0
