"date","country","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","icu_patients","hosp_patients","weekly_icu_admissions","weekly_hosp_admissions","countrycode","population","cases_daily","cases_infected","cases_active","p_infected","p_daily","p_active"
2020-03-13,"Kazakhstan","KAZ","KZ",4,0,4,0,0,0,0,0,"KZ",18551428,0,0,0,0,0,0
2020-03-14,"Kazakhstan","KAZ","KZ",2,0,6,0,0,0,0,0,"KZ",18551428,0,0,0,0,0,0
2020-03-15,"Kazakhstan","KAZ","KZ",3,0,9,0,0,0,0,0,"KZ",18551428,0,0,0,0,0,0
2020-03-16,"Kazakhstan","KAZ","KZ",1,0,10,0,0,0,0,0,"KZ",18551428,0,0,0,0,0,0
2020-03-17,"Kazakhstan","KAZ","KZ",23,0,33,0,0,0,0,0,"KZ",18551428,0,0,0,0,0,0
2020-03-18,"Kazakhstan","KAZ","KZ",2,0,35,0,0,0,0,0,"KZ",18551428,0,0,0,0,0,0
2020-03-19,"Kazakhstan","KAZ","KZ",9,0,44,0,0,0,0,0,"KZ",18551428,0,0,0,0,0,0
2020-03-20,"Kazakhstan","KAZ","KZ",5,0,49,0,0,0,0,0,"KZ",18551428,0,0,0,0,0,0
2020-03-21,"Kazakhstan","KAZ","KZ",4,0,53,0,0,0,0,0,"KZ",18551428,0,0,0,0,0,0
2020-03-22,"Kazakhstan","KAZ","KZ",8,0,61,0,0,0,0,0,"KZ",18551428,0,0,0,0,0,0
2020-03-23,"Kazakhstan","KAZ","KZ",1,0,62,0,0,0,0,0,"KZ",18551428,0,0,0,0,0,0
2020-03-24,"Kazakhstan","KAZ","KZ",10,0,72,0,0,0,0,0,"KZ",18551428,0,0,0,0,0,0
2020-03-25,"Kazakhstan","KAZ","KZ",9,0,81,0,0,0,0,0,"KZ",18551428,0,0,0,0,0,0
2020-03-26,"Kazakhstan","KAZ","KZ",30,0,111,0,NA,NA,NA,NA,"KZ",18551428,7.92857142857143,45,79.2857142857143,2.42568927847495e-06,4.27383349064634e-07,4.27383349064634e-06
2020-03-27,"Kazakhstan","KAZ","KZ",39,1,150,1,NA,NA,NA,NA,"KZ",18551428,10.4285714285714,55.4285714285714,104.285714285714,2.98783314301042e-06,5.62143864535465e-07,5.62143864535465e-06
2020-03-28,"Kazakhstan","KAZ","KZ",78,0,228,1,NA,NA,NA,NA,"KZ",18551428,15.8571428571429,71.2857142857143,158.571428571429,3.84259984113968e-06,8.54766698129268e-07,8.54766698129269e-06
2020-03-29,"Kazakhstan","KAZ","KZ",56,0,284,1,NA,NA,NA,NA,"KZ",18551428,19.6428571428571,90.9285714285714,196.428571428571,4.90143246269621e-06,1.05883262155653e-06,1.05883262155653e-05
2020-03-30,"Kazakhstan","KAZ","KZ",18,0,302,1,NA,NA,NA,NA,"KZ",18551428,20.8571428571429,111.785714285714,208.571428571429,6.02572019176714e-06,1.12428772907093e-06,1.12428772907093e-05
2020-03-31,"Kazakhstan","KAZ","KZ",41,1,343,2,NA,NA,NA,NA,"KZ",18551428,22.1428571428571,133.928571428571,221.428571428571,7.2193133287945e-06,1.19359313702736e-06,1.19359313702736e-05
2020-04-01,"Kazakhstan","KAZ","KZ",37,1,380,3,NA,NA,NA,NA,"KZ",18551428,24.6428571428571,158.571428571429,246.428571428571,8.54766698129269e-06,1.32835365249819e-06,1.32835365249819e-05
2020-04-02,"Kazakhstan","KAZ","KZ",55,0,435,3,NA,NA,NA,NA,"KZ",18551428,27.9285714285714,186.5,279.285714285714,1.0053134454124e-05,1.50546747283128e-06,1.50546747283128e-05
2020-04-03,"Kazakhstan","KAZ","KZ",29,0,464,3,NA,NA,NA,NA,"KZ",18551428,29.6428571428571,216.142857142857,296.428571428571,1.16510091375638e-05,1.59787468343985e-06,1.59787468343985e-05
2020-04-04,"Kazakhstan","KAZ","KZ",67,2,531,5,NA,NA,NA,NA,"KZ",18551428,34.1428571428571,250.285714285714,341.428571428571,1.34914527488512e-05,1.84044361128734e-06,1.84044361128734e-05
2020-04-05,"Kazakhstan","KAZ","KZ",53,0,584,5,NA,NA,NA,NA,"KZ",18551428,37.3571428571429,287.642857142857,373.571428571429,1.55051598800296e-05,2.01370713117841e-06,2.01370713117841e-05
2020-04-06,"Kazakhstan","KAZ","KZ",78,1,662,6,NA,NA,NA,NA,"KZ",18551428,42.8571428571429,330.5,428.571428571429,1.78153401452438e-05,2.31018026521424e-06,2.31018026521424e-05
2020-04-07,"Kazakhstan","KAZ","KZ",35,0,697,6,NA,NA,NA,NA,"KZ",18551428,44.6428571428571,375.142857142857,446.428571428571,2.02217779215086e-05,2.40643777626483e-06,2.40643777626483e-05
2020-04-08,"Kazakhstan","KAZ","KZ",30,1,727,7,NA,NA,NA,NA,"KZ",18551428,46.1428571428571,421.285714285714,461.428571428571,2.2709072007056e-05,2.48729408554733e-06,2.48729408554733e-05
2020-04-09,"Kazakhstan","KAZ","KZ",54,2,781,9,NA,NA,NA,NA,"KZ",18551428,47.8571428571429,469.142857142857,478.571428571429,2.52887733032119e-05,2.5797012961559e-06,2.5797012961559e-05
2020-04-10,"Kazakhstan","KAZ","KZ",31,1,812,10,NA,NA,NA,NA,"KZ",18551428,47.2857142857143,516.428571428571,472.857142857143,2.78376721958316e-05,2.54889889261971e-06,2.54889889261971e-05
2020-04-11,"Kazakhstan","KAZ","KZ",53,0,865,10,NA,NA,NA,NA,"KZ",18551428,45.5,561.928571428571,455,3.02903135774007e-05,2.45264138156912e-06,2.45264138156912e-05
2020-04-12,"Kazakhstan","KAZ","KZ",86,2,951,12,NA,NA,NA,NA,"KZ",18551428,47.6428571428571,609.571428571429,476.428571428571,3.28584639722305e-05,2.56815039482983e-06,2.56815039482983e-05
2020-04-13,"Kazakhstan","KAZ","KZ",140,0,1091,12,NA,NA,NA,NA,"KZ",18551428,56.3571428571429,665.928571428571,563.571428571429,3.58963510209873e-05,3.03788704875672e-06,3.03788704875672e-05
