"date","country","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","icu_patients","hosp_patients","weekly_icu_admissions","weekly_hosp_admissions","countrycode","population","cases_daily","cases_infected","cases_active","p_infected","p_daily","p_active"
2020-01-03,"Israel","ISR","IL",0,0,0,0,0,0,0,0,"IL",8519373,0,0,0,0,0,0
2020-01-04,"Israel","ISR","IL",0,0,0,0,0,0,0,0,"IL",8519373,0,0,0,0,0,0
2020-01-05,"Israel","ISR","IL",0,0,0,0,0,0,0,0,"IL",8519373,0,0,0,0,0,0
2020-01-06,"Israel","ISR","IL",0,0,0,0,0,0,0,0,"IL",8519373,0,0,0,0,0,0
2020-01-07,"Israel","ISR","IL",0,0,0,0,0,0,0,0,"IL",8519373,0,0,0,0,0,0
2020-01-08,"Israel","ISR","IL",0,0,0,0,0,0,0,0,"IL",8519373,0,0,0,0,0,0
2020-01-09,"Israel","ISR","IL",0,0,0,0,0,0,0,0,"IL",8519373,0,0,0,0,0,0
2020-01-10,"Israel","ISR","IL",0,0,0,0,0,0,0,0,"IL",8519373,0,0,0,0,0,0
2020-01-11,"Israel","ISR","IL",0,0,0,0,0,0,0,0,"IL",8519373,0,0,0,0,0,0
2020-01-12,"Israel","ISR","IL",0,0,0,0,0,0,0,0,"IL",8519373,0,0,0,0,0,0
2020-01-13,"Israel","ISR","IL",0,0,0,0,0,0,0,0,"IL",8519373,0,0,0,0,0,0
2020-01-14,"Israel","ISR","IL",0,0,0,0,0,0,0,0,"IL",8519373,0,0,0,0,0,0
2020-01-15,"Israel","ISR","IL",0,0,0,0,0,0,0,0,"IL",8519373,0,0,0,0,0,0
2020-01-16,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-01-17,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-01-18,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-01-19,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-01-20,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-01-21,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-01-22,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-01-23,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-01-24,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-01-25,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-01-26,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-01-27,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-01-28,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-01-29,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-01-30,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-01-31,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-02-01,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-02-02,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-02-03,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-02-04,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-02-05,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-02-06,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-02-07,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-02-08,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-02-09,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-02-10,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-02-11,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-02-12,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-02-13,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-02-14,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-02-15,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-02-16,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-02-17,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-02-18,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-02-19,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-02-20,"Israel","ISR","IL",0,0,0,0,NA,NA,NA,NA,"IL",8519373,0,0,0,0,0,0
2020-02-21,"Israel","ISR","IL",8,0,8,0,NA,NA,NA,NA,"IL",8519373,0.571428571428571,0.571428571428571,5.71428571428571,6.7074017234434e-08,6.7074017234434e-08,6.7074017234434e-07
2020-02-22,"Israel","ISR","IL",2,0,10,0,NA,NA,NA,NA,"IL",8519373,0.714285714285714,1.28571428571429,7.14285714285714,1.50916538777476e-07,8.38425215430425e-08,8.38425215430425e-07
2020-02-23,"Israel","ISR","IL",0,0,10,0,NA,NA,NA,NA,"IL",8519373,0.714285714285714,2,7.14285714285714,2.34759060320519e-07,8.38425215430425e-08,8.38425215430425e-07
2020-02-24,"Israel","ISR","IL",0,0,10,0,NA,NA,NA,NA,"IL",8519373,0.714285714285714,2.71428571428571,7.14285714285714,3.18601581863561e-07,8.38425215430425e-08,8.38425215430425e-07
2020-02-25,"Israel","ISR","IL",1,0,11,0,NA,NA,NA,NA,"IL",8519373,0.785714285714286,3.5,7.85714285714286,4.10828355560908e-07,9.22267736973467e-08,9.22267736973467e-07
2020-02-26,"Israel","ISR","IL",0,0,11,0,NA,NA,NA,NA,"IL",8519373,0.785714285714286,4.28571428571429,7.85714285714286,5.03055129258255e-07,9.22267736973467e-08,9.22267736973467e-07
2020-02-27,"Israel","ISR","IL",0,0,11,0,NA,NA,NA,NA,"IL",8519373,0.785714285714286,5.07142857142857,7.85714285714286,5.95281902955601e-07,9.22267736973467e-08,9.22267736973467e-07
2020-02-28,"Israel","ISR","IL",1,0,12,0,NA,NA,NA,NA,"IL",8519373,0.857142857142857,5.92857142857143,8.57142857142857,6.95892928807252e-07,1.00611025851651e-07,1.00611025851651e-06
2020-02-29,"Israel","ISR","IL",3,0,15,0,NA,NA,NA,NA,"IL",8519373,1.07142857142857,7,10.7142857142857,8.21656711121816e-07,1.25763782314564e-07,1.25763782314564e-06
2020-03-01,"Israel","ISR","IL",0,0,15,0,NA,NA,NA,NA,"IL",8519373,1.07142857142857,8.07142857142857,10.7142857142857,9.4742049343638e-07,1.25763782314564e-07,1.25763782314564e-06
2020-03-02,"Israel","ISR","IL",1,0,16,0,NA,NA,NA,NA,"IL",8519373,1.14285714285714,9.21428571428571,11.4285714285714,1.08156852790525e-06,1.34148034468868e-07,1.34148034468868e-06
2020-03-03,"Israel","ISR","IL",5,0,21,0,NA,NA,NA,NA,"IL",8519373,1.5,10.7142857142857,15,1.25763782314564e-06,1.76069295240389e-07,1.76069295240389e-06
2020-03-04,"Israel","ISR","IL",3,0,24,0,NA,NA,NA,NA,"IL",8519373,1.71428571428571,12.4285714285714,17.1428571428571,1.45885987484894e-06,2.01222051703302e-07,2.01222051703302e-06
2020-03-05,"Israel","ISR","IL",0,0,24,0,NA,NA,NA,NA,"IL",8519373,1.71428571428571,14.1428571428571,17.1428571428571,1.66008192655224e-06,2.01222051703302e-07,2.01222051703302e-06
2020-03-06,"Israel","ISR","IL",9,0,33,0,NA,NA,NA,NA,"IL",8519373,1.78571428571429,15.9285714285714,17.8571428571429,1.86968823040985e-06,2.09606303857606e-07,2.09606303857606e-06
2020-03-07,"Israel","ISR","IL",4,0,37,0,NA,NA,NA,NA,"IL",8519373,1.92857142857143,17.8571428571429,19.2857142857143,2.09606303857606e-06,2.26374808166215e-07,2.26374808166215e-06
2020-03-08,"Israel","ISR","IL",4,0,41,0,NA,NA,NA,NA,"IL",8519373,2.21428571428571,20.0714285714286,22.1428571428571,2.35597485535949e-06,2.59911816783432e-07,2.59911816783432e-06
2020-03-09,"Israel","ISR","IL",9,0,50,0,NA,NA,NA,NA,"IL",8519373,2.85714285714286,22.9285714285714,28.5714285714286,2.69134494153166e-06,3.3537008617217e-07,3.3537008617217e-06
2020-03-10,"Israel","ISR","IL",4,0,54,0,NA,NA,NA,NA,"IL",8519373,3.07142857142857,26,30.7142857142857,3.05186778416675e-06,3.60522842635083e-07,3.60522842635083e-06
2020-03-11,"Israel","ISR","IL",33,0,87,0,NA,NA,NA,NA,"IL",8519373,5.42857142857143,31.4285714285714,54.2857142857143,3.68907094789387e-06,6.37203163727123e-07,6.37203163727123e-06
2020-03-12,"Israel","ISR","IL",18,0,105,0,NA,NA,NA,NA,"IL",8519373,6.71428571428571,38.1428571428571,67.1428571428571,4.47719065039847e-06,7.88119702504599e-07,7.88119702504599e-06
2020-03-13,"Israel","ISR","IL",23,0,128,0,NA,NA,NA,NA,"IL",8519373,8.28571428571429,46.4285714285714,82.8571428571429,5.44976390029776e-06,9.72573249899293e-07,9.72573249899293e-06
2020-03-14,"Israel","ISR","IL",35,0,163,0,NA,NA,NA,NA,"IL",8519373,10.5714285714286,57,105.714285714286,6.69063321913479e-06,1.24086931883703e-06,1.24086931883703e-05
