"date","country","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","icu_patients","hosp_patients","weekly_icu_admissions","weekly_hosp_admissions","countrycode","population","cases_daily","cases_infected","cases_active","p_infected","p_daily","p_active"
2020-01-03,"Uganda","UGA","UG",0,0,0,0,0,0,0,0,"UG",42885900,0,0,0,0,0,0
2020-01-04,"Uganda","UGA","UG",0,0,0,0,0,0,0,0,"UG",42885900,0,0,0,0,0,0
2020-01-05,"Uganda","UGA","UG",0,0,0,0,0,0,0,0,"UG",42885900,0,0,0,0,0,0
2020-01-06,"Uganda","UGA","UG",0,0,0,0,0,0,0,0,"UG",42885900,0,0,0,0,0,0
2020-01-07,"Uganda","UGA","UG",0,0,0,0,0,0,0,0,"UG",42885900,0,0,0,0,0,0
2020-01-08,"Uganda","UGA","UG",0,0,0,0,0,0,0,0,"UG",42885900,0,0,0,0,0,0
2020-01-09,"Uganda","UGA","UG",0,0,0,0,0,0,0,0,"UG",42885900,0,0,0,0,0,0
2020-01-10,"Uganda","UGA","UG",0,0,0,0,0,0,0,0,"UG",42885900,0,0,0,0,0,0
2020-01-11,"Uganda","UGA","UG",1300,11,12743,140,0,0,0,0,"UG",42885900,0,0,0,0,0,0
2020-01-12,"Uganda","UGA","UG",0,0,12743,140,0,0,0,0,"UG",42885900,0,0,0,0,0,0
2020-01-13,"Uganda","UGA","UG",0,0,12743,140,0,0,0,0,"UG",42885900,0,0,0,0,0,0
2020-01-14,"Uganda","UGA","UG",0,0,12743,140,0,0,0,0,"UG",42885900,0,0,0,0,0,0
2020-01-15,"Uganda","UGA","UG",0,0,12743,140,0,0,0,0,"UG",42885900,0,0,0,0,0,0
2020-01-16,"Uganda","UGA","UG",0,0,12743,140,NA,NA,NA,NA,"UG",42885900,92.8571428571429,5461.28571428571,928.571428571429,0.000127344551805738,2.16521380820136e-06,2.16521380820136e-05
2020-01-17,"Uganda","UGA","UG",0,0,12743,140,NA,NA,NA,NA,"UG",42885900,92.8571428571429,6371.5,928.571428571429,0.000148568643773361,2.16521380820136e-06,2.16521380820136e-05
2020-01-18,"Uganda","UGA","UG",0,0,12743,140,NA,NA,NA,NA,"UG",42885900,92.8571428571429,7281.71428571429,928.571428571429,0.000169792735740984,2.16521380820136e-06,2.16521380820136e-05
2020-01-19,"Uganda","UGA","UG",0,0,0,0,NA,NA,NA,NA,"UG",42885900,92.8571428571429,7281.71428571429,928.571428571429,0.000169792735740984,2.16521380820136e-06,2.16521380820136e-05
2020-01-20,"Uganda","UGA","UG",0,0,0,0,NA,NA,NA,NA,"UG",42885900,92.8571428571429,7281.71428571429,928.571428571429,0.000169792735740984,2.16521380820136e-06,2.16521380820136e-05
2020-01-21,"Uganda","UGA","UG",0,0,0,0,NA,NA,NA,NA,"UG",42885900,92.8571428571429,7281.71428571429,928.571428571429,0.000169792735740984,2.16521380820136e-06,2.16521380820136e-05
2020-01-22,"Uganda","UGA","UG",0,0,0,0,NA,NA,NA,NA,"UG",42885900,92.8571428571429,7281.71428571429,928.571428571429,0.000169792735740984,2.16521380820136e-06,2.16521380820136e-05
2020-01-23,"Uganda","UGA","UG",0,0,0,0,NA,NA,NA,NA,"UG",42885900,92.8571428571429,7281.71428571429,928.571428571429,0.000169792735740984,2.16521380820136e-06,2.16521380820136e-05
2020-01-24,"Uganda","UGA","UG",0,0,0,0,NA,NA,NA,NA,"UG",42885900,92.8571428571429,7281.71428571429,928.571428571429,0.000169792735740984,2.16521380820136e-06,2.16521380820136e-05
2020-01-25,"Uganda","UGA","UG",0,0,0,0,NA,NA,NA,NA,"UG",42885900,0,6371.5,0,0.000148568643773361,0,0
2020-01-26,"Uganda","UGA","UG",0,0,0,0,NA,NA,NA,NA,"UG",42885900,0,5461.28571428571,0,0.000127344551805738,0,0
2020-01-27,"Uganda","UGA","UG",0,0,0,0,NA,NA,NA,NA,"UG",42885900,0,4551.07142857143,0,0.000106120459838115,0,0
2020-01-28,"Uganda","UGA","UG",0,0,0,0,NA,NA,NA,NA,"UG",42885900,0,3640.85714285714,0,8.48963678704922e-05,0,0
2020-01-29,"Uganda","UGA","UG",0,0,0,0,NA,NA,NA,NA,"UG",42885900,0,2730.64285714286,0,6.36722759028692e-05,0,0
2020-01-30,"Uganda","UGA","UG",0,0,0,0,NA,NA,NA,NA,"UG",42885900,0,1820.42857142857,0,4.24481839352461e-05,0,0
2020-01-31,"Uganda","UGA","UG",0,0,0,0,NA,NA,NA,NA,"UG",42885900,0,910.214285714286,0,2.12240919676231e-05,0,0
2020-02-01,"Uganda","UGA","UG",0,0,0,0,NA,NA,NA,NA,"UG",42885900,0,0,0,0,0,0
2020-02-02,"Uganda","UGA","UG",0,0,0,0,NA,NA,NA,NA,"UG",42885900,0,0,0,0,0,0
2020-02-03,"Uganda","UGA","UG",0,0,0,0,NA,NA,NA,NA,"UG",42885900,0,0,0,0,0,0
2020-02-04,"Uganda","UGA","UG",0,0,0,0,NA,NA,NA,NA,"UG",42885900,0,0,0,0,0,0
2020-02-05,"Uganda","UGA","UG",0,0,0,0,NA,NA,NA,NA,"UG",42885900,0,0,0,0,0,0
2020-02-06,"Uganda","UGA","UG",0,0,0,0,NA,NA,NA,NA,"UG",42885900,0,0,0,0,0,0
2020-02-07,"Uganda","UGA","UG",0,0,0,0,NA,NA,NA,NA,"UG",42885900,0,0,0,0,0,0
2020-02-08,"Uganda","UGA","UG",67,2,1182,4,NA,NA,NA,NA,"UG",42885900,4.78571428571429,84.4285714285714,47.8571428571429,1.96867901638001e-06,1.11591788576532e-07,1.11591788576532e-06
2020-02-09,"Uganda","UGA","UG",0,0,1182,4,NA,NA,NA,NA,"UG",42885900,4.78571428571429,168.857142857143,47.8571428571429,3.93735803276002e-06,1.11591788576532e-07,1.11591788576532e-06
2020-02-10,"Uganda","UGA","UG",0,0,1182,4,NA,NA,NA,NA,"UG",42885900,4.78571428571429,253.285714285714,47.8571428571429,5.90603704914003e-06,1.11591788576532e-07,1.11591788576532e-06
2020-02-11,"Uganda","UGA","UG",0,0,1182,4,NA,NA,NA,NA,"UG",42885900,4.78571428571429,337.714285714286,47.8571428571429,7.87471606552004e-06,1.11591788576532e-07,1.11591788576532e-06
2020-02-12,"Uganda","UGA","UG",0,0,1182,4,NA,NA,NA,NA,"UG",42885900,4.78571428571429,422.142857142857,47.8571428571429,9.84339508190005e-06,1.11591788576532e-07,1.11591788576532e-06
2020-02-13,"Uganda","UGA","UG",0,0,1182,4,NA,NA,NA,NA,"UG",42885900,4.78571428571429,506.571428571429,47.8571428571429,1.18120740982801e-05,1.11591788576532e-07,1.11591788576532e-06
2020-02-14,"Uganda","UGA","UG",0,0,1182,4,NA,NA,NA,NA,"UG",42885900,4.78571428571429,591,47.8571428571429,1.37807531146601e-05,1.11591788576532e-07,1.11591788576532e-06
2020-02-15,"Uganda","UGA","UG",0,0,1182,4,NA,NA,NA,NA,"UG",42885900,4.78571428571429,675.428571428571,47.8571428571429,1.57494321310401e-05,1.11591788576532e-07,1.11591788576532e-06
2020-02-16,"Uganda","UGA","UG",0,0,0,0,NA,NA,NA,NA,"UG",42885900,4.78571428571429,675.428571428571,47.8571428571429,1.57494321310401e-05,1.11591788576532e-07,1.11591788576532e-06
2020-02-17,"Uganda","UGA","UG",0,0,0,0,NA,NA,NA,NA,"UG",42885900,4.78571428571429,675.428571428571,47.8571428571429,1.57494321310401e-05,1.11591788576532e-07,1.11591788576532e-06
2020-02-18,"Uganda","UGA","UG",0,0,0,0,NA,NA,NA,NA,"UG",42885900,4.78571428571429,675.428571428571,47.8571428571429,1.57494321310401e-05,1.11591788576532e-07,1.11591788576532e-06
2020-02-19,"Uganda","UGA","UG",0,0,0,0,NA,NA,NA,NA,"UG",42885900,4.78571428571429,675.428571428571,47.8571428571429,1.57494321310401e-05,1.11591788576532e-07,1.11591788576532e-06
2020-02-20,"Uganda","UGA","UG",0,0,0,0,NA,NA,NA,NA,"UG",42885900,4.78571428571429,675.428571428571,47.8571428571429,1.57494321310401e-05,1.11591788576532e-07,1.11591788576532e-06
2020-02-21,"Uganda","UGA","UG",0,0,0,0,NA,NA,NA,NA,"UG",42885900,4.78571428571429,675.428571428571,47.8571428571429,1.57494321310401e-05,1.11591788576532e-07,1.11591788576532e-06
2020-02-22,"Uganda","UGA","UG",0,0,0,0,NA,NA,NA,NA,"UG",42885900,0,591,0,1.37807531146601e-05,0,0
2020-02-23,"Uganda","UGA","UG",0,0,0,0,NA,NA,NA,NA,"UG",42885900,0,506.571428571429,0,1.18120740982801e-05,0,0
