"date","country","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active"
2020-01-25,"Oceania","OWID_OCE",NA,0,0,NA,NA,NA,0,0,0,NA,NA,NA
2020-01-26,"Oceania","OWID_OCE",NA,4,0,4,NA,NA,0,0,0,NA,NA,NA
2020-01-27,"Oceania","OWID_OCE",NA,1,0,5,NA,NA,0,0,0,NA,NA,NA
2020-01-28,"Oceania","OWID_OCE",NA,0,0,5,NA,NA,0,0,0,NA,NA,NA
2020-01-29,"Oceania","OWID_OCE",NA,1,0,6,NA,NA,0,0,0,NA,NA,NA
2020-01-30,"Oceania","OWID_OCE",NA,3,0,9,NA,NA,0,0,0,NA,NA,NA
2020-01-31,"Oceania","OWID_OCE",NA,0,0,9,NA,NA,0,0,0,NA,NA,NA
2020-02-01,"Oceania","OWID_OCE",NA,3,0,12,NA,NA,0,0,0,NA,NA,NA
2020-02-02,"Oceania","OWID_OCE",NA,0,0,12,NA,NA,0,0,0,NA,NA,NA
2020-02-03,"Oceania","OWID_OCE",NA,0,0,12,NA,NA,0,0,0,NA,NA,NA
2020-02-04,"Oceania","OWID_OCE",NA,1,0,13,NA,NA,0,0,0,NA,NA,NA
2020-02-05,"Oceania","OWID_OCE",NA,0,0,13,NA,NA,0,0,0,NA,NA,NA
2020-02-06,"Oceania","OWID_OCE",NA,1,0,14,NA,NA,0,0,0,NA,NA,NA
2020-02-07,"Oceania","OWID_OCE",NA,1,0,15,NA,NA,1.07142857142857,NA,10.7142857142857,NA,NA,NA
2020-02-08,"Oceania","OWID_OCE",NA,0,0,15,NA,NA,1.07142857142857,10.2857142857143,10.7142857142857,NA,NA,NA
2020-02-09,"Oceania","OWID_OCE",NA,0,0,15,NA,NA,0.785714285714286,11.0714285714286,7.85714285714286,NA,NA,NA
2020-02-10,"Oceania","OWID_OCE",NA,0,0,15,NA,NA,0.714285714285714,11.7857142857143,7.14285714285714,NA,NA,NA
2020-02-11,"Oceania","OWID_OCE",NA,0,0,15,NA,NA,0.714285714285714,12.5,7.14285714285714,NA,NA,NA
2020-02-12,"Oceania","OWID_OCE",NA,0,0,15,NA,NA,0.642857142857143,13.1428571428571,6.42857142857143,NA,NA,NA
2020-02-13,"Oceania","OWID_OCE",NA,0,0,15,NA,NA,0.428571428571429,13.5714285714286,4.28571428571429,NA,NA,NA
2020-02-14,"Oceania","OWID_OCE",NA,0,0,15,NA,NA,0.428571428571429,14,4.28571428571429,NA,NA,NA
2020-02-15,"Oceania","OWID_OCE",NA,0,0,15,NA,NA,0.214285714285714,14.2142857142857,2.14285714285714,NA,NA,NA
2020-02-16,"Oceania","OWID_OCE",NA,0,0,15,NA,NA,0.214285714285714,14.4285714285714,2.14285714285714,NA,NA,NA
2020-02-17,"Oceania","OWID_OCE",NA,0,0,15,NA,NA,0.214285714285714,14.6428571428571,2.14285714285714,NA,NA,NA
2020-02-18,"Oceania","OWID_OCE",NA,0,0,15,NA,NA,0.142857142857143,14.7857142857143,1.42857142857143,NA,NA,NA
2020-02-19,"Oceania","OWID_OCE",NA,0,0,15,NA,NA,0.142857142857143,14.9285714285714,1.42857142857143,NA,NA,NA
2020-02-20,"Oceania","OWID_OCE",NA,0,0,15,NA,NA,0.0714285714285714,15,0.714285714285714,NA,NA,NA
2020-02-21,"Oceania","OWID_OCE",NA,0,0,15,NA,NA,0,15,0,NA,NA,NA
2020-02-22,"Oceania","OWID_OCE",NA,0,0,15,NA,NA,0,15,0,NA,NA,NA
2020-02-23,"Oceania","OWID_OCE",NA,0,0,15,NA,NA,0,15,0,NA,NA,NA
2020-02-24,"Oceania","OWID_OCE",NA,0,0,15,NA,NA,0,15,0,NA,NA,NA
2020-02-25,"Oceania","OWID_OCE",NA,0,0,15,NA,NA,0,15,0,NA,NA,NA
2020-02-26,"Oceania","OWID_OCE",NA,0,0,15,NA,NA,0,15,0,NA,NA,NA
2020-02-27,"Oceania","OWID_OCE",NA,0,0,15,NA,NA,0,15,0,NA,NA,NA
2020-02-28,"Oceania","OWID_OCE",NA,1,0,16,NA,NA,0.0714285714285714,15.0714285714286,0.714285714285714,NA,NA,NA
2020-02-29,"Oceania","OWID_OCE",NA,10,0,26,NA,NA,0.785714285714286,15.8571428571429,7.85714285714286,NA,NA,NA
2020-03-01,"Oceania","OWID_OCE",NA,2,1,28,1,NA,0.928571428571429,16.7857142857143,9.28571428571429,NA,NA,NA
2020-03-02,"Oceania","OWID_OCE",NA,3,0,31,1,NA,1.14285714285714,17.9285714285714,11.4285714285714,NA,NA,NA
2020-03-03,"Oceania","OWID_OCE",NA,9,0,40,1,NA,1.78571428571429,19.7142857142857,17.8571428571429,NA,NA,NA
