"date","country","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","icu_patients","hosp_patients","weekly_icu_admissions","weekly_hosp_admissions","countrycode","population","cases_daily","cases_infected","cases_active","p_infected","p_daily","p_active"
2020-01-05,"Reunion","REU","RE",0,0,0,0,0,0,0,0,"RE",853700,0,0,0,0,0,0
2020-01-12,"Reunion","REU","RE",0,0,0,0,0,0,0,0,"RE",853700,0,0,0,0,0,0
2020-01-19,"Reunion","REU","RE",0,0,0,0,0,0,0,0,"RE",853700,0,0,0,0,0,0
2020-01-26,"Reunion","REU","RE",0,0,0,0,0,0,0,0,"RE",853700,0,0,0,0,0,0
2020-02-02,"Reunion","REU","RE",0,0,0,0,0,0,0,0,"RE",853700,0,0,0,0,0,0
2020-02-09,"Reunion","REU","RE",0,0,0,0,0,0,0,0,"RE",853700,0,0,0,0,0,0
2020-02-16,"Reunion","REU","RE",0,0,0,0,0,0,0,0,"RE",853700,0,0,0,0,0,0
2020-02-23,"Reunion","REU","RE",0,0,0,0,0,0,0,0,"RE",853700,0,0,0,0,0,0
2020-03-01,"Reunion","REU","RE",0,0,0,0,0,0,0,0,"RE",853700,0,0,0,0,0,0
2020-03-08,"Reunion","REU","RE",0,0,0,0,0,0,0,0,"RE",853700,0,0,0,0,0,0
2020-03-15,"Reunion","REU","RE",13,0,13,0,0,0,0,0,"RE",853700,0,0,0,0,0,0
2020-03-22,"Reunion","REU","RE",34,0,47,0,0,0,0,0,"RE",853700,0,0,0,0,0,0
2020-03-29,"Reunion","REU","RE",96,0,143,0,0,0,0,0,"RE",853700,0,0,0,0,0,0
2020-04-05,"Reunion","REU","RE",191,0,334,0,NA,NA,NA,NA,"RE",853700,23.8571428571429,38.3571428571429,238.571428571429,4.4930470724075e-05,2.79455814186984e-05,0.000279455814186984
2020-04-12,"Reunion","REU","RE",54,0,388,0,NA,NA,NA,NA,"RE",853700,27.7142857142857,66.0714285714286,277.142857142857,7.73942000368145e-05,3.24637293127395e-05,0.000324637293127395
2020-04-19,"Reunion","REU","RE",19,0,407,0,NA,NA,NA,NA,"RE",853700,29.0714285714286,95.1428571428571,290.714285714286,0.000111447648053013,3.40534480161984e-05,0.000340534480161984
2020-04-26,"Reunion","REU","RE",4,0,411,0,NA,NA,NA,NA,"RE",853700,29.3571428571429,124.5,293.571428571429,0.000145835773690992,3.43881256379792e-05,0.000343881256379792
2020-05-03,"Reunion","REU","RE",9,0,420,0,NA,NA,NA,NA,"RE",853700,30,154.5,300,0.000180976923977978,3.51411502869861e-05,0.000351411502869861
2020-05-10,"Reunion","REU","RE",10,0,430,0,NA,NA,NA,NA,"RE",853700,30.7142857142857,185.214285714286,307.142857142857,0.000216954768319416,3.59778443414381e-05,0.000359778443414381
2020-05-17,"Reunion","REU","RE",13,0,443,0,NA,NA,NA,NA,"RE",853700,31.6428571428571,216.857142857143,316.428571428571,0.000254020314931642,3.70655466122258e-05,0.000370655466122258
2020-05-24,"Reunion","REU","RE",9,1,452,1,NA,NA,NA,NA,"RE",853700,32.2857142857143,249.142857142857,322.857142857143,0.000291838886192875,3.78185712612326e-05,0.000378185712612326
2020-05-31,"Reunion","REU","RE",19,0,471,1,NA,NA,NA,NA,"RE",853700,33.6428571428571,282.785714285714,336.428571428571,0.000331247176157566,3.94082899646915e-05,0.000394082899646915
2020-06-07,"Reunion","REU","RE",9,0,480,1,NA,NA,NA,NA,"RE",853700,34.2857142857143,317.071428571429,342.857142857143,0.000371408490771265,4.01613146136984e-05,0.000401613146136984
2020-06-14,"Reunion","REU","RE",9,0,489,1,NA,NA,NA,NA,"RE",853700,34.9285714285714,352,349.285714285714,0.00041232283003397,4.09143392627052e-05,0.000409143392627052
2020-06-21,"Reunion","REU","RE",16,0,505,1,NA,NA,NA,NA,"RE",853700,35.1428571428571,387.142857142857,351.428571428571,0.000453488177513011,4.11653474790408e-05,0.000411653474790408
2020-06-28,"Reunion","REU","RE",15,1,520,2,NA,NA,NA,NA,"RE",853700,33.7857142857143,420.928571428571,337.857142857143,0.000493063806288592,3.95756287755819e-05,0.000395756287755819
2020-07-05,"Reunion","REU","RE",16,0,536,2,NA,NA,NA,NA,"RE",853700,28.0714285714286,449,280.714285714286,0.000525945882628558,3.28820763399655e-05,0.000328820763399655
2020-07-12,"Reunion","REU","RE",41,1,577,3,NA,NA,NA,NA,"RE",853700,17.3571428571429,466.357142857143,173.571428571429,0.000546277548151743,2.03316655231848e-05,0.000203316655231848
2020-07-19,"Reunion","REU","RE",47,0,624,3,NA,NA,NA,NA,"RE",853700,16.8571428571429,483.214285714286,168.571428571429,0.000566023527836811,1.97459796850684e-05,0.000197459796850684
2020-07-26,"Reunion","REU","RE",33,0,657,3,NA,NA,NA,NA,"RE",853700,17.8571428571429,501.071428571429,178.571428571429,0.000586940879198112,2.09173513613012e-05,0.000209173513613012
2020-08-02,"Reunion","REU","RE",7,1,664,4,NA,NA,NA,NA,"RE",853700,18.0714285714286,519.142857142857,180.714285714286,0.000608109238775749,2.11683595776368e-05,0.000211683595776368
2020-08-09,"Reunion","REU","RE",17,1,681,5,NA,NA,NA,NA,"RE",853700,18.6428571428571,537.785714285714,186.428571428571,0.000629946953596948,2.18377148211985e-05,0.000218377148211985
2020-08-16,"Reunion","REU","RE",107,0,788,5,NA,NA,NA,NA,"RE",853700,25.5714285714286,563.357142857143,255.714285714286,0.000659900600746331,2.99536471493834e-05,0.000299536471493834
2020-08-23,"Reunion","REU","RE",329,1,1117,6,NA,NA,NA,NA,"RE",853700,48.1428571428571,611.5,481.428571428571,0.000716293780016399,5.63931792700681e-05,0.000563931792700681
2020-08-30,"Reunion","REU","RE",440,0,1557,3,NA,NA,NA,NA,"RE",853700,78.9285714285714,690.428571428571,789.285714285714,0.000808748473033351,9.24546930169514e-05,0.000924546930169514
2020-09-06,"Reunion","REU","RE",558,3,2115,6,NA,NA,NA,NA,"RE",853700,117.428571428571,807.857142857143,1174.28571428571,0.000946300975585267,0.000137552502551917,0.00137552502551917
2020-09-13,"Reunion","REU","RE",608,4,2723,10,NA,NA,NA,NA,"RE",853700,160.214285714286,968.071428571429,1602.14285714286,0.00113397145199886,0.000187670476413595,0.00187670476413595
2020-09-20,"Reunion","REU","RE",471,0,3194,10,NA,NA,NA,NA,"RE",853700,193.214285714286,1161.28571428571,1932.14285714286,0.00136029719372814,0.000226325741729279,0.00226325741729279
2020-09-27,"Reunion","REU","RE",491,1,3685,11,NA,NA,NA,NA,"RE",853700,227.142857142857,1388.42857142857,2271.42857142857,0.00162636590304389,0.000266068709315752,0.00266068709315752
2020-10-04,"Reunion","REU","RE",493,5,4178,16,NA,NA,NA,NA,"RE",853700,261.285714285714,1649.71428571429,2612.85714285714,0.00193242858816245,0.00030606268511856,0.0030606268511856
2020-10-11,"Reunion","REU","RE",313,0,4491,16,NA,NA,NA,NA,"RE",853700,282.5,1932.21428571429,2825,0.00226334108669824,0.000330912498535785,0.00330912498535785
2020-10-18,"Reunion","REU","RE",285,1,4776,17,NA,NA,NA,NA,"RE",853700,299.928571428571,2232.14285714286,2999.28571428571,0.00261466892016265,0.000351327833464415,0.00351327833464415
2020-10-25,"Reunion","REU","RE",373,3,5149,20,NA,NA,NA,NA,"RE",853700,323.214285714286,2555.35714285714,3232.14285714286,0.00299327297980221,0.000378604059639552,0.00378604059639552
2020-11-01,"Reunion","REU","RE",510,2,5659,22,NA,NA,NA,NA,"RE",853700,357.285714285714,2912.64285714286,3572.85714285714,0.00341178734583912,0.000418514366036915,0.00418514366036915
2020-11-08,"Reunion","REU","RE",605,5,6264,27,NA,NA,NA,NA,"RE",853700,400,3312.64285714286,4000,0.00388033601633227,0.000468548670493147,0.00468548670493148
2020-11-15,"Reunion","REU","RE",617,2,6881,29,NA,NA,NA,NA,"RE",853700,442.857142857143,3755.5,4428.57142857143,0.00439908633009254,0.00051875031376027,0.0051875031376027
2020-11-22,"Reunion","REU","RE",620,6,7501,35,NA,NA,NA,NA,"RE",853700,479.5,4235,4795,0.0049607590488462,0.000561672718753661,0.00561672718753661
2020-11-29,"Reunion","REU","RE",439,5,7940,40,NA,NA,NA,NA,"RE",853700,487.357142857143,4722.35714285714,4873.57142857143,0.00553163540219883,0.000570876353352633,0.00570876353352633
2020-12-06,"Reunion","REU","RE",260,1,8200,41,NA,NA,NA,NA,"RE",853700,474.5,5196.85714285714,4745,0.00608745126257133,0.000555815860372496,0.00555815860372496
2020-12-13,"Reunion","REU","RE",145,0,8345,41,NA,NA,NA,NA,"RE",853700,445,5641.85714285714,4450,0.00660871165849496,0.000521260395923627,0.00521260395923627
2020-12-20,"Reunion","REU","RE",359,1,8704,42,NA,NA,NA,NA,"RE",853700,427.214285714286,6069.07142857143,4272.14285714286,0.00710913837246272,0.000500426713967771,0.0050042671396777
