"date","country","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","icu_patients","hosp_patients","weekly_icu_admissions","weekly_hosp_admissions","countrycode","population","cases_daily","cases_infected","cases_active","p_infected","p_daily","p_active"
2020-01-03,"Falkland Islands","FLK","FK",0,0,0,0,0,0,0,0,"FK",3398,0,0,0,0,0,0
2020-01-04,"Falkland Islands","FLK","FK",0,0,0,0,0,0,0,0,"FK",3398,0,0,0,0,0,0
2020-01-05,"Falkland Islands","FLK","FK",0,0,0,0,0,0,0,0,"FK",3398,0,0,0,0,0,0
2020-01-06,"Falkland Islands","FLK","FK",0,0,0,0,0,0,0,0,"FK",3398,0,0,0,0,0,0
2020-01-07,"Falkland Islands","FLK","FK",0,0,0,0,0,0,0,0,"FK",3398,0,0,0,0,0,0
2020-01-08,"Falkland Islands","FLK","FK",0,0,0,0,0,0,0,0,"FK",3398,0,0,0,0,0,0
2020-01-09,"Falkland Islands","FLK","FK",0,0,0,0,0,0,0,0,"FK",3398,0,0,0,0,0,0
2020-01-10,"Falkland Islands","FLK","FK",0,0,0,0,0,0,0,0,"FK",3398,0,0,0,0,0,0
2020-01-11,"Falkland Islands","FLK","FK",0,0,0,0,0,0,0,0,"FK",3398,0,0,0,0,0,0
2020-01-12,"Falkland Islands","FLK","FK",0,0,0,0,0,0,0,0,"FK",3398,0,0,0,0,0,0
2020-01-13,"Falkland Islands","FLK","FK",0,0,0,0,0,0,0,0,"FK",3398,0,0,0,0,0,0
2020-01-14,"Falkland Islands","FLK","FK",0,0,0,0,0,0,0,0,"FK",3398,0,0,0,0,0,0
2020-01-15,"Falkland Islands","FLK","FK",0,0,0,0,0,0,0,0,"FK",3398,0,0,0,0,0,0
2020-01-16,"Falkland Islands","FLK","FK",0,0,0,0,NA,NA,NA,NA,"FK",3398,0,0,0,0,0,0
2020-01-17,"Falkland Islands","FLK","FK",0,0,0,0,NA,NA,NA,NA,"FK",3398,0,0,0,0,0,0
2020-01-18,"Falkland Islands","FLK","FK",0,0,0,0,NA,NA,NA,NA,"FK",3398,0,0,0,0,0,0
2020-01-19,"Falkland Islands","FLK","FK",0,0,0,0,NA,NA,NA,NA,"FK",3398,0,0,0,0,0,0
2020-01-20,"Falkland Islands","FLK","FK",0,0,0,0,NA,NA,NA,NA,"FK",3398,0,0,0,0,0,0
2020-01-21,"Falkland Islands","FLK","FK",0,0,0,0,NA,NA,NA,NA,"FK",3398,0,0,0,0,0,0
2020-01-22,"Falkland Islands","FLK","FK",0,0,0,0,NA,NA,NA,NA,"FK",3398,0,0,0,0,0,0
2020-01-23,"Falkland Islands","FLK","FK",0,0,0,0,NA,NA,NA,NA,"FK",3398,0,0,0,0,0,0
2020-01-24,"Falkland Islands","FLK","FK",0,0,0,0,NA,NA,NA,NA,"FK",3398,0,0,0,0,0,0
