"date","country","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","icu_patients","hosp_patients","weekly_icu_admissions","weekly_hosp_admissions","countrycode","population","cases_daily","cases_infected","cases_active","p_infected","p_daily","p_active"
2020-01-03,"Zambia","ZMB","ZM",0,0,0,0,0,0,0,0,"ZM",18400556,0,0,0,0,0,0
2020-01-04,"Zambia","ZMB","ZM",0,0,0,0,0,0,0,0,"ZM",18400556,0,0,0,0,0,0
2020-01-05,"Zambia","ZMB","ZM",0,0,0,0,0,0,0,0,"ZM",18400556,0,0,0,0,0,0
2020-01-06,"Zambia","ZMB","ZM",0,0,0,0,0,0,0,0,"ZM",18400556,0,0,0,0,0,0
2020-01-07,"Zambia","ZMB","ZM",0,0,0,0,0,0,0,0,"ZM",18400556,0,0,0,0,0,0
2020-01-08,"Zambia","ZMB","ZM",0,0,0,0,0,0,0,0,"ZM",18400556,0,0,0,0,0,0
2020-01-09,"Zambia","ZMB","ZM",0,0,0,0,0,0,0,0,"ZM",18400556,0,0,0,0,0,0
2020-01-10,"Zambia","ZMB","ZM",0,0,0,0,0,0,0,0,"ZM",18400556,0,0,0,0,0,0
2020-01-11,"Zambia","ZMB","ZM",0,0,0,0,0,0,0,0,"ZM",18400556,0,0,0,0,0,0
2020-01-12,"Zambia","ZMB","ZM",0,0,0,0,0,0,0,0,"ZM",18400556,0,0,0,0,0,0
2020-01-13,"Zambia","ZMB","ZM",0,0,0,0,0,0,0,0,"ZM",18400556,0,0,0,0,0,0
2020-01-14,"Zambia","ZMB","ZM",0,0,0,0,0,0,0,0,"ZM",18400556,0,0,0,0,0,0
2020-01-15,"Zambia","ZMB","ZM",0,0,0,0,0,0,0,0,"ZM",18400556,0,0,0,0,0,0
2020-01-16,"Zambia","ZMB","ZM",0,0,0,0,NA,NA,NA,NA,"ZM",18400556,0,0,0,0,0,0
2020-01-17,"Zambia","ZMB","ZM",0,0,0,0,NA,NA,NA,NA,"ZM",18400556,0,0,0,0,0,0
2020-01-18,"Zambia","ZMB","ZM",0,0,0,0,NA,NA,NA,NA,"ZM",18400556,0,0,0,0,0,0
2020-01-19,"Zambia","ZMB","ZM",0,0,0,0,NA,NA,NA,NA,"ZM",18400556,0,0,0,0,0,0
