"date","country","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","icu_patients","hosp_patients","weekly_icu_admissions","weekly_hosp_admissions","countrycode","population","cases_daily","cases_infected","cases_active","p_infected","p_daily","p_active"
2020-01-03,"Finland","FIN","FI",6,0,8,0,0,0,0,0,"FI",5517919,0,0,0,0,0,0
2020-01-04,"Finland","FIN","FI",0,0,8,0,0,0,0,0,"FI",5517919,0,0,0,0,0,0
2020-01-05,"Finland","FIN","FI",0,0,8,0,0,0,0,0,"FI",5517919,0,0,0,0,0,0
2020-01-06,"Finland","FIN","FI",0,0,8,0,0,0,0,0,"FI",5517919,0,0,0,0,0,0
2020-01-07,"Finland","FIN","FI",0,0,8,0,0,0,0,0,"FI",5517919,0,0,0,0,0,0
2020-01-08,"Finland","FIN","FI",0,0,8,0,0,0,0,0,"FI",5517919,0,0,0,0,0,0
2020-01-09,"Finland","FIN","FI",0,0,8,0,0,0,0,0,"FI",5517919,0,0,0,0,0,0
2020-01-10,"Finland","FIN","FI",0,0,8,0,0,0,0,0,"FI",5517919,0,0,0,0,0,0
2020-01-11,"Finland","FIN","FI",1515,19,18664,363,0,0,0,0,"FI",5517919,0,0,0,0,0,0
2020-01-12,"Finland","FIN","FI",0,0,18664,363,0,0,0,0,"FI",5517919,0,0,0,0,0,0
2020-01-13,"Finland","FIN","FI",0,0,18664,363,0,0,0,0,"FI",5517919,0,0,0,0,0,0
2020-01-14,"Finland","FIN","FI",0,0,18664,363,0,0,0,0,"FI",5517919,0,0,0,0,0,0
2020-01-15,"Finland","FIN","FI",0,0,18664,363,0,0,0,0,"FI",5517919,0,0,0,0,0,0
2020-01-16,"Finland","FIN","FI",0,0,18664,363,NA,NA,NA,NA,"FI",5517919,108.642857142857,8003.42857142857,1086.42857142857,0.00145044328693998,1.96890996665332e-05,0.000196890996665332
2020-01-17,"Finland","FIN","FI",0,0,18664,363,NA,NA,NA,NA,"FI",5517919,108.214285714286,9336,1082.14285714286,0.0016919421977742,1.96114306343181e-05,0.000196114306343181
2020-01-18,"Finland","FIN","FI",0,0,18664,363,NA,NA,NA,NA,"FI",5517919,108.214285714286,10668.5714285714,1082.14285714286,0.00193344110860841,1.96114306343181e-05,0.000196114306343181
2020-01-19,"Finland","FIN","FI",0,0,0,0,NA,NA,NA,NA,"FI",5517919,108.214285714286,10668,1082.14285714286,0.00193333754989879,1.96114306343181e-05,0.000196114306343181
2020-01-20,"Finland","FIN","FI",0,0,0,0,NA,NA,NA,NA,"FI",5517919,108.214285714286,10667.4285714286,1082.14285714286,0.00193323399118917,1.96114306343181e-05,0.000196114306343181
2020-01-21,"Finland","FIN","FI",0,0,0,0,NA,NA,NA,NA,"FI",5517919,108.214285714286,10666.8571428571,1082.14285714286,0.00193313043247955,1.96114306343181e-05,0.000196114306343181
2020-01-22,"Finland","FIN","FI",0,0,0,0,NA,NA,NA,NA,"FI",5517919,108.214285714286,10666.2857142857,1082.14285714286,0.00193302687376993,1.96114306343181e-05,0.000196114306343181
2020-01-23,"Finland","FIN","FI",0,0,0,0,NA,NA,NA,NA,"FI",5517919,108.214285714286,10665.7142857143,1082.14285714286,0.00193292331506031,1.96114306343181e-05,0.000196114306343181
2020-01-24,"Finland","FIN","FI",0,0,0,0,NA,NA,NA,NA,"FI",5517919,108.214285714286,10665.1428571429,1082.14285714286,0.00193281975635069,1.96114306343181e-05,0.000196114306343181
2020-01-25,"Finland","FIN","FI",0,0,0,0,NA,NA,NA,NA,"FI",5517919,0,9332,0,0.00169121728680686,0,0
2020-01-26,"Finland","FIN","FI",0,0,0,0,NA,NA,NA,NA,"FI",5517919,0,7998.85714285714,0,0.00144961481726302,0,0
2020-01-27,"Finland","FIN","FI",0,0,0,0,NA,NA,NA,NA,"FI",5517919,0,6665.71428571429,0,0.00120801234771918,0,0
