"date","country","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","icu_patients","hosp_patients","weekly_icu_admissions","weekly_hosp_admissions","countrycode","population","cases_daily","cases_infected","cases_active","p_infected","p_daily","p_active"
2020-01-03,"Egypt","EGY","EG",0,0,1,0,0,0,0,0,"EG",100388076,0,0,0,0,0,0
2020-01-04,"Egypt","EGY","EG",0,0,1,0,0,0,0,0,"EG",100388076,0,0,0,0,0,0
2020-01-05,"Egypt","EGY","EG",0,0,1,0,0,0,0,0,"EG",100388076,0,0,0,0,0,0
2020-01-06,"Egypt","EGY","EG",0,0,1,0,0,0,0,0,"EG",100388076,0,0,0,0,0,0
2020-01-07,"Egypt","EGY","EG",0,0,1,0,0,0,0,0,"EG",100388076,0,0,0,0,0,0
2020-01-08,"Egypt","EGY","EG",0,0,1,0,0,0,0,0,"EG",100388076,0,0,0,0,0,0
2020-01-09,"Egypt","EGY","EG",0,0,1,0,0,0,0,0,"EG",100388076,0,0,0,0,0,0
2020-01-10,"Egypt","EGY","EG",0,0,1,0,0,0,0,0,"EG",100388076,0,0,0,0,0,0
2020-01-11,"Egypt","EGY","EG",1158,79,107555,6266,0,0,0,0,"EG",100388076,0,0,0,0,0,0
2020-01-12,"Egypt","EGY","EG",0,0,107555,6266,0,0,0,0,"EG",100388076,0,0,0,0,0,0
2020-01-13,"Egypt","EGY","EG",0,0,107555,6266,0,0,0,0,"EG",100388076,0,0,0,0,0,0
2020-01-14,"Egypt","EGY","EG",0,0,107555,6266,0,0,0,0,"EG",100388076,0,0,0,0,0,0
2020-01-15,"Egypt","EGY","EG",0,0,107555,6266,0,0,0,0,"EG",100388076,0,0,0,0,0,0
2020-01-16,"Egypt","EGY","EG",0,0,107555,6266,NA,NA,NA,NA,"EG",100388076,82.7142857142857,46095.5714285714,827.142857142857,0.000459173771081851,8.23945323090819e-07,8.23945323090819e-06
2020-01-17,"Egypt","EGY","EG",0,0,107555,6266,NA,NA,NA,NA,"EG",100388076,82.7142857142857,53778,827.142857142857,0.000535701072705089,8.23945323090819e-07,8.23945323090819e-06
2020-01-18,"Egypt","EGY","EG",0,0,107555,6266,NA,NA,NA,NA,"EG",100388076,82.7142857142857,61460.4285714286,827.142857142857,0.000612228374328327,8.23945323090819e-07,8.23945323090819e-06
2020-01-19,"Egypt","EGY","EG",0,0,0,0,NA,NA,NA,NA,"EG",100388076,82.7142857142857,61460.3571428571,827.142857142857,0.000612227662803869,8.23945323090819e-07,8.23945323090819e-06
2020-01-20,"Egypt","EGY","EG",0,0,0,0,NA,NA,NA,NA,"EG",100388076,82.7142857142857,61460.2857142857,827.142857142857,0.00061222695127941,8.23945323090819e-07,8.23945323090819e-06
2020-01-21,"Egypt","EGY","EG",0,0,0,0,NA,NA,NA,NA,"EG",100388076,82.7142857142857,61460.2142857143,827.142857142857,0.000612226239754951,8.23945323090819e-07,8.23945323090819e-06
2020-01-22,"Egypt","EGY","EG",0,0,0,0,NA,NA,NA,NA,"EG",100388076,82.7142857142857,61460.1428571429,827.142857142857,0.000612225528230493,8.23945323090819e-07,8.23945323090819e-06
2020-01-23,"Egypt","EGY","EG",0,0,0,0,NA,NA,NA,NA,"EG",100388076,82.7142857142857,61460.0714285714,827.142857142857,0.000612224816706034,8.23945323090819e-07,8.23945323090819e-06
2020-01-24,"Egypt","EGY","EG",0,0,0,0,NA,NA,NA,NA,"EG",100388076,82.7142857142857,61460,827.142857142857,0.000612224105181576,8.23945323090819e-07,8.23945323090819e-06
2020-01-25,"Egypt","EGY","EG",0,0,0,0,NA,NA,NA,NA,"EG",100388076,0,53777.5,0,0.000535696092033879,0,0
2020-01-26,"Egypt","EGY","EG",0,0,0,0,NA,NA,NA,NA,"EG",100388076,0,46095,0,0.000459168078886182,0,0
2020-01-27,"Egypt","EGY","EG",0,0,0,0,NA,NA,NA,NA,"EG",100388076,0,38412.5,0,0.000382640065738485,0,0
2020-01-28,"Egypt","EGY","EG",0,0,0,0,NA,NA,NA,NA,"EG",100388076,0,30730,0,0.000306112052590788,0,0
2020-01-29,"Egypt","EGY","EG",0,0,0,0,NA,NA,NA,NA,"EG",100388076,0,23047.5,0,0.000229584039443091,0,0
2020-01-30,"Egypt","EGY","EG",0,0,0,0,NA,NA,NA,NA,"EG",100388076,0,15365,0,0.000153056026295394,0,0
2020-01-31,"Egypt","EGY","EG",0,0,0,0,NA,NA,NA,NA,"EG",100388076,0,7682.5,0,7.65280131476969e-05,0,0
2020-02-01,"Egypt","EGY","EG",0,0,0,0,NA,NA,NA,NA,"EG",100388076,0,0,0,0,0,0
2020-02-02,"Egypt","EGY","EG",0,0,0,0,NA,NA,NA,NA,"EG",100388076,0,0,0,0,0,0
2020-02-03,"Egypt","EGY","EG",0,0,0,0,NA,NA,NA,NA,"EG",100388076,0,0,0,0,0,0
2020-02-04,"Egypt","EGY","EG",0,0,0,0,NA,NA,NA,NA,"EG",100388076,0,0,0,0,0,0
2020-02-05,"Egypt","EGY","EG",0,0,0,0,NA,NA,NA,NA,"EG",100388076,0,0,0,0,0,0
2020-02-06,"Egypt","EGY","EG",0,0,0,0,NA,NA,NA,NA,"EG",100388076,0,0,0,0,0,0
2020-02-07,"Egypt","EGY","EG",0,0,0,0,NA,NA,NA,NA,"EG",100388076,0,0,0,0,0,0
2020-02-08,"Egypt","EGY","EG",2733,276,94316,4834,NA,NA,NA,NA,"EG",100388076,195.214285714286,6736.85714285714,1952.14285714286,6.71081408399255e-05,1.94459634542937e-06,1.94459634542937e-05
2020-02-09,"Egypt","EGY","EG",0,0,94316,4834,NA,NA,NA,NA,"EG",100388076,195.214285714286,13473.7142857143,1952.14285714286,0.000134216281679851,1.94459634542937e-06,1.94459634542937e-05
2020-02-10,"Egypt","EGY","EG",0,0,94316,4834,NA,NA,NA,NA,"EG",100388076,195.214285714286,20210.5714285714,1952.14285714286,0.000201324422519776,1.94459634542937e-06,1.94459634542937e-05
2020-02-11,"Egypt","EGY","EG",0,0,94316,4834,NA,NA,NA,NA,"EG",100388076,195.214285714286,26947.4285714286,1952.14285714286,0.000268432563359702,1.94459634542937e-06,1.94459634542937e-05
2020-02-12,"Egypt","EGY","EG",0,0,94316,4834,NA,NA,NA,NA,"EG",100388076,195.214285714286,33684.2857142857,1952.14285714286,0.000335540704199627,1.94459634542937e-06,1.94459634542937e-05
2020-02-13,"Egypt","EGY","EG",0,0,94316,4834,NA,NA,NA,NA,"EG",100388076,195.214285714286,40421.1428571429,1952.14285714286,0.000402648845039553,1.94459634542937e-06,1.94459634542937e-05
2020-02-14,"Egypt","EGY","EG",0,0,94316,4834,NA,NA,NA,NA,"EG",100388076,195.214285714286,47158,1952.14285714286,0.000469756985879478,1.94459634542937e-06,1.94459634542937e-05
2020-02-15,"Egypt","EGY","EG",0,0,94316,4834,NA,NA,NA,NA,"EG",100388076,195.214285714286,53894.8571428571,1952.14285714286,0.000536865126719404,1.94459634542937e-06,1.94459634542937e-05
2020-02-16,"Egypt","EGY","EG",1,0,1,0,NA,NA,NA,NA,"EG",100388076,195.285714285714,53894.9285714286,1952.85714285714,0.000536865838243862,1.945307869888e-06,1.945307869888e-05
2020-02-17,"Egypt","EGY","EG",0,0,1,0,NA,NA,NA,NA,"EG",100388076,195.285714285714,53895,1952.85714285714,0.000536866549768321,1.945307869888e-06,1.945307869888e-05
2020-02-18,"Egypt","EGY","EG",0,0,1,0,NA,NA,NA,NA,"EG",100388076,195.285714285714,53895.0714285714,1952.85714285714,0.00053686726129278,1.945307869888e-06,1.945307869888e-05
2020-02-19,"Egypt","EGY","EG",0,0,1,0,NA,NA,NA,NA,"EG",100388076,195.285714285714,53895.1428571429,1952.85714285714,0.000536867972817238,1.945307869888e-06,1.945307869888e-05
2020-02-20,"Egypt","EGY","EG",0,0,1,0,NA,NA,NA,NA,"EG",100388076,195.285714285714,53895.2142857143,1952.85714285714,0.000536868684341697,1.945307869888e-06,1.945307869888e-05
2020-02-21,"Egypt","EGY","EG",0,0,1,0,NA,NA,NA,NA,"EG",100388076,195.285714285714,53895.2857142857,1952.85714285714,0.000536869395866156,1.945307869888e-06,1.945307869888e-05
2020-02-22,"Egypt","EGY","EG",0,0,1,0,NA,NA,NA,NA,"EG",100388076,0.0714285714285714,47158.5,0.714285714285714,0.000469761966550689,7.1152445862765e-10,7.1152445862765e-09
2020-02-23,"Egypt","EGY","EG",0,0,1,0,NA,NA,NA,NA,"EG",100388076,0.0714285714285714,40421.7142857143,0.714285714285714,0.000402654537235222,7.1152445862765e-10,7.1152445862765e-09
2020-02-24,"Egypt","EGY","EG",0,0,1,0,NA,NA,NA,NA,"EG",100388076,0.0714285714285714,33684.9285714286,0.714285714285714,0.000335547107919755,7.1152445862765e-10,7.1152445862765e-09
2020-02-25,"Egypt","EGY","EG",0,0,1,0,NA,NA,NA,NA,"EG",100388076,0.0714285714285714,26948.1428571429,0.714285714285714,0.000268439678604288,7.1152445862765e-10,7.1152445862765e-09
2020-02-26,"Egypt","EGY","EG",0,0,1,0,NA,NA,NA,NA,"EG",100388076,0.0714285714285714,20211.3571428571,0.714285714285714,0.000201332249288821,7.1152445862765e-10,7.1152445862765e-09
2020-02-27,"Egypt","EGY","EG",0,0,1,0,NA,NA,NA,NA,"EG",100388076,0.0714285714285714,13474.5714285714,0.714285714285714,0.000134224819973354,7.1152445862765e-10,7.1152445862765e-09
2020-02-28,"Egypt","EGY","EG",0,0,1,0,NA,NA,NA,NA,"EG",100388076,0.0714285714285714,6737.78571428571,0.714285714285714,6.71173906578876e-05,7.1152445862765e-10,7.1152445862765e-09
2020-02-29,"Egypt","EGY","EG",0,0,1,0,NA,NA,NA,NA,"EG",100388076,0.0714285714285714,1,0.714285714285714,9.9613424207871e-09,7.1152445862765e-10,7.1152445862765e-09
2020-03-01,"Egypt","EGY","EG",0,0,1,0,NA,NA,NA,NA,"EG",100388076,0,1,0,9.9613424207871e-09,0,0
2020-03-02,"Egypt","EGY","EG",0,0,1,0,NA,NA,NA,NA,"EG",100388076,0,1,0,9.9613424207871e-09,0,0
2020-03-03,"Egypt","EGY","EG",0,0,1,0,NA,NA,NA,NA,"EG",100388076,0,1,0,9.9613424207871e-09,0,0
2020-03-04,"Egypt","EGY","EG",0,0,1,0,NA,NA,NA,NA,"EG",100388076,0,1,0,9.9613424207871e-09,0,0
2020-03-05,"Egypt","EGY","EG",1874,108,6193,415,NA,NA,NA,NA,"EG",100388076,133.857142857143,443.285714285714,1338.57142857143,4.4157207902432e-06,1.33339683546822e-06,1.33339683546822e-05
2020-03-06,"Egypt","EGY","EG",0,0,6193,415,NA,NA,NA,NA,"EG",100388076,133.857142857143,885.571428571429,1338.57142857143,8.82148023806561e-06,1.33339683546822e-06,1.33339683546822e-05
2020-03-07,"Egypt","EGY","EG",0,0,6193,415,NA,NA,NA,NA,"EG",100388076,133.857142857143,1327.85714285714,1338.57142857143,1.3227239685888e-05,1.33339683546822e-06,1.33339683546822e-05
2020-03-08,"Egypt","EGY","EG",0,0,6193,415,NA,NA,NA,NA,"EG",100388076,133.857142857143,1770.14285714286,1338.57142857143,1.76329991337104e-05,1.33339683546822e-06,1.33339683546822e-05
2020-03-09,"Egypt","EGY","EG",0,0,6193,415,NA,NA,NA,NA,"EG",100388076,133.857142857143,2212.42857142857,1338.57142857143,2.20387585815328e-05,1.33339683546822e-06,1.33339683546822e-05
