"date","country","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active"
2020-02-23,"Low income","OWID_LIC",NA,0,0,NA,NA,NA,0,0,0,NA,NA,NA
2020-02-24,"Low income","OWID_LIC",NA,5,0,5,NA,NA,0,0,0,NA,NA,NA
2020-02-25,"Low income","OWID_LIC",NA,0,0,5,NA,NA,0,0,0,NA,NA,NA
2020-02-26,"Low income","OWID_LIC",NA,0,0,5,NA,NA,0,0,0,NA,NA,NA
2020-02-27,"Low income","OWID_LIC",NA,0,0,5,NA,NA,0,0,0,NA,NA,NA
2020-02-28,"Low income","OWID_LIC",NA,0,0,5,NA,NA,0,0,0,NA,NA,NA
2020-02-29,"Low income","OWID_LIC",NA,0,0,5,NA,NA,0,0,0,NA,NA,NA
2020-03-01,"Low income","OWID_LIC",NA,0,0,5,NA,NA,0,0,0,NA,NA,NA
2020-03-02,"Low income","OWID_LIC",NA,0,0,5,NA,NA,0,0,0,NA,NA,NA
2020-03-03,"Low income","OWID_LIC",NA,0,0,5,NA,NA,0,0,0,NA,NA,NA
2020-03-04,"Low income","OWID_LIC",NA,0,0,5,NA,NA,0,0,0,NA,NA,NA
2020-03-05,"Low income","OWID_LIC",NA,0,0,5,NA,NA,0,0,0,NA,NA,NA
2020-03-06,"Low income","OWID_LIC",NA,1,0,6,NA,NA,0,0,0,NA,NA,NA
2020-03-07,"Low income","OWID_LIC",NA,3,0,9,NA,NA,0.642857142857143,NA,6.42857142857143,NA,NA,NA
2020-03-08,"Low income","OWID_LIC",NA,0,0,9,NA,NA,0.642857142857143,5.64285714285714,6.42857142857143,NA,NA,NA
2020-03-09,"Low income","OWID_LIC",NA,0,0,9,NA,NA,0.285714285714286,5.92857142857143,2.85714285714286,NA,NA,NA
2020-03-10,"Low income","OWID_LIC",NA,1,0,10,NA,NA,0.357142857142857,6.28571428571429,3.57142857142857,NA,NA,NA
2020-03-11,"Low income","OWID_LIC",NA,5,0,15,NA,NA,0.714285714285714,7,7.14285714285714,NA,NA,NA
2020-03-12,"Low income","OWID_LIC",NA,0,0,15,NA,NA,0.714285714285714,7.71428571428571,7.14285714285714,NA,NA,NA
2020-03-13,"Low income","OWID_LIC",NA,3,1,18,1,NA,0.928571428571429,8.64285714285714,9.28571428571429,NA,NA,NA
2020-03-14,"Low income","OWID_LIC",NA,5,0,23,1,NA,1.28571428571429,9.92857142857143,12.8571428571429,NA,NA,NA
2020-03-15,"Low income","OWID_LIC",NA,8,0,31,1,NA,1.85714285714286,11.7857142857143,18.5714285714286,NA,NA,NA
2020-03-16,"Low income","OWID_LIC",NA,26,0,57,1,NA,3.71428571428571,15.5,37.1428571428571,NA,NA,NA
2020-03-17,"Low income","OWID_LIC",NA,10,0,67,1,NA,4.42857142857143,19.9285714285714,44.2857142857143,NA,NA,NA
2020-03-18,"Low income","OWID_LIC",NA,9,1,76,2,NA,5.07142857142857,25,50.7142857142857,NA,NA,NA
2020-03-19,"Low income","OWID_LIC",NA,24,0,100,2,NA,6.78571428571429,31.7857142857143,67.8571428571429,NA,NA,NA
