"date","country","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active"
2020-02-13,"Africa","OWID_AFR",NA,0,0,NA,NA,NA,0,0,0,NA,NA,NA
2020-02-14,"Africa","OWID_AFR",NA,1,0,1,NA,NA,0,0,0,NA,NA,NA
2020-02-15,"Africa","OWID_AFR",NA,0,0,1,NA,NA,0,0,0,NA,NA,NA
2020-02-16,"Africa","OWID_AFR",NA,0,0,1,NA,NA,0,0,0,NA,NA,NA
2020-02-17,"Africa","OWID_AFR",NA,0,0,1,NA,NA,0,0,0,NA,NA,NA
2020-02-18,"Africa","OWID_AFR",NA,0,0,1,NA,NA,0,0,0,NA,NA,NA
2020-02-19,"Africa","OWID_AFR",NA,0,0,1,NA,NA,0,0,0,NA,NA,NA
2020-02-20,"Africa","OWID_AFR",NA,0,0,1,NA,NA,0,0,0,NA,NA,NA
2020-02-21,"Africa","OWID_AFR",NA,0,0,1,NA,NA,0,0,0,NA,NA,NA
2020-02-22,"Africa","OWID_AFR",NA,0,0,1,NA,NA,0,0,0,NA,NA,NA
2020-02-23,"Africa","OWID_AFR",NA,0,0,1,NA,NA,0,0,0,NA,NA,NA
2020-02-24,"Africa","OWID_AFR",NA,0,0,1,NA,NA,0,0,0,NA,NA,NA
2020-02-25,"Africa","OWID_AFR",NA,1,0,2,NA,NA,0,0,0,NA,NA,NA
2020-02-26,"Africa","OWID_AFR",NA,0,0,2,NA,NA,0.142857142857143,NA,1.42857142857143,NA,NA,NA
2020-02-27,"Africa","OWID_AFR",NA,0,0,2,NA,NA,0.142857142857143,1.21428571428571,1.42857142857143,NA,NA,NA
2020-02-28,"Africa","OWID_AFR",NA,1,0,3,NA,NA,0.142857142857143,1.35714285714286,1.42857142857143,NA,NA,NA
2020-02-29,"Africa","OWID_AFR",NA,0,0,3,NA,NA,0.142857142857143,1.5,1.42857142857143,NA,NA,NA
2020-03-01,"Africa","OWID_AFR",NA,1,0,4,NA,NA,0.214285714285714,1.71428571428571,2.14285714285714,NA,NA,NA
2020-03-02,"Africa","OWID_AFR",NA,4,0,8,NA,NA,0.5,2.21428571428571,5,NA,NA,NA
2020-03-03,"Africa","OWID_AFR",NA,3,0,11,NA,NA,0.714285714285714,2.92857142857143,7.14285714285714,NA,NA,NA
2020-03-04,"Africa","OWID_AFR",NA,10,0,21,NA,NA,1.42857142857143,4.35714285714286,14.2857142857143,NA,NA,NA
2020-03-05,"Africa","OWID_AFR",NA,3,0,24,NA,NA,1.64285714285714,6,16.4285714285714,NA,NA,NA
2020-03-06,"Africa","OWID_AFR",NA,19,0,43,NA,NA,3,9,30,NA,NA,NA
2020-03-07,"Africa","OWID_AFR",NA,0,0,43,NA,NA,3,12,30,NA,NA,NA
2020-03-08,"Africa","OWID_AFR",NA,40,1,83,1,NA,5.85714285714286,17.8571428571429,58.5714285714286,NA,NA,NA
2020-03-09,"Africa","OWID_AFR",NA,8,0,91,1,NA,6.42857142857143,24.2857142857143,64.2857142857143,NA,NA,NA
2020-03-10,"Africa","OWID_AFR",NA,13,1,104,2,NA,7.28571428571429,31.5714285714286,72.8571428571429,NA,NA,NA
2020-03-11,"Africa","OWID_AFR",NA,14,0,118,2,NA,8.28571428571429,39.8571428571429,82.8571428571429,NA,NA,NA
