"date","country","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","icu_patients","hosp_patients","weekly_icu_admissions","weekly_hosp_admissions","countrycode","population","cases_daily","cases_infected","cases_active","p_infected","p_daily","p_active"
2020-01-05,"Guinea-Bissau","GNB","GW",0,0,0,0,0,0,0,0,"GW",1646077,0,0,0,0,0,0
2020-01-12,"Guinea-Bissau","GNB","GW",0,0,0,0,0,0,0,0,"GW",1646077,0,0,0,0,0,0
2020-01-19,"Guinea-Bissau","GNB","GW",0,0,0,0,0,0,0,0,"GW",1646077,0,0,0,0,0,0
2020-01-26,"Guinea-Bissau","GNB","GW",0,0,0,0,0,0,0,0,"GW",1646077,0,0,0,0,0,0
2020-02-02,"Guinea-Bissau","GNB","GW",0,0,0,0,0,0,0,0,"GW",1646077,0,0,0,0,0,0
2020-02-09,"Guinea-Bissau","GNB","GW",0,0,0,0,0,0,0,0,"GW",1646077,0,0,0,0,0,0
2020-02-16,"Guinea-Bissau","GNB","GW",0,0,0,0,0,0,0,0,"GW",1646077,0,0,0,0,0,0
2020-02-23,"Guinea-Bissau","GNB","GW",0,0,0,0,0,0,0,0,"GW",1646077,0,0,0,0,0,0
2020-03-01,"Guinea-Bissau","GNB","GW",0,0,0,0,0,0,0,0,"GW",1646077,0,0,0,0,0,0
2020-03-08,"Guinea-Bissau","GNB","GW",0,0,0,0,0,0,0,0,"GW",1646077,0,0,0,0,0,0
2020-03-15,"Guinea-Bissau","GNB","GW",0,0,0,0,0,0,0,0,"GW",1646077,0,0,0,0,0,0
2020-03-22,"Guinea-Bissau","GNB","GW",0,0,0,0,0,0,0,0,"GW",1646077,0,0,0,0,0,0
2020-03-29,"Guinea-Bissau","GNB","GW",2,0,2,0,0,0,0,0,"GW",1646077,0,0,0,0,0,0
2020-04-05,"Guinea-Bissau","GNB","GW",16,0,18,0,NA,NA,NA,NA,"GW",1646077,1.28571428571429,1.42857142857143,12.8571428571429,8.67864278871176e-07,7.81077850984058e-07,7.81077850984058e-06
2020-04-12,"Guinea-Bissau","GNB","GW",21,0,39,0,NA,NA,NA,NA,"GW",1646077,2.78571428571429,4.21428571428571,27.8571428571429,2.56019962266997e-06,1.69233534379879e-06,1.69233534379879e-05
2020-04-19,"Guinea-Bissau","GNB","GW",11,0,50,0,NA,NA,NA,NA,"GW",1646077,3.57142857142857,7.78571428571429,35.7142857142857,4.72986031984791e-06,2.16966069717794e-06,2.16966069717794e-05
2020-04-26,"Guinea-Bissau","GNB","GW",2,0,52,0,NA,NA,NA,NA,"GW",1646077,3.71428571428571,11.5,37.1428571428571,6.98630744491297e-06,2.25644712506506e-06,2.25644712506506e-05
2020-04-30,"Guinea-Bissau","GNB","GW",0,0,0,0,NA,NA,NA,NA,"GW",1646077,3.71428571428571,11.5,37.1428571428571,6.98630744491297e-06,2.25644712506506e-06,2.25644712506506e-05
2020-05-01,"Guinea-Bissau","GNB","GW",0,0,0,0,NA,NA,NA,NA,"GW",1646077,3.71428571428571,11.5,37.1428571428571,6.98630744491297e-06,2.25644712506506e-06,2.25644712506506e-05
2020-05-02,"Guinea-Bissau","GNB","GW",0,0,0,0,NA,NA,NA,NA,"GW",1646077,3.71428571428571,11.5,37.1428571428571,6.98630744491297e-06,2.25644712506506e-06,2.25644712506506e-05
2020-05-03,"Guinea-Bissau","GNB","GW",208,2,260,2,NA,NA,NA,NA,"GW",1646077,18.5714285714286,30.0714285714286,185.714285714286,1.82685430702383e-05,1.12822356253253e-05,0.000112822356253253
2020-05-04,"Guinea-Bissau","GNB","GW",0,0,0,0,NA,NA,NA,NA,"GW",1646077,18.5714285714286,30.0714285714286,185.714285714286,1.82685430702383e-05,1.12822356253253e-05,0.000112822356253253
2020-05-05,"Guinea-Bissau","GNB","GW",0,0,0,0,NA,NA,NA,NA,"GW",1646077,18.5714285714286,30.0714285714286,185.714285714286,1.82685430702383e-05,1.12822356253253e-05,0.000112822356253253
2020-05-06,"Guinea-Bissau","GNB","GW",0,0,0,0,NA,NA,NA,NA,"GW",1646077,18.5714285714286,30.0714285714286,185.714285714286,1.82685430702383e-05,1.12822356253253e-05,0.000112822356253253
2020-05-07,"Guinea-Bissau","GNB","GW",0,0,0,0,NA,NA,NA,NA,"GW",1646077,18.5714285714286,30.0714285714286,185.714285714286,1.82685430702383e-05,1.12822356253253e-05,0.000112822356253253
2020-05-08,"Guinea-Bissau","GNB","GW",0,0,0,0,NA,NA,NA,NA,"GW",1646077,18.5714285714286,30.0714285714286,185.714285714286,1.82685430702383e-05,1.12822356253253e-05,0.000112822356253253
2020-05-09,"Guinea-Bissau","GNB","GW",0,0,0,0,NA,NA,NA,NA,"GW",1646077,18.4285714285714,29.9285714285714,184.285714285714,1.81817566423511e-05,1.11954491974382e-05,0.000111954491974382
2020-05-10,"Guinea-Bissau","GNB","GW",382,1,642,3,NA,NA,NA,NA,"GW",1646077,44.5714285714286,74.5,445.714285714286,4.52591221431318e-05,2.70773655007807e-05,0.000270773655007807
2020-05-11,"Guinea-Bissau","GNB","GW",0,0,0,0,NA,NA,NA,NA,"GW",1646077,43.0714285714286,71.7142857142857,430.714285714286,4.3566786799333e-05,2.6166108007966e-05,0.00026166108007966
2020-05-12,"Guinea-Bissau","GNB","GW",0,0,0,0,NA,NA,NA,NA,"GW",1646077,42.2857142857143,68.1428571428571,422.857142857143,4.13971261021551e-05,2.56887826545868e-05,0.000256887826545868
2020-05-13,"Guinea-Bissau","GNB","GW",0,0,0,0,NA,NA,NA,NA,"GW",1646077,42.1428571428571,64.4285714285714,421.428571428571,3.914067897709e-05,2.56019962266997e-05,0.000256019962266997
2020-05-14,"Guinea-Bissau","GNB","GW",0,0,0,0,NA,NA,NA,NA,"GW",1646077,42.1428571428571,64.4285714285714,421.428571428571,3.914067897709e-05,2.56019962266997e-05,0.000256019962266997
2020-05-15,"Guinea-Bissau","GNB","GW",0,0,0,0,NA,NA,NA,NA,"GW",1646077,42.1428571428571,64.4285714285714,421.428571428571,3.914067897709e-05,2.56019962266997e-05,0.000256019962266997
2020-05-16,"Guinea-Bissau","GNB","GW",0,0,0,0,NA,NA,NA,NA,"GW",1646077,42.1428571428571,64.4285714285714,421.428571428571,3.914067897709e-05,2.56019962266997e-05,0.000256019962266997
2020-05-17,"Guinea-Bissau","GNB","GW",271,0,913,3,NA,NA,NA,NA,"GW",1646077,46.6428571428571,111.071428571429,466.428571428571,6.74764476822339e-05,2.83357687051439e-05,0.000283357687051439
2020-05-18,"Guinea-Bissau","GNB","GW",0,0,0,0,NA,NA,NA,NA,"GW",1646077,46.6428571428571,111.071428571429,466.428571428571,6.74764476822339e-05,2.83357687051439e-05,0.000283357687051439
2020-05-19,"Guinea-Bissau","GNB","GW",0,0,0,0,NA,NA,NA,NA,"GW",1646077,46.6428571428571,111.071428571429,466.428571428571,6.74764476822339e-05,2.83357687051439e-05,0.000283357687051439
