"date","country","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","icu_patients","hosp_patients","weekly_icu_admissions","weekly_hosp_admissions","countrycode","population","cases_daily","cases_infected","cases_active","p_infected","p_daily","p_active"
2020-01-03,"Jordan","JOR","JO",0,0,0,0,0,0,0,0,"JO",10101697,0,0,0,0,0,0
2020-01-04,"Jordan","JOR","JO",0,0,0,0,0,0,0,0,"JO",10101697,0,0,0,0,0,0
2020-01-05,"Jordan","JOR","JO",0,0,0,0,0,0,0,0,"JO",10101697,0,0,0,0,0,0
2020-01-06,"Jordan","JOR","JO",0,0,0,0,0,0,0,0,"JO",10101697,0,0,0,0,0,0
2020-01-07,"Jordan","JOR","JO",0,0,0,0,0,0,0,0,"JO",10101697,0,0,0,0,0,0
2020-01-08,"Jordan","JOR","JO",0,0,0,0,0,0,0,0,"JO",10101697,0,0,0,0,0,0
2020-01-09,"Jordan","JOR","JO",0,0,0,0,0,0,0,0,"JO",10101697,0,0,0,0,0,0
2020-01-10,"Jordan","JOR","JO",0,0,0,0,0,0,0,0,"JO",10101697,0,0,0,0,0,0
2020-01-11,"Jordan","JOR","JO",21857,289,72607,829,0,0,0,0,"JO",10101697,0,0,0,0,0,0
2020-01-12,"Jordan","JOR","JO",0,0,72607,829,0,0,0,0,"JO",10101697,0,0,0,0,0,0
2020-01-13,"Jordan","JOR","JO",0,0,72607,829,0,0,0,0,"JO",10101697,0,0,0,0,0,0
2020-01-14,"Jordan","JOR","JO",0,0,72607,829,0,0,0,0,"JO",10101697,0,0,0,0,0,0
2020-01-15,"Jordan","JOR","JO",0,0,72607,829,0,0,0,0,"JO",10101697,0,0,0,0,0,0
2020-01-16,"Jordan","JOR","JO",0,0,72607,829,NA,NA,NA,NA,"JO",10101697,1561.21428571429,31117.2857142857,15612.1428571429,0.00308040180915006,0.000154549704442163,0.00154549704442163
2020-01-17,"Jordan","JOR","JO",0,0,72607,829,NA,NA,NA,NA,"JO",10101697,1561.21428571429,36303.5,15612.1428571429,0.00359380211067507,0.000154549704442163,0.00154549704442163
2020-01-18,"Jordan","JOR","JO",0,0,72607,829,NA,NA,NA,NA,"JO",10101697,1561.21428571429,41489.7142857143,15612.1428571429,0.00410720241220008,0.000154549704442163,0.00154549704442163
2020-01-19,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,1561.21428571429,41489.7142857143,15612.1428571429,0.00410720241220008,0.000154549704442163,0.00154549704442163
2020-01-20,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,1561.21428571429,41489.7142857143,15612.1428571429,0.00410720241220008,0.000154549704442163,0.00154549704442163
2020-01-21,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,1561.21428571429,41489.7142857143,15612.1428571429,0.00410720241220008,0.000154549704442163,0.00154549704442163
2020-01-22,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,1561.21428571429,41489.7142857143,15612.1428571429,0.00410720241220008,0.000154549704442163,0.00154549704442163
2020-01-23,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,1561.21428571429,41489.7142857143,15612.1428571429,0.00410720241220008,0.000154549704442163,0.00154549704442163
2020-01-24,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,1561.21428571429,41489.7142857143,15612.1428571429,0.00410720241220008,0.000154549704442163,0.00154549704442163
2020-01-25,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,0,36303.5,0,0.00359380211067507,0,0
2020-01-26,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,0,31117.2857142857,0,0.00308040180915006,0,0
2020-01-27,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,0,25931.0714285714,0,0.00256700150762505,0,0
2020-01-28,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,0,20744.8571428571,0,0.00205360120610004,0,0
2020-01-29,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,0,15558.6428571429,0,0.00154020090457503,0,0
2020-01-30,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,0,10372.4285714286,0,0.00102680060305002,0,0
2020-01-31,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,0,5186.21428571429,0,0.00051340030152501,0,0
2020-02-01,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,0,0,0,0,0,0
2020-02-02,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,0,0,0,0,0,0
2020-02-03,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,0,0,0,0,0,0
2020-02-04,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,0,0,0,0,0,0
2020-02-05,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,0,0,0,0,0,0
2020-02-06,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,0,0,0,0,0,0
2020-02-07,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,0,0,0,0,0,0
2020-02-08,"Jordan","JOR","JO",54,0,1208,11,NA,NA,NA,NA,"JO",10101697,3.85714285714286,86.2857142857143,38.5714285714286,8.54170485273062e-06,3.818311771916e-07,3.818311771916e-06
2020-02-09,"Jordan","JOR","JO",0,0,1208,11,NA,NA,NA,NA,"JO",10101697,3.85714285714286,172.571428571429,38.5714285714286,1.70834097054612e-05,3.818311771916e-07,3.818311771916e-06
2020-02-10,"Jordan","JOR","JO",0,0,1208,11,NA,NA,NA,NA,"JO",10101697,3.85714285714286,258.857142857143,38.5714285714286,2.56251145581918e-05,3.818311771916e-07,3.818311771916e-06
2020-02-11,"Jordan","JOR","JO",0,0,1208,11,NA,NA,NA,NA,"JO",10101697,3.85714285714286,345.142857142857,38.5714285714286,3.41668194109225e-05,3.818311771916e-07,3.818311771916e-06
2020-02-12,"Jordan","JOR","JO",0,0,1208,11,NA,NA,NA,NA,"JO",10101697,3.85714285714286,431.428571428571,38.5714285714286,4.27085242636531e-05,3.818311771916e-07,3.818311771916e-06
2020-02-13,"Jordan","JOR","JO",0,0,1208,11,NA,NA,NA,NA,"JO",10101697,3.85714285714286,517.714285714286,38.5714285714286,5.12502291163837e-05,3.818311771916e-07,3.818311771916e-06
2020-02-14,"Jordan","JOR","JO",0,0,1208,11,NA,NA,NA,NA,"JO",10101697,3.85714285714286,604,38.5714285714286,5.97919339691143e-05,3.818311771916e-07,3.818311771916e-06
2020-02-15,"Jordan","JOR","JO",0,0,1208,11,NA,NA,NA,NA,"JO",10101697,3.85714285714286,690.285714285714,38.5714285714286,6.83336388218449e-05,3.818311771916e-07,3.818311771916e-06
2020-02-16,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,3.85714285714286,690.285714285714,38.5714285714286,6.83336388218449e-05,3.818311771916e-07,3.818311771916e-06
2020-02-17,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,3.85714285714286,690.285714285714,38.5714285714286,6.83336388218449e-05,3.818311771916e-07,3.818311771916e-06
2020-02-18,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,3.85714285714286,690.285714285714,38.5714285714286,6.83336388218449e-05,3.818311771916e-07,3.818311771916e-06
2020-02-19,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,3.85714285714286,690.285714285714,38.5714285714286,6.83336388218449e-05,3.818311771916e-07,3.818311771916e-06
2020-02-20,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,3.85714285714286,690.285714285714,38.5714285714286,6.83336388218449e-05,3.818311771916e-07,3.818311771916e-06
2020-02-21,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,3.85714285714286,690.285714285714,38.5714285714286,6.83336388218449e-05,3.818311771916e-07,3.818311771916e-06
2020-02-22,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,0,604,0,5.97919339691143e-05,0,0
2020-02-23,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,0,517.714285714286,0,5.12502291163837e-05,0,0
2020-02-24,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,0,431.428571428571,0,4.27085242636531e-05,0,0
2020-02-25,"Jordan","JOR","JO",0,0,0,0,NA,NA,NA,NA,"JO",10101697,0,345.142857142857,0,3.41668194109225e-05,0,0
