"date","country","ISO3","ISO2","cases","deaths","cum_cases","cum_deaths","population","cases_daily","cases_infected","cases_active","p_cases_infected","p_cases_daily","p_cases_active"
2020-04-14,"Lower middle income","OWID_LMC",NA,5105,273,121505,6947,NA,4598.42857142857,91499.0714285714,45984.2857142857,NA,NA,NA
2020-04-15,"Lower middle income","OWID_LMC",NA,4958,189,126463,7136,NA,4600,96099.0714285714,46000,NA,NA,NA
2020-04-16,"Lower middle income","OWID_LMC",NA,5271,243,131734,7379,NA,4631.57142857143,100730.642857143,46315.7142857143,NA,NA,NA
2020-04-17,"Lower middle income","OWID_LMC",NA,5567,253,137301,7632,NA,4711.14285714286,105441.785714286,47111.4285714286,NA,NA,NA
2020-04-18,"Lower middle income","OWID_LMC",NA,5769,214,143070,7846,NA,4812,110253.785714286,48120,NA,NA,NA
2020-04-19,"Lower middle income","OWID_LMC",NA,5576,264,148646,8110,NA,4876.78571428571,115130.571428571,48767.8571428571,NA,NA,NA
2020-04-20,"Lower middle income","OWID_LMC",NA,5511,227,154157,8337,NA,4898.78571428571,120029.357142857,48987.8571428571,NA,NA,NA
2020-04-21,"Lower middle income","OWID_LMC",NA,5522,237,159679,8574,NA,5013.35714285714,125042.714285714,50133.5714285714,NA,NA,NA
2020-04-22,"Lower middle income","OWID_LMC",NA,5968,245,165647,8819,NA,5149.71428571429,130192.428571429,51497.1428571429,NA,NA,NA
2020-04-23,"Lower middle income","OWID_LMC",NA,6248,230,171895,9049,NA,5296.35714285714,135488.785714286,52963.5714285714,NA,NA,NA
2020-04-24,"Lower middle income","OWID_LMC",NA,6447,273,178342,9322,NA,5436.21428571429,140925,54362.1428571429,NA,NA,NA
2020-04-25,"Lower middle income","OWID_LMC",NA,5782,229,184124,9551,NA,5522.85714285714,146447.857142857,55228.5714285714,NA,NA,NA
2020-04-26,"Lower middle income","OWID_LMC",NA,6193,204,190317,9755,NA,5643.57142857143,152091.428571429,56435.7142857143,NA,NA,NA
2020-04-27,"Lower middle income","OWID_LMC",NA,5500,260,195817,10015,NA,5672.64285714286,157764.071428571,56726.4285714286,NA,NA,NA
2020-04-28,"Lower middle income","OWID_LMC",NA,6665,267,202482,10282,NA,5784.07142857143,163548.142857143,57840.7142857143,NA,NA,NA
2020-04-29,"Lower middle income","OWID_LMC",NA,7114,308,209596,10590,NA,5938.07142857143,169486.214285714,59380.7142857143,NA,NA,NA
2020-04-30,"Lower middle income","OWID_LMC",NA,7301,253,216897,10843,NA,6083.07142857143,175569.285714286,60830.7142857143,NA,NA,NA
2020-05-01,"Lower middle income","OWID_LMC",NA,7482,231,224379,11074,NA,6219.85714285714,181789.142857143,62198.5714285714,NA,NA,NA
2020-05-02,"Lower middle income","OWID_LMC",NA,7696,298,232075,11372,NA,6357.5,188146.642857143,63575,NA,NA,NA
2020-05-03,"Lower middle income","OWID_LMC",NA,7758,206,239833,11578,NA,6513.35714285714,194660,65133.5714285714,NA,NA,NA
2020-05-04,"Lower middle income","OWID_LMC",NA,10174,379,250007,11957,NA,6846.42857142857,201506.428571429,68464.2857142857,NA,NA,NA
2020-05-05,"Lower middle income","OWID_LMC",NA,9766,327,259773,12284,NA,7149.57142857143,208656,71495.7142857143,NA,NA,NA
2020-05-06,"Lower middle income","OWID_LMC",NA,10021,345,269794,12629,NA,7439.07142857143,216095.071428571,74390.7142857143,NA,NA,NA
2020-05-07,"Lower middle income","OWID_LMC",NA,10620,326,280414,12955,NA,7751.35714285714,223846.428571429,77513.5714285714,NA,NA,NA
2020-05-08,"Lower middle income","OWID_LMC",NA,11792,300,292206,13255,NA,8133.14285714286,231979.571428571,81331.4285714286,NA,NA,NA
2020-05-09,"Lower middle income","OWID_LMC",NA,10241,287,302447,13542,NA,8451.64285714286,240431.214285714,84516.4285714286,NA,NA,NA
2020-05-10,"Lower middle income","OWID_LMC",NA,11574,318,314021,13860,NA,8836,249267.214285714,88360,NA,NA,NA
2020-05-11,"Lower middle income","OWID_LMC",NA,12011,258,326032,14118,NA,9301.07142857143,258568.285714286,93010.7142857143,NA,NA,NA
2020-05-12,"Lower middle income","OWID_LMC",NA,10162,310,336194,14428,NA,9550.85714285714,268119.142857143,95508.5714285714,NA,NA,NA
2020-05-13,"Lower middle income","OWID_LMC",NA,10842,341,347036,14769,NA,9817.14285714286,277936.285714286,98171.4285714286,NA,NA,NA
2020-05-14,"Lower middle income","OWID_LMC",NA,13384,370,360420,15139,NA,10251.6428571429,288187.928571429,102516.428571429,NA,NA,NA
2020-05-15,"Lower middle income","OWID_LMC",NA,10480,301,370900,15440,NA,10465.7857142857,298653.714285714,104657.857142857,NA,NA,NA
2020-05-16,"Lower middle income","OWID_LMC",NA,12130,304,383030,15744,NA,10782.5,309436.214285714,107825,NA,NA,NA
2020-05-17,"Lower middle income","OWID_LMC",NA,13461,381,396491,16125,NA,11189.8571428571,320626.071428571,111898.571428571,NA,NA,NA
2020-05-18,"Lower middle income","OWID_LMC",NA,13798,376,410289,16501,NA,11448.7142857143,332074.785714286,114487.142857143,NA,NA,NA
2020-05-19,"Lower middle income","OWID_LMC",NA,15453,384,425742,16885,NA,11854.9285714286,343929.714285714,118549.285714286,NA,NA,NA
2020-05-20,"Lower middle income","OWID_LMC",NA,16223,344,441965,17229,NA,12297.9285714286,356227.642857143,122979.285714286,NA,NA,NA
2020-05-21,"Lower middle income","OWID_LMC",NA,18196,425,460161,17654,NA,12839.0714285714,369066.714285714,128390.714285714,NA,NA,NA
2020-05-22,"Lower middle income","OWID_LMC",NA,16977,378,477138,18032,NA,13209.4285714286,382276.142857143,132094.285714286,NA,NA,NA
2020-05-23,"Lower middle income","OWID_LMC",NA,16584,358,493722,18390,NA,13662.5,395938.642857143,136625,NA,NA,NA
2020-05-24,"Lower middle income","OWID_LMC",NA,17154,391,510876,18781,NA,14061.0714285714,409999.714285714,140610.714285714,NA,NA,NA
2020-05-25,"Lower middle income","OWID_LMC",NA,15761,330,526637,19111,NA,14328.9285714286,424328.642857143,143289.285714286,NA,NA,NA
2020-05-26,"Lower middle income","OWID_LMC",NA,15686,438,542323,19549,NA,14723.5,439052.142857143,147235,NA,NA,NA
2020-05-27,"Lower middle income","OWID_LMC",NA,18523,457,560846,20006,NA,15272.1428571429,454324.285714286,152721.428571429,NA,NA,NA
2020-05-28,"Lower middle income","OWID_LMC",NA,19718,432,580564,20438,NA,15724.5714285714,470048.857142857,157245.714285714,NA,NA,NA
2020-05-29,"Lower middle income","OWID_LMC",NA,21687,540,602251,20978,NA,16525.0714285714,486573.928571429,165250.714285714,NA,NA,NA
2020-05-30,"Lower middle income","OWID_LMC",NA,22402,552,624653,21530,NA,17258.7857142857,503832.714285714,172587.857142857,NA,NA,NA
2020-05-31,"Lower middle income","OWID_LMC",NA,22816,538,647469,22068,NA,17927,521759.714285714,179270,NA,NA,NA
2020-06-01,"Lower middle income","OWID_LMC",NA,23658,550,671127,22618,NA,18631.2857142857,540391,186312.857142857,NA,NA,NA
2020-06-02,"Lower middle income","OWID_LMC",NA,24563,570,695690,23188,NA,19282,559673,192820,NA,NA,NA
2020-06-03,"Lower middle income","OWID_LMC",NA,26031,596,721721,23784,NA,19982.5714285714,579655.571428571,199825.714285714,NA,NA,NA
2020-06-04,"Lower middle income","OWID_LMC",NA,26256,581,747977,24365,NA,20558.2857142857,600213.857142857,205582.857142857,NA,NA,NA
2020-06-05,"Lower middle income","OWID_LMC",NA,26097,637,774074,25002,NA,21209.7142857143,621423.571428571,212097.142857143,NA,NA,NA
2020-06-06,"Lower middle income","OWID_LMC",NA,27189,631,801263,25633,NA,21967.2142857143,643390.785714286,219672.142857143,NA,NA,NA
2020-06-07,"Lower middle income","OWID_LMC",NA,26852,600,828115,26233,NA,22659.9285714286,666050.714285714,226599.285714286,NA,NA,NA
2020-06-08,"Lower middle income","OWID_LMC",NA,23915,619,852030,26852,NA,23242.3571428571,689293.071428571,232423.571428571,NA,NA,NA
2020-06-09,"Lower middle income","OWID_LMC",NA,28645,638,880675,27490,NA,24168,713461.071428571,241680,NA,NA,NA
2020-06-10,"Lower middle income","OWID_LMC",NA,29057,770,909732,28260,NA,24920.4285714286,738381.5,249204.285714286,NA,NA,NA
2020-06-11,"Lower middle income","OWID_LMC",NA,29989,785,939721,29045,NA,25654.0714285714,764035.571428571,256540.714285714,NA,NA,NA
2020-06-12,"Lower middle income","OWID_LMC",NA,25682,715,965403,29760,NA,25939.4285714286,789975,259394.285714286,NA,NA,NA
2020-06-13,"Lower middle income","OWID_LMC",NA,31432,726,996835,30486,NA,26584.4285714286,816559.428571429,265844.285714286,NA,NA,NA
2020-06-14,"Lower middle income","OWID_LMC",NA,36841,868,1033676,31354,NA,27586.2142857143,844145.642857143,275862.142857143,NA,NA,NA
2020-06-15,"Lower middle income","OWID_LMC",NA,29660,957,1063336,32311,NA,28014.9285714286,872160.571428571,280149.285714286,NA,NA,NA
2020-06-16,"Lower middle income","OWID_LMC",NA,31331,2557,1094667,34868,NA,28498.3571428571,900658.928571429,284983.571428571,NA,NA,NA
2020-06-17,"Lower middle income","OWID_LMC",NA,33339,859,1128006,35727,NA,29020.3571428571,929679.285714286,290203.571428571,NA,NA,NA
2020-06-18,"Lower middle income","OWID_LMC",NA,33670,853,1161676,36580,NA,29549.9285714286,959229.214285714,295499.285714286,NA,NA,NA
2020-06-19,"Lower middle income","OWID_LMC",NA,37481,919,1199157,37499,NA,30363.0714285714,989592.285714286,303630.714285714,NA,NA,NA
2020-06-20,"Lower middle income","OWID_LMC",NA,37267,878,1236424,38377,NA,31082.9285714286,1020675.21428571,310829.285714286,NA,NA,NA
2020-06-21,"Lower middle income","OWID_LMC",NA,33931,928,1270355,39305,NA,31588.5714285714,1052263.78571429,315885.714285714,NA,NA,NA
2020-06-22,"Lower middle income","OWID_LMC",NA,33675,842,1304030,40147,NA,32285.7142857143,1084549.5,322857.142857143,NA,NA,NA
2020-06-23,"Lower middle income","OWID_LMC",NA,35856,951,1339886,41098,NA,32800.7857142857,1117350.28571429,328007.857142857,NA,NA,NA
2020-06-24,"Lower middle income","OWID_LMC",NA,37348,973,1377234,42071,NA,33393,1150743.28571429,333930,NA,NA,NA
2020-06-25,"Lower middle income","OWID_LMC",NA,36786,878,1414020,42949,NA,33878.5,1184621.78571429,338785,NA,NA,NA
2020-06-26,"Lower middle income","OWID_LMC",NA,38914,907,1452934,43856,NA,34823.6428571429,1219445.42857143,348236.428571429,NA,NA,NA
2020-06-27,"Lower middle income","OWID_LMC",NA,40811,899,1493745,44755,NA,35493.5714285714,1254939,354935.714285714,NA,NA,NA
2020-06-28,"Lower middle income","OWID_LMC",NA,39241,860,1532986,45615,NA,35665,1290604,356650,NA,NA,NA
2020-06-29,"Lower middle income","OWID_LMC",NA,37313,1042,1570299,46657,NA,36211.6428571429,1326815.64285714,362116.428571429,NA,NA,NA
2020-06-30,"Lower middle income","OWID_LMC",NA,39651,1131,1609950,47788,NA,36805.9285714286,1363621.57142857,368059.285714286,NA,NA,NA
2020-07-01,"Lower middle income","OWID_LMC",NA,41244,1034,1651194,48822,NA,37370.5714285714,1400992.14285714,373705.714285714,NA,NA,NA
2020-07-02,"Lower middle income","OWID_LMC",NA,42372,971,1693566,49793,NA,37992.1428571429,1438984.28571429,379921.428571429,NA,NA,NA
2020-07-03,"Lower middle income","OWID_LMC",NA,41120,918,1734686,50711,NA,38252.0714285714,1477236.35714286,382520.714285714,NA,NA,NA
2020-07-04,"Lower middle income","OWID_LMC",NA,45432,1148,1780118,51859,NA,38835.2857142857,1516071.64285714,388352.857142857,NA,NA,NA
2020-07-05,"Lower middle income","OWID_LMC",NA,49313,1083,1829431,52942,NA,39934,1556005.64285714,399340,NA,NA,NA
2020-07-06,"Lower middle income","OWID_LMC",NA,42091,1037,1871522,53979,NA,40535.1428571429,1596540.78571429,405351.428571429,NA,NA,NA
2020-07-07,"Lower middle income","OWID_LMC",NA,44932,1181,1916454,55160,NA,41183.4285714286,1637724.21428571,411834.285714286,NA,NA,NA
2020-07-08,"Lower middle income","OWID_LMC",NA,47660,1028,1964114,56188,NA,41920,1679644.21428571,419200,NA,NA,NA
2020-07-09,"Lower middle income","OWID_LMC",NA,46864,1080,2010978,57268,NA,42639.8571428571,1722284.07142857,426398.571428571,NA,NA,NA
2020-07-10,"Lower middle income","OWID_LMC",NA,47017,1151,2057995,58419,NA,43218.6428571429,1765502.71428571,432186.428571429,NA,NA,NA
2020-07-11,"Lower middle income","OWID_LMC",NA,48131,1154,2106126,59573,NA,43741.5,1809244.21428571,437415,NA,NA,NA
2020-07-12,"Lower middle income","OWID_LMC",NA,47810,1279,2153936,60852,NA,44353.5714285714,1853597.78571429,443535.714285714,NA,NA,NA
2020-07-13,"Lower middle income","OWID_LMC",NA,45382,1182,2199318,62034,NA,44929.9285714286,1898527.71428571,449299.285714286,NA,NA,NA
2020-07-14,"Lower middle income","OWID_LMC",NA,46730,1113,2246048,63147,NA,45435.5714285714,1943963.28571429,454355.714285714,NA,NA,NA
2020-07-15,"Lower middle income","OWID_LMC",NA,52991,1176,2299039,64323,NA,46274.6428571429,1990237.92857143,462746.428571429,NA,NA,NA
2020-07-16,"Lower middle income","OWID_LMC",NA,55115,1239,2354154,65562,NA,47184.8571428571,2037422.78571429,471848.571428571,NA,NA,NA
2020-07-17,"Lower middle income","OWID_LMC",NA,58270,1394,2412424,66956,NA,48409.8571428571,2085832.64285714,484098.571428571,NA,NA,NA
2020-07-18,"Lower middle income","OWID_LMC",NA,70548,1961,2482972,68917,NA,50203.8571428571,2136036.5,502038.571428571,NA,NA,NA
2020-07-19,"Lower middle income","OWID_LMC",NA,61538,1457,2544510,70374,NA,51077.0714285714,2187113.57142857,510770.714285714,NA,NA,NA
2020-07-20,"Lower middle income","OWID_LMC",NA,55410,1218,2599920,71592,NA,52028.4285714286,2239142,520284.285714286,NA,NA,NA
2020-07-21,"Lower middle income","OWID_LMC",NA,58116,1330,2658036,72922,NA,52970.1428571429,2292112.14285714,529701.428571429,NA,NA,NA
2020-07-22,"Lower middle income","OWID_LMC",NA,65941,1798,2723977,74720,NA,54275.9285714286,2346388.07142857,542759.285714286,NA,NA,NA
2020-07-23,"Lower middle income","OWID_LMC",NA,70602,1527,2794579,76247,NA,55971.5,2402359.57142857,559715,NA,NA,NA
2020-07-24,"Lower middle income","OWID_LMC",NA,69342,1385,2863921,77632,NA,57566.1428571429,2459925.71428571,575661.428571429,NA,NA,NA
2020-07-25,"Lower middle income","OWID_LMC",NA,69465,1303,2933386,78935,NA,59090,2519015.71428571,590900,NA,NA,NA
2020-07-26,"Lower middle income","OWID_LMC",NA,68316,1302,3001702,80237,NA,60554.7142857143,2579570.42857143,605547.142857143,NA,NA,NA
2020-07-27,"Lower middle income","OWID_LMC",NA,63471,1226,3065173,81463,NA,61846.7857142857,2641417.21428571,618467.857142857,NA,NA,NA
2020-07-28,"Lower middle income","OWID_LMC",NA,71312,1435,3136485,82898,NA,63602.6428571429,2705019.85714286,636026.428571429,NA,NA,NA
2020-07-29,"Lower middle income","OWID_LMC",NA,71207,1400,3207692,84298,NA,64903.7857142857,2769923.64285714,649037.857142857,NA,NA,NA
2020-07-30,"Lower middle income","OWID_LMC",NA,75121,1487,3282813,85785,NA,66332.7857142857,2836256.42857143,663327.857142857,NA,NA,NA
2020-07-31,"Lower middle income","OWID_LMC",NA,83564,1416,3366377,87201,NA,68139.5,2904395.92857143,681395,NA,NA,NA
2020-08-01,"Lower middle income","OWID_LMC",NA,77482,1451,3443859,88652,NA,68634.7857142857,2973030.71428571,686347.857142857,NA,NA,NA
2020-08-02,"Lower middle income","OWID_LMC",NA,72291,1309,3516150,89961,NA,69402.8571428571,3042433.57142857,694028.571428571,NA,NA,NA
2020-08-03,"Lower middle income","OWID_LMC",NA,71313,1413,3587463,91374,NA,70538.7857142857,3112972.35714286,705387.857142857,NA,NA,NA
2020-08-04,"Lower middle income","OWID_LMC",NA,74927,1471,3662390,92845,NA,71739.5714285714,3184711.92857143,717395.714285714,NA,NA,NA
2020-08-05,"Lower middle income","OWID_LMC",NA,79058,1450,3741448,94295,NA,72676.5,3257388.42857143,726765,NA,NA,NA
2020-08-06,"Lower middle income","OWID_LMC",NA,83946,1490,3825394,95785,NA,73629.6428571429,3331018.07142857,736296.428571429,NA,NA,NA
2020-08-07,"Lower middle income","OWID_LMC",NA,83872,1455,3909266,97240,NA,74667.5,3405685.57142857,746675,NA,NA,NA
2020-08-08,"Lower middle income","OWID_LMC",NA,86793,1362,3996059,98602,NA,75905.2142857143,3481590.78571429,759052.142857143,NA,NA,NA
