ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1.-77,B1_1.1,B1_1.2,B1_2.-77,B1_2.1,B1_2.2,B1_3.-77,B1_3.1,B1_3.2,B1_4.-77,B1_4.1,B1_4.2,B1_5.-77,B1_5.1,B1_5.2,B1_6.-77,B1_6.1,B1_6.2,B1_7.-77,B1_7.1,B1_7.2,B1_8.-77,B1_8.1,B1_8.2,B1_9.-77,B1_9.1,B1_9.2,B1_10.-77,B1_10.1,B1_10.2,B1_11.-77,B1_11.1,B1_11.2,B1_12.-77,B1_12.1,B1_12.2,B1_13.-77,B1_13.1,B1_13.2,B1_14.-77,B1_14.1,B1_14.2,B1b_x1.-99,B1b_x1.-77,B1b_x1.1,B1b_x1.2,B1b_x2.-99,B1b_x2.-77,B1b_x2.1,B1b_x2.2,B1b_x3.-99,B1b_x3.-77,B1b_x3.1,B1b_x3.2,B1b_x4.-99,B1b_x4.-77,B1b_x4.1,B1b_x4.2,B1b_x5.-99,B1b_x5.-77,B1b_x5.1,B1b_x5.2,B1b_x6.-99,B1b_x6.-77,B1b_x6.1,B1b_x6.2,B1b_x7.-99,B1b_x7.-77,B1b_x7.1,B1b_x7.2,B1b_x8.-99,B1b_x8.-77,B1b_x8.1,B1b_x8.2,B1b_x9.-99,B1b_x9.-77,B1b_x9.1,B1b_x9.2,B1b_x10.-99,B1b_x10.-77,B1b_x10.1,B1b_x10.2,B1b_x11.-99,B1b_x11.-77,B1b_x11.1,B1b_x11.2,B1b_x12.-99,B1b_x12.-77,B1b_x12.1,B1b_x12.2,B1b_x13.-99,B1b_x13.-77,B1b_x13.1,B1b_x13.2,B1b_x14.-99,B1b_x14.-77,B1b_x14.1,B1b_x14.2,B3.-99,B3.-77,B3.1,B3.2,B5.-99,B5.-77,B5.1,B5.2,B6.-99,B6.-77,B6.1,B6.2,B7.-99,B7.-77,B7.1,B7.2,B8.-99,B8.1,B8.2,B8.3,B9.-99,B9.-77,B9.1,B9.2,B9.3,B10.-99,B10.-77,B10.1,B10.2,B10.3,B11.-99,B11.-77,B11.1,B11.2,V1.-99,V1.-77,V1.1,V1.2,V1.3,V2.-99,V2.-77,V2.1,V2.2,V2.3,V2a.-99,V2a.-77,V2a.1,V2a.2,V2a.3,V3.-99,V3.-77,V3.1,V3.2,V3.3,V3.4,V4_1.-99,V4_1.-77,V4_1.1,V4_1.2,V4_1.3,V4_3.-99,V4_3.-77,V4_3.1,V4_3.2,V4_3.3,V4_4.-99,V4_4.-77,V4_4.1,V4_4.2,V4_4.3,V4_5.-99,V4_5.-77,V4_5.1,V4_5.2,V4_5.3,V4_6.-99,V4_6.-77,V4_6.1,V4_6.2,V4_6.3,V5a_1.-99,V5a_1.-77,V5a_1.0,V5a_1.1,V5a_2.-99,V5a_2.-77,V5a_2.0,V5a_2.1,V5a_3.-99,V5a_3.-77,V5a_3.0,V5a_3.1,V5a_4.-99,V5a_4.-77,V5a_4.0,V5a_4.1,V5a_5.-99,V5a_5.-77,V5a_5.0,V5a_5.1,V5a_6.-99,V5a_6.-77,V5a_6.0,V5a_6.1,V5a_7.-99,V5a_7.-77,V5a_7.0,V5a_7.1,V5a_8.-99,V5a_8.-77,V5a_8.0,V5a_8.1,V5a_9.-99,V5a_9.-77,V5a_9.0,V5a_9.1,V5a_10.-99,V5a_10.-77,V5a_10.0,V5a_10.1,V5b_1.-99,V5b_1.-77,V5b_1.0,V5b_1.1,V5b_2.-99,V5b_2.-77,V5b_2.0,V5b_2.1,V5b_3.-99,V5b_3.-77,V5b_3.0,V5b_3.1,V5b_4.-99,V5b_4.-77,V5b_4.0,V5b_4.1,V5b_5.-99,V5b_5.-77,V5b_5.0,V5b_5.1,V5b_6.-99,V5b_6.-77,V5b_6.0,V5b_6.1,V5b_7.-99,V5b_7.-77,V5b_7.0,V5b_7.1,V5b_8.-99,V5b_8.-77,V5b_8.0,V5b_8.1,V5b_9.-99,V5b_9.-77,V5b_9.0,V5b_9.1,V5b_10.-99,V5b_10.-77,V5b_10.0,V5b_10.1,V5c_1.-99,V5c_1.-77,V5c_1.0,V5c_1.1,V5c_2.-99,V5c_2.-77,V5c_2.0,V5c_2.1,V5c_3.-99,V5c_3.-77,V5c_3.0,V5c_3.1,V5c_4.-99,V5c_4.-77,V5c_4.0,V5c_4.1,V5c_5.-99,V5c_5.-77,V5c_5.0,V5c_5.1,V5c_6.-99,V5c_6.-77,V5c_6.0,V5c_6.1,V5c_7.-99,V5c_7.-77,V5c_7.0,V5c_7.1,V5c_8.-99,V5c_8.-77,V5c_8.0,V5c_8.1,V5c_9.-99,V5c_9.-77,V5c_9.0,V5c_9.1,V5c_10.-99,V5c_10.-77,V5c_10.0,V5c_10.1,V5d_1.-99,V5d_1.0,V5d_1.1,V5d_2.-99,V5d_2.0,V5d_2.1,V5d_3.-99,V5d_3.0,V5d_3.1,V5d_4.-99,V5d_4.0,V5d_4.1,V5d_5.-99,V5d_5.0,V5d_5.1,V5d_6.-99,V5d_6.0,V5d_6.1,V5d_7.-99,V5d_7.0,V5d_8.-99,V5d_8.0,V5d_9.-99,V5d_9.0,V5d_9.1,V5d_10.-99,V5d_10.0,V5d_10.1,V6_1.-99,V6_1.-77,V6_1.0,V6_1.1,V6_2.-99,V6_2.-77,V6_2.0,V6_2.1,V6_3.-99,V6_3.-77,V6_3.0,V6_3.1,V6_4.-99,V6_4.-77,V6_4.0,V6_4.1,V6_5.-99,V6_5.-77,V6_5.0,V6_5.1,V6_6.-99,V6_6.-77,V6_6.0,V6_6.1,V6_7.-99,V6_7.-77,V6_7.0,V6_7.1,V9.-99,V9.-77,V9.1,V9.2,V9.3,V9.4,V10_1.-99,V10_1.-77,V10_1.0,V10_1.1,V10_2.-99,V10_2.-77,V10_2.0,V10_2.1,V10_3.-99,V10_3.-77,V10_3.0,V10_3.1,V10_4.-99,V10_4.-77,V10_4.0,V10_4.1,V10_5.-99,V10_5.-77,V10_5.0,V10_5.1,V10_6.-99,V10_6.-77,V10_6.0,V10_6.1,V10_7.-99,V10_7.-77,V10_7.0,V10_7.1,V10_8.-99,V10_8.-77,V10_8.0,V10_8.1,V10_9.-99,V10_9.-77,V10_9.0,V10_9.1,V10_10.-99,V10_10.-77,V10_10.0,V10_10.1,V11.-99,V11.-77,V11.1,V11.2,V12.-99,V12.-77,V12.1,V12.2,V13.-99,V13.-77,V13.1,V13.2,V13.3,V13.4,V15.-99,V15.-77,V15.1,V15.2,V16.-99,V16.-77,V16.1,V16.2,B12_1.-99,B12_1.-77,B12_1.1,B12_1.2,B12_2.-99,B12_2.-77,B12_2.1,B12_2.2,B12_3.-99,B12_3.-77,B12_3.1,B12_3.2,B12_4.-99,B12_4.-77,B12_4.1,B12_4.2,B12_5.-99,B12_5.-77,B12_5.1,B12_5.2,B12_6.-99,B12_6.-77,B12_6.1,B12_6.2,B13_1.-99,B13_1.-77,B13_1.1,B13_1.2,B13_2.-99,B13_2.-77,B13_2.1,B13_2.2,B13_3.-99,B13_3.-77,B13_3.1,B13_3.2,B13_4.-99,B13_4.-77,B13_4.1,B13_4.2,B13_5.-99,B13_5.-77,B13_5.1,B13_5.2,B13_6.-99,B13_6.-77,B13_6.1,B13_6.2,B13_7.-99,B13_7.-77,B13_7.1,B13_7.2,B14_1.-99,B14_1.-77,B14_1.1,B14_1.2,B14_2.-99,B14_2.-77,B14_2.1,B14_2.2,B14_3.-99,B14_3.-77,B14_3.1,B14_3.2,B14_4.-99,B14_4.-77,B14_4.1,B14_4.2,B14_5.-99,B14_5.-77,B14_5.1,B14_5.2,C0_1.-99,C0_1.-77,C0_1.1,C0_1.2,C0_2.-99,C0_2.-77,C0_2.1,C0_2.2,C0_3.-99,C0_3.-77,C0_3.1,C0_3.2,C0_4.-99,C0_4.-77,C0_4.1,C0_4.2,C0_5.-99,C0_5.-77,C0_5.1,C0_5.2,C0_6.-99,C0_6.-77,C0_6.1,C0_6.2,C1_m.-99,C1_m.-77,C1_m.1,C1_m.2,C2.-99,C2.-77,C2.1,C2.2,C2.3,C2.4,C7.-99,C7.-77,C7.1,C7.2,C7.3,C7.4,C8.-99,C8.-77,C8.1,C8.2,C3.-99,C3.-77,C3.1,C3.2,C5.-99,C5.-77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6.-99,C6.-77,C6.1,C6.2,C6.3,C6.4,C14.-99,C14.-77,C14.1,C14.2,C14.3,C14.4,C9a.-99,C9a.1,C9a.2,C12.-99,C12.1,C12.2,C13_1.-99,C13_1.-77,C13_1.1,C13_1.2,C13_2.-99,C13_2.-77,C13_2.1,C13_2.2,C13_3.-99,C13_3.-77,C13_3.1,C13_3.2,C13_4.-99,C13_4.-77,C13_4.1,C13_4.2,C13_5.-99,C13_5.-77,C13_5.1,C13_5.2,C13_6.-99,C13_6.-77,C13_6.1,C13_6.2,D1.-99,D1.-77,D1.1,D1.2,D1.3,D1.4,D1.5,D2.-99,D2.-77,D2.1,D2.2,D2.3,D2.4,D2.5,D3.-99,D3.-77,D3.1,D3.2,D3.3,D3.4,D4.-99,D4.-77,D4.1,D4.2,D4.3,D4.4,D5.-99,D5.-77,D5.1,D5.2,D5.3,D5.4,D6_1.-99,D6_1.-77,D6_1.1,D6_1.2,D6_2.-99,D6_2.-77,D6_2.1,D6_2.2,D6_3.-99,D6_3.-77,D6_3.1,D6_3.2,D7.-99,D7.-77,D7.1,D7.2,D8.-99,D8.-77,D8.1,D8.2,D9.-99,D9.-77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10.-99,D10.-77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3.-99,E3.-77,E3.1,E3.2,E3.3,E3.4,E4.-99,E4.-77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2.-99,E2.-77,E2.1,E2.2,E2.3,E7.-99,E7.-77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AGO,Angola,2021-03-03,2021-03-02,100,1,88679.72130513449,0,0,56,91,16302661.223655637,50,4,5,91,5,4,91,4,5,91,4,19,77,3,16,81,4,20,76,5,7,88,5,7,88,4,12,84,4,7,89,3,11,86,5,19,76,5,4,91,6,19,75,95,0,0,5,96,0,1,3,95,0,2,3,81,2,5,12,84,2,4,10,80,0,12,8,93,1,1,5,93,2,0,5,88,3,8,1,93,2,2,3,89,1,6,4,81,1,6,12,96,1,2,1,81,1,13,5,7,2,7,84,93,0,3,4,8,1,30,61,70,1,8,21,92,0,8,0,92,0,5,3,0,95,0,3,2,0,20,1,14,65,10,1,0,87,2,100,0,0,0,0,100,0,0,0,0,13,1,30,22,18,16,26,16,30,18,10,26,8,30,22,14,26,17,21,19,17,26,19,6,9,40,26,14,39,12,9,86,0,9,5,86,0,8,6,86,0,12,2,86,0,13,1,86,0,9,5,86,0,10,4,86,0,13,1,86,0,14,0,86,0,13,1,86,0,7,7,83,0,8,9,83,0,11,6,83,0,16,1,83,0,16,1,83,0,10,7,83,0,9,8,83,0,16,1,83,0,17,0,83,0,14,3,83,0,16,1,80,0,8,12,80,0,16,4,80,0,16,4,80,0,19,1,80,0,8,12,80,0,9,11,80,0,15,5,80,0,19,1,80,0,19,1,80,0,17,3,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,93,0,6,1,93,0,2,5,93,0,3,4,93,0,4,3,93,0,6,1,93,0,4,3,93,0,5,2,27,3,38,16,7,9,28,3,64,5,28,3,66,3,28,3,68,1,28,3,67,2,28,3,56,13,28,3,68,1,28,3,67,2,28,3,66,3,28,3,63,6,28,3,27,42,83,0,2,15,50,0,8,42,34,1,12,21,17,15,51,0,2,47,52,3,5,40,86,6,3,5,86,4,3,7,86,4,5,5,86,6,2,6,86,6,3,5,86,4,2,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,29,7,32,32,29,8,42,21,29,7,31,33,29,6,38,27,29,5,22,44,29,6,20,45,31,1,38,30,62,0,14,9,5,10,32,1,2,16,21,28,32,1,64,3,35,1,14,50,35,2,42,10,5,3,1,2,35,1,10,11,22,21,38,0,17,28,15,2,100,0,0,100,0,0,68,0,32,0,58,2,39,1,70,1,28,1,63,1,26,10,80,0,19,1,81,0,19,0,40,1,2,1,6,11,39,40,0,3,2,3,15,37,40,2,36,9,9,4,40,0,22,9,14,15,40,0,23,17,14,6,60,4,30,6,60,7,18,15,60,6,24,10,41,1,33,25,75,1,14,10,86,3,3,2,4,0,0,0,2,53,0,0,8,1,7,3,2,0,0,0,4,4,5,0,3,10,50,0,33,12,0,5,50,0,3,18,15,10,3,1,0,50,1,36,10,3,50,1,9,17,14,4,5,3.125,2.638705356315253,10.6,22.029525641738182,11.121951219512194,5.762790651894356,3.4565217391304346,2.1156193917214927
AGO,Angola,2021-03-04,2021-03-03,100,2,202261.00001447648,0,0,58,89,16236612.020480804,41,7,4,89,7,6,87,7,6,87,5,16,79,6,10,84,7,11,82,8,4,88,7,5,88,8,7,85,7,6,87,7,6,87,8,14,78,8,7,85,8,17,75,96,0,1,3,94,0,1,5,94,0,3,3,84,2,6,8,90,2,3,5,89,0,5,6,96,1,1,2,95,2,2,1,93,3,4,0,94,2,2,2,94,1,4,1,86,1,4,9,93,1,3,3,83,1,8,8,10,1,8,81,92,0,3,5,11,1,34,54,66,0,10,24,90,0,10,0,90,0,3,7,0,97,0,1,2,0,23,1,11,65,12,1,0,84,3,100,0,0,0,0,100,0,0,0,0,14,1,29,25,20,11,26,16,26,26,6,26,8,37,19,10,26,17,23,19,15,26,23,6,9,36,26,13,44,9,8,91,0,5,4,91,0,7,2,91,0,6,3,91,0,7,2,91,0,7,2,91,0,6,3,91,0,9,0,91,0,9,0,91,0,8,1,91,0,5,4,81,1,6,12,81,1,11,7,81,1,18,0,81,1,16,2,81,1,10,8,81,1,9,9,81,1,17,1,81,1,18,0,81,1,17,1,81,1,15,3,76,0,15,9,76,0,19,5,76,0,21,3,76,0,24,0,76,0,10,14,76,0,12,12,76,0,22,2,76,0,24,0,76,0,24,0,76,0,22,2,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,95,0,5,0,95,0,2,3,95,0,3,2,95,0,3,2,95,0,5,0,95,0,4,1,95,0,3,2,28,1,35,16,11,9,29,3,65,3,29,3,66,2,29,3,67,1,29,3,67,1,29,3,55,13,29,3,68,0,29,3,64,4,29,3,67,1,29,3,63,5,29,3,20,48,92,0,0,8,59,0,1,40,31,1,19,18,20,11,49,0,2,49,50,2,4,44,89,5,4,2,89,4,4,3,89,5,4,2,89,8,1,2,89,7,2,2,89,5,2,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,30,7,27,36,30,10,30,30,30,9,24,37,30,9,33,28,30,7,21,42,30,7,22,41,33,1,31,35,69,0,11,4,6,10,34,1,3,12,23,27,34,3,60,3,36,1,14,49,36,1,41,10,4,3,1,4,36,1,13,10,17,23,38,1,19,23,13,6,100,0,0,100,0,0,73,1,26,0,70,2,28,0,77,1,22,0,68,1,23,8,81,0,18,1,79,0,21,0,40,1,3,0,4,14,38,40,0,2,1,3,16,38,44,2,34,9,6,5,44,0,20,8,15,13,44,0,27,12,11,6,61,3,28,8,61,9,14,16,61,6,21,12,46,1,32,21,79,2,9,10,91,2,2,1,2,0,0,0,2,59,0,0,7,1,4,3,1,1,0,0,2,1,6,0,5,10,59,0,33,7,0,1,59,0,6,12,14,5,2,2,0,59,0,28,8,5,59,0,7,9,13,8,4,2.75,2.5227535976162465,8,18.52925614624973,11.083333333333334,5.250170065272716,3.5128205128205128,2.326865916474854
AGO,Angola,2021-03-05,2021-03-03,100,2,196711.6443798268,0,0,14,89,17684457.88302506,33,5,4,91,4,9,87,5,9,86,2,19,79,5,12,83,6,12,82,6,5,89,5,3,92,6,5,89,4,8,88,6,4,90,6,9,85,6,9,85,4,21,75,96,1,1,2,91,0,2,7,91,2,4,3,81,2,8,9,88,2,4,6,88,2,5,5,95,1,2,2,97,0,2,1,95,0,2,3,92,2,3,3,96,2,1,1,91,0,4,5,91,0,2,7,79,0,9,12,10,1,7,82,93,0,4,3,11,3,39,47,61,0,14,25,86,2,12,0,86,0,5,9,0,95,0,2,2,1,29,0,13,58,13,3,0,80,4,100,0,0,0,0,100,0,0,0,0,16,1,26,33,15,9,28,14,25,22,11,28,9,40,17,6,28,17,24,19,12,28,23,11,8,30,28,15,39,11,7,92,0,4,4,92,0,5,3,92,0,6,2,92,0,5,3,92,0,7,1,92,0,6,2,92,0,8,0,92,0,8,0,92,0,7,1,92,0,5,3,85,1,5,9,85,1,7,7,85,1,14,0,85,1,11,3,85,1,6,8,85,1,7,7,85,1,13,1,85,1,14,0,85,1,13,1,85,1,11,3,68,0,17,15,68,0,24,8,68,0,29,3,68,0,28,4,68,0,17,15,68,0,17,15,68,0,30,2,68,0,31,1,68,0,28,4,68,0,26,6,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,96,0,4,0,96,0,2,2,96,0,2,2,96,0,1,3,96,0,3,1,96,0,2,2,96,0,2,2,30,1,34,18,9,8,32,3,62,3,32,3,64,1,32,3,64,1,32,3,62,3,32,3,47,18,32,3,65,0,32,3,63,2,32,3,64,1,32,3,61,4,32,3,24,41,91,0,0,9,67,0,2,31,32,1,19,20,19,9,44,0,3,53,47,2,2,49,88,7,3,2,88,8,2,2,88,4,7,1,88,10,0,2,88,7,3,2,88,8,0,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,33,7,23,37,33,10,29,28,33,10,19,38,33,11,26,30,33,10,15,42,33,7,24,36,36,1,31,32,69,0,14,3,6,8,39,2,3,8,22,26,39,6,52,3,40,3,9,48,40,1,38,12,2,2,2,3,40,1,14,8,14,23,42,1,23,18,11,5,100,0,0,100,0,0,77,2,21,0,71,0,28,1,82,0,18,0,75,0,21,4,87,0,11,2,77,0,22,1,48,0,2,0,5,16,29,48,0,1,0,5,16,30,52,1,29,9,3,6,52,0,19,6,13,10,52,0,24,10,9,5,66,4,24,6,66,9,13,12,66,6,19,9,55,0,29,16,84,1,7,8,94,1,0,0,1,0,0,0,4,65,0,0,4,0,5,0,3,4,1,0,3,1,4,0,5,5,67,0,24,9,0,0,67,0,6,8,10,4,3,2,0,67,0,18,8,7,67,0,3,6,13,10,1,2.5555555555555554,2.0900368341859354,2.1666666666666665,2.401388487243717,10.846153846153847,5.088750791243821,2.875,2.1515185934740413
AGO,Angola,2021-03-06,2021-03-05,100,1,83130.36567048481,0,0,12,95,18369569.66617354,37,5,3,92,4,8,88,6,6,88,5,16,79,4,11,85,6,14,80,7,6,87,6,5,89,6,5,89,5,6,89,6,7,87,4,13,83,8,6,86,7,11,82,97,1,1,1,92,1,2,5,94,2,3,1,84,1,8,7,89,2,4,5,86,2,6,6,94,1,3,2,95,0,3,2,95,0,1,4,94,1,3,2,93,2,3,2,87,0,6,7,94,0,2,4,89,0,7,4,5,0,5,90,95,0,2,3,6,6,43,45,58,2,15,25,85,2,13,0,85,0,7,8,0,93,0,2,4,1,31,1,17,51,10,6,0,82,2,100,0,0,0,0,100,0,0,0,0,12,3,24,37,13,11,29,15,26,19,11,29,13,28,21,9,29,14,25,16,16,29,16,11,11,33,29,12,35,16,8,90,0,6,4,90,0,4,6,90,0,6,4,90,0,8,2,90,0,6,4,90,0,7,3,90,0,10,0,90,0,9,1,90,0,8,2,90,0,7,3,88,0,7,5,88,0,11,1,88,0,10,2,88,0,11,1,88,0,8,4,88,0,10,2,88,0,12,0,88,0,12,0,88,0,11,1,88,0,11,1,64,0,15,21,64,0,24,12,64,0,33,3,64,0,32,4,64,0,21,15,64,0,18,18,64,0,32,4,64,0,35,1,64,0,31,5,64,0,29,7,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,91,0,8,1,91,0,7,2,91,0,2,7,91,0,5,4,91,0,6,3,91,0,6,3,91,0,6,3,33,0,37,17,5,8,34,2,59,5,34,2,60,4,34,2,64,0,34,2,61,3,34,2,49,15,34,2,64,0,34,2,64,0,34,2,64,0,34,2,63,1,34,2,22,42,86,1,1,12,63,0,6,31,30,1,17,26,12,14,40,1,3,56,45,3,2,50,84,10,6,0,84,10,5,1,84,6,7,3,84,11,1,4,84,10,3,3,84,9,2,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,34,6,24,36,34,11,32,23,34,14,16,36,34,10,28,28,34,10,10,46,34,7,14,45,35,0,40,25,60,0,20,7,6,7,38,1,2,10,20,29,38,4,55,3,40,3,9,48,40,0,44,10,1,3,1,1,40,0,16,11,11,22,40,0,20,24,11,5,100,0,0,100,0,0,77,1,21,1,69,0,30,1,85,0,15,0,73,0,20,7,91,0,8,1,86,0,13,1,44,0,0,2,4,14,36,44,0,0,1,8,8,39,48,0,28,7,5,12,48,0,18,6,14,14,48,0,21,15,8,8,66,4,25,5,66,11,10,13,66,9,20,5,51,0,29,20,80,0,10,10,92,0,2,0,0,0,2,1,3,63,0,2,1,1,6,0,6,4,1,1,1,0,2,1,3,8,62,0,23,13,0,2,62,0,5,12,14,2,3,2,0,63,2,25,6,4,63,0,6,11,14,4,2,2.8125,1.958233239263096,3.3333333333333335,3.214550253664319,9.551724137931034,6.062685678432288,2.4166666666666665,1.9766494016751825
AGO,Angola,2021-03-07,2021-03-06,100,0,0,0,0,5,94,18286917.133417618,39,8,2,90,8,5,87,7,2,91,6,14,80,8,5,87,8,12,80,9,8,83,7,6,87,9,5,86,7,4,89,9,11,80,5,16,79,11,2,87,11,9,80,98,1,1,0,95,1,2,2,98,0,1,1,86,2,6,6,95,0,2,3,88,0,5,7,92,1,2,5,94,1,4,1,95,1,1,3,96,1,2,1,89,1,7,3,84,1,7,8,98,0,2,0,91,0,6,3,6,0,4,90,96,0,2,2,7,6,37,50,65,2,11,22,89,0,11,0,89,0,5,6,0,95,0,1,4,0,28,0,14,58,10,5,1,82,2,99,0,1,0,0,99,0,0,1,0,11,3,22,36,17,11,23,17,25,24,11,23,14,31,19,13,23,17,23,18,19,23,18,5,14,40,23,11,39,16,11,89,0,7,4,89,0,5,6,89,0,7,4,89,0,10,1,89,0,6,5,89,0,8,3,89,0,11,0,89,0,10,1,89,0,9,2,89,0,5,6,84,0,7,9,84,0,14,2,84,0,13,3,84,0,16,0,84,0,9,7,84,0,12,4,84,0,16,0,84,0,16,0,84,0,14,2,84,0,15,1,65,1,13,21,65,1,22,12,65,1,30,4,65,1,33,1,65,1,19,15,65,1,16,18,65,1,29,5,65,1,33,1,65,1,31,3,65,1,29,5,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,89,0,9,2,89,0,7,4,89,0,4,7,89,0,7,4,89,0,8,3,89,0,8,3,89,0,7,4,29,1,34,16,8,12,30,2,61,7,30,2,63,5,30,2,67,1,30,2,65,3,30,2,52,16,30,2,67,1,30,2,67,1,30,2,66,2,30,2,63,5,30,2,23,45,90,1,1,8,61,0,6,33,28,1,17,28,14,12,43,1,1,55,46,1,3,50,86,6,6,2,86,6,7,1,86,5,6,3,86,7,2,5,86,8,1,5,86,5,4,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,31,6,29,34,31,10,34,25,31,17,18,34,31,8,38,23,31,10,15,44,31,8,13,48,32,0,43,25,57,1,18,6,8,10,34,1,3,10,19,33,34,1,63,2,37,1,11,51,37,0,43,13,2,3,1,1,37,0,15,13,12,23,39,0,15,29,13,4,100,0,0,100,0,0,72,0,27,1,67,0,33,0,83,0,17,0,63,0,26,11,86,0,11,3,87,0,13,0,39,0,0,2,2,14,43,39,0,0,2,6,10,43,44,0,29,7,9,11,44,0,16,8,17,15,44,0,20,16,9,11,67,1,26,6,67,12,9,12,67,10,17,6,47,0,27,26,74,0,15,11,86,0,2,2,0,0,2,1,7,60,0,3,1,1,4,2,4,2,1,1,2,0,3,2,2,12,60,0,29,9,0,2,60,0,6,10,15,5,3,1,0,61,4,27,7,1,61,1,5,11,12,5,5,3.2758620689655173,2.82712059124446,1,1.4142135623730951,8.838709677419354,6.072323960360637,3.1842105263157894,2.3920506091307847
