ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1.-77,B1_1.1,B1_1.2,B1_2.-77,B1_2.1,B1_2.2,B1_3.-77,B1_3.1,B1_3.2,B1_4.-77,B1_4.1,B1_4.2,B1_5.-77,B1_5.1,B1_5.2,B1_6.-77,B1_6.1,B1_6.2,B1_7.-77,B1_7.1,B1_7.2,B1_8.-77,B1_8.1,B1_8.2,B1_9.-77,B1_9.1,B1_9.2,B1_10.-77,B1_10.1,B1_10.2,B1_11.-77,B1_11.1,B1_11.2,B1_12.-77,B1_12.1,B1_12.2,B1_13.-77,B1_13.1,B1_13.2,B1_14.-77,B1_14.1,B1_14.2,B1b_x1.-99,B1b_x1.-77,B1b_x1.1,B1b_x1.2,B1b_x2.-99,B1b_x2.-77,B1b_x2.1,B1b_x2.2,B1b_x3.-99,B1b_x3.-77,B1b_x3.1,B1b_x3.2,B1b_x4.-99,B1b_x4.-77,B1b_x4.1,B1b_x4.2,B1b_x5.-99,B1b_x5.-77,B1b_x5.1,B1b_x5.2,B1b_x6.-99,B1b_x6.-77,B1b_x6.1,B1b_x6.2,B1b_x7.-99,B1b_x7.-77,B1b_x7.1,B1b_x7.2,B1b_x8.-99,B1b_x8.-77,B1b_x8.1,B1b_x8.2,B1b_x9.-99,B1b_x9.-77,B1b_x9.1,B1b_x9.2,B1b_x10.-99,B1b_x10.1,B1b_x10.2,B1b_x11.-99,B1b_x11.-77,B1b_x11.1,B1b_x11.2,B1b_x12.-99,B1b_x12.-77,B1b_x12.1,B1b_x12.2,B1b_x13.-99,B1b_x13.-77,B1b_x13.1,B1b_x13.2,B1b_x14.-99,B1b_x14.-77,B1b_x14.1,B1b_x14.2,B3.-99,B3.-77,B3.1,B3.2,B5.-99,B5.1,B5.2,B6.-99,B6.-77,B6.1,B6.2,B7.-99,B7.-77,B7.1,B7.2,B8.-99,B8.-77,B8.1,B8.2,B8.3,B9.-99,B9.-77,B9.1,B9.2,B10.-99,B10.-77,B10.1,B10.2,B10.3,B11.-99,B11.-77,B11.1,B11.2,V1.-99,V1.-77,V1.1,V1.2,V1.3,V2.-99,V3.-99,V3.-77,V3.1,V3.2,V3.3,V3.4,V4_1.-99,V4_1.-77,V4_1.1,V4_1.2,V4_1.3,V4_2.-99,V4_2.-77,V4_2.1,V4_2.2,V4_2.3,V4_3.-99,V4_3.-77,V4_3.1,V4_3.2,V4_3.3,V4_4.-99,V4_4.-77,V4_4.1,V4_4.2,V4_4.3,V4_5.-99,V4_5.-77,V4_5.1,V4_5.2,V4_5.3,V9.-99,B12_1.-99,B12_1.-77,B12_1.1,B12_1.2,B12_2.-99,B12_2.-77,B12_2.1,B12_2.2,B12_3.-99,B12_3.-77,B12_3.1,B12_3.2,B12_4.-99,B12_4.-77,B12_4.1,B12_4.2,B12_5.-99,B12_5.-77,B12_5.1,B12_5.2,B12_6.-99,B12_6.-77,B12_6.1,B12_6.2,B13_1.-99,B13_1.-77,B13_1.1,B13_1.2,B13_2.-99,B13_2.-77,B13_2.1,B13_2.2,B13_3.-99,B13_3.-77,B13_3.1,B13_3.2,B13_4.-99,B13_4.-77,B13_4.1,B13_4.2,B13_5.-99,B13_5.-77,B13_5.1,B13_5.2,B13_6.-99,B13_6.-77,B13_6.1,B13_6.2,B13_7.-99,B13_7.-77,B13_7.1,B13_7.2,B14_1.-99,B14_1.-77,B14_1.1,B14_1.2,B14_2.-99,B14_2.-77,B14_2.1,B14_2.2,B14_3.-99,B14_3.-77,B14_3.1,B14_3.2,B14_4.-99,B14_4.-77,B14_4.1,B14_4.2,B14_5.-99,B14_5.-77,B14_5.1,B14_5.2,C0_1.-99,C0_1.-77,C0_1.1,C0_1.2,C0_2.-99,C0_2.-77,C0_2.1,C0_2.2,C0_3.-99,C0_3.-77,C0_3.1,C0_3.2,C0_4.-99,C0_4.-77,C0_4.1,C0_4.2,C0_5.-99,C0_5.-77,C0_5.1,C0_5.2,C0_6.-99,C0_6.-77,C0_6.1,C0_6.2,C1_m.-99,C1_m.-77,C1_m.1,C1_m.2,C2.-99,C2.-77,C2.1,C2.2,C2.3,C2.4,C7.-99,C7.-77,C7.1,C7.2,C7.3,C7.4,C8.-99,C8.-77,C8.1,C8.2,C3.-99,C3.-77,C3.1,C3.2,C5.-99,C5.-77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6.-99,C6.-77,C6.1,C6.2,C6.3,C6.4,C14.-99,C14.-77,C14.1,C14.2,C14.3,C14.4,C9.-99,C9.-77,C9.1,C9.2,C9.3,C12.-99,C12.-77,C12.1,C12.2,C12.3,C13_1.-99,C13_1.-77,C13_1.1,C13_1.2,C13_2.-99,C13_2.-77,C13_2.1,C13_2.2,C13_3.-99,C13_3.-77,C13_3.1,C13_3.2,C13_4.-99,C13_4.-77,C13_4.1,C13_4.2,C13_5.-99,C13_5.-77,C13_5.1,C13_5.2,C13_6.-99,C13_6.-77,C13_6.1,C13_6.2,D1.-99,D1.-77,D1.1,D1.2,D1.3,D1.4,D1.5,D2.-99,D2.-77,D2.1,D2.2,D2.3,D2.4,D2.5,D3.-99,D3.-77,D3.1,D3.2,D3.3,D3.4,D4.-99,D4.-77,D4.1,D4.2,D4.3,D4.4,D5.-99,D5.-77,D5.1,D5.2,D5.3,D5.4,D6_1.-99,D6_1.-77,D6_1.1,D6_1.2,D6_2.-99,D6_2.-77,D6_2.1,D6_2.2,D6_3.-99,D6_3.-77,D6_3.1,D6_3.2,D7.-99,D7.-77,D7.1,D7.2,D8.-99,D8.-77,D8.1,D8.2,D9.-99,D9.-77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10.-99,D10.-77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3.-99,E3.-77,E3.1,E3.2,E3.3,E3.4,E4.-99,E4.-77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2.-99,E2.-77,E2.1,E2.2,E2.3,E7.-99,E7.-77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GRC,Greece,2021-01-01,2021-01-01,630,0,0,0,0,89,614,7261191.164431045,515,4,0,626,6,22,602,5,3,622,4,40,586,7,33,590,5,25,600,4,16,610,6,5,619,5,11,614,6,2,622,6,15,609,6,62,562,6,6,618,6,39,585,630,0,0,0,608,1,4,17,627,0,1,2,590,0,8,32,597,1,5,27,605,1,5,19,614,1,2,13,625,0,4,1,619,0,6,5,628,1,1,615,0,5,10,568,0,20,42,624,0,3,3,591,0,16,23,14,2,49,565,583,11,36,17,9,240,364,390,2,92,146,538,0,3,89,0,538,0,27,65,603,0,6,21,0,122,3,34,471,630,0,0,0,0,0,29,1,271,185,86,58,38,33,154,262,143,38,43,292,184,73,38,40,304,159,89,38,45,183,216,148,38,54,54,189,295,0,598,14,7,11,598,13,4,15,598,8,12,12,598,17,3,12,598,15,4,13,598,14,3,15,78,15,3,534,78,16,3,533,78,17,31,504,78,16,31,505,78,15,74,463,78,18,78,456,78,19,17,516,498,6,5,121,498,6,14,112,498,6,11,115,498,4,30,98,498,5,14,113,52,4,141,433,52,4,463,111,52,8,33,537,52,6,327,245,52,6,17,555,52,6,38,534,55,1,312,262,318,1,221,67,17,6,61,5,5,42,190,327,61,2,564,3,67,4,64,495,67,1,485,49,3,2,3,20,67,2,187,140,154,80,70,7,197,258,71,27,74,1,227,323,5,85,2,166,368,9,489,4,131,6,168,6,447,9,597,2,24,7,303,5,208,114,613,1,7,9,592,2,32,4,87,3,9,22,73,112,324,87,1,8,26,83,159,266,92,5,229,207,70,27,92,1,8,39,104,386,92,0,105,170,130,133,356,15,234,25,356,100,42,132,356,81,91,102,94,2,239,295,335,0,118,177,515,1,32,2,6,14,6,4,50,276,0,15,29,17,39,4,21,26,21,1,12,43,25,28,7,66,104,9,295,221,1,0,104,5,42,58,121,152,107,36,5,111,11,335,72,101,111,9,87,192,187,36,8,5.6245033112582785,7.834283348525822,2.142857142857143,1.4781319121038663,15.04989816700611,4.342252658802132,2.7155378486055772,1.4731250506091762
GRC,Greece,2021-01-02,2021-01-01,100,0,0,0,0,20,93,1082017.1545973117,75,3,0,97,3,6,91,2,1,97,3,7,90,3,7,90,3,8,89,2,6,92,3,1,96,3,0,97,3,0,97,3,1,96,3,5,92,3,1,96,3,9,88,100,0,0,0,94,2,0,4,99,0,1,0,93,0,1,6,93,1,1,5,92,1,1,6,94,0,1,5,99,0,1,0,100,0,0,0,100,0,0,99,0,0,1,95,1,1,3,99,0,0,1,91,0,3,6,6,1,13,80,88,3,9,9,2,42,47,58,0,13,29,87,0,0,13,0,87,0,4,9,96,0,2,2,0,24,0,9,67,100,0,0,0,0,0,12,1,42,32,11,2,13,10,21,41,15,13,10,40,30,7,13,6,48,23,10,13,9,29,28,21,13,13,5,29,40,0,92,2,3,3,92,4,0,4,92,2,2,4,92,4,1,3,92,4,0,4,92,4,1,3,68,0,0,32,68,0,0,32,68,1,3,28,68,1,2,29,68,1,5,26,68,2,3,27,68,1,0,31,94,0,0,6,94,0,0,6,94,0,0,6,94,0,2,4,94,0,0,6,16,1,18,65,16,1,59,24,16,2,3,79,16,1,42,41,16,1,1,82,16,1,5,78,17,1,42,40,58,0,28,12,2,0,17,2,1,5,33,42,17,2,81,0,17,1,11,71,17,1,70,10,0,0,0,2,17,2,27,20,23,11,17,1,30,39,10,3,18,0,35,44,3,20,1,27,50,2,82,0,16,2,41,0,56,3,97,0,1,2,58,0,21,21,99,0,0,1,95,0,4,1,20,1,1,3,9,26,40,20,1,0,2,16,25,36,20,1,31,35,9,4,20,1,0,5,14,60,20,1,16,26,21,16,58,3,34,5,58,20,6,16,58,17,9,16,20,2,37,41,59,0,16,25,85,1,2,0,1,2,1,1,7,48,0,1,4,2,6,1,2,7,4,0,1,5,7,1,2,9,23,3,40,34,0,0,23,1,7,5,20,16,24,3,1,24,1,49,18,8,24,1,13,30,28,3,1,5.7272727272727275,6.612987353050189,1.7777777777777777,1.3017082793177757,16.073529411764707,3.7707284876374016,2.75,1.3295133071176148
GRC,Greece,2021-01-03,2021-01-03,840,1,11641.2958908597,0,0,114,819,7573167.461452362,693,5,3,832,8,31,801,8,9,823,8,81,751,6,63,771,8,51,781,8,19,813,7,18,815,8,8,824,8,1,831,7,22,811,6,104,730,8,9,823,7,79,754,837,1,0,2,809,1,10,20,831,1,1,7,759,1,16,64,777,0,14,49,789,2,12,37,821,1,2,16,822,0,5,13,832,1,3,4,839,1,0,818,1,9,12,736,1,27,76,831,1,5,3,761,2,40,37,20,1,69,750,772,16,52,25,8,326,481,515,0,129,196,711,0,2,127,0,711,0,36,93,805,1,15,18,1,164,5,60,611,840,0,0,0,0,0,38,4,312,275,134,77,50,45,209,350,186,50,48,393,246,103,50,38,405,217,130,50,52,243,261,234,50,62,96,218,414,0,781,25,12,22,781,28,10,21,781,22,20,17,781,28,11,20,781,24,16,19,781,28,6,25,840,0,0,0,840,0,0,0,840,0,0,0,840,0,0,0,840,0,0,0,840,0,0,0,840,0,0,0,840,0,0,0,840,0,0,0,840,0,0,0,840,0,0,0,840,0,0,0,56,10,136,638,56,6,523,255,56,10,48,726,56,9,418,357,56,11,36,737,56,10,44,730,71,1,368,400,472,0,294,55,9,10,79,0,2,79,314,366,79,3,757,1,83,4,57,696,83,1,633,70,9,8,1,35,83,2,230,250,209,66,85,5,262,347,95,46,89,0,285,458,8,93,9,225,502,11,706,3,122,9,322,7,497,14,792,2,38,8,424,4,278,134,804,1,23,12,796,1,39,4,102,6,14,50,117,168,383,102,7,19,58,125,186,343,106,5,324,279,89,37,106,0,35,66,187,446,106,3,176,231,168,156,433,23,352,32,433,155,72,180,433,117,145,145,112,4,285,439,401,0,193,246,657,4,60,3,12,25,6,4,69,373,3,29,36,15,52,4,18,30,25,0,22,46,31,41,18,97,129,14,359,334,3,1,129,0,68,98,140,227,128,39,11,141,21,463,112,103,141,13,131,282,217,48,8,6.5875,8.485321438597243,1.8035714285714284,1.10238819853069,14.656065088757396,4.656621750063514,2.5939577039274924,1.4315949817788294
GRC,Greece,2021-01-04,2021-01-03,100,0,0,0,0,14,99,1112926.2981006573,79,1,0,99,2,4,94,1,1,98,2,11,87,1,8,91,2,7,91,1,1,98,2,1,97,1,2,97,2,0,98,2,3,95,1,15,84,2,1,97,1,10,89,100,0,0,0,96,0,1,3,99,0,0,1,89,0,3,8,92,0,2,6,93,0,2,5,99,0,0,1,99,0,0,1,98,0,2,0,100,0,0,97,0,1,2,85,0,7,8,99,0,1,0,90,1,3,6,1,0,8,91,92,1,7,1,2,41,56,59,0,17,24,83,0,0,17,0,83,0,5,12,95,0,2,3,0,20,1,12,67,100,0,0,0,0,0,3,0,38,35,13,11,5,5,26,45,19,5,7,46,29,13,5,5,50,24,16,5,8,29,31,27,5,12,9,24,50,0,88,6,3,3,88,7,2,3,88,6,3,3,88,8,1,3,88,7,2,3,88,6,1,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,7,3,24,66,7,2,63,28,7,3,6,84,7,2,50,41,7,3,3,87,7,3,6,84,11,0,45,44,55,0,39,5,0,1,14,0,1,8,34,43,14,0,86,0,15,0,5,80,15,0,72,6,2,1,0,4,15,1,21,31,26,6,15,0,26,43,9,7,15,0,34,50,1,17,0,25,58,0,76,0,22,2,38,2,58,2,94,0,4,2,51,2,30,17,97,0,3,0,94,1,3,2,18,1,2,7,12,18,42,18,0,0,7,13,21,41,18,1,37,33,9,2,18,0,3,5,21,53,18,0,24,27,15,16,49,4,43,4,49,20,6,25,49,17,16,18,19,0,28,53,47,0,21,32,80,0,6,0,2,4,1,0,7,52,0,7,4,2,1,0,2,2,4,0,1,1,5,7,4,8,20,1,38,40,1,0,20,0,6,8,17,23,13,11,2,21,0,55,7,17,21,0,15,37,23,4,0,9.903225806451612,11.258640648289287,1.8571428571428572,1.0690449676496976,14.114864864864865,4.875538113818469,2.5064935064935066,1.252611762251562
GRC,Greece,2021-01-13,2021-01-13,744,0,0,0,0,111,734,7302105.715359341,651,3,4,737,2,32,710,2,9,733,2,77,665,3,61,680,2,75,667,3,21,720,2,12,730,3,10,731,1,2,741,3,26,715,3,90,651,5,8,731,4,76,664,740,0,2,2,712,0,8,24,735,0,1,8,667,2,10,65,683,0,8,53,669,3,14,58,723,0,7,14,732,0,5,7,734,0,4,6,742,2,0,718,2,8,16,654,1,14,75,736,0,4,4,668,1,39,36,10,0,53,681,692,10,42,14,10,295,425,449,1,116,178,628,0,3,111,2,628,0,27,89,717,1,11,15,0,141,7,45,551,16,3,16,706,3,0,36,2,317,209,122,58,46,49,199,316,134,46,52,330,233,83,46,41,352,200,105,46,57,209,233,199,46,74,85,206,333,0,701,18,8,17,701,20,9,14,701,21,9,13,701,17,15,11,701,20,9,14,701,22,3,18,744,0,0,0,744,0,0,0,744,0,0,0,744,0,0,0,744,0,0,0,744,0,0,0,744,0,0,0,744,0,0,0,744,0,0,0,744,0,0,0,744,0,0,0,744,0,0,0,36,5,191,512,36,2,544,162,36,6,35,667,36,2,355,351,36,3,31,674,36,4,57,647,40,0,315,389,429,0,233,45,20,17,44,1,1,50,236,412,44,2,696,2,48,8,76,612,48,1,595,67,7,2,1,23,48,0,248,156,176,116,48,6,233,332,88,37,48,0,259,432,5,56,6,180,494,8,554,3,176,11,200,5,531,8,709,0,31,4,390,2,248,104,713,0,25,6,687,2,50,5,58,4,10,32,106,157,377,58,2,10,38,123,196,317,63,6,311,245,86,33,63,1,25,70,138,447,63,1,161,221,168,130,363,24,328,29,363,154,58,169,363,122,145,114,66,3,286,389,355,1,151,237,594,6,52,0,9,27,3,4,49,310,2,14,36,15,41,6,22,44,21,0,14,58,26,42,14,79,78,14,343,301,1,7,78,3,45,95,153,197,105,61,7,90,11,465,80,98,90,7,131,258,209,37,12,6.282157676348548,8.190139721541257,2.3902439024390243,1.3393664319462357,14.60641627543036,4.54501409505502,2.5023847376788555,1.3726435644135466
GRC,Greece,2021-01-14,2021-01-13,100,0,0,0,0,8,99,945602.7660956861,76,1,1,98,1,4,95,1,3,96,1,10,89,1,5,94,0,9,91,0,2,98,1,2,97,0,1,99,0,0,100,1,4,95,1,13,86,1,3,96,1,11,88,99,0,1,0,96,0,2,2,97,0,0,3,90,1,2,7,95,0,0,5,91,1,1,7,98,0,0,2,98,0,1,1,99,0,1,0,100,0,0,96,1,0,3,87,0,2,11,97,0,1,2,89,0,3,8,1,0,4,95,96,0,4,2,0,34,64,66,0,10,24,90,0,0,10,0,90,0,3,7,97,0,2,1,0,12,1,7,80,3,1,3,93,0,4,7,2,38,22,21,10,9,5,21,39,26,9,7,41,26,17,9,6,39,26,20,9,7,23,36,25,9,9,9,25,48,4,94,5,0,1,94,4,1,1,94,4,2,0,94,4,2,0,94,3,2,1,94,4,2,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,9,1,32,58,9,0,70,21,9,2,6,83,9,1,48,42,9,1,6,84,9,1,11,79,11,0,44,45,56,1,23,11,6,3,14,2,1,5,23,55,14,1,85,0,14,0,9,77,14,0,71,8,1,1,0,5,14,0,30,18,20,18,14,0,30,41,11,4,14,0,36,49,1,15,2,31,51,1,69,1,25,5,30,1,67,2,94,0,5,1,53,1,31,15,94,0,2,4,89,0,8,3,16,0,1,5,8,19,51,16,0,1,5,9,23,46,17,0,35,35,10,3,17,1,1,7,21,53,17,0,17,29,19,18,54,4,38,4,54,19,6,21,54,13,16,17,18,0,38,44,56,0,11,33,90,3,3,0,1,2,0,0,1,53,0,2,2,4,1,2,4,7,1,0,3,8,3,2,0,8,20,0,41,37,0,2,20,0,4,9,18,24,20,4,1,22,2,59,9,8,22,1,15,25,33,2,2,4.833333333333333,6.803058811696566,1.7500000000000002,1.2583057392117916,14.693333333333333,4.555879282425735,2.8378378378378377,1.3551224685798902
