ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1.-77,B1_1.1,B1_1.2,B1_2.-77,B1_2.1,B1_2.2,B1_3.-77,B1_3.1,B1_3.2,B1_4.-77,B1_4.1,B1_4.2,B1_5.-77,B1_5.1,B1_5.2,B1_6.-77,B1_6.1,B1_6.2,B1_7.-77,B1_7.1,B1_7.2,B1_8.-77,B1_8.1,B1_8.2,B1_9.-77,B1_9.1,B1_9.2,B1_10.-77,B1_10.1,B1_10.2,B1_11.-77,B1_11.1,B1_11.2,B1_12.-77,B1_12.1,B1_12.2,B1_13.-77,B1_13.1,B1_13.2,B1_14.-77,B1_14.1,B1_14.2,B1b_x1.-99,B1b_x1.-77,B1b_x1.1,B1b_x1.2,B1b_x2.-99,B1b_x2.-77,B1b_x2.1,B1b_x2.2,B1b_x3.-99,B1b_x3.-77,B1b_x3.1,B1b_x3.2,B1b_x4.-99,B1b_x4.-77,B1b_x4.1,B1b_x4.2,B1b_x5.-99,B1b_x5.-77,B1b_x5.1,B1b_x5.2,B1b_x6.-99,B1b_x6.-77,B1b_x6.1,B1b_x6.2,B1b_x7.-99,B1b_x7.-77,B1b_x7.1,B1b_x7.2,B1b_x8.-99,B1b_x8.-77,B1b_x8.1,B1b_x8.2,B1b_x9.-99,B1b_x9.-77,B1b_x9.1,B1b_x9.2,B1b_x10.-99,B1b_x10.-77,B1b_x10.1,B1b_x10.2,B1b_x11.-99,B1b_x11.-77,B1b_x11.1,B1b_x11.2,B1b_x12.-99,B1b_x12.-77,B1b_x12.1,B1b_x12.2,B1b_x13.-99,B1b_x13.-77,B1b_x13.1,B1b_x13.2,B1b_x14.-99,B1b_x14.-77,B1b_x14.1,B1b_x14.2,B3.-99,B3.-77,B3.1,B3.2,B5.-99,B5.-77,B5.1,B5.2,B6.-99,B6.-77,B6.1,B6.2,B7.-99,B7.-77,B7.1,B7.2,B8.-99,B8.-77,B8.1,B8.2,B8.3,B9.-99,B9.-77,B9.1,B9.2,B9.3,B10.-99,B10.-77,B10.1,B10.2,B10.3,B11.-99,B11.-77,B11.1,B11.2,V1.-99,V1.-77,V1.1,V1.2,V1.3,V2.-99,V2.-77,V2.1,V2.2,V2.3,V2a.-99,V2a.-77,V2a.1,V2a.2,V2a.3,V3.-99,V3.-77,V3.1,V3.2,V3.3,V3.4,V4_1.-99,V4_1.-77,V4_1.1,V4_1.2,V4_1.3,V4_2.-99,V4_3.-99,V4_3.-77,V4_3.1,V4_3.2,V4_3.3,V4_4.-99,V4_4.-77,V4_4.1,V4_4.2,V4_4.3,V4_5.-99,V4_5.-77,V4_5.1,V4_5.2,V4_5.3,V4_6.-99,V4_6.-77,V4_6.1,V4_6.2,V4_6.3,V5a_1.-99,V5a_1.-77,V5a_1.0,V5a_1.1,V5a_2.-99,V5a_2.-77,V5a_2.0,V5a_2.1,V5a_3.-99,V5a_3.-77,V5a_3.0,V5a_3.1,V5a_4.-99,V5a_4.-77,V5a_4.0,V5a_4.1,V5a_5.-99,V5a_5.-77,V5a_5.0,V5a_5.1,V5a_6.-99,V5a_6.-77,V5a_6.0,V5a_6.1,V5a_7.-99,V5a_7.-77,V5a_7.0,V5a_7.1,V5a_8.-99,V5a_8.-77,V5a_8.0,V5a_8.1,V5a_9.-99,V5a_9.-77,V5a_9.0,V5a_9.1,V5a_10.-99,V5b_1.-99,V5b_1.-77,V5b_1.0,V5b_1.1,V5b_2.-99,V5b_2.-77,V5b_2.0,V5b_2.1,V5b_3.-99,V5b_3.-77,V5b_3.0,V5b_3.1,V5b_4.-99,V5b_4.-77,V5b_4.0,V5b_4.1,V5b_5.-99,V5b_5.-77,V5b_5.0,V5b_5.1,V5b_6.-99,V5b_6.-77,V5b_6.0,V5b_6.1,V5b_7.-99,V5b_7.-77,V5b_7.0,V5b_7.1,V5b_8.-99,V5b_8.-77,V5b_8.0,V5b_8.1,V5b_9.-99,V5b_9.-77,V5b_9.0,V5b_9.1,V5b_10.-99,V5c_1.-99,V5c_1.-77,V5c_1.0,V5c_1.1,V5c_2.-99,V5c_2.-77,V5c_2.0,V5c_2.1,V5c_3.-99,V5c_3.-77,V5c_3.0,V5c_3.1,V5c_4.-99,V5c_4.-77,V5c_4.0,V5c_4.1,V5c_5.-99,V5c_5.-77,V5c_5.0,V5c_5.1,V5c_6.-99,V5c_6.-77,V5c_6.0,V5c_6.1,V5c_7.-99,V5c_7.-77,V5c_7.0,V5c_7.1,V5c_8.-99,V5c_8.-77,V5c_8.0,V5c_8.1,V5c_9.-99,V5c_9.-77,V5c_9.0,V5c_9.1,V5c_10.-99,V5d_1.-99,V5d_1.-77,V5d_1.0,V5d_1.1,V5d_2.-99,V5d_2.-77,V5d_2.0,V5d_2.1,V5d_3.-99,V5d_3.-77,V5d_3.0,V5d_3.1,V5d_4.-99,V5d_4.-77,V5d_4.0,V5d_5.-99,V5d_5.-77,V5d_5.0,V5d_5.1,V5d_6.-99,V5d_6.-77,V5d_6.0,V5d_6.1,V5d_7.-99,V5d_7.-77,V5d_7.0,V5d_7.1,V5d_8.-99,V5d_8.-77,V5d_8.0,V5d_9.-99,V5d_9.-77,V5d_9.0,V5d_9.1,V5d_10.-99,V6_1.-99,V6_1.-77,V6_1.0,V6_1.1,V6_2.-99,V6_2.-77,V6_2.0,V6_2.1,V6_3.-99,V6_3.-77,V6_3.0,V6_3.1,V6_4.-99,V6_4.-77,V6_4.0,V6_4.1,V6_5.-99,V6_5.-77,V6_5.0,V6_5.1,V6_6.-99,V6_6.-77,V6_6.0,V6_6.1,V6_7.-99,V6_7.-77,V6_7.0,V6_7.1,V9.-99,V9.-77,V9.1,V9.2,V9.3,V9.4,V10_1.-99,V10_1.-77,V10_1.0,V10_1.1,V10_2.-99,V10_2.-77,V10_2.0,V10_2.1,V10_3.-99,V10_3.-77,V10_3.0,V10_3.1,V10_4.-99,V10_4.-77,V10_4.0,V10_4.1,V10_5.-99,V10_5.-77,V10_5.0,V10_5.1,V10_6.-99,V10_6.-77,V10_6.0,V10_6.1,V10_7.-99,V10_7.-77,V10_7.0,V10_7.1,V10_8.-99,V10_8.-77,V10_8.0,V10_8.1,V10_9.-99,V10_9.-77,V10_9.0,V10_9.1,V10_10.-99,V10_10.-77,V10_10.0,V10_10.1,V11.-99,V11.-77,V11.1,V11.2,V12.-99,V12.-77,V12.1,V12.2,V13.-99,V15.-99,V16.-99,B12_1.-99,B12_1.-77,B12_1.1,B12_1.2,B12_2.-99,B12_2.-77,B12_2.1,B12_2.2,B12_3.-99,B12_3.-77,B12_3.1,B12_3.2,B12_4.-99,B12_4.-77,B12_4.1,B12_4.2,B12_5.-99,B12_5.-77,B12_5.1,B12_5.2,B12_6.-99,B12_6.-77,B12_6.1,B12_6.2,B13_1.-99,B13_1.-77,B13_1.1,B13_1.2,B13_2.-99,B13_2.-77,B13_2.1,B13_2.2,B13_3.-99,B13_3.-77,B13_3.1,B13_3.2,B13_4.-99,B13_4.-77,B13_4.1,B13_4.2,B13_5.-99,B13_5.-77,B13_5.1,B13_5.2,B13_6.-99,B13_6.-77,B13_6.1,B13_6.2,B13_7.-99,B13_7.-77,B13_7.1,B13_7.2,B14_1.-99,B14_1.-77,B14_1.1,B14_1.2,B14_2.-99,B14_2.-77,B14_2.1,B14_2.2,B14_3.-99,B14_3.-77,B14_3.1,B14_3.2,B14_4.-99,B14_4.-77,B14_4.1,B14_4.2,B14_5.-99,B14_5.-77,B14_5.1,B14_5.2,C0_1.-99,C0_1.-77,C0_1.1,C0_1.2,C0_2.-99,C0_2.-77,C0_2.1,C0_2.2,C0_3.-99,C0_3.-77,C0_3.1,C0_3.2,C0_4.-99,C0_4.-77,C0_4.1,C0_4.2,C0_5.-99,C0_5.-77,C0_5.1,C0_5.2,C0_6.-99,C0_6.-77,C0_6.1,C0_6.2,C1_m.-99,C1_m.-77,C1_m.1,C1_m.2,C2.-99,C2.-77,C2.1,C2.2,C2.3,C2.4,C7.-99,C7.-77,C7.1,C7.2,C7.3,C7.4,C8.-99,C8.-77,C8.1,C8.2,C3.-99,C3.-77,C3.1,C3.2,C5.-99,C5.-77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6.-99,C6.-77,C6.1,C6.2,C6.3,C6.4,C14.-99,C14.-77,C14.1,C14.2,C14.3,C14.4,C9.-99,C9a.-99,C9a.-77,C9a.1,C9a.2,C9a.3,C12.-99,C12.-77,C12.1,C12.2,C12.3,C13_1.-99,C13_1.-77,C13_1.1,C13_1.2,C13_2.-99,C13_2.-77,C13_2.1,C13_2.2,C13_3.-99,C13_3.-77,C13_3.1,C13_3.2,C13_4.-99,C13_4.-77,C13_4.1,C13_4.2,C13_5.-99,C13_5.-77,C13_5.1,C13_5.2,C13_6.-99,C13_6.-77,C13_6.1,C13_6.2,D1.-99,D1.-77,D1.1,D1.2,D1.3,D1.4,D1.5,D2.-99,D2.-77,D2.1,D2.2,D2.3,D2.4,D2.5,D3.-99,D3.-77,D3.1,D3.2,D3.3,D3.4,D4.-99,D4.-77,D4.1,D4.2,D4.3,D4.4,D5.-99,D5.-77,D5.1,D5.2,D5.3,D5.4,D6_1.-99,D6_1.-77,D6_1.1,D6_1.2,D6_2.-99,D6_2.-77,D6_2.1,D6_2.2,D6_3.-99,D6_3.-77,D6_3.1,D6_3.2,D7.-99,D7.-77,D7.1,D7.2,D8.-99,D8.-77,D8.1,D8.2,D9.-99,D9.-77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10.-99,D10.-77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3.-99,E3.-77,E3.1,E3.2,E3.3,E3.4,E4.-99,E4.-77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2.-99,E2.-77,E2.1,E2.2,E2.3,E7.-99,E7.-77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AFG,Afghanistan,2021-02-07,2021-02-06,100,7,758841.5252527554,2,81787.11367040519,30,80,13074386.384382466,41,18,9,73,21,16,63,16,17,67,16,22,62,18,18,64,21,16,63,18,17,65,19,13,68,20,9,71,19,9,72,21,10,69,18,16,66,19,7,74,20,18,62,91,1,5,3,84,2,7,7,83,2,9,6,78,0,16,6,82,2,12,4,84,1,11,4,83,1,11,5,87,3,6,4,91,2,6,1,91,2,5,2,90,2,5,3,84,3,9,4,93,2,5,0,82,1,16,1,20,0,18,62,82,0,13,5,21,2,18,59,84,0,2,14,98,1,1,0,0,98,0,1,0,1,99,0,1,0,0,29,4,6,61,28,1,4,59,8,96,0,0,2,2,98,0,0,1,1,34,0,31,19,6,10,40,9,15,16,20,100,40,7,31,15,7,40,4,25,16,15,40,8,11,10,31,40,8,25,15,12,91,0,7,2,91,0,8,1,91,0,7,2,91,0,8,1,91,0,6,3,91,0,9,0,91,0,9,0,91,0,8,1,91,0,6,3,0,94,0,5,1,94,0,5,1,94,0,5,1,94,0,6,0,94,0,3,3,94,0,5,1,94,0,6,0,94,0,6,0,94,0,6,0,0,81,2,12,5,81,2,11,6,81,2,13,4,81,2,16,1,81,2,8,9,81,2,7,10,81,2,13,4,81,2,17,0,81,2,15,2,0,99,0,0,1,99,0,1,0,99,0,1,0,99,0,1,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,99,0,1,0,0,93,0,7,0,93,0,4,3,93,0,1,6,93,0,4,3,93,0,5,2,93,0,4,3,93,0,5,2,39,0,22,11,16,12,42,3,51,4,42,3,55,0,42,3,55,0,42,3,54,1,42,3,50,5,42,3,51,4,42,3,54,1,42,3,55,0,42,3,52,3,42,3,13,42,93,0,1,6,58,0,13,29,0,0,0,94,4,2,0,94,4,1,1,94,2,3,1,94,4,2,0,94,5,1,0,94,3,2,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,43,8,29,20,43,6,35,16,43,8,19,30,43,8,29,20,43,9,20,28,43,7,27,23,45,0,31,24,69,1,11,12,3,4,47,2,5,16,18,12,47,3,43,7,47,3,6,44,47,3,17,12,6,3,7,5,47,3,18,14,8,10,49,1,13,14,18,5,100,50,1,4,42,3,52,0,2,38,8,71,0,17,12,65,0,25,10,81,0,12,7,71,0,15,14,80,0,15,5,74,0,20,6,54,1,1,4,7,10,23,54,2,3,4,5,19,13,56,1,17,10,7,9,56,2,10,14,8,10,56,2,18,15,7,2,67,4,23,6,67,10,14,9,67,6,21,6,56,1,21,22,78,0,11,11,89,0,2,2,0,2,1,1,3,68,0,0,3,3,1,0,1,3,3,1,1,2,0,1,1,12,58,0,35,6,0,1,58,0,16,16,6,1,1,1,1,58,0,24,3,15,58,0,12,10,9,7,4,8.806451612903226,16.345069296964777,2.3333333333333335,1.4142135623730951,11.820512820512821,5.170115517755534,3.710526315789474,2.204514958441304
AFG,Afghanistan,2021-02-08,2021-02-08,104,12,1267785.4443989084,11,881454.3480062595,105,88,9907807.06492343,53,12,14,78,10,23,71,13,13,78,13,25,66,13,19,72,13,24,67,10,18,76,13,17,74,14,17,73,11,16,77,13,17,74,14,18,72,13,13,78,12,26,66,90,3,10,1,81,5,13,5,91,3,9,1,79,5,13,7,85,3,8,8,80,3,14,7,86,2,14,2,87,5,9,3,87,3,9,5,88,2,12,2,87,3,9,5,86,4,12,2,91,2,6,5,78,2,18,6,16,0,25,63,81,0,16,7,18,1,16,69,88,2,6,8,98,0,1,5,0,98,0,3,3,0,101,0,1,2,0,28,3,6,67,21,1,2,68,12,102,0,1,1,0,103,0,1,0,0,25,0,30,27,9,13,31,5,29,17,22,104,31,5,39,16,13,31,6,33,14,20,31,8,13,9,43,31,8,36,11,18,91,0,8,5,91,0,10,3,91,0,11,2,91,0,10,3,91,0,11,2,91,0,10,3,91,0,13,0,91,0,13,0,91,0,11,2,0,96,0,6,2,96,0,5,3,96,0,4,4,96,0,8,0,96,0,5,3,96,0,7,1,96,0,5,3,96,0,8,0,96,0,8,0,0,78,0,15,11,78,0,18,8,78,0,20,6,78,0,24,2,78,0,15,11,78,0,14,12,78,0,20,6,78,0,25,1,78,0,22,4,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,104,0,0,0,0,92,0,9,3,92,0,5,7,92,0,3,9,92,0,6,6,92,0,8,4,92,0,8,4,92,0,11,1,31,1,20,13,17,22,32,2,64,6,32,2,67,3,32,2,68,2,32,2,65,5,32,2,62,8,32,2,67,3,32,2,64,6,32,2,67,3,32,2,67,3,32,2,15,55,93,0,2,9,51,0,12,41,0,0,0,98,2,3,1,98,2,2,2,98,2,3,1,98,1,2,3,98,2,1,3,98,2,2,2,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,34,4,43,23,34,5,42,23,34,6,31,33,34,6,35,29,34,5,35,30,34,8,27,35,36,0,37,31,67,0,14,5,8,10,39,0,7,13,27,18,39,2,60,3,40,1,16,47,40,1,19,9,6,3,19,7,40,1,21,11,13,18,41,0,11,17,20,15,104,41,0,10,49,4,42,2,10,45,5,63,2,16,23,63,2,17,22,75,1,14,14,70,3,13,18,71,2,10,21,79,4,9,12,43,0,4,6,7,16,28,43,1,4,5,10,15,26,44,2,12,16,13,17,44,1,13,15,12,19,44,1,21,12,10,16,71,1,25,7,71,6,20,7,71,5,20,8,45,0,35,24,80,0,7,17,97,0,3,2,0,0,0,1,1,63,0,0,5,1,3,1,3,6,1,0,1,2,5,0,3,10,49,1,44,6,1,3,49,0,13,28,8,4,0,1,1,51,1,33,8,11,51,2,20,8,14,3,6,9.324324324324325,17.10596720779372,6,7.023769168568493,13.638297872340425,4.366002708253126,3.872340425531915,3.145853179888916
AFG,Afghanistan,2021-02-09,2021-02-08,100,7,1158511.5895800607,4,965714.0313581083,106,84,8969074.533844898,45,20,11,69,15,20,65,16,14,70,19,21,60,15,15,70,15,22,63,16,17,67,15,15,70,18,11,71,18,12,70,14,17,69,19,20,61,21,9,70,20,14,66,89,1,6,4,80,3,10,7,86,5,4,5,79,2,12,7,85,4,3,8,78,4,12,6,83,4,5,8,85,3,8,4,89,3,6,2,88,4,4,4,83,3,8,6,80,2,11,7,91,2,4,3,86,3,9,2,16,0,26,58,77,0,18,5,22,4,22,52,78,1,9,12,91,0,2,6,1,91,2,5,2,0,95,0,3,1,1,37,1,6,56,25,1,2,63,9,98,0,2,0,0,98,1,1,0,0,27,0,25,24,3,21,32,11,22,17,18,100,32,11,30,10,17,32,12,24,13,19,32,14,10,12,32,32,9,31,16,12,80,0,17,3,80,0,17,3,80,0,12,8,80,0,19,1,80,0,16,4,80,0,15,5,80,0,19,1,80,0,19,1,80,0,17,3,0,97,0,1,2,97,0,2,1,97,0,3,0,97,0,3,0,97,0,2,1,97,0,2,1,97,0,3,0,97,0,3,0,97,0,3,0,0,76,1,7,16,76,1,14,9,76,1,18,5,76,1,21,2,76,1,8,15,76,1,11,12,76,1,14,9,76,1,22,1,76,1,22,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,88,0,12,0,88,0,3,9,88,0,5,7,88,0,8,4,88,0,8,4,88,0,8,4,88,0,11,1,30,2,24,16,15,13,32,3,60,5,32,3,64,1,32,3,65,0,32,3,64,1,32,3,62,3,32,3,65,0,32,3,60,5,32,3,65,0,32,3,59,6,32,3,20,45,95,0,1,4,54,0,10,36,0,0,0,95,2,2,1,95,2,1,2,95,2,2,1,95,2,1,2,95,2,1,2,95,2,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,33,9,40,18,33,8,44,15,33,11,26,30,33,10,31,26,33,8,30,29,33,8,28,31,34,1,42,23,58,1,16,8,11,6,34,3,10,7,27,19,34,8,49,9,35,5,16,44,35,4,17,5,13,4,16,6,35,5,19,14,11,16,36,1,13,15,26,9,100,37,2,8,46,7,38,2,6,43,11,60,4,16,20,56,4,21,19,74,3,8,15,69,3,12,16,70,1,13,16,72,2,15,11,42,1,4,6,6,11,30,42,5,5,7,8,13,20,46,2,14,11,12,15,46,1,8,11,11,23,46,4,13,13,10,14,76,2,16,6,76,7,9,8,76,6,12,6,50,0,33,17,83,2,5,10,95,1,2,1,1,0,0,0,0,63,0,6,8,4,2,1,1,3,0,0,3,0,3,0,0,6,54,2,41,3,0,0,54,0,17,22,4,3,0,0,0,54,1,32,6,7,54,2,10,13,11,6,4,4.888571428571429,5.867596533132646,5.647058823529412,5.555866004397832,14.333333333333334,3.1816359027305214,3.1538461538461537,2.158684559712252
AFG,Afghanistan,2021-02-10,2021-02-09,100,8,1632678.805970176,7,1617700.855351686,150,84,10359995.159113033,45,14,11,75,11,20,69,14,12,74,11,25,64,14,20,66,11,26,63,11,20,69,14,14,72,14,11,75,14,7,79,14,13,73,14,20,66,14,13,73,10,25,65,89,4,5,2,80,3,14,3,88,1,8,3,75,6,10,9,80,1,11,8,74,5,15,6,80,2,11,7,86,3,8,3,89,4,5,2,93,1,5,1,87,3,7,3,80,1,16,3,87,1,8,4,75,4,17,4,16,0,29,55,76,0,17,7,25,1,20,54,80,1,8,11,92,0,2,6,0,92,0,3,5,0,97,0,3,0,0,35,0,6,59,26,1,2,64,7,98,0,1,1,0,99,0,1,0,0,29,0,34,22,8,7,33,9,29,14,15,100,33,7,34,14,12,33,10,28,14,15,33,9,13,13,32,33,9,36,10,12,93,0,5,2,93,0,4,3,93,0,4,3,93,0,6,1,93,0,5,2,93,0,6,1,93,0,7,0,93,0,6,1,93,0,4,3,0,93,0,4,3,93,0,4,3,93,0,5,2,93,0,7,0,93,0,5,2,93,0,5,2,93,0,6,1,93,0,7,0,93,0,6,1,0,78,0,15,7,78,0,14,8,78,0,19,3,78,0,21,1,78,0,10,12,78,0,7,15,78,0,15,7,78,0,21,1,78,0,21,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,92,0,6,2,92,0,4,4,92,0,4,4,92,0,6,2,92,0,7,1,92,0,7,1,92,0,7,1,32,0,17,13,20,18,33,3,60,4,33,3,61,3,33,3,63,1,33,3,62,2,33,3,60,4,33,3,62,2,33,3,61,3,33,3,61,3,33,3,61,3,33,3,17,47,95,0,1,4,55,0,12,33,0,0,0,94,2,2,2,94,2,2,2,94,2,3,1,94,2,1,3,94,2,4,0,94,2,3,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,33,7,39,21,33,7,40,20,33,9,28,30,33,9,32,26,33,7,28,32,33,7,33,27,35,1,34,30,66,0,14,8,2,10,37,1,7,15,23,17,37,3,52,8,38,2,17,43,38,1,19,8,12,5,15,2,38,2,21,16,10,13,38,1,10,18,21,12,100,39,0,7,52,2,39,2,9,48,2,61,1,24,14,60,1,21,18,73,1,13,13,68,1,14,17,72,1,14,13,67,0,22,11,44,0,2,3,11,14,26,44,2,3,4,7,13,27,47,0,15,10,12,16,47,1,7,11,13,21,47,0,13,9,16,15,78,0,16,6,78,3,12,7,78,4,12,6,48,1,36,15,85,0,5,10,95,0,3,0,0,0,0,0,2,59,0,3,9,2,1,0,1,5,2,0,3,3,6,0,0,6,54,0,41,5,0,0,54,0,16,20,6,3,1,0,0,55,0,28,11,6,55,0,16,10,10,2,7,6.411764705882353,7.320033312802256,7.368421052631578,11.240850730536316,14.595238095238095,3.48557671897768,3.35,2.7600631728184624
AFG,Afghanistan,2021-02-11,2021-02-10,100,4,707491.660450445,3,604266.68880318606,106,80,13857758.420191465,43,17,10,73,16,13,71,18,5,77,15,20,65,14,19,67,15,20,65,16,10,74,19,11,70,17,9,74,17,13,70,15,13,72,17,20,63,16,7,77,15,23,62,90,4,4,2,87,2,8,3,95,1,3,1,80,2,10,8,81,3,12,4,80,2,9,9,90,1,4,5,89,1,7,3,91,1,5,3,87,3,5,5,87,2,10,1,80,3,9,8,93,0,4,3,77,0,20,3,16,4,25,55,77,0,15,8,21,4,24,51,77,0,10,13,90,0,1,8,1,90,0,4,5,1,97,0,1,1,1,36,2,7,55,24,3,3,68,2,97,0,1,1,1,98,0,0,1,1,27,2,27,22,11,11,33,9,33,12,13,100,33,5,40,16,6,33,10,29,14,14,33,9,12,12,34,33,10,32,15,10,89,0,7,4,89,0,10,1,89,0,9,2,89,0,9,2,89,0,10,1,89,0,8,3,89,0,8,3,89,0,11,0,89,0,10,1,0,90,0,5,5,90,0,8,2,90,0,9,1,90,0,10,0,90,0,3,7,90,0,6,4,90,0,9,1,90,0,10,0,90,0,10,0,0,78,0,12,10,78,0,11,11,78,0,20,2,78,0,21,1,78,0,13,9,78,0,10,12,78,0,14,8,78,0,21,1,78,0,19,3,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,99,1,0,0,0,95,0,4,1,95,0,3,2,95,0,3,2,95,0,4,1,95,0,4,1,95,0,5,0,95,0,4,1,30,1,24,16,15,14,30,3,60,7,30,3,64,3,30,3,66,1,30,3,64,3,30,3,56,11,30,3,63,4,30,3,64,3,30,3,65,2,30,3,62,5,30,3,23,44,93,0,2,5,57,0,11,32,0,0,0,94,2,2,2,94,2,2,2,94,2,3,1,94,2,0,4,94,1,1,4,94,2,0,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,34,7,43,16,34,9,46,11,34,9,27,30,34,10,30,26,34,9,32,25,34,7,33,26,37,0,39,24,61,1,20,6,6,6,40,0,5,19,23,13,40,2,52,6,42,2,17,39,42,1,16,10,10,10,10,1,42,2,14,16,15,11,43,1,9,14,23,10,100,45,2,2,48,3,46,0,3,46,5,59,0,29,12,55,0,28,17,74,0,13,13,71,0,13,16,69,0,16,15,67,0,19,14,48,1,3,3,12,12,21,48,0,3,9,14,9,17,51,1,14,15,7,12,51,0,10,14,7,18,51,0,17,13,4,15,71,0,22,7,71,7,12,10,71,6,15,8,53,0,30,17,83,0,8,9,93,1,1,2,0,0,0,0,3,63,0,5,3,0,5,0,3,10,1,0,2,1,3,0,0,4,54,1,39,3,3,0,54,0,9,19,13,3,1,0,1,56,2,29,5,8,56,0,14,14,7,6,3,13,27.490907587782548,6.0625,11.985929250583785,13.142857142857142,5.385488308459827,3.8684210526315788,2.896139579953258
