ISO_3,country_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1.-77,B1_1.1,B1_1.2,B1_2.-77,B1_2.1,B1_2.2,B1_3.-77,B1_3.1,B1_3.2,B1_4.-77,B1_4.1,B1_4.2,B1_5.-77,B1_5.1,B1_5.2,B1_6.-77,B1_6.1,B1_6.2,B1_7.-77,B1_7.1,B1_7.2,B1_8.-77,B1_8.1,B1_8.2,B1_9.-77,B1_9.1,B1_9.2,B1_10.-77,B1_10.1,B1_10.2,B1_11.-77,B1_11.1,B1_11.2,B1_12.-77,B1_12.1,B1_12.2,B1_13.-77,B1_13.1,B1_13.2,B1_14.-77,B1_14.1,B1_14.2,B1b_x1.-99,B1b_x1.-77,B1b_x1.1,B1b_x1.2,B1b_x2.-99,B1b_x2.-77,B1b_x2.1,B1b_x2.2,B1b_x3.-99,B1b_x3.-77,B1b_x3.1,B1b_x3.2,B1b_x4.-99,B1b_x4.-77,B1b_x4.1,B1b_x4.2,B1b_x5.-99,B1b_x5.-77,B1b_x5.1,B1b_x5.2,B1b_x6.-99,B1b_x6.-77,B1b_x6.1,B1b_x6.2,B1b_x7.-99,B1b_x7.-77,B1b_x7.1,B1b_x7.2,B1b_x8.-99,B1b_x8.-77,B1b_x8.1,B1b_x8.2,B1b_x9.-99,B1b_x9.-77,B1b_x9.1,B1b_x9.2,B1b_x10.-99,B1b_x10.-77,B1b_x10.1,B1b_x10.2,B1b_x11.-99,B1b_x11.-77,B1b_x11.1,B1b_x11.2,B1b_x12.-99,B1b_x12.-77,B1b_x12.1,B1b_x12.2,B1b_x13.-99,B1b_x13.-77,B1b_x13.1,B1b_x13.2,B1b_x14.-99,B1b_x14.-77,B1b_x14.1,B1b_x14.2,B3.-99,B3.-77,B3.1,B3.2,B5.-99,B5.-77,B5.1,B5.2,B6.-99,B6.-77,B6.1,B6.2,B7.-99,B7.-77,B7.1,B7.2,B8.-99,B8.1,B8.2,B8.3,B9.-99,B9.-77,B9.1,B9.2,B10.-99,B10.-77,B10.1,B10.2,B11.-99,B11.-77,B11.1,B11.2,V1.-99,V2.-99,V2a.-99,V3.-99,V3.-77,V3.1,V3.2,V3.3,V3.4,V4_1.-99,V4_1.-77,V4_1.1,V4_1.2,V4_1.3,V4_2.-99,V4_2.-77,V4_2.1,V4_2.2,V4_2.3,V4_3.-99,V4_3.-77,V4_3.1,V4_3.2,V4_3.3,V4_4.-99,V4_4.-77,V4_4.1,V4_4.2,V4_4.3,V4_5.-99,V4_5.-77,V4_5.1,V4_5.2,V4_5.3,V4_6.-99,V5a_1.-99,V5a_2.-99,V5a_3.-99,V5a_4.-99,V5a_5.-99,V5a_6.-99,V5a_7.-99,V5a_8.-99,V5a_9.-99,V5b_1.-99,V5b_2.-99,V5b_3.-99,V5b_4.-99,V5b_5.-99,V5b_6.-99,V5b_7.-99,V5b_8.-99,V5b_9.-99,V5c_1.-99,V5c_2.-99,V5c_3.-99,V5c_4.-99,V5c_5.-99,V5c_6.-99,V5c_7.-99,V5c_8.-99,V5c_9.-99,V5d_1.-99,V5d_2.-99,V5d_3.-99,V5d_4.-99,V5d_5.-99,V5d_6.-99,V5d_7.-99,V5d_8.-99,V5d_9.-99,V6_1.-99,V6_2.-99,V6_3.-99,V6_4.-99,V6_5.-99,V6_6.-99,V6_7.-99,V9.-99,V9.-77,V9.1,V9.2,V9.3,V9.4,V10_1.-99,V10_2.-99,V10_3.-99,V10_4.-99,V10_5.-99,V10_6.-99,V10_7.-99,V10_8.-99,V10_9.-99,V10_10.-99,V11.-99,V12.-99,B12_1.-99,B12_1.-77,B12_1.1,B12_1.2,B12_2.-99,B12_2.-77,B12_2.1,B12_2.2,B12_3.-99,B12_3.-77,B12_3.1,B12_3.2,B12_4.-99,B12_4.-77,B12_4.1,B12_4.2,B12_5.-99,B12_5.-77,B12_5.1,B12_5.2,B12_6.-99,B12_6.-77,B12_6.1,B12_6.2,B13_1.-99,B13_1.2,B13_2.-99,B13_2.-77,B13_2.2,B13_3.-99,B13_3.-77,B13_3.2,B13_4.-99,B13_4.-77,B13_4.2,B13_5.-99,B13_5.-77,B13_5.2,B13_6.-99,B13_6.-77,B13_6.2,B13_7.-99,B13_7.-77,B13_7.2,B14_1.-99,B14_2.-99,B14_3.-99,B14_4.-99,B14_5.-99,C0_1.-99,C0_1.-77,C0_1.1,C0_1.2,C0_2.-99,C0_2.-77,C0_2.1,C0_2.2,C0_3.-99,C0_3.-77,C0_3.1,C0_3.2,C0_4.-99,C0_4.-77,C0_4.1,C0_4.2,C0_5.-99,C0_5.-77,C0_5.1,C0_5.2,C0_6.-99,C0_6.-77,C0_6.1,C0_6.2,C1_m.-99,C1_m.-77,C1_m.1,C1_m.2,C2.-99,C2.-77,C2.1,C2.2,C2.3,C2.4,C7.-99,C7.-77,C7.1,C7.2,C7.3,C7.4,C8.-99,C8.-77,C8.1,C8.2,C3.-99,C3.-77,C3.1,C3.2,C5.-99,C5.-77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6.-99,C6.-77,C6.1,C6.2,C6.3,C6.4,C14.-99,C14.-77,C14.1,C14.2,C14.3,C14.4,C9.-99,C9.-77,C9.1,C9.2,C9.3,C9a.-99,C12.-99,C12.-77,C12.1,C12.2,C12.3,C13_1.-99,C13_1.-77,C13_1.1,C13_1.2,C13_2.-99,C13_2.-77,C13_2.1,C13_2.2,C13_3.-99,C13_3.-77,C13_3.1,C13_3.2,C13_4.-99,C13_4.-77,C13_4.1,C13_4.2,C13_5.-99,C13_5.-77,C13_5.1,C13_5.2,C13_6.-99,C13_6.-77,C13_6.1,C13_6.2,D1.-99,D1.-77,D1.1,D1.2,D1.3,D1.4,D1.5,D2.-99,D2.-77,D2.1,D2.2,D2.3,D2.4,D2.5,D3.-99,D3.-77,D3.1,D3.2,D3.3,D3.4,D4.-99,D4.-77,D4.1,D4.2,D4.3,D4.4,D5.-99,D5.-77,D5.1,D5.2,D5.3,D5.4,D6_1.-99,D6_1.-77,D6_1.1,D6_1.2,D6_2.-99,D6_2.-77,D6_2.1,D6_2.2,D6_3.-99,D6_3.-77,D6_3.1,D6_3.2,D7.-99,D7.-77,D7.1,D7.2,D8.-99,D8.1,D8.2,D9.-99,D9.1,D9.2,D9.3,D9.4,D9.6,D9.7,D10.-99,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3.-99,E3.-77,E3.1,E3.2,E3.4,E4.-99,E4.-77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2.-99,E2.-77,E2.1,E2.2,E2.3,E7.-99,E7.-77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
ALA,Aland Islands,2021-01-19,2021-01-14,100,7,269322.42852801713,2,111669.35683537951,28,71,3421649.8285221495,42,15,12,73,14,15,71,14,15,71,12,34,54,13,29,58,16,20,64,13,17,70,14,12,74,12,15,73,13,15,72,15,18,67,15,28,57,18,15,67,18,16,66,88,5,6,1,85,6,7,2,85,6,5,4,66,10,13,11,71,7,16,6,80,4,8,8,83,6,8,3,88,7,4,1,85,6,8,1,85,9,6,0,82,6,10,2,72,9,10,9,85,6,7,2,84,4,9,3,27,2,13,58,88,1,3,8,28,4,21,47,79,1,2,18,98,1,1,0,98,0,1,1,99,0,1,0,36,1,5,58,100,100,0,32,2,37,14,5,10,41,4,18,28,9,41,4,27,21,7,41,6,23,21,9,41,5,27,21,6,41,6,14,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3,13,14,10,18,0,0,0,0,0,0,0,0,0,0,0,0,96,1,1,2,96,1,0,3,96,1,2,1,96,1,1,2,96,1,2,1,96,1,2,1,100,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,100,100,100,100,44,5,17,34,44,5,37,14,44,6,12,38,44,5,24,27,44,6,4,46,44,3,9,44,46,2,25,27,75,0,13,7,2,3,47,3,1,10,9,30,47,2,49,2,48,2,14,36,48,1,27,12,4,3,2,3,48,1,20,9,12,10,48,2,17,17,13,3,48,2,8,38,4,0,53,2,8,34,3,83,1,12,4,64,1,33,2,88,1,10,1,77,1,11,11,96,1,3,0,92,2,6,0,53,3,1,1,5,8,29,53,3,0,2,5,6,31,54,1,8,14,14,9,54,1,5,2,5,33,54,2,8,4,11,21,88,0,9,3,88,1,3,8,88,1,6,5,55,3,25,17,83,7,10,93,0,1,3,0,0,3,68,1,1,0,3,0,2,4,1,2,3,6,0,2,7,56,2,18,22,2,56,2,3,10,9,13,3,3,1,57,3,16,9,15,57,2,14,12,11,3,1,33,91.33530495396883,2.6666666666666665,2.179449471770337,11.307692307692308,5.567309877423302,2.289473684210526,1.1833962745133202
ALA,Aland Islands,2021-01-20,2021-01-15,100,6,237115.12244944414,2,111669.35683537951,39,74,3426052.256872181,38,15,10,75,14,19,67,16,14,70,15,35,50,14,30,56,17,20,63,15,17,68,16,11,73,13,13,74,13,15,72,16,18,66,17,28,55,20,15,65,20,15,65,90,5,4,1,81,6,8,5,86,6,4,4,65,11,12,12,70,7,15,8,80,5,7,8,83,6,8,3,89,7,3,1,87,6,6,1,85,9,6,0,82,5,10,3,72,9,8,11,85,6,7,2,85,4,8,3,24,2,17,57,85,1,4,10,28,4,22,46,78,1,3,18,97,1,2,0,97,0,1,2,99,0,1,0,36,1,6,57,100,100,0,31,2,34,17,6,10,38,7,21,27,7,38,7,29,19,7,38,7,24,22,9,38,7,27,22,6,38,8,15,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,16,14,11,16,0,0,0,0,0,0,0,0,0,0,0,0,95,1,2,2,95,1,0,4,95,1,3,1,95,1,1,3,95,2,2,1,95,1,2,2,100,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,100,100,100,100,44,6,20,30,44,6,36,14,44,7,14,35,44,6,24,26,44,7,6,43,44,5,8,43,46,2,24,28,76,0,12,7,2,3,48,3,1,7,10,31,48,2,48,2,49,2,12,37,49,1,27,13,4,1,2,3,49,1,20,8,11,11,49,2,15,17,13,4,49,2,8,36,5,0,55,2,6,33,4,81,1,14,4,66,1,32,1,86,1,12,1,78,1,11,10,95,1,4,0,93,2,5,0,56,3,1,0,4,8,28,56,3,0,0,3,6,32,57,1,7,13,13,9,57,1,3,1,5,33,57,2,6,3,10,22,91,0,6,3,91,0,3,6,91,0,5,4,58,3,24,15,85,5,10,95,0,0,2,0,0,3,71,2,1,0,2,0,2,3,0,2,3,6,0,2,6,60,1,15,22,2,60,2,4,7,9,12,2,3,1,61,2,14,9,14,61,1,14,12,8,3,1,39.74285714285714,103.4519902453031,3,2.1908902300206643,10.764705882352942,5.244384145196516,2.4285714285714284,1.1952286093343936
ALA,Aland Islands,2021-01-21,2021-01-16,100,7,361402.62560995715,2,111669.35683537951,61,75,3200630.715468061,38,16,10,74,14,21,65,15,16,69,14,37,49,14,29,57,16,22,62,13,20,67,17,12,71,14,13,73,12,18,70,15,21,64,17,29,54,20,16,64,20,17,63,90,6,3,1,79,6,10,5,84,6,5,5,63,12,11,14,71,8,16,5,78,6,8,8,80,8,9,3,88,6,3,3,87,6,6,1,82,10,7,1,79,6,12,3,71,9,9,11,84,6,8,2,83,5,9,3,23,2,18,57,84,2,4,10,27,4,27,42,74,1,3,22,97,0,3,0,97,0,0,3,100,0,0,0,36,1,5,58,100,100,0,29,2,33,18,7,11,35,8,20,29,8,35,10,28,19,8,35,9,24,22,10,35,8,27,22,8,35,9,14,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,14,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,95,1,2,2,95,1,0,4,95,1,2,2,95,1,1,3,95,2,1,2,95,1,1,3,100,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,100,100,100,100,43,5,19,33,43,5,32,20,43,6,13,38,43,5,23,29,43,6,6,45,43,5,7,45,46,3,23,28,77,0,11,7,3,2,48,3,2,9,10,28,48,2,47,3,49,2,11,38,49,1,26,13,4,2,2,3,49,1,20,8,12,10,49,3,14,17,12,5,49,2,8,36,5,0,54,2,7,33,4,82,1,13,4,70,1,28,1,87,1,11,1,79,1,10,10,95,1,4,0,94,1,5,0,55,2,1,0,5,8,29,55,3,0,0,1,6,35,56,1,7,15,12,9,56,1,3,2,4,34,56,2,6,3,11,22,91,0,7,2,91,0,3,6,91,0,5,4,56,3,24,17,83,6,11,94,0,0,2,0,0,4,70,2,1,0,3,0,2,4,0,2,3,5,0,2,6,60,1,15,21,3,60,2,4,5,10,12,2,3,2,61,1,14,9,15,61,1,16,11,7,3,1,30.78378378378378,84.98076093875443,4.583333333333333,5.86915408700178,9.794117647058824,5.283074241413346,2.388888888888889,1.293451148291219
ALA,Aland Islands,2021-01-22,2021-01-16,100,7,449522.72255967424,2,111669.35683537951,61,78,3014773.7678212672,41,13,9,78,11,21,68,13,14,73,13,36,51,12,31,57,11,25,64,11,16,73,15,12,73,13,14,73,10,16,74,13,21,66,16,27,57,16,15,69,16,20,64,91,5,3,1,79,4,10,7,86,5,5,4,64,10,8,18,69,6,16,9,75,6,9,10,84,7,5,4,88,5,5,2,86,6,6,2,84,8,6,2,79,4,13,4,73,6,10,11,85,4,9,2,80,5,12,3,21,1,17,61,84,1,6,9,24,3,24,49,77,1,3,19,97,0,3,0,97,0,0,3,100,0,0,0,32,1,7,60,100,100,0,27,1,36,17,8,11,32,7,23,31,7,32,8,29,24,7,32,7,24,25,12,32,7,27,26,8,32,7,15,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,15,15,16,17,0,0,0,0,0,0,0,0,0,0,0,0,93,1,4,2,93,2,1,4,93,2,3,2,93,2,2,3,93,3,2,2,93,2,2,3,100,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,100,100,100,100,41,3,21,35,41,3,32,24,41,3,16,40,41,3,22,34,41,3,9,47,41,3,6,50,43,2,22,33,78,0,8,10,3,1,44,1,2,10,16,27,44,1,52,3,45,1,13,41,45,1,26,14,6,2,3,3,45,1,20,13,9,12,46,2,15,22,10,5,46,1,10,37,6,0,51,1,9,35,4,80,0,14,6,69,1,26,4,84,0,13,3,79,0,10,11,92,0,5,3,94,0,6,0,52,1,1,1,7,9,29,52,1,0,1,3,10,33,52,0,6,18,14,10,52,0,5,3,6,34,52,0,8,5,13,22,87,0,10,3,87,0,5,8,87,0,8,5,52,1,31,16,84,5,11,95,0,0,2,1,0,2,65,3,1,1,4,1,5,3,0,2,3,4,0,2,6,57,0,19,22,2,57,0,5,7,10,14,1,4,2,58,0,14,12,16,58,0,19,10,10,2,1,34.048780487804876,88.35410324923008,4.666666666666667,5.836146507808561,9.7875,5.67482915138737,2.4047619047619047,1.344537708376029
ALA,Aland Islands,2021-01-23,2021-01-17,100,6,390643.85903251474,0,0,87,79,3134232.639508413,42,14,7,79,13,19,68,13,14,73,16,36,48,13,31,56,14,23,63,15,14,71,16,11,73,16,12,72,13,13,74,12,22,66,17,22,61,16,13,71,16,22,62,93,4,3,0,81,2,8,9,86,5,4,5,64,9,7,20,69,7,14,10,77,6,6,11,86,5,4,5,89,5,4,2,88,6,3,3,87,7,4,2,78,4,13,5,78,5,7,10,87,4,7,2,78,5,11,6,21,0,18,61,83,1,7,9,24,2,25,49,76,1,4,19,96,1,3,0,96,0,1,3,99,0,1,0,32,0,7,61,100,100,0,27,1,36,15,10,11,30,8,23,32,7,30,8,28,26,8,30,7,24,27,12,30,7,26,28,9,30,8,15,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,16,17,15,18,0,0,0,0,0,0,0,0,0,0,0,0,93,1,4,2,93,2,1,4,93,2,3,2,93,2,2,3,93,3,2,2,93,2,2,3,100,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,100,100,100,100,39,3,20,38,39,4,31,26,39,3,18,40,39,4,23,34,39,4,9,48,39,4,6,51,41,2,21,36,79,0,7,9,3,2,42,1,2,10,17,28,42,2,52,4,44,3,12,41,44,1,24,14,5,4,4,4,44,2,20,11,10,13,45,2,16,21,11,5,45,2,9,38,6,0,50,1,7,37,5,81,0,14,5,70,1,24,5,82,0,14,4,78,0,9,13,92,0,5,3,94,0,5,1,51,1,1,1,7,9,30,51,1,1,1,2,11,33,51,1,5,19,12,12,51,0,5,4,6,34,51,0,8,8,12,21,84,0,11,5,84,0,5,11,84,0,9,7,51,1,32,16,84,5,11,95,0,0,2,1,0,2,64,3,1,1,5,1,5,3,0,2,2,3,0,3,7,56,0,21,20,3,56,0,5,6,11,16,1,4,1,57,1,14,12,16,57,0,19,10,12,2,0,33.47727272727273,85.38843901823245,6.3076923076923075,7.454133253712504,9.463414634146341,6.3279047123657355,2.4523809523809526,1.3651120020587777
ALA,Aland Islands,2021-01-24,2021-01-18,100,6,371905.99605902465,1,15650.428490640701,78,81,2915834.3600092526,43,14,7,79,14,17,69,13,13,74,17,34,49,13,26,61,15,22,63,16,11,73,17,10,73,16,10,74,13,11,76,12,19,69,16,19,65,16,9,75,15,17,68,93,4,3,0,83,2,7,8,87,5,3,5,66,7,5,22,74,6,11,9,78,7,4,11,89,5,3,3,90,4,4,2,90,5,2,3,89,5,4,2,81,4,10,5,81,5,6,8,91,2,5,2,83,3,9,5,18,1,16,65,85,1,7,7,22,3,24,51,77,1,5,17,95,1,4,0,95,0,2,3,98,0,2,0,32,0,7,61,100,100,0,25,1,44,12,9,9,27,10,24,32,7,27,10,32,21,10,27,9,27,24,13,27,9,31,24,9,27,10,15,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,15,17,19,17,0,0,0,0,0,0,0,0,0,0,0,0,93,1,4,2,93,2,1,4,93,2,3,2,93,2,2,3,93,3,2,2,93,2,2,3,100,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,100,100,100,100,35,2,24,39,35,3,31,31,35,3,22,40,35,3,25,37,35,4,12,49,35,4,8,53,38,2,26,34,74,1,12,7,3,3,40,1,2,12,21,24,40,3,52,5,41,4,12,43,41,2,26,14,4,4,5,4,41,3,18,12,10,16,42,3,16,21,11,7,42,3,9,40,6,0,47,2,8,37,6,77,0,16,7,70,1,24,5,78,0,16,6,76,0,11,13,89,0,6,5,92,0,6,2,49,1,0,2,5,10,33,49,1,1,2,3,8,36,49,2,6,19,12,12,49,1,4,3,5,38,49,1,7,8,9,26,85,0,10,5,85,1,4,10,85,1,7,7,49,2,30,19,81,5,14,95,0,0,2,1,0,2,66,3,1,1,6,1,5,2,1,1,1,4,0,2,6,53,2,23,19,3,53,1,4,5,14,15,2,5,1,55,2,15,10,18,55,1,18,8,16,1,1,35.578947368421055,91.30662081288204,6.636363636363636,7.96583614283808,10.583333333333334,7.165224850238236,2.7142857142857144,1.6272933428529042
ALA,Aland Islands,2021-01-25,2021-01-19,100,6,376348.5850095907,1,15650.428490640701,74,83,3037459.2071663993,42,15,7,78,14,16,70,14,11,75,18,30,52,15,22,63,15,23,62,18,10,72,18,9,73,17,9,74,15,10,75,12,18,70,15,19,66,17,8,75,16,17,67,93,3,3,1,84,1,7,8,89,4,3,4,70,5,4,21,78,4,10,8,77,6,4,13,90,3,4,3,91,2,5,2,91,3,3,3,90,4,4,2,82,3,11,4,81,4,8,7,92,2,4,2,83,3,9,5,16,1,17,66,85,2,7,6,21,3,27,49,74,1,9,16,91,1,8,0,91,1,2,6,98,0,2,0,35,1,5,59,100,100,0,24,0,44,11,8,13,26,13,23,29,9,26,12,34,17,11,26,10,28,24,12,26,10,33,21,10,26,10,15,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,14,16,22,16,0,0,0,0,0,0,0,0,0,0,0,0,95,1,3,1,95,2,1,2,95,2,2,1,95,2,1,2,95,3,1,1,95,2,1,2,100,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,100,100,100,100,34,2,26,38,34,6,30,30,34,5,25,36,34,6,23,37,34,6,11,49,34,5,9,52,37,2,27,34,73,1,15,6,2,3,39,2,2,10,22,25,39,5,52,4,41,4,12,43,41,2,25,14,5,3,5,5,41,4,14,13,13,15,42,3,15,23,9,8,42,3,12,38,5,0,48,2,8,36,6,75,0,18,7,71,1,22,6,75,0,18,7,78,0,11,11,90,0,5,5,91,1,6,2,50,1,1,2,5,10,31,50,1,2,3,3,7,34,51,2,6,19,10,12,51,1,4,3,4,37,51,1,6,7,9,26,87,0,9,4,87,1,5,7,87,1,7,5,51,1,31,17,83,3,14,97,1,0,0,1,0,1,67,3,1,1,5,1,6,1,1,0,1,5,0,3,5,55,2,25,16,2,55,1,5,6,14,10,2,6,1,56,2,16,8,18,56,1,17,10,15,0,1,27.324324324324323,73.97449036813451,6.7,8.499019551297275,11.792682926829269,7.078996759566373,2.7,1.6361305195255902
ALA,Aland Islands,2021-01-26,2021-01-19,100,7,437084.40591351205,2,112743.33593673371,74,85,2779162.6971846074,45,12,7,81,11,18,71,13,9,78,15,31,54,11,25,64,12,22,66,15,12,73,16,10,74,14,10,76,13,9,78,9,19,72,12,18,70,15,6,79,14,16,70,93,2,3,2,82,1,9,8,91,2,3,4,69,6,4,21,75,4,10,11,78,4,6,12,88,3,4,5,90,1,6,3,90,2,5,3,91,3,3,3,81,3,11,5,82,2,10,6,94,0,4,2,84,1,9,6,14,1,17,68,85,2,7,6,19,2,29,50,72,1,9,18,91,1,8,0,91,1,2,6,98,0,2,0,32,1,5,62,100,100,0,22,0,43,14,8,13,23,13,23,30,11,23,12,33,18,14,23,10,30,25,12,23,10,34,22,11,23,10,15,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,14,17,22,18,0,0,0,0,0,0,0,0,0,0,0,0,95,1,3,1,95,2,1,2,95,2,2,1,95,2,1,2,95,3,1,1,95,2,1,2,100,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,100,100,100,100,31,2,29,38,31,6,32,31,31,5,28,36,31,6,27,36,31,6,13,50,31,5,11,53,36,2,29,33,71,1,16,6,2,4,38,2,3,10,22,25,38,5,53,4,40,4,11,45,40,2,25,15,5,3,5,5,40,4,15,12,15,14,41,3,15,22,11,8,41,3,14,37,5,0,46,2,10,36,6,73,0,19,8,70,1,23,6,73,0,20,7,75,0,11,14,89,0,5,6,90,1,6,3,48,1,1,2,5,11,32,48,1,2,3,3,8,35,49,2,7,18,11,13,49,1,4,4,4,38,49,1,7,8,8,27,85,0,11,4,85,1,7,7,85,1,9,5,49,1,31,19,81,4,15,96,1,0,0,1,1,1,66,4,1,1,4,1,6,1,1,0,2,5,0,3,5,53,2,25,17,3,53,1,5,7,15,10,2,6,1,54,2,18,8,18,54,1,18,10,15,1,1,30.349999999999998,76.42410346051558,6.7,8.499019551297275,11.869047619047619,7.04779806800913,2.619047619047619,1.6071847974912143
ALA,Aland Islands,2021-01-27,2021-01-20,100,7,437084.40591351205,2,112743.33593673371,65,86,2867238.7879999653,50,11,7,82,9,16,75,10,12,78,13,27,60,9,22,69,11,21,68,13,12,75,14,11,75,12,11,77,12,9,79,8,16,76,10,17,73,13,5,82,12,15,73,93,2,3,2,84,1,8,7,88,2,4,6,73,5,3,19,78,4,8,10,79,3,6,12,88,3,4,5,89,1,6,4,89,2,5,4,91,2,3,4,84,3,9,4,83,2,10,5,95,0,3,2,85,1,8,6,13,1,15,71,86,2,7,5,17,2,29,52,72,1,8,19,92,1,7,0,92,1,2,5,98,0,2,0,29,1,6,64,100,100,0,20,0,46,14,7,13,21,12,26,32,9,21,10,35,22,12,21,10,33,27,9,21,8,36,26,9,21,9,18,30,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,12,19,23,20,0,0,0,0,0,0,0,0,0,0,0,0,94,1,3,2,94,2,1,3,94,2,2,2,94,2,1,3,94,3,1,2,94,2,1,3,100,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,100,100,100,100,27,1,32,40,27,6,35,32,27,5,30,38,27,7,31,35,27,6,11,56,27,4,12,57,31,2,34,33,66,1,19,6,4,4,33,3,4,10,24,26,33,5,59,3,36,4,12,48,36,3,27,15,6,4,5,4,36,5,13,12,18,16,37,3,15,24,14,7,38,3,16,39,4,0,42,2,12,39,5,69,0,23,8,66,1,27,6,71,0,22,7,70,0,12,18,90,0,4,6,89,1,7,3,44,1,1,3,6,11,34,44,1,2,5,4,8,36,45,2,8,18,13,14,45,1,4,4,4,42,45,1,8,9,9,28,83,0,13,4,83,1,7,9,83,1,11,5,45,1,34,20,80,6,14,94,3,0,0,1,1,1,61,3,1,1,5,1,7,2,1,0,2,5,3,3,5,48,2,28,19,3,48,1,5,9,16,11,3,6,1,49,2,22,8,19,49,1,19,12,17,1,1,22.2972972972973,53.173648896205506,6.5555555555555545,9.139353247236796,11.670212765957446,6.88435260742154,2.5531914893617023,1.5436899699759195
