ISO2,ISO_3,country_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
ML,MLI,Mali,2020-04-25,2020-04-23,120,39,3,0,0,0,0,0,0,0,0,0.00397255326832792,0.00135268446864934,0.0158383430951409,0.0185439815690018,0.0154676329055475,5.96940777187231e-05,0.00693495281080462,0.00991004007764885,0.0073786273537762,3.45553880314139e-05,0.00602093410726311,0.0014837552721846,,,,,
ML,MLI,Mali,2020-04-26,2020-04-24,139,54,3,0.00719424460431655,0.0140496476855479,0.00298903400265946,3.3754355990963e-05,0,0,0,0,0.0011561908766029,0.000682857490356076,0.0164812555371171,0.0190979744858544,0.0165594611321693,6.28119120633038e-05,0.00757405077861271,0.0105253544634272,0.0081216889530508,3.7153804333394e-05,0.00600485705461543,0.00148223744603012,,,,,
ML,MLI,Mali,2020-04-27,2020-04-26,103,49,2,0.029126213592233,0.0324752782875229,0.0202026258685321,9.00935424639472e-05,0.00970873786407767,0.018936178546626,0.0103088998207276,6.46811316294756e-05,0.00369896144544032,0.00141917683362602,0.017144506673512,0.0196612891138236,0.0176931665576028,6.61223539380011e-05,0.00827090857443529,0.011195860925333,0.00894071943821401,4.00572001034284e-05,0.00595342133128378,0.00147646441407303,,,,,
ML,MLI,Mali,2020-04-28,2020-04-26,149,46,3,0.0201342281879195,0.0225530739355564,0.0136053615878523,6.08769865932778e-05,0.00671140939597315,0.0131099050447362,0.00694247918793614,4.36332182833061e-05,0.0126173708920188,0.00216353958974376,0.0178187924137798,0.0202266177021968,0.0188479034983759,6.95972581593856e-05,0.00901774328543806,0.0119184861987096,0.00982787308326507,4.32655656326249e-05,0.00586413080914555,0.00146598616113948,,,,,
ML,MLI,Mali,2020-04-29,2020-04-27,138,43,3,0.0144927536231884,0.0199394839136082,0.0107213114836254,5.23776218025168e-05,0.0072463768115942,0.014151085175537,0.00650270523865964,4.08783041389872e-05,0.013348749211688,0.00230604957695863,0.0184915325958904,0.0207846216327847,0.0199971525511609,7.31944256208051e-05,0.00980127484244236,0.0126852729330214,0.0107688106008834,4.67584563789734e-05,0.0057360235299063,0.00145049846656605,,,,,
ML,MLI,Mali,2020-04-30,2020-04-28,131,42,3,0,0,0,0,0,0,0,0,0.011830985915493,0.00224952070397236,0.0191461918002627,0.0213223284066494,0.0211092872515795,7.68524777479832e-05,0.0106023154894829,0.0134824610990724,0.0117422378881756,5.04903548838327e-05,0.00557010789966958,0.0014299009076257,,,,,
ML,MLI,Mali,2020-05-01,2020-04-29,124,39,3,0.0161290322580645,0.0221722862313382,0.0285943465578748,9.22912199953659e-05,0,0,0,0,0.00132418442277597,0.000782010329391387,0.0197628101227523,0.0218241153625053,0.0221492794718417,8.0493254056264e-05,0.0113960268955394,0.0142900337014707,0.0127202625485419,5.43877580253271e-05,0.00536985942107586,0.00140438214333798,0.000654077837935241,0.00111360776104903,0.000743512347455802,0.000890272532460951,-0.000108512447697875
ML,MLI,Mali,2020-05-02,2020-04-29,142,18,4,0.0140845070422535,0.0193818215253853,0.0230256727909703,7.453046000581e-05,0,0,0,0,0.0011561908766029,0.000682857490356076,0.0203190480680043,0.0222723012738943,0.0230816837580628,8.40251299490592e-05,0.0121532370449498,0.0150823957756936,0.0136703288324527,5.83517063035643e-05,0.00514125577735433,0.00137443749352914,0.000639632088481206,0.00108703710431557,0.000763197711056182,0.000924773313233646,-0.000143933546210184
ML,MLI,Mali,2020-05-03,2020-05-01,106,49,3,0.0471698113207547,0.040358496811933,0.0489411620593854,0.000125868584118772,0.0283018867924528,0.0315695602813257,0.0172021622518435,7.58577804728914e-05,0.00642691098044578,0.00183147652567485,0.0207913369164773,0.0226481479539756,0.0238724200747545,8.73447490229025e-05,0.0128419165863755,0.0158285416302703,0.0145563488544253,6.22554399010713e-05,0.00489277460990507,0.00134091041258042,0.000607805040494225,0.00102987558619195,0.000761834668656699,0.00093593823603521,-0.000176774453563119
ML,MLI,Mali,2020-05-04,2020-05-03,110,61,2,0.0454545454545455,0.0389259046940048,0.0586312191315267,0.000164614586916298,0.0454545454545455,0.0389259046940048,0.0586312191315267,0.000164614586916298,0.00763459260234303,0.00195729267074525,0.0211566930740275,0.022933156280504,0.0244917905421568,9.03413957474893e-05,0.0134300413680212,0.0164944773134872,0.0153421676762876,6.59532253422942e-05,0.00463509367889801,0.00130500325556688,0.00055631677670794,0.000940647840630156,0.000735383013763858,0.000919049098837083,-0.000204839521707922
