ISO2,ISO_3,country_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
IE,IRL,Ireland,2020-04-23,2020-04-23,464,464,1,0.00862068965517241,0.00841162749075858,0.00839594152358167,9.21511625110072e-05,0.00646551724137931,0.0072925969293041,0.00610104696537057,7.86448464096803e-05,0.00734843845682792,0.000926266476950355,0.00538747520351124,0.00547955689462477,0.00512379039566758,6.52761090062592e-05,0.00401391695346707,0.0044787715734995,0.00345473075132572,5.09380125913306e-05,0.00613335825041889,0.000754493281151701,,,,,
IE,IRL,Ireland,2020-04-24,2020-04-24,541,541,1,0.00369685767097967,0.00511401001023943,0.00286618343353425,5.30454048462481e-05,0.00369685767097967,0.00511401001023943,0.00286618343353425,5.30454048462481e-05,0.00651671221357999,0.000808408881051475,0.00527798423383353,0.00532596698931107,0.00501689452036792,6.41808283036489e-05,0.00388318830255794,0.00431135744895756,0.00334822125729292,4.9661701423855e-05,0.00609175451682982,0.00074592147006184,,,,,
IE,IRL,Ireland,2020-04-25,2020-04-25,606,606,1,0.0099009900990099,0.00788297964502791,0.00956128978718333,9.6299652705902e-05,0.00825082508250825,0.00720213724244008,0.00756421491050277,8.57404611085169e-05,0.0055306882894706,0.000703666644130268,0.00517795200917892,0.00516840824202616,0.00491476122054959,6.31341448404189e-05,0.00375777732032833,0.004143459006241,0.00324875998162619,4.8478515978467e-05,0.00604677546660265,0.00073622209429684,,,,,
IE,IRL,Ireland,2020-04-26,2020-04-26,598,598,1,0.00501672240802676,0.00566259401069734,0.00295265120224485,5.40777176132677e-05,0.00501672240802676,0.00566259401069734,0.00295265120224485,5.40777176132677e-05,0.00594413941274767,0.000736110138348963,0.00509161517372375,0.00500972363233427,0.00482118557287487,6.21801151877138e-05,0.00364127577851437,0.0039783790796307,0.00315984318302169,4.74353356194961e-05,0.00599703237444526,0.000725182908058953,,,,,
IE,IRL,Ireland,2020-04-27,2020-04-27,618,618,1,0.00323624595469256,0.00447786227900991,0.00655428804147426,7.9995893487549e-05,0.00161812297734628,0.00316889581094557,0.00124631880664333,3.49765228769031e-05,0.00615185365063947,0.000737009836155566,0.00502280305304432,0.00485324929823664,0.00473873819612946,6.13603300417922e-05,0.00353695123179995,0.00381966472265681,0.00308389132964435,4.65739176479452e-05,0.00594075506718115,0.000712593998728371,,,,,
IE,IRL,Ireland,2020-04-28,2020-04-28,605,605,1,0.00330578512396694,0.00457392124928648,0.00148887005479963,3.73400734675133e-05,0,0,0,0,0.00616197183098592,0.000748127678927978,0.00497500913758454,0.00470284261529442,0.00467071728604833,6.07199227294042e-05,0.00344796069572698,0.00367114980420438,0.00302375313118681,4.593698653104e-05,0.00587573882407277,0.000698267769420131,,,,,
IE,IRL,Ireland,2020-04-29,2020-04-29,605,605,1,0.00661157024793388,0.00645776535455251,0.00825192754597138,8.99511544156763e-05,0.00495867768595041,0.00559723965106264,0.00534784762641128,7.25192796465234e-05,0.00571374826588916,0.000716344241207673,0.00495073251281107,0.00456257307674095,0.00461988178362554,6.02997160744975e-05,0.00337666069363737,0.00353651947155358,0.00298154713781442,4.55594777014687e-05,0.00579952216792807,0.00068207266315409,-7.27904484500294e-05,-8.39847686736724e-05,-0.000106209376638284,-7.88639355852161e-05,-5.5639347081803e-05
IE,IRL,Ireland,2020-04-30,2020-04-30,561,561,1,0.0035650623885918,0.00493201854481083,0.00200291652525175,4.44439653307573e-05,0.0017825311942959,0.00349058174139292,0.00115040865907884,3.36971257277753e-05,0.00553229285623652,0.000732352803670701,0.00495047076397336,0.00443607425597346,0.00458755419266006,6.01259492611856e-05,0.0033240304047701,0.00341875399543616,0.00295809831038259,4.54594709244059e-05,0.00570950750522065,0.00066395630343295,-5.45855783100289e-05,-7.15567212846427e-05,-9.31929829646398e-05,-6.50204911517221e-05,-6.37078352681941e-05
IE,IRL,Ireland,2020-05-01,2020-05-01,452,452,1,0,0,0,0,0,0,0,0,0.00528951486697966,0.000795369492020635,0.00497289177552676,0.0043264595832785,0.00457404465826498,6.02104867519803e-05,0.00328983981936546,0.00332018004892009,0.00295326006307488,4.56414261162161e-05,0.00560328460571832,0.000643982675408829,-3.41767056086929e-05,-5.6786093714102e-05,-7.79895834938117e-05,-4.92499864252174e-05,-7.39151434807213e-05
IE,IRL,Ireland,2020-05-02,2020-05-02,470,470,1,0,0,0,0,0,0,0,0,0.0057618437900128,0.000819075398752509,0.00501392302453103,0.00423548973482305,0.00457785495581309,6.05413026459288e-05,0.00327197878866996,0.00324167445292626,0.00296528836409639,4.60851251124988e-05,0.00547901343563105,0.000622351340398016,-1.29486915321204e-05,-4.05551028436305e-05,-6.15494983074015e-05,-3.24258031542163e-05,-8.63364898023699e-05
