ISO2,ISO_3,country_agg,date,first_date,count,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
SZ,SWZ,Eswatini,2020-06-17,2020-04-23,100,0,0,0,0,0,0,0,0,0.00394366197183099,0.00145784284472626,8.58112107591827e-06,1.67343835231112e-05,1.11007961087166e-05,1.50552888033796e-07,8.58112107591827e-06,1.67343835231112e-05,1.11007961087166e-05,1.50552888033796e-07,0.00399093576392055,0.0014776253180294,,,,,
SZ,SWZ,Eswatini,2020-06-19,2020-04-26,100,0,0,0,0,0,0,0,0,0.00398349694124342,0.00147253908374592,2.35200105976974e-05,4.58673026900962e-05,3.04230578558866e-05,4.12608445424299e-07,2.35200105976974e-05,4.58673026900962e-05,3.04230578558866e-05,4.12608445424299e-07,0.00398750317579303,0.00147834211991454,,,,,
SZ,SWZ,Eswatini,2020-06-20,2020-04-28,100,0,0,0,0,0,0,0,0,0.00402414486921529,0.0014875346383211,3.83142951867481e-05,7.47182220598286e-05,4.95570269011029e-05,6.72110416409831e-07,3.83142951867481e-05,7.47182220598286e-05,4.95570269011029e-05,6.72110416409831e-07,0.00398325804188226,0.00147828476346377,,,,,
SZ,SWZ,Eswatini,2020-06-22,2020-04-29,100,0,0,0,0,0,0,0,0,0.00402414486921529,0.0014875346383211,9.95307849760356e-05,0.00019409891940804,0.000128703483594055,1.74552631242262e-06,9.95307849760356e-05,0.00019409891940804,0.000128703483594055,1.74552631242262e-06,0.00396669104165421,0.00147678988715346,,,,,
SZ,SWZ,Eswatini,2020-06-23,2020-04-30,100,0,0,0,0,0,0,0,0,0.00402414486921529,0.0014875346383211,0.000156629227574668,0.000305448850094762,0.000202499664783844,2.74638187637903e-06,0.000156629227574668,0.000305448850094762,0.000202499664783844,2.74638187637903e-06,0.00395282395642687,0.00147506614276425,,,,,
SZ,SWZ,Eswatini,2020-06-25,2020-04-30,100,0,0,0,0,0,0,0,0,0.00402414486921529,0.0014875346383211,0.00036713192278794,0.000715305461242955,0.000475817089956797,6.43430709486677e-06,0.000366567188912806,0.00071485716982489,0.000473760889963775,6.42534931326275e-06,0.0039092914877286,0.00146878725011056,,,,,
SZ,SWZ,Eswatini,2020-06-26,2020-05-03,100,0,0,0,0,0,0,0,0,0.00406563089879483,0.00150283874662625,0.000545838056243955,0.00106247721586299,0.00070927740818595,9.56229836841713e-06,0.000544123007870676,0.0010611157932511,0.000703058847010078,9.53520227204571e-06,0.00387773652940574,0.00146385942733511,8.95428225280062e-05,0.000116362768679539,8.92569811324596e-05,0.000115326341816894,-1.88665390858009e-05
SZ,SWZ,Eswatini,2020-06-29,2020-05-03,100,0,0,0,0,0,0,0,0,0.00366784037558685,0.00143512783525943,0.0015393363320599,0.00298557323223521,0.00201979379825892,2.69232601687706e-05,0.00152519899753007,0.00297435087419527,0.0019687028608805,2.67006091345346e-05,0.00374006547895608,0.00144094849800315,0.000252636053577033,0.000331561790067172,0.000250279831155396,0.000323046633837435,-4.12396161394919e-05
SZ,SWZ,Eswatini,2020-07-02,2020-05-03,100,0,0,0,0,0,0,0,0,0.00366784037558685,0.00143512783525943,0.00335486491889532,0.00644848223378599,0.00450913247526313,5.84647812842451e-05,0.00327359699178682,0.00638397093759705,0.00421672715544985,5.71902642725322e-05,0.00356302444474586,0.00140997734805538,0.000552758437284762,0.000743262574727004,0.000539213782766679,0.000694528354758125,-7.00389328560669e-05
SZ,SWZ,Eswatini,2020-07-05,2020-05-03,100,0,0,0,0,0,0,0,0,0.00322769953051643,0.00134656657506617,0.00574792758938292,0.0108278340978508,0.00813217131448814,9.94170231490773e-05,0.00541806765251194,0.0105659879693045,0.00695001397209096,9.42634675881674e-05,0.00340839006973005,0.00138230390169972,0.000941399467401147,0.00133391130514901,0.000886422811255983,0.00113688508141615,-9.30501619873591e-05
SZ,SWZ,Eswatini,2020-07-06,2020-05-04,100,0.01,0.0195013954179879,0.0129590060195936,0.000175752597525953,0.01,0.0195013954179879,0.0129590060195936,0.000175752597525953,0.00322769953051643,0.00134656657506617,0.00660473058066745,0.0123109949391392,0.00958546097219791,0.000113799685634698,0.00611252543795665,0.0119202775568102,0.00782415514870371,0.000106120879760813,0.00336846512104467,0.00137513688664284,0.0010746835588488,0.00156382688456901,0.000992649368396997,0.00127027591398664,-9.73931392303667e-05
SZ,SWZ,Eswatini,2020-07-08,2020-05-04,100,0.01,0.0195013954179879,0.0127975385664742,0.000173576939812813,0.01,0.0195013954179879,0.0127975385664742,0.000173576939812813,0.00322769953051643,0.00134656657506617,0.0083641099210444,0.0151538035933092,0.0129383380932674,0.000142652825000241,0.00736320326733994,0.0143592738459417,0.00937015196307575,0.000127094111827549,0.0033035135520437,0.00136350555697297,0.00133282966637608,0.00207708683388509,0.00116610601307119,0.00148273184551866,-0.000100962989280816
SZ,SWZ,Eswatini,2020-07-09,2020-05-04,100,0.01,0.0195013954179879,0.0130484568637191,0.000176957728565171,0.01,0.0195013954179879,0.0130484568637191,0.000176957728565171,0.00322769953051643,0.00134656657506617,0.00926364905158443,0.0164854901836031,0.0148700245395045,0.000156979286078769,0.00789795392498832,0.0154014919253478,0.0100123304319961,0.00013579804172066,0.00327564499073447,0.0013585027171638,0.00145296849922341,0.00236012452188643,0.00122563848618627,0.00155154526416433,-0.000100348589778545
SZ,SWZ,Eswatini,2020-07-13,2020-05-05,100,0.01,0.0195013954179879,0.0128863956797809,0.000174774269927457,0.01,0.0195013954179879,0.0128863956797809,0.000174774269927457,0.00326167531504818,0.00136071776889492,0.0129261531287764,0.0210534310267462,0.0241622781489498,0.000211810591086035,0.00934873306411034,0.0182161847772043,0.0115915881786777,0.000157018262308227,0.00315824749559049,0.00133656903925347,0.00189780279945274,0.00369041405844847,0.00130392234443004,0.00160381421963287,-9.6969663894265e-05
SZ,SWZ,Eswatini,2020-07-14,2020-05-05,100,0.01,0.0195013954179879,0.0126514338795036,0.000171607974611619,0.01,0.0195013954179879,0.0126514338795036,0.000171607974611619,0.00340993328391401,0.00139119603773929,0.0138200995168126,0.0219896701315797,0.0266863674398901,0.000224222463796867,0.00955685055943627,0.0186100254598686,0.011766182322374,0.000159210688166101,0.00312236235638254,0.00132954831609552,0.00174420576631955,0.00369620582743782,0.00104720892794157,0.0012582425278207,-7.34436813938863e-05
SZ,SWZ,Eswatini,2020-07-15,2020-05-05,100,0.01,0.0195013954179879,0.0125429310663471,0.000170145556930332,0.01,0.0195013954179879,0.0125429310663471,0.000170145556930332,0.00340993328391401,0.00139119603773929,0.0146856253756488,0.0228442028179881,0.0291747737861733,0.000235788415814788,0.00972168366731968,0.0189116690928681,0.0118809632503796,0.000160474127995938,0.00308337862090966,0.00132180123075132,0.00148961629771097,0.00350710041194753,0.000717269335801291,0.000821824879714766,-5.41685748033989e-05
SZ,SWZ,Eswatini,2020-07-17,2020-05-06,100,0.02,0.0274394957835608,0.0485725553448457,0.000323636088629967,0.01,0.0195013954179879,0.0121624853355559,0.00016501656891537,0.00340993328391401,0.00139119603773929,0.0162947590031376,0.0243175559043958,0.0338050082948881,0.000255759135465928,0.00997151936564222,0.0193193609519799,0.0120103980308045,0.000161037164855507,0.00299851628828698,0.00130458830662696,0.00161500473707835,0.00403659122044837,0.000643165654614262,0.000697707147016804,-6.16581387929492e-05
SZ,SWZ,Eswatini,2020-07-18,2020-05-06,100,0.02,0.0274394957835608,0.0479662209691248,0.000319697939579186,0.01,0.0195013954179879,0.0120106602380128,0.000162969178607,0.00266864343958488,0.00123118162851126,0.0170315055479185,0.0249488282717083,0.0358623705022497,0.000263981794841977,0.0100856992479784,0.0194687477333172,0.0120725352060995,0.000160776331512731,0.00295374311476224,0.00129529555301368,0.00144456593781236,0.00382067206816372,0.000453749330106411,0.000450397207170622,-5.82950728802435e-05
SZ,SWZ,Eswatini,2020-07-20,2020-05-07,100,0.02,0.0274394957835608,0.0472843255178904,0.000315265906852179,0.01,0.0195013954179879,0.0118399147755363,0.000160666264224783,0.00269703326341025,0.00124426159558829,0.0183801336670692,0.0260390342780299,0.0393662135890259,0.000276784052065083,0.0103655262465842,0.019754252589454,0.0123178697870667,0.000160179668264655,0.00286169175210587,0.00127556847819644,0.00151941410258079,0.00408269817492024,0.000411262053599314,0.000384256559178446,-6.89922064380995e-05
SZ,SWZ,Eswatini,2020-07-21,2020-05-07,100,0.02,0.0274394957835608,0.0470475786606512,0.000313726381612942,0.01,0.0195013954179879,0.0117806337647069,0.000159866622901451,0.00269703326341025,0.00124426159558829,0.0190117979138697,0.0265201868320905,0.040830499600648,0.000281494575529512,0.0105624863549043,0.0199260142666284,0.0125576493957489,0.000160231393047469,0.0028139693429278,0.00126487678029415,0.00101427413084889,0.00277803690861638,0.000202292215132328,0.000161010202845197,-5.73796921104495e-05
SZ,SWZ,Eswatini,2020-07-22,2020-05-08,100,0.02,0.0274394957835608,0.0472406024974274,0.000314981613254462,0.01,0.0195013954179879,0.011828966605496,0.000160518588046039,0.00269703326341025,0.00124426159558829,0.0196339613120665,0.0269756833927426,0.0421399013395045,0.000285250380160151,0.0108177111183309,0.0201382116106391,0.0129133257368355,0.000160756262612475,0.0027641202282096,0.00125328285455133,0.000968976965875642,0.00257558898326907,0.000210143426482443,0.000191190569076914,-5.97070213621564e-05
SZ,SWZ,Eswatini,2020-07-23,2020-05-08,100,0.02,0.0274394957835608,0.0427501022745921,0.000285711668210366,0.01,0.0195013954179879,0.010704552978875,0.000145342962045246,0.00269703326341025,0.00124426159558829,0.0202622465144901,0.0274172810677584,0.0433326261597595,0.00028820777157219,0.0111444654527402,0.0204030295357487,0.0134106151278346,0.000161902742039722,0.00271078608980785,0.00124035847255611,0.000929436856473554,0.00235964206226436,0.000237130297570081,0.000254941979575841,-6.20987551836342e-05
SZ,SWZ,Eswatini,2020-07-24,2020-05-09,100,0.02,0.0274394957835608,0.0414506835158765,0.000277215227114349,0.01,0.0195013954179879,0.0103791807293522,0.000140948335496312,0.00269703326341025,0.00124426159558829,0.020912610094905,0.0278577496251937,0.0444534086256528,0.000290564682979182,0.011553419740092,0.0207308018086661,0.0140699493160688,0.000163798070672843,0.0026522633527996,0.00122559333002198,0.000769641848627906,0.00177473338846078,0.000263650062408292,0.000343258547544038,-5.77088225812288e-05
SZ,SWZ,Eswatini,2020-07-26,2020-05-10,100,0.02,0.0274394957835608,0.0414189401928989,0.000277007519665383,0.01,0.0195013954179879,0.0103712322552092,0.000140840961538888,0.00269703326341025,0.00124426159558829,0.0223198007831043,0.0287686837136882,0.0466290879236105,0.000294200188152288,0.0126308674951644,0.0215888339806495,0.0158994056051151,0.000170044654436046,0.00251276412484514,0.00118850738577947,0.000881382539197632,0.00179445290356013,0.00042419470786433,0.000637811733169274,-7.3496498319517e-05
SZ,SWZ,Eswatini,2020-07-27,2020-05-10,100,0.02,0.0274394957835608,0.0406900615280365,0.000272236262045732,0.01,0.0195013954179879,0.0101887222758628,0.000138375240575303,0.00269703326341025,0.00124426159558829,0.0230772251563633,0.0292433716669378,0.047726995037041,0.000295762176142676,0.0132847012125143,0.0221082269004389,0.0170411377700174,0.00017430364503927,0.00242942368349973,0.00116548996369242,0.000782848581549025,0.00139346357466918,0.000486529160988352,0.000787211330491769,-7.20446781010237e-05
SZ,SWZ,Eswatini,2020-07-29,2020-05-10,100,0.02,0.0274394957835608,0.0405279919593439,0.000271174841731257,0.01,0.0195013954179879,0.0101481403312118,0.000137826913751742,0.00269703326341025,0.00124426159558829,0.0246456215814762,0.0302077130641132,0.0499326304103683,0.0002987303822111,0.0147296468720487,0.023254906767176,0.0195910375991984,0.000184281686763494,0.00223484982024902,0.0011103043822044,0.000938970611267753,0.00151702180162005,0.000694526752857399,0.00117223136724158,-9.6519920446463e-05
SZ,SWZ,Eswatini,2020-07-31,2020-05-11,100,0.03,0.0334344809563718,0.0603719429282742,0.00032523229232834,0.02,0.0274394957835608,0.0304168656467669,0.000234502702261569,0.00269703326341025,0.00124426159558829,0.0261522719803071,0.0311198975820427,0.0519770494157254,0.000301349609946403,0.0161824377155845,0.0244053427880095,0.0221396721585716,0.000194541506155403,0.00201202944506725,0.00104556296449879,0.00108638511137343,0.00163952467937016,0.00089412109954227,0.00153772440362268,-0.000125348463857059
SZ,SWZ,Eswatini,2020-08-01,2020-05-11,100,0.03,0.0334344809563718,0.0604495049521012,0.000325636689299227,0.02,0.0274394957835608,0.0304559432968078,0.000234799244619402,0.00269703326341025,0.00124426159558829,0.0268361812336271,0.0315308071951092,0.0528608436923675,0.000302372539450257,0.0168533855186174,0.0249349680791172,0.0232905359847283,0.000199175386721219,0.00189533844159552,0.00101120220669809,0.00109565578652284,0.00158803625543467,0.000951486677646206,0.00164665347614896,-0.000135907941368722
SZ,SWZ,Eswatini,2020-08-02,2020-05-11,100,0.03,0.0334344809563718,0.0591579261505871,0.000318898021940283,0.02,0.0274394957835608,0.0298052142168353,0.000229859565581439,0.00134851663170512,0.000880420445025674,0.0274597484051711,0.0319033629928495,0.0536186338869516,0.000303103871853229,0.0174694177661134,0.0254189274624199,0.024315794835922,0.000203247745812515,0.00177825179449002,0.000976471999679731,0.00109118971837769,0.0015275375435498,0.000985999671003568,0.00170764091997554,-0.000145668593051597
SZ,SWZ,Eswatini,2020-08-03,2020-05-12,100,0.03,0.0334344809563718,0.0582719728856842,0.000314270046055728,0.02,0.0274394957835608,0.0293588492313671,0.000226469251308951,0.00134851663170512,0.000880420445025674,0.0280235061636758,0.0322375477748529,0.0542391677151039,0.000303489797744379,0.0180287974884641,0.0258544157740876,0.0252021252406804,0.000206666303498878,0.00166284678218871,0.000942035389552822,0.000950617563428578,0.00126834663191556,0.000899654998883282,0.00155045327259421,-0.000141652890442739
