ISO2,ISO_3,country_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
ER,ERI,Eritrea,2020-06-17,2020-04-24,101,4,44,0.0792079207920792,0.0526686877686011,0.126213835060958,0.00050160891729559,0.0594059405940594,0.0461002688546413,0.0531448462449567,0.00033882975056163,0.0230614455966569,0.00365994963254701,0.0554393045639916,0.043538895931636,0.101947264504954,0.000444993485781156,0.0408119703557967,0.0373838094024786,0.0419076309641964,0.000290869976802933,0.0232005776492851,0.00367021098712582,,,,,
ER,ERI,Eritrea,2020-06-18,2020-04-25,101,2,44,0.0792079207920792,0.0526686877686011,0.126336777232016,0.000502062199774486,0.0594059405940594,0.0461002688546413,0.053196613491984,0.000339150525765376,0.0230614455966569,0.00365994963254701,0.0530546151656525,0.0424870804226386,0.0989389631767187,0.000437088224961582,0.0388717323804372,0.0363095868314996,0.0401752828529787,0.000282746031347861,0.0233651422561734,0.00368132102436287,,,,,
ER,ERI,Eritrea,2020-06-19,2020-04-28,101,2,44,0.0693069306930693,0.0495312145212828,0.124508865230761,0.000498413289496287,0.0495049504950495,0.042304508043671,0.0515224679027564,0.000333714788126932,0.0230614455966569,0.00365994963254701,0.0504611283051012,0.0413126395159485,0.0956080345425803,0.000428146829458731,0.0367492308090841,0.0351006217461742,0.0382255645422772,0.0002734552386805,0.0235695822067123,0.00369500646285543,,,,,
ER,ERI,Eritrea,2020-06-20,2020-05-01,100,3,43,0.05,0.042716424707947,0.0982665494473424,0.000447193382207143,0.04,0.0384072934108425,0.0472080752708374,0.000318610882453675,0.0217527386541471,0.00357667067010506,0.0476671843780822,0.0400062654788071,0.0919489324574984,0.000418054278457866,0.0344517661708677,0.0337482410462759,0.0360597468068493,0.000262930620794529,0.0238194195198958,0.00371156908693687,,,,,
ER,ERI,Eritrea,2020-06-21,2020-05-02,100,1,43,0.04,0.0384072934108425,0.0926913028046852,0.000435956473682654,0.03,0.0334344809563718,0.0415639643721889,0.000300044831364567,0.0206572769953052,0.00348739827816657,0.0446969029470901,0.0385648404884254,0.0879763640237731,0.000406738293593421,0.0320007658014994,0.0322510323218139,0.0336948008067661,0.000251170896503711,0.0241186134341982,0.00373120136616472,,,,,
ER,ERI,Eritrea,2020-06-24,2020-05-04,100,2,42,0.04,0.0384072934108425,0.0822932252997031,0.000389262583324153,0.03,0.0334344809563718,0.0369013335764279,0.000267033083768646,0.0206572769953052,0.00348739827816657,0.0350971834542718,0.0334162992224781,0.0744283840383386,0.000364507768475709,0.0240809234856871,0.0269323282306335,0.0257501533190505,0.000209046728194597,0.0253371331767307,0.00380922968541535,,,,,
ER,ERI,Eritrea,2020-06-25,2020-05-05,101,2,42,0.0297029702970297,0.0331085145091172,0.0598164703952862,0.000334679910636414,0.0198019801980198,0.0271705622473482,0.0147569204081645,0.000170169803530391,0.028169014084507,0.00403440427162052,0.031820234874683,0.0314293210907834,0.0694757090234247,0.000347309637370175,0.0214062718033634,0.0249206994563373,0.0229839135827125,0.000193124558887486,0.025850655379507,0.00384133618904358,-0.00393651161488476,-0.00541192591358817,-0.00323428309207222,-0.00315395289691399,0.000441679621703661
ER,ERI,Eritrea,2020-06-26,2020-05-09,101,3,41,0.0198019801980198,0.0271705622473482,0.0560765548675033,0.0003258528759898,0.0099009900990099,0.0193092777830645,0.0106943071083412,0.000145681394353987,0.0270855904658722,0.00395826341344318,0.0285832902871962,0.029314191183292,0.0643595911480533,0.000328375068019391,0.0187974072817327,0.0228196653860365,0.0202536889909141,0.000176553771859991,0.0264129604515049,0.00387605926953435,-0.00407855414640938,-0.00576322867144424,-0.00334572084978408,-0.00332026564367744,0.000507969699221915
ER,ERI,Eritrea,2020-06-27,2020-05-09,102,1,42,0.0196078431372549,0.0269068483623884,0.0559124495027087,0.000324927524459079,0.00980392156862745,0.0191209083686488,0.0106630107283588,0.000145257362229047,0.0267911818738518,0.00391583115138765,0.0254281028998624,0.0270809663208755,0.0591124998949054,0.000307651681804336,0.0162998446267984,0.0206543904113291,0.0176144391996142,0.000159555773503,0.0270174099210163,0.00391294860138547,-0.00417217090087314,-0.00608258910794582,-0.00340823103038095,-0.0034351875571105,0.000574637952383988
ER,ERI,Eritrea,2020-06-28,2020-05-11,100,2,41,0.02,0.0274394957835608,0.058663996730177,0.000340420597774718,0.01,0.0195013954179879,0.0111877557156922,0.000152365301945914,0.0267911818738518,0.00391583115138765,0.0223906018674937,0.0247464925522058,0.0537704785481124,0.000285176992849678,0.013951992399322,0.018455258724268,0.0151141145510677,0.000142380348738188,0.0276545726363512,0.00395142072573994,-0.00421276375176474,-0.00636307565156432,-0.00341662896192429,-0.00349093870929694,0.000639192186075905
