PrescriptionIndex,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings
9,Aruba,,2021-02-17,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-02-18,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-02-19,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-02-20,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-02-21,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-02-22,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-02-23,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-02-24,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-02-25,1,1,1,0,0,2,0,2,0,0,1,2
9,Aruba,,2021-02-26,1,1,1,0,0,2,0,2,0,0,1,2
9,Aruba,,2021-02-27,1,1,1,0,0,2,0,2,0,0,1,2
9,Aruba,,2021-02-28,1,1,1,0,0,2,0,2,0,0,1,2
9,Aruba,,2021-03-01,1,1,1,0,0,2,0,2,0,0,1,2
9,Aruba,,2021-03-02,1,1,1,0,0,2,0,2,0,0,1,2
9,Aruba,,2021-03-03,1,1,1,0,0,2,0,2,0,0,1,2
9,Aruba,,2021-03-04,1,1,1,0,0,2,0,2,0,0,1,2
9,Aruba,,2021-03-05,1,1,1,0,0,2,0,2,0,0,1,2
9,Aruba,,2021-03-06,1,1,1,0,0,2,0,2,0,0,1,2
9,Aruba,,2021-03-07,1,1,1,0,0,2,0,2,0,0,1,2
9,Aruba,,2021-03-08,1,1,1,0,0,2,0,2,0,0,1,2
9,Aruba,,2021-03-09,1,1,1,0,0,2,0,2,0,0,1,2
9,Aruba,,2021-03-10,1,1,1,0,0,2,0,2,0,0,1,2
9,Aruba,,2021-03-11,1,1,1,0,0,2,0,2,0,0,1,2
9,Aruba,,2021-03-12,2,2,2,1,1,3,0,4,0,0,2,3
9,Aruba,,2021-03-13,2,2,2,1,1,3,0,4,0,0,2,3
9,Aruba,,2021-03-14,2,2,2,1,1,3,0,4,0,0,2,3
9,Aruba,,2021-03-15,2,2,2,1,1,3,0,4,0,0,2,3
9,Aruba,,2021-03-16,2,2,2,1,1,3,0,4,0,0,2,3
9,Aruba,,2021-03-17,2,2,2,1,1,3,0,4,0,0,2,3
9,Aruba,,2021-03-18,2,2,2,1,1,3,0,4,0,0,2,3
9,Aruba,,2021-03-19,2,2,2,1,1,3,0,4,0,0,2,3
9,Aruba,,2021-03-20,2,2,2,1,1,3,0,4,0,0,2,3
9,Aruba,,2021-03-21,2,2,2,1,1,3,0,4,0,0,2,3
9,Aruba,,2021-03-22,2,2,2,1,1,3,0,4,0,0,2,3
9,Aruba,,2021-03-23,2,2,2,1,1,3,0,4,0,0,2,3
9,Aruba,,2021-03-24,2,2,2,1,1,3,0,4,0,0,2,3
9,Aruba,,2021-03-25,2,2,2,1,1,3,0,4,0,0,2,3
9,Aruba,,2021-03-26,2,2,2,1,1,3,0,4,0,0,2,3
9,Aruba,,2021-03-27,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-03-28,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-03-29,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-03-30,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-03-31,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-04-01,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-04-02,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-04-03,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-04-04,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-04-05,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-04-06,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-04-07,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-04-08,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-04-09,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-04-10,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-04-11,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-04-12,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-04-13,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-04-14,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-04-15,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-04-16,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-04-17,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-04-18,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-04-19,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-04-20,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-04-21,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-04-22,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-04-23,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-04-24,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-04-25,1,1,1,0,0,1,0,1,0,0,1,1
9,Aruba,,2021-04-26,1,1,1,0,0,1,0,1,0,0,1,1
9,Afghanistan,,2021-01-26,1,1,1,2,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-01-27,1,1,1,2,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-01-28,1,1,1,2,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-01-29,1,1,1,2,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-01-30,1,1,1,2,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-01-31,1,1,1,2,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-02-01,1,1,1,2,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-02-02,1,1,1,2,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-02-03,1,1,1,2,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-02-04,1,1,1,2,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-02-05,1,1,1,2,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-02-06,1,1,1,2,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-02-07,1,1,1,2,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-02-08,1,1,1,2,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-02-09,1,1,1,2,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-02-10,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-02-11,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-02-12,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-02-13,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-02-14,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-02-15,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-02-16,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-02-17,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-02-18,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-02-19,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-02-20,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-02-21,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-02-22,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-02-23,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-02-24,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-02-25,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-02-26,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-02-27,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-02-28,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-03-01,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-03-02,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-03-03,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-03-04,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-03-05,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-03-06,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-03-07,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-03-08,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-03-09,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-03-10,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-03-11,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-03-12,1,1,1,2,1,1,1,2,1,1,1,1
9,Afghanistan,,2021-03-13,1,1,1,2,1,1,1,2,1,1,1,1
9,Afghanistan,,2021-03-14,1,1,1,2,1,1,1,2,1,1,1,1
9,Afghanistan,,2021-03-15,1,1,1,2,1,1,1,2,1,1,1,1
9,Afghanistan,,2021-03-16,1,1,1,2,1,1,1,2,1,1,1,1
9,Afghanistan,,2021-03-17,1,1,1,2,1,1,1,2,1,1,1,1
9,Afghanistan,,2021-03-18,1,1,1,2,1,1,1,2,1,1,1,1
9,Afghanistan,,2021-03-19,1,1,1,2,1,1,1,2,1,1,1,1
9,Afghanistan,,2021-03-20,1,1,1,2,1,1,1,2,1,1,1,1
9,Afghanistan,,2021-03-21,1,1,1,2,1,1,1,2,1,1,1,1
9,Afghanistan,,2021-03-22,1,1,1,2,1,1,1,2,1,1,1,1
9,Afghanistan,,2021-03-23,1,1,1,2,1,1,1,2,1,1,1,1
9,Afghanistan,,2021-03-24,1,1,1,2,1,1,1,2,1,1,1,1
9,Afghanistan,,2021-03-25,1,1,1,2,1,1,1,2,1,1,1,1
9,Afghanistan,,2021-03-26,1,1,1,2,1,1,1,2,1,1,1,1
9,Afghanistan,,2021-03-27,1,1,0,1,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-03-28,1,1,0,1,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-03-29,1,1,0,1,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-03-30,1,1,0,1,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-03-31,1,1,0,1,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-04-01,1,1,0,1,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-04-02,1,1,0,1,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-04-03,1,1,0,1,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-04-04,1,1,0,1,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-04-05,1,1,0,1,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-04-06,1,1,0,1,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-04-07,1,1,0,1,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-04-08,1,1,0,1,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-04-09,1,1,0,1,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-04-10,1,1,0,1,1,1,1,1,1,1,1,1
9,Afghanistan,,2021-04-11,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-04-12,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-04-13,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-04-14,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-04-15,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-04-16,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-04-17,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-04-18,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-04-19,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-04-20,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-04-21,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-04-22,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-04-23,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-04-24,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-04-25,1,1,0,1,1,1,1,1,0,1,1,1
9,Afghanistan,,2021-04-26,1,1,0,1,1,1,1,1,0,1,1,1
9,Angola,,2021-01-26,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-01-27,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-01-28,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-01-29,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-01-30,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-01-31,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-02-01,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-02-02,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-02-03,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-02-04,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-02-05,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-02-06,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-02-07,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-02-08,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-02-09,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-02-10,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-02-11,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-02-12,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-02-13,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-02-14,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-02-15,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-02-16,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-02-17,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-02-18,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-02-19,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-02-20,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-02-21,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-02-22,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-02-23,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-02-24,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-02-25,0,1,1,2,0,2,0,0,1,1,1,2
9,Angola,,2021-02-26,0,1,1,2,0,2,0,0,1,1,1,2
9,Angola,,2021-02-27,0,1,1,2,0,2,0,0,1,1,1,2
9,Angola,,2021-02-28,0,1,1,2,0,2,0,0,1,1,1,2
9,Angola,,2021-03-01,0,1,1,2,0,2,0,0,1,1,1,2
9,Angola,,2021-03-02,0,1,1,2,0,2,0,0,1,1,1,2
9,Angola,,2021-03-03,0,1,1,2,0,2,0,0,1,1,1,2
9,Angola,,2021-03-04,0,1,1,2,0,2,0,0,1,1,1,2
9,Angola,,2021-03-05,0,1,1,2,0,2,0,0,1,1,1,2
9,Angola,,2021-03-06,0,1,1,2,0,2,0,0,1,1,1,2
9,Angola,,2021-03-07,0,1,1,2,0,2,0,0,1,1,1,2
9,Angola,,2021-03-08,0,1,1,2,0,2,0,0,1,1,1,2
9,Angola,,2021-03-09,0,1,1,2,0,2,0,0,1,1,1,2
9,Angola,,2021-03-10,0,1,1,2,0,2,0,0,1,1,1,2
9,Angola,,2021-03-11,0,1,1,2,0,2,0,0,1,1,1,2
9,Angola,,2021-03-12,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-03-13,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-03-14,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-03-15,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-03-16,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-03-17,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-03-18,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-03-19,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-03-20,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-03-21,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-03-22,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-03-23,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-03-24,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-03-25,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-03-26,0,1,1,1,0,1,0,0,1,1,1,1
9,Angola,,2021-03-27,0,2,1,4,0,2,0,0,2,3,2,2
9,Angola,,2021-03-28,0,2,1,4,0,2,0,0,2,3,2,2
9,Angola,,2021-03-29,0,2,1,4,0,2,0,0,2,3,2,2
9,Angola,,2021-03-30,0,2,1,4,0,2,0,0,2,3,2,2
9,Angola,,2021-03-31,0,2,1,4,0,2,0,0,2,3,2,2
9,Angola,,2021-04-01,0,2,1,4,0,2,0,0,2,3,2,2
9,Angola,,2021-04-02,0,2,1,4,0,2,0,0,2,3,2,2
9,Angola,,2021-04-03,0,2,1,4,0,2,0,0,2,3,2,2
9,Angola,,2021-04-04,0,2,1,4,0,2,0,0,2,3,2,2
9,Angola,,2021-04-05,0,2,1,4,0,2,0,0,2,3,2,2
9,Angola,,2021-04-06,0,2,1,4,0,2,0,0,2,3,2,2
9,Angola,,2021-04-07,0,2,1,4,0,2,0,0,2,3,2,2
9,Angola,,2021-04-08,0,2,1,4,0,2,0,0,2,3,2,2
9,Angola,,2021-04-09,0,2,1,4,0,2,0,0,2,3,2,2
9,Angola,,2021-04-10,0,2,1,4,0,2,0,0,2,3,2,2
9,Angola,,2021-04-11,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-04-12,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-04-13,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-04-14,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-04-15,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-04-16,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-04-17,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-04-18,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-04-19,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-04-20,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-04-21,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-04-22,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-04-23,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-04-24,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-04-25,0,2,1,3,0,2,0,0,2,2,1,2
9,Angola,,2021-04-26,0,2,2,4,0,3,0,0,2,3,2,3
9,Albania,,2021-01-26,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-01-27,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-01-28,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-01-29,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-01-30,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-01-31,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-02-01,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-02-02,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-02-03,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-02-04,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-02-05,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-02-06,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-02-07,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-02-08,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-02-09,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-02-10,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-02-11,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-02-12,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-02-13,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-02-14,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-02-15,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-02-16,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-02-17,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-02-18,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-02-19,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-02-20,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-02-21,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-02-22,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-02-23,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-02-24,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-02-25,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-02-26,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-02-27,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-02-28,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-03-01,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-03-02,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-03-03,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-03-04,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-03-05,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-03-06,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-03-07,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-03-08,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-03-09,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-03-10,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-03-11,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-03-12,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-03-13,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-03-14,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-03-15,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-03-16,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-03-17,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-03-18,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-03-19,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-03-20,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-03-21,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-03-22,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-03-23,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-03-24,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-03-25,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-03-26,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-03-27,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-03-28,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-03-29,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-03-30,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-03-31,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-04-01,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-04-02,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-04-03,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-04-04,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-04-05,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-04-06,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-04-07,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-04-08,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-04-09,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-04-10,0,1,1,2,1,1,1,2,1,0,0,1
9,Albania,,2021-04-11,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-04-12,0,1,1,2,1,1,1,2,1,0,0,2
9,Albania,,2021-04-13,0,1,1,2,1,1,1,2,1,0,0,2
