"date","p_cases_infected","p_cases_infected_error","p_fatalities","p_recovered","p_cases_recent","p_cases_daily","p_cases_active","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high"
"2020/03/24",0.000776783637328346,0.000785497910323219,0,0,0,0,0,0.0032677150564952,0.00248221714617198,0.00405321296681842
"2020/03/25",0.000486453901158072,0.000535502620763483,0,0,0,0,0,0.00326829484535472,0.00273279222459123,0.0038037974661182
"2020/03/26",0.000486453901158072,0.000535502620763483,0,0,0,0,0,0.00326887473124196,0.00273337211047848,0.00380437735200545
"2020/03/27",0.000486453901158072,0.000535502620763483,0,0,0,0,0,0.00326945471369489,0.0027339520929314,0.00380495733445837
"2020/03/28",0.000486453901158072,0.000535502620763483,0,0,0,0,0,0.0032700347922511,0.00273453217148762,0.00380553741301459
"2020/03/29",0.000486453901158072,0.000535502620763483,0,0,0,0,0,0.0032706149664479,0.00273511234568441,0.00380611758721138
"2020/03/30",0.000531233509253635,0.000532890854903331,0,0,0,0,0,0.00327119523582221,0.00273830438091888,0.00380408609072554
"2020/03/31",0.000531233509253635,0.000532890854903331,0,0,0,0,0,0.00327177559991064,0.00273888474500731,0.00380466645481397
"2020/04/01",0.00147007662699443,0.00576261294120731,0,0,0,0,0,0.00327235605824946,-0.00249025688295785,0.00903496899945677
"2020/04/02",0.00147007662699443,0.00576261294120731,0,0,0,0,0,0.0032729366103746,-0.00248967633083271,0.00903554955158191
"2020/04/03",0.00147007662699443,0.00576261294120731,0,0,0,0,0,0.00327351725582166,-0.00248909568538565,0.00903613019702897
"2020/04/04",0.00422611679792416,0.00918175097468022,0,0,0,0,0,0.00327409799412589,-0.00590765298055433,0.0124558489688061
"2020/04/05",0.00422611679792416,0.00918175097468022,0,0,0,0,0,0.00327467882482221,-0.005907072149858,0.0124564297995024
"2020/04/06",0.00422611679792416,0.00918175097468022,0,0,0,0,0,0.00327525974744521,-0.00590649122723501,0.0124570107221254
"2020/04/07",0.00422611679792416,0.00918175097468022,0,0,0,0,0,0.00327584076152912,-0.0059059102131511,0.0124575917362093
"2020/04/08",0.00422611679792416,0.00918175097468022,0,0,0,0,0,0.00327642186660785,-0.00590532910807237,0.0124581728412881
"2020/04/09",0.00422611679792416,0.00918175097468022,0,0,0,0,0,0.00327700306221497,-0.00590474791246525,0.0124587540368952
"2020/04/10",0.00422611679792416,0.00918175097468022,0,0,0,0,0,0.00327758434788371,-0.00590416662679651,0.0124593353225639
"2020/04/11",0.00422611679792416,0.00918175097468022,0,0,0,0,0,0.00327816572314696,-0.00590358525153326,0.0124599166978272
"2020/04/12",0.00422611679792416,0.00918175097468022,0,0,0,0,0,0.00327874718753727,-0.00590300378714295,0.0124604981622175
"2020/04/13",0.00422611679792416,0.00918175097468022,0,0,0,0,0,0.00327932874058684,-0.00590242223409337,0.0124610797152671
"2020/04/14",0.00422611679792416,0.00918175097468022,0,0,0,0,0,0.00327991038182758,-0.00590184059285264,0.0124616613565078
"2020/04/15",0.00422611679792416,0.00918175097468022,0,0,0,0,0,0.00328049211079099,-0.00590125886388923,0.0124622430854712
"2020/04/16",0.00422611679792416,0.00918175097468022,0,0,0,0,0,0.00328107392700828,-0.00590067704767194,0.0124628249016885
"2020/04/17",0.00422331024928609,0.00907438957609789,0,0,0,0,0,0.00328165583001031,-0.00579273374608757,0.0123560454061082
"2020/04/18",0.00422331024928609,0.00907438957609789,0,0,0,0,0,0.0032822378193276,-0.00579215175677028,0.0123566273954255
"2020/04/19",0.00422331024928609,0.00907438957609789,0,0,0,0,0,0.00328281989449033,-0.00579156968160756,0.0123572094705882
"2020/04/20",0.00422331024928609,0.00907438957609789,0,0,0,0,0,0.00328340205502832,-0.00579098752106956,0.0123577916311262
"2020/04/21",0.00422331024928609,0.00907438957609789,0,0,0,0,0,0.0032839843004711,-0.00579040527562679,0.012358373876569
"2020/04/22",0.00422331024928609,0.00907438957609789,0,0,0,0,0,0.0032845666303478,-0.00578982294575008,0.0123589562064457
"2020/04/23",0.00422331024928609,0.00907438957609789,0,0,0,0,0,0.00328514904418726,-0.00578924053191062,0.0123595386202851
"2020/04/24",0.00422331024928609,0.00907438957609789,0,0,0,0,0,0.00328573154151795,-0.00578865803457993,0.0123601211176158
"2020/04/25",0.00422331024928609,0.00907438957609789,0,0,0,0,0,0.00328631412186802,-0.00578807545422987,0.0123607036979659
"2020/04/26",0.00422331024928609,0.00907438957609789,0,0,0,0,0,0.00328689678476525,-0.00578749279133263,0.0123612863608631
"2020/04/27",0.00422331024928609,0.00907438957609789,0,0,0,0,0,0.00328747952973712,-0.00578691004636077,0.012361869105835
"2020/04/28",0.00422331024928609,0.00907438957609789,0,0,0,0,0,0.00328806235631073,-0.00578632721978715,0.0123624519324086
"2020/04/29",0.00422331024928609,0.00907438957609789,0,0,0,0,0,0.00328864526401287,-0.00578574431208501,0.0123630348401108
"2020/04/30",0.00422331024928609,0.00907438957609789,0,0,0,0,0,0.00328922825236998,-0.00578516132372791,0.0123636178284679
