"date","p_cases_infected","p_cases_infected_error","p_fatalities","p_recovered","p_cases_recent","p_cases_daily","p_cases_active","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high"
"2020/03/26",0.000371731576669295,0.0243309445494279,0,0,0,0,0,0.0110594422162328,-0.0132715023331951,0.0353903867656606
"2020/03/27",0.000303757802649767,0.0207065787611611,0,0,0,0,0,0.0110608403470798,-0.00964573841408128,0.0317674191082409
"2020/03/28",0.000986881768097114,0.0205710499902359,0,0,0,0,0,0.0110622386390511,-0.00950881135118475,0.031633288629287
"2020/03/29",0.000986881768097114,0.0203415961641425,0,0,0,0,0,0.0110636370894653,-0.00927795907467717,0.0314052332536078
"2020/03/30",0.000955727121671497,0.0181223446977693,0,0,0,0,0,0.0110650356956396,-0.00705730900212968,0.0291873803934089
"2020/03/31",0.000955727121671497,0.0181223446977693,0,0,0,0,0,0.0110664344548899,-0.00705591024287939,0.0291887791526592
"2020/04/01",0.000955727121671497,0.0181223446977693,0,0,0,0,0,0.0110678333645307,-0.00705451133323862,0.0291901780623
"2020/04/02",0.000955727121671497,0.0181223446977693,0,0,0,0,0,0.0110692324218751,-0.00705311227589419,0.0291915771196444
"2020/04/03",0.000955727121671497,0.0181223446977693,0,0,0,0,0,0.011070631624235,-0.00705171307353434,0.0291929763220042
"2020/04/04",0.000955727121671497,0.0181223446977693,0,0,0,0,0,0.0110720309689206,-0.00705031372884865,0.0291943756666899
"2020/04/05",0.000918334653339866,0.0164953674128502,0,0,0,0,0,0.0110734304532412,-0.00542193695960901,0.0275687978660915
"2020/04/06",0.000917298482908621,0.0157804684451981,0,0,0,0,0,0.0110748300745044,-0.00470563837069369,0.0268552985197025
"2020/04/07",0.000917298482908621,0.0155109766075292,0,0,0,0,0,0.0110762298300165,-0.00443474677751272,0.0265872064375457
"2020/04/08",0.000917298482908621,0.0155109766075292,0,0,0,0,0,0.0110776297170824,-0.00443334689044676,0.0265886063246116
"2020/04/09",0.000917298482908621,0.0155109766075292,0,0,0,0,0,0.0110790297330059,-0.00443194687452335,0.0265900063405351
"2020/04/10",0.000917298482908621,0.0155109766075292,0,0,0,0,0,0.0110804298750889,-0.00443054673244026,0.0265914064826181
"2020/04/11",0.000917298482908621,0.015381305453733,0,0,0,0,0,0.0110818301406326,-0.00429947531310048,0.0264631355943656
"2020/04/12",0.000917298482908621,0.015381305453733,0,0,0,0,0,0.0110832305269362,-0.00429807492679684,0.0264645359806692
"2020/04/13",0.000917298482908621,0.015381305453733,0,0,0,0,0,0.011084631031298,-0.00429667442243503,0.026465936485031
"2020/04/14",0.000917298482908621,0.015381305453733,0,0,0,0,0,0.0110860316510147,-0.00429527380271834,0.0264673371047477
"2020/04/15",0.000917298482908621,0.015381305453733,0,0,0,0,0,0.0110874323833816,-0.00429387307035139,0.0264687378371147
"2020/04/16",0.000917298482908621,0.0152548320013421,0,0,0,0,0,0.0110888332256929,-0.0041659987756492,0.0263436652270351
"2020/04/17",0.000917298482908621,0.0152548320013421,0,0,0,0,0,0.0110902341752412,-0.00416459782610097,0.0263450661765833
"2020/04/18",0.000907417701581141,0.0148818056749537,0,0,0,0,0,0.0110916352293176,-0.00379017044563604,0.0259734409042713
"2020/04/19",0.000907417701581141,0.0148818056749537,0,0,0,0,0,0.0110930363852122,-0.00378876928974144,0.0259748420601659
"2020/04/20",0.000907417701581141,0.0148818056749537,0,0,0,0,0,0.0110944376402135,-0.00378736803474015,0.0259762433151672
