"date","p_cases_infected","p_cases_infected_error","p_fatalities","p_recovered","p_cases_recent","p_cases_daily","p_cases_active","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high"
"2020/03/28",0.00530683190471061,0.00587523339368021,0,0,0,0,0,9.04587356776259e-07,-0.00587432880632343,0.00587613798103699
"2020/03/29",0.00498054368278903,0.00537520958485841,0,0,0,0,0,9.1755355532068e-07,-0.00537429203130308,0.00537612713841373
"2020/03/30",0.00444964995238272,0.0036724935503237,0,0,0,0,0,9.30705609111195e-07,-0.00367156284471459,0.00367342425593281
"2020/03/31",0.00476948314283519,0.0115962742511618,0,0,0,0,0,9.44046182165182e-07,-0.0115953302049797,0.011597218297344
"2020/04/01",0.0059525676224355,0.00915286039452064,0,0,0,0,0,9.57577976685608e-07,-0.00915190281654395,0.00915381797249732
"2020/04/02",0.00739742360698284,0.00722468353486264,0,0,0,0,0,9.71303733608367e-07,-0.00722371223112903,0.00722565483859625
"2020/04/03",0.00749127976147046,0.00712563834636255,0,0,0,0,0,9.85226233157476e-07,-0.00712465312012939,0.00712662357259571
"2020/04/04",0.0101691572856086,0.00724255751764556,0,0,0,0,0,9.99348295408215e-07,-0.00724155816935015,0.00724355686594097
"2020/04/05",0.0101691572856086,0.00724255751764556,0,0,0,0,0,1.01367278085837e-06,-0.0072415438448647,0.00724357119042642
"2020/04/06",0.0101441019563569,0.00697268213252395,0,0,0,0,0,1.02820259100761e-06,-0.00697165392993294,0.00697371033511496
"2020/04/07",0.00892052196997247,0.00570891546797299,0,0,0,0,0,1.04294066894525e-06,-0.00570787252730404,0.00570995840864193
"2020/04/08",0.00845266882854123,0.00532798499149166,0,0,0,0,0,1.05788999994632e-06,-0.00532692710149172,0.00532904288149161
"2020/04/09",0.00845266882854123,0.00532798499149166,0,0,0,0,0,1.07305361207633e-06,-0.00532691193787959,0.00532905804510374
"2020/04/10",0.00830481258547091,0.00520157875279984,0,0,0,0,0,1.08843457680456e-06,-0.00520049031822304,0.00520266718737665
"2020/04/11",0.0117893918616733,0.00628968796377839,0,0,0,0,0,1.10403600962622e-06,-0.00628858392776876,0.00629079199978802
"2020/04/12",0.00962216349208115,0.00591255905253282,0,0,0,0,0,1.11986107069353e-06,-0.00591143919146213,0.00591367891360351
"2020/04/13",0.00931318201859865,0.00578153561703841,0,0,0,0,0,1.1359129654558e-06,-0.00578039970407296,0.00578267153000387
"2020/04/14",0.00925136347521651,0.00571599117572694,0,0,0,0,0,1.15219494530872e-06,-0.00571483898078163,0.00571714337067225
"2020/04/15",0.00929783711805342,0.00568115916854827,0,0,0,0,0,1.16871030825298e-06,-0.00567999045824002,0.00568232787885653
"2020/04/16",0.00918718568049782,0.00564782805088773,0,0,0,0,0,1.18546239956222e-06,-0.00564664258848816,0.00564901351328729
"2020/04/17",0.00912101989372152,0.00556103778682031,0,0,0,0,0,1.20245461246073e-06,-0.00555983533220785,0.00556224024143277
"2020/04/18",0.00912101989372152,0.00556103778682031,0,0,0,0,0,1.21969038881068e-06,-0.0055598180964315,0.00556225747720912
"2020/04/19",0.00914909581068536,0.00552488408551288,0,0,0,0,0,1.23717321980938e-06,-0.00552364691229307,0.00552612125873269
"2020/04/20",0.00919334821062928,0.00547511036925239,0,0,0,0,0,1.25490664669632e-06,-0.0054738554626057,0.00547636527589909
"2020/04/21",0.00919334821062928,0.00547511036925239,0,0,0,0,0,1.2728942614706e-06,-0.00547383747499092,0.00547638326351386
"2020/04/22",0.00919334821062928,0.00547511036925239,0,0,0,0,0,1.29113970761841e-06,-0.00547381922954477,0.00547640150896001
"2020/04/23",0.00919334821062928,0.00547511036925239,0,0,0,0,0,1.3096466808511e-06,-0.00547380072257154,0.00547642001593324
"2020/04/24",0.00919334821062928,0.00547511036925239,0,0,0,0,0,1.32841892985371e-06,-0.00547378195032254,0.00547643878818225
"2020/04/25",0.00919334821062928,0.00547511036925239,0,0,0,0,0,1.34746025704434e-06,-0.00547376290899535,0.00547645782950944
"2020/04/26",0.00919334821062928,0.00547511036925239,0,0,0,0,0,1.36677451934434e-06,-0.00547374359473305,0.00547647714377174
