"date","p_cases_infected","p_cases_infected_error","p_fatalities","p_recovered","p_cases_recent","p_cases_daily","p_cases_active","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high"
"2020/04/12",0,NA,0,0,0,0,0,0.00322076486054595,NA,NA
"2020/04/13",0,NA,0,0,0,0,0,0.00322233827208996,NA,NA
"2020/04/14",0,NA,0,0,0,0,0,0.00322391245227869,NA,NA
"2020/04/15",0,NA,0,0,0,0,0,0.00322548740148763,NA,NA
"2020/04/16",0,NA,0,0,0,0,0,0.00322706312009246,NA,NA
"2020/04/17",0,NA,0,0,0,0,0,0.00322863960846906,NA,NA
"2020/04/18",0,NA,0,0,0,0,0,0.00323021686699347,NA,NA
"2020/04/19",0,NA,0,0,0,0,0,0.00323179489604193,NA,NA
"2020/04/20",0,NA,0,0,0,0,0,0.00323337369599085,NA,NA
"2020/04/21",0,NA,0,0,0,0,0,0.00323495326721683,NA,NA
"2020/04/22",0,NA,0,0,0,0,0,0.00323653361009666,NA,NA
"2020/04/23",0,NA,0,0,0,0,0,0.00323811472500731,NA,NA
"2020/04/24",0,NA,0,0,0,0,0,0.00323969661232593,NA,NA
"2020/04/25",0,NA,0,0,0,0,0,0.00324127927242986,NA,NA
"2020/04/26",0,NA,0,0,0,0,0,0.00324286270569663,NA,NA
"2020/04/27",0,NA,0,0,0,0,0,0.00324444691250393,NA,NA
"2020/04/28",0,NA,0,0,0,0,0,0.00324603189322965,NA,NA
"2020/04/29",0,NA,0,0,0,0,0,0.00324761764825189,NA,NA
"2020/04/30",0,NA,0,0,0,0,0,0.00324920417794888,NA,NA
"2020/05/01",0,NA,0,0,0,0,0,0.00325079148269908,NA,NA
"2020/05/02",0,NA,0,0,0,0,0,0.00325237956288113,NA,NA
"2020/05/03",0,NA,0,0,0,0,0,0.00325396841887382,NA,NA
"2020/05/04",0,NA,0,0,0,0,0,0.00325555805105617,NA,NA
"2020/05/05",0,NA,0,0,0,0,0,0.00325714845980736,NA,NA
"2020/05/06",0,NA,0,0,0,0,0,0.00325873964550676,NA,NA
"2020/05/07",0,NA,0,0,0,0,0,0.00326033160853392,NA,NA
"2020/05/08",0,NA,0,0,0,0,0,0.00326192434926858,NA,NA
"2020/05/09",0,NA,0,0,0,0,0,0.00326351786809068,NA,NA
"2020/05/10",0,NA,0,0,0,0,0,0.00326511216538032,NA,NA
"2020/05/11",0,NA,0,0,0,0,0,0.00326670724151781,NA,NA
