"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2022-07-11","Colombia","CO","Cundinamarca","COCUN","en",10,5,5,,0,2,,,,,0,,,0,,,10,,,,,,,,"limesurvey-30092","xo3x0732xgphsozyiz",20220711
"2022-07-25","Colombia","CO","Cundinamarca","COCUN","en",20,10,10,,0,2,,,,,0,,,0,,,15,,,,,,,,"limesurvey-34728","xo3x0732xgphsozyiz",20220725
"2022-08-19","Colombia","CO","Distrito Capital de Bogotá","CODC","en",20,10,8,,0,2,,,,,0,,,0,,,15,,,,,,,,"limesurvey-42922","xo3x0732xgphsozyiz",20220818
"2022-08-26","Colombia","CO","Valle del Cauca","COVAC","en",120,21,40,,1,2,,,,,0,,,1,,,115,,,,,,,,"limesurvey-45803","vdqsobgopndpei667k",20220826
"2022-09-11","Colombia","CO","Atlántico","COATL","en",40,20,15,,1,0,,,,,0,,,5,,,26,,,,,,,,"limesurvey-52576","442j0zm85jwtcdjeds",20220911
"2022-09-18","Colombia","CO","Valle del Cauca","COVAC","en",42,17,11,,1,0,,,,,0,,,1,,,28,,,,,,,,"limesurvey-54470","vdqsobgopndpei667k",20220918
"2022-09-18","Colombia","CO","Valle del Cauca","COVAC","en",42,17,11,,1,0,,,,,0,,,1,,,28,,,,,,,,"limesurvey-54472","vdqsobgopndpei667k",20220918
"2022-11-10","Colombia","CO","Caldas","COCAL","en",50,30,10,,1,0,,,,,0,,,5,,,45,,,,,,,,"limesurvey-76238","5i8wguzjepwzpu5bxx",20221110
"2023-01-05","Colombia","CO","Valle del Cauca","COVAC","en",12,2,5,,0,0,,,,,0,,,0,,,0,,,,,,,,"limesurvey-95286","bxlarjd85u6yb0p7mk",20230105
"2023-01-05","Colombia","CO","Valle del Cauca","COVAC","en",120,35,30,,1,0,,,,,0,,,5,,,90,,,,,,,,"limesurvey-95564","g2i4mtxysx3w6dkkeu",20230105
"2023-01-23","Colombia","CO","Tolima","COTOL","en",25,8,7,,1,0,,,,,0,,,3,,,15,,,,,,,,"limesurvey-100481","smgk44l0d4pobh9txo",20230123
"2023-02-27","Colombia","CO","Valle del Cauca","COVAC","en",80,40,20,,1,0,,,,,0,,,5,,,70,,,,,,,,"limesurvey-108178","x9dzhvqwyv0j5bhaig",20230227
"2023-03-20","Colombia","CO","Atlántico","COATL","en",100,40,20,,5,0,,,,,5,,,15,,,30,,,,,,,,"limesurvey-111029","xjffcz9guh025ebv2f",20230320
