"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/03/22","USID",1787065,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/23","USID",1787065,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/24","USID",1787065,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/25","USID",1787065,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/26","USID",1787065,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/27","USID",1787065,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/28","USID",1787065,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/29","USID",1787065,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/30","USID",1787065,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/31","USID",1787065,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/01","USID",1787065,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/02","USID",1787065,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/03","USID",1787065,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/04","USID",1787065,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/05","USID",1787065,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/06","USID",1787065,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/07","USID",1787065,1,20,1,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/08","USID",1787065,1,20,1,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/09","USID",1787065,1,20,1,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","USID",1787065,1,20,1,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/11","USID",1787065,1,20,1,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/12","USID",1787065,1,20,1,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/13","USID",1787065,1,20,1,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","USID",1787065,1,20,1,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/15","USID",1787065,1,20,1,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/16","USID",1787065,1,20,1,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/17","USID",1787065,1,20,1,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/18","USID",1787065,1,20,1,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/19","USID",1787065,1,20,1,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/20","USID",1787065,1,20,1,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/21","USID",1787065,1,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/22","USID",1787065,1,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/23","USID",1787065,1,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/24","USID",1787065,1,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/25","USID",1787065,1,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/26","USID",1787065,1,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/27","USID",1787065,1,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/28","USID",1787065,1,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/29","USID",1787065,1,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/30","USID",1787065,1,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/01","USID",1787065,1,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/02","USID",1787065,1,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/03","USID",1787065,1,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/04","USID",1787065,1,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/05","USID",1787065,1,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
