ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1..77,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2..77,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3..77,V5d_3.0,V5d_3.1,V5d_4..99,V5d_4..77,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5..77,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6..77,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7..77,V5d_7.0,V5d_7.1,V5d_8..99,V5d_8..77,V5d_8.0,V5d_8.1,V5d_9..99,V5d_9..77,V5d_9.0,V5d_9.1,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BGD,Bangladesh,-99,2021-02-06,2021-02-06,145,8,938176.3197198678,2,178573.1280146081,60,107,35115933.64823398,0,16,13,116,14,25,106,14,16,115,10,28,107,12,31,102,13,28,104,11,21,113,11,14,120,12,15,118,14,12,119,14,18,113,12,36,97,14,19,112,12,41,92,132,6,2,5,120,5,13,7,129,4,9,3,117,6,14,8,114,10,11,10,117,5,15,8,124,8,7,6,131,4,7,3,130,6,6,3,133,4,8,0,127,3,10,5,109,7,14,15,126,5,6,8,104,7,22,12,36,2,21,86,126,0,10,9,41,3,21,80,125,0,6,14,139,0,2,3,1,139,0,5,1,0,140,0,3,2,0,51,3,8,83,44,1,0,89,11,145,0,0,0,0,145,0,0,0,0,45,2,37,29,17,15,65,11,32,23,14,145,65,13,41,14,12,65,12,23,27,18,65,16,12,16,36,65,17,28,21,14,131,0,11,3,131,0,13,1,131,0,12,2,131,0,11,3,131,0,13,1,131,0,12,2,131,0,13,1,131,0,14,0,131,0,9,5,0,129,0,12,4,129,0,12,4,129,0,14,2,129,0,16,0,129,0,7,9,129,0,12,4,129,0,12,4,129,0,16,0,129,0,14,2,0,120,0,14,11,120,0,18,7,120,0,20,5,120,0,23,2,120,0,12,13,120,0,14,11,120,0,19,6,120,0,22,3,120,0,23,2,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,0,137,1,7,0,137,1,2,5,137,1,3,4,137,1,4,3,137,1,7,0,137,1,7,0,137,1,7,0,71,2,21,20,19,12,80,2,59,4,80,2,63,0,80,2,63,0,80,2,60,3,80,2,57,6,80,2,60,3,80,2,59,4,80,2,60,3,80,2,54,9,80,2,21,42,145,0,0,0,145,0,0,0,0,0,0,137,1,5,2,137,3,2,3,137,3,2,3,137,3,2,3,137,3,2,3,137,3,1,4,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,145,0,0,0,85,4,31,25,85,6,32,22,85,9,20,31,85,7,26,27,85,6,27,27,85,8,20,32,88,0,26,31,119,1,18,4,0,3,93,2,3,13,21,13,93,4,44,4,103,1,7,34,103,0,23,6,5,1,5,2,103,1,11,10,13,7,106,0,9,18,6,6,145,108,0,7,24,6,110,0,4,25,6,115,3,26,1,115,2,27,1,126,2,15,2,120,1,18,6,120,1,23,1,126,1,16,2,118,2,1,1,5,2,16,118,1,2,3,4,4,13,128,0,2,8,2,5,128,1,1,4,4,7,128,0,4,6,4,3,137,0,7,1,137,2,5,1,137,2,5,1,131,0,8,6,139,0,4,2,144,0,0,0,0,0,0,0,1,138,0,0,2,1,1,1,0,1,0,0,0,1,0,0,0,0,145,0,0,0,0,0,145,0,0,0,0,0,0,0,0,145,0,0,0,0,145,0,0,0,0,0,0,7.192982456140352,9.233940879191344,4.25,3.816828764587405,0,0,0,0
BGD,Bangladesh,-99,2021-02-07,2021-02-07,195,7,1602272.876591514,2,632075.931351931,65,138,42651622.862085775,0,19,14,162,18,29,148,18,20,157,18,22,155,20,32,143,21,34,140,22,15,158,17,9,169,19,9,167,17,18,160,19,23,153,15,50,130,19,23,153,17,54,124,181,3,7,4,166,4,13,12,175,5,9,6,173,4,11,7,163,7,15,10,161,5,11,18,180,2,7,6,186,2,5,2,186,4,2,3,177,4,8,6,172,2,10,11,145,6,22,22,172,6,9,8,141,7,27,20,56,1,34,104,169,0,13,13,65,5,29,96,166,1,11,17,184,0,2,7,2,184,0,3,7,1,192,0,1,0,2,85,2,10,98,76,0,5,96,18,191,0,2,1,1,192,0,1,1,1,86,2,27,35,25,20,113,15,38,18,11,195,113,13,46,12,11,113,14,32,18,18,113,17,14,14,37,113,14,44,14,10,176,1,12,6,176,1,15,3,176,1,15,3,176,1,13,5,176,1,15,3,176,1,14,4,176,1,17,1,176,1,16,2,176,1,12,6,0,172,1,15,7,172,1,14,8,172,1,18,4,172,1,19,3,172,1,11,11,172,1,16,6,172,1,19,3,172,1,21,1,172,1,17,5,0,161,0,23,11,161,0,29,5,161,0,33,1,161,0,32,2,161,0,19,15,161,0,23,11,161,0,29,5,161,0,33,1,161,0,28,6,0,194,0,1,0,194,0,1,0,194,0,1,0,194,0,1,0,194,0,1,0,194,0,1,0,194,0,1,0,194,0,1,0,194,0,0,1,0,190,0,1,4,190,0,2,3,190,0,1,4,190,0,2,3,190,0,0,5,190,0,2,3,190,0,2,3,116,3,28,15,16,17,123,4,59,9,123,4,67,1,123,4,67,1,123,4,66,2,123,4,59,9,123,4,65,3,123,4,66,2,123,4,66,2,123,4,62,6,123,4,22,46,195,0,0,0,195,0,0,0,0,0,0,188,2,4,1,188,3,1,3,188,2,3,2,188,2,1,4,188,3,0,4,188,3,2,2,195,0,0,0,195,0,0,0,195,0,0,0,195,0,0,0,195,0,0,0,195,0,0,0,195,0,0,0,195,0,0,0,195,0,0,0,195,0,0,0,195,0,0,0,195,0,0,0,131,8,30,26,131,7,36,21,131,9,27,28,131,8,31,25,131,8,30,26,131,9,27,28,137,1,20,37,175,0,10,5,4,1,143,4,0,12,21,15,143,3,46,3,151,3,3,38,151,3,22,9,4,3,2,1,151,4,15,7,13,5,151,3,8,16,13,4,195,155,2,3,27,8,159,2,1,27,6,166,1,21,7,160,4,22,9,169,2,16,8,164,4,18,9,166,3,21,5,170,3,16,6,169,1,3,0,4,6,12,169,1,3,2,6,4,10,177,1,7,1,4,5,177,1,3,1,4,9,177,1,4,4,4,5,188,3,2,2,188,2,1,4,188,2,2,3,180,1,6,8,187,0,5,3,193,0,2,0,0,0,0,0,0,188,0,0,3,0,1,1,0,0,0,0,1,0,0,0,0,1,195,0,0,0,0,0,195,0,0,0,0,0,0,0,0,195,0,0,0,0,195,0,0,0,0,0,0,5.338983050847458,6.1856624251278705,3.066666666666667,2.914659173083209,0,0,0,0
BGD,Bangladesh,1,2021-02-07,2021-02-06,100,5,1483582.0844244063,1,282136.465924065,86,100,11506314.343748238,96,2,6,92,2,21,77,1,7,92,2,12,86,1,21,78,2,15,83,2,6,92,2,5,93,2,7,91,2,5,93,2,11,87,1,25,74,2,8,90,2,25,73,94,0,3,3,79,0,9,12,93,0,5,2,88,1,4,7,79,1,8,12,85,1,9,5,94,0,0,6,95,0,2,3,93,0,2,5,95,0,4,1,89,0,6,5,75,1,4,20,92,1,5,2,75,3,11,11,0,0,28,72,72,0,12,16,0,0,15,85,85,0,2,13,98,0,1,1,0,98,0,2,0,0,98,0,1,0,1,2,1,9,88,0,0,5,91,4,95,0,2,2,1,97,0,1,2,0,5,0,33,31,28,3,5,4,39,34,18,100,5,4,58,26,7,5,5,37,28,25,5,4,18,17,56,5,2,59,18,16,97,0,1,2,97,0,2,1,97,0,2,1,97,0,3,0,97,0,2,1,97,0,3,0,97,0,3,0,97,0,3,0,97,0,3,0,0,72,0,13,15,72,0,20,8,72,0,28,0,72,0,26,2,72,0,13,15,72,0,15,13,72,0,27,1,72,0,27,1,72,0,27,1,0,69,0,15,16,69,0,25,6,69,0,27,4,69,0,31,0,69,0,15,16,69,0,20,11,69,0,27,4,69,0,31,0,69,0,27,4,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,95,0,5,0,95,0,2,3,95,0,3,2,95,0,2,3,95,0,3,2,95,0,4,1,95,0,4,1,0,0,37,25,28,10,0,2,89,9,0,2,96,2,0,2,98,0,0,2,97,1,0,2,95,3,0,2,96,2,0,2,91,7,0,2,97,1,0,2,90,8,0,2,27,71,79,0,0,21,4,0,23,73,0,0,0,91,2,4,3,91,4,3,2,91,3,4,2,91,4,0,5,91,3,1,5,91,4,3,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,8,56,36,0,7,55,38,0,9,41,50,0,5,47,48,0,7,42,51,0,5,42,53,0,1,46,53,54,0,25,14,5,2,0,0,2,23,36,39,0,1,90,9,0,1,12,87,0,0,38,35,10,6,6,5,0,0,32,19,33,16,0,0,19,40,32,9,100,0,2,9,79,10,0,0,4,84,12,44,0,48,8,45,0,50,5,59,0,33,8,53,0,33,14,58,0,34,8,58,0,37,5,0,0,6,4,18,21,51,0,1,11,8,21,31,28,0,1,34,21,24,20,0,1,11,21,26,41,0,1,25,26,22,26,49,1,43,7,49,10,18,23,49,11,28,12,0,0,38,62,38,0,16,46,84,0,4,2,1,2,0,2,5,46,0,5,6,3,18,1,0,0,0,0,2,6,0,1,3,9,0,0,79,20,0,1,0,0,100,0,0,0,0,0,0,4,0,44,25,27,4,0,31,23,27,10,5,6.087719298245614,7.958106158759458,3.2799999999999994,2.6695817400234567,12.047872340425531,5.661637149211723,2.358695652173913,1.5659952545023073
BGD,Bangladesh,2,2021-02-07,2021-02-06,100,3,494095.4907716925,1,22418.496571925,62,100,18208474.53309569,96,3,6,91,3,11,86,2,6,92,3,9,88,3,12,85,3,16,81,2,4,94,2,7,91,3,5,92,3,2,95,2,7,91,3,15,82,3,4,93,0,21,79,94,0,5,1,89,0,6,5,94,0,2,4,91,0,5,4,88,1,4,7,84,0,10,6,96,0,1,3,93,0,4,3,95,0,2,3,98,0,1,1,93,0,6,1,85,0,9,6,96,0,2,2,79,2,13,6,0,0,21,79,79,0,10,11,0,0,18,82,82,0,1,17,99,0,0,1,0,99,0,1,0,0,99,0,1,0,0,1,1,8,90,0,0,4,88,8,96,0,2,1,1,97,0,0,2,1,4,0,29,32,19,16,4,3,42,26,25,100,4,5,61,17,13,4,4,34,30,28,4,5,14,17,60,4,5,46,27,18,84,0,9,7,84,0,12,4,84,0,15,1,84,0,14,2,84,0,8,8,84,0,14,2,84,0,14,2,84,0,15,1,84,0,16,0,0,81,0,9,10,81,0,13,6,81,0,17,2,81,0,19,0,81,0,10,9,81,0,14,5,81,0,17,2,81,0,18,1,81,0,15,4,0,68,0,16,16,68,0,22,10,68,0,29,3,68,0,31,1,68,0,12,20,68,0,17,15,68,0,25,7,68,0,32,0,68,0,31,1,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,0,1,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,0,94,0,6,0,94,0,4,2,94,0,2,4,94,0,5,1,94,0,5,1,94,0,2,4,94,0,4,2,0,1,53,19,13,14,0,4,89,7,0,4,95,1,0,4,94,2,0,4,93,3,0,4,85,11,0,4,94,2,0,4,94,2,0,4,91,5,0,4,88,8,0,4,22,74,80,0,2,18,3,0,38,59,0,0,0,92,1,1,6,92,1,1,6,92,1,3,4,92,1,3,4,92,0,4,4,92,1,2,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,74,25,0,1,69,30,0,6,45,49,0,3,44,53,0,3,43,54,0,3,44,53,0,0,39,61,61,0,21,6,0,12,0,0,2,8,47,43,0,3,90,7,0,0,25,75,0,0,58,29,5,2,4,2,0,0,38,14,26,22,0,1,17,38,33,11,100,0,0,9,78,13,0,0,5,85,10,26,3,64,7,31,4,56,9,55,4,33,8,56,3,32,9,57,2,33,8,56,3,35,6,0,1,3,1,20,17,58,0,1,2,13,21,24,39,0,1,28,20,24,27,0,2,10,14,35,39,0,1,23,27,25,24,50,6,38,6,50,10,15,25,50,5,30,15,0,0,63,37,63,0,15,22,85,0,6,1,0,0,0,2,6,22,0,4,10,1,11,1,5,9,4,0,4,9,3,1,1,15,0,0,80,19,0,1,0,0,0,100,0,0,0,0,0,3,0,60,16,21,3,0,28,16,35,9,9,4.711111111111111,6.384007797266193,3,3.324549831021843,14.54945054945055,6.496603790124561,2.6344086021505375,1.743216331685667
BGD,Bangladesh,-99,2021-02-08,2021-02-08,193,11,1068484.0234730167,3,387284.8598039784,89,148,29421306.190151487,0,20,15,158,22,27,144,23,17,153,23,24,146,24,41,128,21,26,146,24,22,147,21,18,154,28,14,151,25,18,150,27,21,145,24,35,134,27,20,146,21,41,131,178,2,10,3,166,5,11,11,176,4,5,8,169,3,5,16,152,5,14,22,167,3,12,11,171,2,13,7,175,3,8,7,179,2,4,8,175,3,7,8,172,2,8,11,158,5,17,13,173,2,13,5,152,5,28,8,44,1,41,107,158,2,23,10,53,2,36,102,158,0,12,23,181,1,3,7,1,181,1,6,4,1,187,0,3,2,1,72,2,10,109,61,2,6,106,18,187,1,3,1,1,188,1,3,1,0,75,1,45,33,26,13,102,13,26,32,20,193,102,14,42,23,12,102,15,27,22,27,102,17,9,23,42,102,17,44,19,11,182,1,10,0,182,1,9,1,182,1,8,2,182,1,10,0,182,1,5,5,182,1,6,4,182,1,10,0,182,1,10,0,182,1,7,3,0,168,0,15,10,168,0,15,10,168,0,18,7,168,0,22,3,168,0,15,10,168,0,15,10,168,0,22,3,168,0,23,2,168,0,21,4,0,160,1,23,9,160,1,22,10,160,1,32,0,160,1,32,0,160,1,15,17,160,1,22,10,160,1,29,3,160,1,32,0,160,1,30,2,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,0,185,1,5,2,185,1,5,2,185,1,3,4,185,1,3,4,185,1,6,1,185,1,6,1,185,1,4,3,105,1,32,17,19,19,110,0,74,9,110,0,82,1,110,0,83,0,110,0,79,4,110,0,71,12,110,0,82,1,110,0,78,5,110,0,83,0,110,0,81,2,110,0,24,59,193,0,0,0,193,0,0,0,0,0,0,184,4,2,3,184,4,3,2,184,5,2,2,184,5,3,1,184,5,2,2,184,5,3,1,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,193,0,0,0,122,6,46,19,122,7,42,22,122,10,37,24,122,10,34,27,122,9,39,23,122,9,28,34,129,1,29,34,164,1,13,5,4,6,138,1,2,14,17,21,138,3,47,5,148,1,10,34,148,1,24,14,3,2,1,0,148,1,15,13,8,8,149,0,13,17,9,5,193,152,1,7,31,2,158,0,4,28,3,151,2,33,7,155,3,32,3,160,2,29,2,163,2,20,8,158,2,28,5,168,2,23,0,170,0,1,1,4,7,10,170,2,0,2,2,6,11,184,1,2,2,1,3,184,1,2,1,3,2,184,0,3,1,3,2,189,0,2,2,189,0,2,2,189,1,2,1,186,1,3,3,190,0,2,1,193,0,0,0,0,0,0,0,0,190,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,193,0,0,0,0,0,0,0,0,193,0,0,0,0,193,0,0,0,0,0,0,6.546875000000001,8.182307059107707,2.769230769230769,2.6878644654475017,0,0,0,0
BGD,Bangladesh,1,2021-02-08,2021-02-07,100,2,208664.6177274588,0,0,40,100,9238260.304607647,97,2,4,94,2,17,81,3,6,91,3,16,81,1,20,79,3,13,84,2,5,93,3,5,92,3,5,92,3,5,92,3,14,83,3,22,75,3,7,90,3,26,71,96,0,2,2,83,0,7,10,94,0,4,2,84,1,7,8,80,1,8,11,87,1,7,5,95,2,1,2,95,0,3,2,95,0,2,3,95,1,4,0,86,0,9,5,78,0,5,17,93,2,2,3,74,3,15,8,0,0,18,82,82,0,11,7,0,1,12,87,88,0,2,10,98,0,1,1,0,98,0,2,0,0,98,0,1,0,1,3,1,8,88,0,0,0,96,4,100,0,0,0,0,100,0,0,0,0,0,0,34,34,22,10,0,3,50,30,17,100,0,2,68,21,9,0,6,34,38,22,0,4,17,15,64,0,3,57,24,16,90,0,4,6,90,0,6,4,90,0,8,2,90,0,8,2,90,0,4,6,90,0,8,2,90,0,9,1,90,0,9,1,90,0,9,1,0,78,0,7,15,78,0,16,6,78,0,21,1,78,0,22,0,78,0,11,11,78,0,14,8,78,0,20,2,78,0,22,0,78,0,22,0,0,66,0,14,20,66,0,30,4,66,0,33,1,66,0,34,0,66,0,13,21,66,0,20,14,66,0,31,3,66,0,34,0,66,0,30,4,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,96,0,4,0,96,0,3,1,96,0,3,1,96,0,2,2,96,0,2,2,96,0,4,0,96,0,3,1,0,0,41,21,30,8,0,1,91,8,0,1,98,1,0,1,99,0,0,1,98,1,0,1,94,5,0,1,99,0,0,1,95,4,0,1,98,1,0,1,91,8,0,1,24,75,82,0,0,18,2,0,29,69,0,0,0,92,2,3,3,92,4,1,3,92,4,1,3,92,3,1,4,92,4,0,4,92,3,3,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,6,58,36,0,6,58,36,0,5,45,50,0,8,51,41,0,5,46,49,0,5,38,57,0,0,52,48,48,0,29,16,4,3,0,0,2,19,50,29,0,1,94,5,0,0,16,84,0,0,43,31,12,4,7,3,0,0,31,18,27,24,0,0,19,38,29,14,100,0,0,8,80,12,0,0,2,87,11,42,1,50,7,42,1,50,7,55,1,36,8,49,0,38,13,54,1,36,9,62,1,31,6,0,0,1,8,26,19,46,0,0,4,16,22,25,33,0,2,29,22,30,17,0,2,6,24,29,39,0,2,23,23,25,27,54,4,36,6,54,11,14,21,54,11,24,11,0,0,34,66,34,0,17,49,83,0,4,1,1,4,0,1,6,49,0,3,5,1,21,0,1,1,4,0,4,4,0,1,3,3,0,0,82,18,0,0,0,0,100,0,0,0,0,0,0,2,0,54,22,22,2,0,35,20,27,10,6,6.533333333333332,8.418032836486098,2.8333333333333335,2.5524794837866014,11.973118279569892,6.073984792341598,2.2083333333333335,1.6538100614333695
