ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1.-77,B1_1.1,B1_1.2,B1_2.-77,B1_2.1,B1_2.2,B1_3.-77,B1_3.1,B1_3.2,B1_4.-77,B1_4.1,B1_4.2,B1_5.-77,B1_5.1,B1_5.2,B1_6.-77,B1_6.1,B1_6.2,B1_7.-77,B1_7.1,B1_7.2,B1_8.-77,B1_8.1,B1_8.2,B1_9.-77,B1_9.1,B1_9.2,B1_10.-77,B1_10.1,B1_10.2,B1_11.-77,B1_11.1,B1_11.2,B1_12.-77,B1_12.1,B1_12.2,B1_13.-77,B1_13.1,B1_13.2,B1_14.-77,B1_14.1,B1_14.2,B1b_x1.-99,B1b_x1.-77,B1b_x1.1,B1b_x1.2,B1b_x2.-99,B1b_x2.-77,B1b_x2.1,B1b_x2.2,B1b_x3.-99,B1b_x3.-77,B1b_x3.1,B1b_x3.2,B1b_x4.-99,B1b_x4.-77,B1b_x4.1,B1b_x4.2,B1b_x5.-99,B1b_x5.-77,B1b_x5.1,B1b_x5.2,B1b_x6.-99,B1b_x6.-77,B1b_x6.1,B1b_x6.2,B1b_x7.-99,B1b_x7.-77,B1b_x7.1,B1b_x7.2,B1b_x8.-99,B1b_x8.-77,B1b_x8.1,B1b_x8.2,B1b_x9.-99,B1b_x9.-77,B1b_x9.1,B1b_x9.2,B1b_x10.-99,B1b_x10.-77,B1b_x10.1,B1b_x10.2,B1b_x11.-99,B1b_x11.-77,B1b_x11.1,B1b_x11.2,B1b_x12.-99,B1b_x12.-77,B1b_x12.1,B1b_x12.2,B1b_x13.-99,B1b_x13.-77,B1b_x13.1,B1b_x13.2,B1b_x14.-99,B1b_x14.-77,B1b_x14.1,B1b_x14.2,B3.-99,B3.-77,B3.1,B3.2,B5.-99,B5.-77,B5.1,B5.2,B6.-99,B6.-77,B6.1,B6.2,B7.-99,B7.-77,B7.1,B7.2,B8.-99,B8.1,B8.2,B8.3,B9.-99,B9.-77,B9.1,B9.2,B9.3,B10.-99,B10.-77,B10.1,B10.2,B10.3,B11.-99,B11.-77,B11.1,B11.2,V1.-99,V2.-99,V2a.-99,V3.-99,V3.-77,V3.1,V3.2,V3.3,V3.4,V4_1.-99,V4_1.-77,V4_1.1,V4_1.2,V4_1.3,V4_2.-99,V4_2.-77,V4_2.1,V4_2.2,V4_2.3,V4_3.-99,V4_3.-77,V4_3.1,V4_3.2,V4_3.3,V4_4.-99,V4_4.-77,V4_4.1,V4_4.2,V4_4.3,V4_5.-99,V4_5.-77,V4_5.1,V4_5.2,V4_5.3,V4_6.-99,V5a_1.-99,V5a_2.-99,V5a_3.-99,V5a_4.-99,V5a_5.-99,V5a_6.-99,V5a_7.-99,V5a_8.-99,V5a_9.-99,V5b_1.-99,V5b_2.-99,V5b_3.-99,V5b_4.-99,V5b_5.-99,V5b_6.-99,V5b_7.-99,V5b_8.-99,V5b_9.-99,V5c_1.-99,V5c_2.-99,V5c_3.-99,V5c_4.-99,V5c_5.-99,V5c_6.-99,V5c_7.-99,V5c_8.-99,V5c_9.-99,V5d_1.-99,V5d_2.-99,V5d_3.-99,V5d_4.-99,V5d_5.-99,V5d_6.-99,V5d_7.-99,V5d_8.-99,V5d_9.-99,V6_1.-99,V6_2.-99,V6_3.-99,V6_4.-99,V6_5.-99,V6_6.-99,V6_7.-99,V9.-99,V9.-77,V9.1,V9.2,V9.3,V9.4,V10_1.-99,V10_2.-99,V10_3.-99,V10_4.-99,V10_5.-99,V10_6.-99,V10_7.-99,V10_8.-99,V10_9.-99,V10_10.-99,V11.-99,V12.-99,B12_1.-99,B12_1.-77,B12_1.1,B12_1.2,B12_2.-99,B12_2.-77,B12_2.1,B12_2.2,B12_3.-99,B12_3.-77,B12_3.1,B12_3.2,B12_4.-99,B12_4.-77,B12_4.1,B12_4.2,B12_5.-99,B12_5.-77,B12_5.1,B12_5.2,B12_6.-99,B12_6.-77,B12_6.1,B12_6.2,B13_1.-99,B13_1.-77,B13_1.1,B13_1.2,B13_2.-99,B13_2.-77,B13_2.1,B13_2.2,B13_3.-99,B13_3.-77,B13_3.1,B13_3.2,B13_4.-99,B13_4.-77,B13_4.1,B13_4.2,B13_5.-99,B13_5.-77,B13_5.1,B13_5.2,B13_6.-99,B13_6.-77,B13_6.1,B13_6.2,B13_7.-99,B13_7.-77,B13_7.1,B13_7.2,B14_1.-99,B14_1.1,B14_1.2,B14_2.-99,B14_2.-77,B14_2.1,B14_2.2,B14_3.-99,B14_3.-77,B14_3.1,B14_3.2,B14_4.-99,B14_4.-77,B14_4.1,B14_4.2,B14_5.-99,B14_5.-77,B14_5.1,B14_5.2,C0_1.-99,C0_1.-77,C0_1.1,C0_1.2,C0_2.-99,C0_2.-77,C0_2.1,C0_2.2,C0_3.-99,C0_3.-77,C0_3.1,C0_3.2,C0_4.-99,C0_4.-77,C0_4.1,C0_4.2,C0_5.-99,C0_5.-77,C0_5.1,C0_5.2,C0_6.-99,C0_6.-77,C0_6.1,C0_6.2,C1_m.-99,C1_m.-77,C1_m.1,C1_m.2,C2.-99,C2.-77,C2.1,C2.2,C2.3,C2.4,C7.-99,C7.-77,C7.1,C7.2,C7.3,C7.4,C8.-99,C8.-77,C8.1,C8.2,C3.-99,C3.-77,C3.1,C3.2,C5.-99,C5.-77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6.-99,C6.-77,C6.1,C6.2,C6.3,C6.4,C14.-99,C14.-77,C14.1,C14.2,C14.3,C14.4,C9.-99,C9.-77,C9.1,C9.2,C9.3,C9a.-99,C12.-99,C12.-77,C12.1,C12.2,C12.3,C13_1.-99,C13_1.-77,C13_1.1,C13_1.2,C13_2.-99,C13_2.-77,C13_2.1,C13_2.2,C13_3.-99,C13_3.-77,C13_3.1,C13_3.2,C13_4.-99,C13_4.-77,C13_4.1,C13_4.2,C13_5.-99,C13_5.-77,C13_5.1,C13_5.2,C13_6.-99,C13_6.-77,C13_6.1,C13_6.2,D1.-99,D1.-77,D1.1,D1.2,D1.3,D1.4,D1.5,D2.-99,D2.-77,D2.1,D2.2,D2.3,D2.4,D2.5,D3.-99,D3.-77,D3.1,D3.2,D3.3,D3.4,D4.-99,D4.-77,D4.1,D4.2,D4.3,D4.4,D5.-99,D5.-77,D5.1,D5.2,D5.3,D5.4,D6_1.-99,D6_1.-77,D6_1.1,D6_1.2,D6_2.-99,D6_2.-77,D6_2.1,D6_2.2,D6_3.-99,D6_3.-77,D6_3.1,D6_3.2,D7.-99,D7.-77,D7.1,D7.2,D8.-99,D8.-77,D8.1,D8.2,D9.-99,D9.-77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10.-99,D10.-77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3.-99,E3.-77,E3.1,E3.2,E3.3,E3.4,E4.-99,E4.-77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2.-99,E2.-77,E2.1,E2.2,E2.3,E7.-99,E7.-77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
ALB,Albania,-99,2021-01-16,2021-01-14,100,4,110807.34545231191,2,25736.33052251632,82,80,3006940.6884423504,0,13,7,80,12,11,77,11,13,76,15,18,67,12,18,70,15,17,68,12,12,76,12,12,76,14,4,82,14,7,79,14,11,75,14,21,65,12,14,74,15,22,63,93,3,2,2,89,2,4,5,87,5,5,3,82,4,5,9,82,5,3,10,83,4,6,7,88,5,3,4,88,3,4,5,96,2,1,1,93,2,3,2,89,0,5,6,79,3,8,10,86,4,7,3,78,2,13,7,20,0,26,54,77,0,11,12,24,0,27,49,73,0,7,20,93,3,3,1,93,0,4,3,0,96,1,0,2,1,33,3,6,58,100,100,0,33,2,13,15,19,18,41,14,17,14,14,41,13,15,16,15,41,14,18,10,17,41,16,15,12,16,41,16,8,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3,16,18,6,11,0,0,0,0,0,0,0,0,0,0,0,0,94,5,0,1,94,5,1,0,94,4,2,0,94,4,2,0,94,4,2,0,94,4,2,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,53,6,22,19,53,4,34,9,53,7,23,17,53,6,19,22,53,7,9,31,53,6,14,27,54,3,22,21,78,0,14,4,1,3,62,1,0,4,10,23,62,5,33,0,66,4,3,27,66,4,20,5,2,1,0,2,66,3,12,7,3,9,71,2,9,10,2,6,74,1,5,19,1,0,82,1,2,14,1,78,1,19,2,66,1,30,3,77,1,20,2,81,1,15,3,91,0,8,1,86,0,14,0,85,0,0,2,3,4,6,85,0,1,3,0,3,8,90,1,2,4,2,1,90,1,1,3,3,2,90,0,2,4,3,1,96,0,3,1,96,2,2,0,96,2,1,1,95,0,2,3,97,0,1,2,100,0,0,0,0,0,0,0,0,98,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.206896551724138,4.20356405195832,4.666666666666667,3.8852590769777624,0,0,0,0
ALB,Albania,-99,2021-01-17,2021-01-14,100,3,88403.30882055341,1,3332.29389075782,53,76,3385039.015403908,0,12,6,82,11,11,78,11,8,81,14,12,74,11,18,71,14,15,71,12,11,77,12,8,80,11,3,86,13,6,81,14,9,77,13,25,62,11,9,80,14,15,71,94,3,2,1,89,2,4,5,92,4,1,3,88,5,3,4,82,5,2,11,85,4,5,6,89,6,1,4,92,3,2,3,97,2,1,0,94,2,2,2,91,0,5,4,75,3,6,16,91,4,4,1,85,2,9,4,24,0,23,53,80,0,12,8,29,1,24,46,76,0,6,18,94,0,5,1,94,0,2,4,0,98,0,0,1,1,38,3,3,56,100,100,0,36,1,13,16,18,16,46,13,16,12,13,46,13,13,14,14,46,12,17,11,14,46,17,13,10,14,46,15,4,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2,14,16,7,9,0,0,0,0,0,0,0,0,0,0,0,0,97,3,0,0,97,3,0,0,97,3,0,0,97,2,1,0,97,2,1,0,97,3,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,57,5,18,20,57,3,31,9,57,6,21,16,57,5,16,22,57,6,7,30,57,5,9,29,58,3,20,19,80,0,12,4,1,3,65,1,0,3,9,22,65,3,32,0,67,3,3,27,67,4,18,7,1,0,0,3,67,3,13,7,3,7,72,2,10,10,2,4,74,1,5,19,1,0,82,1,3,13,1,82,2,15,1,69,2,27,2,79,2,17,2,84,2,12,2,93,0,6,1,91,0,9,0,84,0,0,3,3,3,7,84,0,0,3,1,4,8,90,0,4,3,2,1,90,0,3,4,2,1,90,0,3,4,2,1,94,0,5,1,94,3,3,0,94,2,2,2,94,0,1,5,95,0,1,4,100,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.1923076923076925,5.261324781985851,4.222222222222222,4.352521619066865,0,0,0,0
ALB,Albania,-99,2021-01-18,2021-01-15,100,5,136378.63111667073,1,3332.29389075782,46,73,3321896.5736571313,0,11,8,81,9,12,79,10,9,81,13,12,75,9,20,71,11,13,76,12,11,77,10,10,80,11,4,85,11,7,82,12,13,75,12,24,64,10,10,80,12,14,74,92,3,3,2,88,3,5,4,91,5,2,2,88,5,2,5,80,5,5,10,87,3,4,6,89,4,1,6,90,3,2,5,96,3,0,1,93,2,3,2,87,1,7,5,76,2,6,16,90,3,3,4,86,1,8,5,27,0,22,51,81,0,11,8,33,1,23,43,77,0,8,15,92,0,8,0,92,0,3,5,0,97,0,0,2,1,44,1,6,49,100,100,0,38,1,12,18,18,13,51,11,16,9,13,51,12,12,13,12,51,11,17,10,11,51,15,14,9,11,51,13,5,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,10,12,9,9,0,0,0,0,0,0,0,0,0,0,0,0,95,4,0,1,95,4,0,1,95,4,0,1,95,2,2,1,95,3,1,1,95,4,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,63,5,15,17,63,3,27,7,63,5,19,13,63,4,16,17,63,4,8,25,63,4,8,25,64,1,20,15,80,0,13,3,2,2,69,1,0,1,6,23,69,2,27,2,70,2,3,25,70,3,12,7,3,0,0,5,70,2,12,6,5,5,75,2,7,10,2,4,76,1,5,18,0,0,83,1,3,11,2,85,2,12,1,73,2,24,1,81,2,14,3,84,2,11,3,92,0,6,2,92,0,8,0,85,0,0,3,1,2,9,85,0,0,0,1,3,11,91,0,4,3,2,0,91,0,4,3,1,1,91,0,3,3,2,1,96,0,4,0,96,3,1,0,96,2,1,1,95,0,0,5,95,0,2,3,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.7083333333333335,4.70410705537255,3.4000000000000004,3.6575644598253874,0,0,0,0
ALB,Albania,-99,2021-01-19,2021-01-16,100,5,186523.0223510604,1,53476.6851251475,38,78,3341597.47473203,0,9,6,85,9,15,76,10,7,83,11,10,79,8,24,68,10,12,78,11,13,76,9,12,79,11,7,82,9,8,83,12,14,74,11,25,64,10,9,81,12,13,75,94,3,2,1,85,2,7,6,93,3,2,2,90,5,2,3,76,5,6,13,88,2,5,5,87,4,3,6,88,4,2,6,93,4,1,2,92,2,4,2,86,2,8,4,75,2,6,17,91,3,2,4,87,1,7,5,22,0,22,56,80,0,11,9,29,2,22,47,78,0,12,10,88,0,11,1,88,0,3,8,1,97,0,0,2,1,45,0,5,50,100,100,0,33,0,15,19,20,13,52,11,17,6,14,52,12,10,13,13,52,11,14,12,11,52,15,13,8,12,52,12,8,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,7,9,8,14,0,0,0,0,0,0,0,0,0,0,0,0,96,3,0,1,96,3,0,1,96,3,0,1,96,2,1,1,96,3,0,1,96,3,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,65,4,13,18,65,4,23,8,65,4,17,14,65,4,14,17,65,3,8,24,65,2,8,25,67,1,16,16,84,0,10,2,3,1,71,0,0,4,6,19,71,1,25,3,72,1,4,23,72,2,11,6,3,1,0,5,72,1,13,4,7,3,76,1,7,12,2,2,76,0,4,19,1,0,84,0,3,11,2,88,2,7,3,78,2,18,2,84,2,10,4,87,2,8,3,93,0,3,4,93,0,7,0,84,0,0,3,2,2,9,84,0,0,0,2,5,9,88,0,5,4,2,1,88,1,4,4,2,1,88,0,3,5,2,2,95,0,4,1,95,3,1,1,95,2,1,2,92,0,1,7,93,1,2,4,100,0,0,0,0,0,0,0,0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.115384615384615,4.982585056589987,2.6,1.7763883459298973,0,0,0,0
ALB,Albania,-99,2021-01-20,2021-01-16,100,3,101452.0074212648,1,53476.6851251475,39,79,3490770.225543417,0,8,4,88,8,15,77,10,2,88,10,10,80,7,24,69,8,14,78,11,10,79,9,10,81,10,6,84,7,8,85,10,12,78,10,22,68,9,6,85,9,15,76,96,1,2,1,85,2,6,7,98,1,1,0,90,3,3,4,76,3,9,12,86,1,7,6,90,2,2,6,90,2,3,5,94,2,2,2,92,1,6,1,88,3,5,4,78,1,4,17,94,1,2,3,85,1,8,6,21,0,24,55,78,0,11,11,28,3,22,47,78,1,10,11,90,0,9,1,90,0,1,8,1,99,0,0,1,0,44,0,5,51,100,100,0,33,0,20,18,17,12,52,12,16,8,12,52,11,10,15,12,52,10,14,14,10,52,13,15,10,10,52,12,9,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2,6,10,10,14,0,0,0,0,0,0,0,0,0,0,0,0,96,2,0,2,96,2,1,1,96,2,1,1,96,1,2,1,96,2,0,2,96,2,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,61,6,11,22,61,6,23,10,61,6,15,18,61,7,12,20,61,5,8,26,61,5,5,29,67,1,14,18,86,0,9,2,3,0,69,0,1,3,9,18,69,1,27,3,71,0,4,25,71,1,12,8,3,1,0,4,71,0,14,5,8,2,75,1,8,12,2,2,75,0,4,19,2,0,81,0,4,13,2,90,2,6,2,78,2,19,1,86,2,8,4,89,2,5,4,93,0,4,3,96,0,4,0,82,0,0,2,3,2,11,82,0,0,0,2,5,11,86,1,4,6,2,1,86,1,3,3,3,4,86,0,4,4,2,4,94,0,4,2,94,2,1,3,94,1,1,4,88,0,4,8,92,1,3,4,100,0,0,0,0,0,0,0,0,97,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.758620689655173,5.901907514970981,2.5,1.7795130420052188,0,0,0,0
ALB,Albania,2,2021-01-20,2021-01-14,100,2,42279.81931195389,1,25770.6993919539,139,100,1924102.7892372643,97,0,4,96,0,11,89,0,0,100,0,12,88,0,19,81,0,11,89,0,6,94,0,5,95,0,1,99,0,2,98,0,3,97,0,25,75,0,4,96,0,15,85,96,0,2,2,89,0,3,8,100,0,0,0,88,0,5,7,81,1,4,14,89,0,6,5,94,1,0,5,95,0,3,2,99,0,0,1,98,0,2,0,97,0,1,2,75,1,5,19,96,0,3,1,85,0,6,9,0,0,38,62,62,0,15,23,0,1,38,61,62,0,5,33,95,1,4,0,95,0,3,2,0,97,0,2,1,0,6,0,12,82,100,100,0,0,0,24,34,26,16,0,3,29,42,26,0,7,30,35,28,0,3,39,34,24,0,5,27,31,37,0,5,6,22,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,18,12,0,0,0,0,0,0,0,0,0,0,0,0,88,1,2,9,88,1,2,9,88,1,6,5,88,1,2,9,88,1,0,11,88,1,2,9,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,48,51,0,0,78,22,0,1,66,33,0,1,61,38,0,1,16,83,0,1,17,82,0,0,57,43,43,0,42,10,2,3,0,1,1,8,32,58,0,0,98,2,0,1,21,78,0,0,44,33,10,6,4,3,0,0,26,18,29,27,0,0,20,47,23,10,0,1,2,87,10,0,0,0,4,91,5,52,2,38,8,22,2,71,5,34,2,44,20,39,2,40,19,84,1,10,5,83,1,14,2,0,0,1,4,20,28,47,0,1,1,5,16,32,45,0,1,50,28,12,9,0,0,8,16,24,52,0,0,22,37,24,17,41,4,43,12,41,8,36,15,41,9,30,20,0,0,57,43,57,0,21,22,79,0,3,1,3,1,3,3,7,22,0,2,7,7,0,0,7,8,3,0,1,16,7,4,3,13,0,2,51,45,1,1,0,0,0,100,0,0,0,0,0,2,1,79,7,11,2,0,29,45,21,1,2,3.9767441860465116,4.426588346049591,3.8857142857142852,3.215508637574984,15.295918367346939,4.393550060895779,2.6082474226804124,1.403542401025941
ALB,Albania,3,2021-01-20,2021-01-14,100,0,0,0,0,112,100,1805287.360606858,95,2,0,98,2,13,85,2,3,95,1,13,86,2,14,84,1,13,86,2,11,87,0,3,97,1,3,96,2,0,98,2,5,93,1,9,90,2,5,93,1,14,85,100,0,0,0,87,0,4,9,97,0,2,1,87,1,8,4,86,0,3,11,87,1,6,6,89,0,3,8,97,1,1,1,97,1,1,1,100,0,0,0,95,0,3,2,91,0,4,5,95,0,2,3,86,2,7,5,0,0,34,66,66,0,14,20,0,1,45,54,55,0,8,37,92,3,4,1,92,0,4,4,0,96,0,2,2,0,9,4,9,78,100,100,0,0,0,29,31,25,15,0,3,31,35,31,0,4,30,28,38,0,4,43,25,28,0,4,24,33,39,0,6,12,14,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,34,24,10,0,0,0,0,0,0,0,0,0,0,0,0,91,3,3,3,91,3,1,5,91,2,6,1,91,5,0,4,91,5,1,3,91,2,4,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,49,50,0,1,81,18,0,2,61,37,0,1,52,47,0,2,13,85,0,2,8,90,0,1,50,49,50,0,30,18,1,1,0,0,1,5,40,54,0,1,98,1,0,1,18,81,0,0,46,32,10,4,3,5,0,0,36,15,25,24,0,0,21,44,22,13,0,1,4,91,4,0,0,3,4,89,4,51,1,39,9,19,1,73,7,39,1,45,15,48,1,33,18,87,0,10,3,92,0,7,1,0,2,1,4,18,21,54,0,1,3,2,17,20,57,0,3,44,38,6,9,0,0,12,16,30,42,0,1,29,31,23,16,40,8,43,9,40,14,33,13,40,18,25,17,0,2,54,44,56,0,20,24,80,0,8,0,3,0,1,3,5,26,0,4,4,8,6,1,7,5,3,0,1,12,8,4,5,6,0,2,54,42,0,2,0,0,0,0,100,0,0,0,0,4,2,72,13,9,4,2,4,63,20,4,3,4.75,5.099589586769544,4,3.452535300326413,15.463157894736842,3.4573711767074466,3.0444444444444443,1.2887683442704154
ALB,Albania,-99,2021-01-21,2021-01-17,100,6,152870.5527953561,3,89082.43938440291,35,76,3418257.2508364096,0,12,7,81,9,16,75,12,6,82,11,15,74,8,29,63,10,15,75,13,9,78,10,14,76,13,11,76,9,11,80,10,16,74,11,23,66,11,8,81,9,22,69,93,1,4,2,84,2,9,5,94,1,4,1,85,3,5,7,71,3,13,13,85,1,10,4,91,1,4,4,86,2,4,8,89,2,4,5,89,2,8,1,84,3,7,6,77,2,8,13,92,1,4,3,78,1,12,9,24,0,19,57,82,0,8,10,29,2,23,46,78,2,10,10,90,1,8,1,90,0,1,7,2,99,0,0,1,0,45,0,9,46,100,100,0,35,0,22,17,16,10,50,10,19,10,11,50,8,11,14,17,50,10,15,14,11,50,10,17,9,14,50,12,9,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,4,5,10,12,14,0,0,0,0,0,0,0,0,0,0,0,0,92,4,1,3,92,4,3,1,92,3,2,3,92,3,2,3,92,4,1,3,92,4,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,60,7,12,21,60,7,19,14,60,6,16,18,60,8,10,22,60,6,11,23,60,6,8,26,67,1,13,19,87,0,9,1,3,0,69,0,1,4,8,18,69,0,28,3,73,1,4,22,73,1,11,6,3,1,0,5,73,0,15,3,8,1,76,1,8,10,3,2,77,0,4,17,2,0,83,0,3,12,2,89,0,8,3,82,0,16,2,85,0,10,5,91,0,4,5,90,0,5,5,93,0,6,1,85,0,0,1,3,1,10,85,0,0,0,1,4,10,89,1,2,6,1,1,89,1,1,2,2,5,89,0,2,4,1,4,96,0,2,2,96,1,0,3,96,1,0,3,91,0,4,5,95,1,2,2,100,0,0,0,0,0,0,0,0,97,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.685714285714286,4.757479736728066,2.6,1.837873166945363,0,0,0,0
ALB,Albania,2,2021-01-21,2021-01-15,100,2,42279.81931195389,1,25770.6993919539,119,100,1834781.8204749788,97,0,5,95,0,11,89,0,2,98,0,12,88,0,20,80,0,13,87,0,5,95,0,6,94,0,1,99,0,1,99,0,3,97,0,24,76,0,4,96,0,11,89,95,0,2,3,89,0,4,7,98,0,1,1,88,0,5,7,80,0,6,14,87,0,7,6,95,0,0,5,94,0,4,2,99,0,0,1,99,0,1,0,97,0,1,2,76,0,5,19,96,0,3,1,89,0,4,7,0,0,38,62,62,0,15,23,0,1,37,62,63,0,8,29,92,2,6,0,92,0,4,4,0,96,0,3,1,0,9,0,12,79,100,100,0,0,0,24,32,26,18,0,4,29,39,28,0,6,27,33,34,0,3,39,31,27,0,5,24,30,41,0,5,4,21,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,33,18,13,0,0,0,0,0,0,0,0,0,0,0,0,88,1,2,9,88,1,2,9,88,1,5,6,88,0,2,10,88,1,0,11,88,1,2,9,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,47,53,0,0,79,21,0,0,66,34,0,0,61,39,0,0,17,83,0,0,18,82,0,0,58,42,42,0,41,10,3,4,0,1,1,9,29,60,0,0,98,2,0,1,22,77,0,0,43,32,11,5,6,3,0,0,27,20,26,27,0,1,22,44,23,10,0,1,3,88,8,0,0,0,3,94,3,53,1,37,9,21,2,70,7,34,1,44,21,39,2,38,21,83,0,11,6,82,1,14,3,0,0,1,6,20,29,44,0,0,1,7,17,29,46,0,0,51,23,16,10,0,0,10,14,30,46,0,0,25,33,27,15,42,4,44,10,42,6,32,20,42,9,29,20,0,0,58,42,58,0,22,20,78,0,3,1,4,2,3,2,7,20,0,3,8,8,3,0,6,8,3,0,1,12,10,4,3,11,0,2,49,46,1,2,0,0,0,100,0,0,0,0,0,2,1,80,5,12,2,0,28,47,20,1,2,3.8372093023255816,4.281356219026527,3.3823529411764706,2.52280154376707,15.371134020618557,4.3906140127475,2.6315789473684212,1.3293145856557724
