ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5a_10..77,V5a_10.0,V5a_10.1,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5b_10..77,V5b_10.0,V5b_10.1,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5c_10..77,V5c_10.0,V5c_10.1,V5d_1..99,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3.0,V5d_3.1,V5d_4..99,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7.0,V5d_7.1,V5d_8..99,V5d_8.0,V5d_8.1,V5d_9..99,V5d_9.0,V5d_9.1,V5d_10..99,V5d_10.0,V5d_10.1,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V13..77,V13.1,V13.2,V13.3,V13.4,V15..99,V15..77,V15.1,V15.2,V16..99,V16..77,V16.1,V16.2,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9a..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
NZ,NZL,New Zealand,-99,2021-03-02,2021-03-02,122,1,4855.12131039086,0,0,7,109,562332.550836717,0,0,4,118,2,19,101,1,9,112,1,32,89,2,29,91,2,18,102,1,12,109,1,5,116,1,6,115,2,4,116,2,12,108,1,27,94,2,4,116,3,15,104,118,0,1,3,103,0,13,6,113,0,5,4,90,0,10,22,93,0,11,18,104,0,8,10,110,0,7,5,117,0,2,3,116,0,1,5,118,0,0,4,110,0,4,8,95,0,11,16,118,0,2,2,107,0,5,10,13,0,6,103,117,0,2,3,15,2,33,72,89,0,5,28,117,0,4,1,117,0,5,0,122,0,0,0,27,1,9,85,22,2,1,93,4,121,0,1,0,0,121,0,0,0,1,26,0,40,30,15,11,45,3,18,39,17,45,4,24,34,15,45,4,23,33,17,45,3,6,44,24,45,2,44,23,8,111,0,3,8,111,0,7,4,111,0,8,3,111,0,8,3,111,0,5,6,111,0,9,2,111,0,9,2,111,0,10,1,111,0,10,1,111,0,9,2,109,0,8,5,109,0,11,2,109,0,12,1,109,0,12,1,109,0,2,11,109,0,8,5,109,0,13,0,109,0,13,0,109,0,13,0,109,0,12,1,94,0,18,10,94,0,25,3,94,0,28,0,94,0,28,0,94,0,11,17,94,0,16,12,94,0,24,4,94,0,27,1,94,0,24,4,94,0,28,0,121,1,0,121,1,0,121,1,0,121,1,0,121,1,0,121,1,0,121,1,0,121,1,0,121,0,1,121,1,0,119,1,2,0,119,1,2,0,119,1,1,1,119,1,2,0,119,1,1,1,119,1,2,0,119,1,2,0,49,2,21,16,17,17,48,5,51,18,48,5,65,4,48,5,67,2,48,5,64,5,48,5,53,16,48,5,68,1,48,5,64,5,48,5,60,9,48,5,57,12,48,5,37,32,122,0,0,0,122,0,0,0,47,0,22,18,16,19,56,0,2,64,56,4,0,62,115,0,0,7,115,0,3,4,115,0,2,5,115,0,2,5,115,0,2,5,115,0,2,5,122,0,0,0,122,0,0,0,122,0,0,0,122,0,0,0,122,0,0,0,122,0,0,0,122,0,0,0,122,0,0,0,122,0,0,0,122,0,0,0,122,0,0,0,122,0,0,0,51,7,24,40,51,2,44,25,51,6,26,39,51,2,36,33,51,5,11,55,51,4,9,58,59,2,29,32,93,0,18,2,5,4,71,2,0,6,15,28,71,2,49,0,81,1,7,33,81,1,7,3,4,4,19,3,81,2,10,8,8,13,86,3,6,10,8,9,122,122,100,0,4,18,81,2,12,27,98,1,3,20,89,1,4,28,112,0,1,9,114,0,6,2,91,0,1,0,5,4,21,91,0,1,0,4,5,21,98,1,6,3,7,7,98,0,3,2,4,15,98,0,3,5,4,12,117,1,3,1,117,1,2,2,117,1,2,2,102,0,11,9,113,0,2,7,121,0,0,0,0,0,0,0,1,115,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,4,122,0,0,0,0,0,122,0,0,0,0,0,0,0,0,122,0,0,0,0,122,0,0,0,0,0,0,3.4444444444444446,3.7801201272050378,1.25,0.5,0,0,0,0
NZ,NZL,New Zealand,5,2021-03-02,2021-03-02,110,0,0,0,0,2,110,462764.8595399946,107,0,0,110,0,6,104,0,3,107,0,19,91,0,10,100,0,9,101,0,6,104,0,2,108,0,2,108,0,1,109,0,6,104,0,16,94,0,1,109,0,10,100,110,0,0,0,104,1,4,1,107,0,1,2,91,1,7,11,100,1,4,5,101,0,3,6,104,1,3,2,108,0,0,2,108,0,1,1,109,0,1,0,104,1,3,2,94,1,2,13,109,1,0,0,100,1,3,6,0,0,2,108,108,0,2,0,0,2,31,77,79,1,9,21,101,0,8,1,101,1,8,0,109,0,0,1,12,2,0,96,0,0,2,108,0,108,0,2,0,0,108,0,0,2,0,2,0,63,24,17,4,2,2,33,58,15,2,2,41,55,10,2,1,49,46,12,2,4,17,53,34,2,2,69,35,2,106,0,3,1,106,0,2,2,106,0,3,1,106,0,4,0,106,0,3,1,106,0,4,0,106,0,4,0,106,0,3,1,106,0,3,1,106,0,3,1,93,0,6,11,93,0,12,5,93,0,16,1,93,0,16,1,93,0,8,9,93,0,12,5,93,0,16,1,93,0,17,0,93,0,17,0,93,0,16,1,86,0,14,10,86,0,21,3,86,0,24,0,86,0,19,5,86,0,11,13,86,0,12,12,86,0,23,1,86,0,24,0,86,0,23,1,86,0,24,0,110,0,0,110,0,0,110,0,0,110,0,0,110,0,0,110,0,0,110,0,0,110,0,0,110,0,0,110,0,0,108,0,2,0,108,0,1,1,108,0,1,1,108,0,1,1,108,0,2,0,108,0,2,0,108,0,1,1,2,0,24,23,31,30,0,1,90,19,0,1,101,8,0,1,106,3,0,1,102,7,0,1,77,32,0,1,106,3,0,1,100,9,0,1,99,10,0,1,102,7,0,1,63,46,43,1,3,63,3,0,10,97,6,0,46,33,14,11,23,1,1,85,23,0,0,87,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,0,1,55,54,0,2,70,38,0,6,46,58,0,0,61,49,0,3,23,84,0,5,7,98,0,0,54,56,56,0,22,9,9,14,0,0,0,5,27,78,0,1,109,0,0,4,26,80,0,0,11,14,10,11,61,3,0,0,29,15,34,32,0,0,21,19,36,34,110,110,55,1,11,43,40,1,19,50,64,2,8,36,49,2,7,52,87,1,0,22,103,0,5,2,0,0,1,1,6,6,96,0,0,0,1,7,10,92,0,0,14,30,40,26,0,0,2,4,19,85,0,0,4,23,28,55,83,2,18,7,83,6,4,17,83,4,10,13,0,0,77,33,77,0,15,18,95,1,2,0,0,0,1,0,11,18,0,6,7,3,11,0,5,11,3,0,2,10,6,5,7,16,0,1,41,67,0,1,0,0,0,0,0,0,110,0,0,2,4,53,31,20,2,0,21,23,39,19,6,6.448717948717949,8.471931110091905,1,0,12.470588235294118,4.855752702106918,2.580952380952381,1.3139850747085282
NZ,NZL,New Zealand,-99,2021-03-03,2021-03-03,113,0,0,0,0,6,96,492676.78853085823,0,2,3,108,2,18,93,0,6,107,2,14,97,1,22,90,2,15,96,1,6,106,1,3,109,2,3,108,1,1,111,2,8,103,1,22,90,2,4,107,2,20,91,110,0,3,0,95,1,2,15,107,0,2,4,99,0,3,11,91,0,13,9,98,0,3,12,107,0,3,3,110,0,3,0,110,0,1,2,112,0,1,0,105,0,2,6,91,2,8,12,109,0,1,3,93,0,7,13,17,0,6,90,110,0,1,2,23,3,23,64,90,1,1,21,112,0,1,0,112,0,1,0,113,0,0,0,28,2,8,75,25,0,0,87,1,113,0,0,0,0,113,0,0,0,0,28,0,42,24,13,6,48,7,15,35,8,48,5,30,22,8,48,4,28,27,6,48,4,12,35,14,48,4,40,17,4,108,0,2,3,108,0,4,1,108,0,4,1,108,0,5,0,108,0,4,1,108,0,4,1,108,0,5,0,108,0,4,1,108,0,5,0,108,0,3,2,101,1,5,6,101,1,8,3,101,1,9,2,101,1,11,0,101,1,2,9,101,1,5,6,101,1,11,0,101,1,11,0,101,1,11,0,101,1,11,0,92,0,15,6,92,0,16,5,92,0,21,0,92,0,19,2,92,0,12,9,92,0,12,9,92,0,20,1,92,0,21,0,92,0,19,2,92,0,21,0,113,0,0,113,0,0,113,0,0,113,0,0,113,0,0,113,0,0,113,0,0,113,0,0,113,0,0,113,0,0,110,0,3,0,110,0,3,0,110,0,2,1,110,0,2,1,110,0,3,0,110,0,3,0,110,0,2,1,49,1,14,16,17,16,54,2,51,6,54,2,52,5,54,2,54,3,54,2,54,3,54,2,44,13,54,2,57,0,54,2,53,4,54,2,53,4,54,2,51,6,54,2,26,31,113,0,0,0,113,0,0,0,43,1,20,20,20,9,51,1,0,61,53,4,1,55,105,3,1,4,105,3,1,4,105,3,3,2,105,2,4,2,105,3,1,4,105,1,3,4,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,113,0,0,0,60,5,23,25,60,2,42,9,60,3,25,25,60,2,33,18,60,5,16,32,60,5,4,44,68,1,18,26,95,0,10,4,2,2,69,1,0,0,13,30,69,1,43,0,74,0,6,33,74,0,6,3,1,5,20,4,74,0,14,9,9,7,76,0,7,10,10,10,113,113,93,0,8,12,75,0,11,27,91,0,3,19,83,1,4,25,99,0,1,13,109,0,2,2,86,0,1,1,3,4,18,86,0,0,2,1,7,17,91,0,5,5,7,5,91,0,1,0,7,14,91,0,2,8,5,7,103,1,7,2,103,1,4,5,103,1,3,6,94,1,9,9,104,0,6,3,109,0,0,0,0,0,0,1,3,103,0,2,0,0,1,0,0,1,1,0,0,1,0,0,1,3,113,0,0,0,0,0,113,0,0,0,0,0,0,0,0,113,0,0,0,0,113,0,0,0,0,0,0,4.657894736842105,5.846118212179973,1,0,0,0,0,0
NZ,NZL,New Zealand,1,2021-03-03,2021-03-02,100,1,2487.0351051769,0,0,7,100,543700.9827132493,96,0,1,99,0,14,86,0,3,97,0,26,74,0,17,83,0,17,83,0,11,89,0,3,97,0,12,88,0,0,100,0,8,92,0,23,77,0,3,97,0,25,75,99,0,1,0,86,0,4,10,97,0,1,2,74,0,2,24,83,0,2,15,83,0,5,12,89,0,5,6,97,0,1,2,88,0,2,10,100,0,0,0,92,0,6,2,77,0,6,17,97,0,3,0,75,0,11,14,0,0,5,95,95,0,2,3,0,0,39,61,61,0,4,35,96,0,3,1,96,0,4,0,100,0,0,0,4,0,9,87,0,0,0,100,0,100,0,0,0,0,100,0,0,0,0,0,0,50,23,16,11,0,1,40,48,11,0,1,49,40,10,0,1,42,48,9,0,1,11,56,32,0,1,69,23,7,89,0,7,4,89,0,11,0,89,0,9,2,89,0,10,1,89,0,5,6,89,0,8,3,89,0,11,0,89,0,11,0,89,0,10,1,89,0,9,2,84,0,5,11,84,0,14,2,84,0,16,0,84,0,15,1,84,0,6,10,84,0,8,8,84,0,16,0,84,0,16,0,84,0,15,1,84,0,14,2,77,1,10,12,77,1,18,4,77,1,21,1,77,1,22,0,77,1,6,16,77,1,9,13,77,1,21,1,77,1,22,0,77,1,22,0,77,1,21,1,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,97,0,3,0,97,0,0,3,97,0,0,3,97,0,2,1,97,0,3,0,97,0,3,0,97,0,2,1,0,0,18,17,41,24,0,2,77,21,0,2,97,1,0,2,98,0,0,2,97,1,0,2,95,3,0,2,95,3,0,2,91,7,0,2,97,1,0,2,92,6,0,2,30,68,34,0,5,61,4,0,10,86,11,0,17,27,28,17,27,0,1,72,28,0,2,70,91,3,0,6,91,2,2,5,91,3,1,5,91,2,3,4,91,2,3,4,91,3,2,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,53,46,0,1,58,41,0,1,40,59,0,0,59,41,0,2,37,61,0,3,17,80,0,0,55,45,45,0,20,9,5,21,0,0,1,14,35,50,0,0,100,0,0,3,16,81,0,0,7,15,14,13,45,6,0,0,16,19,36,29,0,0,15,32,26,27,100,100,47,1,12,40,42,1,15,42,60,1,4,35,41,1,5,53,63,1,5,31,83,1,14,2,0,0,3,7,14,23,53,0,0,4,6,18,22,50,0,3,10,23,33,31,0,1,3,16,22,58,0,1,6,20,28,45,74,2,14,10,74,3,3,20,74,4,5,17,0,0,64,36,64,0,20,16,80,0,0,0,1,2,1,0,16,16,0,3,12,3,8,1,0,8,3,0,2,3,4,1,0,36,0,2,30,63,3,2,0,0,100,0,0,0,0,0,0,4,4,51,28,13,4,1,9,20,33,24,9,4.913793103448276,6.707640269985454,1.4,0.5477225575051661,10.859550561797754,5.423532878725729,3.6086956521739126,1.4060819363924069
NZ,NZL,New Zealand,2,2021-03-03,2021-03-02,100,0,0,0,0,14,100,463687.02545813395,97,0,0,100,0,9,91,0,2,98,0,27,73,0,20,80,0,22,78,0,7,93,0,3,97,0,12,88,0,1,99,0,11,89,0,33,67,0,6,94,0,20,80,100,0,0,0,91,1,6,2,98,0,1,1,73,1,4,22,80,1,7,12,78,1,6,15,93,1,4,2,97,0,2,1,88,0,6,6,99,0,1,0,89,1,4,6,67,0,14,19,94,0,3,3,80,0,6,14,0,0,9,91,91,0,7,2,0,1,35,64,65,0,5,30,95,0,4,1,95,1,4,0,99,0,0,1,6,0,6,88,0,0,1,99,0,99,0,1,0,0,99,0,0,1,0,1,0,48,25,18,8,1,0,29,63,7,1,0,47,40,12,1,0,46,43,10,1,0,9,53,37,1,0,65,31,3,92,0,4,4,92,0,5,3,92,0,4,4,92,0,7,1,92,0,6,2,92,0,8,0,92,0,8,0,92,0,7,1,92,0,8,0,92,0,5,3,82,0,10,8,82,0,15,3,82,0,15,3,82,0,15,3,82,0,7,11,82,0,7,11,82,0,18,0,82,0,17,1,82,0,16,2,82,0,16,2,75,0,13,12,75,0,17,8,75,0,25,0,75,0,25,0,75,0,13,12,75,0,9,16,75,0,22,3,75,0,25,0,75,0,24,1,75,0,25,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,93,0,7,0,93,0,5,2,93,0,4,3,93,0,7,0,93,0,5,2,93,0,3,4,93,0,6,1,1,1,17,17,40,24,0,3,67,30,0,3,95,2,0,3,97,0,0,3,96,1,0,3,92,5,0,3,97,0,0,3,93,4,0,3,96,1,0,3,83,14,0,3,46,51,33,1,2,64,3,1,15,81,9,0,23,31,21,16,27,0,0,73,27,0,2,71,94,1,1,4,94,2,2,2,94,2,0,4,94,1,2,3,94,2,2,2,94,1,3,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,49,51,0,0,63,37,0,0,37,63,0,0,55,45,0,0,27,73,0,1,11,88,0,0,50,50,50,0,21,7,9,13,0,0,0,7,31,62,0,0,100,0,0,4,16,80,0,0,17,7,17,8,48,3,0,0,22,11,38,29,0,0,16,32,37,15,100,100,51,0,15,34,37,0,18,45,63,0,4,33,45,0,6,49,73,0,1,26,89,0,8,3,0,0,2,3,20,17,58,0,0,2,8,17,22,51,0,2,17,33,25,23,0,0,1,14,20,65,0,0,8,29,28,35,63,0,25,12,63,2,9,26,63,1,13,23,0,0,71,29,71,0,10,19,90,1,3,0,1,1,0,1,3,19,0,4,3,4,6,3,2,12,6,0,5,5,5,4,2,20,0,2,30,64,2,2,0,0,0,100,0,0,0,0,0,3,2,59,19,17,3,1,20,18,37,15,6,5.862068965517241,8.327608438858649,1.5555555555555556,0.7264831572567789,12.353260869565217,6.548860333482686,3.1595744680851063,1.3702145777280765
NZ,NZL,New Zealand,3,2021-03-03,2021-03-02,100,0,0,0,0,11,100,425017.4046044989,100,0,1,99,0,8,92,0,3,97,0,25,75,0,10,90,0,14,86,0,7,93,0,2,98,0,4,96,0,2,98,0,1,99,0,25,75,0,2,98,0,11,89,99,0,1,0,92,1,4,3,97,0,2,1,75,1,7,17,90,0,5,5,86,1,3,10,93,1,4,2,98,1,1,0,96,1,1,2,98,0,1,1,99,0,1,0,75,1,10,14,98,0,2,0,89,1,4,6,0,0,5,95,95,0,5,0,0,0,35,65,65,0,7,28,93,0,7,0,93,0,7,0,100,0,0,0,7,1,4,88,0,0,1,99,0,99,0,1,0,0,99,0,0,1,0,1,0,47,29,16,7,1,0,31,60,8,1,0,42,46,11,1,0,45,43,11,1,1,11,63,24,1,0,62,31,6,93,0,4,3,93,0,6,1,93,0,7,0,93,0,7,0,93,0,3,4,93,0,6,1,93,0,7,0,93,0,7,0,93,0,6,1,93,0,6,1,84,0,8,8,84,0,11,5,84,0,16,0,84,0,16,0,84,0,3,13,84,0,14,2,84,0,16,0,84,0,16,0,84,0,16,0,84,0,16,0,71,0,13,16,71,0,22,7,71,0,29,0,71,0,29,0,71,0,16,13,71,0,12,17,71,0,27,2,71,0,29,0,71,0,28,1,71,0,28,1,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,1,0,21,23,28,27,0,3,72,25,0,3,94,3,0,3,95,2,0,3,89,8,0,3,80,17,0,3,96,1,0,3,92,5,0,3,93,4,0,3,82,15,0,3,46,51,27,0,3,70,0,0,19,81,8,0,26,26,21,19,24,0,0,76,24,1,0,75,96,0,0,4,96,0,0,4,96,0,0,4,96,0,2,2,96,0,0,4,96,0,0,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,44,55,0,1,64,35,0,1,40,59,0,1,53,46,0,0,20,80,0,1,7,92,0,0,48,52,52,0,22,10,5,11,0,0,1,4,22,73,0,1,99,0,0,1,16,83,0,0,10,14,11,7,53,5,0,1,20,16,37,26,0,0,10,37,38,15,100,100,56,1,8,35,36,0,19,45,60,1,3,36,47,1,1,51,80,1,1,18,93,0,6,1,0,1,2,0,8,22,67,0,0,2,2,11,21,64,0,1,10,33,38,18,0,0,1,11,11,77,0,0,8,17,22,53,75,0,19,6,75,2,4,19,75,3,6,16,0,0,75,25,75,0,13,12,87,0,0,0,1,1,0,1,10,12,0,2,7,3,10,1,2,13,6,0,2,8,7,2,4,21,0,2,27,70,1,0,0,0,0,0,100,0,0,0,0,0,1,56,27,16,0,0,17,19,41,14,9,4.25,4.927969533279425,2.2,1.6431676725154984,13.76666666666667,5.838750828384018,3.2474226804123716,1.5277361235600344
