ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1.-77,B1_1.1,B1_1.2,B1_2.-77,B1_2.1,B1_2.2,B1_3.-77,B1_3.1,B1_3.2,B1_4.-77,B1_4.1,B1_4.2,B1_5.-77,B1_5.1,B1_5.2,B1_6.-77,B1_6.1,B1_6.2,B1_7.-77,B1_7.1,B1_7.2,B1_8.-77,B1_8.1,B1_8.2,B1_9.-77,B1_9.1,B1_9.2,B1_10.-77,B1_10.1,B1_10.2,B1_11.-77,B1_11.1,B1_11.2,B1_12.-77,B1_12.1,B1_12.2,B1_13.-77,B1_13.1,B1_13.2,B1_14.-77,B1_14.1,B1_14.2,B1b_x1.-99,B1b_x1.-77,B1b_x1.1,B1b_x1.2,B1b_x2.-99,B1b_x2.-77,B1b_x2.1,B1b_x2.2,B1b_x3.-99,B1b_x3.-77,B1b_x3.1,B1b_x3.2,B1b_x4.-99,B1b_x4.-77,B1b_x4.1,B1b_x4.2,B1b_x5.-99,B1b_x5.-77,B1b_x5.1,B1b_x5.2,B1b_x6.-99,B1b_x6.-77,B1b_x6.1,B1b_x6.2,B1b_x7.-99,B1b_x7.-77,B1b_x7.1,B1b_x7.2,B1b_x8.-99,B1b_x8.-77,B1b_x8.1,B1b_x8.2,B1b_x9.-99,B1b_x9.-77,B1b_x9.1,B1b_x9.2,B1b_x10.-99,B1b_x10.-77,B1b_x10.1,B1b_x10.2,B1b_x11.-99,B1b_x11.-77,B1b_x11.1,B1b_x11.2,B1b_x12.-99,B1b_x12.-77,B1b_x12.1,B1b_x12.2,B1b_x13.-99,B1b_x13.-77,B1b_x13.1,B1b_x13.2,B1b_x14.-99,B1b_x14.-77,B1b_x14.1,B1b_x14.2,B3.-99,B3.-77,B3.1,B3.2,B5.-99,B5.-77,B5.1,B5.2,B6.-99,B6.-77,B6.1,B6.2,B7.-99,B7.-77,B7.1,B7.2,B8.-99,B8.-77,B8.1,B8.2,B8.3,B9.-99,B9.-77,B9.1,B9.2,B9.3,B10.-99,B10.-77,B10.1,B10.2,B10.3,B11.-99,B11.-77,B11.1,B11.2,V1.-99,V1.-77,V1.1,V1.2,V1.3,V2.-99,V2.-77,V2.1,V2.2,V2.3,V2a.-99,V2a.-77,V2a.1,V2a.2,V2a.3,V3.-99,V3.-77,V3.1,V3.2,V3.3,V3.4,V4_1.-99,V4_1.-77,V4_1.1,V4_1.2,V4_1.3,V4_2.-99,V4_3.-99,V4_3.-77,V4_3.1,V4_3.2,V4_3.3,V4_4.-99,V4_4.-77,V4_4.1,V4_4.2,V4_4.3,V4_5.-99,V4_5.-77,V4_5.1,V4_5.2,V4_5.3,V4_6.-99,V4_6.-77,V4_6.1,V4_6.2,V4_6.3,V5a_1.-99,V5a_1.-77,V5a_1.0,V5a_1.1,V5a_2.-99,V5a_2.-77,V5a_2.0,V5a_2.1,V5a_3.-99,V5a_3.-77,V5a_3.0,V5a_3.1,V5a_4.-99,V5a_4.-77,V5a_4.0,V5a_4.1,V5a_5.-99,V5a_5.-77,V5a_5.0,V5a_5.1,V5a_6.-99,V5a_6.-77,V5a_6.0,V5a_6.1,V5a_7.-99,V5a_7.-77,V5a_7.0,V5a_7.1,V5a_8.-99,V5a_8.-77,V5a_8.0,V5a_8.1,V5a_9.-99,V5a_9.-77,V5a_9.0,V5a_9.1,V5a_10.-99,V5b_1.-99,V5b_1.-77,V5b_1.0,V5b_1.1,V5b_2.-99,V5b_2.-77,V5b_2.0,V5b_2.1,V5b_3.-99,V5b_3.-77,V5b_3.0,V5b_3.1,V5b_4.-99,V5b_4.-77,V5b_4.0,V5b_4.1,V5b_5.-99,V5b_5.-77,V5b_5.0,V5b_5.1,V5b_6.-99,V5b_6.-77,V5b_6.0,V5b_6.1,V5b_7.-99,V5b_7.-77,V5b_7.0,V5b_7.1,V5b_8.-99,V5b_8.-77,V5b_8.0,V5b_8.1,V5b_9.-99,V5b_9.-77,V5b_9.0,V5b_9.1,V5b_10.-99,V5c_1.-99,V5c_1.-77,V5c_1.0,V5c_1.1,V5c_2.-99,V5c_2.-77,V5c_2.0,V5c_2.1,V5c_3.-99,V5c_3.-77,V5c_3.0,V5c_3.1,V5c_4.-99,V5c_4.-77,V5c_4.0,V5c_4.1,V5c_5.-99,V5c_5.-77,V5c_5.0,V5c_5.1,V5c_6.-99,V5c_6.-77,V5c_6.0,V5c_6.1,V5c_7.-99,V5c_7.-77,V5c_7.0,V5c_7.1,V5c_8.-99,V5c_8.-77,V5c_8.0,V5c_8.1,V5c_9.-99,V5c_9.-77,V5c_9.0,V5c_9.1,V5c_10.-99,V5d_1.-99,V5d_1.-77,V5d_1.0,V5d_1.1,V5d_2.-99,V5d_2.-77,V5d_2.0,V5d_2.1,V5d_3.-99,V5d_3.-77,V5d_3.0,V5d_3.1,V5d_4.-99,V5d_4.-77,V5d_4.0,V5d_5.-99,V5d_5.-77,V5d_5.0,V5d_5.1,V5d_6.-99,V5d_6.-77,V5d_6.0,V5d_6.1,V5d_7.-99,V5d_7.-77,V5d_7.0,V5d_7.1,V5d_8.-99,V5d_8.-77,V5d_8.0,V5d_9.-99,V5d_9.-77,V5d_9.0,V5d_9.1,V5d_10.-99,V6_1.-99,V6_1.-77,V6_1.0,V6_1.1,V6_2.-99,V6_2.-77,V6_2.0,V6_2.1,V6_3.-99,V6_3.-77,V6_3.0,V6_3.1,V6_4.-99,V6_4.-77,V6_4.0,V6_4.1,V6_5.-99,V6_5.-77,V6_5.0,V6_5.1,V6_6.-99,V6_6.-77,V6_6.0,V6_6.1,V6_7.-99,V6_7.-77,V6_7.0,V6_7.1,V9.-99,V9.-77,V9.1,V9.2,V9.3,V9.4,V10_1.-99,V10_1.-77,V10_1.0,V10_1.1,V10_2.-99,V10_2.-77,V10_2.0,V10_2.1,V10_3.-99,V10_3.-77,V10_3.0,V10_3.1,V10_4.-99,V10_4.-77,V10_4.0,V10_4.1,V10_5.-99,V10_5.-77,V10_5.0,V10_5.1,V10_6.-99,V10_6.-77,V10_6.0,V10_6.1,V10_7.-99,V10_7.-77,V10_7.0,V10_7.1,V10_8.-99,V10_8.-77,V10_8.0,V10_8.1,V10_9.-99,V10_9.-77,V10_9.0,V10_9.1,V10_10.-99,V10_10.-77,V10_10.0,V10_10.1,V11.-99,V11.-77,V11.1,V11.2,V12.-99,V12.-77,V12.1,V12.2,V13.-99,V15.-99,V16.-99,B12_1.-99,B12_1.-77,B12_1.1,B12_1.2,B12_2.-99,B12_2.-77,B12_2.1,B12_2.2,B12_3.-99,B12_3.-77,B12_3.1,B12_3.2,B12_4.-99,B12_4.-77,B12_4.1,B12_4.2,B12_5.-99,B12_5.-77,B12_5.1,B12_5.2,B12_6.-99,B12_6.-77,B12_6.1,B12_6.2,B13_1.-99,B13_1.-77,B13_1.1,B13_1.2,B13_2.-99,B13_2.-77,B13_2.1,B13_2.2,B13_3.-99,B13_3.-77,B13_3.1,B13_3.2,B13_4.-99,B13_4.-77,B13_4.1,B13_4.2,B13_5.-99,B13_5.-77,B13_5.1,B13_5.2,B13_6.-99,B13_6.-77,B13_6.1,B13_6.2,B13_7.-99,B13_7.-77,B13_7.1,B13_7.2,B14_1.-99,B14_1.-77,B14_1.1,B14_1.2,B14_2.-99,B14_2.-77,B14_2.1,B14_2.2,B14_3.-99,B14_3.-77,B14_3.1,B14_3.2,B14_4.-99,B14_4.-77,B14_4.1,B14_4.2,B14_5.-99,B14_5.-77,B14_5.1,B14_5.2,C0_1.-99,C0_1.-77,C0_1.1,C0_1.2,C0_2.-99,C0_2.-77,C0_2.1,C0_2.2,C0_3.-99,C0_3.-77,C0_3.1,C0_3.2,C0_4.-99,C0_4.-77,C0_4.1,C0_4.2,C0_5.-99,C0_5.-77,C0_5.1,C0_5.2,C0_6.-99,C0_6.-77,C0_6.1,C0_6.2,C1_m.-99,C1_m.-77,C1_m.1,C1_m.2,C2.-99,C2.-77,C2.1,C2.2,C2.3,C2.4,C7.-99,C7.-77,C7.1,C7.2,C7.3,C7.4,C8.-99,C8.-77,C8.1,C8.2,C3.-99,C3.-77,C3.1,C3.2,C5.-99,C5.-77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6.-99,C6.-77,C6.1,C6.2,C6.3,C6.4,C14.-99,C14.-77,C14.1,C14.2,C14.3,C14.4,C9.-99,C9a.-99,C9a.-77,C9a.1,C9a.2,C9a.3,C12.-99,C12.-77,C12.1,C12.2,C12.3,C13_1.-99,C13_1.-77,C13_1.1,C13_1.2,C13_2.-99,C13_2.-77,C13_2.1,C13_2.2,C13_3.-99,C13_3.-77,C13_3.1,C13_3.2,C13_4.-99,C13_4.-77,C13_4.1,C13_4.2,C13_5.-99,C13_5.-77,C13_5.1,C13_5.2,C13_6.-99,C13_6.-77,C13_6.1,C13_6.2,D1.-99,D1.-77,D1.1,D1.2,D1.3,D1.4,D1.5,D2.-99,D2.-77,D2.1,D2.2,D2.3,D2.4,D2.5,D3.-99,D3.-77,D3.1,D3.2,D3.3,D3.4,D4.-99,D4.-77,D4.1,D4.2,D4.3,D4.4,D5.-99,D5.-77,D5.1,D5.2,D5.3,D5.4,D6_1.-99,D6_1.-77,D6_1.1,D6_1.2,D6_2.-99,D6_2.-77,D6_2.1,D6_2.2,D6_3.-99,D6_3.-77,D6_3.1,D6_3.2,D7.-99,D7.-77,D7.1,D7.2,D8.-99,D8.-77,D8.1,D8.2,D9.-99,D9.-77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10.-99,D10.-77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3.-99,E3.-77,E3.1,E3.2,E3.3,E3.4,E4.-99,E4.-77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2.-99,E2.-77,E2.1,E2.2,E2.3,E7.-99,E7.-77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AFG,Afghanistan,-99,2021-02-08,2021-02-07,100,18,1865574.9412038538,12,802189.4332288547,45,66,11421486.016442027,0,24,22,54,25,25,50,20,27,53,23,31,46,28,22,50,26,24,50,24,23,53,26,23,51,28,18,54,23,21,56,26,19,55,24,23,53,24,16,60,25,24,51,78,3,15,4,75,5,17,3,73,5,16,6,69,4,19,8,78,4,14,4,76,3,16,5,77,2,18,3,77,7,11,5,82,4,11,3,79,4,13,4,81,4,9,6,77,6,14,3,84,4,9,3,76,2,20,2,34,0,19,47,83,0,13,4,37,2,15,46,86,2,3,9,97,0,2,1,0,97,0,2,1,0,98,0,1,1,0,48,3,7,42,45,1,3,36,15,97,0,1,0,2,97,0,1,1,1,52,0,22,15,5,6,64,3,14,8,11,100,64,3,18,12,3,64,4,18,6,8,64,5,7,7,17,64,6,16,8,6,95,0,4,1,95,0,5,0,95,0,5,0,95,0,3,2,95,0,5,0,95,0,4,1,95,0,5,0,95,0,5,0,95,0,3,2,0,96,0,3,1,96,0,3,1,96,0,2,2,96,0,4,0,96,0,2,2,96,0,3,1,96,0,4,0,96,0,4,0,96,0,4,0,0,86,0,8,6,86,0,10,4,86,0,13,1,86,0,13,1,86,0,8,6,86,0,9,5,86,0,12,2,86,0,14,0,86,0,10,4,0,99,0,0,1,99,0,1,0,99,0,1,0,99,0,1,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,99,0,1,0,0,97,0,2,1,97,0,2,1,97,0,0,3,97,0,2,1,97,0,3,0,97,0,2,1,97,0,3,0,66,0,13,6,7,8,70,2,25,3,70,2,28,0,70,2,28,0,70,2,27,1,70,2,26,2,70,2,26,2,70,2,27,1,70,2,28,0,70,2,28,0,70,2,6,22,100,0,0,0,100,0,0,0,0,0,0,93,4,2,1,93,4,1,2,93,3,4,0,93,3,2,2,93,4,1,2,93,4,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,73,5,14,8,73,4,13,10,73,5,8,14,73,6,14,7,73,6,10,11,73,5,11,11,77,0,11,12,89,1,6,2,0,2,82,1,3,2,6,6,82,2,13,3,83,1,2,14,83,1,6,2,3,0,4,1,83,2,5,2,4,4,86,1,4,5,3,1,100,86,1,1,10,2,88,0,2,9,1,88,0,8,4,88,0,10,2,94,0,5,1,87,0,8,5,92,0,5,3,92,0,7,1,91,0,1,1,2,2,3,91,0,0,3,3,2,1,94,0,2,3,0,1,94,0,2,2,1,1,94,0,2,2,0,2,96,0,3,1,96,0,4,0,96,0,2,2,95,0,4,1,99,0,0,1,100,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,10.958333333333334,18.695452054877727,3.888888888888889,2.0275875100994063,0,0,0,0
AFG,Afghanistan,-99,2021-02-09,2021-02-08,100,13,1945177.1611614798,11,1487419.023721824,47,68,10238066.59428079,0,24,18,58,18,30,52,20,22,58,23,28,49,23,16,61,20,30,50,21,23,56,19,22,59,23,18,59,20,21,59,19,26,55,24,26,50,25,17,58,25,22,53,82,3,11,4,70,7,16,7,78,8,10,4,72,6,14,8,84,7,5,4,70,6,18,6,77,5,13,5,78,7,12,3,82,5,9,4,79,6,12,3,74,5,12,9,74,5,16,5,83,4,9,4,78,4,14,4,32,0,23,45,82,0,15,3,40,4,18,38,82,2,9,7,91,0,3,6,0,91,1,5,3,0,95,0,3,1,1,57,2,7,34,45,1,3,38,13,97,0,3,0,0,97,1,2,0,0,50,0,21,16,1,12,61,7,15,8,9,100,61,6,16,10,7,61,8,14,6,11,61,9,5,8,17,61,6,18,8,7,89,0,10,1,89,0,10,1,89,0,7,4,89,0,10,1,89,0,10,1,89,0,9,2,89,0,11,0,89,0,11,0,89,0,8,3,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,85,0,8,7,85,0,11,4,85,0,12,3,85,0,13,2,85,0,7,8,85,0,10,5,85,0,12,3,85,0,14,1,85,0,11,4,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,94,0,5,1,94,0,2,4,94,0,3,3,94,0,5,1,94,0,5,1,94,0,5,1,94,0,5,1,60,2,19,6,8,5,63,2,31,4,63,2,34,1,63,2,35,0,63,2,34,1,63,2,32,3,63,2,34,1,63,2,33,2,63,2,35,0,63,2,34,1,63,2,11,24,100,0,0,0,100,0,0,0,0,0,0,94,2,3,1,94,2,2,2,94,2,4,0,94,2,3,1,94,2,2,2,94,2,2,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,66,4,19,11,66,4,21,9,66,5,12,17,66,6,14,14,66,4,10,20,66,7,9,18,69,1,14,16,86,1,10,1,1,1,72,3,3,2,12,8,72,4,20,4,74,3,7,16,74,2,10,2,5,0,4,3,74,2,11,7,4,2,76,1,8,6,8,1,100,77,2,4,13,4,79,2,5,11,3,83,3,9,5,80,3,13,4,90,2,6,2,87,2,8,3,92,0,5,3,93,1,5,1,84,1,3,1,1,3,7,84,2,1,4,2,1,6,89,1,6,1,1,2,89,0,5,2,4,0,89,1,6,2,1,1,94,0,5,1,94,0,6,0,94,0,4,2,93,0,4,3,97,0,1,2,99,1,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.1961538461538463,5.54043180766487,3.090909090909091,3.0480992587035436,0,0,0,0
AFG,Afghanistan,-99,2021-02-10,2021-02-09,100,11,1772347.2149974317,9,1685942.2233319352,108,71,9364128.563575657,0,26,17,57,20,25,55,22,18,60,21,29,50,21,18,61,19,32,49,20,23,57,21,18,61,23,15,62,24,13,63,20,23,57,24,24,52,27,14,59,22,24,54,83,4,8,5,75,5,17,3,82,5,9,4,71,7,15,7,82,5,7,6,68,8,19,5,77,5,11,7,82,4,13,1,85,6,8,1,87,4,8,1,77,6,11,6,76,3,16,5,86,2,10,2,76,6,15,3,29,0,27,44,79,0,17,4,41,3,19,37,81,0,10,9,90,0,4,6,0,90,1,6,3,0,94,0,5,0,1,55,1,7,37,45,2,3,43,7,97,0,3,0,0,97,1,2,0,0,49,0,24,12,5,10,57,11,13,9,10,100,57,8,16,9,10,57,11,13,8,11,57,11,8,10,14,57,8,19,5,11,91,0,8,1,91,0,8,1,91,0,5,4,91,0,9,0,91,0,9,0,91,0,8,1,91,0,9,0,91,0,9,0,91,0,7,2,0,96,0,4,0,96,0,2,2,96,0,2,2,96,0,4,0,96,0,4,0,96,0,3,1,96,0,3,1,96,0,4,0,96,0,4,0,0,88,0,7,5,88,0,8,4,88,0,8,4,88,0,11,1,88,0,6,6,88,0,6,6,88,0,9,3,88,0,11,1,88,0,11,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,90,0,9,1,90,0,4,6,90,0,6,4,90,0,8,2,90,0,9,1,90,0,9,1,90,0,9,1,55,2,18,4,9,12,58,2,36,4,58,2,38,2,58,2,40,0,58,2,39,1,58,2,37,3,58,2,39,1,58,2,37,3,58,2,40,0,58,2,37,3,58,2,14,26,100,0,0,0,100,0,0,0,0,0,0,94,3,2,1,94,3,2,1,94,3,3,0,94,3,1,2,94,3,3,0,94,3,2,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,59,5,23,13,59,7,22,12,59,7,15,19,59,8,14,19,59,5,13,23,59,8,15,18,62,1,18,19,82,1,9,2,1,5,64,3,6,3,14,10,64,5,25,6,66,5,9,20,66,3,16,3,4,1,5,2,66,3,14,10,4,3,67,2,11,5,9,6,100,69,2,4,22,3,70,2,4,21,3,77,4,12,7,78,4,13,5,86,3,8,3,86,3,9,2,87,1,7,5,85,1,11,3,79,1,3,1,1,4,11,79,4,3,2,1,1,10,85,1,8,0,2,4,85,0,4,4,5,2,85,1,7,1,3,3,94,0,5,1,94,0,6,0,94,0,5,1,90,0,6,4,96,0,2,2,98,1,1,0,0,0,0,0,0,93,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.8185185185185184,5.688452340354979,7.153846153846153,13.158306336342287,0,0,0,0
AFG,Afghanistan,-99,2021-02-11,2021-02-09,100,11,2184402.898688001,9,2066199.9764222521,100,67,10905630.400520932,0,23,18,59,20,20,60,24,12,64,19,28,53,19,24,57,19,27,54,20,19,61,25,14,61,24,14,62,22,15,63,22,18,60,24,20,56,22,14,64,18,28,54,82,7,7,4,80,5,13,2,88,2,7,3,72,7,12,9,76,4,13,7,73,6,14,7,81,3,11,5,86,2,11,1,86,4,7,3,85,4,8,3,82,4,11,3,80,3,13,4,86,1,9,4,72,4,22,2,29,4,24,43,83,0,13,4,42,2,23,33,78,0,8,14,92,0,2,6,0,92,0,4,4,0,97,0,2,0,1,53,1,8,38,46,4,3,42,5,97,0,2,0,1,97,0,1,1,1,50,2,22,10,8,8,59,8,16,8,9,100,59,5,21,10,5,59,9,17,8,7,59,8,8,13,12,59,8,19,6,8,92,0,5,3,92,0,7,1,92,0,6,2,92,0,8,0,92,0,8,0,92,0,7,1,92,0,6,2,92,0,8,0,92,0,6,2,0,93,0,5,2,93,0,5,2,93,0,4,3,93,0,7,0,93,0,5,2,93,0,4,3,93,0,5,2,93,0,7,0,93,0,7,0,0,90,0,6,4,90,0,7,3,90,0,7,3,90,0,9,1,90,0,6,4,90,0,4,6,90,0,8,2,90,0,9,1,90,0,9,1,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,99,1,0,0,0,92,0,7,1,92,0,5,3,92,0,5,3,92,0,6,2,92,0,7,1,92,0,8,0,92,0,7,1,57,1,15,6,8,13,58,2,35,5,58,2,39,1,58,2,39,1,58,2,38,2,58,2,36,4,58,2,37,3,58,2,39,1,58,2,40,0,58,2,37,3,58,2,14,26,100,0,0,0,100,0,0,0,0,0,0,93,3,1,3,93,3,1,3,93,3,3,1,93,3,0,4,93,2,3,2,93,3,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,62,4,22,12,62,7,20,11,62,6,16,16,62,8,14,16,62,6,17,15,62,5,18,15,66,0,19,15,81,1,7,2,1,8,69,0,5,6,12,8,69,4,21,6,72,4,4,20,72,3,13,3,2,5,2,0,72,3,11,7,3,4,73,2,8,4,5,8,100,76,1,1,20,2,78,0,1,20,1,80,1,14,5,81,1,14,4,86,1,8,5,87,1,9,3,84,1,9,6,82,0,15,3,85,1,1,0,2,3,8,85,2,3,0,2,1,7,90,0,4,1,2,3,90,0,2,3,2,3,90,0,4,0,2,4,97,0,3,0,97,1,2,0,97,1,2,0,93,0,4,3,97,0,2,1,99,0,1,0,0,0,0,0,0,95,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,7.161290322580645,9.150944483835346,8.6,14.660604807897023,0,0,0,0
AFG,Afghanistan,2,2021-02-11,2021-02-06,100,2,121370.51717494571,0,0,164,100,12994389.672450272,98,5,3,92,4,14,82,6,4,90,5,14,81,3,15,82,5,18,77,4,15,81,4,11,85,5,9,86,7,6,87,5,6,89,5,15,80,6,4,90,4,20,76,97,0,1,2,86,0,5,9,96,0,2,2,86,0,7,7,85,0,6,9,82,0,12,6,85,0,7,8,89,0,6,5,91,0,3,6,94,0,3,3,94,0,5,1,85,0,8,7,96,0,1,3,80,0,16,4,0,0,28,72,72,0,19,9,0,0,20,80,80,0,7,13,93,0,1,5,1,93,0,3,3,1,97,0,1,1,1,7,0,4,89,0,1,1,96,2,99,0,0,1,0,100,0,0,0,0,1,0,42,34,5,18,1,5,43,19,32,100,1,3,67,18,11,1,4,48,24,23,1,4,18,18,59,1,4,59,20,16,82,0,13,5,82,0,14,4,82,0,15,3,82,0,14,4,82,0,11,7,82,0,12,6,82,0,17,1,82,0,17,1,82,0,16,2,0,95,0,2,3,95,0,4,1,95,0,4,1,95,0,5,0,95,0,3,2,95,0,5,0,95,0,3,2,95,0,5,0,95,0,4,1,0,66,1,20,13,66,1,20,13,66,1,26,7,66,1,32,1,66,1,16,17,66,1,15,18,66,1,24,9,66,1,32,1,66,1,32,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,89,0,9,2,89,0,4,7,89,0,1,10,89,0,4,7,89,0,7,4,89,0,7,4,89,0,10,1,0,1,26,24,24,25,0,3,91,6,0,3,93,4,0,3,95,2,0,3,91,6,0,3,86,11,0,3,94,3,0,3,90,7,0,3,94,3,0,3,93,4,0,3,22,75,90,0,1,9,1,0,23,76,0,0,0,96,0,3,1,96,0,2,2,96,0,2,2,96,0,0,4,96,0,1,3,96,0,2,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,74,24,0,3,71,26,0,3,41,56,0,4,54,42,0,2,58,40,0,2,49,49,0,0,67,33,33,0,21,19,15,12,0,0,4,26,45,25,0,1,91,8,0,1,32,67,0,0,28,13,21,9,25,4,0,0,27,26,20,27,0,0,17,21,45,17,100,0,0,9,90,1,0,2,5,86,7,26,3,35,36,29,3,30,38,59,2,16,23,46,3,19,32,42,3,29,26,51,3,25,21,0,0,6,6,21,22,45,0,0,9,9,23,25,34,0,1,19,24,28,28,0,0,15,24,25,36,0,1,27,27,23,22,46,3,36,15,46,11,22,21,46,11,28,15,0,1,69,30,70,1,10,19,90,1,3,2,0,1,0,1,2,21,0,5,11,5,6,1,5,12,0,0,2,4,9,1,2,16,0,3,90,6,0,1,0,0,0,100,0,0,0,0,0,1,2,65,11,21,1,0,28,30,22,10,9,11.959183673469388,22.825387166918503,7.476190476190476,7.934853795874551,14.7,4.004070962116296,3.5384615384615383,2.663780489403452
