ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GB,GBR,United Kingdom,-99,2020-12-21,2020-12-21,401,8,156866.93256476359,2,19631.67300585669,61,309,7157756.113773909,0,6,12,383,4,51,346,4,29,368,6,100,295,6,104,291,3,91,307,6,38,357,4,21,376,4,21,376,2,12,387,4,26,371,5,94,302,6,15,380,3,62,336,391,1,6,3,351,1,20,29,373,4,14,10,303,3,31,64,302,7,31,61,312,7,32,50,365,1,24,11,381,1,14,5,381,3,6,11,390,3,7,1,377,2,11,11,310,6,31,54,386,3,7,5,340,4,29,28,91,1,34,275,374,0,8,19,105,8,116,172,289,1,31,80,370,0,6,23,2,370,0,1,30,0,400,0,0,1,0,152,11,25,213,401,0,0,0,0,0,122,3,138,77,41,20,379,1,9,9,3,379,2,11,6,3,379,1,13,3,5,379,3,6,9,4,379,2,4,4,12,0,380,7,2,12,380,7,6,8,380,8,4,9,380,7,3,11,380,8,4,9,380,5,6,10,401,0,0,0,401,0,0,0,401,0,0,0,401,0,0,0,401,0,0,0,401,0,0,0,401,0,0,0,401,0,0,0,401,0,0,0,401,0,0,0,401,0,0,0,401,0,0,0,184,3,70,144,184,1,131,85,184,7,46,164,184,5,77,135,184,5,12,200,184,4,18,195,208,3,54,136,347,0,42,5,2,5,224,2,4,12,44,115,224,3,171,3,261,3,26,111,261,1,91,28,6,2,6,6,261,1,61,34,31,13,270,2,50,54,18,7,276,1,44,76,4,301,4,36,56,4,333,3,53,12,276,3,112,10,357,2,38,4,328,2,30,41,389,1,7,4,383,2,14,2,317,2,1,2,7,14,58,317,2,1,6,11,20,44,325,2,22,32,8,12,325,1,3,6,19,47,325,1,8,23,15,29,378,2,17,4,378,8,3,12,378,7,2,14,346,3,15,37,364,1,22,14,398,0,0,0,0,1,0,0,2,389,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,8,401,0,0,0,0,0,401,0,0,0,0,0,0,0,0,401,0,0,0,0,401,0,0,0,0,0,0,4.068045112781955,4.932872643105733,2.1739130434782608,1.402989467758157,0,0,0,0
GB,GBR,United Kingdom,1,2020-12-21,2020-12-21,205,0,0,0,0,38,205,3134802.1697866814,203,0,0,205,0,19,186,0,9,196,0,61,144,0,67,138,0,48,157,0,24,181,0,11,194,0,19,186,0,4,201,0,23,182,0,58,147,0,8,197,0,40,165,205,0,0,0,186,1,5,13,196,1,3,5,144,1,9,51,138,1,18,48,157,1,8,39,181,0,9,15,194,0,4,7,186,1,7,11,201,0,4,0,182,1,8,14,147,1,9,48,197,0,4,4,165,1,11,28,0,0,18,187,187,0,7,11,0,0,99,106,106,0,27,72,178,0,2,22,3,178,0,1,26,0,204,0,0,1,0,27,1,13,164,205,0,0,0,0,0,0,0,99,63,29,14,186,0,7,7,5,186,0,9,7,3,186,0,10,4,5,186,0,8,6,5,186,0,2,9,8,0,192,1,5,7,192,1,1,11,192,1,0,12,192,1,4,8,192,0,1,12,192,1,1,11,205,0,0,0,205,0,0,0,205,0,0,0,205,0,0,0,205,0,0,0,205,0,0,0,205,0,0,0,205,0,0,0,205,0,0,0,205,0,0,0,205,0,0,0,205,0,0,0,0,1,75,129,0,0,123,82,0,1,48,156,0,1,85,119,0,1,15,189,0,1,25,179,0,0,85,120,120,0,69,6,4,6,0,1,3,24,81,96,0,0,204,1,0,2,23,180,0,0,107,66,15,5,3,9,0,1,58,65,56,25,0,1,54,99,41,10,0,1,40,146,18,0,1,38,149,17,130,0,57,18,82,0,119,4,157,0,46,2,120,1,39,45,190,0,10,5,180,0,25,0,0,4,5,24,47,43,82,0,0,13,33,55,44,60,0,5,53,84,50,13,0,1,5,23,60,116,0,1,35,51,59,59,119,0,63,23,119,9,8,69,119,8,13,65,0,0,109,96,109,0,48,48,157,1,6,1,18,3,4,1,14,48,1,3,14,2,14,2,8,17,4,0,11,8,3,2,3,65,0,5,59,137,3,1,0,0,205,0,0,0,0,0,0,2,8,56,96,43,2,3,36,46,71,31,16,5.129770992366412,5.452447504864758,2.111111111111111,1.078609610939221,12.883152173913043,4.593139200418541,3.390625,1.489409604033218
GB,GBR,United Kingdom,2,2020-12-21,2020-12-21,429,0,0,0,0,98,429,5873339.023648833,422,0,1,428,0,44,385,0,8,421,0,108,321,0,141,288,0,76,353,0,48,381,0,11,418,0,32,397,0,6,423,0,20,409,0,125,304,0,11,418,0,81,348,428,0,0,1,385,1,18,25,421,0,7,1,321,2,28,78,288,2,49,90,353,2,25,49,381,1,31,16,418,0,8,3,397,1,17,14,423,0,6,0,409,0,9,11,304,3,34,88,418,0,10,1,348,2,29,50,0,0,44,385,385,0,15,29,0,2,195,232,234,0,63,132,366,0,8,52,3,366,0,2,61,0,427,0,0,2,0,65,2,18,344,429,0,0,0,0,0,0,0,205,110,72,42,375,0,13,37,4,375,0,24,25,5,375,0,29,17,8,375,0,21,23,10,375,0,7,27,20,0,411,2,6,10,411,4,2,12,411,4,3,11,411,3,4,11,411,3,5,10,411,4,2,12,429,0,0,0,429,0,0,0,429,0,0,0,429,0,0,0,429,0,0,0,429,0,0,0,429,0,0,0,429,0,0,0,429,0,0,0,429,0,0,0,429,0,0,0,429,0,0,0,0,0,140,289,0,0,237,192,0,0,56,373,0,0,162,267,0,0,15,414,0,0,23,406,0,0,126,303,303,0,100,11,8,7,0,0,2,34,154,239,0,1,427,1,0,2,49,378,0,0,257,111,28,3,15,15,0,0,145,121,108,55,0,2,142,219,50,16,0,0,110,316,3,0,0,121,295,13,289,0,113,27,192,1,227,9,373,1,50,5,267,1,74,87,414,0,9,6,406,0,20,3,0,1,3,30,81,98,216,0,0,14,41,83,122,169,0,2,112,196,86,33,0,0,16,45,109,259,0,0,53,104,118,154,272,0,122,35,272,12,12,133,272,12,18,127,0,1,284,144,285,0,56,88,373,0,9,0,15,2,1,3,26,89,0,5,24,17,45,9,19,54,17,1,5,27,18,8,10,81,0,6,149,267,4,3,0,0,0,429,0,0,0,0,0,6,10,113,202,98,6,3,130,147,111,19,13,4.262357414448669,4.210536283590424,2.2857142857142856,1.3119658362170477,14.324675324675324,5.016227724537193,2.7970660146699267,1.2526016838861902
GB,GBR,United Kingdom,3,2020-12-21,2020-12-21,393,3,32735.21802458589,2,25675.243705593,100,393,5234408.908206256,392,1,5,387,0,36,357,0,8,385,0,100,293,0,119,274,1,72,320,1,37,355,1,15,377,0,20,373,1,12,380,0,23,370,0,97,296,0,9,384,1,60,332,388,0,4,1,357,1,18,17,385,0,4,4,293,2,30,68,274,4,37,78,321,1,13,58,356,2,24,11,378,0,10,5,373,0,7,13,381,1,8,3,370,0,12,11,296,3,30,64,384,0,5,4,333,0,28,32,0,0,45,348,348,0,19,26,0,3,173,217,220,1,49,123,344,0,9,37,3,344,0,1,48,0,392,0,1,0,0,53,5,15,320,393,0,0,0,0,0,0,0,223,92,49,29,329,0,20,38,6,329,0,30,31,3,329,0,29,29,6,329,0,24,31,9,329,0,8,39,17,0,378,3,4,8,378,5,3,7,378,5,3,7,378,4,4,7,378,4,1,10,378,5,2,8,393,0,0,0,393,0,0,0,393,0,0,0,393,0,0,0,393,0,0,0,393,0,0,0,393,0,0,0,393,0,0,0,393,0,0,0,393,0,0,0,393,0,0,0,393,0,0,0,0,1,100,292,0,1,232,160,0,1,52,340,0,0,122,271,0,1,14,378,0,2,29,362,0,0,82,311,311,0,59,8,6,9,0,0,0,22,119,252,0,2,389,2,0,2,40,351,0,0,240,98,30,7,5,13,0,0,157,90,100,46,0,0,161,179,39,14,0,0,124,269,0,0,1,109,280,3,293,3,78,19,161,2,227,3,341,0,49,3,271,1,67,54,379,0,8,6,364,0,27,2,0,3,4,24,47,86,229,0,0,8,29,69,113,174,0,2,112,190,65,24,0,0,16,49,98,230,0,0,52,87,127,127,254,1,102,36,254,25,13,101,254,27,10,102,0,0,264,129,264,0,48,81,345,1,5,0,11,2,3,4,22,81,1,3,13,13,44,3,13,33,20,0,5,47,12,6,13,86,0,7,153,229,0,4,0,0,0,0,393,0,0,0,0,0,14,103,169,107,0,2,53,113,154,50,21,4.476851851851852,4.3229427204158695,2.3095238095238093,1.5693418729051445,14.658045977011493,4.555867569629418,3.297872340425532,1.4091494341124984
GB,GBR,United Kingdom,4,2020-12-21,2020-12-21,372,3,34250.757068067775,2,26345.166328893403,69,372,6200231.374839831,368,0,3,369,0,45,327,0,14,358,0,88,284,0,98,274,0,68,304,0,34,338,0,9,363,0,19,353,0,7,365,0,20,352,0,85,287,0,11,361,0,55,317,369,0,1,2,327,1,26,18,358,0,8,6,284,2,35,51,274,2,31,65,304,2,30,36,338,1,15,18,363,1,6,2,353,0,9,10,365,0,4,3,352,0,11,9,287,1,36,48,361,1,4,6,317,2,29,24,0,0,35,337,337,0,7,28,0,2,156,214,216,1,46,109,326,0,1,40,5,326,0,1,45,0,371,0,0,1,0,49,4,15,304,372,0,0,0,0,0,0,1,247,83,27,14,318,1,17,33,3,318,2,20,32,0,318,2,20,31,1,318,1,16,34,3,318,2,11,29,12,0,357,3,5,7,357,4,3,8,357,6,2,7,357,5,3,7,357,5,2,8,357,4,3,8,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,372,0,0,0,0,3,120,249,0,3,227,142,0,5,52,315,0,5,104,263,0,5,8,359,0,4,34,334,0,0,91,281,281,1,68,6,4,12,0,0,0,11,109,252,0,0,372,0,0,4,65,303,0,2,248,74,30,4,5,9,0,0,144,95,82,51,0,1,141,184,33,13,0,0,169,202,1,0,4,123,242,3,252,0,102,18,145,1,221,5,320,1,50,1,268,1,64,39,364,1,6,1,338,1,33,0,0,2,6,13,46,68,237,0,2,9,23,62,107,169,0,2,99,161,84,26,0,1,6,17,89,259,0,1,23,79,108,161,270,2,81,19,270,21,10,71,270,21,9,72,0,0,236,136,236,1,47,88,325,1,6,1,19,3,0,2,15,89,0,1,15,8,39,2,9,51,17,0,7,23,15,8,17,71,0,3,136,229,1,3,0,0,0,0,0,372,0,0,0,2,13,76,180,101,2,3,70,108,126,51,12,4.28325,4.300915169352896,2.0303030303030303,1.1587937824751349,13.837758112094395,4.39946093260642,2.831460674157303,1.3530223241752988
GB,GBR,United Kingdom,5,2020-12-21,2020-12-21,316,1,20589.6045570991,1,20589.6045570991,43,316,4636081.026078661,308,1,1,314,0,29,287,1,7,308,1,48,267,2,63,251,1,47,268,1,19,296,1,10,305,0,9,307,1,2,313,1,12,303,1,46,269,1,3,312,1,28,287,315,0,0,1,287,2,8,19,309,2,2,3,268,2,12,34,253,2,12,49,269,1,12,34,297,1,9,9,306,0,5,5,307,1,6,2,314,1,1,0,304,0,8,4,270,3,14,29,313,0,2,1,288,0,12,16,0,0,21,295,295,0,3,18,0,3,116,197,200,3,23,90,293,0,0,19,4,293,0,0,23,0,316,0,0,0,0,29,5,11,271,316,0,0,0,0,0,0,0,236,50,16,14,271,0,15,25,5,271,0,27,15,3,271,1,19,21,4,271,1,19,21,4,271,1,9,23,12,0,305,5,0,6,305,3,4,4,305,3,3,5,305,3,2,6,305,3,4,4,305,4,2,5,316,0,0,0,316,0,0,0,316,0,0,0,316,0,0,0,316,0,0,0,316,0,0,0,316,0,0,0,316,0,0,0,316,0,0,0,316,0,0,0,316,0,0,0,316,0,0,0,0,1,70,245,0,0,167,149,0,0,50,266,0,0,95,221,0,0,7,309,0,0,12,304,0,1,81,234,235,0,68,8,1,4,0,0,1,15,71,229,0,1,313,2,0,4,46,266,0,0,199,65,25,3,7,17,0,0,140,72,73,31,0,3,131,144,30,8,0,1,202,112,1,0,5,139,170,2,246,0,58,12,149,0,164,3,266,1,45,4,221,0,51,44,309,0,4,3,304,0,10,2,0,1,5,7,24,45,234,0,0,3,12,39,77,185,0,3,84,128,70,31,0,1,4,19,66,226,0,0,17,49,89,161,250,4,49,13,250,16,3,47,250,16,7,43,0,2,151,163,153,0,56,107,260,1,6,5,12,1,5,2,24,109,0,2,7,7,31,3,9,30,17,0,7,11,13,8,10,52,0,2,117,197,0,0,0,0,0,0,0,0,316,0,0,1,12,54,134,115,1,9,56,99,92,47,12,4.735537190082645,4.977898812151774,2.1578947368421053,1.302269723501448,14.221830985915492,4.223033193865792,2.272727272727273,1.125426482087909
GB,GBR,United Kingdom,6,2020-12-21,2020-12-21,175,2,12501.7154923138,1,9598.8237127641,17,175,4932320.709000234,169,2,2,171,2,21,152,2,3,170,1,15,159,1,46,128,1,29,145,2,12,161,2,2,171,2,7,166,2,3,170,2,7,166,2,17,156,2,7,166,2,8,165,173,0,2,0,154,2,4,15,172,0,2,1,160,0,6,9,129,2,9,35,146,0,5,24,163,0,6,6,173,0,1,1,168,0,4,3,172,0,0,3,168,0,4,3,158,0,8,9,168,0,3,4,167,0,3,5,0,0,7,168,168,0,1,6,0,5,40,130,135,0,6,34,169,0,1,3,2,169,0,1,5,0,174,0,0,1,0,11,4,3,157,175,0,0,0,0,0,0,1,137,24,6,7,148,2,6,19,0,148,3,10,14,0,148,2,9,15,1,148,2,10,14,1,148,3,2,17,5,0,172,3,0,0,172,2,1,0,172,3,0,0,172,3,0,0,172,3,0,0,172,2,1,0,175,0,0,0,175,0,0,0,175,0,0,0,175,0,0,0,175,0,0,0,175,0,0,0,175,0,0,0,175,0,0,0,175,0,0,0,175,0,0,0,175,0,0,0,175,0,0,0,0,2,19,154,0,3,90,82,0,1,17,157,0,1,49,125,0,2,6,167,0,2,14,159,0,0,36,139,139,0,34,1,1,0,0,1,1,6,48,119,0,2,172,1,0,3,18,154,0,0,114,27,16,2,1,15,0,0,81,48,31,15,0,2,84,70,13,6,0,0,146,27,2,0,3,119,53,0,156,1,14,4,85,1,86,3,158,0,16,1,126,0,29,20,169,0,3,3,161,0,13,1,0,1,2,7,16,32,117,0,0,3,7,27,38,100,0,3,44,57,57,14,0,2,0,7,25,141,0,0,4,18,33,120,153,1,14,7,153,8,1,13,153,8,2,12,0,1,25,149,26,0,21,128,154,0,5,1,2,0,1,0,12,129,0,4,2,0,5,0,1,6,3,0,0,4,2,1,5,13,0,3,74,96,2,0,0,0,0,0,0,0,0,175,0,3,9,34,59,70,3,5,56,40,44,23,4,4,3.4232659844072884,2.6666666666666665,1.632993161855452,14.77551020408163,4.04731590131437,1.962962962962963,0.97093723619612
GB,GBR,United Kingdom,-99,2020-12-22,2020-12-22,456,5,94180.6239532473,3,59113.4392229443,75,376,7354582.475688327,0,2,11,443,3,70,383,3,27,426,5,117,334,4,122,330,3,99,354,3,46,407,4,23,429,6,32,418,4,11,441,6,33,417,3,118,335,7,20,429,3,76,377,445,2,6,3,386,5,30,35,429,2,15,10,339,5,34,78,334,5,40,77,357,6,35,58,410,2,21,23,433,0,12,11,424,1,18,13,445,1,9,1,423,2,13,18,338,4,40,74,436,1,16,3,380,5,31,40,79,1,39,337,424,0,10,22,94,7,136,219,324,3,43,86,413,0,4,37,2,413,0,1,42,0,455,0,1,0,0,156,10,28,262,456,0,0,0,0,0,123,2,165,96,37,33,184,8,124,115,25,184,9,140,102,21,184,10,125,107,30,184,11,101,107,53,184,11,56,112,93,0,433,8,4,11,433,9,6,8,433,9,5,9,433,9,5,9,433,10,6,7,433,12,1,10,456,0,0,0,456,0,0,0,456,0,0,0,456,0,0,0,456,0,0,0,456,0,0,0,456,0,0,0,456,0,0,0,456,0,0,0,456,0,0,0,456,0,0,0,456,0,0,0,221,4,77,154,221,0,153,82,221,5,33,197,221,5,75,155,221,5,12,218,221,4,29,202,244,2,60,150,396,0,44,10,0,6,258,2,2,10,65,119,258,2,195,1,291,1,25,139,291,0,107,32,9,1,7,9,291,0,78,35,35,17,310,3,57,64,16,6,318,2,50,81,5,341,7,35,69,4,384,4,64,4,311,5,135,5,424,1,28,3,386,4,38,28,444,2,6,4,429,1,22,4,359,2,3,3,13,14,62,359,1,2,6,19,22,47,373,4,27,25,16,11,373,1,3,9,25,45,373,1,9,23,23,27,431,1,15,9,431,6,5,14,431,8,2,15,397,2,22,35,421,0,19,16,450,0,2,0,0,0,1,0,3,438,0,0,2,1,2,1,0,0,1,0,3,1,1,1,2,3,456,0,0,0,0,0,456,0,0,0,0,0,0,0,0,456,0,0,0,0,456,0,0,0,0,0,0,4.804123711340206,5.1114808806163365,2.1666666666666665,1.11674815279973,0,0,0,0
GB,GBR,United Kingdom,1,2020-12-22,2020-12-22,233,0,0,0,0,84,233,2991045.083111977,230,1,1,231,1,19,213,1,14,218,1,68,164,1,71,161,1,60,172,0,28,205,1,15,217,1,17,215,1,1,231,1,19,213,0,73,160,1,5,227,1,43,189,232,0,0,1,214,0,8,11,219,0,7,7,165,1,16,51,162,0,24,47,173,1,12,47,205,0,14,14,218,0,9,6,216,0,6,11,232,0,1,0,214,0,5,14,160,1,16,56,228,0,3,2,190,1,15,27,0,0,34,199,199,0,11,23,0,1,107,125,126,0,35,72,198,0,3,28,4,198,0,0,35,0,233,0,0,0,0,36,1,13,183,233,0,0,0,0,0,0,0,109,70,36,18,0,0,94,125,14,0,1,125,88,19,0,0,115,92,26,0,0,75,114,44,0,0,30,106,97,0,220,5,1,7,220,5,3,5,220,4,3,6,220,3,4,6,220,5,3,5,220,3,4,6,233,0,0,0,233,0,0,0,233,0,0,0,233,0,0,0,233,0,0,0,233,0,0,0,233,0,0,0,233,0,0,0,233,0,0,0,233,0,0,0,233,0,0,0,233,0,0,0,0,0,65,168,0,0,142,91,0,0,44,189,0,0,79,154,0,0,7,226,0,0,31,202,0,0,79,154,154,0,64,8,3,4,0,1,4,25,101,102,0,0,233,0,0,4,20,209,0,0,130,73,17,3,1,9,0,0,76,62,73,22,0,0,68,121,34,10,0,0,47,177,9,0,1,43,175,14,168,1,43,21,91,0,142,0,189,0,41,3,154,1,32,46,226,1,5,1,202,0,31,0,0,7,4,23,52,49,98,0,0,14,33,66,54,66,0,4,52,97,58,22,0,1,13,17,58,144,0,0,31,43,82,77,159,1,57,16,159,6,1,67,159,6,7,61,0,0,128,105,128,0,46,59,187,0,8,1,12,5,0,1,19,59,0,5,19,3,23,1,10,18,4,0,5,19,1,3,1,62,0,5,68,156,2,2,0,0,233,0,0,0,0,0,0,3,8,65,95,62,3,0,46,58,90,26,10,4.245283018867925,4.699470723136937,2.4411764705882355,1.7785110638615873,13.31132075471698,4.682807533841048,3.2162162162162162,1.3209444407250635
GB,GBR,United Kingdom,2,2020-12-22,2020-12-22,478,2,7706.42392212474,2,7706.42392212474,129,478,5902668.659789788,471,1,3,474,1,62,415,1,7,470,1,128,349,1,139,338,1,94,383,1,70,407,1,11,466,1,36,441,1,7,470,1,20,457,1,118,359,1,13,464,1,82,395,475,0,0,3,416,1,29,32,471,0,3,4,350,1,32,95,339,1,38,100,384,1,34,59,408,0,38,32,467,0,7,4,442,0,21,15,471,0,6,1,458,0,12,8,360,1,34,83,465,0,10,3,396,2,36,44,0,0,52,426,426,0,15,37,0,3,242,233,236,1,72,169,406,0,8,58,6,406,0,1,70,1,477,0,0,1,0,76,2,29,371,478,0,0,0,0,0,0,0,236,144,58,40,0,0,168,283,27,0,2,236,213,27,0,2,223,214,39,0,2,163,244,69,0,1,53,259,165,0,449,1,14,14,449,3,5,21,449,3,6,20,449,3,3,23,449,3,1,25,449,2,4,23,478,0,0,0,478,0,0,0,478,0,0,0,478,0,0,0,478,0,0,0,478,0,0,0,478,0,0,0,478,0,0,0,478,0,0,0,478,0,0,0,478,0,0,0,478,0,0,0,0,0,133,345,0,0,296,182,0,0,70,408,0,0,145,333,0,0,12,466,0,0,37,441,0,1,135,342,343,0,99,17,8,11,0,0,4,33,187,254,0,0,478,0,0,2,53,423,0,0,300,122,27,8,4,17,0,1,165,149,120,43,0,3,163,246,54,12,0,0,118,355,5,0,1,122,339,16,345,0,104,29,182,0,292,4,408,0,68,2,333,0,57,88,466,0,8,4,441,0,34,3,0,4,5,19,102,108,240,0,1,5,46,98,134,194,0,6,122,235,85,30,0,0,12,59,127,280,0,0,51,120,146,161,307,4,127,40,307,14,15,142,307,9,23,139,0,0,320,158,320,1,64,93,414,1,12,3,20,2,1,4,21,94,0,6,26,20,47,13,28,44,18,0,15,49,13,13,5,87,0,7,158,308,0,5,0,0,0,478,0,0,0,0,0,4,7,144,233,90,4,2,141,158,123,39,11,3.8161512027491415,3.8864992178260294,2.54,1.7286304594406876,14.152413793103449,5.220392697924806,2.8017241379310347,1.3175658398388561
