ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2.0,V5d_3..99,V5d_3.0,V5d_4..99,V5d_4.0,V5d_5..99,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7.0,V5d_8..99,V5d_8.0,V5d_9..99,V5d_9.0,V5d_9.1,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.2,B13_2..99,B13_2..77,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1.2,B14_2..99,B14_2.2,B14_3..99,B14_3.1,B14_3.2,B14_4..99,B14_4.2,B14_5..99,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
DK,DNK,Denmark,-99,2021-02-06,2021-02-06,103,0,0,0,0,17,89,449844.52318670205,0,1,2,100,0,15,88,1,7,95,1,11,91,1,16,86,1,13,89,1,1,101,1,0,102,1,7,95,1,3,99,1,2,100,1,20,82,1,4,98,1,12,90,101,0,2,0,88,1,4,10,96,2,0,5,92,0,4,7,87,1,5,10,90,1,3,9,102,0,1,0,103,0,0,0,96,1,3,3,100,0,3,0,101,0,0,2,83,0,4,16,99,0,3,1,91,1,5,6,13,1,8,81,95,0,3,5,20,2,64,17,41,2,28,32,75,0,28,0,75,0,0,28,0,103,0,0,54,0,3,46,23,3,4,73,0,99,1,0,3,0,103,0,0,0,0,30,0,59,10,3,1,42,1,14,44,2,103,42,4,20,30,7,42,4,22,29,6,42,3,13,34,11,42,2,24,34,1,102,0,1,0,102,0,1,0,102,0,1,0,102,0,1,0,102,0,1,0,102,0,0,1,102,0,1,0,102,0,1,0,102,0,1,0,0,100,0,0,3,100,0,2,1,100,0,2,1,100,0,3,0,100,0,1,2,100,0,3,0,100,0,3,0,100,0,3,0,100,0,3,0,0,95,0,4,4,95,0,7,1,95,0,8,0,95,0,6,2,95,0,5,3,95,0,4,4,95,0,8,0,95,0,8,0,95,0,6,2,0,103,0,0,103,0,103,0,103,0,103,0,0,103,0,0,103,0,103,0,103,0,0,0,102,0,1,0,102,0,0,1,102,0,0,1,102,0,1,0,102,0,1,0,102,0,1,0,102,0,1,0,41,1,7,10,20,24,44,1,51,7,44,1,53,5,44,1,55,3,44,1,56,2,44,1,49,9,44,1,57,1,44,1,57,1,44,1,57,1,44,1,54,4,44,1,21,37,103,0,0,0,103,0,0,0,0,0,0,101,1,0,1,101,0,2,0,101,1,0,1,101,1,1,0,101,1,0,1,101,0,1,1,103,0,0,103,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,0,0,103,0,103,0,103,0,0,103,0,103,0,0,48,2,18,35,48,1,44,10,48,2,2,51,48,1,31,23,48,2,0,53,48,2,2,51,52,0,24,27,79,0,19,5,0,0,58,0,0,4,16,25,58,1,44,0,64,0,6,33,64,1,4,16,11,5,2,0,64,0,7,11,15,6,69,0,5,17,7,5,103,73,0,10,20,0,77,1,7,17,1,86,1,11,5,60,2,40,1,101,0,2,0,73,2,13,15,103,0,0,0,101,0,2,0,80,1,1,0,1,2,18,80,1,0,0,1,1,20,81,1,4,5,11,1,81,1,0,0,3,18,81,1,1,0,4,16,102,0,0,1,102,0,1,0,102,0,0,1,87,0,1,15,88,0,7,8,102,0,0,0,0,0,0,0,1,102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,103,0,0,0,0,0,103,0,0,0,0,0,0,0,0,103,0,0,0,0,103,0,0,0,0,0,0,6,6.721344403334447,2.5,1.224744871391589,0,0,0,0
DK,DNK,Denmark,4,2021-02-06,2021-02-06,162,0,0,0,0,18,162,552042.120446635,158,0,1,161,0,15,147,0,5,157,0,14,148,0,32,130,0,21,141,0,5,157,0,3,159,0,5,157,0,2,160,0,1,161,0,27,135,0,1,161,0,9,153,161,0,1,0,147,0,3,12,157,0,3,2,148,0,2,12,130,0,7,25,141,0,4,17,157,0,1,4,159,0,3,0,157,0,3,2,160,0,2,0,161,0,1,0,135,0,8,19,161,0,0,1,153,0,4,5,0,0,10,152,152,0,5,5,0,0,137,25,25,2,73,62,89,0,73,0,89,0,1,72,0,161,0,1,75,0,5,82,0,0,7,155,0,155,0,2,5,0,160,0,0,2,0,7,0,119,29,4,3,7,3,28,115,9,162,7,1,57,87,10,7,1,74,73,7,7,2,17,116,20,7,1,82,67,5,159,0,1,2,159,0,2,1,159,0,1,2,159,0,3,0,159,0,3,0,159,0,2,1,159,0,3,0,159,0,3,0,159,0,2,1,0,158,0,1,3,158,0,4,0,158,0,2,2,158,0,3,1,158,0,0,4,158,0,3,1,158,0,4,0,158,0,4,0,158,0,4,0,0,133,0,14,15,133,0,22,7,133,0,27,2,133,0,28,1,133,0,19,10,133,0,16,13,133,0,29,0,133,0,29,0,133,0,25,4,0,162,0,0,162,0,162,0,162,0,162,0,0,162,0,0,162,0,162,0,162,0,0,0,156,0,6,0,156,0,4,2,156,0,2,4,156,0,5,1,156,0,5,1,156,0,6,0,156,0,6,0,0,0,18,25,65,54,0,10,132,20,0,10,144,8,0,10,145,7,0,10,149,3,0,10,123,29,0,10,152,0,0,10,145,7,0,10,146,6,0,10,128,24,0,10,68,84,52,1,1,108,2,0,37,123,0,0,0,157,1,3,1,157,0,1,4,157,1,0,4,157,1,0,4,157,0,2,3,157,1,0,4,162,0,0,162,0,0,162,0,0,0,162,0,0,0,162,0,0,0,162,0,0,0,162,0,0,0,162,0,162,0,162,0,0,162,0,162,0,0,0,1,74,87,0,0,121,41,0,2,3,157,0,1,99,62,0,2,1,159,0,2,15,145,0,0,87,75,75,0,63,18,4,2,0,0,1,0,34,127,0,0,160,2,0,0,27,135,0,0,16,43,62,36,3,2,0,0,17,41,61,43,0,2,21,80,49,10,162,0,0,31,131,0,0,0,19,139,4,88,1,44,29,41,1,120,0,159,0,3,0,63,1,31,67,161,0,1,0,147,0,14,1,0,0,1,0,3,23,135,0,0,0,1,8,31,122,0,1,26,62,61,12,0,0,0,2,14,146,0,0,6,10,35,111,146,0,14,2,146,1,3,12,146,1,3,12,0,0,98,64,98,0,11,53,151,0,3,1,0,2,2,0,3,53,0,1,12,8,8,2,8,19,4,0,2,7,6,2,3,27,0,1,52,109,0,0,0,0,0,0,0,162,0,0,0,1,4,74,32,51,1,4,47,36,48,14,12,8.705882352941176,12.76896754031641,1.8,1.0327955589886444,8.89937106918239,6.321997930226695,2.5641025641025643,1.3874064324370043
DK,DNK,Denmark,5,2021-02-06,2021-02-06,179,0,0,0,0,32,177,493425.21663805767,177,0,1,178,0,17,162,0,5,174,0,14,165,0,31,148,0,18,161,0,9,170,0,3,176,0,3,176,0,3,176,0,7,172,0,27,152,0,2,177,0,11,168,178,0,1,0,162,0,7,10,174,0,3,2,165,0,7,7,148,0,8,23,161,0,4,14,170,0,6,3,176,0,1,2,176,0,3,0,176,0,2,1,172,0,2,5,152,0,10,17,177,0,2,0,168,0,4,7,0,2,15,162,164,0,5,10,0,2,146,31,33,2,79,65,100,1,78,0,100,0,0,78,1,179,0,0,83,1,6,89,0,1,13,165,0,166,0,4,9,0,175,0,0,4,0,13,0,135,16,12,3,13,6,31,110,19,179,13,4,52,97,13,13,5,68,85,8,13,3,20,114,29,13,1,75,85,5,176,0,1,2,176,0,3,0,176,0,1,2,176,0,2,1,176,0,2,1,176,0,1,2,176,0,3,0,176,0,3,0,176,0,2,1,0,167,0,5,7,167,0,6,6,167,0,8,4,167,0,9,3,167,0,3,9,167,0,6,6,167,0,12,0,167,0,12,0,167,0,11,1,0,163,0,11,5,163,0,11,5,163,0,13,3,163,0,14,2,163,0,12,4,163,0,11,5,163,0,16,0,163,0,16,0,163,0,13,3,0,179,0,0,179,0,179,0,179,0,179,0,0,179,0,0,179,0,179,0,179,0,0,0,170,0,9,0,170,0,5,4,170,0,6,3,170,0,5,4,170,0,4,5,170,0,6,3,170,0,9,0,0,2,14,25,76,62,0,5,160,14,0,5,164,10,0,5,158,16,0,5,160,14,0,5,110,64,0,5,171,3,0,5,169,5,0,5,161,13,0,5,137,37,0,5,104,70,58,0,1,120,2,0,32,145,0,0,0,173,0,1,5,173,0,0,6,173,0,1,5,173,0,4,2,173,0,3,3,173,0,0,6,179,0,0,179,0,0,179,0,0,0,179,0,0,0,179,0,0,0,179,0,0,0,179,0,0,0,179,0,179,0,179,0,0,179,0,179,0,0,0,3,57,119,0,1,122,56,0,5,2,172,0,1,96,82,0,4,2,173,0,4,16,159,0,0,99,80,80,0,70,23,5,1,0,0,0,5,39,135,0,0,179,0,0,1,47,131,0,0,26,49,71,28,2,3,0,0,24,51,66,38,0,0,34,92,44,9,179,0,1,53,125,0,0,0,42,137,0,122,0,39,18,57,0,120,2,177,0,2,0,83,0,28,68,177,0,2,0,163,0,16,0,0,0,1,0,6,14,158,0,0,0,0,12,26,141,0,3,23,70,65,18,0,0,1,1,7,170,0,0,5,4,25,145,170,0,8,1,170,2,1,6,170,2,5,2,0,0,80,99,80,0,17,82,162,0,2,0,2,0,1,0,12,82,0,1,10,5,9,1,5,18,2,0,3,7,9,6,3,18,0,3,56,120,0,0,0,0,0,0,0,0,179,0,0,2,6,65,48,58,2,2,81,49,30,11,4,11.140625,17.57782440219169,2.2142857142857144,1.2513728724621074,8.228323699421965,5.679538556977221,1.8771929824561402,0.9088488278863899
DK,DNK,Denmark,6,2021-02-06,2021-02-06,173,0,0,0,0,7,173,523640.5988299625,171,2,1,170,2,16,155,2,5,166,2,9,162,2,24,147,1,21,151,2,6,165,2,6,165,2,2,169,2,3,168,2,4,167,2,15,156,2,4,167,3,6,164,172,0,0,1,157,0,2,14,168,0,1,4,164,0,3,6,149,0,6,18,152,0,3,18,167,0,2,4,167,0,3,3,171,0,1,1,170,0,0,3,169,0,0,4,158,0,3,12,169,0,2,2,167,0,3,3,0,0,7,166,166,0,2,5,0,2,129,42,44,0,32,97,141,0,31,1,141,0,0,31,1,173,0,0,34,1,12,126,0,1,4,168,0,169,0,2,1,1,170,0,0,3,0,4,0,150,12,7,0,4,23,31,108,7,173,4,18,52,95,4,4,13,84,68,4,4,22,17,112,18,4,13,86,68,2,173,0,0,0,173,0,0,0,173,0,0,0,173,0,0,0,173,0,0,0,173,0,0,0,173,0,0,0,173,0,0,0,173,0,0,0,0,166,0,5,2,166,0,6,1,166,0,3,4,166,0,7,0,166,0,4,3,166,0,6,1,166,0,7,0,166,0,7,0,166,0,7,0,0,161,1,6,5,161,1,9,2,161,1,11,0,161,1,10,1,161,1,5,6,161,1,8,3,161,1,11,0,161,1,11,0,161,1,10,1,0,173,0,0,173,0,173,0,173,0,173,0,0,173,0,0,173,0,173,0,173,0,0,0,169,0,3,1,169,0,2,2,169,0,2,2,169,0,4,0,169,0,3,1,169,0,4,0,169,0,3,1,0,1,25,32,56,59,0,2,159,12,0,2,159,12,0,2,145,26,0,2,155,16,0,2,101,70,0,2,169,2,0,2,163,8,0,2,151,20,0,2,158,13,0,2,107,64,71,0,0,102,2,0,21,150,0,0,0,161,4,1,7,161,2,3,7,161,4,1,7,161,3,3,6,161,5,3,4,161,5,2,5,173,0,0,173,0,0,173,0,0,0,173,0,0,0,173,0,0,0,173,0,0,0,173,0,0,0,173,0,173,0,173,0,0,173,0,173,0,0,0,3,12,158,0,0,106,67,0,3,4,166,0,2,83,88,0,2,2,169,0,2,7,164,0,0,76,97,97,0,71,4,1,0,0,2,0,5,37,129,0,1,172,0,0,1,35,137,0,0,21,42,67,42,0,1,0,0,54,53,54,12,0,0,35,97,38,3,173,0,1,137,33,2,0,0,100,72,1,161,0,6,6,67,1,105,0,169,0,3,1,90,1,23,59,171,0,1,1,166,0,7,0,0,0,0,0,4,15,154,0,0,0,1,10,25,137,0,3,30,66,62,12,0,0,0,1,19,153,0,0,1,2,27,143,170,0,1,2,170,0,0,3,170,0,2,1,0,0,20,153,20,1,17,135,156,0,3,0,1,0,0,0,13,136,0,0,3,0,4,0,3,6,3,0,0,5,2,0,2,9,0,3,69,101,0,0,0,0,0,0,0,0,0,173,0,2,14,72,41,44,2,8,108,36,13,3,3,12.814814814814815,18.1212624764017,1,0,7.560606060606061,5.195503414300854,1.7421383647798743,0.7648432989006693
DK,DNK,Denmark,-99,2021-02-07,2021-02-07,124,0,0,0,0,13,99,544174.4040417469,0,4,0,120,2,17,105,3,7,114,1,23,100,2,30,92,3,21,100,2,4,118,3,1,120,2,7,115,1,7,116,3,5,116,3,20,101,2,9,113,2,12,110,124,0,0,0,107,0,7,10,117,0,2,5,101,0,9,14,94,0,12,18,103,0,5,16,120,0,2,2,123,0,1,0,117,0,6,1,117,0,4,3,119,0,3,2,104,1,8,11,115,0,5,4,112,0,8,4,25,0,7,92,118,0,1,5,26,5,75,18,52,0,39,33,85,0,37,2,85,0,0,39,0,124,0,0,75,2,6,41,32,2,3,87,0,121,0,0,2,1,123,0,0,1,0,36,0,63,22,1,2,55,5,22,39,3,124,55,5,28,31,5,55,7,34,26,2,55,5,15,36,13,55,5,35,26,3,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,0,123,0,0,1,123,0,1,0,123,0,1,0,123,0,1,0,123,0,1,0,123,0,1,0,123,0,1,0,123,0,1,0,123,0,1,0,0,105,0,10,9,105,0,17,2,105,0,17,2,105,0,18,1,105,0,12,7,105,0,9,10,105,0,18,1,105,0,19,0,105,0,17,2,0,124,0,0,124,0,124,0,124,0,124,0,0,124,0,0,124,0,124,0,124,0,0,0,122,0,2,0,122,0,0,2,122,0,1,1,122,0,1,1,122,0,2,0,122,0,2,0,122,0,1,1,55,1,7,10,29,22,60,1,55,8,60,1,59,4,60,1,58,5,60,1,58,5,60,1,43,20,60,1,61,2,60,1,59,4,60,1,56,7,60,1,58,5,60,1,37,26,124,0,0,0,124,0,0,0,0,0,0,119,1,3,1,119,1,2,2,119,1,0,4,119,0,1,4,119,1,2,2,119,1,2,2,124,0,0,124,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,0,0,124,0,124,0,124,0,0,124,0,124,0,0,65,3,14,42,65,1,38,20,65,4,2,53,65,1,31,27,65,2,1,56,65,2,3,54,67,0,24,33,100,0,22,2,0,0,72,0,1,4,11,36,72,0,52,0,76,0,8,40,76,0,11,13,13,8,0,3,76,0,11,13,14,10,77,2,9,21,10,5,124,81,0,18,24,1,83,0,14,25,2,110,0,12,2,87,0,36,1,122,0,1,1,93,0,8,23,123,0,1,0,121,0,3,0,87,0,1,0,0,6,30,87,0,1,0,1,10,25,94,0,2,17,6,5,94,0,0,0,3,27,94,0,0,4,4,22,120,0,3,1,120,2,0,2,120,2,0,2,96,0,8,20,104,0,9,11,124,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,124,0,0,0,0,0,124,0,0,0,0,0,0,0,0,124,0,0,0,0,124,0,0,0,0,0,0,9.794871794871796,14.422532603314066,2.25,1.707825127659933,0,0,0,0
DK,DNK,Denmark,2,2021-02-07,2021-02-06,100,0,0,0,0,14,100,641609.6440529345,100,0,1,99,0,11,89,0,1,99,0,19,81,0,29,71,0,10,90,0,10,90,0,1,99,0,5,95,0,1,99,0,5,95,0,21,79,0,3,97,0,9,91,99,0,1,0,89,0,2,9,99,0,0,1,81,0,5,14,71,0,4,25,90,0,1,9,90,0,7,3,99,0,1,0,95,0,2,3,99,0,0,1,95,0,0,5,79,0,6,15,97,0,1,2,91,0,6,3,0,0,6,94,94,0,4,2,0,0,90,10,10,0,43,47,57,1,41,1,57,0,0,43,0,100,0,0,43,0,4,53,0,0,3,97,0,97,0,2,1,0,98,0,0,2,0,3,0,63,18,7,9,3,1,25,65,6,100,3,2,54,37,4,3,0,52,40,5,3,1,11,64,21,3,0,54,39,4,91,0,6,3,91,0,9,0,91,0,8,1,91,0,7,2,91,0,7,2,91,0,8,1,91,0,9,0,91,0,9,0,91,0,4,5,0,93,0,5,2,93,0,7,0,93,0,7,0,93,0,7,0,93,0,3,4,93,0,1,6,93,0,7,0,93,0,7,0,93,0,7,0,0,82,0,8,10,82,0,13,5,82,0,18,0,82,0,18,0,82,0,11,7,82,0,8,10,82,0,18,0,82,0,18,0,82,0,17,1,0,100,0,0,100,0,100,0,100,0,100,0,0,100,0,0,100,0,100,0,100,0,0,0,99,0,1,0,99,0,1,0,99,0,1,0,99,0,0,1,99,0,1,0,99,0,1,0,99,0,1,0,0,0,7,11,35,47,0,5,83,12,0,5,94,1,0,5,95,0,0,5,94,1,0,5,92,3,0,5,95,0,0,5,92,3,0,5,95,0,0,5,84,11,0,5,26,69,30,0,3,67,0,0,15,85,0,0,0,96,0,0,4,96,0,0,4,96,0,0,4,96,0,1,3,96,0,0,4,96,0,0,4,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,100,0,100,0,0,100,0,100,0,0,0,1,18,81,0,1,59,40,0,1,3,96,0,0,59,41,0,1,1,98,0,0,16,84,0,0,59,41,41,0,45,12,1,1,0,0,0,6,27,67,0,0,100,0,0,2,11,87,0,0,18,29,42,9,0,2,0,0,10,24,44,22,0,0,15,63,19,3,100,0,0,11,89,0,0,0,8,85,7,82,0,15,3,41,0,58,1,97,0,3,0,41,0,11,48,99,0,1,0,84,0,16,0,0,0,0,2,10,16,72,0,0,1,4,11,27,57,0,1,18,45,30,6,0,0,0,2,7,91,0,0,1,11,31,57,88,0,9,3,88,0,1,11,88,0,2,10,0,0,47,53,47,0,15,38,85,0,1,1,4,1,0,0,8,38,0,2,4,3,6,2,5,8,0,0,0,7,3,2,2,18,0,0,30,68,1,1,0,0,0,100,0,0,0,0,0,0,3,65,16,16,0,2,57,21,14,5,1,6.1568627450980395,7.739179669757275,2.3333333333333335,1.6329931618554518,9.422680412371134,6.587290558888115,2.195876288659794,1.3357205862515118
