ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BG,BGR,Bulgaria,-99,2021-01-15,2021-01-14,100,0,0,0,0,36,80,1401672.6681322712,0,5,0,95,4,8,88,2,3,95,3,17,80,3,20,77,5,14,81,3,2,95,5,5,90,5,2,93,3,3,94,3,4,93,2,12,86,3,5,92,3,12,85,100,0,0,0,92,0,5,3,97,0,0,3,83,0,4,13,80,0,8,12,86,0,4,10,98,0,1,1,95,0,2,3,98,0,1,1,97,0,3,0,96,0,2,2,88,0,4,8,95,0,2,3,88,0,4,8,19,1,11,69,92,0,3,5,25,1,29,45,71,1,5,23,95,0,5,0,95,4,1,0,96,0,2,2,0,34,0,3,63,32,0,0,68,0,100,0,0,0,0,0,34,0,15,11,22,18,38,7,21,13,21,38,7,16,21,18,38,7,19,15,21,38,5,14,22,21,38,7,5,11,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7,15,14,17,9,0,0,0,0,0,0,0,0,0,0,0,0,97,2,0,1,97,2,1,0,97,2,1,0,97,1,1,1,97,1,2,0,97,1,2,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,41,3,18,38,41,1,46,12,41,2,6,51,41,2,18,39,41,2,5,52,41,2,13,44,44,0,29,27,71,0,15,9,3,2,48,0,0,2,18,32,48,0,52,0,51,2,9,38,51,1,25,8,5,3,2,5,51,2,23,9,5,10,55,3,12,13,13,4,58,2,2,35,3,0,68,1,4,23,4,82,0,12,6,56,0,42,2,95,0,4,1,84,1,6,9,95,0,2,3,88,0,12,0,74,2,2,2,1,5,14,74,2,2,1,1,6,14,85,0,4,6,2,3,85,0,0,2,3,10,85,0,2,3,1,9,95,2,3,0,95,4,1,0,95,2,2,1,86,1,6,7,93,0,2,5,99,0,0,0,0,0,0,0,1,93,0,0,0,0,0,0,1,1,1,0,1,2,1,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,9.689655172413794,11.370712530368353,4.571428571428571,3.4572215654165053,0,0,0,0
BG,BGR,Bulgaria,2,2021-01-15,2021-01-14,100,1,4690.45525506441,1,4690.45525506441,50,100,1011740.1667786695,100,0,1,99,0,5,95,0,1,99,0,15,85,0,14,86,0,9,91,0,3,97,0,1,99,0,3,97,0,0,100,0,7,93,0,16,84,0,1,99,0,10,90,99,0,1,0,95,0,2,3,99,0,0,1,85,0,2,13,86,0,4,10,91,0,2,7,97,0,1,2,99,0,0,1,97,0,3,0,100,0,0,0,93,0,2,5,84,0,5,11,99,0,1,0,90,0,5,5,0,0,20,80,80,0,2,18,0,0,42,58,58,0,7,35,93,0,7,0,93,5,2,0,95,0,1,4,0,7,0,2,91,0,0,1,99,0,99,0,1,0,0,0,1,0,17,25,31,26,1,4,31,37,27,1,3,26,43,27,1,3,28,37,31,1,1,21,42,35,1,3,5,31,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,32,26,13,0,0,0,0,0,0,0,0,0,0,0,0,98,1,1,0,98,1,1,0,98,0,2,0,98,1,0,1,98,1,1,0,98,1,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,26,74,0,0,76,24,0,0,6,94,0,0,42,58,0,0,15,85,0,0,26,74,0,0,47,53,53,0,27,6,6,8,0,0,0,5,31,64,0,0,100,0,0,1,15,84,0,0,58,26,9,3,2,2,0,0,38,29,18,15,0,1,18,38,26,17,0,0,6,90,4,0,0,0,9,89,2,74,0,19,7,24,1,75,0,94,0,5,1,58,1,18,23,85,1,11,3,74,0,26,0,0,0,0,2,19,27,52,0,0,0,1,12,23,64,0,1,21,55,15,8,0,0,6,12,22,60,0,0,18,19,29,34,63,1,30,6,63,11,7,19,63,9,18,10,0,1,60,39,61,0,13,26,87,0,4,0,1,1,1,1,5,27,0,1,12,3,5,1,4,5,3,0,2,8,2,1,3,23,0,0,41,57,0,2,0,0,0,100,0,0,0,0,0,0,0,81,13,6,0,0,33,35,25,6,1,7.324999999999999,12.060504518085851,2.5789473684210527,1.4265650070355174,13.566265060240964,5.032074612373711,2.505050505050505,1.1812630508834159
BG,BGR,Bulgaria,3,2021-01-15,2021-01-14,100,0,0,0,0,21,100,1029355.0725072855,97,1,0,99,1,7,92,1,3,96,1,23,76,0,17,83,1,10,89,1,5,94,1,4,95,1,2,97,1,0,99,1,5,94,1,11,88,1,1,98,1,11,88,100,0,0,0,93,0,3,4,97,0,1,2,77,1,6,16,83,1,6,10,90,0,4,6,95,0,2,3,96,0,2,2,98,0,0,2,100,0,0,0,95,0,1,4,89,0,3,8,99,0,1,0,89,2,4,5,0,0,10,90,90,0,3,7,0,1,39,60,61,0,4,35,96,1,3,0,96,2,2,0,98,0,1,1,0,5,0,3,92,0,0,4,95,1,96,0,4,0,0,0,4,1,24,17,25,29,4,4,24,43,25,4,3,41,32,20,4,4,23,41,28,4,4,24,40,28,4,4,6,28,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,25,18,23,0,0,0,0,0,0,0,0,0,0,0,0,97,2,0,1,97,2,0,1,97,0,3,0,97,2,0,1,97,2,0,1,97,2,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,38,61,0,2,76,22,0,4,12,84,0,1,46,53,0,4,9,87,0,3,20,77,0,2,61,37,39,0,34,18,5,4,0,1,1,7,29,62,0,1,99,0,0,1,17,82,0,1,57,22,9,7,3,1,0,1,31,16,26,26,0,0,17,46,22,15,0,1,5,90,4,0,0,2,4,90,4,62,2,28,8,24,0,70,6,88,0,9,3,54,1,21,24,91,0,7,2,80,0,19,1,0,2,1,2,9,37,49,0,1,1,2,8,28,60,0,0,27,39,17,17,0,0,5,13,27,55,0,0,16,28,23,33,56,2,41,1,56,12,14,18,56,11,20,13,0,0,49,51,49,0,21,30,79,0,7,1,2,3,2,1,5,30,0,4,7,4,1,1,5,5,5,0,2,5,5,4,3,19,0,1,44,54,0,1,0,0,0,0,100,0,0,0,0,2,5,68,18,7,2,4,17,52,21,3,1,14.414634146341463,20.66757800246088,2.5714285714285716,1.9023794624226837,15.337078651685394,4.597291248473287,2.630434782608696,1.2728560194497267
BG,BGR,Bulgaria,4,2021-01-15,2021-01-15,106,0,0,0,0,35,106,839263.2888999067,102,1,0,105,1,2,103,1,1,104,0,7,99,1,7,98,1,4,101,1,1,104,1,1,104,1,2,103,0,1,105,1,1,104,1,9,96,1,1,104,1,14,91,106,0,0,0,104,0,2,0,105,0,1,0,99,0,3,4,99,0,2,5,102,0,1,3,105,0,0,1,105,0,1,0,104,0,1,1,105,0,1,0,105,0,0,1,97,0,4,5,105,0,0,1,92,1,4,9,0,0,16,90,90,0,4,12,0,1,46,59,60,1,11,34,95,2,9,0,95,4,7,0,102,0,1,3,0,13,2,7,84,0,0,1,105,0,105,0,1,0,0,0,1,0,26,21,23,35,1,8,21,39,37,1,6,43,29,27,1,6,28,36,35,1,6,32,28,39,1,9,7,22,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,31,27,17,0,0,0,0,0,0,0,0,0,0,0,0,99,4,0,3,99,4,1,2,99,2,5,0,99,3,2,2,99,4,1,2,99,4,1,2,106,0,0,0,106,0,0,0,106,0,0,0,106,0,0,0,106,0,0,0,106,0,0,0,106,0,0,0,106,0,0,0,106,0,0,0,106,0,0,0,106,0,0,0,106,0,0,0,0,1,40,65,0,0,89,17,0,3,9,94,0,1,47,58,0,2,11,93,0,2,21,83,0,1,54,51,52,0,27,13,7,7,0,0,0,2,22,82,0,0,104,2,0,0,9,97,0,0,60,23,7,8,3,5,0,0,42,16,16,32,0,1,14,52,19,20,0,0,6,100,0,0,0,0,6,100,0,66,1,32,7,17,2,85,2,97,1,4,4,59,2,29,16,95,0,6,5,85,2,17,2,0,1,0,2,6,32,65,0,0,0,3,6,21,76,0,1,23,59,17,6,0,1,3,12,29,61,0,0,15,34,28,29,57,5,39,5,57,20,17,12,57,17,18,14,0,0,51,55,51,0,21,34,85,0,6,2,0,2,2,0,9,34,0,3,11,7,7,4,2,4,6,0,2,3,4,0,5,14,0,1,46,59,0,0,0,0,0,0,0,106,0,0,0,3,4,69,21,9,3,2,21,50,19,8,3,15.038461538461537,18.489955693253066,2.9,2.960855732160327,13.14,4.735466868709617,2.4375,1.1127254354677267
BG,BGR,Bulgaria,5,2021-01-15,2021-01-14,100,0,0,0,0,28,100,644794.0573184898,96,1,0,99,1,6,93,1,1,98,1,12,87,0,8,92,0,3,97,1,2,97,1,1,98,1,2,97,1,2,97,1,4,95,0,8,92,1,1,98,1,12,87,100,0,0,0,94,0,3,3,99,0,1,0,88,0,5,7,92,0,3,5,97,0,0,3,98,0,2,0,99,0,1,0,98,0,2,0,98,0,0,2,96,0,1,3,92,0,1,7,99,0,1,0,88,0,7,5,0,0,12,88,88,0,4,8,0,1,37,62,63,0,9,28,91,2,7,0,91,5,4,0,95,0,2,3,0,10,1,5,84,0,0,6,94,0,94,0,5,1,0,0,6,0,34,26,15,19,6,17,27,31,19,6,13,41,26,14,6,16,24,29,25,6,13,24,38,19,6,19,7,15,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,38,25,19,0,0,0,0,0,0,0,0,0,0,0,0,95,4,1,0,95,4,1,0,95,1,4,0,95,2,2,1,95,2,3,0,95,4,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,36,62,0,0,84,16,0,1,10,89,0,1,35,64,0,1,13,86,0,1,27,72,0,1,55,44,45,0,27,8,12,8,0,0,0,6,32,62,0,0,100,0,0,0,24,76,0,1,62,17,8,5,1,6,0,0,39,21,18,22,0,5,19,43,17,16,0,0,9,91,0,0,0,1,10,89,0,64,2,28,6,16,1,82,1,90,0,7,3,65,0,21,14,87,0,10,3,73,0,25,2,0,0,0,1,5,32,62,0,0,0,0,6,25,69,0,0,25,47,17,11,0,0,4,9,21,66,0,0,11,29,24,36,60,8,29,3,60,20,11,9,60,15,21,4,0,1,45,54,46,0,15,39,85,3,2,0,1,2,1,1,5,40,0,0,11,1,6,3,3,2,5,0,3,2,7,2,2,13,0,2,41,57,0,0,0,0,0,0,0,0,100,0,0,4,5,70,13,8,4,4,23,49,16,3,1,8.909090909090908,10.636456136053923,3.2857142857142856,3.093772546815388,13.687058823529414,5.662781334024367,2.1123595505617976,0.9935954253388757
BG,BGR,Bulgaria,6,2021-01-15,2021-01-14,100,0,0,0,0,24,100,1526605.5291950721,96,2,0,98,2,4,94,1,3,96,2,8,90,1,7,92,2,9,89,2,2,96,2,1,97,2,0,98,2,3,95,2,1,97,2,3,95,2,0,98,1,11,88,100,0,0,0,96,0,1,3,97,0,1,2,92,0,2,6,93,1,3,3,91,1,0,8,98,0,1,1,99,0,0,1,100,0,0,0,97,0,2,1,99,0,0,1,97,0,1,2,100,0,0,0,89,1,5,5,0,0,14,86,86,0,2,12,0,4,16,80,84,0,5,11,95,0,5,0,95,2,3,0,98,0,0,2,0,9,2,1,88,0,0,1,99,0,99,0,1,0,0,0,1,0,30,27,20,22,1,20,28,21,30,1,15,48,16,20,1,16,30,18,35,1,17,26,23,33,1,25,6,11,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,33,20,21,0,0,0,0,0,0,0,0,0,0,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,0,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,5,12,83,0,1,83,16,0,5,7,88,0,2,32,66,0,4,3,93,0,3,17,80,0,0,35,65,65,0,27,6,2,0,0,1,0,4,31,64,0,1,99,0,0,2,19,79,0,0,72,12,8,1,1,6,0,0,63,15,13,9,0,3,38,40,9,10,0,0,23,77,0,0,0,2,19,79,0,88,0,8,4,17,0,82,1,93,0,7,0,68,0,16,16,97,0,0,3,83,0,17,0,0,2,0,4,9,25,60,0,3,0,3,8,20,66,0,3,30,47,6,14,0,0,0,4,29,67,0,0,4,25,34,37,71,14,12,3,71,17,8,4,71,11,15,3,0,1,16,83,17,0,14,69,86,2,1,0,0,1,0,1,9,70,0,0,2,0,6,1,1,3,1,0,1,2,1,1,1,10,0,1,39,60,0,0,0,0,0,0,0,0,0,100,0,3,9,60,17,11,3,6,31,32,22,2,4,13.625000000000002,13.292078386245207,2.4285714285714284,1.2724180205607036,13.736842105263158,5.321994759437938,1.8837209302325582,1.0107493393943838
BG,BGR,Bulgaria,-99,2021-01-16,2021-01-16,102,1,10202.8199188436,0,0,22,80,1200312.7039605181,0,5,1,96,4,9,89,3,7,92,5,24,73,5,15,82,5,8,89,4,3,95,4,4,94,5,2,95,4,3,95,6,7,89,3,15,84,4,6,92,4,12,86,101,0,0,1,93,1,4,4,95,2,2,3,78,2,8,14,87,0,3,12,94,1,2,5,99,1,0,2,98,2,2,0,100,0,2,0,99,0,3,0,95,1,2,4,87,2,6,7,96,1,4,1,90,1,4,7,22,0,11,69,93,0,2,7,26,2,31,43,71,1,5,25,97,0,5,0,97,2,3,0,100,0,1,1,0,35,2,4,61,28,1,1,71,1,101,0,1,0,0,0,33,0,18,11,10,30,43,8,13,21,17,43,5,19,19,16,43,8,15,18,18,43,5,16,16,22,43,7,6,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,19,11,15,10,0,0,0,0,0,0,0,0,0,0,0,0,99,2,0,1,99,2,0,1,99,1,2,0,99,2,1,0,99,2,1,0,99,1,2,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,102,0,0,0,53,3,19,27,53,0,44,5,53,2,6,41,53,2,24,23,53,1,8,40,53,1,20,28,59,1,21,21,81,0,12,2,1,6,64,0,1,4,14,19,64,0,37,1,69,0,9,24,69,0,20,7,3,2,1,0,69,1,14,9,7,2,71,1,5,13,4,8,74,0,3,24,1,0,76,1,3,22,0,83,2,11,6,60,3,34,5,97,1,0,4,80,3,8,11,94,1,3,4,82,3,14,3,80,1,0,1,2,7,11,80,0,0,1,2,5,14,83,0,6,10,1,2,83,0,0,2,4,13,83,0,1,5,6,7,97,3,2,0,97,2,2,1,97,3,1,1,87,1,4,10,92,0,6,4,100,0,1,0,0,0,0,1,0,97,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,102,0,0,0,0,0,102,0,0,0,0,0,0,0,0,102,0,0,0,0,102,0,0,0,0,0,0,12.529411764705882,16.344409009883254,2.8333333333333335,1.1690451944500122,0,0,0,0
BG,BGR,Bulgaria,2,2021-01-16,2021-01-15,100,1,15636.2728750523,0,0,30,100,1050837.3184945446,97,0,2,98,0,9,91,0,0,100,0,16,84,0,12,88,0,8,92,0,6,94,0,4,96,0,2,98,0,1,99,0,8,92,0,13,87,0,4,96,0,7,93,98,0,1,1,91,0,2,7,100,0,0,0,84,0,4,12,88,0,1,11,92,0,3,5,94,0,0,6,96,0,1,3,98,0,0,2,99,0,1,0,92,0,2,6,87,0,6,7,96,0,3,1,93,0,2,5,0,0,16,84,84,0,3,13,0,0,50,50,50,0,13,37,87,1,12,0,87,9,4,0,91,0,2,7,0,13,0,2,85,0,0,1,98,1,99,0,1,0,0,0,1,1,21,22,21,34,1,4,27,36,32,1,3,25,36,35,1,2,28,34,35,1,2,18,40,39,1,3,4,28,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,22,21,20,0,0,0,0,0,0,0,0,0,0,0,0,98,0,1,1,98,0,1,1,98,0,1,1,98,0,0,2,98,0,1,1,98,0,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,26,74,0,0,84,16,0,0,10,90,0,0,45,55,0,0,10,90,0,0,23,77,0,0,53,47,47,0,36,8,6,3,0,0,0,6,40,54,0,0,99,1,0,0,17,83,0,0,57,21,13,4,1,4,0,0,27,30,23,20,0,0,18,38,25,19,0,0,2,91,7,0,0,1,3,92,4,74,1,20,5,16,1,83,0,90,1,8,1,55,1,14,30,90,1,5,4,77,1,22,0,0,3,1,2,15,25,54,0,1,1,2,14,21,61,0,1,23,46,22,8,0,0,4,9,23,64,0,0,14,27,28,31,59,2,32,7,59,12,11,18,59,11,20,10,0,0,52,48,52,0,17,31,83,0,4,0,1,3,1,3,5,31,0,0,12,2,6,2,5,5,5,0,4,11,2,2,2,11,0,0,43,56,1,0,0,0,0,100,0,0,0,0,0,3,3,68,17,9,3,3,29,32,24,4,5,6.9,9.494397808370458,1.9333333333333333,1.0327955589886444,13.46511627906977,5.6666157021393175,2.3369565217391304,1.2862516793785936
BG,BGR,Bulgaria,3,2021-01-16,2021-01-15,100,0,0,0,0,26,100,825693.4374489243,98,0,0,100,0,5,95,0,2,98,0,21,79,0,9,91,0,10,90,0,1,99,0,6,94,0,3,97,0,1,99,1,2,97,0,16,84,0,1,99,0,7,93,100,0,0,0,95,0,0,5,98,0,0,2,79,0,4,17,91,0,0,9,90,0,3,7,99,0,1,0,94,0,2,4,97,0,2,1,99,0,1,0,98,0,1,1,84,0,5,11,99,0,1,0,93,0,4,3,0,0,9,91,91,0,2,7,0,0,48,52,52,0,5,43,95,0,5,0,95,3,2,0,97,0,0,3,0,5,0,1,94,0,1,3,96,0,97,0,3,0,0,0,3,0,14,25,23,35,3,2,16,41,38,3,2,31,36,28,3,4,19,34,40,3,2,16,39,40,3,1,2,20,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,29,25,10,0,0,0,0,0,0,0,0,0,0,0,0,99,0,1,0,99,0,0,1,99,0,1,0,99,0,0,1,99,0,1,0,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,35,65,0,0,76,24,0,0,12,88,0,1,43,56,0,0,10,90,0,0,14,86,0,1,49,50,51,0,31,13,2,3,0,0,0,2,31,67,0,0,100,0,0,0,18,82,0,0,64,18,6,5,3,4,0,0,35,14,24,27,0,0,16,44,25,15,0,0,5,95,0,0,0,0,10,90,0,65,0,25,10,24,0,74,2,88,0,6,6,57,0,15,28,90,0,6,4,86,1,11,2,0,1,1,3,12,33,50,0,2,1,4,5,34,54,0,0,30,40,18,12,0,0,2,12,25,61,0,0,9,28,33,30,63,3,30,4,63,10,10,17,63,10,14,13,0,0,51,49,51,0,21,28,79,0,5,0,1,4,0,2,9,28,0,4,7,1,4,0,6,3,8,0,3,10,1,6,3,16,0,3,42,53,0,2,0,0,0,0,100,0,0,0,0,2,3,67,17,11,2,4,16,45,24,7,2,6.651162790697675,9.36529490276336,3.125,3.2705394924123103,14.855280898876405,6.242768924175692,2.347826086956522,1.3541534203720784
