ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
PT,PRT,Portugal,5,2020-12-22,2020-12-21,100,0,0,0,0,5,100,520801.34887484775,95,0,0,100,0,2,98,0,0,100,0,3,97,0,6,94,0,4,96,0,1,99,0,2,98,0,0,100,0,0,100,0,0,100,0,5,95,0,1,99,0,17,83,100,0,0,0,98,0,0,2,100,0,0,0,97,0,0,3,94,0,1,5,96,0,0,4,99,0,0,1,98,0,1,1,100,0,0,0,100,0,0,0,100,0,0,0,95,0,0,5,99,0,0,1,83,0,3,14,0,0,5,95,95,0,1,4,0,1,39,60,61,0,7,32,93,1,6,0,93,1,6,0,99,0,0,1,0,8,1,5,86,100,0,0,0,0,0,0,1,41,35,18,5,0,9,36,44,11,0,13,47,37,3,0,13,50,29,8,0,14,38,41,7,0,15,22,34,29,0,95,2,1,2,95,2,1,2,95,1,3,1,95,1,1,3,95,1,2,2,95,0,2,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,23,77,0,0,81,19,0,1,39,60,0,1,33,66,0,1,1,98,0,1,12,87,0,0,36,64,64,0,25,6,0,5,0,1,0,3,30,66,0,1,99,0,0,0,17,83,0,0,81,15,2,1,0,1,0,0,25,26,26,23,0,2,36,52,9,1,0,0,25,75,0,0,3,22,75,0,77,0,22,1,19,1,80,0,61,1,38,0,67,0,27,6,99,0,0,1,88,0,11,1,0,1,1,1,13,25,59,0,1,0,5,10,31,53,0,1,44,40,9,6,0,0,14,12,29,45,0,0,15,28,35,22,57,6,29,8,57,13,11,19,57,11,18,14,0,1,50,49,51,0,17,32,83,1,1,0,2,0,1,0,12,33,0,1,5,7,11,1,4,5,1,0,3,4,9,5,0,11,0,2,46,52,0,0,0,0,0,0,0,0,100,0,0,5,3,53,17,22,5,1,4,25,44,16,5,2.391304347826087,1.8522499937982704,1,0,9.513513513513514,4.017916188749447,2.2954545454545454,1.1562830949258427
PT,PRT,Portugal,6,2020-12-22,2020-12-21,100,0,0,0,0,6,99,964411.5556059884,94,1,0,99,1,3,96,1,2,97,1,6,93,1,7,92,1,2,97,1,2,97,1,1,98,1,1,98,2,0,98,1,2,97,2,8,90,1,1,98,2,9,89,100,0,0,0,97,0,0,3,98,0,0,2,94,0,0,6,93,0,1,6,98,0,0,2,98,0,0,2,99,0,0,1,99,0,0,1,100,0,0,0,98,0,0,2,92,0,2,6,99,0,0,1,91,0,2,7,0,1,4,95,96,0,1,3,0,1,25,74,75,1,7,17,93,0,7,0,93,2,5,0,98,0,0,2,0,9,1,4,86,100,0,0,0,0,0,0,2,55,23,18,2,29,18,20,25,8,29,18,36,16,1,29,13,38,18,2,29,14,36,19,2,29,21,12,19,19,0,96,3,0,1,96,2,1,1,96,1,3,0,96,3,0,1,96,2,1,1,96,2,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,5,7,88,0,2,70,28,0,3,32,65,0,2,27,71,0,2,2,96,0,2,5,93,0,1,31,68,69,0,25,5,0,1,0,2,0,2,30,66,0,0,100,0,0,0,23,77,0,0,85,12,2,0,0,1,0,0,38,21,31,10,0,2,46,49,2,1,0,2,60,38,0,0,2,45,53,0,93,0,5,2,30,0,70,0,68,0,32,0,73,0,18,9,98,0,2,0,95,0,4,1,0,1,0,4,8,24,63,0,1,0,5,7,23,64,0,0,62,29,5,4,0,1,4,23,37,35,0,0,8,27,40,25,65,7,17,11,65,18,4,13,65,6,24,5,0,0,12,88,12,1,16,71,84,1,0,0,0,1,0,0,14,72,0,1,2,0,5,1,0,1,1,0,0,3,2,1,2,9,0,1,54,44,0,1,0,0,0,0,0,0,0,100,0,3,2,59,18,18,3,2,7,30,45,9,4,2.782608695652174,2.109642833603711,1.6666666666666667,1.1547005383792515,9.081967213114755,3.997061762375012,1.8804347826086956,1.0570786127351883
PT,PRT,Portugal,-99,2020-12-23,2020-12-23,342,1,8386.37870320033,0,0,45,306,2631497.9087684317,0,3,4,335,0,26,316,2,8,332,3,36,303,4,36,302,2,34,306,2,11,329,1,6,335,2,13,327,1,6,335,2,11,329,2,36,304,2,12,328,2,58,282,338,1,1,2,316,1,10,15,334,0,3,5,306,0,12,24,306,0,4,32,308,1,13,20,331,0,8,3,336,0,4,2,329,1,5,7,336,0,2,4,331,0,7,4,306,0,11,25,330,1,5,6,284,1,13,44,34,2,22,284,322,0,5,15,41,13,96,192,248,1,26,67,316,5,19,2,316,5,21,0,337,0,0,5,0,84,3,20,235,342,0,0,0,0,0,48,0,120,91,63,20,76,23,112,96,35,76,27,141,77,21,76,27,140,83,16,76,29,123,86,28,76,31,62,86,87,0,322,5,4,11,322,4,4,12,322,4,5,11,322,4,2,14,322,5,2,13,322,5,1,14,342,0,0,0,342,0,0,0,342,0,0,0,342,0,0,0,342,0,0,0,342,0,0,0,342,0,0,0,342,0,0,0,342,0,0,0,342,0,0,0,342,0,0,0,342,0,0,0,88,8,86,160,88,3,193,58,88,2,112,140,88,4,107,143,88,5,12,237,88,5,19,230,104,3,99,136,243,1,65,16,7,10,113,2,4,11,62,150,113,6,223,0,125,5,43,169,125,1,178,23,5,2,0,8,125,1,45,50,59,62,131,4,90,88,20,9,134,0,61,145,2,143,8,48,137,6,261,5,71,5,155,8,175,4,233,5,102,2,238,6,76,22,330,2,7,3,323,1,16,2,147,6,2,10,38,55,84,147,3,5,7,36,39,105,156,4,95,57,16,14,156,0,20,27,64,75,156,0,33,50,54,49,261,11,60,10,261,30,10,41,261,22,34,25,163,9,74,96,246,1,49,46,309,1,4,1,5,4,1,0,17,239,0,1,13,12,15,2,1,12,1,0,0,7,6,2,3,28,342,0,0,0,0,0,342,0,0,0,0,0,0,0,0,342,0,0,0,0,342,0,0,0,0,0,0,2.829787234042553,2.2415350820668305,2.375,1.6683325008322931,0,0,0,0
PT,PRT,Portugal,1,2020-12-23,2020-12-22,100,0,0,0,0,8,100,533877.3167752019,98,0,0,100,0,14,86,0,1,99,0,12,88,0,22,78,0,9,91,0,4,96,0,4,96,0,3,97,0,3,97,0,7,93,0,29,71,0,6,94,0,20,80,100,0,0,0,86,0,3,11,99,0,1,0,88,1,3,8,78,1,3,18,91,0,1,8,96,0,0,4,96,0,1,3,97,0,1,2,97,0,2,1,93,0,2,5,71,1,1,27,94,0,3,3,80,0,2,18,0,0,8,92,92,0,5,3,0,1,37,62,63,0,12,25,88,3,8,1,88,1,11,0,99,0,0,0,1,13,0,13,74,100,0,0,0,0,0,0,0,34,40,20,6,0,1,40,41,18,0,1,61,26,12,0,1,67,22,10,0,1,51,31,17,0,1,11,45,43,0,87,1,0,12,87,1,0,12,87,0,2,11,87,1,0,12,87,1,1,11,87,1,0,12,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,16,84,0,0,66,34,0,0,61,39,0,0,61,39,0,1,1,98,0,0,17,83,0,0,58,42,42,0,48,9,1,0,0,1,2,9,35,53,0,0,100,0,0,0,18,82,0,0,81,15,0,0,0,4,0,0,12,26,44,18,0,0,20,61,18,1,0,0,8,84,8,0,1,12,79,8,84,0,15,1,34,1,65,0,39,0,60,1,39,0,38,23,99,0,0,1,83,0,17,0,0,1,4,4,28,32,31,0,1,3,11,26,33,26,0,2,57,34,4,3,0,0,9,13,41,37,0,0,15,28,42,15,57,0,28,15,57,3,9,31,57,1,18,24,0,0,23,77,23,0,14,63,86,0,4,0,1,3,0,1,5,63,0,0,11,2,1,0,1,3,1,0,0,1,1,3,0,13,0,1,22,77,0,0,0,0,100,0,0,0,0,0,0,2,1,60,17,20,2,0,6,28,46,15,3,2.5081967213114753,2.255533571904677,1,0,11.186666666666667,2.864948154492142,2.795698924731183,1.3477770731108238
PT,PRT,Portugal,2,2020-12-23,2020-12-23,123,0,0,0,0,24,123,642737.5112327981,119,0,1,122,0,7,116,0,2,121,0,20,103,0,26,97,0,7,116,0,4,119,0,0,123,0,6,117,0,1,122,0,3,120,0,19,104,0,4,119,0,21,102,122,0,0,1,116,0,3,4,121,0,0,2,103,0,7,13,97,0,8,18,116,0,1,6,119,0,1,3,123,0,0,0,117,0,1,5,122,0,1,0,120,0,0,3,104,0,5,14,119,0,2,2,102,0,4,17,0,0,11,112,112,0,4,7,0,0,65,58,58,1,15,49,108,4,10,1,108,1,14,0,122,0,0,1,0,16,1,4,102,123,0,0,0,0,0,0,1,30,54,32,6,0,1,52,59,11,0,0,73,43,7,0,0,68,44,11,0,0,53,57,13,0,0,32,45,46,0,119,0,1,3,119,0,1,3,119,0,0,4,119,0,1,3,119,0,0,4,119,0,0,4,123,0,0,0,123,0,0,0,123,0,0,0,123,0,0,0,123,0,0,0,123,0,0,0,123,0,0,0,123,0,0,0,123,0,0,0,123,0,0,0,123,0,0,0,123,0,0,0,0,0,35,88,0,0,83,40,0,1,63,59,0,0,70,53,0,0,4,119,0,0,10,113,0,0,55,68,68,0,40,8,2,5,0,1,1,4,46,71,0,0,123,0,0,1,26,96,0,0,101,18,3,0,0,1,0,0,15,33,46,29,0,0,33,69,18,3,0,0,15,104,4,0,0,8,109,6,88,0,32,3,40,0,83,0,60,0,62,1,53,0,55,15,119,0,4,0,113,0,9,1,0,0,0,9,22,33,59,0,1,1,8,19,34,60,0,0,60,49,9,5,0,0,12,22,43,46,0,1,24,31,39,28,68,3,42,10,68,13,10,32,68,9,26,20,0,1,66,56,67,0,23,33,100,0,3,0,10,3,0,0,7,34,0,3,11,4,7,2,2,10,3,2,2,12,1,3,3,24,0,1,44,78,0,0,0,0,0,123,0,0,0,0,0,2,1,63,31,26,2,1,11,48,46,8,7,2.4262295081967213,1.6376712774897024,2.3,1.4944341180973264,9.845360824742269,3.3983458175313244,2.65,1.326206442983808
PT,PRT,Portugal,3,2020-12-23,2020-12-23,171,1,3387.33047160128,0,0,37,171,705068.4595638105,168,0,1,170,0,12,159,0,3,168,0,15,156,0,23,148,0,9,162,0,8,163,0,2,169,0,3,168,0,2,169,0,6,165,0,26,145,0,3,168,0,35,136,170,0,1,0,159,0,0,12,168,0,2,1,156,0,5,10,148,1,3,19,162,0,2,7,163,0,1,7,169,0,2,0,168,0,2,1,169,0,2,0,165,0,2,4,145,0,6,20,168,0,1,2,136,0,10,25,0,0,20,151,151,0,8,12,0,1,73,97,98,1,25,47,146,4,21,0,146,5,19,1,166,0,0,5,0,27,1,14,129,171,0,0,0,0,0,0,0,67,60,28,16,0,1,72,84,14,0,1,111,50,9,0,2,98,54,17,0,1,80,68,22,0,1,33,70,67,0,157,1,1,12,157,2,2,10,157,1,6,7,157,2,2,10,157,3,3,8,157,3,2,9,171,0,0,0,171,0,0,0,171,0,0,0,171,0,0,0,171,0,0,0,171,0,0,0,171,0,0,0,171,0,0,0,171,0,0,0,171,0,0,0,171,0,0,0,171,0,0,0,0,2,70,99,0,0,130,41,0,0,86,85,0,3,80,88,0,2,9,160,0,2,17,152,0,0,76,95,95,0,48,14,7,7,0,1,2,3,56,109,0,1,170,0,0,2,28,141,0,0,138,27,2,2,0,2,0,0,27,42,53,49,0,0,55,84,27,5,0,1,24,146,0,0,2,17,151,1,101,1,66,3,41,0,129,1,85,1,84,1,91,0,67,13,162,2,7,0,154,0,17,0,0,1,1,8,30,44,87,0,0,1,8,34,46,82,0,1,92,61,12,5,0,0,14,26,61,70,0,0,29,42,61,39,100,2,61,8,100,19,18,34,100,21,23,27,0,0,114,57,114,0,25,32,146,1,4,1,4,2,5,3,5,32,0,3,14,7,12,1,6,11,8,0,4,21,7,8,6,31,0,1,74,94,2,0,0,0,0,0,171,0,0,0,0,1,2,100,38,30,1,2,20,58,63,20,7,2.7538461538461543,1.8794178722310637,1.9444444444444444,1.055641551364534,10.636363636363637,3.495411883193654,2.8313253012048194,1.3286518764105602
PT,PRT,Portugal,4,2020-12-23,2020-12-23,149,0,0,0,0,29,149,794828.430884557,144,0,0,149,0,8,141,0,1,148,0,18,131,0,8,141,0,6,143,0,4,145,0,5,144,0,2,147,0,2,147,0,3,146,0,14,135,0,8,141,0,22,127,149,0,0,0,141,0,0,8,148,0,0,1,131,0,3,15,141,0,2,6,143,0,0,6,145,0,2,2,144,0,3,2,147,0,2,0,147,0,2,0,146,0,3,0,135,0,2,12,141,0,2,6,127,0,7,15,0,0,16,133,133,0,5,11,0,2,55,92,94,0,17,38,132,2,14,1,132,3,14,0,146,0,0,3,0,19,0,13,117,149,0,0,0,0,0,0,1,57,61,20,10,0,6,52,75,16,0,6,85,51,7,0,5,80,54,10,0,6,65,61,17,0,5,30,60,54,0,136,2,2,9,136,4,2,7,136,3,5,5,136,4,1,8,136,4,2,7,136,4,0,9,149,0,0,0,149,0,0,0,149,0,0,0,149,0,0,0,149,0,0,0,149,0,0,0,149,0,0,0,149,0,0,0,149,0,0,0,149,0,0,0,149,0,0,0,149,0,0,0,0,0,60,89,0,0,108,41,0,0,64,85,0,0,61,88,0,0,4,145,0,0,10,139,0,1,56,92,93,0,38,12,2,4,0,0,0,4,46,99,0,0,147,2,0,0,26,123,0,0,124,18,1,1,0,5,0,0,29,39,34,47,0,0,60,75,13,1,0,0,23,124,2,0,1,20,126,2,89,1,54,5,41,1,107,0,85,1,62,1,88,1,50,10,145,0,4,0,139,0,9,1,0,2,0,3,15,36,93,0,1,1,7,19,35,86,0,2,70,66,5,6,0,1,16,34,40,58,0,1,27,37,45,39,85,5,50,9,85,23,14,27,85,19,23,22,0,1,87,61,88,0,33,28,116,3,8,1,2,5,4,0,10,29,0,1,9,6,11,1,8,10,4,1,8,14,6,4,7,30,0,3,56,89,0,1,0,0,0,0,0,149,0,0,0,4,5,90,32,18,4,3,8,48,69,13,4,2.843137254901961,2.309740669595683,2,1.4770978917519928,10.529411764705882,3.5025983803112117,2.79136690647482,1.293656878011831
PT,PRT,Portugal,5,2020-12-23,2020-12-23,111,0,0,0,0,9,111,545555.2129843836,108,1,1,109,1,6,104,1,0,110,1,4,106,1,7,103,1,5,105,1,4,106,1,1,109,1,0,110,0,0,111,1,3,107,1,8,102,1,0,110,1,8,102,110,0,1,0,105,0,0,6,111,0,0,0,107,0,1,3,104,0,0,7,106,0,0,5,107,0,0,4,110,0,0,1,111,0,0,0,111,0,0,0,108,0,1,2,103,0,2,6,111,0,0,0,103,0,2,6,0,0,6,105,105,0,1,5,0,4,36,71,75,0,5,31,106,0,5,0,106,2,3,0,109,0,0,2,0,9,2,5,95,111,0,0,0,0,0,0,0,50,37,19,5,0,10,38,55,8,0,11,60,36,4,0,10,58,34,9,0,13,43,43,12,0,12,16,50,33,0,106,3,1,1,106,2,0,3,106,1,2,2,106,3,0,2,106,2,0,3,106,3,0,2,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,111,0,0,0,0,1,28,82,0,0,83,28,0,1,55,55,0,1,38,72,0,0,2,109,0,0,9,102,0,0,41,70,70,0,30,8,3,0,0,0,1,4,29,77,0,0,110,1,0,2,24,85,0,0,92,13,1,1,0,4,0,0,19,28,37,27,0,2,39,60,5,5,0,0,31,77,3,0,2,28,80,1,83,0,25,3,28,0,82,1,56,0,53,2,73,0,31,7,109,0,1,1,102,0,8,1,0,2,0,3,13,26,67,0,0,2,4,10,32,63,0,1,56,43,6,5,0,0,6,22,38,45,0,0,15,22,47,27,74,5,23,9,74,6,11,20,74,4,22,11,0,1,53,57,54,0,20,37,91,1,3,0,2,2,5,1,6,38,0,1,3,3,12,1,3,6,3,1,1,4,7,6,4,18,0,1,55,53,0,2,0,0,0,0,0,0,111,0,0,2,4,63,19,23,2,4,12,26,42,17,8,2.782608695652174,2.2953811673788107,1.4,0.8944271909999157,9.576923076923077,3.9625494573315048,2.2549019607843137,1.4466504467374357
PT,PRT,Portugal,6,2020-12-23,2020-12-22,100,0,0,0,0,10,99,1061901.3996019862,94,1,1,98,1,3,96,1,3,96,1,6,93,1,7,92,1,2,97,1,2,97,1,0,99,1,3,96,1,0,99,1,3,96,1,6,93,1,1,98,1,8,91,99,0,0,1,97,0,0,3,97,0,0,3,94,0,0,6,93,0,3,4,98,0,0,2,98,0,1,1,100,0,0,0,97,0,0,3,100,0,0,0,97,0,1,2,94,0,1,5,99,0,0,1,92,0,2,6,0,1,4,95,96,0,2,2,0,2,24,74,76,1,4,19,96,0,4,0,96,0,4,0,100,0,0,0,0,7,3,5,85,100,0,0,0,0,0,0,2,58,20,16,4,0,17,32,34,17,0,18,50,27,5,0,12,60,18,10,0,19,45,28,8,0,27,16,23,34,0,95,0,1,4,95,0,1,4,95,0,1,4,95,0,0,5,95,0,0,5,95,0,0,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,4,12,84,0,3,75,22,0,2,46,52,0,3,31,66,0,3,2,95,0,3,9,88,0,0,32,68,68,0,25,5,1,1,0,0,0,5,28,67,0,0,100,0,0,0,16,84,0,0,87,7,1,3,1,1,0,0,28,27,28,17,0,3,42,46,5,4,0,2,58,40,0,0,2,44,54,0,88,0,8,4,25,0,75,0,54,0,45,1,69,0,21,10,98,1,1,0,91,0,8,1,0,1,0,2,9,22,66,0,1,0,2,8,17,72,0,0,58,32,5,5,0,1,3,18,31,47,0,1,10,19,34,36,71,2,21,6,71,16,7,6,71,9,16,4,0,1,14,85,15,1,16,68,84,0,0,1,1,1,0,0,13,70,0,1,2,0,5,1,1,1,3,0,0,2,3,0,1,10,0,1,50,46,0,3,0,0,0,0,0,0,0,100,0,5,7,57,19,12,5,5,9,29,39,9,4,2.625,2.3370829086147396,4,1.4142135623730951,9.070175438596491,3.649166485664946,1.9186046511627908,1.0651165777572924
PT,PRT,Portugal,-99,2020-12-24,2020-12-24,260,0,0,0,0,29,233,2280886.358522302,0,1,0,259,1,22,237,1,9,250,0,31,229,0,34,226,1,21,238,1,11,248,2,7,251,1,8,251,1,6,253,1,15,244,2,35,223,1,9,250,1,37,222,260,0,0,0,238,2,5,15,251,1,3,5,229,1,8,22,226,4,6,24,239,3,8,10,249,4,0,7,253,1,3,3,252,0,3,5,254,0,2,4,245,1,5,9,225,5,6,24,251,1,1,7,223,5,8,24,27,0,14,219,248,0,6,6,32,8,86,134,174,3,25,58,235,8,17,0,235,9,16,0,251,0,1,8,0,69,1,17,173,260,0,0,0,0,0,36,3,92,77,40,12,61,15,86,76,22,61,19,108,57,15,61,23,106,52,18,61,22,98,59,20,61,24,47,71,57,0,243,4,2,11,243,6,2,9,243,6,2,9,243,5,4,8,243,5,1,11,243,5,2,10,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,66,5,45,144,66,0,141,53,66,3,77,114,66,5,73,116,66,3,6,185,66,3,23,168,74,2,71,113,189,0,45,14,8,4,81,1,0,8,63,107,81,1,178,0,98,1,27,134,98,0,131,21,1,1,2,6,98,0,42,36,39,45,101,2,65,70,19,3,107,0,31,118,4,123,3,25,107,2,216,0,44,0,122,0,137,1,185,1,72,2,190,0,44,26,255,1,3,1,237,0,21,2,131,2,2,4,17,44,60,131,3,2,4,14,31,75,136,1,60,52,7,4,136,1,16,30,23,54,136,0,17,50,32,25,200,5,42,13,200,19,15,26,200,11,32,17,150,2,33,75,185,0,30,45,240,4,0,0,2,1,1,1,11,210,1,2,2,3,6,0,1,4,0,0,3,4,5,2,1,16,260,0,0,0,0,0,260,0,0,0,0,0,0,0,0,260,0,0,0,0,260,0,0,0,0,0,0,2.769230769230769,2.5325059552914015,2.6666666666666665,1.118033988749895,0,0,0,0
