ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1.-77,B1_1.1,B1_1.2,B1_2.-77,B1_2.1,B1_2.2,B1_3.-77,B1_3.1,B1_3.2,B1_4.-77,B1_4.1,B1_4.2,B1_5.-77,B1_5.1,B1_5.2,B1_6.-77,B1_6.1,B1_6.2,B1_7.-77,B1_7.1,B1_7.2,B1_8.-77,B1_8.1,B1_8.2,B1_9.-77,B1_9.1,B1_9.2,B1_10.-77,B1_10.1,B1_10.2,B1_11.-77,B1_11.1,B1_11.2,B1_12.-77,B1_12.1,B1_12.2,B1_13.-77,B1_13.1,B1_13.2,B1_14.-77,B1_14.1,B1_14.2,B1b_x1.-99,B1b_x1.-77,B1b_x1.1,B1b_x1.2,B1b_x2.-99,B1b_x2.-77,B1b_x2.1,B1b_x2.2,B1b_x3.-99,B1b_x3.-77,B1b_x3.1,B1b_x3.2,B1b_x4.-99,B1b_x4.-77,B1b_x4.1,B1b_x4.2,B1b_x5.-99,B1b_x5.-77,B1b_x5.1,B1b_x5.2,B1b_x6.-99,B1b_x6.-77,B1b_x6.1,B1b_x6.2,B1b_x7.-99,B1b_x7.-77,B1b_x7.1,B1b_x7.2,B1b_x8.-99,B1b_x8.-77,B1b_x8.1,B1b_x8.2,B1b_x9.-99,B1b_x9.-77,B1b_x9.1,B1b_x9.2,B1b_x10.-99,B1b_x10.-77,B1b_x10.1,B1b_x10.2,B1b_x11.-99,B1b_x11.-77,B1b_x11.1,B1b_x11.2,B1b_x12.-99,B1b_x12.-77,B1b_x12.1,B1b_x12.2,B1b_x13.-99,B1b_x13.-77,B1b_x13.1,B1b_x13.2,B1b_x14.-99,B1b_x14.-77,B1b_x14.1,B1b_x14.2,B3.-99,B3.-77,B3.1,B3.2,B5.-99,B5.-77,B5.1,B5.2,B6.-99,B6.-77,B6.1,B6.2,B7.-99,B7.-77,B7.1,B7.2,B8.-99,B8.-77,B8.1,B8.2,B8.3,B9.-99,B9.-77,B9.1,B9.2,B9.3,B10.-99,B10.1,B10.2,B10.3,B11.-99,B11.-77,B11.1,B11.2,V1.-99,V1.-77,V1.1,V1.2,V1.3,V2.-99,V2.1,V2.2,V2.3,V2a.-99,V2a.-77,V2a.1,V2a.2,V2a.3,V3.-99,V3.-77,V3.1,V3.2,V3.3,V3.4,V4_1.-99,V4_1.-77,V4_1.1,V4_1.2,V4_1.3,V4_2.-99,V4_3.-99,V4_3.-77,V4_3.1,V4_3.2,V4_3.3,V4_4.-99,V4_4.-77,V4_4.1,V4_4.2,V4_4.3,V4_5.-99,V4_5.-77,V4_5.1,V4_5.2,V4_5.3,V4_6.-99,V4_6.-77,V4_6.1,V4_6.2,V4_6.3,V5a_1.-99,V5a_1.-77,V5a_1.0,V5a_1.1,V5a_2.-99,V5a_2.-77,V5a_2.0,V5a_2.1,V5a_3.-99,V5a_3.-77,V5a_3.0,V5a_3.1,V5a_4.-99,V5a_4.-77,V5a_4.0,V5a_4.1,V5a_5.-99,V5a_5.-77,V5a_5.0,V5a_5.1,V5a_6.-99,V5a_6.-77,V5a_6.0,V5a_6.1,V5a_7.-99,V5a_7.-77,V5a_7.0,V5a_7.1,V5a_8.-99,V5a_8.-77,V5a_8.0,V5a_8.1,V5a_9.-99,V5a_9.-77,V5a_9.0,V5a_9.1,V5a_10.-99,V5b_1.-99,V5b_1.-77,V5b_1.0,V5b_1.1,V5b_2.-99,V5b_2.-77,V5b_2.0,V5b_2.1,V5b_3.-99,V5b_3.-77,V5b_3.0,V5b_3.1,V5b_4.-99,V5b_4.-77,V5b_4.0,V5b_4.1,V5b_5.-99,V5b_5.-77,V5b_5.0,V5b_5.1,V5b_6.-99,V5b_6.-77,V5b_6.0,V5b_6.1,V5b_7.-99,V5b_7.-77,V5b_7.0,V5b_7.1,V5b_8.-99,V5b_8.-77,V5b_8.0,V5b_8.1,V5b_9.-99,V5b_9.-77,V5b_9.0,V5b_9.1,V5b_10.-99,V5c_1.-99,V5c_1.-77,V5c_1.0,V5c_1.1,V5c_2.-99,V5c_2.-77,V5c_2.0,V5c_2.1,V5c_3.-99,V5c_3.-77,V5c_3.0,V5c_3.1,V5c_4.-99,V5c_4.-77,V5c_4.0,V5c_4.1,V5c_5.-99,V5c_5.-77,V5c_5.0,V5c_5.1,V5c_6.-99,V5c_6.-77,V5c_6.0,V5c_6.1,V5c_7.-99,V5c_7.-77,V5c_7.0,V5c_7.1,V5c_8.-99,V5c_8.-77,V5c_8.0,V5c_8.1,V5c_9.-99,V5c_9.-77,V5c_9.0,V5c_9.1,V5c_10.-99,V5d_1.-99,V5d_1.0,V5d_1.1,V5d_2.-99,V5d_2.0,V5d_2.1,V5d_3.-99,V5d_3.0,V5d_4.-99,V5d_4.0,V5d_5.-99,V5d_5.0,V5d_5.1,V5d_6.-99,V5d_6.0,V5d_6.1,V5d_7.-99,V5d_7.0,V5d_8.-99,V5d_8.0,V5d_9.-99,V5d_9.0,V5d_9.1,V5d_10.-99,V6_1.-99,V6_1.-77,V6_1.0,V6_1.1,V6_2.-99,V6_2.-77,V6_2.0,V6_2.1,V6_3.-99,V6_3.-77,V6_3.0,V6_3.1,V6_4.-99,V6_4.-77,V6_4.0,V6_4.1,V6_5.-99,V6_5.-77,V6_5.0,V6_5.1,V6_6.-99,V6_6.-77,V6_6.0,V6_6.1,V6_7.-99,V6_7.-77,V6_7.0,V6_7.1,V9.-99,V9.-77,V9.1,V9.2,V9.3,V9.4,V10_1.-99,V10_1.-77,V10_1.0,V10_1.1,V10_2.-99,V10_2.-77,V10_2.0,V10_2.1,V10_3.-99,V10_3.-77,V10_3.0,V10_3.1,V10_4.-99,V10_4.-77,V10_4.0,V10_4.1,V10_5.-99,V10_5.-77,V10_5.0,V10_5.1,V10_6.-99,V10_6.-77,V10_6.0,V10_6.1,V10_7.-99,V10_7.-77,V10_7.0,V10_7.1,V10_8.-99,V10_8.-77,V10_8.0,V10_8.1,V10_9.-99,V10_9.-77,V10_9.0,V10_9.1,V10_10.-99,V10_10.-77,V10_10.0,V10_10.1,V11.-99,V11.-77,V11.1,V11.2,V12.-99,V12.-77,V12.1,V12.2,V13.-99,V15.-99,V16.-99,B12_1.-99,B12_1.-77,B12_1.1,B12_1.2,B12_2.-99,B12_2.-77,B12_2.1,B12_2.2,B12_3.-99,B12_3.-77,B12_3.1,B12_3.2,B12_4.-99,B12_4.-77,B12_4.1,B12_4.2,B12_5.-99,B12_5.-77,B12_5.1,B12_5.2,B12_6.-99,B12_6.-77,B12_6.1,B12_6.2,B13_1.-99,B13_1.-77,B13_1.1,B13_1.2,B13_2.-99,B13_2.-77,B13_2.1,B13_2.2,B13_3.-99,B13_3.-77,B13_3.1,B13_3.2,B13_4.-99,B13_4.-77,B13_4.1,B13_4.2,B13_5.-99,B13_5.-77,B13_5.1,B13_5.2,B13_6.-99,B13_6.-77,B13_6.1,B13_6.2,B13_7.-99,B13_7.-77,B13_7.1,B13_7.2,B14_1.-99,B14_1.-77,B14_1.1,B14_1.2,B14_2.-99,B14_2.-77,B14_2.1,B14_2.2,B14_3.-99,B14_3.-77,B14_3.1,B14_3.2,B14_4.-99,B14_4.-77,B14_4.1,B14_4.2,B14_5.-99,B14_5.-77,B14_5.1,B14_5.2,C0_1.-99,C0_1.-77,C0_1.1,C0_1.2,C0_2.-99,C0_2.-77,C0_2.1,C0_2.2,C0_3.-99,C0_3.-77,C0_3.1,C0_3.2,C0_4.-99,C0_4.-77,C0_4.1,C0_4.2,C0_5.-99,C0_5.-77,C0_5.1,C0_5.2,C0_6.-99,C0_6.-77,C0_6.1,C0_6.2,C1_m.-99,C1_m.-77,C1_m.1,C1_m.2,C2.-99,C2.-77,C2.1,C2.2,C2.3,C2.4,C7.-99,C7.-77,C7.1,C7.2,C7.3,C7.4,C8.-99,C8.-77,C8.1,C8.2,C3.-99,C3.-77,C3.1,C3.2,C5.-99,C5.-77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6.-99,C6.-77,C6.1,C6.2,C6.3,C6.4,C14.-99,C14.-77,C14.1,C14.2,C14.3,C14.4,C9.-99,C9a.-99,C12.-99,C13_1.-99,C13_1.-77,C13_1.1,C13_1.2,C13_2.-99,C13_2.-77,C13_2.1,C13_2.2,C13_3.-99,C13_3.-77,C13_3.1,C13_3.2,C13_4.-99,C13_4.-77,C13_4.1,C13_4.2,C13_5.-99,C13_5.-77,C13_5.1,C13_5.2,C13_6.-99,C13_6.-77,C13_6.1,C13_6.2,D1.-99,D1.-77,D1.1,D1.2,D1.3,D1.4,D1.5,D2.-99,D2.-77,D2.1,D2.2,D2.3,D2.4,D2.5,D3.-99,D3.-77,D3.1,D3.2,D3.3,D3.4,D4.-99,D4.-77,D4.1,D4.2,D4.3,D4.4,D5.-99,D5.-77,D5.1,D5.2,D5.3,D5.4,D6_1.-99,D6_1.-77,D6_1.1,D6_1.2,D6_2.-99,D6_2.-77,D6_2.1,D6_2.2,D6_3.-99,D6_3.-77,D6_3.1,D6_3.2,D7.-99,D7.-77,D7.1,D7.2,D8.-99,D8.-77,D8.1,D8.2,D9.-99,D9.-77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10.-99,D10.-77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3.-99,E3.-77,E3.1,E3.2,E3.3,E3.4,E4.-99,E4.-77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2.-99,E2.-77,E2.1,E2.2,E2.3,E7.-99,E7.-77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AGO,Angola,-99,2021-02-10,2021-02-07,100,3,53262.0176341997,0,0,28,78,21184883.96206101,0,10,8,82,10,8,82,10,4,86,9,17,74,8,10,82,10,13,77,10,6,84,10,6,84,11,5,84,11,7,82,10,10,80,11,14,75,9,8,83,9,11,80,92,1,3,4,92,0,5,3,96,0,4,0,83,1,7,9,90,0,6,4,87,0,5,8,94,0,4,2,94,1,3,2,95,1,2,2,93,1,2,4,90,1,4,5,86,1,7,6,92,0,4,4,89,2,5,4,22,0,13,65,88,0,6,6,24,1,28,47,72,0,9,19,91,0,0,9,0,91,0,5,4,0,96,2,1,1,34,2,15,49,26,0,0,73,1,100,0,0,0,100,0,0,0,0,28,1,16,29,18,8,38,17,26,13,6,100,38,17,21,14,10,38,17,18,13,14,38,22,7,9,24,38,18,27,11,6,92,0,5,3,92,0,6,2,92,0,7,1,92,0,6,2,92,0,4,4,92,0,3,5,92,0,8,0,92,0,8,0,92,0,7,1,0,83,0,9,8,83,0,12,5,83,0,14,3,83,0,17,0,83,0,8,9,83,0,9,8,83,0,15,2,83,0,17,0,83,0,16,1,0,73,0,13,14,73,0,18,9,73,0,26,1,73,0,26,1,73,0,15,12,73,0,14,13,73,0,22,5,73,0,26,1,73,0,22,5,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,100,0,100,0,100,0,0,0,95,0,5,0,95,0,4,1,95,0,3,2,95,0,2,3,95,0,5,0,95,0,4,1,95,0,3,2,41,1,28,15,8,7,44,3,51,2,44,3,51,2,44,3,53,0,44,3,52,1,44,3,44,9,44,3,51,2,44,3,51,2,44,3,52,1,44,3,51,2,44,3,16,37,100,0,0,0,100,0,0,0,0,0,0,85,6,6,3,85,8,2,5,85,4,9,2,85,9,0,6,85,8,3,4,85,7,3,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,48,12,15,25,48,12,18,22,48,17,6,29,48,11,22,19,48,14,13,25,48,13,15,24,49,0,18,33,82,0,10,2,1,5,50,1,3,9,18,19,50,4,43,3,54,2,10,34,54,1,31,8,1,1,0,4,54,2,10,12,10,12,57,1,25,10,5,2,100,100,100,85,0,15,0,82,0,18,0,94,0,5,1,78,1,19,2,87,0,11,2,85,0,15,0,61,1,0,1,4,5,28,61,0,3,1,3,6,26,69,0,17,4,5,5,69,0,13,6,4,8,69,0,16,8,2,5,81,4,13,2,81,7,4,8,81,4,9,6,75,0,7,18,82,0,14,4,89,2,2,0,1,0,0,1,5,83,0,0,0,1,5,0,0,1,0,0,3,1,1,0,1,4,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2.28,1.5416441439796236,3.1428571428571432,3.38765264987284,0,0,0,0
AGO,Angola,-99,2021-02-11,2021-02-07,100,2,37789.267872647295,0,0,31,83,21555242.276699334,0,8,7,85,8,7,85,7,3,90,9,15,76,8,9,83,8,13,79,9,7,84,7,4,89,8,6,86,10,5,85,8,8,84,9,14,77,7,5,88,8,16,76,93,1,2,4,93,0,4,3,97,0,3,0,85,0,7,8,91,1,5,3,87,0,6,7,93,1,4,2,96,1,3,0,94,1,2,3,95,1,2,2,92,1,4,3,86,1,7,6,95,0,3,2,84,3,5,8,17,0,14,69,86,0,8,6,18,0,28,54,72,0,9,19,91,0,0,8,1,91,0,5,4,0,96,1,2,1,27,4,16,53,20,0,0,79,1,100,0,0,0,100,0,0,0,0,22,1,21,26,19,11,35,18,28,12,7,100,35,18,22,13,12,35,22,19,11,13,35,23,10,6,26,35,19,24,15,7,90,0,7,3,90,0,8,2,90,0,8,2,90,0,8,2,90,0,6,4,90,0,5,5,90,0,10,0,90,0,10,0,90,0,8,2,0,83,0,9,8,83,0,12,5,83,0,14,3,83,0,17,0,83,0,6,11,83,0,8,9,83,0,14,3,83,0,17,0,83,0,16,1,0,76,0,10,14,76,0,17,7,76,0,23,1,76,0,23,1,76,0,13,11,76,0,13,11,76,0,19,5,76,0,23,1,76,0,19,5,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,100,0,100,0,100,0,0,0,94,0,6,0,94,0,5,1,94,0,4,2,94,0,3,3,94,0,5,1,94,0,5,1,94,0,4,2,38,2,28,15,10,7,40,4,55,1,40,4,54,2,40,4,56,0,40,4,54,2,40,4,47,9,40,4,55,1,40,4,55,1,40,4,55,1,40,4,54,2,40,4,15,41,100,0,0,0,100,0,0,0,0,0,0,84,6,6,4,84,10,0,6,84,4,10,2,84,10,0,6,84,9,2,5,84,8,3,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,43,12,17,28,43,12,19,26,43,15,7,35,43,11,24,22,43,16,10,31,43,14,16,27,45,0,17,38,83,0,11,1,2,3,46,1,3,10,20,20,46,4,47,3,48,1,14,37,48,1,33,10,2,1,0,5,48,2,14,12,11,13,52,2,25,13,7,1,100,100,100,83,0,17,0,81,0,19,0,93,0,6,1,76,0,19,5,90,0,9,1,84,0,16,0,57,1,0,0,5,9,28,57,0,1,1,3,11,27,66,1,21,4,4,4,66,1,11,6,7,9,66,0,15,12,3,4,78,4,11,7,78,7,2,13,78,4,9,9,74,0,6,20,80,0,13,7,92,3,1,0,1,0,0,0,3,86,0,0,0,1,4,0,0,1,0,0,2,1,1,0,0,4,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2.6153846153846154,2.1554938752299546,2.888888888888889,3.018461712712472,0,0,0,0
AGO,Angola,-99,2021-02-12,2021-02-09,100,1,20251.1297723746,0,0,24,87,20650055.55439688,0,6,4,90,6,6,88,5,1,94,6,16,78,5,7,88,5,13,82,6,9,85,5,5,90,6,5,89,7,3,90,5,6,89,7,14,79,5,5,90,6,17,77,96,1,1,2,94,0,5,1,99,0,1,0,84,0,10,6,93,1,4,2,87,0,7,6,91,2,6,1,95,1,3,1,95,1,1,3,97,2,0,1,94,1,2,3,86,1,5,8,95,0,2,3,83,2,6,9,13,0,8,79,92,0,5,3,14,0,30,56,70,0,11,19,89,0,2,8,1,89,0,7,4,0,93,2,4,1,27,4,22,47,18,1,0,79,2,100,0,0,0,100,0,0,0,0,20,0,26,27,13,14,32,19,27,14,8,100,32,15,30,13,10,32,22,26,10,10,32,19,12,12,25,32,17,26,17,8,87,0,10,3,87,0,12,1,87,0,10,3,87,0,11,2,87,0,9,4,87,0,9,4,87,0,13,0,87,0,13,0,87,0,12,1,0,90,0,5,5,90,0,9,1,90,0,8,2,90,0,10,0,90,0,3,7,90,0,4,6,90,0,7,3,90,0,10,0,90,0,9,1,0,75,0,11,14,75,0,18,7,75,0,24,1,75,0,25,0,75,0,14,11,75,0,14,11,75,0,20,5,75,0,22,3,75,0,20,5,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,100,0,100,0,100,0,0,0,94,0,6,0,94,0,6,0,94,0,4,2,94,0,5,1,94,0,4,2,94,0,6,0,94,0,5,1,36,2,26,13,16,7,39,4,55,2,39,4,55,2,39,4,57,0,39,4,56,1,39,4,48,9,39,4,57,0,39,4,54,3,39,4,56,1,39,4,56,1,39,4,14,43,100,0,0,0,100,0,0,0,0,0,0,79,10,5,6,79,14,1,6,79,8,9,4,79,14,1,6,79,13,1,7,79,12,2,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,43,12,21,24,43,11,21,25,43,14,13,30,43,11,24,22,43,14,8,35,43,12,18,27,45,0,20,35,80,0,11,1,3,5,47,1,3,8,20,21,47,1,49,3,50,1,17,32,50,0,29,11,3,1,1,5,50,0,11,11,10,18,53,1,19,19,5,3,100,100,100,79,1,19,1,79,1,19,1,87,1,10,2,76,1,19,4,92,2,5,1,82,2,15,1,56,1,0,0,7,10,26,56,0,1,2,2,13,26,66,1,23,3,2,5,66,1,10,8,9,6,66,0,14,14,2,4,76,6,12,6,76,11,3,10,76,7,10,7,73,0,9,18,82,1,10,7,93,3,1,0,0,1,0,0,2,84,0,0,0,2,4,0,0,4,0,0,2,0,1,0,1,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.3030303030303036,3.349298886379511,3.6666666666666665,3.5023801430836525,0,0,0,0
AGO,Angola,-99,2021-02-13,2021-02-10,100,1,246367.642496838,0,0,29,80,19015353.55507785,0,6,5,89,4,6,90,5,3,92,3,23,74,5,8,87,5,14,81,6,8,86,4,8,88,5,8,87,4,6,90,3,10,87,3,15,82,6,5,89,6,21,73,95,0,1,4,94,1,4,1,97,0,3,0,77,1,12,10,92,1,4,3,86,0,7,7,92,2,5,1,92,1,4,3,92,2,2,4,94,3,2,1,90,2,3,5,85,2,6,7,95,0,3,2,79,3,7,11,19,1,8,72,93,0,6,1,22,0,31,47,70,0,14,16,86,0,2,11,1,86,0,8,6,0,92,2,5,1,39,2,16,43,26,1,1,70,2,99,0,0,1,99,0,0,0,1,29,0,23,21,12,15,45,10,22,11,12,100,45,10,25,9,11,45,15,22,6,12,45,10,11,10,24,45,9,21,14,11,86,0,10,4,86,0,13,1,86,0,9,5,86,0,12,2,86,0,12,2,86,0,12,2,86,0,14,0,86,0,14,0,86,0,10,4,0,91,1,3,5,91,1,6,2,91,1,8,0,91,1,8,0,91,1,0,8,91,1,3,5,91,1,5,3,91,1,8,0,91,1,7,1,0,82,0,6,12,82,0,12,6,82,0,17,1,82,0,17,1,82,0,6,12,82,0,10,8,82,0,16,2,82,0,15,3,82,0,15,3,0,99,1,0,99,1,0,99,1,99,1,99,0,1,99,0,1,99,1,99,1,99,0,1,0,94,0,6,0,94,0,6,0,94,0,3,3,94,0,4,2,94,0,4,2,94,0,5,1,94,0,5,1,47,1,22,10,12,8,51,3,43,3,51,3,44,2,51,3,46,0,51,3,45,1,51,3,40,6,51,3,46,0,51,3,42,4,51,3,45,1,51,3,46,0,51,3,12,34,100,0,0,0,100,0,0,0,0,0,0,85,9,2,4,85,11,1,3,85,5,7,3,85,11,1,3,85,9,2,4,85,9,1,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,53,9,14,24,53,5,22,20,53,8,14,25,53,6,24,17,53,8,9,30,53,7,15,25,55,0,20,25,80,0,11,1,3,5,57,0,1,7,18,17,57,0,40,3,59,1,13,27,59,0,29,8,2,0,1,1,59,0,8,7,9,17,61,1,16,15,5,2,100,100,100,87,1,11,1,79,1,19,1,87,1,10,2,76,1,17,6,92,2,5,1,86,2,11,1,63,0,0,0,7,8,22,63,0,0,2,2,11,22,69,1,20,3,1,6,69,1,10,5,8,7,69,0,13,12,4,2,78,5,11,6,78,11,1,10,78,8,9,5,75,0,10,15,85,1,8,6,95,2,1,0,0,2,0,0,0,85,0,0,1,1,4,0,1,4,0,0,0,0,0,0,2,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.8571428571428568,4.326001122779063,4.5,4.722287581247038,0,0,0,0
AGO,Angola,-99,2021-02-14,2021-02-11,100,4,913285.5885108957,1,79029.0892462097,34,79,18176819.54386596,0,8,9,83,7,8,85,8,4,88,6,26,68,8,9,83,7,17,76,8,10,82,7,10,83,9,6,85,7,8,85,7,11,82,6,17,77,9,7,84,9,19,72,91,1,2,6,92,1,5,2,96,0,4,0,74,1,14,11,91,1,6,2,83,1,8,8,90,3,6,1,90,1,6,3,94,1,2,3,92,2,4,2,89,3,4,4,83,3,7,7,93,1,4,2,81,3,8,8,19,2,8,71,93,0,4,3,22,1,30,47,71,1,13,15,87,0,3,10,0,87,0,7,6,0,93,2,4,1,40,2,17,41,26,1,1,70,2,99,0,0,1,99,0,0,0,1,28,0,25,19,13,15,40,14,23,10,13,100,40,14,28,9,9,40,21,22,7,10,40,17,9,12,22,40,13,27,11,9,86,0,9,5,86,0,12,2,86,0,8,6,86,0,13,1,86,0,12,2,86,0,11,3,86,0,14,0,86,0,14,0,86,0,9,5,0,88,1,6,5,88,1,9,2,88,1,10,1,88,1,11,0,88,1,1,10,88,1,6,5,88,1,8,3,88,1,11,0,88,1,10,1,0,83,0,6,11,83,0,11,6,83,0,16,1,83,0,16,1,83,0,7,10,83,0,7,10,83,0,15,2,83,0,14,3,83,0,15,2,0,99,1,0,99,1,0,99,1,99,1,99,0,1,99,0,1,99,1,99,1,99,0,1,0,92,0,8,0,92,0,7,1,92,0,4,4,92,0,5,3,92,0,6,2,92,0,7,1,92,0,5,3,42,2,23,9,13,11,49,4,45,2,49,4,46,1,49,4,47,0,49,4,45,2,49,4,41,6,49,4,47,0,49,4,44,3,49,4,46,1,49,4,47,0,49,4,10,37,100,0,0,0,100,0,0,0,0,0,0,84,10,3,3,84,12,2,2,84,6,7,3,84,11,2,3,84,11,2,3,84,10,1,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,52,8,14,26,52,7,22,19,52,9,16,23,52,6,25,17,52,8,13,27,52,7,16,25,54,0,21,25,79,0,11,2,2,6,56,0,1,7,19,17,56,1,40,3,59,1,10,30,59,0,25,9,3,1,1,2,59,0,7,7,8,19,62,1,13,18,4,2,100,100,100,87,1,11,1,79,1,19,1,85,1,13,1,75,1,15,9,88,2,8,2,85,2,12,1,65,0,0,0,5,6,24,65,0,0,1,0,10,24,70,0,17,5,2,6,70,0,9,5,9,7,70,0,15,10,3,2,77,5,12,6,77,8,4,11,77,7,11,5,74,0,10,16,84,1,10,5,93,3,1,0,0,2,0,0,1,83,0,0,3,1,3,0,1,4,0,0,0,1,0,0,2,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.361111111111111,4.3237072570242825,5.333333333333333,4.926120853842978,0,0,0,0
AGO,Angola,-99,2021-02-15,2021-02-12,100,4,913285.5885108957,1,79029.0892462097,33,80,17845498.586403456,0,8,9,83,7,8,85,8,4,88,6,26,68,8,11,81,8,17,75,9,9,82,8,9,83,10,6,84,6,8,86,8,13,79,7,15,78,9,7,84,9,21,70,91,1,2,6,92,1,4,3,96,0,4,0,74,2,13,11,89,1,4,6,83,1,7,9,91,3,5,1,91,1,5,3,94,1,2,3,92,1,5,2,87,4,4,5,85,3,6,6,93,1,5,1,79,4,11,6,18,2,8,72,93,0,4,3,20,4,30,46,71,1,11,17,89,0,2,9,0,89,0,4,7,0,96,1,2,1,38,1,13,48,23,1,4,68,4,96,1,1,2,97,0,1,1,1,29,0,20,25,14,12,40,11,25,11,13,100,40,12,30,12,6,40,16,23,12,9,40,16,10,11,23,40,10,30,13,7,88,0,7,5,88,0,9,3,88,0,6,6,88,0,11,1,88,0,9,3,88,0,9,3,88,0,12,0,88,0,12,0,88,0,8,4,0,86,1,7,6,86,1,10,3,86,1,11,2,86,1,13,0,86,1,2,11,86,1,9,4,86,1,10,3,86,1,13,0,86,1,12,1,0,77,0,12,11,77,0,18,5,77,0,21,2,77,0,22,1,77,0,10,13,77,0,12,11,77,0,21,2,77,0,20,3,77,0,19,4,0,99,1,0,99,1,0,99,1,99,1,99,0,1,99,0,1,99,1,99,1,99,0,1,0,91,0,9,0,91,0,8,1,91,0,5,4,91,0,5,4,91,0,7,2,91,0,7,2,91,0,5,4,38,2,21,14,11,14,47,5,44,4,47,5,46,2,47,5,47,1,47,5,47,1,47,5,43,5,47,5,48,0,47,5,45,3,47,5,47,1,47,5,46,2,47,5,13,35,100,0,0,0,100,0,0,0,0,0,0,88,6,5,1,88,7,4,1,88,4,4,4,88,6,2,4,88,6,3,3,88,5,2,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,51,6,16,27,51,7,28,14,51,11,16,22,51,4,25,20,51,8,16,25,51,5,17,27,52,0,22,26,78,0,11,4,1,6,54,0,1,8,16,21,54,2,42,2,60,1,6,33,60,0,26,8,3,1,1,1,60,0,5,9,11,15,62,1,11,19,4,3,100,100,100,85,0,12,3,73,1,24,2,85,1,12,2,75,0,16,9,85,1,10,4,84,1,13,2,66,1,0,0,3,6,24,66,0,0,0,1,7,26,70,0,16,4,2,8,70,0,9,6,8,7,70,0,17,8,2,3,77,6,15,2,77,8,7,8,77,7,14,2,72,0,11,17,83,0,13,4,92,2,1,0,1,2,0,1,1,82,0,0,3,1,4,0,3,2,0,0,0,1,0,0,2,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.4102564102564097,3.581516502661883,5,5.215361924162119,0,0,0,0
