ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..99,B1_1..77,B1_1.1,B1_1.2,B1_2..99,B1_2..77,B1_2.1,B1_2.2,B1_3..99,B1_3..77,B1_3.1,B1_3.2,B1_4..99,B1_4..77,B1_4.1,B1_4.2,B1_5..99,B1_5..77,B1_5.1,B1_5.2,B1_6..99,B1_6..77,B1_6.1,B1_6.2,B1_7..99,B1_7..77,B1_7.1,B1_7.2,B1_8..99,B1_8..77,B1_8.1,B1_8.2,B1_9..99,B1_9..77,B1_9.1,B1_9.2,B1_10..99,B1_10..77,B1_10.1,B1_10.2,B1_11..99,B1_11..77,B1_11.1,B1_11.2,B1_12..99,B1_12..77,B1_12.1,B1_12.2,B1_13..99,B1_13..77,B1_13.1,B1_13.2,B1_14..99,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BR,BRA,Brazil,-99,2021-01-14,2021-01-14,3888,44,599977.2968699967,21,221782.26733610558,1703,3049,44725941.51392093,0,0,118,81,3689,0,105,469,3314,0,112,218,3558,0,107,571,3210,0,110,746,3032,0,93,805,2990,0,107,372,3409,0,112,244,3532,0,104,247,3537,0,103,177,3608,0,107,341,3440,0,95,928,2865,0,112,331,3445,0,101,821,2966,3807,21,29,31,3419,41,214,214,3670,23,99,96,3317,54,275,242,3142,41,310,395,3083,66,329,410,3516,33,188,151,3644,27,146,71,3641,21,118,108,3711,22,113,42,3547,40,169,132,2960,76,328,524,3557,36,180,115,3067,63,450,308,823,16,813,2236,3218,5,261,404,1051,49,857,1931,3041,18,195,634,3693,0,74,110,11,3693,0,65,127,3,3826,1,28,33,0,1353,34,474,2027,1205,40,7,2623,13,3882,0,3,1,2,0,1278,8,1369,690,337,206,1631,299,894,538,526,1631,255,1384,352,266,1631,227,1521,260,249,1631,295,1083,482,397,1631,331,352,345,1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1715,31,701,388,578,475,0,0,0,0,0,0,0,0,0,0,0,0,3481,139,108,160,3481,155,90,162,3481,104,213,90,3481,157,66,184,3481,163,49,195,3481,144,132,131,3888,0,0,0,3888,0,0,0,3888,0,0,0,3888,0,0,0,3888,0,0,0,3888,0,0,0,3888,0,0,0,3888,0,0,0,3888,0,0,0,3888,0,0,0,3888,0,0,0,3888,0,0,0,1834,83,1002,969,1834,62,1442,550,1834,126,430,1498,1834,93,1112,849,1834,120,309,1625,1834,103,425,1526,1987,9,955,937,2933,3,565,176,79,132,2089,31,31,182,546,1009,2089,39,1737,23,2337,18,306,1227,2337,2,975,336,94,76,16,52,2337,10,483,386,330,342,2433,21,444,644,233,113,3888,0,3888,2924,52,852,60,2497,64,1281,46,3479,27,353,29,2818,53,723,294,3592,25,207,64,3480,27,365,16,2649,17,35,66,115,247,759,2649,10,43,59,99,280,748,2850,12,688,219,67,52,2850,6,304,228,222,278,2850,5,434,301,148,150,3238,60,488,102,3238,152,243,255,3238,125,310,215,3057,11,303,517,3371,1,338,178,3733,12,23,4,13,11,11,5,76,3489,5,17,45,19,44,3,6,39,17,2,31,3,9,4,9,146,3888,0,0,0,0,0,3888,0,0,0,0,0,0,0,0,3888,0,0,0,0,3888,0,0,0,0,0,0,3.4451908396946567,2.7163040406347907,2.6072727272727274,1.7363419187526645,0,0,0,0
BR,BRA,Brazil,1,2021-01-14,2021-01-14,1394,10,147923.34341719316,4,54089.88577538372,705,1394,14161705.497098116,1335,0,2,23,1369,0,3,177,1214,0,2,86,1306,0,3,242,1149,0,1,365,1028,0,3,282,1109,0,3,139,1252,0,3,77,1314,0,4,113,1277,0,3,36,1355,0,3,162,1229,0,2,470,922,0,3,148,1243,0,3,401,990,1371,4,10,9,1217,11,82,84,1308,4,38,44,1152,11,86,145,1029,11,104,250,1112,9,84,189,1255,6,69,64,1317,3,38,36,1281,5,60,48,1358,2,27,7,1232,9,68,85,924,13,119,338,1246,6,54,88,993,16,169,216,0,0,311,1083,1083,1,137,173,0,4,353,1037,1041,0,79,274,1315,0,28,40,11,1315,0,22,57,0,1372,0,6,13,3,83,7,220,1084,0,2,4,1385,3,1390,0,3,0,1,0,4,0,794,371,159,66,4,31,438,543,378,4,22,942,311,115,4,24,1102,185,79,4,25,737,427,201,4,33,129,372,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335,314,390,354,0,0,0,0,0,0,0,0,0,0,0,0,1174,53,45,122,1174,44,60,116,1174,21,143,56,1174,56,38,126,1174,58,32,130,1174,58,49,113,1394,0,0,0,1394,0,0,0,1394,0,0,0,1394,0,0,0,1394,0,0,0,1394,0,0,0,1394,0,0,0,1394,0,0,0,1394,0,0,0,1394,0,0,0,1394,0,0,0,1394,0,0,0,0,12,603,779,0,7,836,551,0,23,267,1104,0,10,858,526,0,22,177,1195,0,20,271,1103,0,0,850,544,544,0,570,121,67,92,0,11,30,237,489,627,0,7,1379,8,0,12,245,1137,0,0,689,432,112,88,30,43,0,2,282,356,414,340,0,2,269,662,333,128,1394,0,1394,791,4,526,73,558,5,785,46,1127,3,229,35,536,5,479,374,1217,0,116,61,1123,1,254,16,0,0,47,150,262,363,572,0,0,94,191,254,404,451,0,6,954,327,80,27,0,1,323,293,362,415,0,3,558,391,268,174,445,30,720,199,445,120,233,596,445,100,385,464,0,3,645,746,648,1,307,438,1087,4,73,13,65,22,11,18,101,442,4,52,182,38,55,12,25,73,46,2,44,41,31,9,19,319,0,9,481,886,11,7,0,0,1394,0,0,0,0,0,0,34,28,1197,24,111,34,9,270,582,390,86,23,3.14902807775378,2.4484819621983713,2.3825088339222615,1.5863512694542121,13.092360655737705,4.908614850950571,2.7455303030303035,1.5005517379996793
BR,BRA,Brazil,2,2021-01-14,2021-01-14,2644,9,79142.48270385085,6,37026.43155220516,1403,2644,21440959.11460734,2551,0,12,19,2613,0,17,286,2341,0,12,84,2548,0,16,381,2247,0,12,530,2102,0,12,471,2161,0,18,221,2405,0,15,118,2511,0,16,178,2450,0,11,64,2569,0,13,196,2435,0,9,728,1907,0,14,132,2498,0,12,575,2057,2625,2,14,3,2358,8,129,149,2560,4,39,41,2263,17,153,211,2114,13,177,340,2173,16,162,293,2423,10,109,102,2526,7,62,49,2466,8,95,75,2580,6,45,13,2448,11,92,93,1916,19,206,503,2512,5,87,40,2069,23,243,309,0,0,618,2026,2026,1,228,389,0,9,817,1818,1827,3,158,656,2486,0,53,94,11,2486,0,71,87,0,2573,0,18,52,1,170,10,430,2034,0,8,7,2625,4,2637,0,3,3,1,0,7,4,1534,655,304,140,7,99,917,909,712,7,89,1793,512,243,7,64,1991,337,245,7,93,1398,720,426,7,113,311,605,1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,703,498,732,710,0,0,0,0,0,0,0,0,0,0,0,0,2214,88,127,215,2214,116,65,249,2214,63,228,139,2214,113,66,251,2214,119,34,277,2214,106,98,226,2644,0,0,0,2644,0,0,0,2644,0,0,0,2644,0,0,0,2644,0,0,0,2644,0,0,0,2644,0,0,0,2644,0,0,0,2644,0,0,0,2644,0,0,0,2644,0,0,0,2644,0,0,0,0,25,1313,1306,0,24,1769,851,0,56,549,2039,0,23,1600,1021,0,40,351,2253,0,33,434,2177,0,0,1555,1089,1089,2,895,303,161,194,0,17,54,238,871,1464,0,11,2608,25,0,20,529,2095,0,0,1499,743,175,138,31,58,0,0,592,646,724,682,0,7,594,1299,537,207,2644,0,2644,1331,22,1171,120,875,25,1684,60,2095,17,502,30,1044,26,999,575,2293,12,247,92,2210,9,412,13,0,5,55,198,355,689,1342,0,3,85,229,344,752,1231,0,18,1755,655,152,64,0,3,663,582,608,788,0,2,1106,740,461,335,798,49,1474,323,798,230,512,1104,798,205,750,891,0,6,1571,1067,1577,2,619,446,2025,6,142,16,113,37,26,44,235,454,4,61,320,89,218,17,65,210,124,6,109,125,79,19,62,682,0,27,926,1675,8,8,0,0,0,2644,0,0,0,0,0,54,39,2352,54,145,54,9,843,1105,498,99,36,3.2540650406504064,2.514463329842529,2.4046762589928057,1.598393248260264,13.868202011735121,5.6736468436028575,2.6815653555820425,1.3883893735773698
BR,BRA,Brazil,3,2021-01-14,2021-01-14,2598,12,88047.83334705918,4,35446.43920706492,1663,2597,18694355.939371977,2503,0,30,21,2547,0,23,234,2341,0,28,65,2505,0,29,299,2270,0,25,402,2171,0,25,415,2158,0,24,169,2405,0,31,84,2483,0,25,123,2450,0,23,53,2522,0,28,141,2429,0,21,587,1990,0,27,125,2446,0,27,465,2106,2577,5,8,8,2364,12,112,110,2533,9,33,23,2299,13,141,145,2196,9,148,245,2183,16,136,263,2429,8,88,73,2514,6,55,23,2475,9,69,45,2545,3,37,13,2457,6,86,49,2011,16,192,379,2473,6,78,41,2133,12,234,219,0,1,687,1910,1911,3,215,469,0,17,915,1666,1683,3,175,737,2423,0,63,102,10,2423,0,76,98,1,2522,0,27,49,0,195,15,387,2001,0,5,6,2577,10,2592,0,2,2,2,0,6,4,1539,642,266,141,6,149,967,817,659,6,142,1742,466,242,6,99,1871,318,304,6,147,1323,719,403,6,168,338,521,1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,662,453,768,707,0,0,0,0,0,0,0,0,0,0,0,0,2211,102,102,183,2211,135,66,186,2211,70,207,110,2211,129,48,210,2211,141,27,219,2211,119,115,153,2598,0,0,0,2598,0,0,0,2598,0,0,0,2598,0,0,0,2598,0,0,0,2598,0,0,0,2598,0,0,0,2598,0,0,0,2598,0,0,0,2598,0,0,0,2598,0,0,0,2598,0,0,0,0,39,1324,1235,0,30,1926,642,0,75,583,1940,0,42,1558,998,0,70,337,2191,0,55,414,2129,0,2,1446,1150,1152,1,800,303,132,210,0,8,27,187,705,1671,0,15,2563,20,0,11,569,2018,0,1,1615,681,135,108,15,43,0,4,623,596,721,654,0,14,649,1317,407,211,2598,0,2598,1274,34,1215,75,672,44,1857,25,2015,26,529,28,1040,45,1118,395,2261,20,262,55,2184,19,386,9,0,5,35,122,272,628,1536,0,5,54,136,276,691,1436,0,11,1721,662,134,70,0,5,651,559,549,834,0,4,1006,751,493,344,841,90,1398,269,841,326,561,870,841,259,783,715,0,6,1605,987,1611,4,597,386,2001,20,113,19,82,27,28,50,258,396,6,45,212,77,268,41,88,244,128,6,118,101,120,31,66,651,0,24,1004,1551,7,12,0,0,0,0,2598,0,0,0,0,51,34,2371,49,93,51,17,549,1237,640,77,27,3.2975357710651823,2.6824694391321082,2.6333333333333333,1.6806507211621937,14.276903973509933,5.7736013513109805,2.8373895582329314,1.3997315118961722
BR,BRA,Brazil,4,2021-01-14,2021-01-14,1769,5,50988.409347391906,1,4266.39890185199,1058,1767,16727829.042805336,1700,0,28,19,1722,0,28,149,1592,0,32,43,1694,0,27,148,1594,0,26,223,1520,0,22,279,1468,0,31,115,1623,0,29,55,1685,0,28,63,1678,0,30,36,1703,0,26,84,1659,0,25,303,1441,0,28,54,1687,0,26,261,1482,1750,2,14,3,1620,3,59,87,1726,1,23,19,1621,3,66,79,1546,5,87,131,1490,10,100,169,1654,1,67,47,1714,3,26,26,1706,3,32,28,1733,0,26,10,1685,3,44,37,1466,7,96,200,1715,1,34,19,1508,7,124,130,0,2,430,1337,1339,2,123,305,0,20,559,1190,1210,8,122,429,1647,0,37,73,12,1647,0,40,82,0,1729,0,14,25,1,150,19,248,1352,0,7,3,1754,5,1766,0,1,1,1,0,3,0,1116,383,152,115,3,196,684,482,404,3,135,1190,280,161,3,112,1268,186,200,3,187,875,421,283,3,217,205,279,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,440,274,557,490,0,0,0,0,0,0,0,0,0,0,0,0,1521,81,83,84,1521,97,49,102,1521,56,141,51,1521,103,19,126,1521,105,19,124,1521,80,89,79,1769,0,0,0,1769,0,0,0,1769,0,0,0,1769,0,0,0,1769,0,0,0,1769,0,0,0,1769,0,0,0,1769,0,0,0,1769,0,0,0,1769,0,0,0,1769,0,0,0,1769,0,0,0,0,51,843,875,0,26,1336,407,0,63,354,1352,0,43,991,735,0,63,191,1515,0,50,337,1382,0,5,918,846,851,1,512,177,106,122,0,15,15,95,414,1230,0,9,1746,14,0,8,384,1377,0,0,1191,409,69,53,12,35,0,3,471,409,463,423,0,7,487,882,272,121,1769,0,1769,926,19,785,39,433,24,1291,21,1415,11,326,17,778,22,774,195,1578,10,158,23,1432,8,313,16,0,5,20,64,129,400,1151,0,2,35,81,109,441,1101,0,10,1140,451,105,63,0,4,377,370,371,647,0,2,624,521,341,281,624,75,903,167,624,255,395,495,624,206,556,383,0,10,1012,747,1022,0,437,310,1332,10,69,12,55,27,25,24,215,320,5,28,141,48,224,13,50,126,75,4,68,64,108,13,58,424,0,22,659,1081,5,2,0,0,0,0,0,1769,0,0,0,34,41,1570,45,79,34,24,342,735,514,99,21,3.3631793478260867,2.7335686377046207,2.6856368563685638,1.712750993458897,13.55980687990344,5.721793774376924,2.6794258373205744,1.3660349977519173
BR,BRA,Brazil,5,2021-01-14,2021-01-14,1202,6,48903.96564059487,2,14703.32238101481,691,1195,10497706.009873962,1158,0,13,14,1175,0,11,103,1088,0,12,22,1168,0,11,116,1075,0,7,163,1032,0,10,166,1026,0,10,65,1127,0,8,33,1161,0,14,41,1147,0,12,15,1175,0,13,51,1138,0,11,159,1032,0,13,29,1160,0,13,136,1053,1188,1,9,4,1099,1,39,63,1180,1,8,13,1086,3,48,65,1039,4,57,102,1036,4,53,109,1137,2,36,27,1169,0,18,15,1161,3,28,10,1187,1,9,5,1151,2,34,15,1043,4,54,101,1173,3,17,9,1066,4,74,58,0,7,277,918,925,0,79,198,0,15,376,811,826,9,84,283,1118,0,18,60,6,1118,0,30,54,0,1172,0,3,27,0,108,15,167,912,0,11,4,1185,2,1198,2,1,0,1,0,4,3,795,210,115,75,4,147,453,334,264,4,106,813,173,106,4,81,841,140,136,4,128,634,244,192,4,169,122,153,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,266,188,356,388,0,0,0,0,0,0,0,0,0,0,0,0,1035,51,47,69,1035,62,34,71,1035,40,90,37,1035,72,13,82,1035,75,14,78,1035,62,61,44,1202,0,0,0,1202,0,0,0,1202,0,0,0,1202,0,0,0,1202,0,0,0,1202,0,0,0,1202,0,0,0,1202,0,0,0,1202,0,0,0,1202,0,0,0,1202,0,0,0,1202,0,0,0,0,40,429,733,0,16,890,296,0,41,256,905,0,35,582,585,0,47,92,1063,0,39,166,997,0,2,535,665,667,0,320,110,42,63,0,9,5,40,298,850,0,10,1184,8,0,9,229,964,0,3,882,199,39,33,6,40,0,5,368,315,281,233,0,15,406,581,135,65,1202,0,1202,773,5,405,19,312,10,872,8,946,4,244,8,620,8,456,118,1110,0,74,18,1036,5,155,6,0,3,13,34,68,222,862,0,5,13,38,82,261,803,0,6,768,308,75,45,0,8,178,201,257,558,0,3,317,328,261,293,557,56,494,95,557,171,231,243,557,130,318,197,0,6,571,625,577,1,290,334,912,8,42,6,20,25,8,12,169,341,5,27,75,20,112,6,33,85,41,3,47,45,71,10,32,249,0,13,492,689,3,5,0,0,0,0,0,0,1202,0,0,31,36,1055,34,46,31,25,299,470,287,74,16,3.4560185185185186,2.71336143606393,2.7468354430379747,1.766939955842311,13.573568281938327,5.31491587238808,2.237089618456078,1.3607311970841487
BR,BRA,Brazil,6,2021-01-14,2021-01-14,378,2,38347.1208418683,0,0,159,378,7570252.250517419,364,0,3,6,369,0,1,38,339,0,4,7,367,0,3,37,338,0,2,51,325,0,4,56,318,0,2,16,360,0,2,7,369,0,2,11,365,0,4,4,370,0,1,15,362,0,2,44,332,0,5,7,366,0,4,36,338,372,1,5,0,340,3,11,24,371,3,3,1,341,3,11,23,327,4,14,33,322,4,15,37,362,2,5,9,371,2,4,1,367,1,3,7,374,1,1,2,363,0,5,10,334,4,16,24,371,1,1,5,342,1,17,18,0,0,69,309,309,0,18,51,0,4,111,263,267,4,23,84,355,0,8,12,3,355,0,11,12,0,367,0,4,7,0,31,12,29,306,0,3,1,371,3,377,0,0,1,0,0,1,2,246,60,44,25,1,51,132,88,106,1,40,258,45,34,1,29,251,41,56,1,40,192,79,66,1,59,29,41,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,77,61,113,125,0,0,0,0,0,0,0,0,0,0,0,0,349,11,6,12,349,11,4,14,349,5,15,9,349,9,4,16,349,10,1,18,349,8,12,9,378,0,0,0,378,0,0,0,378,0,0,0,378,0,0,0,378,0,0,0,378,0,0,0,378,0,0,0,378,0,0,0,378,0,0,0,378,0,0,0,378,0,0,0,378,0,0,0,0,21,93,264,0,5,277,96,0,22,70,286,0,12,176,190,0,17,20,341,0,15,44,319,0,2,154,222,224,0,105,26,15,8,0,5,2,14,105,252,0,0,376,2,0,0,68,310,0,0,283,52,9,9,3,22,0,0,138,96,99,45,0,11,144,180,27,16,378,0,378,285,4,82,7,101,4,266,7,308,2,62,6,202,5,139,32,358,1,17,2,334,2,39,3,0,2,7,3,24,65,277,0,0,4,10,24,83,257,0,0,193,120,47,18,0,0,40,44,75,219,0,1,66,96,87,128,216,20,121,21,216,51,62,49,216,37,100,25,0,5,114,259,119,0,84,175,294,3,4,1,6,10,4,1,55,180,0,8,13,7,21,7,10,22,12,0,16,17,11,3,3,48,0,6,187,182,0,3,0,0,0,0,0,0,0,378,0,9,17,318,15,19,9,13,107,127,98,22,2,3.3475206611570245,2.7250217983812335,2.56140350877193,1.8614274846745316,14.228530259365995,5.507569029957452,2.0751445086705202,1.2672533836912823
BR,BRA,Brazil,-99,2021-01-15,2021-01-15,4116,46,508246.43638913834,15,144905.37838847513,1812,3291,45795158.49736506,0,0,122,101,3893,0,97,542,3477,0,116,221,3779,0,117,581,3418,0,108,792,3216,0,93,862,3161,0,115,385,3616,0,107,277,3732,0,104,274,3738,0,114,185,3817,0,104,353,3659,0,93,1065,2958,0,121,329,3666,0,111,929,3076,4015,17,49,35,3574,47,252,243,3895,26,106,89,3535,54,267,260,3324,67,295,430,3254,65,355,442,3731,43,202,140,3839,30,150,97,3842,31,139,104,3931,26,108,51,3763,40,200,113,3051,72,365,628,3787,35,176,118,3187,74,486,369,812,13,862,2429,3405,1,256,454,1060,51,856,2149,3272,20,154,670,3962,0,70,77,7,3962,0,53,101,0,4065,0,29,22,0,1342,52,526,2196,1235,35,11,2816,19,4105,3,3,3,2,0,1306,15,1492,749,349,205,1686,321,940,618,551,1686,283,1488,407,252,1686,241,1650,297,242,1686,295,1194,498,443,1686,351,351,400,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770,24,749,411,643,519,0,0,0,0,0,0,0,0,0,0,0,0,3667,152,137,160,3667,193,89,167,3667,126,218,105,3667,196,55,198,3667,205,42,202,3667,185,128,136,4116,0,0,0,4116,0,0,0,4116,0,0,0,4116,0,0,0,4116,0,0,0,4116,0,0,0,4116,0,0,0,4116,0,0,0,4116,0,0,0,4116,0,0,0,4116,0,0,0,4116,0,0,0,1889,81,1088,1058,1889,50,1588,589,1889,128,471,1628,1889,82,1244,901,1889,115,320,1792,1889,93,475,1659,2070,10,1067,969,3049,7,616,220,103,121,2187,26,45,207,563,1088,2187,45,1862,22,2436,13,300,1367,2436,2,1036,389,95,82,22,54,2436,12,529,411,361,367,2534,26,445,715,268,128,4116,0,4116,3059,50,935,72,2576,71,1421,48,3668,25,388,35,2914,61,809,332,3815,26,203,72,3656,26,414,20,2756,3,38,87,114,344,774,2756,4,40,72,132,331,781,2997,11,775,214,59,60,2997,7,321,237,243,311,2997,6,500,302,152,159,3381,64,549,122,3381,185,255,295,3381,160,310,265,3198,14,352,552,3564,3,351,198,3942,6,36,3,22,14,5,11,77,3650,6,21,56,19,42,2,5,27,23,3,33,5,10,6,14,194,4116,0,0,0,0,0,4116,0,0,0,0,0,0,0,0,4116,0,0,0,0,4116,0,0,0,0,0,0,3.3238157894736844,2.6340878136251984,2.6049657534246577,1.7177089928372251,0,0,0,0
