ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
NZL,New Zealand,-99,2021-01-14,2021-01-14,101,0,0,0,0,3,79,523717.03857814585,0,0,1,100,1,9,91,1,4,96,0,21,80,0,16,85,0,15,86,0,7,94,0,5,96,0,2,99,0,3,98,0,4,97,0,15,86,1,1,99,1,12,88,100,0,0,1,92,0,3,6,97,0,1,3,80,1,2,18,85,0,3,13,86,1,4,10,94,0,3,4,96,0,3,2,99,0,0,2,98,0,2,1,97,0,3,1,86,0,4,11,100,0,1,0,89,0,5,7,22,0,3,76,101,0,0,27,4,18,52,84,2,1,14,100,0,1,0,100,0,1,0,101,0,0,37,1,0,63,32,2,1,66,0,100,1,0,0,0,0,34,1,28,19,16,3,41,2,21,32,5,41,2,32,23,3,41,3,25,25,7,41,4,29,22,5,41,3,10,32,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,17,16,11,11,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,0,101,0,0,101,0,0,0,53,1,23,24,53,1,40,7,53,1,28,19,53,1,39,8,53,1,16,31,53,1,7,40,59,0,32,10,69,16,4,2,10,59,1,0,3,13,25,59,1,41,0,65,1,9,26,65,1,1,1,5,5,23,0,65,2,5,9,8,12,68,1,2,3,8,19,101,0,101,81,0,2,18,64,0,4,33,75,0,4,22,65,0,7,29,86,0,2,13,94,0,5,2,79,0,0,0,1,4,17,79,0,0,0,1,3,18,83,1,3,5,6,3,83,1,0,1,2,14,83,1,0,5,4,8,96,0,4,1,96,0,0,5,96,0,1,4,85,0,2,14,87,0,6,8,101,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,101,0,0,0,0,0,101,0,0,0,0,0,0,0,0,101,0,0,0,0,101,0,0,0,0,0,0,4.214285714285714,4.90922897210235,0,0,0,0,0,0
NZL,New Zealand,-99,2021-01-15,2021-01-14,100,0,0,0,0,3,81,557205.8027532334,0,1,0,99,1,12,87,1,6,93,1,20,79,0,13,87,1,19,80,1,8,91,1,1,98,1,1,98,1,2,97,1,2,97,1,10,89,1,1,98,1,14,85,100,0,0,0,88,1,6,5,94,1,2,3,80,1,5,14,87,1,6,6,81,1,9,9,92,1,3,4,99,0,1,0,99,0,0,1,98,0,2,0,98,0,2,0,90,1,6,3,99,0,1,0,86,0,5,9,19,0,3,78,99,0,1,24,3,19,54,81,0,0,19,100,0,0,0,100,0,0,0,100,0,0,27,4,2,67,24,3,1,72,0,99,0,0,0,1,0,28,0,33,24,11,4,37,2,15,34,12,37,2,29,21,11,37,1,27,26,9,37,3,27,24,9,37,3,8,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,15,15,16,17,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,42,1,26,31,42,0,47,11,42,0,40,18,42,0,42,16,42,1,28,29,42,1,10,47,49,0,34,17,66,12,7,4,11,54,1,4,2,11,28,54,1,44,1,61,0,9,30,61,0,1,3,0,1,33,1,61,0,6,8,12,13,64,2,3,5,10,16,100,0,100,77,0,3,20,56,1,7,36,63,1,6,30,60,1,7,32,73,1,4,22,91,0,2,7,71,1,1,0,1,4,22,71,0,0,0,1,2,26,77,0,5,7,6,5,77,0,2,0,3,18,77,0,2,4,6,11,97,1,1,1,97,1,0,2,97,0,1,2,83,0,8,9,91,0,4,5,99,0,0,0,0,0,0,0,1,93,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.129166666666667,2.828500780743514,1,0,0,0,0,0
NZL,New Zealand,2,2021-01-15,2021-01-14,100,0,0,0,0,8,100,638097.1162234675,98,0,0,100,0,7,93,0,1,99,0,16,84,0,19,81,0,11,89,0,2,98,0,2,98,0,3,97,0,0,100,0,2,98,0,18,82,0,0,100,0,8,92,100,0,0,0,93,0,3,4,99,0,0,1,84,0,3,13,81,0,4,15,89,0,1,10,98,0,1,1,98,0,1,1,97,0,2,1,100,0,0,0,98,0,1,1,82,0,3,15,100,0,0,0,92,0,2,6,0,0,2,98,98,1,1,0,0,31,69,69,0,1,30,99,0,1,0,99,0,1,0,100,0,0,1,3,2,94,0,0,0,100,0,100,0,0,0,0,0,0,0,48,29,17,6,0,1,29,62,8,0,1,56,36,7,0,1,54,38,7,0,0,55,35,10,0,1,10,64,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,28,29,24,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,0,55,45,0,0,70,30,0,0,62,38,0,0,73,27,0,0,36,64,0,0,21,79,0,0,75,25,25,25,23,13,14,0,0,2,6,27,65,0,0,100,0,0,0,21,79,0,0,1,1,6,10,79,3,0,0,7,17,29,47,0,0,4,17,29,50,100,0,100,45,0,1,54,30,0,2,68,38,0,1,61,27,0,4,69,64,0,1,35,79,0,9,12,0,0,1,0,4,16,79,0,0,0,0,6,20,74,0,1,10,30,31,28,0,0,3,5,21,71,0,0,6,18,33,43,76,1,17,6,76,4,0,20,76,3,8,13,0,0,74,26,74,0,12,14,88,0,3,0,0,1,0,2,6,14,0,4,6,3,9,1,7,14,1,0,0,13,5,1,0,22,0,0,37,63,0,0,0,0,0,100,0,0,0,0,0,1,0,58,32,9,1,0,25,26,31,11,6,4.65,5.933607023362122,4,1.4142135623730951,13.395604395604396,5.949564168686123,3.0606060606060606,1.455588679693783
NZL,New Zealand,3,2021-01-15,2021-01-14,100,0,0,0,0,8,100,572980.5363246667,98,0,0,100,0,3,97,0,1,99,0,22,78,0,9,91,0,15,85,0,2,98,0,0,100,0,3,97,0,0,100,0,3,97,0,12,88,0,0,100,0,10,90,100,0,0,0,97,0,3,0,99,0,0,1,78,0,2,20,91,0,0,9,85,0,1,14,98,0,0,2,100,0,0,0,97,0,2,1,100,0,0,0,97,1,1,1,88,0,2,10,100,0,0,0,90,0,1,9,0,0,3,97,97,3,0,0,1,33,66,67,0,2,31,98,0,2,0,98,0,2,0,100,0,0,3,0,1,96,0,0,0,100,0,100,0,0,0,0,0,0,0,42,25,29,4,0,0,32,61,7,0,1,46,48,5,0,1,37,55,7,0,0,38,54,8,0,0,16,53,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,21,31,21,0,0,0,0,0,0,0,0,0,0,0,0,99,0,1,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,0,58,42,0,0,83,17,0,0,73,27,0,0,84,16,0,0,42,58,0,0,14,86,0,0,80,20,20,30,16,9,25,0,4,3,6,27,60,0,0,99,1,0,2,23,75,0,0,0,1,5,7,87,0,0,0,12,13,28,47,0,1,1,10,33,55,100,0,100,42,0,1,57,17,0,2,81,27,0,3,70,16,0,2,82,58,0,1,41,86,0,7,7,0,0,0,0,3,10,87,0,0,1,0,5,19,75,0,0,7,27,37,29,0,0,3,3,15,79,0,0,4,13,30,53,83,1,11,5,83,3,2,12,83,3,5,9,0,1,72,27,73,0,10,17,90,0,1,1,1,1,0,0,6,18,0,4,5,5,10,0,3,13,7,0,2,12,3,0,2,16,0,1,35,64,0,0,0,0,0,0,100,0,0,0,0,2,3,60,20,15,2,2,9,21,37,13,16,4.945945945945946,5.542492148773801,2.6666666666666665,1.1547005383792515,13.03370786516854,5.115594336310047,3.6702127659574466,1.4693155298597
NZL,New Zealand,4,2021-01-15,2021-01-14,100,0,0,0,0,14,100,521066.7200271808,99,0,0,100,0,6,94,0,2,98,0,8,92,0,15,85,0,9,91,0,2,98,0,1,99,0,2,98,0,0,100,0,2,98,0,9,91,0,1,99,0,6,94,100,0,0,0,94,0,4,2,98,0,0,2,92,0,2,6,85,0,6,9,91,0,0,9,98,0,1,1,99,0,0,1,98,0,1,1,100,0,0,0,98,0,1,1,91,0,2,7,99,0,0,1,94,0,2,4,0,0,6,94,94,2,4,0,0,27,73,73,0,3,24,97,0,2,1,97,0,3,0,100,0,0,3,1,1,95,0,0,1,99,0,99,0,1,0,0,0,1,0,49,30,17,3,1,1,26,61,11,1,0,47,46,6,1,1,40,45,13,1,1,38,49,11,1,2,12,57,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,39,19,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,1,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,1,61,38,0,1,81,18,0,1,71,28,0,0,82,18,0,2,36,62,0,1,14,85,0,0,80,20,20,26,15,12,27,0,1,1,4,20,74,0,1,99,0,0,1,26,73,0,0,2,1,3,7,85,2,0,0,11,11,22,56,0,1,5,12,26,56,100,0,100,39,1,3,57,19,0,3,78,29,0,2,69,18,0,6,76,64,1,3,32,86,1,6,7,0,0,1,1,2,13,83,0,0,0,2,3,16,79,0,1,8,31,30,30,0,0,5,3,8,84,0,0,8,8,20,64,84,1,12,3,84,2,7,7,84,2,6,8,0,0,74,26,74,0,13,13,87,0,0,1,1,0,0,0,11,13,0,5,5,3,15,1,3,14,4,0,2,8,4,2,4,17,0,2,33,65,0,0,0,0,0,0,0,100,0,0,0,1,1,52,28,18,1,1,9,23,45,15,6,6.057142857142857,7.263700471372365,2.3333333333333335,1.96638416050035,12.46236559139785,6.006444256298444,3.1632653061224496,1.3899037832976653
NZL,New Zealand,5,2021-01-15,2021-01-14,100,0,0,0,0,2,100,444303.20319807035,99,0,0,100,0,9,91,0,2,98,0,8,92,0,5,95,0,9,91,0,2,98,0,1,99,0,3,97,0,1,99,0,1,99,0,8,92,0,1,99,0,4,96,100,0,0,0,91,0,2,7,98,0,1,1,92,0,3,5,95,0,2,3,91,0,2,7,98,0,1,1,99,0,1,0,97,0,0,3,99,0,1,0,99,0,0,1,92,0,2,6,99,0,1,0,96,0,2,2,0,0,2,98,98,2,0,0,2,30,68,70,0,2,28,98,0,2,0,98,0,2,0,100,0,0,4,1,0,95,0,0,0,100,0,100,0,0,0,0,0,0,0,50,36,13,1,0,2,29,60,9,0,1,47,46,6,0,0,42,47,11,0,1,42,50,7,0,1,13,59,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,38,27,17,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,0,55,45,0,0,76,24,0,0,71,29,0,0,82,18,0,1,29,70,0,1,9,90,0,0,80,20,20,32,21,13,14,0,1,0,5,27,67,0,0,100,0,0,0,23,77,0,0,1,3,3,9,81,3,0,0,14,6,31,49,0,0,2,16,29,53,100,0,100,45,0,1,54,24,0,10,66,29,1,5,65,18,1,4,77,71,0,3,26,91,0,2,7,0,0,1,2,0,6,91,0,0,0,1,1,11,87,0,2,16,26,29,27,0,0,2,2,12,84,0,0,5,12,23,60,83,0,11,6,83,2,4,11,83,2,5,10,0,0,65,35,65,0,18,17,82,1,2,0,3,0,0,0,12,17,0,2,7,3,13,3,3,12,5,0,3,7,2,3,5,15,0,1,37,61,0,1,0,0,0,0,0,0,100,0,0,0,2,42,28,28,0,1,20,25,27,18,9,6.819999999999999,6.902415036299494,0,0,12.954545454545455,5.09204719328089,2.53125,1.0949945926326472
NZL,New Zealand,6,2021-01-15,2021-01-14,100,0,0,0,0,3,99,533952.3013915531,98,1,0,99,0,10,90,0,4,96,1,17,82,1,9,90,1,9,90,1,2,97,0,1,99,1,0,99,2,0,98,1,4,95,0,8,92,1,0,99,1,4,95,100,0,0,0,90,0,2,8,96,0,0,4,83,0,3,14,91,0,2,7,91,0,3,6,98,0,2,0,99,0,0,1,100,0,0,0,100,0,0,0,96,0,2,2,92,0,0,8,100,0,0,0,96,0,1,3,0,1,2,97,98,2,0,0,3,23,74,77,0,0,23,100,0,0,0,100,0,0,0,100,0,0,3,2,1,94,0,0,0,100,0,100,0,0,0,0,0,0,1,55,22,16,6,0,2,37,49,12,0,1,58,34,7,0,1,53,36,10,0,1,51,41,7,0,2,17,56,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,33,32,15,0,0,0,0,0,0,0,0,0,0,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,0,1,0,99,1,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,1,26,73,0,2,79,19,0,2,63,35,0,2,70,28,0,1,33,66,0,1,9,90,0,0,72,28,28,34,16,7,15,0,3,0,4,31,62,0,1,98,1,0,0,19,81,0,1,3,1,3,9,80,3,0,0,15,19,38,28,0,1,7,14,29,49,100,0,100,74,0,3,23,21,0,8,71,37,1,8,54,30,1,6,63,67,0,4,29,91,0,3,6,0,0,1,0,3,9,87,0,0,0,0,4,6,90,0,1,11,29,38,21,0,0,1,1,12,86,0,0,0,7,28,65,93,0,7,0,93,4,2,1,93,2,4,1,0,2,27,71,29,0,14,57,86,0,3,0,3,0,0,1,7,59,0,1,1,3,6,2,1,6,4,0,3,3,0,2,1,8,0,5,40,55,0,0,0,0,0,0,0,0,0,100,0,0,6,52,18,24,0,3,22,25,35,11,4,6.857142857142856,9.698826057351287,2,0,12.90625,5.360828932367201,2.1702127659574466,0.9575764420744294
NZL,New Zealand,-99,2021-01-16,2021-01-16,121,0,0,0,0,3,96,689709.5793449611,0,4,1,116,4,11,106,5,6,110,6,24,91,3,17,101,4,20,97,4,7,110,4,3,114,3,7,111,4,0,117,4,7,110,5,17,99,6,1,114,6,22,93,120,0,0,1,110,1,3,7,115,0,1,5,97,0,7,17,104,0,4,13,101,0,7,13,114,0,3,4,118,0,0,3,114,1,2,4,121,0,0,0,114,1,1,5,104,1,4,12,120,1,0,0,99,0,8,14,25,0,2,94,119,0,2,27,1,24,69,97,1,3,20,118,0,3,0,118,1,2,0,120,0,1,34,2,6,79,31,1,2,87,0,119,0,1,0,1,0,36,1,34,32,9,9,40,3,32,36,10,40,4,43,28,6,40,5,36,28,12,40,3,41,28,9,40,5,18,33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,17,23,22,13,0,0,0,0,0,0,0,0,0,0,0,0,116,1,3,1,116,1,0,4,116,1,0,4,116,1,2,2,116,1,1,3,116,1,1,3,121,0,0,121,0,0,0,121,0,0,0,121,0,0,0,121,0,0,0,121,0,0,0,121,0,0,0,121,0,0,0,121,0,0,0,121,0,0,0,121,0,0,121,0,0,0,48,1,31,41,48,1,53,19,48,1,46,26,48,0,49,24,48,0,30,43,48,0,14,59,58,0,40,23,81,17,13,4,6,67,2,1,5,16,30,67,3,50,1,78,2,11,30,78,0,4,1,3,4,31,0,78,0,11,3,11,18,82,2,2,7,13,15,121,0,121,93,1,4,23,74,2,5,40,80,2,4,35,77,1,5,38,95,1,2,23,108,0,4,9,89,0,2,0,3,4,23,89,0,2,2,1,8,19,96,0,7,6,6,6,96,0,1,2,6,16,96,0,3,4,7,11,117,0,3,1,117,0,3,1,117,0,2,2,101,0,8,12,109,0,7,5,120,0,0,0,0,1,0,0,0,114,0,2,0,1,0,1,0,1,0,1,1,0,0,0,0,0,121,0,0,0,0,0,121,0,0,0,0,0,0,0,0,121,0,0,0,0,121,0,0,0,0,0,0,5.966666666666667,7.730295677680628,1.5,0.7071067811865476,0,0,0,0
NZL,New Zealand,1,2021-01-16,2021-01-14,100,0,0,0,0,11,100,624036.9610242704,99,0,0,100,0,7,93,0,4,96,0,19,81,0,24,76,0,13,87,0,3,97,0,0,100,0,10,90,0,0,100,0,5,95,0,26,74,0,2,98,0,12,88,100,0,0,0,93,0,1,6,96,0,0,4,81,0,0,19,76,0,3,21,87,0,2,11,97,0,1,2,100,0,0,0,90,0,1,9,100,0,0,0,95,0,3,2,74,0,3,23,98,0,2,0,88,0,3,9,0,0,6,94,94,4,2,0,0,26,74,74,0,3,23,97,0,3,0,97,0,3,0,100,0,0,3,1,0,96,0,0,0,99,1,100,0,0,0,0,0,0,0,42,32,18,8,0,0,38,52,10,0,0,64,26,10,0,0,59,33,8,0,0,59,31,10,0,0,14,61,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,29,31,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,0,54,46,0,0,87,13,0,1,74,25,0,0,86,14,0,0,51,49,0,1,22,77,0,0,83,17,17,26,16,12,29,0,0,1,17,34,48,0,1,97,2,0,3,10,87,0,0,3,2,4,10,78,3,0,0,10,6,26,58,0,0,1,11,26,62,100,0,100,46,0,2,52,13,0,3,84,26,0,1,73,14,0,2,84,49,0,1,50,78,0,6,16,0,0,1,3,10,20,66,0,0,0,9,9,24,58,0,0,8,18,31,43,0,0,2,8,20,70,0,0,5,14,33,48,81,0,12,7,81,1,1,17,81,1,4,14,0,0,70,30,70,0,11,19,89,0,1,1,1,1,0,0,7,19,0,7,15,1,8,1,2,7,2,0,5,6,1,5,1,20,0,2,35,61,0,2,0,0,100,0,0,0,0,0,0,0,3,58,28,11,0,0,12,17,44,22,5,6.055363636363636,7.924216800565019,1.8333333333333333,1.1690451944500122,12.410526315789474,4.771914145671715,3.5051546391752577,1.4151244890777732
