ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..99,B1_1..77,B1_1.1,B1_1.2,B1_2..99,B1_2..77,B1_2.1,B1_2.2,B1_3..99,B1_3..77,B1_3.1,B1_3.2,B1_4..99,B1_4..77,B1_4.1,B1_4.2,B1_5..99,B1_5..77,B1_5.1,B1_5.2,B1_6..99,B1_6..77,B1_6.1,B1_6.2,B1_7..99,B1_7..77,B1_7.1,B1_7.2,B1_8..99,B1_8..77,B1_8.1,B1_8.2,B1_9..99,B1_9..77,B1_9.1,B1_9.2,B1_10..99,B1_10..77,B1_10.1,B1_10.2,B1_11..99,B1_11..77,B1_11.1,B1_11.2,B1_12..99,B1_12..77,B1_12.1,B1_12.2,B1_13..99,B1_13..77,B1_13.1,B1_13.2,B1_14..99,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1..77,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2..77,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3..77,V5d_3.0,V5d_3.1,V5d_4..99,V5d_4..77,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5..77,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6..77,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7..77,V5d_7.0,V5d_7.1,V5d_8..99,V5d_8..77,V5d_8.0,V5d_8.1,V5d_9..99,V5d_9..77,V5d_9.0,V5d_9.1,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BR,BRA,Brazil,-99,2021-02-06,2021-02-06,2326,38,748740.9785238219,18,236145.86523124686,928,1870,40269680.537016764,0,0,54,60,2212,0,54,334,1938,0,51,144,2131,0,54,339,1933,0,46,465,1815,0,53,513,1760,0,52,217,2057,0,56,177,2093,0,56,171,2099,0,50,123,2153,0,52,199,2075,0,41,625,1660,0,57,197,2072,0,50,518,1758,2266,11,36,13,1992,21,169,144,2182,13,79,52,1987,24,170,145,1861,34,198,233,1813,36,214,263,2109,22,90,105,2149,21,109,47,2155,15,93,63,2203,15,80,28,2127,23,114,62,1701,42,249,334,2129,15,111,71,1808,38,271,209,445,11,457,1413,1938,4,133,251,572,18,525,1211,1804,12,110,400,2216,1,41,54,14,2216,0,32,76,2,2294,0,10,21,1,737,34,273,1282,663,17,73,1563,10,2254,1,66,3,2,2259,0,5,61,1,770,5,963,315,150,123,1021,178,542,322,263,2326,1021,135,900,150,120,1021,167,650,267,221,1021,182,199,226,698,1021,131,942,137,95,2213,1,55,57,2213,1,79,33,2213,1,95,17,2213,1,99,13,2213,1,63,49,2213,1,74,38,2213,1,108,4,2213,1,104,8,2213,1,97,15,0,2191,3,72,60,2191,3,100,32,2191,3,124,8,2191,3,126,6,2191,3,62,70,2191,3,94,38,2191,3,125,7,2191,3,131,1,2191,3,122,10,0,2030,6,153,137,2030,6,240,50,2030,6,279,11,2030,6,271,19,2030,6,168,122,2030,6,158,132,2030,6,268,22,2030,6,286,4,2030,6,257,33,0,2325,0,0,1,2325,0,1,0,2325,0,1,0,2325,0,1,0,2325,0,0,1,2325,0,1,0,2325,0,1,0,2325,0,1,0,2325,0,0,1,0,2293,0,24,9,2293,0,24,9,2293,0,12,21,2293,0,21,12,2293,0,29,4,2293,0,27,6,2293,0,22,11,1004,19,278,209,378,438,1098,42,1079,107,1098,42,1135,51,1098,42,1172,14,1098,42,1097,89,1098,42,957,229,1098,42,1151,35,1098,42,1120,66,1098,42,1146,40,1098,42,1045,141,1098,42,466,720,2326,0,0,0,2326,0,0,0,0,0,0,2087,71,71,97,2087,83,50,106,2087,56,119,64,2087,90,31,118,2087,90,28,121,2087,86,69,84,2326,0,0,0,2326,0,0,0,2326,0,0,0,2326,0,0,0,2326,0,0,0,2326,0,0,0,2326,0,0,0,2326,0,0,0,2326,0,0,0,2326,0,0,0,2326,0,0,0,2326,0,0,0,1176,79,552,519,1176,54,836,260,1176,104,272,774,1176,74,659,417,1176,104,158,888,1176,90,257,803,1257,6,580,483,1746,4,346,104,51,75,1316,20,24,123,261,582,1316,26,975,9,1438,12,198,678,1438,7,553,194,51,38,12,33,1438,12,291,194,189,202,1486,18,254,360,142,66,2326,2326,2326,1791,14,474,47,1516,22,767,21,2063,10,235,18,1685,19,445,177,2175,11,110,30,2080,11,223,12,1616,8,23,45,60,159,415,1616,7,27,39,69,158,410,1749,6,367,128,45,31,1749,4,147,119,121,186,1749,3,223,170,84,97,1969,34,268,55,1969,110,95,152,1969,89,144,124,1844,5,182,295,2031,1,163,131,2239,6,17,3,9,6,5,5,36,2099,2,9,25,15,28,1,1,16,11,1,19,5,5,1,6,82,2326,0,0,0,0,0,2326,0,0,0,0,0,0,0,0,2326,0,0,0,0,2326,0,0,0,0,0,0,3.5195402298850573,2.7827282140211373,2.465189873417721,1.7733629505292552,0,0,0,0
BR,BRA,Brazil,1,2021-02-06,2021-02-06,792,7,118857.645742764,3,68034.57371563074,376,792,12305276.69749039,752,0,5,17,770,0,4,110,678,0,8,46,738,0,4,141,647,0,4,206,582,0,6,182,604,0,6,86,700,0,4,46,742,0,4,77,711,0,5,26,761,0,5,94,693,0,3,269,520,0,5,91,696,0,4,234,554,775,1,10,6,682,4,47,59,746,2,21,23,651,5,51,85,586,5,59,142,610,5,55,122,706,4,40,42,746,3,21,22,715,5,39,33,766,1,17,8,698,1,46,47,523,8,63,198,701,7,42,42,558,8,91,135,0,0,166,626,626,0,61,105,0,1,235,556,557,0,48,187,744,0,17,29,2,744,0,16,31,1,776,0,5,11,0,49,1,118,624,0,1,35,756,0,757,0,33,2,0,759,0,1,32,0,35,0,526,154,44,33,35,16,254,291,196,792,35,8,601,97,51,35,7,388,248,114,35,12,77,214,454,35,7,574,124,52,759,0,17,16,759,0,21,12,759,0,25,8,759,0,23,10,759,0,19,14,759,0,26,7,759,0,31,2,759,0,31,2,759,0,29,4,0,748,0,17,27,748,0,30,14,748,0,43,1,748,0,42,2,748,0,9,35,748,0,34,10,748,0,42,2,748,0,43,1,748,0,42,2,0,638,1,67,86,638,1,128,25,638,1,146,7,638,1,145,8,638,1,77,76,638,1,59,94,638,1,145,8,638,1,152,1,638,1,139,14,0,792,0,0,0,792,0,0,0,792,0,0,0,792,0,0,0,792,0,0,0,792,0,0,0,792,0,0,0,792,0,0,0,792,0,0,0,0,776,0,11,5,776,0,11,5,776,0,6,10,776,0,11,5,776,0,10,6,776,0,14,2,776,0,15,1,0,1,121,151,249,270,0,20,711,61,0,20,721,51,0,20,771,1,0,20,758,14,0,20,735,37,0,20,763,9,0,20,726,46,0,20,760,12,0,20,711,61,0,20,198,574,310,0,18,464,28,0,84,680,0,0,0,674,20,29,69,674,24,25,69,674,13,74,31,674,21,23,74,674,24,21,73,674,22,28,68,792,0,0,0,792,0,0,0,792,0,0,0,792,0,0,0,792,0,0,0,792,0,0,0,792,0,0,0,792,0,0,0,792,0,0,0,792,0,0,0,792,0,0,0,792,0,0,0,0,16,360,416,0,13,489,290,0,27,169,596,0,15,515,262,0,24,116,652,0,21,168,603,0,0,520,272,272,1,325,97,38,59,0,8,24,127,288,345,0,2,787,3,0,8,176,608,0,1,430,220,63,35,9,34,0,1,155,214,201,221,0,3,155,393,171,70,792,792,792,432,4,325,31,303,3,468,18,623,3,153,13,277,3,262,250,676,2,75,39,624,3,161,4,0,2,32,91,157,224,286,0,2,80,109,143,219,239,0,3,497,223,46,23,0,3,170,160,185,274,0,1,294,210,162,125,288,19,377,108,288,72,99,333,288,54,193,257,0,1,401,390,402,0,132,258,660,1,31,3,30,8,10,5,44,259,1,24,98,11,42,10,17,42,37,0,24,18,19,4,11,175,0,5,292,486,4,5,0,0,792,0,0,0,0,0,0,21,15,669,28,59,21,2,177,308,229,45,10,3.1471135940409685,2.478782360139347,2.3758389261744965,1.5831738139671436,13.301671428571428,4.606458882896056,2.7486559139784945,1.423698033785636
BR,BRA,Brazil,2,2021-02-06,2021-02-06,1453,15,188536.65558182853,8,111589.4449510994,650,1453,19102779.104881447,1395,0,4,28,1421,0,6,136,1311,0,6,61,1386,0,6,222,1225,0,6,290,1157,0,6,256,1191,0,6,146,1301,0,7,63,1383,0,5,92,1356,0,6,34,1413,0,6,86,1361,0,7,392,1054,0,8,82,1363,0,6,308,1139,1425,1,17,10,1317,4,61,71,1392,0,29,32,1231,5,88,129,1163,5,105,180,1197,5,87,164,1307,4,72,70,1390,1,35,27,1361,1,55,36,1419,0,27,7,1367,4,44,38,1061,5,104,283,1371,1,51,30,1145,3,152,153,0,0,291,1162,1162,0,98,193,0,3,506,944,947,0,79,427,1374,0,27,49,3,1374,0,27,49,3,1426,0,10,17,0,82,6,193,1172,0,3,94,1355,1,1359,0,88,6,0,1365,0,0,88,0,94,0,886,267,141,65,94,31,515,483,330,1453,94,30,985,216,128,94,47,700,376,236,94,46,164,310,839,94,35,1026,206,92,1388,1,25,39,1388,1,44,20,1388,1,53,11,1388,1,55,9,1388,1,26,38,1388,1,50,14,1388,1,61,3,1388,1,60,4,1388,1,58,6,0,1312,0,63,78,1312,0,94,47,1312,0,131,10,1312,0,130,11,1312,0,46,95,1312,0,93,48,1312,0,136,5,1312,0,140,1,1312,0,136,5,0,1186,4,149,114,1186,4,207,56,1186,4,257,6,1186,4,252,11,1186,4,127,136,1186,4,126,137,1186,4,240,23,1186,4,263,0,1186,4,240,23,0,1453,0,0,0,1453,0,0,0,1453,0,0,0,1453,0,0,0,1453,0,0,0,1453,0,0,0,1453,0,0,0,1453,0,0,0,1453,0,0,0,0,1426,1,20,6,1426,1,19,7,1426,1,10,16,1426,1,20,6,1426,1,18,8,1426,1,19,7,1426,1,21,5,0,5,254,267,433,494,0,32,1303,118,0,32,1356,65,0,32,1415,6,0,32,1391,30,0,32,1297,124,0,32,1390,31,0,32,1362,59,0,32,1382,39,0,32,1215,206,0,32,460,961,616,2,36,799,34,1,194,1224,0,0,0,1260,32,49,112,1260,37,38,118,1260,24,114,55,1260,35,38,120,1260,40,27,126,1260,35,47,111,1453,0,0,0,1453,0,0,0,1453,0,0,0,1453,0,0,0,1453,0,0,0,1453,0,0,0,1453,0,0,0,1453,0,0,0,1453,0,0,0,1453,0,0,0,1453,0,0,0,1453,0,0,0,0,26,781,646,0,17,1024,412,0,50,346,1057,0,21,918,514,0,47,184,1222,0,40,253,1160,0,0,904,549,549,1,523,189,75,116,0,4,19,166,452,812,0,4,1443,6,0,6,317,1130,0,0,839,420,83,61,12,38,0,3,294,337,371,448,0,0,333,700,298,122,1453,1453,1453,672,9,728,44,429,9,989,26,1107,5,322,19,535,9,578,331,1269,2,139,43,1200,3,246,4,0,0,33,108,196,383,733,0,1,45,146,185,431,645,0,12,921,388,88,44,0,2,359,289,330,473,0,0,598,376,264,215,479,23,771,180,479,132,262,580,479,111,376,487,0,2,895,556,897,0,280,276,1173,2,58,4,51,23,13,22,107,278,2,33,161,42,111,11,41,146,73,6,57,53,45,13,35,346,0,20,596,830,1,6,0,0,0,1453,0,0,0,0,0,21,27,1295,36,74,21,6,440,625,282,56,23,2.942915082382763,2.3464062853601924,2.3587786259541983,1.4009777772737735,14.191060606060606,5.597310257538386,2.706218727662616,1.3784193787079178
BR,BRA,Brazil,3,2021-02-06,2021-02-06,1545,9,70972.7968411654,5,31673.1034264946,821,1544,16711413.924643472,1498,0,17,20,1508,0,16,157,1372,0,16,51,1478,0,15,224,1306,0,8,268,1269,0,11,276,1258,0,11,129,1405,0,16,70,1459,0,18,74,1453,0,16,29,1500,0,14,114,1417,0,8,388,1149,0,14,76,1455,0,15,276,1254,1525,0,15,5,1388,8,67,82,1494,5,22,24,1321,9,87,128,1277,10,99,159,1269,11,95,170,1416,9,65,55,1475,5,39,26,1471,4,46,24,1516,3,18,8,1431,6,66,42,1157,14,93,281,1469,3,46,27,1269,11,129,136,0,1,349,1195,1196,1,126,222,0,3,622,920,923,2,120,500,1425,0,41,75,4,1425,0,49,71,0,1496,0,14,34,1,125,6,222,1192,0,7,101,1437,0,1444,1,95,5,0,1449,1,1,94,0,101,2,1022,224,133,63,101,76,527,474,367,1545,101,48,1009,220,167,101,68,777,367,232,101,81,179,293,891,101,59,1097,204,84,1482,0,31,32,1482,0,46,17,1482,0,55,8,1482,0,61,2,1482,0,35,28,1482,0,51,12,1482,0,62,1,1482,0,60,3,1482,0,54,9,0,1412,0,74,59,1412,0,92,41,1412,0,125,8,1412,0,129,4,1412,0,47,86,1412,0,85,48,1412,0,132,1,1412,0,129,4,1412,0,124,9,0,1321,0,114,110,1321,0,171,53,1321,0,220,4,1321,0,214,10,1321,0,113,111,1321,0,117,107,1321,0,218,6,1321,0,223,1,1321,0,211,13,0,1545,0,0,0,1545,0,0,0,1545,0,0,0,1545,0,0,0,1545,0,0,0,1545,0,0,0,1545,0,0,0,1545,0,0,0,1545,0,0,0,0,1525,0,14,6,1525,0,18,2,1525,0,11,9,1525,0,16,4,1525,0,14,6,1525,0,19,1,1525,0,18,2,0,2,245,240,448,610,0,27,1391,127,0,27,1450,68,0,27,1503,15,0,27,1438,80,0,27,1302,216,0,27,1480,38,0,27,1438,80,0,27,1482,36,0,27,1224,294,0,27,608,910,642,3,26,874,27,1,215,1302,0,0,0,1323,58,69,95,1323,71,37,114,1323,45,129,48,1323,64,40,118,1323,75,17,130,1323,68,63,91,1545,0,0,0,1545,0,0,0,1545,0,0,0,1545,0,0,0,1545,0,0,0,1545,0,0,0,1545,0,0,0,1545,0,0,0,1545,0,0,0,1545,0,0,0,1545,0,0,0,1545,0,0,0,0,33,850,662,0,25,1166,354,0,76,387,1082,0,37,938,570,0,73,219,1253,0,71,253,1221,0,2,904,639,641,2,482,188,96,136,0,9,16,89,418,1013,0,15,1519,11,0,5,355,1185,0,0,954,432,67,55,15,22,0,2,345,326,363,509,0,4,385,724,298,134,1545,1545,1545,695,14,783,53,379,22,1124,20,1158,12,351,24,607,22,663,253,1326,9,171,39,1292,6,238,9,0,2,32,93,185,406,827,0,0,30,98,177,398,842,0,5,968,414,112,46,0,0,349,325,334,537,0,2,575,427,305,236,543,32,789,181,543,201,295,506,543,177,419,406,0,5,1015,525,1020,0,280,245,1265,4,60,4,44,16,19,19,114,250,2,33,129,33,171,24,50,146,84,4,58,75,81,17,44,344,0,12,622,903,3,5,0,0,0,0,1545,0,0,0,0,20,26,1434,25,40,20,11,346,716,383,50,19,3.3575129533678756,2.6736273675925566,2.496774193548387,1.6105404972191804,14.224895977808597,5.680191681579431,2.83355795148248,1.3582466619198572
BR,BRA,Brazil,4,2021-02-06,2021-02-06,1037,7,91236.05375018506,5,67177.56849672954,579,1036,14091942.137378687,997,0,8,19,1010,0,6,104,927,0,7,22,1008,0,7,125,905,0,6,164,867,0,3,193,841,0,5,73,959,0,7,33,997,0,6,56,975,0,7,26,1004,0,6,66,965,0,3,225,809,0,6,57,974,0,9,167,861,1018,3,9,7,933,5,49,50,1015,3,9,10,912,6,62,57,873,9,63,92,844,7,65,121,964,4,30,39,1004,0,20,13,981,3,30,23,1011,2,20,4,971,5,36,25,812,6,76,143,980,4,34,19,870,5,91,71,0,1,240,796,797,2,76,162,0,7,372,658,665,1,77,294,960,0,27,47,3,960,0,21,56,0,1016,0,7,14,0,85,2,173,777,0,5,70,960,2,967,3,67,0,0,967,0,3,67,0,70,0,711,138,72,46,70,70,398,281,218,1037,70,46,682,123,116,70,74,505,213,175,70,78,117,147,625,70,53,763,96,55,991,0,24,22,991,0,33,13,991,0,42,4,991,0,44,2,991,0,25,21,991,0,35,11,991,0,45,1,991,0,46,0,991,0,40,6,0,965,0,30,42,965,0,43,29,965,0,64,8,965,0,67,5,965,0,25,47,965,0,53,19,965,0,71,1,965,0,72,0,965,0,66,6,0,899,1,76,61,899,1,102,35,899,1,134,3,899,1,131,6,899,1,79,58,899,1,73,64,899,1,124,13,899,1,137,0,899,1,125,12,0,1037,0,0,0,1037,0,0,0,1037,0,0,0,1037,0,0,0,1037,0,0,0,1037,0,0,0,1037,0,0,0,1037,0,0,0,1037,0,0,0,0,1022,0,14,1,1022,0,13,2,1022,0,11,4,1022,0,11,4,1022,0,11,4,1022,0,11,4,1022,0,11,4,0,2,149,140,314,432,0,16,940,81,0,16,982,39,0,16,996,25,0,16,912,109,0,16,725,296,0,16,994,27,0,16,960,61,0,16,970,51,0,16,855,166,0,16,487,534,454,3,11,569,25,4,130,878,0,0,0,864,50,54,69,864,68,35,70,864,41,89,43,864,70,20,83,864,69,14,90,864,62,52,59,1037,0,0,0,1037,0,0,0,1037,0,0,0,1037,0,0,0,1037,0,0,0,1037,0,0,0,1037,0,0,0,1037,0,0,0,1037,0,0,0,1037,0,0,0,1037,0,0,0,1037,0,0,0,0,40,556,441,0,22,810,205,0,66,239,732,0,37,605,395,0,64,127,846,0,53,182,802,0,0,565,472,472,0,303,110,75,77,0,7,13,63,243,711,0,5,1023,9,0,5,254,778,0,0,707,221,47,33,3,26,0,1,238,223,245,330,0,10,294,486,172,75,1037,1037,1037,481,10,527,19,227,9,796,5,798,8,225,6,432,12,475,118,910,4,107,16,855,4,171,7,0,0,10,37,69,239,682,0,0,14,39,76,243,665,0,3,626,287,94,27,0,0,212,200,228,397,0,0,370,283,196,188,384,46,531,76,384,170,197,286,384,136,283,234,0,5,679,353,684,0,194,159,843,4,31,8,24,12,8,11,96,164,4,16,79,23,124,7,33,104,54,2,45,37,58,9,33,245,0,13,438,583,1,2,0,0,0,0,0,1037,0,0,0,19,14,954,16,34,19,10,205,448,285,58,12,3.3718847006651886,2.598433245034158,2.5924170616113744,1.6546440666004538,13.945600814663951,5.5357190976560835,2.6022132796780686,1.3793598391083173
