ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2.1,V2.2,V2.3,V2a..99,V2a.1,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9.0,V5a_9.1,V5a_10..99,V5b_1..99,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9.0,V5b_9.1,V5b_10..99,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5d_1..99,V5d_1.0,V5d_2..99,V5d_2.0,V5d_3..99,V5d_3.0,V5d_4..99,V5d_4.0,V5d_5..99,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6.1,V5d_7..99,V5d_7.0,V5d_8..99,V5d_8.0,V5d_9..99,V5d_9.0,V5d_10..99,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V15..99,V16..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7.1,D7.2,D8..99,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BJ,BEN,Benin,-99,2021-02-15,2021-02-06,100,2,103966.49610184599,1,47135.1071333979,14,77,11572677.291324656,0,9,8,83,8,10,82,10,2,88,4,36,60,11,9,80,9,20,71,7,6,87,9,7,84,11,1,88,10,7,83,10,7,83,11,23,66,10,2,88,8,16,76,92,0,4,4,90,0,2,8,98,0,0,2,64,0,13,23,91,1,3,5,80,0,9,11,94,1,3,2,93,1,4,2,99,0,1,0,93,1,4,2,93,1,1,5,77,0,8,15,98,0,1,1,84,0,11,5,21,2,7,70,94,3,3,23,2,22,53,78,2,9,11,91,1,6,2,91,1,6,2,99,1,0,38,0,29,33,28,0,4,64,4,96,2,0,2,97,1,2,36,1,19,16,8,20,45,8,13,13,21,100,45,8,22,10,15,45,10,10,15,20,45,7,11,8,29,45,8,16,12,19,81,11,8,81,14,5,81,16,3,81,17,2,81,14,5,81,19,0,81,17,2,81,18,1,81,14,5,0,93,1,6,93,4,3,93,6,1,93,7,0,93,2,5,93,5,2,93,4,3,93,7,0,93,7,0,0,85,0,5,10,85,0,7,8,85,0,14,1,85,0,14,1,85,0,9,6,85,0,9,6,85,0,9,6,85,0,15,85,0,12,3,0,98,2,98,2,98,2,98,2,98,1,1,98,2,98,2,98,2,98,2,0,96,0,4,0,96,0,4,0,96,0,2,2,96,0,2,2,96,0,3,1,96,0,2,2,96,0,3,1,42,0,29,6,7,16,43,0,54,3,43,0,56,1,43,0,57,0,43,0,56,1,43,0,56,1,43,0,56,1,43,0,57,0,43,0,57,0,43,0,54,3,43,0,8,49,100,0,0,0,100,0,0,0,0,0,0,72,12,2,14,72,14,7,7,72,9,14,5,72,7,9,12,72,14,3,11,72,13,4,11,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,44,7,35,14,44,10,23,23,44,12,24,20,44,9,29,18,44,10,21,25,44,10,13,33,47,1,22,30,78,0,10,2,4,6,48,0,5,9,18,20,48,1,47,4,53,0,9,38,53,1,24,7,9,2,2,2,53,1,14,11,15,6,55,0,14,14,14,3,100,56,0,1,37,6,60,1,2,31,6,65,2,29,4,77,2,18,3,76,2,19,3,71,0,19,10,79,2,16,3,87,1,11,1,63,1,0,1,4,13,18,63,2,0,1,5,8,21,70,0,13,7,4,6,70,0,6,6,3,15,70,0,12,6,6,6,82,2,15,1,82,9,3,6,82,7,5,6,74,17,9,91,3,6,97,0,1,0,0,0,0,2,82,0,1,2,0,3,2,2,1,0,2,0,0,0,2,3,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.833333333333333,4.6506527959600925,2.75,2.362907813126304,0,0,0,0
BJ,BEN,Benin,-99,2021-02-16,2021-02-07,100,3,196490.828579002,1,47135.1071333979,11,76,11240231.650845557,0,7,10,83,7,9,84,9,3,88,6,32,62,9,10,81,9,18,73,6,7,87,7,9,84,9,1,90,9,7,84,10,6,84,10,22,68,9,4,87,8,13,79,90,1,4,5,91,0,1,8,97,0,1,2,68,1,11,20,90,1,3,6,82,1,7,10,93,1,4,2,91,2,4,3,99,0,1,0,93,1,4,2,94,1,1,4,78,0,8,14,96,1,1,2,87,1,8,4,22,2,6,70,95,2,3,24,2,19,55,81,2,8,9,92,1,6,1,92,1,6,1,99,1,0,40,0,27,33,30,0,4,62,4,96,2,0,2,97,1,2,38,2,17,13,8,22,44,14,10,12,20,100,44,13,19,8,16,44,14,10,10,22,44,12,9,8,27,44,12,14,10,20,79,11,10,79,14,7,79,18,3,79,18,3,79,15,6,79,20,1,79,19,2,79,20,1,79,16,5,0,93,1,6,93,3,4,93,6,1,93,6,1,93,4,3,93,5,2,93,5,2,93,7,0,93,6,1,0,87,0,6,7,87,0,6,7,87,0,13,0,87,0,12,1,87,0,9,4,87,0,9,4,87,0,9,4,87,0,13,87,0,9,4,0,98,2,98,2,98,2,98,2,98,1,1,98,2,98,2,98,2,98,2,0,96,1,3,0,96,1,3,0,96,1,2,1,96,1,2,1,96,1,3,0,96,1,1,2,96,1,2,1,41,1,33,3,7,15,42,1,54,3,42,1,56,1,42,1,57,0,42,1,56,1,42,1,55,2,42,1,56,1,42,1,57,0,42,1,57,0,42,1,54,3,42,1,9,48,100,0,0,0,100,0,0,0,0,0,0,73,14,1,12,73,14,8,5,73,10,13,4,73,9,9,9,73,15,2,10,73,14,3,10,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,45,8,33,14,45,10,24,21,45,13,22,20,45,11,28,16,45,11,18,26,45,10,10,35,48,1,22,29,78,0,10,3,3,6,50,0,4,11,18,17,50,1,47,2,55,0,7,38,55,1,24,8,7,1,2,2,55,1,12,13,14,5,56,0,12,16,12,4,100,57,1,1,36,5,61,1,2,31,5,67,1,29,3,76,1,20,3,78,1,17,4,72,0,21,7,82,1,15,2,90,0,9,1,64,1,0,1,5,12,17,64,3,0,1,6,8,18,73,0,15,4,3,5,73,0,5,4,6,12,73,0,10,7,6,4,83,2,13,2,83,8,3,6,83,8,3,6,77,15,8,92,2,6,98,0,0,0,0,0,0,2,85,0,1,2,0,2,1,1,1,0,3,0,0,0,2,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.472222222222222,4.557481203541593,2.6666666666666665,2.886751345948129,0,0,0,0
BJ,BEN,Benin,-99,2021-02-17,2021-02-08,100,4,268248.408803991,1,47135.1071333979,11,73,11534473.231512068,0,8,10,82,8,10,82,10,3,87,7,32,61,11,10,79,11,16,73,8,6,86,8,9,83,10,2,88,10,5,85,12,6,82,12,21,67,10,4,86,10,13,77,90,2,3,5,90,0,2,8,97,0,1,2,68,1,11,20,90,1,3,6,84,1,5,10,94,1,3,2,91,2,4,3,98,0,2,0,95,0,3,2,94,1,1,4,79,0,6,15,96,1,1,2,87,1,8,4,24,3,6,67,95,2,3,25,2,19,54,81,2,7,10,93,1,6,0,93,1,6,0,99,1,0,40,0,25,35,31,0,2,63,4,98,1,0,1,99,1,0,37,2,16,12,8,25,44,15,10,13,18,100,44,14,19,8,15,44,15,11,10,20,44,13,10,8,25,44,13,14,10,19,77,11,12,77,15,8,77,18,5,77,21,2,77,16,7,77,21,2,77,21,2,77,23,0,77,18,5,0,92,1,7,92,3,5,92,7,1,92,7,1,92,5,3,92,6,2,92,5,3,92,8,0,92,7,1,0,88,0,6,6,88,0,5,7,88,0,12,0,88,0,11,1,88,0,8,4,88,0,8,4,88,0,8,4,88,0,12,88,0,8,4,0,100,0,100,0,100,0,100,0,100,0,0,100,0,100,0,100,0,100,0,0,95,1,4,0,95,1,4,0,95,1,2,2,95,1,2,2,95,1,4,0,95,1,2,2,95,1,3,1,43,1,34,2,8,12,44,2,51,3,44,2,54,0,44,2,54,0,44,2,53,1,44,2,52,2,44,2,53,1,44,2,54,0,44,2,54,0,44,2,52,2,44,2,7,47,100,0,0,0,100,0,0,0,0,0,0,75,13,1,11,75,12,9,4,75,9,13,3,75,9,7,9,75,14,2,9,75,13,3,9,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,46,7,34,13,46,9,26,19,46,11,25,18,46,9,28,17,46,10,17,27,46,10,9,35,49,1,23,27,77,0,10,4,3,6,51,0,4,9,19,17,51,1,46,2,56,1,7,36,56,0,24,10,5,1,2,2,56,1,12,12,14,5,57,0,12,17,11,3,100,58,1,0,37,4,60,2,2,33,3,66,1,30,3,74,1,22,3,75,1,20,4,72,0,21,7,83,1,14,2,91,0,8,1,64,1,0,1,5,12,17,64,3,0,1,5,7,20,73,0,16,4,3,4,73,0,6,4,6,11,73,0,11,7,5,4,82,2,14,2,82,8,4,6,82,7,5,6,76,16,8,92,2,6,98,0,0,0,0,0,0,2,84,0,1,2,0,2,1,1,2,0,3,0,0,0,2,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.142857142857143,4.615465416228721,2.6666666666666665,2.886751345948129,0,0,0,0
BJ,BEN,Benin,-99,2021-02-18,2021-02-10,100,3,211417.0198355429,1,47135.1071333979,14,69,11446883.792742135,0,10,10,80,11,10,79,13,2,85,9,29,62,13,10,77,14,17,69,11,7,82,10,11,79,12,3,85,13,5,82,15,8,77,15,20,65,12,7,81,13,14,73,90,2,5,3,90,0,4,6,98,0,1,1,71,1,12,16,90,1,4,5,83,1,6,10,93,1,4,2,89,2,4,5,97,0,2,1,95,0,3,2,92,1,0,7,80,0,7,13,93,1,4,2,86,1,9,4,28,3,8,61,93,3,4,30,1,20,49,80,2,11,7,89,1,10,0,89,1,10,0,99,1,0,47,0,24,29,35,0,3,59,3,97,1,1,1,99,1,0,42,2,13,15,6,22,47,17,10,11,15,100,47,15,20,8,10,47,16,13,10,14,47,16,12,7,18,47,14,14,9,16,80,9,11,80,13,7,80,16,4,80,18,2,80,13,7,80,18,2,80,19,1,80,20,0,80,16,4,0,94,0,6,94,1,5,94,6,0,94,5,1,94,3,3,94,5,1,94,3,3,94,6,0,94,5,1,0,85,1,8,6,85,1,7,7,85,1,14,0,85,1,13,1,85,1,7,7,85,1,9,5,85,1,11,3,85,1,14,85,1,11,3,0,100,0,100,0,100,0,100,0,100,0,0,100,0,100,0,100,0,100,0,0,97,1,2,0,97,1,2,0,97,1,0,2,97,1,1,1,97,1,2,0,97,1,2,0,97,1,2,0,46,1,29,4,8,12,49,3,46,2,49,3,48,0,49,3,48,0,49,3,47,1,49,3,46,2,49,3,47,1,49,3,48,0,49,3,48,0,49,3,46,2,49,3,6,42,100,0,0,0,100,0,0,0,0,0,0,76,13,1,10,76,9,9,6,76,9,12,3,76,8,6,10,76,11,2,11,76,11,2,11,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,51,8,28,13,51,9,24,16,51,11,19,19,51,8,25,16,51,9,13,27,51,8,7,34,54,1,19,26,81,0,9,2,3,5,56,0,2,8,18,16,56,1,41,2,61,1,6,32,61,0,23,6,5,1,2,2,61,1,12,10,12,4,62,0,12,13,10,3,100,63,1,1,33,2,64,2,2,28,4,73,0,24,3,77,1,20,2,82,0,15,3,76,0,18,6,88,0,10,2,93,0,7,0,67,1,0,1,4,12,15,67,3,0,1,5,6,18,75,0,14,5,4,2,75,0,4,6,7,8,75,0,11,5,6,3,84,1,13,2,84,9,4,3,84,8,4,4,78,13,9,91,3,6,97,0,0,0,0,1,0,2,86,0,2,2,0,2,0,1,1,1,3,0,0,0,1,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.4687500000000004,3.926620273746055,2.5,2.3804761428476167,0,0,0,0
BJ,BEN,Benin,-99,2021-02-19,2021-02-11,100,3,211417.0198355429,1,47135.1071333979,13,68,10761055.051535083,0,11,10,79,12,12,76,14,3,83,10,32,58,14,9,77,14,19,67,11,9,80,11,12,77,12,5,83,14,6,80,16,8,76,15,18,67,13,8,79,14,17,69,90,2,5,3,88,0,6,6,97,0,2,1,68,1,15,16,91,0,5,4,81,1,7,11,91,1,5,3,88,2,5,5,95,0,4,1,94,0,4,2,92,0,1,7,82,0,8,10,92,1,5,2,83,1,12,4,29,3,7,61,94,3,3,31,0,20,49,80,2,10,8,90,1,9,0,90,1,9,0,99,1,0,46,0,24,30,36,0,4,57,3,96,2,1,1,98,2,0,44,3,11,14,6,22,49,15,10,13,13,100,49,13,20,9,9,49,13,13,11,14,49,14,12,8,17,49,11,14,11,15,80,9,11,80,13,7,80,16,4,80,19,1,80,12,8,80,18,2,80,18,2,80,20,0,80,16,4,0,94,1,5,94,1,5,94,6,0,94,5,1,94,3,3,94,5,1,94,4,2,94,6,0,94,5,1,0,86,1,8,5,86,1,6,7,86,1,13,0,86,1,12,1,86,1,6,7,86,1,8,5,86,1,10,3,86,1,13,86,1,10,3,0,100,0,100,0,100,0,100,0,100,0,0,100,0,100,0,100,0,100,0,0,97,1,2,0,97,1,2,0,97,1,0,2,97,1,1,1,97,1,2,0,97,1,2,0,97,1,2,0,47,1,30,4,9,9,50,3,45,2,50,3,47,0,50,3,46,1,50,3,46,1,50,3,46,1,50,3,46,1,50,3,47,0,50,3,47,0,50,3,46,1,50,3,6,41,100,0,0,0,100,0,0,0,0,0,0,76,13,1,10,76,9,9,6,76,8,14,2,76,9,5,10,76,11,2,11,76,11,2,11,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,52,8,30,10,52,8,25,15,52,10,20,18,52,8,23,17,52,10,13,25,52,8,7,33,54,1,19,26,81,1,7,3,3,5,56,0,1,10,19,14,56,1,42,1,60,2,6,32,60,0,22,7,6,1,2,2,60,1,12,11,12,4,61,0,9,16,10,4,100,62,1,1,35,1,64,1,2,29,4,71,0,26,3,76,1,21,2,81,0,16,3,78,0,16,6,88,0,9,3,93,0,7,0,68,0,0,1,5,12,14,68,2,0,1,4,7,18,75,0,12,5,5,3,75,0,4,6,6,9,75,0,10,6,6,3,84,1,12,3,84,9,3,4,84,8,4,4,78,14,8,92,3,5,97,0,0,0,0,1,0,2,84,0,2,2,0,2,0,1,1,1,3,0,0,0,2,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.5151515151515147,3.8900611508787057,2.5,2.3804761428476167,0,0,0,0
BJ,BEN,Benin,-99,2021-02-20,2021-02-12,100,3,211417.0198355429,1,47135.1071333979,11,69,11154668.95292803,0,10,11,79,11,12,77,13,3,84,10,31,59,13,9,78,13,19,68,10,9,81,10,12,78,11,5,84,13,5,82,15,8,77,14,20,66,12,8,80,13,18,69,89,2,5,4,88,0,6,6,97,0,2,1,69,1,15,15,91,0,4,5,81,1,6,12,91,1,5,3,88,2,5,5,95,0,4,1,95,0,3,2,92,0,1,7,80,0,9,11,92,1,5,2,82,1,12,5,28,3,5,64,96,2,2,31,0,20,49,80,1,11,8,89,1,10,0,89,1,10,0,99,1,0,46,0,24,30,35,0,4,57,4,96,2,1,1,98,2,0,42,3,14,14,6,21,47,14,9,15,15,100,47,13,20,9,11,47,13,13,12,15,47,14,10,10,19,47,11,15,12,15,81,8,11,81,11,8,81,15,4,81,18,1,81,10,9,81,16,3,81,17,2,81,19,0,81,16,3,0,94,1,5,94,2,4,94,6,0,94,5,1,94,4,2,94,5,1,94,4,2,94,6,0,94,5,1,0,86,1,8,5,86,1,6,7,86,1,13,0,86,1,12,1,86,1,5,8,86,1,8,5,86,1,11,2,86,1,13,86,1,10,3,0,100,0,100,0,100,0,100,0,100,0,0,100,0,100,0,100,0,100,0,0,97,1,2,0,97,1,2,0,97,1,0,2,97,1,1,1,97,1,2,0,97,1,2,0,97,1,2,0,45,1,29,5,11,9,48,3,46,3,48,3,49,0,48,3,48,1,48,3,49,0,48,3,48,1,48,3,49,0,48,3,49,0,48,3,49,0,48,3,48,1,48,3,6,43,100,0,0,0,100,0,0,0,0,0,0,76,13,2,9,76,8,11,5,76,8,15,1,76,9,5,10,76,10,4,10,76,10,3,11,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,50,8,31,11,50,7,29,14,50,9,21,20,50,8,25,17,50,9,16,25,50,7,9,34,52,0,19,29,81,1,5,6,3,4,55,0,1,10,21,13,55,1,42,2,59,2,6,33,59,0,21,9,5,2,2,2,59,1,16,12,9,3,60,0,11,15,10,4,100,61,1,1,37,0,63,1,2,29,5,70,0,28,2,72,1,23,4,80,0,17,3,76,0,17,7,85,0,12,3,91,0,9,0,68,0,1,0,6,12,13,68,1,0,1,5,4,21,75,0,13,5,4,3,75,0,5,5,6,9,75,0,10,6,5,4,84,1,11,4,84,9,4,3,84,7,6,3,78,13,9,91,4,5,96,0,0,0,0,1,0,3,83,0,2,2,0,3,0,1,1,1,4,0,0,0,2,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.4857142857142858,3.822313963244443,4,2.8284271247461903,0,0,0,0
