ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.2,B14_3..99,B14_3..77,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.4,D9.5,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GN,GIN,Guinea,-99,2020-12-27,2020-12-21,100,3,114458.982590247,3,114458.982590247,2,81,5585256.238535911,0,7,8,85,6,7,87,8,4,88,6,25,69,6,11,83,5,13,82,7,4,89,6,6,88,7,4,89,5,6,89,10,2,88,5,15,80,8,4,88,7,17,76,92,0,5,3,93,1,4,2,96,0,3,1,76,1,13,10,89,1,4,6,87,1,7,5,96,1,2,1,94,1,4,1,96,0,3,1,94,0,4,2,98,0,0,2,86,1,6,7,96,0,4,0,83,2,8,7,18,1,2,79,98,0,2,18,0,26,56,74,0,10,16,90,0,9,1,90,0,2,8,0,98,1,1,28,1,22,49,100,22,0,25,25,11,17,35,14,17,15,19,35,23,19,7,16,35,21,24,9,11,35,21,19,11,14,35,24,7,8,26,79,11,3,7,79,11,5,5,79,8,8,5,79,8,7,6,79,10,6,5,79,11,3,7,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,36,9,41,14,36,11,18,35,36,13,17,34,36,11,23,30,36,12,21,31,36,9,15,40,44,0,18,38,82,0,10,2,2,4,45,3,13,21,18,45,2,48,5,50,2,9,39,50,0,18,15,12,3,1,1,50,2,20,12,9,7,52,4,16,17,9,2,55,0,1,43,1,66,1,2,26,5,61,1,33,5,84,1,11,4,83,1,12,4,79,2,13,6,79,1,11,9,87,1,9,3,70,0,0,0,4,4,22,70,0,0,0,5,25,76,0,14,5,0,5,76,0,10,4,2,8,76,0,9,6,4,5,88,3,7,2,88,6,2,4,88,3,6,3,80,1,12,7,93,0,4,3,96,1,0,0,2,0,1,84,0,1,3,0,3,2,0,2,1,0,1,1,0,0,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,5,7.277741218357472,1,0,0,0,0,0
GN,GIN,Guinea,-99,2020-12-30,2020-12-22,100,5,360761.2393058496,3,192104.16571263608,3,79,5555785.574698778,0,6,11,83,8,7,85,7,5,88,8,28,64,5,14,81,6,17,77,6,5,89,7,4,89,5,7,88,6,7,87,9,3,88,6,14,80,8,5,87,6,18,76,89,1,4,6,93,1,3,3,95,0,4,1,72,2,13,13,86,2,5,7,83,1,8,8,95,2,1,2,96,1,2,1,93,2,3,2,93,1,4,2,97,0,0,3,86,2,3,9,95,1,3,1,82,3,7,8,20,1,3,76,97,0,3,21,0,24,55,76,0,9,15,91,0,8,1,91,0,1,8,0,99,1,0,30,2,24,44,100,28,0,22,26,9,15,37,11,15,17,20,37,20,19,8,16,37,19,25,8,11,37,19,18,12,14,37,22,6,9,26,78,13,2,7,78,13,4,5,78,9,8,5,78,9,8,5,78,12,5,5,78,12,4,6,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,42,7,37,14,42,9,16,33,42,9,16,33,42,8,22,28,42,10,15,33,42,6,14,38,50,0,17,33,83,0,9,3,1,4,51,2,13,18,16,51,4,43,2,54,2,8,36,54,0,17,15,10,3,1,0,54,2,17,11,8,8,56,3,14,14,10,3,59,0,1,39,1,69,0,2,23,6,65,0,30,5,86,1,10,3,84,0,11,5,80,1,12,7,85,0,9,6,88,0,8,4,73,0,0,0,3,4,20,73,1,0,0,5,21,79,1,12,5,0,3,79,1,9,3,1,7,79,0,8,4,4,5,90,4,5,1,90,8,1,1,90,5,5,0,83,1,11,5,95,0,3,2,97,1,0,0,2,0,0,86,0,1,3,0,4,0,0,1,1,0,1,1,0,0,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.787878787878788,6.60377532059113,1,0,0,0,0,0
GN,GIN,Guinea,-99,2020-12-31,2020-12-24,100,7,470757.01982304617,4,238748.85355736638,6,76,6010622.245825421,0,6,12,82,6,11,83,6,5,89,8,29,63,5,15,80,7,17,76,5,5,90,7,3,90,4,8,88,7,6,87,8,2,90,6,15,79,7,5,88,6,16,78,88,1,6,5,89,1,3,7,95,1,3,1,71,3,14,12,85,2,6,7,83,1,7,9,95,2,1,2,97,1,1,1,92,2,3,3,94,1,3,2,98,0,0,2,85,3,4,8,95,1,3,1,84,3,6,7,23,1,4,72,96,2,2,25,0,26,49,74,0,12,14,88,0,10,2,88,0,2,10,0,98,2,0,37,2,20,41,100,31,1,22,24,9,13,40,10,14,16,20,40,17,17,8,18,40,18,25,6,11,40,16,18,10,16,40,20,4,6,30,82,11,1,6,82,10,5,3,82,7,8,3,82,7,7,4,82,9,5,4,82,9,4,5,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,44,5,36,15,44,8,20,28,44,7,15,34,44,5,21,30,44,7,14,35,44,4,14,38,52,0,14,34,86,0,6,4,2,2,53,1,12,16,18,53,3,41,3,55,1,8,36,55,0,16,15,9,4,1,0,55,1,22,7,7,8,57,1,15,15,8,4,59,0,1,38,2,67,0,3,23,7,67,0,28,5,82,1,13,4,85,0,11,4,81,1,11,7,86,0,9,5,89,0,7,4,71,0,0,0,3,4,22,71,1,0,0,3,25,77,1,13,5,2,2,77,1,9,4,2,7,77,0,10,2,6,5,90,2,7,1,90,7,2,1,90,5,5,0,83,1,9,7,93,0,5,2,97,1,0,0,2,0,0,88,0,1,3,0,3,0,0,1,1,0,1,0,0,0,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,5.90625,6.9065624473184695,1.6666666666666667,1.1547005383792515,0,0,0,0
GN,GIN,Guinea,-99,2021-01-01,2020-12-25,100,7,470757.01982304617,4,238748.85355736638,6,73,5878412.078407516,0,10,11,79,9,12,79,9,4,87,8,30,62,7,15,78,10,19,71,8,6,86,10,2,88,6,8,86,11,7,82,10,2,88,7,17,76,10,6,84,9,16,75,89,1,6,4,88,1,5,6,96,1,2,1,70,2,13,15,85,1,6,8,81,1,7,11,94,2,1,3,98,0,1,1,92,2,2,4,93,1,3,3,98,0,0,2,83,2,5,10,94,1,2,3,84,2,6,8,25,2,4,69,96,2,2,27,0,28,45,72,1,9,18,91,0,7,2,91,0,2,7,0,98,2,0,37,2,19,42,100,34,1,21,24,8,12,42,10,15,16,17,42,18,17,9,14,42,19,24,5,10,42,21,16,8,13,42,25,5,6,22,84,9,2,5,84,9,4,3,84,7,7,2,84,4,8,4,84,7,6,3,84,7,4,5,90,3,1,6,90,4,6,90,3,2,5,90,4,0,6,90,3,1,6,90,4,1,5,90,3,1,6,98,1,0,1,98,0,2,98,1,1,98,1,1,0,98,1,1,0,49,6,33,12,49,9,19,23,49,8,18,25,49,6,19,26,49,9,15,27,49,5,15,31,56,1,10,33,90,0,4,5,1,0,57,2,12,13,16,57,4,37,2,58,0,9,33,58,0,15,17,5,3,1,1,58,2,24,7,5,4,61,1,17,13,5,3,63,0,1,34,2,70,1,2,20,7,69,0,26,5,83,1,13,3,82,0,13,5,83,1,11,5,85,0,10,5,88,0,9,3,74,0,0,0,2,6,18,74,1,0,1,3,21,79,1,10,5,3,2,79,1,8,4,1,7,79,0,10,2,5,4,90,2,7,1,90,7,2,1,90,4,6,0,85,1,8,6,94,0,5,1,98,0,0,0,2,0,0,90,0,1,3,0,2,0,0,1,1,0,1,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.909090909090909,5.222329678670935,1.6666666666666667,1.1547005383792515,0,0,0,0
GN,GIN,Guinea,-99,2021-01-03,2020-12-26,100,6,450709.6159910111,3,218701.4497253313,6,73,5740312.594428548,0,8,10,82,7,11,82,7,3,90,7,27,66,7,15,78,9,19,72,6,4,90,8,1,91,6,7,87,9,5,86,8,1,91,6,17,77,9,6,85,8,17,75,90,1,5,4,89,0,5,6,97,1,2,0,73,2,10,15,85,1,6,8,81,0,7,12,96,1,0,3,99,0,1,0,93,2,1,4,95,1,2,2,99,0,0,1,83,2,3,12,94,1,2,3,83,2,8,7,25,2,4,69,96,2,2,29,1,28,42,72,1,10,17,90,0,8,2,90,0,2,8,0,98,2,0,41,2,20,37,100,38,1,21,24,8,8,47,10,10,18,15,47,15,15,10,13,47,15,23,4,11,47,18,14,9,12,47,23,3,6,21,84,8,3,5,84,9,4,3,84,7,6,3,84,4,7,5,84,7,5,4,84,8,3,5,90,3,1,6,90,4,6,90,3,2,5,90,4,0,6,90,3,1,6,90,4,1,5,90,3,1,6,98,1,0,1,98,0,2,98,1,1,98,1,1,0,98,1,1,0,55,6,25,14,55,9,16,20,55,8,13,24,55,6,14,25,55,9,14,22,55,5,13,27,60,1,8,31,92,0,4,3,1,0,61,2,11,9,17,61,4,33,2,62,0,7,31,62,0,12,17,4,2,1,2,62,2,23,6,4,3,64,1,15,15,2,3,66,0,1,30,3,72,1,2,18,7,76,0,21,3,85,0,12,3,87,0,9,4,87,0,8,5,86,0,7,7,89,0,8,3,76,0,0,0,2,5,17,76,1,0,1,4,18,81,1,9,5,3,1,81,1,7,3,1,7,81,0,10,1,5,3,91,1,8,0,91,6,1,2,91,4,5,0,87,1,4,8,92,0,5,3,98,0,0,0,2,0,0,94,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.818181818181818,4.080858866820695,1.6666666666666667,1.1547005383792515,0,0,0,0
GN,GIN,Guinea,-99,2021-01-04,2020-12-26,100,6,450709.6159910111,3,218701.4497253313,6,73,5740785.233752168,0,8,10,82,7,11,82,7,3,90,7,26,67,7,15,78,9,18,73,6,4,90,8,1,91,6,7,87,9,5,86,8,1,91,6,17,77,9,6,85,8,16,76,90,1,5,4,89,0,5,6,97,1,2,0,74,2,10,14,85,1,6,8,82,0,7,11,96,1,0,3,99,0,1,0,93,2,1,4,95,1,2,2,99,0,0,1,83,2,3,12,94,1,2,3,84,2,7,7,25,2,4,69,96,2,2,29,1,28,42,72,1,10,17,90,0,8,2,90,0,2,8,0,98,2,0,41,2,20,37,100,38,1,22,23,8,8,47,11,9,18,15,47,16,15,10,12,47,15,23,4,11,47,18,14,9,12,47,24,3,6,20,84,8,4,4,84,10,3,3,84,8,5,3,84,5,6,5,84,8,4,4,84,9,2,5,90,3,1,6,90,4,6,90,3,2,5,90,4,0,6,90,3,1,6,90,4,1,5,90,3,1,6,98,1,0,1,98,0,2,98,1,1,98,1,1,0,98,1,1,0,56,6,24,14,56,9,16,19,56,8,13,23,56,6,14,24,56,9,13,22,56,5,13,26,61,1,8,30,92,0,4,3,1,0,62,2,10,9,17,62,4,32,2,63,0,6,31,63,0,12,16,4,2,1,2,63,2,23,6,3,3,65,1,15,14,2,3,67,0,1,29,3,73,1,2,18,6,77,0,20,3,85,0,12,3,87,0,9,4,87,0,8,5,87,0,6,7,89,0,8,3,77,0,0,0,1,5,17,77,1,0,1,3,18,82,1,8,5,3,1,82,1,6,3,1,7,82,0,9,1,5,3,92,1,7,0,92,6,1,1,92,4,4,0,87,1,4,8,92,0,5,3,98,0,0,0,2,0,0,94,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.75,4.127015636572768,1.6666666666666667,1.1547005383792515,0,0,0,0
GN,GIN,Guinea,-99,2021-01-13,2020-12-27,100,6,450709.6159910111,3,218701.4497253313,7,72,5833285.380519185,0,9,10,81,9,13,78,9,3,88,9,25,66,9,14,77,10,19,71,8,4,88,10,3,87,7,6,87,11,6,83,10,1,89,8,14,78,11,5,84,10,15,75,90,1,5,4,87,0,5,8,97,1,2,0,75,2,9,14,86,1,5,8,81,0,7,12,96,1,0,3,97,0,3,0,94,2,1,3,94,1,2,3,99,0,0,1,86,2,3,9,95,1,1,3,85,1,6,8,27,1,5,67,95,3,2,31,2,27,40,73,1,11,15,89,0,10,1,89,1,2,8,0,98,1,1,45,2,21,32,100,40,1,24,19,8,8,52,9,12,13,14,52,13,14,8,13,52,13,20,4,11,52,13,13,11,11,52,18,5,7,18,82,8,4,6,82,10,5,3,82,9,5,4,82,6,6,6,82,8,6,4,82,9,3,6,90,3,1,6,90,4,6,90,3,2,5,90,4,0,6,90,3,1,6,90,4,1,5,90,3,1,6,98,1,0,1,98,0,2,98,1,1,98,1,1,0,98,1,1,0,60,4,22,14,60,5,15,20,60,4,13,23,60,4,13,23,60,6,13,21,60,2,13,25,64,1,12,23,88,1,4,5,1,1,65,5,7,9,14,65,3,29,3,65,0,6,29,65,0,11,14,4,2,2,2,65,2,22,4,3,4,67,1,12,12,4,4,69,0,1,27,3,73,1,3,17,6,79,0,17,4,86,0,11,3,87,0,7,6,88,0,6,6,87,0,5,8,89,0,7,4,78,0,0,0,1,5,16,78,1,0,1,4,16,84,1,6,4,3,2,84,1,4,2,1,8,84,0,9,1,4,2,91,1,8,0,91,6,1,2,91,4,5,0,88,0,5,7,93,0,4,3,99,0,0,0,1,0,0,94,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,6.2,6.194547101532399,1.5,1,0,0,0,0
GN,GIN,Guinea,-99,2021-01-14,2020-12-27,100,6,450709.6159910111,3,218701.4497253313,7,72,5798303.6595939025,0,9,10,81,9,13,78,9,3,88,9,25,66,9,14,77,10,19,71,8,4,88,10,3,87,7,6,87,11,6,83,10,1,89,8,14,78,11,5,84,10,15,75,90,1,5,4,87,0,5,8,97,1,2,0,75,2,9,14,86,1,5,8,81,0,7,12,96,1,0,3,97,0,3,0,94,2,1,3,94,1,2,3,99,0,0,1,86,2,3,9,95,1,1,3,85,1,6,8,27,1,5,67,95,3,2,31,2,28,39,72,1,11,16,89,0,10,1,89,1,2,8,0,98,1,1,45,2,21,32,100,40,1,25,18,8,8,52,9,13,12,14,52,13,15,8,12,52,13,21,4,10,52,13,14,11,10,52,18,5,7,18,82,8,4,6,82,10,5,3,82,9,5,4,82,6,6,6,82,8,6,4,82,9,3,6,90,3,1,6,90,4,6,90,3,2,5,90,4,0,6,90,3,1,6,90,4,1,5,90,3,1,6,98,1,0,1,98,0,2,98,1,1,98,1,1,0,98,1,1,0,60,3,22,15,60,5,14,21,60,3,13,24,60,4,12,24,60,5,13,22,60,2,12,26,63,1,12,24,88,1,4,5,1,1,64,5,7,10,14,64,3,30,3,64,0,6,30,64,0,11,15,4,2,2,2,64,2,23,4,3,4,66,1,12,13,4,4,68,0,1,28,3,73,1,3,17,6,79,0,17,4,86,0,11,3,87,0,7,6,88,0,6,6,87,0,5,8,89,0,7,4,78,0,0,0,1,5,16,78,1,0,1,4,16,84,1,6,4,3,2,84,1,4,2,1,8,84,0,9,1,4,2,91,1,8,0,91,6,1,2,91,4,5,0,88,0,5,7,93,0,4,3,99,0,0,0,1,0,0,94,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,6.2,6.194547101532399,1.5,1,0,0,0,0
