ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1.-77,B1_1.1,B1_1.2,B1_2.-77,B1_2.1,B1_2.2,B1_3.-77,B1_3.1,B1_3.2,B1_4.-77,B1_4.1,B1_4.2,B1_5.-77,B1_5.1,B1_5.2,B1_6.-77,B1_6.1,B1_6.2,B1_7.-77,B1_7.1,B1_7.2,B1_8.-77,B1_8.1,B1_8.2,B1_9.-77,B1_9.1,B1_9.2,B1_10.-77,B1_10.1,B1_10.2,B1_11.-77,B1_11.1,B1_11.2,B1_12.-77,B1_12.1,B1_12.2,B1_13.-77,B1_13.1,B1_13.2,B1_14.-77,B1_14.1,B1_14.2,B1b_x1.-99,B1b_x1.-77,B1b_x1.1,B1b_x1.2,B1b_x2.-99,B1b_x2.-77,B1b_x2.1,B1b_x2.2,B1b_x3.-99,B1b_x3.-77,B1b_x3.1,B1b_x3.2,B1b_x4.-99,B1b_x4.-77,B1b_x4.1,B1b_x4.2,B1b_x5.-99,B1b_x5.-77,B1b_x5.1,B1b_x5.2,B1b_x6.-99,B1b_x6.-77,B1b_x6.1,B1b_x6.2,B1b_x7.-99,B1b_x7.-77,B1b_x7.1,B1b_x7.2,B1b_x8.-99,B1b_x8.-77,B1b_x8.1,B1b_x8.2,B1b_x9.-99,B1b_x9.-77,B1b_x9.1,B1b_x9.2,B1b_x10.-99,B1b_x10.-77,B1b_x10.1,B1b_x10.2,B1b_x11.-99,B1b_x11.-77,B1b_x11.1,B1b_x11.2,B1b_x12.-99,B1b_x12.-77,B1b_x12.1,B1b_x12.2,B1b_x13.-99,B1b_x13.-77,B1b_x13.1,B1b_x13.2,B1b_x14.-99,B1b_x14.-77,B1b_x14.1,B1b_x14.2,B3.-99,B3.-77,B3.1,B3.2,B5.-99,B5.-77,B5.1,B5.2,B6.-99,B6.-77,B6.1,B6.2,B7.-99,B7.-77,B7.1,B7.2,B8.-99,B8.-77,B8.1,B8.2,B8.3,B9.-99,B9.-77,B9.1,B9.2,B9.3,B10.-99,B10.-77,B10.1,B10.2,B10.3,B11.-99,B11.-77,B11.1,B11.2,V1.-99,V1.-77,V1.1,V1.2,V1.3,V2.-99,V2.-77,V2.1,V2.2,V2.3,V2a.-99,V2a.1,V2a.2,V2a.3,V3.-99,V3.-77,V3.1,V3.2,V3.3,V3.4,V4_1.-99,V4_1.-77,V4_1.1,V4_1.2,V4_1.3,V4_2.-99,V4_3.-99,V4_3.-77,V4_3.1,V4_3.2,V4_3.3,V4_4.-99,V4_4.-77,V4_4.1,V4_4.2,V4_4.3,V4_5.-99,V4_5.-77,V4_5.1,V4_5.2,V4_5.3,V4_6.-99,V4_6.-77,V4_6.1,V4_6.2,V4_6.3,V5a_1.-99,V5a_1.-77,V5a_1.0,V5a_1.1,V5a_2.-99,V5a_2.-77,V5a_2.0,V5a_2.1,V5a_3.-99,V5a_3.-77,V5a_3.0,V5a_3.1,V5a_4.-99,V5a_4.-77,V5a_4.0,V5a_4.1,V5a_5.-99,V5a_5.-77,V5a_5.0,V5a_5.1,V5a_6.-99,V5a_6.-77,V5a_6.0,V5a_6.1,V5a_7.-99,V5a_7.-77,V5a_7.0,V5a_7.1,V5a_8.-99,V5a_8.-77,V5a_8.0,V5a_8.1,V5a_9.-99,V5a_9.-77,V5a_9.0,V5a_9.1,V5a_10.-99,V5b_1.-99,V5b_1.-77,V5b_1.0,V5b_1.1,V5b_2.-99,V5b_2.-77,V5b_2.0,V5b_2.1,V5b_3.-99,V5b_3.-77,V5b_3.0,V5b_3.1,V5b_4.-99,V5b_4.-77,V5b_4.0,V5b_4.1,V5b_5.-99,V5b_5.-77,V5b_5.0,V5b_5.1,V5b_6.-99,V5b_6.-77,V5b_6.0,V5b_6.1,V5b_7.-99,V5b_7.-77,V5b_7.0,V5b_7.1,V5b_8.-99,V5b_8.-77,V5b_8.0,V5b_8.1,V5b_9.-99,V5b_9.-77,V5b_9.0,V5b_9.1,V5b_10.-99,V5c_1.-99,V5c_1.-77,V5c_1.0,V5c_1.1,V5c_2.-99,V5c_2.-77,V5c_2.0,V5c_2.1,V5c_3.-99,V5c_3.-77,V5c_3.0,V5c_3.1,V5c_4.-99,V5c_4.-77,V5c_4.0,V5c_4.1,V5c_5.-99,V5c_5.-77,V5c_5.0,V5c_5.1,V5c_6.-99,V5c_6.-77,V5c_6.0,V5c_6.1,V5c_7.-99,V5c_7.-77,V5c_7.0,V5c_7.1,V5c_8.-99,V5c_8.-77,V5c_8.0,V5c_8.1,V5c_9.-99,V5c_9.-77,V5c_9.0,V5c_9.1,V5c_10.-99,V5d_1.-99,V5d_1.0,V5d_1.1,V5d_2.-99,V5d_2.0,V5d_2.1,V5d_3.-99,V5d_3.0,V5d_3.1,V5d_4.-99,V5d_4.0,V5d_5.-99,V5d_5.0,V5d_5.1,V5d_6.-99,V5d_6.0,V5d_7.-99,V5d_7.0,V5d_8.-99,V5d_8.0,V5d_9.-99,V5d_9.0,V5d_10.-99,V6_1.-99,V6_1.-77,V6_1.0,V6_1.1,V6_2.-99,V6_2.-77,V6_2.0,V6_2.1,V6_3.-99,V6_3.-77,V6_3.0,V6_3.1,V6_4.-99,V6_4.-77,V6_4.0,V6_4.1,V6_5.-99,V6_5.-77,V6_5.0,V6_5.1,V6_6.-99,V6_6.-77,V6_6.0,V6_6.1,V6_7.-99,V6_7.-77,V6_7.0,V6_7.1,V9.-99,V9.-77,V9.1,V9.2,V9.3,V9.4,V10_1.-99,V10_1.-77,V10_1.0,V10_1.1,V10_2.-99,V10_2.-77,V10_2.0,V10_2.1,V10_3.-99,V10_3.-77,V10_3.0,V10_3.1,V10_4.-99,V10_4.-77,V10_4.0,V10_4.1,V10_5.-99,V10_5.-77,V10_5.0,V10_5.1,V10_6.-99,V10_6.-77,V10_6.0,V10_6.1,V10_7.-99,V10_7.-77,V10_7.0,V10_7.1,V10_8.-99,V10_8.-77,V10_8.0,V10_8.1,V10_9.-99,V10_9.-77,V10_9.0,V10_9.1,V10_10.-99,V10_10.-77,V10_10.0,V10_10.1,V11.-99,V11.-77,V11.1,V11.2,V12.-99,V12.-77,V12.1,V12.2,V13.-99,V15.-99,V16.-99,B12_1.-99,B12_1.-77,B12_1.1,B12_1.2,B12_2.-99,B12_2.-77,B12_2.1,B12_2.2,B12_3.-99,B12_3.-77,B12_3.1,B12_3.2,B12_4.-99,B12_4.-77,B12_4.1,B12_4.2,B12_5.-99,B12_5.-77,B12_5.1,B12_5.2,B12_6.-99,B12_6.-77,B12_6.1,B12_6.2,B13_1.-99,B13_1.-77,B13_1.1,B13_1.2,B13_2.-99,B13_2.-77,B13_2.1,B13_2.2,B13_3.-99,B13_3.-77,B13_3.1,B13_3.2,B13_4.-99,B13_4.-77,B13_4.1,B13_4.2,B13_5.-99,B13_5.-77,B13_5.1,B13_5.2,B13_6.-99,B13_6.-77,B13_6.1,B13_6.2,B13_7.-99,B13_7.-77,B13_7.1,B13_7.2,B14_1.-99,B14_1.-77,B14_1.1,B14_1.2,B14_2.-99,B14_2.-77,B14_2.1,B14_2.2,B14_3.-99,B14_3.-77,B14_3.1,B14_3.2,B14_4.-99,B14_4.-77,B14_4.1,B14_4.2,B14_5.-99,B14_5.-77,B14_5.1,B14_5.2,C0_1.-99,C0_1.-77,C0_1.1,C0_1.2,C0_2.-99,C0_2.-77,C0_2.1,C0_2.2,C0_3.-99,C0_3.-77,C0_3.1,C0_3.2,C0_4.-99,C0_4.-77,C0_4.1,C0_4.2,C0_5.-99,C0_5.-77,C0_5.1,C0_5.2,C0_6.-99,C0_6.-77,C0_6.1,C0_6.2,C1_m.-99,C1_m.-77,C1_m.1,C1_m.2,C2.-99,C2.-77,C2.1,C2.2,C2.3,C2.4,C7.-99,C7.-77,C7.1,C7.2,C7.3,C7.4,C8.-99,C8.-77,C8.1,C8.2,C3.-99,C3.-77,C3.1,C3.2,C5.-99,C5.-77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6.-99,C6.-77,C6.1,C6.2,C6.3,C6.4,C14.-99,C14.-77,C14.1,C14.2,C14.3,C14.4,C9.-99,C9a.-99,C9a.-77,C9a.1,C9a.2,C9a.3,C12.-99,C12.-77,C12.1,C12.2,C12.3,C13_1.-99,C13_1.-77,C13_1.1,C13_1.2,C13_2.-99,C13_2.-77,C13_2.1,C13_2.2,C13_3.-99,C13_3.-77,C13_3.1,C13_3.2,C13_4.-99,C13_4.-77,C13_4.1,C13_4.2,C13_5.-99,C13_5.-77,C13_5.1,C13_5.2,C13_6.-99,C13_6.-77,C13_6.1,C13_6.2,D1.-99,D1.-77,D1.1,D1.2,D1.3,D1.4,D1.5,D2.-99,D2.-77,D2.1,D2.2,D2.3,D2.4,D2.5,D3.-99,D3.-77,D3.1,D3.2,D3.3,D3.4,D4.-99,D4.-77,D4.1,D4.2,D4.3,D4.4,D5.-99,D5.-77,D5.1,D5.2,D5.3,D5.4,D6_1.-99,D6_1.-77,D6_1.1,D6_1.2,D6_2.-99,D6_2.-77,D6_2.1,D6_2.2,D6_3.-99,D6_3.-77,D6_3.1,D6_3.2,D7.-99,D7.-77,D7.1,D7.2,D8.-99,D8.-77,D8.1,D8.2,D9.-99,D9.-77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10.-99,D10.-77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3.-99,E3.-77,E3.1,E3.2,E3.3,E3.4,E4.-99,E4.-77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2.-99,E2.-77,E2.1,E2.2,E2.3,E7.-99,E7.-77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
ALB,Albania,-99,2021-02-10,2021-02-06,100,7,259105.94088609467,3,153647.6327285703,91,69,3981949.5907916925,0,14,11,75,14,15,71,12,11,77,13,33,54,14,24,62,12,26,62,13,16,71,11,13,76,13,9,78,14,10,76,13,16,71,14,23,63,16,12,72,15,28,57,89,3,6,2,85,2,8,5,89,2,7,2,67,3,22,8,76,3,13,8,74,3,17,6,84,2,6,8,87,3,7,3,91,1,5,3,90,1,9,0,84,4,8,4,77,1,15,7,88,1,6,5,72,3,17,8,30,1,35,34,72,0,12,16,37,2,26,35,74,2,6,18,94,0,5,1,0,94,0,2,4,0,98,0,2,0,0,47,1,11,41,41,1,0,56,2,100,0,0,0,0,100,0,0,0,43,1,15,17,9,15,57,6,17,9,11,100,57,8,18,12,5,57,7,14,12,10,57,9,7,9,18,57,9,18,10,6,88,0,7,5,88,0,11,1,88,0,8,4,88,0,11,1,88,0,11,1,88,0,9,3,88,0,12,0,88,0,11,1,88,0,10,2,0,92,0,3,5,92,0,4,4,92,0,7,1,92,0,6,2,92,0,3,5,92,0,7,1,92,0,8,0,92,0,8,0,92,0,8,0,0,84,1,8,7,84,1,13,2,84,1,13,2,84,1,15,0,84,1,6,9,84,1,11,4,84,1,15,0,84,1,15,0,84,1,13,2,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,100,0,100,0,0,93,0,6,1,93,0,5,2,93,0,3,4,93,0,4,3,93,0,6,1,93,0,6,1,93,0,7,0,59,2,19,9,9,2,63,2,34,1,63,2,33,2,63,2,34,1,63,2,34,1,63,2,30,5,63,2,34,1,63,2,34,1,63,2,34,1,63,2,30,5,63,2,8,27,100,0,0,0,100,0,0,0,0,0,0,91,5,1,3,91,4,2,3,91,4,5,0,91,4,2,3,91,5,2,2,91,5,2,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,71,5,13,11,71,7,16,6,71,5,13,11,71,7,11,11,71,8,3,18,71,8,6,15,72,1,16,11,84,0,10,3,0,3,74,0,0,2,11,13,74,1,25,0,78,0,2,20,78,1,9,3,1,5,2,1,78,1,8,5,5,3,81,1,6,7,4,1,100,84,1,1,14,0,85,1,2,9,3,88,0,8,4,84,0,14,2,87,0,9,4,89,0,5,6,97,0,2,1,94,0,5,1,89,0,2,0,2,1,6,89,0,0,1,4,0,6,91,0,7,1,1,0,91,1,2,0,1,5,91,0,4,2,1,2,96,0,3,1,96,1,2,1,96,0,3,1,94,0,2,4,96,0,3,1,98,0,0,0,0,0,0,0,2,96,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.0588235294117645,4.430891397221901,3.8,2.4836306192007656,0,0,0,0
ALB,Albania,-99,2021-02-11,2021-02-07,100,9,479739.7876392437,5,374281.4794817193,99,69,3553819.9976142794,0,12,11,77,14,20,66,14,13,73,12,31,57,13,26,61,13,27,60,14,16,70,14,12,74,17,6,77,14,12,74,15,13,72,12,23,65,17,12,71,14,31,55,89,3,7,1,80,2,10,8,87,3,9,1,69,4,18,9,74,5,11,10,73,2,16,9,84,1,8,7,88,2,7,3,94,0,3,3,88,4,8,0,87,4,8,1,77,1,18,4,88,1,6,5,69,4,16,11,30,1,34,35,73,0,11,16,37,2,20,41,80,1,4,15,96,0,4,0,0,96,0,1,3,0,99,0,1,0,0,44,1,12,43,39,3,0,57,1,100,0,0,0,0,100,0,0,0,40,1,16,17,10,16,57,5,12,10,16,100,57,6,15,11,11,57,6,12,10,15,57,8,7,9,19,57,7,18,9,9,86,0,8,6,86,0,12,2,86,0,10,4,86,0,12,2,86,0,13,1,86,0,10,4,86,0,14,0,86,0,12,2,86,0,11,3,0,92,0,4,4,92,0,4,4,92,0,7,1,92,0,7,1,92,0,4,4,92,0,7,1,92,0,8,0,92,0,8,0,92,0,7,1,0,84,1,8,7,84,1,12,3,84,1,13,2,84,1,15,0,84,1,8,7,84,1,10,5,84,1,15,0,84,1,15,0,84,1,13,2,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,100,0,100,0,0,93,0,6,1,93,0,4,3,93,0,3,4,93,0,3,4,93,0,7,0,93,0,6,1,93,0,6,1,59,1,16,8,10,6,62,1,37,0,62,1,36,1,62,1,37,0,62,1,37,0,62,1,33,4,62,1,37,0,62,1,37,0,62,1,37,0,62,1,33,4,62,1,7,30,100,0,0,0,100,0,0,0,0,0,0,90,4,2,4,90,5,2,3,90,5,4,1,90,4,2,4,90,5,3,2,90,5,3,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,68,2,18,12,68,4,22,6,68,4,12,16,68,3,16,13,68,4,3,25,68,5,6,21,70,1,17,12,83,0,10,3,0,4,72,0,0,3,11,14,72,0,28,0,77,1,2,20,77,0,11,6,2,3,0,1,77,0,6,7,4,6,79,0,5,9,6,1,100,81,1,1,16,1,82,0,2,12,4,84,0,11,5,79,0,20,1,88,0,9,3,84,0,9,7,97,0,3,0,94,0,6,0,89,0,3,0,1,1,6,89,0,1,1,4,0,5,93,0,6,0,1,0,93,0,2,0,1,4,93,0,3,2,0,2,96,0,3,1,96,1,2,1,96,0,3,1,96,0,2,2,98,0,1,1,99,0,0,0,0,0,0,0,1,97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.467567567567567,3.2846489795591434,3.954545454545454,2.4971845618477495,0,0,0,0
ALB,Albania,-99,2021-02-12,2021-02-09,100,12,601603.944457454,7,471361.0621630042,95,70,3224772.243827129,0,12,14,74,18,21,61,15,15,70,13,30,57,14,26,60,16,22,62,16,13,71,17,12,71,17,9,74,16,13,71,17,10,73,15,26,59,19,14,67,17,26,57,86,6,7,1,79,3,12,6,85,5,8,2,70,8,10,12,74,9,10,7,78,3,10,9,87,1,8,4,88,4,5,3,91,3,4,2,87,6,6,1,90,3,7,0,74,1,19,6,86,3,6,5,74,5,12,9,29,1,37,33,68,0,14,18,34,2,24,40,76,1,7,16,93,1,4,2,0,93,0,1,5,1,99,0,1,0,0,44,2,9,45,34,3,1,61,1,99,0,1,0,0,99,0,1,0,36,0,21,17,12,14,57,5,15,10,13,100,57,8,17,8,10,57,7,14,8,14,57,8,9,8,18,57,8,22,7,6,88,0,9,3,88,0,10,2,88,0,10,2,88,0,10,2,88,0,12,0,88,0,9,3,88,0,12,0,88,0,11,1,88,0,9,3,0,91,0,5,4,91,0,7,2,91,0,9,0,91,0,8,1,91,0,4,5,91,0,8,1,91,0,9,0,91,0,9,0,91,0,8,1,0,84,0,9,7,84,0,13,3,84,0,15,1,84,0,16,0,84,0,10,6,84,0,9,7,84,0,16,0,84,0,16,0,84,0,15,1,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,100,0,100,0,0,97,0,2,1,97,0,1,2,97,0,3,0,97,0,2,1,97,0,3,0,97,0,3,0,97,0,2,1,60,0,15,7,8,10,63,1,35,1,63,1,35,1,63,1,36,0,63,1,36,0,63,1,32,4,63,1,35,1,63,1,36,0,63,1,36,0,63,1,33,3,63,1,8,28,100,0,0,0,100,0,0,0,0,0,0,91,1,4,4,91,3,3,3,91,3,4,2,91,2,3,4,91,3,3,3,91,3,3,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,69,0,20,11,69,2,23,6,69,2,14,15,69,2,17,12,69,3,3,25,69,2,8,21,71,0,18,11,82,1,11,2,0,4,74,0,0,1,11,14,74,1,25,0,78,1,2,19,78,1,11,6,1,2,0,1,78,1,4,5,5,7,80,1,5,8,5,1,100,81,1,3,14,1,82,0,3,11,4,82,0,15,3,78,0,22,0,86,0,13,1,83,0,12,5,97,0,3,0,92,0,8,0,91,0,2,1,2,1,3,91,0,1,2,4,0,2,97,0,3,0,0,0,97,0,2,0,0,1,97,0,3,0,0,0,97,0,3,0,97,1,2,0,97,0,3,0,98,0,1,1,99,0,1,0,99,0,0,0,0,0,0,0,1,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.4794117647058824,3.328825383130294,3.5217391304347827,2.1292244686609876,0,0,0,0
ALB,Albania,2,2021-02-12,2021-02-06,100,3,26397.154575506152,3,26397.154575506152,136,100,1548970.1688264997,98,1,6,93,0,17,83,1,3,96,1,18,81,0,24,76,1,14,85,1,13,86,0,5,95,1,8,91,1,6,93,0,9,91,1,20,79,0,9,91,0,19,81,94,0,3,3,83,1,9,7,97,0,2,1,82,1,10,7,76,1,11,12,86,0,10,4,87,0,9,4,95,0,5,0,92,0,6,2,94,0,5,1,91,1,6,2,80,0,9,11,91,1,4,4,81,1,8,10,0,0,46,54,54,0,23,23,0,0,37,63,63,0,16,21,84,0,7,8,1,84,0,6,10,0,94,0,2,3,1,16,0,15,69,0,0,0,97,3,100,0,0,0,0,100,0,0,0,0,0,29,32,26,13,0,5,44,35,16,100,0,4,45,27,24,0,5,34,33,28,0,3,10,21,66,0,1,55,27,17,87,0,6,7,87,0,7,6,87,0,12,1,87,0,12,1,87,0,9,4,87,0,12,1,87,0,13,0,87,0,13,0,87,0,9,4,0,74,0,15,11,74,0,18,8,74,0,21,5,74,0,25,1,74,0,11,15,74,0,16,10,74,0,26,0,74,0,26,0,74,0,25,1,0,68,1,18,13,68,1,22,9,68,1,29,2,68,1,28,3,68,1,17,14,68,1,14,17,68,1,31,0,68,1,31,0,68,1,29,2,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,100,0,100,0,0,92,0,3,5,92,0,8,0,92,0,4,4,92,0,8,0,92,0,8,0,92,0,6,2,92,0,8,0,0,1,22,31,29,17,0,6,92,2,0,6,92,2,0,6,93,1,0,6,92,2,0,6,90,4,0,6,92,2,0,6,89,5,0,6,92,2,0,6,84,10,0,6,16,78,59,0,4,37,2,0,41,57,0,0,0,85,3,5,7,85,2,5,8,85,1,11,3,85,3,3,9,85,3,3,9,85,3,6,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,4,47,49,0,4,76,20,0,4,57,39,0,5,56,39,0,5,9,86,0,4,23,73,0,1,53,46,47,0,33,10,4,6,0,1,0,9,37,53,0,1,99,0,0,1,23,76,0,1,49,21,19,6,4,0,0,1,28,20,26,25,0,2,18,50,23,7,100,0,1,10,89,0,0,0,7,83,10,53,0,36,11,24,1,65,10,43,2,30,25,44,1,29,26,91,0,7,2,77,0,21,2,0,1,1,7,16,27,48,0,2,2,8,15,24,49,0,2,48,35,10,5,0,3,12,17,29,39,0,3,22,34,25,16,44,2,47,7,44,5,35,16,44,12,23,21,0,1,52,47,53,0,24,23,76,1,7,0,2,0,3,4,7,24,1,2,12,4,6,0,4,6,1,0,3,7,7,5,3,15,0,1,58,41,0,0,0,0,0,100,0,0,0,0,0,1,0,79,6,14,1,0,20,50,25,2,2,5.189655172413793,5.322764406926108,3.25,2.361550989693654,15.015625,4.6625343938339165,2.404255319148936,1.2811213916458863
ALB,Albania,3,2021-02-12,2021-02-06,100,4,36227.07000307854,2,18253.20077427246,158,100,1390652.8541525644,99,0,8,92,0,11,89,0,7,93,0,30,70,2,23,75,0,25,75,0,18,82,0,12,88,0,6,94,0,8,92,0,8,92,0,27,73,0,11,89,0,25,75,92,0,6,2,89,0,6,5,93,0,5,2,70,0,15,15,77,0,16,7,75,0,13,12,82,0,14,4,88,0,9,3,94,0,4,2,92,0,6,2,92,0,6,2,73,0,14,13,89,0,9,2,75,0,16,9,0,0,54,46,46,0,24,30,0,0,49,51,51,1,17,31,83,0,8,9,0,83,0,3,14,0,97,0,2,1,0,18,1,10,71,0,0,1,99,0,99,0,0,1,0,100,0,0,0,1,0,33,29,23,14,1,1,36,38,24,100,1,2,42,26,29,1,4,26,32,37,1,1,12,18,68,1,2,52,25,20,86,0,4,10,86,0,8,6,86,0,9,5,86,0,14,0,86,0,11,3,86,0,13,1,86,0,12,2,86,0,14,0,86,0,11,3,0,77,0,16,7,77,0,12,11,77,0,18,5,77,0,20,3,77,0,11,12,77,0,18,5,77,0,23,0,77,0,23,0,77,0,19,4,0,71,0,15,14,71,0,18,11,71,0,28,1,71,0,27,2,71,0,16,13,71,0,17,12,71,0,26,3,71,0,28,1,71,0,27,2,0,100,0,0,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,100,0,100,0,0,89,0,8,3,89,0,9,2,89,0,6,5,89,0,8,3,89,0,9,2,89,0,6,5,89,0,9,2,0,1,28,31,23,17,0,4,95,1,0,4,94,2,0,4,96,0,0,4,94,2,0,4,87,9,0,4,91,5,0,4,93,3,0,4,92,4,0,4,85,11,0,4,26,70,56,0,4,40,1,0,39,60,0,0,0,90,1,5,4,90,2,1,7,90,1,5,4,90,2,1,7,90,2,2,6,90,2,3,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,52,47,0,2,71,27,0,2,54,44,0,3,46,51,0,3,13,84,0,1,11,88,0,0,44,56,56,0,23,14,4,3,0,0,1,2,36,61,0,0,99,1,0,2,22,76,0,0,49,29,6,5,6,5,0,0,34,17,24,25,0,0,29,41,21,9,100,0,0,9,89,2,0,0,7,89,4,48,1,43,8,29,1,62,8,46,1,34,19,54,1,29,16,87,0,9,4,89,1,10,0,0,0,2,8,17,28,45,0,0,3,7,13,24,53,0,2,51,29,13,5,0,0,18,14,27,41,0,0,32,28,22,18,40,8,43,9,40,9,42,9,40,14,28,18,0,1,53,46,54,1,21,24,79,0,4,1,0,1,2,3,10,26,0,1,5,3,7,2,5,4,0,0,1,5,14,3,5,19,0,2,55,40,1,2,0,0,0,0,100,0,0,0,0,0,6,74,9,11,0,2,10,58,22,6,2,4.896551724137931,4.548721259185807,3.4761904761904763,2.6525468225388114,15.177083333333332,4.200237566380632,2.879120879120879,1.3811039452003993
ALB,Albania,-99,2021-02-13,2021-02-10,100,9,440356.1362881448,6,356056.7497944086,69,72,2745957.3224953897,0,13,12,75,17,19,64,15,11,74,14,32,54,14,25,61,18,17,65,18,11,71,19,9,72,14,12,74,14,15,71,18,7,75,16,25,59,18,14,68,14,22,64,88,5,5,2,81,2,12,5,89,5,5,1,68,9,12,11,75,9,10,6,83,5,6,6,89,3,6,2,91,3,4,2,88,6,5,1,85,6,6,3,93,2,5,0,75,2,16,7,86,3,7,4,78,7,9,6,26,2,32,40,73,0,13,14,32,1,26,41,74,2,8,16,92,1,4,3,0,92,0,2,5,1,98,0,2,0,0,44,1,13,42,33,3,4,59,1,96,0,4,0,0,96,1,2,1,41,0,19,17,11,12,56,4,17,10,13,100,56,6,17,8,13,56,6,15,6,17,56,6,10,7,21,56,7,25,5,7,88,0,8,4,88,0,8,4,88,0,10,2,88,0,10,2,88,0,11,1,88,0,9,3,88,0,12,0,88,0,11,1,88,0,11,1,0,92,0,4,4,92,0,6,2,92,0,8,0,92,0,7,1,92,0,4,4,92,0,7,1,92,0,8,0,92,0,8,0,92,0,7,1,0,84,0,8,8,84,0,12,4,84,0,15,1,84,0,16,0,84,0,10,6,84,0,8,8,84,0,15,1,84,0,16,0,84,0,16,0,0,99,0,1,99,0,1,99,0,1,99,1,99,1,0,99,1,99,1,99,1,99,1,0,96,0,4,0,96,0,2,2,96,0,3,1,96,0,2,2,96,0,2,2,96,0,2,2,96,0,3,1,60,0,15,9,6,10,63,1,34,2,63,1,35,1,63,1,36,0,63,1,36,0,63,1,33,3,63,1,35,1,63,1,36,0,63,1,36,0,63,1,34,2,63,1,9,27,100,0,0,0,100,0,0,0,0,0,0,87,3,4,6,87,6,3,4,87,4,5,4,87,5,3,5,87,4,5,4,87,5,3,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,68,1,19,12,68,4,21,7,68,4,13,15,68,4,15,13,68,5,3,24,68,4,7,21,69,0,17,14,83,2,10,1,0,4,72,0,2,4,10,12,72,1,27,0,79,1,2,18,79,1,11,5,1,2,0,1,79,1,6,4,3,7,82,1,3,8,5,1,100,83,0,2,14,1,84,0,2,12,2,82,0,15,3,80,0,20,0,87,0,11,2,85,0,10,5,97,0,3,0,93,0,7,0,92,0,1,1,2,2,2,92,0,1,2,2,0,3,97,0,2,1,0,0,97,0,1,0,1,1,97,0,2,0,1,0,98,0,2,0,98,1,1,0,98,0,2,0,98,0,0,2,98,0,1,1,99,0,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.4586206896551723,3.164481140202847,3.3125,1.7017148213885114,0,0,0,0
