ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B10..99,B10..77,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V2a..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V5a_1..99,V5a_2..99,V5a_3..99,V5a_4..99,V5a_5..99,V5a_6..99,V5a_7..99,V5a_8..99,V5a_9..99,V5b_1..99,V5b_2..99,V5b_3..99,V5b_4..99,V5b_5..99,V5b_6..99,V5b_7..99,V5b_8..99,V5b_9..99,V5c_1..99,V5c_2..99,V5c_3..99,V5c_4..99,V5c_5..99,V5c_6..99,V5c_7..99,V5c_8..99,V5c_9..99,V5d_1..99,V5d_2..99,V5d_3..99,V5d_4..99,V5d_5..99,V5d_6..99,V5d_7..99,V5d_8..99,V5d_9..99,V6_1..99,V6_2..99,V6_3..99,V6_4..99,V6_5..99,V6_6..99,V6_7..99,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_2..99,V10_3..99,V10_4..99,V10_5..99,V10_6..99,V10_7..99,V10_8..99,V10_9..99,V10_10..99,V11..99,V12..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.2,B13_2..99,B13_2..77,B13_2.2,B13_3..99,B13_3..77,B13_3.2,B13_4..99,B13_4..77,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1.1,B14_1.2,B14_2..99,B14_2.1,B14_2.2,B14_3..99,B14_3.1,B14_3.2,B14_4..99,B14_4.1,B14_4.2,B14_5..99,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C9a..99,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BF,BFA,Burkina Faso,-99,2021-01-18,2021-01-15,100,2,62205.097495774404,2,62205.097495774404,20,74,5223224.229704157,0,7,5,88,8,16,76,7,4,89,11,27,62,6,19,75,8,18,74,8,6,86,8,7,85,8,9,83,7,6,87,8,10,82,7,13,80,11,6,83,8,17,75,95,2,1,2,84,2,8,6,96,1,2,1,73,2,11,14,81,3,7,9,82,4,6,8,94,2,2,2,93,1,5,1,91,1,3,5,94,2,2,2,90,3,5,2,87,2,6,5,94,1,2,3,83,3,8,6,25,1,10,64,91,0,5,4,26,2,14,58,86,0,7,7,93,0,7,0,93,2,5,98,0,1,1,37,3,19,41,100,100,0,31,2,20,18,9,20,40,11,24,10,15,40,11,26,11,12,40,11,27,10,12,40,9,27,9,15,40,14,20,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,22,7,15,11,0,0,0,0,0,0,0,0,0,0,0,0,84,9,3,4,84,5,9,2,84,7,7,2,84,10,1,5,84,9,2,5,84,8,3,5,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,44,3,39,14,44,7,25,24,44,6,28,22,44,7,23,26,44,6,22,28,44,7,12,37,47,1,27,25,73,1,11,5,4,6,47,0,0,12,25,16,47,4,47,2,50,3,7,40,50,1,23,10,9,3,3,1,50,0,21,8,13,8,54,2,18,16,9,1,55,0,1,39,5,0,63,0,1,34,2,62,3,28,7,76,2,15,7,73,3,15,9,78,2,14,6,79,2,14,5,88,1,8,3,66,1,1,2,5,15,10,66,0,0,2,3,15,14,70,0,16,5,6,3,70,1,8,9,4,8,70,0,11,7,7,5,83,2,11,4,83,6,4,7,83,6,5,6,71,0,21,8,92,0,5,3,96,0,0,0,0,0,0,0,4,76,0,2,1,1,4,2,0,3,0,1,1,1,2,0,0,6,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.84,4.0484564959994325,3,1.58113883008419,0,0,0,0
BF,BFA,Burkina Faso,-99,2021-01-19,2021-01-16,100,3,181964.3000948968,3,181964.3000948968,19,76,6097895.805309806,0,6,4,90,7,16,77,7,4,89,10,23,67,6,20,74,7,18,75,8,5,87,8,6,86,8,8,84,7,6,87,7,9,84,7,16,77,9,6,85,8,13,79,96,1,2,1,84,2,7,7,96,2,1,1,77,2,10,11,80,4,6,10,82,5,6,7,95,2,2,1,94,1,2,3,92,1,3,4,94,2,3,1,91,3,4,2,84,3,10,3,94,2,2,2,87,2,5,6,23,1,11,65,90,0,6,4,26,2,14,58,86,0,6,8,94,0,6,0,94,1,5,99,0,1,0,36,7,15,42,100,100,0,29,2,14,23,7,25,41,10,21,9,19,41,11,20,15,13,41,10,27,10,12,41,7,22,15,15,41,13,14,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2,22,5,18,9,0,0,0,0,0,0,0,0,0,0,0,0,86,6,2,6,86,3,7,4,86,3,9,2,86,4,3,7,86,5,2,7,86,5,2,7,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,47,4,37,12,47,6,25,22,47,5,25,23,47,6,24,23,47,5,17,31,47,6,8,39,52,1,24,23,76,1,9,5,5,4,53,0,0,9,24,14,53,4,41,2,56,2,7,35,56,0,24,6,10,1,2,1,56,1,21,8,11,3,59,0,18,16,6,1,59,1,2,33,5,0,69,0,1,28,2,66,5,25,4,78,3,14,5,78,4,12,6,79,3,12,6,84,2,11,3,92,2,6,0,73,1,1,1,2,12,10,73,0,0,1,3,10,13,76,1,12,3,3,5,76,1,3,5,3,12,76,0,4,5,8,7,92,0,6,2,92,3,2,3,92,3,1,4,78,0,13,9,91,0,3,6,98,0,0,0,0,0,0,0,2,86,0,0,1,1,3,1,0,1,0,0,1,1,1,0,0,4,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,5.571428571428571,4.422345854537256,2.142857142857143,0.8997354108424372,0,0,0,0
BF,BFA,Burkina Faso,-99,2021-01-20,2021-01-16,100,3,181964.3000948968,3,181964.3000948968,23,79,6230175.869912723,0,4,5,91,5,14,81,5,2,93,6,23,71,5,20,75,5,16,79,6,3,91,5,4,91,5,6,89,6,3,91,6,5,89,6,15,79,5,5,90,5,13,82,95,1,2,2,86,1,6,7,98,1,0,1,77,2,10,11,80,2,9,9,84,2,7,7,97,0,2,1,96,0,1,3,94,0,3,3,97,0,3,0,95,0,3,2,85,1,12,2,95,2,2,1,87,1,8,4,20,1,14,65,88,0,8,4,24,1,18,57,82,0,7,11,93,0,7,0,93,2,5,98,0,2,0,32,4,18,46,100,100,0,26,2,17,21,9,25,37,12,23,7,21,37,12,23,14,14,37,12,30,10,11,37,9,25,13,16,37,16,12,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,26,5,17,11,0,0,0,0,0,0,0,0,0,0,0,0,84,6,3,7,84,4,7,5,84,3,11,2,84,4,3,9,84,5,2,9,84,5,2,9,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,43,4,37,16,43,6,27,24,43,5,26,26,43,6,27,24,43,5,19,33,43,6,8,43,48,1,25,26,75,1,9,6,6,3,51,0,0,9,25,15,51,3,44,2,55,2,9,34,55,0,24,8,10,1,1,1,55,1,21,9,12,2,57,0,18,15,8,2,59,1,1,35,4,0,68,0,1,30,1,66,4,28,2,76,3,17,4,77,3,15,5,76,3,16,5,82,2,13,3,92,2,6,0,72,1,1,1,3,11,11,72,0,0,0,4,10,14,77,1,12,4,2,4,77,1,3,4,4,11,77,0,4,4,9,6,93,0,5,2,93,3,2,2,93,3,1,3,79,0,13,8,92,0,2,6,99,0,0,0,0,0,0,0,1,87,0,0,1,1,2,1,0,1,0,0,1,1,1,0,0,4,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,5.086956521739131,4.176917561576423,2.125,0.83452296039628,0,0,0,0
BF,BFA,Burkina Faso,-99,2021-01-21,2021-01-17,100,5,291977.1310171547,4,261645.79151211592,27,73,6119096.061846782,0,4,8,88,4,15,81,5,6,89,5,27,68,3,19,78,4,17,79,6,3,91,4,6,90,5,7,88,5,4,91,5,6,89,4,19,77,5,5,90,5,16,79,92,3,2,3,85,1,7,7,94,2,2,2,73,3,10,14,81,3,9,7,83,3,8,6,97,0,2,1,94,0,2,4,93,0,4,3,96,1,2,1,94,1,3,2,81,2,11,6,95,2,2,1,84,2,10,4,25,2,15,58,87,0,8,5,30,1,18,51,82,0,7,11,93,0,6,1,93,2,5,98,0,2,0,39,4,19,38,100,100,0,32,2,15,22,8,21,41,9,21,11,18,41,8,25,14,12,41,8,31,10,10,41,8,28,13,10,41,12,10,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,23,5,17,9,0,0,0,0,0,0,0,0,0,0,0,0,82,7,4,7,82,5,8,5,82,4,13,1,82,5,4,9,82,5,5,8,82,6,3,9,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,47,2,38,13,47,5,25,23,47,4,22,27,47,5,26,22,47,5,18,30,47,6,9,38,51,1,26,22,74,0,11,5,7,3,54,0,0,10,20,16,54,3,42,1,58,0,13,29,58,1,22,7,10,1,0,1,58,2,16,9,12,3,61,0,15,12,10,2,64,2,1,32,1,0,74,1,1,23,1,64,3,30,3,77,2,18,3,80,2,15,3,76,2,17,5,82,1,14,3,91,1,8,0,75,1,2,0,2,10,10,75,0,1,0,3,8,13,81,1,10,2,2,4,81,1,2,4,2,10,81,0,3,5,7,4,93,0,5,2,93,3,1,3,93,4,0,3,83,0,9,8,92,0,3,5,98,0,0,0,0,1,0,0,1,90,0,1,0,1,0,0,0,1,0,0,2,1,1,0,0,3,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.636363636363637,4.259951425449138,2.3333333333333335,0.7071067811865476,0,0,0,0
BF,BFA,Burkina Faso,-99,2021-01-22,2021-01-18,100,6,355651.64226436894,4,268649.0324100623,21,76,6298101.230326626,0,2,8,90,2,11,87,3,6,91,2,25,73,2,20,78,2,19,79,3,4,93,2,6,92,3,5,92,3,5,92,3,4,93,2,19,79,3,4,93,3,17,80,92,2,2,4,89,0,5,6,94,2,3,1,75,2,10,13,80,2,11,7,81,2,8,9,96,0,2,2,94,0,2,4,95,0,3,2,95,1,3,1,96,1,2,1,81,2,10,7,96,1,2,1,83,1,11,5,22,2,12,64,90,0,5,5,28,0,16,56,84,0,6,10,94,0,5,1,94,2,4,98,0,2,0,36,4,22,38,100,100,0,33,1,15,18,9,24,42,7,14,15,22,42,8,20,18,12,42,4,30,11,13,42,7,22,15,14,42,10,6,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2,28,6,14,6,0,0,0,0,0,0,0,0,0,0,0,0,80,6,4,10,80,6,8,6,80,4,14,2,80,5,4,11,80,5,6,9,80,5,5,10,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,47,1,43,9,47,4,20,29,47,4,23,26,47,4,27,22,47,4,13,36,47,5,9,39,52,0,24,24,76,0,9,4,7,4,56,0,1,10,20,13,56,3,39,2,60,0,13,27,60,1,16,12,8,0,2,1,60,2,14,10,10,4,61,1,14,12,9,3,64,3,1,29,3,0,75,1,0,22,2,59,4,35,2,82,2,12,4,79,3,13,5,75,2,16,7,87,0,9,4,91,2,6,1,76,1,2,0,2,6,13,76,1,2,0,1,5,15,81,1,8,3,1,6,81,0,5,2,4,8,81,0,7,3,5,4,91,1,6,2,91,1,5,3,91,2,4,3,84,0,5,11,89,0,5,6,97,0,0,1,0,1,0,0,1,92,0,1,1,0,0,2,0,2,0,0,1,0,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.071428571428571,4.10896554908871,2.125,0.3535533905932738,0,0,0,0
BF,BFA,Burkina Faso,-99,2021-01-23,2021-01-19,100,5,241472.67422280202,3,154470.0643684954,17,77,5999996.561575824,0,4,8,88,3,10,87,4,5,91,5,22,73,3,14,83,4,19,77,5,3,92,3,9,88,4,4,92,3,4,93,5,6,89,3,20,77,5,2,93,5,18,77,92,3,1,4,90,1,5,4,95,1,3,1,78,3,8,11,86,2,8,4,81,1,8,10,97,0,2,1,91,2,2,5,96,1,1,2,96,1,2,1,94,2,2,2,80,4,8,8,98,0,1,1,82,3,12,3,20,3,11,66,91,0,3,6,24,0,16,60,84,0,5,11,95,0,4,1,95,1,4,99,0,1,0,32,2,21,45,100,100,0,31,0,21,16,8,24,37,12,16,16,19,37,10,25,17,11,37,7,31,12,13,37,12,23,13,15,37,12,7,11,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,34,8,8,9,0,0,0,0,0,0,0,0,0,0,0,0,82,8,3,7,82,7,8,3,82,8,8,2,82,10,1,7,82,9,4,5,82,7,5,6,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,41,0,50,9,41,3,29,27,41,4,26,29,41,3,29,27,41,3,20,36,41,3,15,41,47,0,29,24,71,0,17,3,6,3,51,0,1,10,18,20,51,3,45,1,58,1,16,25,58,1,18,15,5,1,2,0,58,2,11,11,11,7,59,1,11,18,9,2,62,2,1,33,2,0,68,1,1,28,2,51,3,44,2,72,2,22,4,75,3,16,6,72,2,18,8,81,1,14,4,86,1,12,1,70,1,2,0,5,9,13,70,1,2,0,2,8,17,78,1,10,4,3,4,78,0,5,2,8,7,78,0,9,4,5,4,88,3,6,3,88,2,5,5,88,2,7,3,82,0,7,11,89,0,5,6,96,0,0,1,0,1,0,0,2,90,0,1,1,0,0,2,1,2,0,0,1,0,1,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.387096774193548,4.551024934779994,1.8571428571428572,0.6900655593423543,0,0,0,0
BF,BFA,Burkina Faso,-99,2021-01-24,2021-01-20,100,5,241472.67422280202,3,154470.0643684954,13,76,6312724.652741805,0,5,9,86,4,13,83,4,7,89,4,25,71,3,15,82,4,20,76,5,7,88,4,9,87,4,6,90,3,4,93,5,7,88,3,19,78,5,3,92,5,20,75,91,3,2,4,87,1,9,3,93,1,4,2,75,3,8,14,85,2,8,5,80,1,8,11,93,0,4,3,91,2,3,4,94,1,2,3,96,1,1,2,93,2,2,3,81,4,6,9,97,0,1,2,80,3,9,8,20,4,8,68,92,0,2,6,22,0,16,62,84,0,7,9,93,0,6,1,93,1,6,99,0,0,1,32,1,17,50,100,100,0,29,1,21,17,9,23,36,11,14,20,19,36,8,22,21,13,36,5,28,14,17,36,9,20,18,17,36,9,9,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,30,11,9,9,0,0,0,0,0,0,0,0,0,0,0,0,85,7,3,5,85,7,7,1,85,8,5,2,85,10,1,4,85,9,4,2,85,7,5,3,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,39,0,50,11,39,2,34,25,39,4,30,27,39,2,29,30,39,2,20,39,39,2,16,43,46,0,31,23,69,0,17,3,5,6,48,1,1,10,17,23,48,3,48,1,53,1,19,27,53,1,22,14,7,1,2,0,53,2,12,11,12,10,55,1,13,19,11,1,57,2,1,37,3,0,63,2,1,30,4,53,4,40,3,69,3,24,4,72,4,18,6,73,3,16,8,81,2,14,3,85,1,13,1,65,2,2,1,5,12,13,65,2,2,0,3,9,19,74,0,15,3,4,4,74,0,7,3,8,8,74,0,12,4,4,6,85,4,8,3,85,5,5,5,85,4,8,3,77,0,11,12,88,0,7,5,96,0,0,1,0,1,0,0,2,86,0,1,1,0,1,2,1,3,0,1,1,0,1,0,0,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.411764705882353,4.506679534624964,1.714285714285714,0.7559289460184544,0,0,0,0
BF,BFA,Burkina Faso,-99,2021-01-25,2021-01-22,100,3,85514.5066178081,3,85514.5066178081,8,77,7083185.188355982,0,5,8,87,5,10,85,4,4,92,3,27,70,3,12,85,3,19,78,5,7,88,4,9,87,4,5,91,3,5,92,5,6,89,3,18,79,4,4,92,4,16,80,92,1,2,5,90,1,6,3,96,0,2,2,73,2,12,13,88,1,4,7,81,0,7,12,93,0,3,4,91,2,3,4,95,1,1,3,95,0,2,3,94,1,2,3,82,3,5,10,96,0,2,2,84,2,7,7,19,4,6,71,94,0,3,3,20,0,20,60,81,0,10,9,90,1,9,0,90,3,7,97,0,1,2,32,2,18,48,100,100,0,27,1,22,19,9,22,36,11,17,15,21,36,9,23,17,15,36,6,27,13,18,36,10,22,16,16,36,10,12,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,31,10,10,9,0,0,0,0,0,0,0,0,0,0,0,0,84,8,2,6,84,7,6,3,84,8,6,2,84,11,0,5,84,11,1,4,84,8,3,5,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,40,2,46,12,40,2,35,23,40,4,32,24,40,2,29,29,40,0,23,37,40,1,14,45,47,0,34,19,66,1,16,6,3,8,47,1,1,6,21,24,47,3,48,2,50,1,17,32,50,0,24,15,6,3,2,0,50,2,15,12,12,9,51,2,13,23,8,3,53,1,1,40,5,0,57,1,1,37,4,57,5,34,4,68,3,26,3,70,5,19,6,73,4,14,9,78,2,17,3,87,2,10,1,59,2,1,1,8,11,18,59,3,1,0,6,7,24,69,0,19,5,4,3,69,0,11,4,8,8,69,0,15,5,4,7,80,6,10,4,80,7,6,7,80,4,13,3,70,0,15,15,85,0,9,6,94,1,1,0,1,0,0,0,3,80,0,0,1,1,3,1,1,4,0,1,1,0,2,1,0,4,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.147058823529412,3.7669403462482007,1.4,0.5477225575051661,0,0,0,0
BF,BFA,Burkina Faso,-99,2021-01-26,2021-01-23,100,4,170099.4025438338,4,170099.4025438338,11,81,7629874.1956002945,0,5,10,85,5,11,84,4,5,91,3,28,69,3,15,82,3,18,79,5,7,88,3,11,86,5,5,90,3,4,93,5,6,89,4,21,75,4,4,92,4,17,79,90,2,3,5,89,2,6,3,95,0,2,3,72,3,12,13,85,3,5,7,82,1,7,10,93,0,3,4,89,3,3,5,95,1,1,3,96,0,1,3,94,1,1,4,79,3,7,11,96,1,2,1,83,2,7,8,16,3,8,73,92,0,5,3,16,0,20,64,81,0,8,11,92,1,7,0,92,3,5,97,0,1,2,27,2,19,52,100,100,0,25,1,20,21,12,21,32,10,22,16,20,32,8,25,14,21,32,6,27,16,19,32,11,27,14,16,32,12,14,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,36,9,9,12,0,0,0,0,0,0,0,0,0,0,0,0,83,11,2,4,83,8,7,2,83,10,6,1,83,10,3,4,83,13,1,3,83,10,3,4,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,36,4,45,15,36,4,34,26,36,5,31,28,36,3,30,31,36,2,23,39,36,3,13,48,45,1,33,21,67,1,17,5,2,8,45,1,1,7,20,26,45,3,50,2,48,1,18,33,48,0,23,17,7,4,0,1,48,2,15,10,16,9,50,1,16,22,8,3,53,0,1,42,4,0,56,1,1,39,3,59,3,35,3,69,2,25,4,72,3,20,5,72,3,17,8,78,2,18,2,88,1,11,0,59,2,0,1,7,10,21,59,2,0,1,6,8,24,68,0,19,6,5,2,68,0,10,6,7,9,68,0,14,6,3,9,80,7,11,2,80,8,6,6,80,4,14,2,70,0,17,13,87,0,9,4,94,1,1,0,1,0,0,0,3,78,0,0,2,1,4,1,1,4,0,1,1,0,2,1,0,4,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,4.257142857142857,3.736488262769619,1.5,0.8366600265340757,0,0,0,0
