ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5a_10..77,V5a_10.0,V5a_10.1,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5b_10..77,V5b_10.0,V5b_10.1,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5c_10..77,V5c_10.0,V5c_10.1,V5d_1..99,V5d_1..77,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2..77,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3..77,V5d_3.0,V5d_3.1,V5d_4..99,V5d_4..77,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5..77,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6..77,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7..77,V5d_7.0,V5d_7.1,V5d_8..99,V5d_8..77,V5d_8.0,V5d_8.1,V5d_9..99,V5d_9..77,V5d_9.0,V5d_9.1,V5d_10..99,V5d_10..77,V5d_10.0,V5d_10.1,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V13..77,V13.1,V13.2,V13.3,V13.4,V15..99,V15..77,V15.1,V15.2,V16..99,V16..77,V16.1,V16.2,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9a..99,C9a..77,C9a.1,C9a.2,C9a.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AE,ARE,United Arab Emirates,-99,2021-03-03,2021-03-02,100,2,41070.4575493342,2,41070.4575493342,17,80,2880423.1512188986,0,2,4,94,5,8,87,5,4,91,4,16,80,4,12,84,4,18,78,3,7,90,4,5,91,3,8,89,3,2,95,4,9,87,2,17,81,5,1,94,4,20,76,96,0,3,1,92,0,2,6,96,0,1,3,84,1,4,11,88,0,4,8,82,1,6,11,93,0,2,5,95,0,2,3,92,2,3,3,98,0,1,1,91,0,4,5,83,2,4,11,99,0,0,1,80,1,7,12,20,0,9,71,93,0,1,6,25,0,57,18,44,1,20,35,80,0,1,19,0,80,0,6,14,0,94,0,1,5,0,49,0,6,45,31,2,32,32,3,68,0,5,27,0,95,0,1,4,0,63,0,16,14,3,4,79,2,12,5,2,79,2,11,5,3,79,3,8,7,3,79,3,5,4,9,79,2,10,7,2,96,1,2,1,96,1,2,1,96,1,2,1,96,1,1,2,96,1,2,1,96,1,1,2,96,1,3,0,96,1,2,1,96,1,2,1,96,1,3,0,98,0,2,0,98,0,1,1,98,0,1,1,98,0,2,0,98,0,2,0,98,0,2,0,98,0,2,0,98,0,2,0,98,0,2,0,98,0,2,0,89,0,7,4,89,0,8,3,89,0,11,0,89,0,10,1,89,0,6,5,89,0,11,0,89,0,10,1,89,0,9,2,89,0,11,0,89,0,11,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,98,0,2,0,98,0,1,1,98,0,1,1,98,0,0,2,98,0,1,1,98,0,1,1,98,0,2,0,81,0,4,7,4,4,50,5,37,8,50,5,45,0,50,5,45,0,50,5,42,3,50,5,41,4,50,5,44,1,50,5,45,0,50,5,43,2,50,5,44,1,50,5,16,29,100,0,0,0,100,0,0,0,74,0,13,5,5,3,73,0,4,23,76,2,11,11,95,3,2,0,95,2,2,1,95,3,2,0,95,2,1,2,95,2,1,2,95,3,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,58,2,24,16,58,2,26,14,58,2,20,20,58,1,22,19,58,2,6,34,58,2,10,30,63,0,10,27,90,0,6,0,1,3,65,0,0,2,15,18,65,0,35,0,66,1,8,25,66,0,25,5,0,2,0,2,66,0,16,6,4,8,67,0,10,10,6,7,68,0,5,27,0,70,0,4,20,6,76,0,21,3,74,0,26,0,80,0,18,2,78,0,20,2,94,0,4,2,90,0,10,0,75,0,0,1,4,8,12,75,0,0,1,8,5,11,79,0,4,9,5,3,79,0,2,4,8,7,79,0,7,7,5,2,89,0,10,1,89,3,3,5,89,3,5,3,89,0,3,8,92,0,6,2,99,0,0,0,1,0,0,0,0,96,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2.689655172413793,2.8921500686694035,2.6,1.51657508881031,0,0,0,0
AE,ARE,United Arab Emirates,2,2021-03-03,2021-03-02,100,0,0,0,0,16,100,2757025.5566800013,97,1,0,99,1,7,92,0,0,100,0,12,88,0,7,93,1,6,93,0,3,97,1,1,98,0,1,99,0,0,100,0,5,95,0,14,86,0,3,97,0,12,88,100,0,0,0,93,0,3,4,100,0,0,0,88,0,6,6,93,1,0,6,94,1,3,2,97,0,0,3,99,0,1,0,99,0,0,1,100,0,0,0,95,0,3,2,86,1,6,7,97,0,3,0,88,1,6,5,0,0,9,91,91,0,4,5,0,1,87,12,13,0,36,51,64,0,2,34,0,64,0,10,26,0,90,0,5,4,1,37,0,11,52,0,0,54,44,2,46,0,6,48,0,94,0,0,6,0,54,0,23,11,8,4,54,1,20,19,6,54,1,29,9,7,54,1,26,12,7,54,3,8,11,24,54,1,34,7,4,96,0,1,3,96,0,2,2,96,0,4,0,96,0,2,2,96,0,2,2,96,0,4,0,96,0,4,0,96,0,4,0,96,0,3,1,96,0,3,1,92,0,4,4,92,0,6,2,92,0,7,1,92,0,8,0,92,0,3,5,92,0,8,0,92,0,8,0,92,0,8,0,92,0,7,1,92,0,8,0,89,0,5,6,89,0,7,4,89,0,8,3,89,0,10,1,89,0,7,4,89,0,8,3,89,0,11,0,89,0,11,0,89,0,8,3,89,0,11,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,96,0,3,1,96,0,1,3,96,0,0,4,96,0,2,2,96,0,2,2,96,0,3,1,96,0,3,1,54,0,12,10,15,9,0,9,84,7,0,9,89,2,0,9,90,1,0,9,89,2,0,9,85,6,0,9,90,1,0,9,90,1,0,9,89,2,0,9,86,5,0,9,14,77,57,0,1,42,3,0,28,69,58,0,14,22,4,2,66,0,3,31,66,0,11,23,89,4,2,5,89,4,1,6,89,2,7,2,89,3,5,3,89,4,3,4,89,4,1,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,52,47,0,1,67,32,0,4,47,49,0,3,52,45,0,4,7,89,0,4,22,74,0,0,40,60,60,0,30,8,0,2,0,0,0,4,39,57,0,0,99,1,0,0,29,71,0,0,85,11,1,0,0,3,0,1,40,15,25,19,0,0,35,46,16,3,0,0,12,81,7,0,0,10,83,7,48,0,51,1,33,0,67,0,53,0,47,0,48,0,43,9,93,0,7,0,78,0,22,0,0,1,2,4,7,22,64,0,0,2,7,14,18,59,0,3,32,32,19,14,0,0,10,12,24,54,0,0,23,27,21,29,50,2,36,12,50,4,22,24,50,5,14,31,0,0,52,48,52,0,11,37,89,0,1,2,2,1,0,0,5,37,0,0,6,7,3,2,3,7,3,1,3,3,0,2,2,21,0,3,55,42,0,0,0,0,0,100,0,0,0,0,0,3,1,71,13,12,3,0,39,24,15,12,7,2.9375,2.5008063215820044,1.875,1.3562026818605375,14.268041237113401,5.549991486325163,2.8333333333333335,1.7085954013791667
AE,ARE,United Arab Emirates,3,2021-03-03,2021-03-02,100,0,0,0,0,26,100,1947600.107192,99,0,0,100,0,6,94,0,0,100,1,11,88,0,7,93,1,8,91,1,1,98,1,0,99,0,0,100,1,0,99,1,3,96,0,9,91,1,2,97,1,11,88,100,0,0,0,94,0,3,3,100,0,0,0,89,0,4,7,93,0,4,3,92,0,4,4,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,97,0,1,2,91,0,5,4,98,0,2,0,89,0,6,5,0,0,11,89,89,0,4,7,0,0,78,22,22,0,41,37,59,0,1,38,2,59,0,20,21,0,80,0,7,13,0,41,0,5,54,0,0,59,41,0,41,0,6,53,0,94,0,0,6,0,59,0,19,17,4,1,59,0,23,16,2,59,2,21,14,4,59,1,20,19,1,59,2,5,19,15,59,1,22,15,3,99,0,0,1,99,0,1,0,99,0,1,0,99,0,1,0,99,0,0,1,99,0,1,0,99,0,1,0,99,0,1,0,99,0,0,1,99,0,1,0,96,0,1,3,96,0,4,0,96,0,4,0,96,0,4,0,96,0,2,2,96,0,3,1,96,0,4,0,96,0,4,0,96,0,3,1,96,0,4,0,83,1,6,10,83,1,14,2,83,1,14,2,83,1,12,4,83,1,9,7,83,1,10,6,83,1,16,0,83,1,16,0,83,1,14,2,83,1,16,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,98,0,2,0,98,0,2,0,98,0,1,1,98,0,0,2,98,0,2,0,98,0,2,0,98,0,1,1,59,0,15,9,13,4,0,3,90,7,0,3,97,0,0,3,96,1,0,3,86,11,0,3,88,9,0,3,95,2,0,3,95,2,0,3,96,1,0,3,86,11,0,3,34,63,64,0,0,36,1,0,30,69,60,0,16,16,5,3,64,0,0,36,64,0,11,25,95,0,2,3,95,0,0,5,95,0,1,4,95,0,2,3,95,0,1,4,95,0,0,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,3,55,42,0,1,73,26,0,2,51,47,0,4,40,56,0,3,10,87,0,5,16,79,0,1,43,56,57,0,34,4,2,3,0,1,1,6,26,66,0,0,100,0,0,0,23,77,0,0,90,8,0,0,1,1,0,0,35,19,25,21,0,1,30,47,14,8,0,0,13,84,3,0,1,13,81,5,45,0,54,1,27,0,72,1,49,0,50,1,60,0,35,5,90,0,9,1,84,0,15,1,0,1,2,1,14,23,59,0,0,0,11,13,18,58,0,0,28,40,17,15,0,0,5,13,15,67,0,1,13,29,21,36,58,2,33,7,58,7,15,20,58,10,16,16,0,0,61,39,61,0,12,27,88,1,2,0,1,1,0,0,7,27,0,0,8,2,7,1,4,7,3,1,1,7,1,3,3,25,0,3,63,32,0,2,0,0,0,0,100,0,0,0,0,1,0,90,7,2,1,0,32,26,21,7,13,3.12,2.891366458960192,2.3636363636363638,1.5666989036012806,14.698924731182798,4.678314789110728,3.305263157894737,1.7869127317421696
AE,ARE,United Arab Emirates,-99,2021-03-04,2021-03-03,100,1,19643.2276574867,0,0,11,81,2695001.7002376397,0,4,2,94,4,5,91,4,3,93,4,14,82,3,7,90,4,13,83,4,4,92,4,4,92,2,6,92,4,0,96,4,4,92,2,16,82,4,1,95,3,16,81,98,0,1,1,95,0,1,4,97,0,2,1,86,1,6,7,93,0,2,5,87,1,7,5,96,0,2,2,96,0,2,2,94,1,3,2,100,0,0,0,96,0,3,1,84,2,5,9,99,0,0,1,84,1,6,9,19,0,8,73,94,0,2,4,24,0,58,18,43,3,29,25,71,0,1,27,1,71,0,13,16,0,87,0,2,9,2,60,1,7,32,31,1,28,37,3,73,0,5,22,0,95,0,0,5,0,61,0,14,14,7,4,79,1,6,8,6,79,1,12,3,5,79,1,10,5,5,79,0,7,5,9,79,1,10,7,3,96,0,3,1,96,0,2,2,96,0,4,0,96,0,3,1,96,0,3,1,96,0,4,0,96,0,4,0,96,0,4,0,96,0,4,0,96,0,2,2,93,0,5,2,93,0,6,1,93,0,6,1,93,0,7,0,93,0,2,5,93,0,5,2,93,0,7,0,93,0,7,0,93,0,6,1,93,0,7,0,90,0,4,6,90,0,5,5,90,0,10,0,90,0,10,0,90,0,7,3,90,0,10,0,90,0,9,1,90,0,9,1,90,0,9,1,90,0,10,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,80,0,10,2,6,2,57,4,37,2,57,4,39,0,57,4,39,0,57,4,36,3,57,4,33,6,57,4,39,0,57,4,39,0,57,4,37,2,57,4,36,3,57,4,11,28,100,0,0,0,100,0,0,0,72,0,12,9,6,1,76,0,2,22,76,2,10,12,95,3,0,2,95,2,1,2,95,2,2,1,95,2,0,3,95,1,1,3,95,1,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,61,2,24,13,61,2,27,10,61,2,22,15,61,3,11,25,61,3,4,32,61,3,9,27,67,0,8,25,92,0,3,0,2,3,69,0,0,2,16,13,69,0,31,0,71,0,7,22,71,0,25,4,0,0,0,0,71,0,17,2,4,6,72,1,5,15,3,4,72,0,4,22,2,72,0,2,20,6,79,2,19,0,76,2,22,0,80,2,18,0,91,2,7,0,96,1,3,0,93,2,5,0,77,0,0,1,2,4,16,77,0,0,1,4,2,16,84,0,4,4,6,2,84,0,1,4,6,5,84,0,4,6,4,2,92,1,4,3,92,0,6,2,92,1,3,4,89,0,5,6,94,0,4,2,99,0,1,0,0,0,0,0,0,97,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,1.9545454545454546,1.3265520192364337,1.6,0.8944271909999157,0,0,0,0
AE,ARE,United Arab Emirates,2,2021-03-04,2021-03-03,100,1,20753.2607774614,1,20753.2607774614,19,100,1897605.7014002325,97,0,2,98,0,7,93,0,1,99,0,11,89,0,4,96,0,10,90,0,1,99,0,3,97,0,3,97,0,1,99,0,7,93,0,18,82,0,2,98,0,13,87,98,1,0,1,93,1,1,5,99,0,1,0,89,1,6,4,96,0,1,3,90,1,5,4,99,1,0,0,97,1,1,1,97,1,0,2,99,0,0,1,93,1,5,1,82,1,9,8,98,1,1,0,87,1,9,3,0,0,9,91,91,0,5,4,0,1,78,21,22,0,34,44,66,0,3,31,0,66,0,10,24,0,90,0,7,3,0,35,0,7,58,0,0,52,48,0,48,0,6,46,0,94,0,0,6,0,52,0,26,14,5,3,52,0,21,17,10,52,0,31,11,6,52,0,22,19,7,52,2,10,18,18,52,0,30,14,4,97,0,0,3,97,0,1,2,97,0,3,0,97,0,2,1,97,0,1,2,97,0,3,0,97,0,3,0,97,0,3,0,97,0,2,1,97,0,2,1,95,1,1,3,95,1,3,1,95,1,4,0,95,1,4,0,95,1,1,3,95,1,4,0,95,1,4,0,95,1,4,0,95,1,4,0,95,1,4,0,86,0,11,3,86,0,12,2,86,0,13,1,86,0,13,1,86,0,8,6,86,0,10,4,86,0,14,0,86,0,14,0,86,0,9,5,86,0,14,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,99,0,1,0,99,0,0,1,99,0,0,1,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,52,0,14,11,14,9,0,5,90,5,0,5,95,0,0,5,95,0,0,5,93,2,0,5,91,4,0,5,94,1,0,5,95,0,0,5,94,1,0,5,89,6,0,5,16,79,57,0,1,42,3,0,27,70,55,0,18,18,8,1,60,0,2,38,60,0,13,27,93,2,1,4,93,3,0,4,93,2,3,2,93,3,3,1,93,3,1,3,93,3,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,47,51,0,4,63,33,0,4,44,52,0,5,47,48,0,6,6,88,0,5,20,75,0,0,40,60,60,0,27,10,0,3,0,0,1,3,36,60,0,0,98,2,0,1,27,72,0,0,82,12,1,0,0,5,0,0,45,17,20,18,0,0,37,39,21,3,0,0,15,80,5,0,0,13,82,5,53,0,47,0,37,0,61,2,56,0,42,2,53,0,39,8,94,0,6,0,80,0,19,1,0,0,5,5,9,21,60,0,0,4,8,19,26,43,0,2,32,33,22,11,0,1,4,15,31,49,0,1,16,22,29,32,62,0,34,4,62,4,20,14,62,4,16,18,0,1,54,45,55,0,14,31,86,0,5,1,2,1,0,0,5,32,0,0,6,7,4,2,1,7,4,1,3,2,2,6,1,22,0,1,56,43,0,0,0,0,0,100,0,0,0,0,0,3,1,68,18,10,3,0,40,27,13,10,7,3.027027027027027,2.743542787533489,2.25,2.052872551885702,14.870967741935484,4.98525174117227,2.827956989247312,1.5437366856597359
