ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V2..77,V2.1,V2.2,V2.3,V2a..99,V2a..77,V2a.1,V2a.2,V2a.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V4_6..99,V4_6..77,V4_6.1,V4_6.2,V4_6.3,V5a_1..99,V5a_1..77,V5a_1.0,V5a_1.1,V5a_2..99,V5a_2..77,V5a_2.0,V5a_2.1,V5a_3..99,V5a_3..77,V5a_3.0,V5a_3.1,V5a_4..99,V5a_4..77,V5a_4.0,V5a_4.1,V5a_5..99,V5a_5..77,V5a_5.0,V5a_5.1,V5a_6..99,V5a_6..77,V5a_6.0,V5a_6.1,V5a_7..99,V5a_7..77,V5a_7.0,V5a_7.1,V5a_8..99,V5a_8..77,V5a_8.0,V5a_8.1,V5a_9..99,V5a_9..77,V5a_9.0,V5a_9.1,V5a_10..99,V5a_10..77,V5a_10.0,V5a_10.1,V5b_1..99,V5b_1..77,V5b_1.0,V5b_1.1,V5b_2..99,V5b_2..77,V5b_2.0,V5b_2.1,V5b_3..99,V5b_3..77,V5b_3.0,V5b_3.1,V5b_4..99,V5b_4..77,V5b_4.0,V5b_4.1,V5b_5..99,V5b_5..77,V5b_5.0,V5b_5.1,V5b_6..99,V5b_6..77,V5b_6.0,V5b_6.1,V5b_7..99,V5b_7..77,V5b_7.0,V5b_7.1,V5b_8..99,V5b_8..77,V5b_8.0,V5b_8.1,V5b_9..99,V5b_9..77,V5b_9.0,V5b_9.1,V5b_10..99,V5b_10..77,V5b_10.0,V5b_10.1,V5c_1..99,V5c_1..77,V5c_1.0,V5c_1.1,V5c_2..99,V5c_2..77,V5c_2.0,V5c_2.1,V5c_3..99,V5c_3..77,V5c_3.0,V5c_3.1,V5c_4..99,V5c_4..77,V5c_4.0,V5c_4.1,V5c_5..99,V5c_5..77,V5c_5.0,V5c_5.1,V5c_6..99,V5c_6..77,V5c_6.0,V5c_6.1,V5c_7..99,V5c_7..77,V5c_7.0,V5c_7.1,V5c_8..99,V5c_8..77,V5c_8.0,V5c_8.1,V5c_9..99,V5c_9..77,V5c_9.0,V5c_9.1,V5c_10..99,V5c_10..77,V5c_10.0,V5c_10.1,V5d_1..99,V5d_1.0,V5d_1.1,V5d_2..99,V5d_2.0,V5d_2.1,V5d_3..99,V5d_3.0,V5d_3.1,V5d_4..99,V5d_4.0,V5d_4.1,V5d_5..99,V5d_5.0,V5d_5.1,V5d_6..99,V5d_6.0,V5d_6.1,V5d_7..99,V5d_7.0,V5d_8..99,V5d_8.0,V5d_9..99,V5d_9.0,V5d_9.1,V5d_10..99,V5d_10.0,V5d_10.1,V6_1..99,V6_1..77,V6_1.0,V6_1.1,V6_2..99,V6_2..77,V6_2.0,V6_2.1,V6_3..99,V6_3..77,V6_3.0,V6_3.1,V6_4..99,V6_4..77,V6_4.0,V6_4.1,V6_5..99,V6_5..77,V6_5.0,V6_5.1,V6_6..99,V6_6..77,V6_6.0,V6_6.1,V6_7..99,V6_7..77,V6_7.0,V6_7.1,V9..99,V9..77,V9.1,V9.2,V9.3,V9.4,V10_1..99,V10_1..77,V10_1.0,V10_1.1,V10_2..99,V10_2..77,V10_2.0,V10_2.1,V10_3..99,V10_3..77,V10_3.0,V10_3.1,V10_4..99,V10_4..77,V10_4.0,V10_4.1,V10_5..99,V10_5..77,V10_5.0,V10_5.1,V10_6..99,V10_6..77,V10_6.0,V10_6.1,V10_7..99,V10_7..77,V10_7.0,V10_7.1,V10_8..99,V10_8..77,V10_8.0,V10_8.1,V10_9..99,V10_9..77,V10_9.0,V10_9.1,V10_10..99,V10_10..77,V10_10.0,V10_10.1,V11..99,V11..77,V11.1,V11.2,V12..99,V12..77,V12.1,V12.2,V13..99,V13..77,V13.1,V13.2,V13.3,V13.4,V15..99,V15..77,V15.1,V15.2,V16..99,V16..77,V16.1,V16.2,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9a..99,C9a.1,C9a.2,C12..99,C12.1,C12.2,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AO,AGO,Angola,-99,2021-03-05,2021-03-02,100,2,196711.6443798268,0,0,5,82,17195534.059990905,0,7,7,86,7,7,86,7,9,84,5,21,74,6,20,74,8,17,75,9,9,82,8,6,86,8,9,83,7,11,82,8,11,81,9,16,75,9,7,84,8,21,71,93,1,1,5,93,0,2,5,91,2,4,3,79,3,9,9,80,3,5,12,83,2,8,7,91,2,2,5,94,1,2,3,91,2,3,4,89,3,5,3,89,3,4,4,84,1,5,10,93,0,2,5,79,0,12,9,16,2,4,78,96,0,2,2,18,1,29,52,71,1,10,18,90,1,9,0,90,0,5,5,0,95,0,2,2,1,33,1,15,51,22,3,0,71,4,100,0,0,0,0,100,0,0,0,0,28,1,23,23,13,12,50,14,16,12,8,50,9,25,9,7,50,14,17,11,8,50,18,9,4,19,50,14,24,6,6,91,0,4,5,91,0,4,5,91,0,6,3,91,0,7,2,91,0,6,3,91,0,6,3,91,0,9,0,91,0,9,0,91,0,9,0,91,0,6,3,88,1,5,6,88,1,7,4,88,1,11,0,88,1,8,3,88,1,6,5,88,1,6,5,88,1,10,1,88,1,11,0,88,1,10,1,88,1,9,2,80,0,11,9,80,0,12,8,80,0,15,5,80,0,16,4,80,0,10,10,80,0,9,11,80,0,16,4,80,0,18,2,80,0,17,3,80,0,15,5,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,93,0,6,1,93,0,3,4,93,0,3,4,93,0,3,4,93,0,5,2,93,0,3,4,93,0,3,4,53,2,25,7,6,7,55,2,39,4,55,2,43,0,55,2,43,0,55,2,41,2,55,2,35,8,55,2,43,0,55,2,43,0,55,2,41,2,55,2,42,1,55,2,15,28,100,0,0,0,100,0,0,0,51,1,15,15,10,8,59,0,5,36,63,4,3,30,86,10,2,2,86,10,2,2,86,6,7,1,86,12,0,2,86,9,3,2,86,10,0,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,56,7,16,21,56,8,17,19,56,10,12,22,56,9,15,20,56,8,10,26,56,6,19,19,59,1,19,21,81,0,10,2,1,6,62,2,0,5,12,19,62,5,30,3,65,3,6,26,65,1,24,3,3,1,1,2,65,1,9,4,10,11,68,1,9,10,9,3,100,0,0,100,0,0,84,0,16,0,83,0,17,0,89,1,10,0,86,0,13,1,92,0,8,0,82,0,17,1,76,0,2,0,1,8,13,76,0,1,0,1,9,13,80,1,15,1,1,2,80,0,9,4,5,2,80,0,11,5,3,1,84,0,12,4,84,2,4,10,84,2,6,8,83,0,10,7,93,2,3,2,98,2,0,0,0,0,0,0,0,88,0,0,2,0,2,0,1,1,0,0,0,0,1,0,3,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2.5853658536585367,2.3235275956624397,1.5,0.7071067811865476,0,0,0,0
AO,AGO,Angola,-99,2021-03-06,2021-03-03,100,2,196711.6443798268,0,0,7,89,17206372.141298555,0,8,5,87,6,7,87,9,9,82,5,21,74,7,16,77,9,15,76,10,7,83,8,7,85,10,5,85,7,9,84,9,7,84,7,13,80,11,7,82,8,19,73,95,1,2,2,93,1,1,5,91,2,5,2,79,2,12,7,84,2,6,8,85,2,7,6,93,1,3,3,93,0,5,2,95,0,2,3,91,2,4,3,93,2,4,1,87,0,5,8,93,0,3,4,81,0,9,10,11,0,5,84,95,0,2,3,12,4,41,43,60,2,16,22,84,1,15,0,84,0,8,8,0,92,0,3,4,1,36,1,17,46,16,5,0,75,4,100,0,0,0,0,100,0,0,0,0,20,3,21,28,18,10,42,14,16,17,11,42,12,28,10,8,42,16,19,10,13,42,19,8,7,24,42,13,29,9,7,91,0,3,6,91,0,3,6,91,0,6,3,91,0,6,3,91,0,5,4,91,0,5,4,91,0,9,0,91,0,8,1,91,0,7,2,91,0,6,3,83,1,9,7,83,1,12,4,83,1,16,0,83,1,13,3,83,1,8,8,83,1,9,7,83,1,15,1,83,1,16,0,83,1,14,2,83,1,14,2,73,0,14,13,73,0,18,9,73,0,23,4,73,0,24,3,73,0,16,11,73,0,11,16,73,0,23,4,73,0,26,1,73,0,24,3,73,0,23,4,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,94,0,6,0,94,0,2,4,94,0,2,4,94,0,1,5,94,0,4,2,94,0,3,3,94,0,3,3,47,0,30,10,6,7,50,1,46,3,50,1,48,1,50,1,49,0,50,1,48,1,50,1,41,8,50,1,49,0,50,1,49,0,50,1,48,1,50,1,47,2,50,1,12,37,100,0,0,0,100,0,0,0,41,1,15,20,14,9,54,1,3,42,59,3,1,37,84,11,4,1,84,9,5,2,84,6,8,2,84,12,1,3,84,10,3,3,84,10,1,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,51,7,20,22,51,10,18,21,51,11,12,26,51,9,21,19,51,8,9,32,51,5,17,27,55,0,25,20,75,0,15,4,1,5,59,1,0,8,15,17,59,4,34,3,62,2,5,31,62,0,29,4,2,1,1,1,62,0,11,5,11,11,63,1,10,15,8,3,100,0,0,100,0,0,81,0,19,0,83,0,17,0,90,0,10,0,81,0,15,4,94,0,6,0,84,0,15,1,69,0,1,1,1,12,16,69,0,0,0,4,9,18,77,0,18,1,2,2,77,0,10,4,7,2,77,0,14,5,4,0,83,1,12,4,83,3,5,9,83,4,5,8,81,0,11,8,92,1,5,2,97,1,1,0,0,0,0,1,0,86,0,1,1,0,2,0,3,1,0,0,0,0,1,1,2,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2.3142857142857145,1.6046151924889613,1.6666666666666667,0.5773502691896257,0,0,0,0
AO,AGO,Angola,-99,2021-03-07,2021-03-04,100,1,83130.36567048481,0,0,7,88,16244570.507285709,0,7,5,88,8,5,87,7,8,85,5,18,77,7,13,80,9,15,76,10,8,82,7,9,84,9,5,86,7,8,85,10,11,79,6,16,78,12,5,83,10,14,76,95,2,2,1,95,1,0,4,92,2,3,3,82,2,10,6,87,2,5,6,85,2,6,7,92,2,2,4,91,1,6,2,95,0,1,4,92,2,3,3,89,2,6,3,84,0,8,8,95,0,2,3,86,0,7,7,12,0,5,83,95,0,2,3,14,5,38,43,64,2,14,20,86,1,13,0,86,0,7,7,0,93,0,3,3,1,38,1,16,45,19,6,0,73,2,100,0,0,0,0,100,0,0,0,0,21,3,21,33,15,7,43,13,13,18,13,43,13,28,6,10,43,15,19,9,14,43,13,8,9,27,43,9,27,12,9,94,0,3,3,94,0,2,4,94,0,5,1,94,0,5,1,94,0,3,3,94,0,3,3,94,0,6,0,94,0,5,1,94,0,4,2,94,0,3,3,86,0,7,7,86,0,12,2,86,0,13,1,86,0,12,2,86,0,7,7,86,0,8,6,86,0,13,1,86,0,14,0,86,0,12,2,86,0,13,1,69,1,14,16,69,1,20,10,69,1,25,5,69,1,26,4,69,1,16,14,69,1,12,18,69,1,25,5,69,1,28,2,69,1,25,5,69,1,25,5,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,94,0,5,1,94,0,2,4,94,0,2,4,94,0,2,4,94,0,3,3,94,0,3,3,94,0,2,4,51,1,26,13,5,4,54,1,41,4,54,1,43,2,54,1,44,1,54,1,42,3,54,1,33,12,54,1,44,1,54,1,44,1,54,1,43,2,54,1,41,4,54,1,14,31,100,0,0,0,100,0,0,0,39,1,16,23,13,8,49,1,3,47,54,3,1,42,85,10,3,2,85,9,4,2,85,5,8,2,85,11,1,3,85,10,2,3,85,9,2,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,56,5,19,20,56,10,17,17,56,12,12,20,56,7,22,15,56,8,7,29,56,5,10,29,58,0,25,17,75,1,14,5,2,3,62,2,1,5,15,15,62,2,33,3,65,2,4,29,65,0,27,5,1,1,0,1,65,0,12,7,7,9,67,1,10,16,5,1,100,0,0,100,0,0,82,0,18,0,84,0,16,0,89,0,11,0,79,0,17,4,94,0,5,1,90,0,9,1,72,0,1,1,1,9,16,72,0,0,0,4,8,16,78,0,18,1,2,1,78,0,10,5,4,3,78,0,14,4,4,0,85,1,11,3,85,4,4,7,85,4,6,5,82,0,8,10,90,1,8,1,94,0,1,1,0,0,0,1,3,87,0,1,0,0,4,0,2,1,1,0,0,0,0,2,0,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2.34375,1.4725307379452384,1.3333333333333333,1.1547005383792515,0,0,0,0
AO,AGO,Angola,-99,2021-03-08,2021-03-05,100,2,104541.56602227752,1,21411.2003517927,10,86,15892539.030391281,0,9,8,83,9,8,83,8,5,87,7,20,73,8,13,79,10,16,74,11,9,80,8,10,82,9,7,84,7,9,84,11,14,75,6,18,76,12,6,82,10,15,75,92,2,4,2,92,1,3,4,95,2,2,1,80,2,12,6,87,2,3,8,84,2,6,8,91,2,2,5,90,1,7,2,93,1,3,3,91,2,3,4,86,2,7,5,82,0,7,11,94,0,3,3,85,1,9,5,14,0,5,81,95,0,3,2,16,5,39,40,63,3,14,20,86,1,12,1,86,0,5,8,1,95,0,2,2,1,41,2,13,44,20,6,0,70,4,100,0,0,0,0,100,0,0,0,0,22,3,18,32,15,10,44,14,16,17,9,44,13,23,8,12,44,16,18,11,11,44,14,8,10,24,44,11,26,11,8,91,0,4,5,91,0,5,4,91,0,6,3,91,0,8,1,91,0,6,3,91,0,6,3,91,0,9,0,91,0,8,1,91,0,6,3,91,0,5,4,86,0,7,7,86,0,13,1,86,0,13,1,86,0,13,1,86,0,7,7,86,0,9,5,86,0,14,0,86,0,14,0,86,0,12,2,86,0,14,0,71,1,9,19,71,1,20,8,71,1,24,4,71,1,24,4,71,1,15,13,71,1,12,16,71,1,22,6,71,1,26,2,71,1,22,6,71,1,24,4,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,93,0,6,1,93,0,3,4,93,0,3,4,93,0,3,4,93,0,3,4,93,0,3,4,93,0,3,4,51,2,23,14,5,5,54,0,43,3,54,0,44,2,54,0,45,1,54,0,42,4,54,0,33,13,54,0,45,1,54,0,45,1,54,0,44,2,54,0,41,5,54,0,14,32,100,0,0,0,100,0,0,0,41,1,11,23,15,9,53,1,1,45,56,1,3,40,87,8,3,2,87,8,3,2,87,5,6,2,87,9,1,3,87,9,1,3,87,7,2,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,55,5,18,22,55,10,15,20,55,11,11,23,55,6,24,15,55,8,12,25,55,5,10,30,58,0,19,23,81,1,8,4,3,3,60,1,1,5,15,18,60,1,37,2,65,1,6,28,65,0,26,7,1,0,0,1,65,0,10,7,7,11,67,0,11,16,5,1,100,0,0,100,0,0,84,0,16,0,87,0,13,0,91,0,9,0,78,0,17,5,90,0,9,1,90,0,9,1,70,0,0,1,2,7,20,70,0,0,0,3,6,21,75,0,21,1,2,1,75,0,11,6,5,3,75,0,14,4,5,2,86,1,12,1,86,5,6,3,86,3,9,2,79,0,9,12,88,0,10,2,93,0,1,1,0,0,0,1,4,85,0,2,0,0,4,1,2,0,1,0,0,0,1,2,0,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2.911764705882353,2.441654271047119,2.3333333333333335,2.516611478423583,0,0,0,0
AO,AGO,Angola,-99,2021-03-09,2021-03-06,100,4,558665.8401479886,3,437909.30802469264,12,82,15929157.964468602,0,7,11,82,7,14,79,5,4,91,5,22,73,7,8,85,7,16,77,7,8,85,4,11,85,6,6,88,5,5,90,8,16,76,5,24,71,7,7,86,6,15,79,89,1,5,5,86,2,6,6,96,0,2,2,78,1,12,9,92,0,2,6,84,0,7,9,92,1,3,4,89,1,7,3,94,2,3,1,95,1,2,2,84,1,9,6,76,1,10,13,93,0,5,2,85,1,11,3,18,0,6,76,94,0,2,4,19,4,32,45,70,1,6,23,94,0,5,1,94,0,1,4,1,99,0,1,0,0,32,1,16,51,21,4,2,70,3,98,0,2,0,0,98,0,1,1,0,24,1,22,29,14,10,40,12,24,16,8,40,11,26,11,12,40,13,20,14,13,40,11,10,12,27,40,9,26,17,8,90,0,5,5,90,0,8,2,90,0,6,4,90,0,9,1,90,0,7,3,90,0,8,2,90,0,10,0,90,0,9,1,90,0,6,4,90,0,5,5,86,0,4,10,86,0,12,2,86,0,13,1,86,0,14,0,86,0,6,8,86,0,8,6,86,0,14,0,86,0,14,0,86,0,12,2,86,0,14,0,74,1,10,15,74,1,18,7,74,1,22,3,74,1,22,3,74,1,13,12,74,1,11,14,74,1,20,5,74,1,24,1,74,1,20,5,74,1,21,4,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,93,0,6,1,93,0,3,4,93,0,4,3,93,0,4,3,93,0,5,2,93,0,4,3,93,0,3,4,46,2,23,16,9,4,47,1,48,4,47,1,50,2,47,1,51,1,47,1,48,4,47,1,38,14,47,1,51,1,47,1,51,1,47,1,50,2,47,1,44,8,47,1,18,34,100,0,0,0,100,0,0,0,39,0,18,20,15,8,53,0,0,47,53,1,3,43,84,8,5,3,84,9,3,4,84,6,9,1,84,10,1,5,84,10,2,4,84,9,3,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,48,3,21,28,48,9,19,24,48,10,14,28,48,6,32,14,48,8,16,28,48,6,15,31,52,0,23,25,77,1,11,5,3,3,54,1,3,8,18,16,54,0,44,2,61,0,7,32,61,0,26,11,1,0,0,1,61,0,7,12,13,7,64,0,13,14,8,1,100,0,0,100,0,0,81,0,18,1,83,0,17,0,88,1,11,0,70,1,20,9,86,1,11,2,85,2,13,0,65,0,0,1,4,8,22,65,1,0,1,4,7,22,71,0,19,4,4,2,71,0,10,7,7,5,71,0,14,7,6,2,84,2,12,2,84,7,4,5,84,3,12,1,78,0,12,10,90,0,9,1,93,0,0,1,0,0,0,0,6,83,0,2,0,0,4,1,1,2,1,0,0,0,1,1,0,4,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.2285714285714286,2.6907872703827374,2,1.8708286933869709,0,0,0,0
AO,AGO,Angola,-99,2021-03-10,2021-03-07,100,5,1637626.6590391386,3,437909.30802469264,9,78,15220048.184958087,0,5,11,84,6,15,79,4,8,88,5,24,71,3,11,86,6,17,77,5,8,87,4,9,87,6,8,86,2,9,89,6,15,79,6,26,68,5,7,88,3,19,78,89,1,5,5,85,2,8,5,92,3,3,2,76,3,9,12,89,1,3,7,83,2,7,8,92,0,3,5,91,1,6,2,92,3,3,2,91,1,3,5,85,1,6,8,74,2,10,14,93,0,4,3,81,1,12,6,22,0,4,74,96,0,1,3,22,0,32,46,69,1,10,20,90,0,9,1,90,0,5,4,1,95,0,3,2,0,34,2,15,49,23,2,3,67,5,97,0,3,0,0,97,0,1,2,0,27,0,27,25,11,10,44,5,29,16,6,44,6,27,15,8,44,8,24,15,9,44,8,13,12,23,44,8,28,13,7,90,0,6,4,90,0,10,0,90,0,7,3,90,0,10,0,90,0,9,1,90,0,8,2,90,0,10,0,90,0,10,0,90,0,8,2,90,0,6,4,89,0,4,7,89,0,7,4,89,0,10,1,89,0,11,0,89,0,6,5,89,0,6,5,89,0,10,1,89,0,11,0,89,0,9,2,89,0,10,1,78,0,8,14,78,0,15,7,78,0,20,2,78,0,18,4,78,0,10,12,78,0,11,11,78,0,20,2,78,0,22,0,78,0,19,3,78,0,17,5,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,0,100,0,0,95,0,5,0,95,0,4,1,95,0,4,1,95,0,4,1,95,0,3,2,95,0,4,1,95,0,3,2,47,2,23,15,10,3,46,1,48,5,46,1,52,1,46,1,53,0,46,1,48,5,46,1,40,13,46,1,53,0,46,1,53,0,46,1,52,1,46,1,45,8,46,1,21,32,100,0,0,0,100,0,0,0,43,0,22,18,12,5,52,0,1,47,52,2,4,42,85,6,6,3,85,6,5,4,85,3,11,1,85,8,0,7,85,7,2,6,85,8,1,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,47,4,22,27,47,7,23,23,47,8,16,29,47,6,27,20,47,7,18,28,47,8,18,27,50,0,23,27,77,0,13,5,2,3,50,0,4,9,21,16,50,0,46,4,56,2,9,33,56,0,30,11,0,1,1,1,56,1,6,15,15,7,59,0,16,16,7,2,100,0,0,100,0,0,79,1,19,1,78,1,20,1,85,2,13,0,74,2,16,8,83,2,13,2,82,3,15,0,60,0,0,0,5,10,25,60,1,0,2,2,10,25,68,1,18,6,4,3,68,0,10,7,9,6,68,0,14,8,6,4,82,2,14,2,82,7,5,6,82,2,14,2,74,0,9,17,83,0,13,4,91,1,0,1,0,0,0,0,7,83,0,2,0,1,1,1,0,3,1,0,0,0,1,0,1,6,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.25,3.0613387384925033,2.6666666666666665,2.0816659994661326,0,0,0,0
