ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1.1,B14_1.2,B14_2..99,B14_2.1,B14_2.2,B14_3..99,B14_3.1,B14_3.2,B14_4..99,B14_4.1,B14_4.2,B14_5..99,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.7,D10..99,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.4,E4..99,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BJ,BEN,Benin,-99,2020-12-30,2020-12-21,100,2,264210.611261142,1,132105.305630571,4,71,8141049.958469738,0,4,4,92,1,13,86,5,1,94,3,34,63,5,15,80,5,9,86,4,4,92,3,6,91,4,4,92,4,4,92,3,6,91,4,14,82,6,4,90,5,14,81,96,0,1,3,87,1,7,5,99,0,1,66,2,13,19,85,1,5,9,91,1,1,7,96,0,2,2,94,0,3,3,96,4,0,96,0,3,1,94,2,2,2,86,1,6,7,96,1,3,86,0,6,8,28,1,4,67,97,3,0,30,1,21,48,80,0,7,13,93,0,6,1,93,1,2,3,1,98,2,0,40,3,16,41,100,35,1,25,7,16,16,48,2,23,12,15,48,4,21,12,15,48,5,20,13,14,48,5,24,12,11,48,6,16,8,22,85,7,3,5,85,6,5,4,85,3,10,2,85,8,1,6,85,7,5,3,85,8,1,6,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,49,3,32,16,49,2,25,24,49,1,27,23,49,3,28,20,49,3,18,30,49,4,11,36,54,16,30,84,0,5,5,4,2,54,0,3,9,14,20,54,1,37,8,59,0,8,33,59,20,13,2,1,3,2,59,18,10,5,8,62,0,17,11,8,2,65,1,1,32,1,75,1,0,22,2,71,2,22,5,76,1,19,4,75,3,17,5,74,2,13,11,84,1,12,3,90,1,8,1,77,0,1,5,7,10,77,0,0,0,6,5,12,78,1,7,4,6,4,78,1,2,5,8,6,78,0,9,7,3,3,85,3,11,1,85,6,4,5,85,7,4,4,84,9,7,93,0,3,4,97,0,1,0,0,2,0,0,88,0,5,0,1,0,0,0,0,0,0,1,1,0,4,100,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,5.352941176470588,4.7282667267043195,1,0,0,0,0,0
BJ,BEN,Benin,-99,2020-12-31,2020-12-22,100,2,264210.611261142,1,132105.305630571,4,71,8359762.701328322,0,3,6,91,2,11,87,5,0,95,4,28,68,4,18,78,5,10,85,5,4,91,3,4,93,5,3,92,5,4,91,4,4,92,4,13,83,6,2,92,5,16,79,94,1,2,3,89,1,5,5,100,0,0,72,1,9,18,82,1,5,12,90,0,1,9,96,0,2,2,96,0,2,2,97,3,0,96,0,2,2,96,2,1,1,87,1,4,8,98,0,2,84,0,7,9,27,2,4,67,97,3,0,30,2,16,52,85,1,5,9,95,0,4,1,95,1,1,2,1,99,1,0,40,2,19,39,100,36,1,26,7,18,12,47,3,22,13,15,47,5,21,14,13,47,6,23,11,13,47,6,23,14,10,47,6,15,8,24,82,11,3,4,82,9,6,3,82,4,13,1,82,11,1,6,82,10,5,3,82,10,2,6,100,0,0,0,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,51,4,30,15,51,3,24,22,51,2,26,21,51,3,29,17,51,4,19,26,51,5,11,33,55,17,28,83,0,8,4,3,2,55,0,4,10,15,16,55,2,33,10,60,0,7,33,60,20,12,2,1,3,2,60,16,11,6,7,62,0,17,10,9,2,65,1,1,32,1,74,0,0,24,2,73,1,21,5,77,0,19,4,76,2,17,5,73,2,12,13,83,0,14,3,90,1,8,1,75,0,1,6,6,12,75,0,0,1,6,4,14,78,1,9,3,5,4,78,1,2,7,6,6,78,0,11,6,2,3,84,3,12,1,84,5,4,7,84,5,6,5,84,10,6,94,0,2,4,98,0,1,0,0,1,0,0,88,0,5,0,1,0,0,0,0,0,1,1,1,0,3,100,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,5.3,4.836285265822705,1,0,0,0,0,0
BJ,BEN,Benin,-99,2021-01-01,2020-12-24,100,2,264210.611261142,1,132105.305630571,4,72,8094763.669402232,0,6,6,88,5,12,83,8,0,92,5,26,69,4,18,78,5,10,85,6,5,89,5,3,92,7,2,91,8,4,88,6,5,89,5,15,80,9,2,89,7,14,79,94,1,3,2,88,1,4,7,100,0,0,74,1,11,14,82,1,5,12,90,0,3,7,95,0,2,3,97,0,2,1,98,2,0,96,0,2,2,95,2,1,2,85,1,5,9,98,0,2,86,0,7,7,26,2,4,68,97,3,0,29,2,18,51,83,1,3,13,97,0,2,1,97,0,0,2,1,100,0,0,38,1,19,42,100,35,1,24,5,22,13,46,5,19,13,17,46,5,18,15,16,46,6,21,12,15,46,7,21,14,12,46,8,14,7,25,82,12,3,3,82,10,6,2,82,5,12,1,82,12,1,5,82,11,4,3,82,11,2,5,93,3,0,4,93,2,5,93,2,1,4,93,3,1,3,93,3,1,3,93,3,3,1,93,3,0,4,97,0,3,97,2,1,97,1,2,97,1,2,97,0,3,51,5,30,14,51,3,25,21,51,2,25,22,51,4,29,16,51,5,20,24,51,6,10,33,55,18,27,82,0,11,3,3,1,55,0,4,9,15,17,55,2,35,8,59,0,6,35,59,20,13,3,0,3,2,59,19,12,4,6,61,1,15,12,9,2,65,1,1,32,1,74,1,0,23,2,73,1,22,4,76,1,19,4,77,3,16,4,73,2,13,12,82,0,15,3,91,1,7,1,74,1,1,6,4,14,74,0,0,1,5,5,15,76,1,8,2,6,7,76,1,2,8,6,7,76,0,12,5,4,3,85,2,12,1,85,5,3,7,85,5,4,6,84,10,6,94,0,2,4,98,0,1,0,0,1,0,0,88,0,4,1,1,0,0,0,0,0,1,1,1,0,3,100,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,5.037037037037037,4.887043163630835,1,0,0,0,0,0
BJ,BEN,Benin,-99,2021-01-02,2020-12-24,100,2,264210.611261142,1,132105.305630571,4,72,8116416.849782244,0,6,6,88,5,14,81,9,0,91,5,26,69,4,18,78,5,10,85,6,5,89,5,3,92,7,2,91,8,4,88,6,5,89,5,15,80,9,2,89,7,15,78,94,1,3,2,86,1,5,8,100,0,0,74,1,11,14,82,1,5,12,90,0,3,7,95,0,2,3,97,0,2,1,98,2,0,96,0,2,2,95,2,1,2,85,1,5,9,98,0,2,85,0,8,7,26,2,4,68,97,3,0,29,2,18,51,83,1,3,13,97,0,2,1,97,0,0,2,1,100,0,0,38,1,20,41,100,35,1,25,5,20,14,46,5,20,12,17,46,5,19,14,16,46,6,22,12,14,46,7,22,14,11,46,8,15,6,25,81,12,3,4,81,10,7,2,81,5,13,1,81,12,2,5,81,11,4,4,81,11,2,6,91,3,1,5,91,2,7,91,2,2,5,91,3,1,5,91,3,2,4,91,3,3,3,91,3,1,5,96,1,3,96,2,2,96,2,2,96,1,3,96,1,3,51,5,30,14,51,3,26,20,51,2,26,21,51,4,29,16,51,5,20,24,51,6,10,33,55,19,26,81,0,11,3,3,2,55,0,4,9,14,18,55,2,35,8,59,1,6,34,59,20,13,3,0,3,2,59,18,12,4,7,61,1,15,12,9,2,65,1,1,32,1,74,1,0,24,1,73,1,22,4,75,1,20,4,76,3,17,4,73,2,13,12,82,0,15,3,91,1,7,1,75,1,1,6,4,13,75,0,0,1,5,5,14,77,1,8,2,6,6,77,1,2,8,6,6,77,0,12,5,4,2,85,2,12,1,85,5,3,7,85,5,4,6,85,10,5,95,0,2,3,98,0,1,0,0,1,0,0,88,0,4,1,1,0,0,0,0,0,1,1,1,0,3,100,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,5.482758620689655,5.487783117689513,1,0,0,0,0,0
BJ,BEN,Benin,-99,2021-01-03,2020-12-25,100,3,374406.49346819404,2,242301.187837623,5,75,8561157.318722034,0,5,7,88,5,18,77,8,0,92,4,30,66,3,16,81,4,10,86,5,6,89,5,3,92,6,3,91,7,3,90,5,4,91,5,14,81,8,2,90,6,15,79,93,1,4,2,82,1,7,10,100,0,0,70,1,12,17,84,1,5,10,90,0,4,6,94,0,2,4,97,0,2,1,97,3,0,97,0,1,2,96,2,1,1,86,1,6,7,98,0,2,85,0,8,7,23,2,4,71,97,3,0,26,3,18,53,83,2,2,13,98,0,2,0,98,0,0,2,0,100,0,0,35,1,20,44,100,33,1,21,7,21,17,43,5,20,14,18,43,6,19,17,15,43,8,23,14,12,43,9,19,17,12,43,9,16,6,26,81,12,3,4,81,9,8,2,81,5,13,1,81,12,2,5,81,11,4,4,81,11,2,6,91,3,1,5,91,2,7,91,2,2,5,91,3,1,5,91,3,2,4,91,3,3,3,91,3,1,5,96,1,3,96,2,2,96,2,2,96,1,3,96,1,3,48,5,32,15,48,3,30,19,48,2,28,22,48,4,31,17,48,5,24,23,48,6,13,33,52,24,24,76,0,14,4,4,2,52,0,5,11,15,17,52,2,38,8,55,1,7,37,55,20,15,5,0,4,1,55,19,14,5,7,57,1,15,13,10,4,62,1,1,35,1,70,2,0,27,1,70,1,23,6,71,1,22,6,73,3,18,6,71,2,15,12,78,0,18,4,88,1,9,2,73,2,1,5,4,15,73,0,1,1,4,4,17,75,0,9,3,6,7,75,1,2,10,5,7,75,0,11,7,5,2,85,1,12,2,85,6,2,7,85,5,4,6,83,10,7,93,1,3,3,97,0,1,0,0,1,0,1,87,0,4,1,1,0,0,1,0,0,1,1,1,0,3,100,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,5.03125,5.420893718721795,1.5,0.7071067811865476,0,0,0,0
BJ,BEN,Benin,-99,2021-01-04,2020-12-25,100,3,374406.49346819404,2,242301.187837623,7,76,8725775.746737536,0,5,7,88,5,19,76,8,0,92,4,29,67,3,16,81,4,9,87,5,7,88,5,3,92,6,2,92,7,3,90,5,4,91,5,14,81,8,2,90,6,15,79,93,1,4,2,81,1,8,10,100,0,0,71,1,11,17,84,1,5,10,91,0,4,5,93,0,3,4,97,0,2,1,98,2,0,97,0,1,2,96,2,1,1,86,1,6,7,98,0,2,85,0,8,7,22,2,5,71,96,4,0,25,3,18,54,83,2,2,13,98,0,2,0,98,0,0,2,0,100,0,0,34,1,18,47,100,32,1,20,6,22,19,43,6,20,13,18,43,7,20,15,15,43,9,23,13,12,43,10,20,16,11,43,10,17,5,25,83,10,3,4,83,8,7,2,83,3,13,1,83,10,2,5,83,10,3,4,83,10,1,6,91,3,1,5,91,2,7,91,2,2,5,91,3,1,5,91,3,2,4,91,3,3,3,91,3,1,5,96,1,3,96,2,2,96,2,2,96,1,3,96,1,3,48,5,30,17,48,3,29,20,48,2,27,23,48,4,31,17,48,5,24,23,48,6,13,33,52,24,24,76,0,14,3,4,3,52,0,6,11,15,16,52,2,38,8,55,1,7,37,55,20,14,5,1,4,1,55,19,13,5,8,57,1,15,13,10,4,62,1,1,35,1,68,2,0,28,2,72,1,21,6,72,1,21,6,74,3,17,6,71,2,15,12,78,0,18,4,88,1,9,2,71,3,1,5,4,16,71,0,2,1,4,4,18,73,1,9,3,6,8,73,2,2,10,5,8,73,1,11,7,5,3,85,1,12,2,85,6,2,7,85,5,4,6,81,10,9,91,1,4,4,96,0,1,0,0,1,0,2,86,0,4,1,2,0,0,1,0,0,1,1,1,0,3,100,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,5,5.4358428138398365,1.6666666666666667,0.5773502691896257,0,0,0,0
BJ,BEN,Benin,-99,2021-01-13,2020-12-26,100,3,374406.49346819404,2,242301.187837623,7,77,9198243.751818735,0,5,8,87,5,20,75,8,0,92,4,31,65,3,16,81,4,13,83,5,8,87,6,3,91,6,2,92,7,4,89,5,5,90,5,16,79,8,3,89,6,16,78,92,1,5,2,80,1,8,11,100,0,0,69,1,14,16,84,1,6,9,87,0,7,6,92,1,3,4,97,0,2,1,98,2,0,96,0,2,2,95,2,2,1,84,2,7,7,97,2,1,84,0,10,6,21,2,5,72,96,4,0,25,4,17,54,84,2,1,13,99,0,1,0,99,0,0,1,0,100,0,0,34,2,16,48,100,31,1,20,7,21,20,41,6,18,15,20,41,7,18,18,16,41,9,23,13,14,41,11,18,18,12,41,11,14,7,27,84,10,1,5,84,8,6,2,84,4,10,2,84,8,3,5,84,9,3,4,84,9,1,6,91,3,1,5,91,2,7,91,2,2,5,91,3,1,5,91,3,2,4,91,3,3,3,91,3,1,5,96,1,3,96,2,2,96,2,2,96,1,3,96,1,3,45,5,30,20,45,3,30,22,45,2,27,26,45,4,33,18,45,5,26,24,45,6,12,37,49,30,21,70,0,17,5,4,4,49,0,7,13,14,17,49,2,41,8,53,2,9,36,53,22,14,6,1,3,1,53,19,14,5,9,55,2,13,15,10,5,60,1,1,38,0,64,2,0,31,3,72,0,22,6,71,1,22,6,74,2,19,5,69,1,19,11,76,0,20,4,89,0,9,2,67,3,2,5,6,17,67,0,2,2,4,5,20,69,1,12,4,5,9,69,2,6,10,5,8,69,2,13,8,6,2,82,1,15,2,82,8,3,7,82,8,5,5,76,15,9,91,1,5,3,95,1,1,0,0,1,0,2,80,0,4,3,2,1,1,1,0,0,1,1,1,0,5,100,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,4.472222222222222,5.039762529048998,1.6666666666666667,0.5773502691896257,0,0,0,0
BJ,BEN,Benin,-99,2021-01-14,2020-12-26,100,3,374406.49346819404,2,242301.187837623,7,77,9069370.811695898,0,5,7,88,5,20,75,8,0,92,4,31,65,3,16,81,4,13,83,5,8,87,6,3,91,6,2,92,7,4,89,5,5,90,5,16,79,8,3,89,6,15,79,93,1,5,1,80,1,8,11,100,0,0,69,1,14,16,84,1,6,9,87,0,7,6,92,1,3,4,97,0,2,1,98,2,0,96,0,2,2,95,2,2,1,84,2,7,7,97,2,1,85,0,10,5,21,2,5,72,96,4,0,25,4,18,53,83,2,1,14,99,0,1,0,99,0,0,1,0,100,0,0,34,2,16,48,100,31,1,20,7,21,20,41,6,18,15,20,41,8,17,18,16,41,9,23,13,14,41,11,18,18,12,41,11,14,7,27,84,9,1,6,84,7,6,3,84,4,9,3,84,7,4,5,84,9,2,5,84,8,1,7,91,3,1,5,91,2,7,91,2,2,5,91,3,1,5,91,3,2,4,91,3,3,3,91,3,1,5,96,1,3,96,2,2,96,2,2,96,1,3,96,1,3,46,4,30,20,46,2,30,22,46,2,26,26,46,3,33,18,46,4,26,24,46,5,12,37,50,30,20,70,0,17,5,4,4,50,0,6,13,14,17,50,1,41,8,53,2,9,36,53,22,14,6,1,3,1,53,19,14,5,9,55,2,13,15,10,5,60,1,1,38,0,64,2,0,31,3,72,0,22,6,71,1,22,6,75,1,19,5,69,1,19,11,76,0,20,4,89,0,9,2,67,3,2,5,6,17,67,0,2,2,4,5,20,69,1,12,4,5,9,69,2,6,10,5,8,69,2,13,8,6,2,82,1,15,2,82,8,3,7,82,8,5,5,76,15,9,91,1,5,3,95,1,1,0,0,1,0,2,80,0,4,3,2,1,1,1,0,0,1,1,1,0,5,100,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,4.542857142857143,5.095227623749024,1.6666666666666667,0.5773502691896257,0,0,0,0
